,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
HMGB1,0.08560067591940368,0.07051165419596361,0.054456731508781615,-0.03987847135481516,-0.19342054038661569,0.038502946572383664,-0.06679661103880909,-0.1122147633475747,-0.026891664957148516,0.01681501843053465,-0.06039927131732399
ITGB3BP,-0.15471880370181845,0.016428872655936667,-0.02155023094048691,-0.022614662086458223,-0.13107712286121662,0.0013845167108708163,-0.047369830375047384,0.01915013257675918,-0.09354226625423373,-0.061526729426776706,0.07463609757062041
AANAT,-0.012244555678431588,-0.025699980444069903,-0.00033137818607828723,,0.11247775029811101,0.0025601055254345115,0.03774201775011303,-0.03273301799569901,-0.024319542257876296,-0.03427943393922229,
RELN,0.011304327920915404,0.034616735452515236,0.06235858837289944,0.02611466214558815,0.1403812761259311,0.03397566094630564,-0.021703955504037087,-0.011428760759115511,0.023861761473891113,0.04554051391682446,-0.08218250229179207
IL15,-0.030625539384435636,0.003923963717752674,-0.03162646192151424,0.0355827829423769,-0.061885472725123736,0.018437079543369175,-0.008372625579914535,-0.04261738814777562,-0.022555251413221844,0.07566761332741002,
UTS2,,,,,-0.07321816150399649,,,,,,
BSG,-0.12708603338999308,0.03592453723759485,-0.01699619488621093,-0.041448280813110125,0.1424145860156056,-0.09443850975714314,0.06716527170951282,0.17166259444069365,-0.13078767186886003,-0.042599491096785895,0.16344933476934112
ADAMTS3,-0.013388862910324845,0.013206935384990839,-0.005935675031927734,0.04537804159918867,-0.1993123031134753,-0.05540963358219107,-0.040395708000817064,0.10961254565901779,0.07178353226795679,0.05048492102832325,
CD34,0.11976164202609814,-0.02394029113312613,0.04248985002750733,-0.001850156795541687,-0.09448208035291004,-0.02788588961671374,0.06272249084159338,-0.02529209608605658,0.06696433325125968,0.012671055667733655,-0.052625731140951475
CCL23,,,,,-0.031607330690093825,,,,,,
PLAT,0.05714313724265053,0.01075740953408428,-0.018814610219600483,-0.04476057558471929,-0.19420759188323344,-0.1228975635999252,-0.01653497524666517,0.03742124945975342,-0.0465198035220112,-0.020907749463171175,0.026495531885542527
NTF3,,,,,,,-0.01471103138827043,,,,
LTA,,,,,,-0.014962976592554739,,,-0.022555254197452607,,
CKLF,-0.06480680552811412,-0.0055829794661158925,0.040821767326695964,-0.07392613882958464,-0.2385070391920396,0.015381845802829574,0.009055741611246356,-0.14340137920441967,-0.10086634261713112,-0.028312490467442088,0.07579268664004978
CD24,-0.07334234665314139,0.016609279108792153,0.02363272470565368,-0.07628598706934912,-0.021871425811675425,0.09608692598775502,-0.06108937435068554,-0.02316915529598106,-0.04732320277153267,-0.02889098235428042,0.1587176570699678
HSP90AA1,0.13409806808448665,0.004127641164765854,0.09381565657357746,0.10987009506128582,0.23950688511002202,0.03046628209283943,-0.03981686120072528,0.24998283044883488,0.1916903501790377,0.024548643787614448,0.1772493217264302
BMP4,0.1605772569405811,0.04256343416069138,-0.016477738144685665,-0.08563898161425773,0.12610043314797298,-0.04291816208133887,-0.01407592132004532,-0.031016416691700226,-0.01921940618270074,-0.013599763886911479,
SCGB3A1,,0.001648991866766396,-0.023248844890701757,-0.03181002915794616,,,-0.01704840869671156,-0.021137195270073975,-0.015738758098220573,0.004946458455550573,
IGFBP4,-0.037948207716612815,-0.047998338113180765,-0.09666281657601454,-0.08947910149862932,-0.09689148552901414,-0.03905103236167239,0.03732505002190962,-0.022461281791566992,-0.05408976875033215,-0.0510197328736005,0.061372530836006
RSPO4,-0.021274460864765678,,-0.02683294622364001,,,-0.01740285269996995,-0.017048406202996125,,-0.03128768848678889,0.06262333990215177,
LEFTY2,-0.03563485956600969,-0.016316101387391504,-0.00428009111061589,-0.011256970559821444,-0.1553393963291697,-0.013025121999727055,0.09143533167640731,-0.019906713784384605,-0.0025465416850266776,0.06649608461980437,
PF4,,-0.01837518758380799,,,,,,,,-0.018678468991641186,
ANGPTL2,-0.015492186900307306,0.010472575316384763,-0.03573213576896509,-0.10427749260320462,-0.16445628194783707,-0.001980351592370056,-0.0028661463498858147,-0.11590926163660266,-0.16876387857245087,0.03822068407034024,-0.006921648415127791
LRIG2,-0.11119402158798497,-0.036426137652675813,0.03479945642207687,-0.029426798083233483,-0.03772095062573402,-0.04084610899370934,-0.035923589008901184,0.0277601762965472,-0.06799847855301808,0.020066830156047682,0.02631049934654812
ICOSLG,-0.015822077282587874,-0.04224571892456192,0.03272237162621467,-0.032353298440556864,-0.05273174650133426,-0.0259267594453836,0.004452415937241496,-0.11560035045201508,-0.07193749484519749,0.037156068853053545,-0.049399222050078975
WIF1,0.3182643506527027,0.02135554612603981,0.033128417892011236,0.1313065349565106,0.31711292474650854,-0.013429369230121896,0.08548868847878018,0.04697791381551872,0.13250707546336243,-0.017965722742517447,0.11286277598919034
NPPC,0.02773412009030547,0.01559295039760303,0.023570267183581035,0.01709108078957531,0.012952602825791389,-0.003907019598148977,-0.023693112515084675,0.042076321230975024,-0.08199242447505761,-0.06033447577825135,0.1488454174230465
LYZ,-0.040393561015887904,0.0034246270392314575,-0.014446287740781149,0.03673958815504804,-0.12025299036809609,-0.01525326518785403,0.019352103878289985,-0.17761634871592066,-0.05148839191019495,-0.004869792146909879,-0.009331294104278534
EREG,,,-0.007708236539052468,,,,,-0.03581642796612347,,-0.025174381117235262,
SPTAN1,0.20039791972897722,0.004820781105573666,0.07701614551578949,0.0648888435213688,0.10944104482019279,0.005658561386081143,-0.00288476352848402,0.19506155865127942,0.18153620204472154,0.10325593367021464,0.16932153995739185
LIPC,0.00801919866617914,-0.02249605942493663,-0.02597870839477221,0.05409420027847386,-0.03610249337479209,0.022898549549558413,,-0.03627071260796337,-0.03543219509798047,-0.0528035709183299,
COL8A1,-0.13756433700913065,-0.03835952948930315,-0.02636093023077768,-0.07328421668921754,-0.04784163900246456,-0.05254778573913405,-0.02245439115290902,-0.07348887417963845,-0.11804046607749641,-0.018543717534958353,
GSTM2,-0.03281698375417375,0.014291776176697418,0.04915513416894024,-0.021072691154180433,-0.02668896997870695,-0.03445047902175198,-0.026273624496130264,-0.019756309521374613,-0.06267793580521767,-0.029716061086374975,
SPX,0.14151114107506207,0.013554764885042312,0.1422568565454681,0.007586247463558994,0.08139989008570023,0.06482168156339868,0.004487452520910645,0.012104561580791432,0.0818346825403679,0.03320702112454739,-0.07483773240191305
MFGE8,-0.10568911750180646,-0.00669890170728336,0.020687645607005152,0.03367396877103913,0.0224353414521638,-0.022471064332048107,-0.08632863995187295,0.054682534414754895,-0.07927713982811202,-0.006242191185997204,0.01918742231124848
TGFA,-0.16317893754405627,0.020332753903807906,-0.03457855246587706,-0.04342736874739134,-0.13471097999855822,-0.07640680527988634,0.02596510231578501,-0.10155344922569126,-0.08664683846208923,-0.02520061605836818,0.015224026534495626
SLIT2,0.3629311341109769,0.0011551783867633156,0.03523231419534141,-0.027049435510801353,0.14618801011345492,0.06662002711484438,0.04983566005074231,0.10651442789283705,0.17643480511079854,0.002278060788161229,0.11728038697570888
PLTP,-0.12441436642217846,-0.07781057950693045,-0.05238193584981585,0.013044156339881355,-0.2464185074053089,0.10301216061127545,-0.063566386764706,-0.16441738646030363,-0.06180134498797047,0.012764677265099418,-0.08257751680105473
APOD,0.05717282618366732,0.02969800426498946,-0.03637191877646298,0.000906104790294175,-0.2640401775917844,0.0360588630264876,-0.044991147356535574,-0.1488151694788905,0.10965848123435838,-0.04749196957776121,-0.07478856113710078
B2M,0.019990045959450125,-0.060801111114444084,-0.08965248675136891,-0.07763276656722795,-0.2968228200771049,0.031232878885201844,-0.0825467761981003,-0.2361611423423553,-0.16863211259028132,0.12501101040368787,-0.137286324056284
OMG,0.21602471232072357,0.08918048066856979,0.059338279877934316,0.016389567365697646,-0.04332993443534741,0.07064361162578789,0.01668313098293206,0.006609563278607019,0.12009028317499118,0.09300273994224367,-0.054855533936109965
CXCL3,-0.026494773522976644,-0.02868333316760878,-0.05499234375465306,,0.021330863878602346,-0.052376286642060135,0.012351274269827654,0.039809503774750385,-0.016243867471707092,-0.0005292357242264783,
CXCL10,-0.04028835557928824,0.021064295085150994,-0.024933535589585686,-0.0108960476794599,-0.21037082060337245,-0.007619557409197825,-0.027705147015601183,0.013634419932108082,-0.025813471209016777,-0.04394583114533266,
RSPO3,,-0.009270031871911107,0.04432211892648406,-0.007383049551740922,0.14862188836500767,-0.026284378319016737,0.06539865514819924,0.08309199830706475,-0.016974528438055705,0.053928309498899256,-0.023108363965609457
CORT,0.07614617992210462,0.007787279366169663,0.015129774982429837,0.01047479691947121,0.19190273798638036,0.01386859287789362,0.006171749279295567,0.0025961866785582945,0.03661459189452951,,-0.024675989878396774
NCAN,-0.025072572967606146,0.06810123548735575,0.09047860997375826,-0.033456822221996696,-0.12353578364446913,-0.06089415504432705,0.0019266897439881394,0.07240702517155938,-0.17257946410984973,0.07133560848092027,0.01204451339918557
PRG4,-0.03255295154316103,-0.026639389562108547,-0.01860065047408259,,-0.03951367644732485,0.029152243417429738,,,-0.0023385736819056353,0.02405838526869228,
ZG16B,,-0.024563645527666517,,,0.055211442868362264,-0.011889443219087869,,,,-0.02888656020342447,
TGM2,-0.04090265722646784,-0.08228669676063137,-0.010233594982962486,-0.03431330383013292,-0.07708354639198083,-0.05114217773337399,-0.024874991863107793,0.009961968288801604,0.11700588325135436,0.0017269926313891017,0.09694657179041788
VEGFC,-0.02335739267357197,-0.0338240047539632,0.0228891491282219,-0.019557070250282884,-0.03537501585979448,0.02335532116078812,0.08864130840890334,-0.027445520840718565,-0.0202536644067929,-0.05420922704261023,
WNT6,-0.029623396521347524,0.020489950731739207,0.018861795075484352,-0.02555960555846797,0.002695770526525247,0.051581855001733797,,,0.02143079685044291,-0.029848483283568792,
NRG4,0.0795813359976367,-0.016315000969027927,0.10248876651307443,0.017734238739231235,-0.04117452515407894,-0.022841545496131363,-0.021245191097362313,0.07992060452174024,0.00481584394957937,0.025327641354388,
PMCH,,0.017554196425431805,,,,-0.017402851860094343,,,,0.006157128892842664,
COL9A1,-0.03439228583663324,-0.01891346891185178,0.040800982879768265,-0.10856366884594018,-0.040311544104218944,0.02930376338085224,-0.027785578992483743,-0.03531991298376945,0.02666717775764975,-0.04584011763404339,0.024140722862807253
GDF11,0.012519178624814505,0.03243196381463469,-0.01184390774299678,-0.056769701116730034,-0.10050446124250201,-0.0655104034684273,0.012556189591220368,-0.008565568703231163,-0.06040493641462571,0.045263374413891846,0.020745217942711863
IL24,,,,,,,,,,-0.05018277727552082,
SORBS1,0.034791702340599084,-0.032947981295887496,-0.020030615799855815,-0.05086647262531003,-0.009820964907617571,-0.013537115518189684,-0.027580282851579683,0.02937338483110554,0.02723266471449284,0.03928392745767455,0.03163014185330113
DLL1,0.17386006893808953,0.06965057788159831,-0.027374438802847498,-0.09936532335844432,-0.06354270854554882,0.026509741080002064,-0.04113833648544533,-0.021532070216317607,-0.01959771221113368,-0.02026584401080569,0.08688098790606273
TLN1,-0.11156263174779503,0.015531233503711822,-0.04772493275611282,-0.10804482210641284,-0.23901342563941072,-0.05555286782680852,0.0032088547273688814,-0.17039802911689605,-0.17271894868898308,-0.043822588800893875,-0.149568964157984
COL2A1,0.07998240579684117,-0.025848203912034736,-0.01661320262540763,-0.027690651659538625,-0.02507842069994158,,,,0.0039541093626418635,-0.012901063002120391,
SHH,,,-0.042115592673069614,-0.0302244578694364,-0.014597331137939679,-0.040795102432843906,-0.004399953469793228,,0.04937500072042334,-0.02801466818952459,
PON2,-0.03384472157073387,0.09560122470283736,-0.022373530651574013,0.006321282885533436,-0.2643523358140454,-0.017225191890869778,0.018928909196565556,-0.0971645072368616,-0.12841916906335354,0.016258079575165337,-0.027190677209989814
ICAM5,0.31380884454920543,0.039477756609087686,0.13881142955470357,0.03840858655882352,0.13133916440791227,-0.030940155541921033,0.060967177166614095,0.1256822201960463,0.03700463034336238,0.02982851502964797,0.1596069356435459
HPX,0.02936326237822469,-0.019659408358863373,-0.013621489928021677,-0.025559607282643754,-0.053110295512552565,-0.023332295435090945,0.050339418726234826,,-0.04000477842181901,-0.038178978809713465,
SFRP2,0.008930185357851539,-0.02355049760894619,,0.01156670493437246,-0.02910775296108019,-0.01944594248283358,-0.016075997421678177,-0.0502040650336925,-0.019721888545216896,0.015007571907445111,-0.07425778885370853
CFC1,,,,-0.024014157298716327,,0.04011937386746761,,0.04184096737576965,,0.11887021366959033,
CD70,,0.014677671452842005,,,,-0.01718307733341966,,,,-0.040341939168655416,
HP,-0.023065133225263882,-0.031982962394049734,0.02624139011021431,,-0.09311281371850184,-0.02727467935272202,0.02491533170033264,-0.0640980931441861,-0.04079844318534105,0.0016185796098735954,
CXCL2,-0.056356777472781866,-0.057286227308981925,-0.06576799543556565,0.027154687180285866,-0.013263600421602448,-0.038054142048735744,0.013078059630327377,-0.033650975179904896,-0.031150782277413643,0.01314027262945714,0.10315983022025432
NPPB,,-0.022852471110067808,,,,-0.013102191620899688,,,-0.003009171656480649,,
CCK,0.2657675427715225,0.11440912768384219,0.15034527935793732,0.1148586269394729,0.2653520457612413,0.08809195678195658,0.13203231121558434,0.24396791031583623,0.2561858603588471,0.16800850402936962,0.22019398444039
SEMA6A,-0.1158424865210595,0.018437536591542358,0.05025819812099482,-0.060431881692863745,-0.2518474527755613,-0.021104069392771423,0.04264247900087489,-0.03765717771799033,-0.177570824954255,-0.025030855774849866,-0.12760332893482598
IRAK4,-0.08829862579151553,-0.05662930312179131,-0.012948500138507665,-0.0694964814909644,-0.15510469583062117,0.0016506298498091012,-0.005962133122710736,-0.033195907360663766,-0.00950969065122475,0.0010772816430860684,-0.06982888415027892
GSTP1,-0.03986406709189193,-0.05460978950128395,-0.08957218037641206,-0.09954991545829815,-0.25014317496104205,-0.01920980303866706,-0.014510550178098922,-0.20412954086918317,-0.12893682580950103,0.03537073003232442,-0.10447543493955766
VCAM1,-0.08618194145126552,-0.06113326752753552,-0.03256423708969203,-0.06204202242056608,-0.21001984293716658,0.06869331617267684,-0.02320557028403462,-0.050560565620047807,-0.040448444563894966,-0.028158041808737183,-0.002532276887954738
NXPH3,-0.09716559968188104,0.06814520489933024,0.004948398594133885,-0.05221554148834595,-0.049967202511439796,-0.004049620100073693,-0.03732067842184359,0.05175115005180253,-0.024656424853165666,0.03228535760194691,0.057429263893230505
MTMR4,0.07400275825829794,0.03520034855204553,0.03631080128554264,0.04046188080436558,-0.026982013319507822,0.01318147404815024,0.005010170203873517,-0.0018420726418636201,0.031773313469223845,0.08049105878305209,-0.05083439186899883
LAMC2,-0.020160101671138866,-0.017936800294709187,,0.028313302098368614,,-0.016494197515379738,,,,-0.019126666206495665,
IL10,0.04300935721574957,0.009225256645246484,0.04627408740439302,,-0.014272471672011818,-0.045692317681591384,,-0.07288113469266189,-0.018129910439452744,-0.06692289731032422,
SEMA4D,0.02799985891125171,0.013190471259716358,0.01429437350284901,-0.030670193057569285,0.024539132406715777,0.03817444599621563,0.030776113756765484,-0.05957892302927847,0.024964236590808122,0.06185178266939022,-0.11284964359158675
TRH,-0.00933786119118159,-0.028744392347748535,-0.01634865093701264,-0.04790912091199408,-0.03940029689215296,-0.036275031064145244,,0.09176802879628952,-0.05781884005621433,-0.03629402007829259,
SEMA6D,0.008733254299520599,0.05899949438055956,0.05074920253312247,-0.08968766160709922,-0.01755874524279861,-0.0034143389956019145,0.012398575566358922,0.003492036980281365,-0.08794877673034529,-0.039371127259060945,0.03627990887459447
CEL,,,0.0030209511918387476,,,,,,,0.058210710808327785,
PDCD1LG2,0.0013042452701117983,0.0641395708120841,-0.02530776311415632,0.007055797844702214,-0.020757658610900766,-0.004541505668199723,-0.029465804965609195,-0.003598504784149984,-0.031013365271292982,0.005202411601259471,
SPINT1,-0.031213986204124734,-0.045376984515222984,0.08416637632886471,-0.03181003887751004,-0.08050968394141352,0.0018667008204369783,0.012704868682764913,-0.03522681578914193,-0.026610805490589244,0.03540033572721277,
CTHRC1,0.0790180143900586,-0.01788318449698476,0.04081519401014724,-0.11591308752900985,-0.06708420062074541,-0.00015554416840140242,0.0029654351060780177,-0.01801990895150651,-0.06402452808884296,-0.03769269688831725,0.07377560336507119
PODXL,0.10195550805306432,-0.029625692583689717,-0.08123342182577875,-0.06917450644256341,-0.17300906879013184,0.011181454406826333,-0.04342510077390347,0.10705489534610231,-0.07214278011596265,-0.021636813430895865,0.08531509168531853
JAM3,-0.07514169321762161,0.03591539710805287,-0.03132783410965741,-0.0028361780260013235,-0.2650806867167592,-0.05139224473291314,-0.04480323783788147,-0.15312847042998387,-0.12354565915799065,0.024154649351643347,-0.13418221191191873
TGFB2,-0.031547158847022916,-0.029695472936920268,0.12021567641432701,-0.010074738269669235,-0.15108138763561113,0.007233787898309587,0.022931941155043434,-0.019727819068717713,-0.08000819624389831,-0.030775561552323586,-0.04191730329979038
COL18A1,-0.020241544141899707,-0.020088111762061548,-0.027392613303609172,-0.09661580828296949,-0.10566820621912718,-0.07055200774826856,-0.061386107690516445,-0.13463593752711903,0.007936881853198515,-0.0016124485097563756,0.1473126220560311
NODAL,,0.05143563058175772,0.04396991656368077,0.0007233243156371456,-0.09611526498063852,,,,-0.027844206303243486,0.006555348417947758,
INHBB,-0.1030710952008357,0.01867237421027935,-0.0016079206391820208,-0.04105504734122025,-0.08171330638577284,0.0038327642248230376,-0.05625889747378148,-0.007382193460635159,-0.09474893842099937,0.0014606183870269922,0.08664683936596895
LCN1,,0.0010455840276723896,,,0.07272748374200233,,,,,0.0021164718405800895,
ARF4,-0.06859760970701988,-0.04136988413957395,-0.05658273079502863,0.007249608465887325,-0.10046106783990154,-0.0537086490009543,0.06608878727455146,0.003677790694363081,-0.1086829713880528,-0.06663054134810482,-0.07143073503522998
CXCL14,0.1961827455641851,-0.02931802706428172,0.16689636447141554,0.10586369087132423,0.1070300974603362,-0.06649745295142491,-0.026196234754970685,-0.008435527491081306,0.12842838737692058,0.0031805578263356944,0.16405963519160305
LIF,-0.07513591266791599,-0.027337469516728,-0.08036936946767993,-0.0310265235288582,-0.08622898604072403,-0.04034471155735966,0.038221151483489604,-0.05005593568946409,-0.03354249975769179,-0.09002557594187247,
IL17B,-0.0240965476886794,,,,-0.02296008233756358,,,,,-0.034279427054973916,
MMP1,,-0.024728846705376308,-0.016348647370601595,,,,,,,-0.04017731268777877,
MATN1,-0.018985833796205463,-0.023550500818266793,,-0.029952719648945924,-0.010239852896229855,-0.013266744873549178,,,-0.01649085834656325,0.03287723554423647,
ADAM28,-0.0075585230782409816,-0.022580885436708456,0.03812663119824062,0.09346848907764573,-0.1374462717635832,0.06180063215637213,-0.002858522566003153,-0.10269075080820271,-0.08016263287373859,0.05303450212849852,-0.04659630526948058
TCN2,-0.0857654132604691,0.009865259609291672,0.03268499336019244,-0.06341400676368805,-0.12140389883957696,0.030293935542137686,0.011851069900001343,-0.10561053568526131,0.11705558687355362,0.04465894875567112,0.0518462988795096
THPO,,-0.007621533764349191,,0.012342008011719807,-0.03987410954111759,-0.006629189232394853,0.03357817705606206,0.028695482345603734,-0.01649086024090969,0.036525620045218636,
CUBN,-0.11412849842518087,-0.060283161940491437,-0.023086787994112134,0.013415500504094601,-0.051642163999283584,0.0032718205991959163,0.02919629125255253,-0.03820939278164105,0.039684689139922104,0.0017699581628487756,
TIMP3,-0.14975082323792943,0.009739274359933577,0.03485753424673861,-0.029389393534103473,-0.14618803805515754,-0.0547151725239856,-0.014744368154753761,0.06096827956254768,0.02003166864907597,-0.08051777944736939,0.10553810189245555
PIGF,-0.042236330635668236,0.01919016451209886,0.012453418923784392,-0.10329820335751974,-0.19138282614522104,0.005343923514697488,0.015742668531222744,-0.03426016655771145,-0.029665244752760105,0.005816543110153558,-0.06546383362461031
CRH,,-0.021015101802406264,0.11624799833978883,0.038095763298785765,0.1266854475227221,-0.02088495324172122,0.03084077998915168,0.007255865846973329,0.03897397401319436,-0.03839271836011218,-0.04367420035623207
BDNF,0.2291214370206953,-0.03380261316179654,0.05588419147752183,0.07119022673580587,0.28716624270774227,-0.029344205353860276,0.008047800400921202,0.052315899517667123,0.07283620322791304,-0.07627959277224858,-0.025491043694390477
CCL5,-0.06228539923339015,0.018316330368226167,-0.015270759014410948,-0.017000171266585224,-0.07265383054017721,-0.01572930957516668,-0.03030093302888484,-0.0010860626755796851,0.055293042303719946,0.08484311813813382,
GAD1,0.26731628342687336,0.018920522499886447,0.12674512835001833,0.0868994262344044,0.23372153480700553,0.06529540386339361,0.07502270403874231,0.17282086592784301,0.1992837684710846,0.02808507613533258,0.20032640064440627
COL14A1,-0.03207186477437843,-0.042502827003963906,0.017349741610971636,-0.0020438556417588243,-0.0292463889647362,0.023051260875205856,0.034470028477323666,-0.0492717311253801,-0.041785936068787576,-0.017592620177865555,
HLA-A,-0.20013260936404131,-0.10169857436580065,-0.13867553603866564,-0.07107118935857505,-0.23092760164610848,-0.0563472384513255,-0.030488256137129285,-0.22788416161185807,-0.18573550261018085,-0.07662999598552872,-0.026823697894689406
