,MGH258,UKF259
BMP1,-0.038690475018189875,0.008762584090654715
NDP,-0.06362617555628208,-0.0017146281269615064
TNFSF18,-0.019279987219288242,
RTN4,0.059081635604181025,0.008218819876346527
HEBP1,-0.0668920867338101,0.03898077498864839
WNT7B,-0.01698506487420097,-0.012521650554573452
PTMA,-0.03280720777353761,0.009001851173447713
FASLG,-0.0169850696758353,
CEACAM1,0.056654884873996315,-0.02881055981191716
PDAP1,-0.02316226053978222,-0.05266495730287441
QDPR,0.0634414872973214,-0.007924608113086628
POMC,0.016535876072883798,-0.015209573038882637
CCL17,,-0.01669895680813275
VEGFD,,-0.01860448194539237
TNFSF13,,-0.011518566672560836
WNT5A,0.012085654907610151,-0.005779378244494404
CXCL8,,0.0015027307423056166
GRN,0.050549217634074356,0.051601146255427895
MIA,0.06340375305842375,-0.035162400781542376
COL4A4,-0.019670780304333193,-0.04024674106379613
TAC1,0.0368265596049084,-0.02744152913448719
RARRES2,-0.03492384111073342,0.0015910674585380116
FGF7,-0.04712596577481586,0.053345675424489536
HBEGF,-0.036312724538136755,-0.0038819252012553553
CSF3,,0.08131429192000553
PI3,,-0.025787197357045957
PCSK1N,-0.07106954230968879,-0.036109262256726525
SFRP1,-0.0057608452962538284,0.06421428133272296
MICA,-0.05956481573119433,-0.034989123991264005
TG,-0.01967077587144711,-0.015723862091437953
ADA,-0.01423313219595422,-0.003944657013996258
LAMC3,0.002457816127631446,0.09534152107525393
CCL7,,-0.011368327169634374
NGF,,-0.026047741152720034
TNFSF15,,-0.012659188321147246
HMGB1,-0.00613530151758357,0.0030266198685489553
ITGB3BP,0.0892181416892115,-0.04090280452527554
AANAT,,-0.011518567901915534
RELN,-0.01630759471203579,-0.01999365435155693
IL15,-0.04545316374813166,-0.03998060646825096
BSG,0.004277848100859678,-0.0035885384949622397
ADAMTS3,0.024449013802263782,-0.0033305910230225578
CD34,0.0028533575961008652,0.016427683232245596
PLAT,-0.006076734436195212,0.02831490052467157
LTA,,-0.014570484608103673
CKLF,-0.0060128879139133146,-0.007888654161936811
CD24,-0.032957110674236595,0.004334517254133603
HSP90AA1,-0.027144286217567693,0.046026468837787445
BMP4,-0.020244084084183545,-0.03399468970511386
IGFBP4,-0.027196936984804736,0.05146741478888222
RSPO4,,0.003920242175577007
LEFTY2,-0.019476285434884603,0.02587988908052248
PF4,,0.10633489439146396
ANGPTL2,0.004996862829010057,-0.04678109947925715
LRIG2,0.009489086034377758,-0.008813216620799732
ICOSLG,0.006139378427688126,-0.05184952324933148
NPPC,0.02826287504326578,-0.01538625894567295
LYZ,-0.01039100769177669,0.035914189389828155
SPTAN1,-0.06071798985444422,-0.049816686863683804
LIPC,-0.02518448154298258,-0.017824537464692706
COL8A1,-0.018571429266495736,0.06595646175169914
GSTM2,-0.05624019349575887,-0.035469895769182073
SPX,0.029886161538354484,-0.029207508509065616
MFGE8,-0.04085020675083675,0.017166255084099413
TGFA,0.005497042195715866,-0.04622713001700355
SLIT2,0.07058891011346576,0.0138509633902522
PLTP,-0.04048203536070358,0.06636005043613129
APOD,0.0260286757978131,0.052593677541617666
B2M,-0.0004913382910432886,-0.016048531604855403
OMG,0.061129465920362114,0.003991415868101491
CXCL3,-0.015840938197892136,-0.023180237128347023
CXCL10,-0.018497751052938223,-0.02105003946348905
RSPO3,,-0.011518567050823778
CORT,-0.019670779987698374,-0.025831271066238615
NCAN,0.026140031849878776,0.057258179492678016
PRG4,,-0.011368328941219408
ZG16B,,-0.013194336079971074
TGM2,0.003415215324193907,-0.019961311193278642
VEGFC,-0.01967078125423774,0.023505627451345996
WNT6,,-0.01572386274430105
NRG4,,-0.013835776375597221
PMCH,,-0.019170816098487448
COL9A1,0.05314287897898987,-0.014450458610120117
GDF11,0.027753444582606507,-0.01960052469857078
SORBS1,-0.028892162484131755,0.04768469029868556
DLL1,0.07760766964122431,0.050848966447905986
TLN1,0.07683682321584213,0.06585879580488509
COL2A1,0.03151404269009348,
SHH,,-0.011813560291132183
PON2,-0.08647321443900176,-0.00825024918048367
ICAM5,,-0.018412272195109405
HPX,-0.02098643635221289,-0.02874399933473318
SFRP2,,0.02993082442569388
CD70,,-0.022868592251679233
HP,0.02209355580196436,-0.037615260036260596
CXCL2,-0.005390421088005958,-0.049567159406024644
NPPB,,-0.04208265794016826
CCK,0.04985284726567893,-0.026387841221677866
SEMA6A,-0.0084144036705537,0.03889296029075805
IRAK4,0.025259523713349854,-0.016775983593628377
GSTP1,-0.04703232095552531,0.01531212585395446
VCAM1,-0.0038197970376437976,-0.04119093277998461
NXPH3,0.00045879013898417165,0.03448312848963396
MTMR4,-0.03352265318588837,-0.03665851616921835
LAMC2,,-0.014706050876347061
IL10,0.07385614956772525,-0.0296655601580472
SEMA4D,-0.03359660237145971,0.018812779479197912
TRH,-0.01806155190706822,-0.028003937017620575
SEMA6D,-0.03832650640319818,0.01873852079379984
PDCD1LG2,0.02266418591573545,0.03934420992971342
SPINT1,0.002201891538414298,-0.032920086101175985
CTHRC1,0.043031430693092614,-0.007616613108876502
PODXL,0.05835562465029414,0.05593382156193228
JAM3,0.02098541592570772,0.05035849557366795
TGFB2,0.012740343357708286,-0.03121729507783811
COL18A1,0.03239543280993064,0.07136417984831074
NODAL,-0.02857430300741569,-0.010446493568811555
INHBB,-0.009403556949024854,0.004636512911417991
ARF4,0.03692437317170913,-0.0338614032209281
CXCL14,0.012221541593236605,-0.028173244098328807
LIF,-0.024395519708483936,-0.03207283702649082
ADAM28,-0.02013730217105357,0.000840286034700997
TCN2,-0.05265293286543757,0.041615712831280766
THPO,,0.027737195978353738
CUBN,-0.044847817010064496,-0.0004816283783671905
TIMP3,-0.021378282252809893,0.004802873358734496
PIGF,0.023173117545662574,-0.0076270449233812486
CRH,,-0.013324948323461266
BDNF,,-0.03573673417305141
CCL5,0.11528022716739822,-0.018816286606975638
GAD1,0.00902306886193582,-0.053227798406480835
COL14A1,0.09358910846547841,-0.006564654755538659
HLA-A,-0.0302626542397332,-0.04290971125754396
CD5L,-0.03453292640319363,
FGF18,,-0.01058657179596161
ADM,-0.04485635391941844,-0.00702570458159035
GNAI2,0.05228577203632459,0.053185474868839164
COL11A1,0.0611207840960926,-0.02475237700453159
NUCB2,0.03946790534683584,0.055659284233579485
CXCL1,,0.02772414607553893
VCAN,0.015170838501628314,-0.05563655051838709
MMP7,,0.007132209939395039
PTPN6,-0.052464397583842234,0.011182801402931736
PTGS2,-0.03914672186546031,-0.048956834829778265
XCL1,-0.017638272595775707,0.08752088043834746
CD58,0.07926116345572862,0.029283345389619457
TNFSF14,0.07266117841775611,0.03155818659783062
CNTN4,,-0.006861644701970481
NTF4,,-0.014570485346536398
INSL3,,-0.010586569719467342
BTLA,,0.053067347428115294
MFNG,0.038569315702942024,0.02040068154905999
ICAM1,-0.027619687146760157,-0.06424530556139843
PROS1,0.027688038695871057,-0.01580555806757636
CLCF1,0.06653155635055487,-0.04740272513016143
PSAP,0.03827192797269963,0.008184239355063025
EFEMP1,0.05183674020720167,-0.02969185085949707
C1QTNF1,-0.015604337920667241,-0.036537590603286686
ALB,-0.026554006753202814,-0.018794943116051583
EFNA3,0.005693998985051723,-0.03464677719983102
DRAXIN,0.01498290924680394,-0.026162116480092486
NPTX2,-0.0005097487372239931,-0.018766396516317223
FGF11,-0.05333954620183249,0.025392388082989138
CD59,0.0011965337513379136,-0.010541809006374116
COL9A2,-0.008368713869169344,-0.012643987615545983
DLL3,-0.0051727062552332885,0.013870369869398057
LIN7C,-0.04443311759330758,-0.0420610937649036
GDF7,-0.01826980421644959,0.06004367133189872
PSPN,0.018609799418410365,-0.002772900368706864
ANGPT1,0.02819324923057186,-0.001444822061122847
PNOC,-0.025800761792090666,-0.02799284295264375
L1CAM,-0.027434927287048223,-0.0029830758521980283
APOA1,-0.038479691171610785,0.05361521043909373
PSEN1,0.04578277065959711,-0.0003738695348854937
CALM2,-0.012130497550140125,0.007576876268844238
CLEC2B,0.024893439143798733,-0.04754115735110073
NTNG1,0.0032126822436573813,-0.004818076124425683
LRIG1,-0.03522558410833084,-0.02641184794879002
CPAMD8,-0.016075859785445748,-0.01252202295356872
