,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,-0.019144495380994307,,,-0.020905862255264668,,-0.015053568227495217,,,,-0.014063967373312275,-0.0289205499932336,-0.036196567672173274,,-0.01941812431979537,
VEGFD,-0.011357586355064118,-0.02338958007358354,0.030447364111294024,0.05864834767219589,-0.013511378265607998,,-0.015334702787725231,-0.01951587209010503,0.005129259998799473,-0.017929104221937348,-0.07318039899681875,,,0.07488392053295523,-0.03817620684818778,,,
TNFSF13,,0.09631109962126647,,-0.013205444447351306,,-0.016320284284044015,,,,,,,-0.026986640949077923,-0.023359814327831557,0.01282289555601384,-0.021124312835951498,0.021132878375115346,0.01916026685761786
WNT5A,0.06290506292086442,-0.009919097014263488,0.04260688480658653,0.04378871230992573,-0.029652311681699774,0.09745198655540899,0.01626529424631102,-0.01914970528865585,0.027314285206357182,0.03873312022541837,0.11321507026569676,0.040443582179769094,0.012267034245923037,-0.019104724291092005,-0.009012382740717324,0.008157039320124845,-0.003577934980532805,0.021176740805987262
CXCL8,-0.008186602124372052,0.05329039067282796,0.03477737120854418,0.058241728398784894,0.03233875979638234,0.09068880409993611,-0.014280342010974063,0.019059146610678437,0.02239071086192651,0.1355187382006229,0.12616974651706506,-0.04394585753961374,-0.011978935573978354,-0.09700899157389718,0.08191769063450012,0.011838419297843983,0.027098746459526424,0.02242476841503863
GRN,0.009291912130296967,-0.019766834213012365,-0.05800404995356574,-0.04194074361836388,0.0163263902683205,0.07894317686233082,-0.0024208377384522593,-0.02887155834531681,0.025047207419407667,0.028655932253905027,0.1262662266368577,0.05372093468676397,0.016375636629696898,-0.013778795049051051,-0.03457430089373209,-0.08946837955313593,-0.013640595391831918,0.013088047971071576
MIA,0.022709740215740768,0.007226309638255423,-0.02167809359941759,0.040698424829752014,-0.04099819023739215,-0.02951022153536882,-0.017439994962700718,,0.05471307440643205,0.014260103366637788,0.013099141069076229,-0.007508501473028846,0.052322284461127765,0.10483518404884531,-0.0030431151637223615,-0.015179892410714598,0.06204231905681407,-0.0032592459273351236
COL4A4,-0.047479442760783204,-0.02809068671340005,-0.02714530581264936,-0.005112590966083676,-0.011744566155857047,-0.015528029459321321,-0.00980474849949791,,-0.02143335467913737,,0.12490977998166414,-0.007693055749530192,-0.025238264047505368,0.0708870005464414,0.0028675870934728857,0.043235574874432456,0.050865158747945644,0.02546690615698341
TAC1,-0.05946430051469832,-0.011510305293245296,-0.025405642032168902,-0.02277027606401555,-0.0101101150875077,-0.07062823492508302,0.048583021711289906,-0.015341303273995941,0.06218473368364311,,,,,,,-0.032455594697369944,0.04044408106320612,-0.12409905436204335
RARRES2,0.0230632629302549,0.0008165695700599003,0.004421207657133628,0.01492542415677843,-0.0004980826425647972,0.042816409558836706,0.019373604061166602,-0.06995902474058643,-0.057497239369126235,-0.012404063144451949,-0.15196237075212868,0.027666464280829174,-0.004175346283278839,-0.022800462765937002,-0.03121258645643692,0.04346123017733078,0.06603434795906166,-0.023436850951223744
FGF7,0.018639795162308362,,-0.015379626085634805,0.010945630548526325,-0.02587035989188439,-0.009168401488353987,0.023157402372770926,0.04255151584691029,0.034076752598642034,-0.02263330042195913,0.007558095255964725,0.02806301094409618,-0.0024889728562244116,0.029585858246416196,-0.046147298517701496,0.026183315183158643,0.057264310140024234,0.08957569865724566
EFNA2,,,,,,,,,,,,,,-0.026213861568243745,,,,
HBEGF,0.01171670634024289,0.04304218612125834,-0.00030102977382767703,-0.007914678657928859,-0.006114698646450409,0.10643746840114203,0.05779651006254299,0.01670773091915301,0.02287120146036847,-0.05922227967172391,0.02493443793034233,0.08464661614791444,-0.013258151106260713,-0.011446002801961558,-0.01644528903879405,-0.034392036514596616,-0.05017951930902484,0.06977697887112429
CSF3,-0.04747940517116654,,,0.15794954353736881,-0.03447530703833704,,,,,,,,-0.02527637546626177,-0.10423583496303832,,-0.026969185704797193,-0.020444289309501235,-0.041997455610819544
PI3,-0.012753889848511682,0.0038896768094375755,,0.06148141571003296,-0.0031894806397567725,,,,,-0.061069152282135164,,,-0.0743884632171859,-0.11886969275158966,0.05035456196767293,0.02978040213298454,-0.04441864872026615,-0.05690899488605148
PCSK1N,-0.009701726412096158,-0.0024404182519851877,-0.05252539549614799,-0.06182360511882173,0.01393414859119592,-0.04481144135010785,0.0027294794372939367,0.00829963456850302,0.010299586533193694,-0.010053038173096322,-0.005832051543459472,0.0347468683740932,0.024590513865361607,-0.04111063225132886,-0.01089840242462273,0.08357188050416023,0.0933686893780415,-0.02692858610173407
NTS,,,,,0.010781819250430352,-0.018956195874553695,0.07782955348693961,-0.017570553908032423,,,,,0.0661559728289089,-0.03193661588878206,,0.06732158441056368,0.04094873035650479,
SFRP1,-0.06555091114204074,-0.046925860830914795,0.028190601039467834,-0.016704312223402105,0.008315092081314802,0.07600696630763794,-0.020905862465803872,0.03171711219058334,-0.02480542095300697,0.019819313170584073,0.019396246192451932,-0.0077984486478050305,0.04639699490384028,0.03670140721600974,-0.013283806553058388,-0.03955689769145622,-0.029571685603382213,-0.0085928942372445
CXCL13,,,0.00041135119393627363,,-0.015275612306333888,,,,,,,,-0.01766322218632351,-0.061217000956987885,,0.05738042741966208,,-0.0035849549114296696
MICA,0.05640632766467529,-0.016306508343511623,0.01017478813216386,0.04288434344196008,0.005354522647264107,0.10031918351622135,-0.048992611149404015,-0.046043953261782254,-0.011995898903956944,0.046792742041518925,0.07015153415342706,-0.021340234049303457,0.1084139721227935,0.14790150956068604,0.007422933863521073,0.010311465145138466,0.049991565664383786,0.023351073406579912
TG,0.06646036346145297,0.0002478050902953969,0.0049950713056306165,-0.018026599424122082,0.05035613851019608,-0.02188044714410864,0.05982757295164436,,-0.022612583580414,0.07478299515749212,0.05671055380433327,-0.04064057480163465,-0.01868749644576924,0.014390211930684333,,-0.02219605425921984,0.056497138392444565,-0.009656707207098937
ADA,0.07187010945851108,-0.006840006723622865,0.0003679341273953712,-0.005455165815696695,-0.039040612948770884,0.054982002542116576,-0.024571495039833323,-0.05231969942878595,-0.04094631904162453,0.012269422427373841,-0.03048983503811238,0.053668304144716,-0.02214459989636269,0.06470703381039444,-0.06441738721900936,-0.050914115610134925,0.08405137448020258,0.0077064363891485585
LAMC3,0.035727702811713426,-0.013971464970367652,0.05898332659375988,-0.06100387885172295,0.004976120705142208,0.07383502541951019,-0.013785625378155716,-0.005842962816521239,0.013855381932544498,-0.09125064929102746,0.06704256278738066,0.004192372403700632,0.003847546935583874,0.019616708486739735,-0.07176815996775517,0.011953669664031762,-0.007585695152986781,0.06525267291800523
CCL7,,-0.014877744101872696,,-0.013033202582014078,-0.02025264162608893,,,,,,,,-0.02107864533936972,,,,-0.021423633435505286,0.012945675707177074
NGF,-0.027354234992347563,-0.025544347807738094,,0.07652388525458742,-0.0041918763160546,-0.02087981528389098,,-0.017570565477076385,,,-0.012355802939309445,0.11574006934726669,0.1555301531785436,-0.009509595833271028,,-0.04630019830953219,-0.038012041375158546,-0.024683523746689997
TNFSF15,0.0013107697920564344,,,0.06561421243942518,0.03365077926499272,-0.025352673300390222,,,,,-0.06858485765693811,-0.037459791354524076,-0.020549312278154718,,,0.005722927047194879,-0.009786049697199187,0.010001418073196116
HMGB1,0.0713587770646292,-0.08877737573422556,-0.03984811466733911,-0.0019792371141071938,-0.03193994078677289,0.047199771794029226,0.0397318813432457,0.02660841302160824,-0.08066377458600055,-0.04589267304627884,0.01353011901815298,-0.005887476554969951,-0.017950205406152504,0.03374121645071303,-0.03357484745608394,0.05135032597736201,0.01685444257898903,0.03660048353529369
ITGB3BP,-0.01664037518777488,0.019989245275393808,0.040016764186467504,-0.016600817420197526,0.02059386241702093,0.044897319901614975,-0.03791231459514092,-0.004600664618379434,0.06257433982847431,0.015229538145790377,0.07528470688216912,0.04732399323626808,-0.022787818743597938,0.045509978500248835,-0.08409031606791947,-0.015491935325513665,0.010173368024250385,-0.0040939687768210145
AANAT,-0.04902814098212603,-0.02158534320108418,,-0.013205445856743258,-0.01351138019443339,,-0.017439995932757767,-0.01651891558468767,-0.020192921887831273,-0.03128164335041218,,-0.02599679621498522,-0.018491919617055607,0.09636213583031458,0.07879653874977097,,-0.0035005972316357473,-0.02564359466985649
RELN,-0.03323110526572809,-0.0120130571496557,0.008367154593555885,-0.010403972763293938,-0.003566533863225493,-0.037852774174317455,0.012157003987446116,0.061046734166575085,0.037607600737813066,,0.1506280331397085,,,,-0.0077332565929522845,-0.02022904583834898,,-0.03301959360378512
IL15,-0.048103832441096166,0.010565924892453431,0.015355290083112845,-0.04583570965870222,-0.01752182032304023,-0.018039934252239556,0.0040340266948667,0.030824745998599322,-0.018728001749295977,-0.040826503684904196,0.06358053188097347,0.003612281683007396,0.0052220387510006055,0.03711893652285384,-0.03730162715162163,-0.004133387735942064,0.031952199379344265,-0.02210191629548912
UTS2,,,,,,,,,,0.01567215352458372,,,0.037814166447166585,,,,,
BSG,-0.02979078371097607,0.00022274021712288914,-0.024924797678387837,-0.0017793756208831786,-0.0211040329739289,0.08571129270791236,0.0023555503965489695,0.04278066731788547,0.042402929696626554,0.16413337026143518,0.007335093229930042,0.07713102393896953,0.05112776187808337,0.07330263084128703,-0.0690593779603107,-0.05369480709078337,0.08482613840920976,0.06836038013670925
ADAMTS3,-0.017381689081145738,0.006483935700932542,0.016678206687763864,0.07351582744898577,0.14100816352024892,0.048112608046004736,-0.001267227294053406,-0.026525496910163506,-0.00800983071319544,-0.0394646176852638,,-0.031128516883884284,-0.030954050135619176,0.03959676557034242,-0.00753353174058404,-0.003844811391719617,0.06735288043165881,-0.021509428551978533
CD34,-0.04351768194807036,-0.026841952642199362,-0.023978860422148404,-0.017989285709933304,-0.05725261183681823,0.04751683241625797,-0.014790969902505958,0.023495169535933006,0.03269412702180069,-0.021792036332667658,0.0809429282068745,0.022751154535522785,0.016845317080210084,0.03900636283846192,-0.02116105977147894,-0.03622647106029558,-0.05072441237793853,0.003163439700690231
PLAT,0.11805325048946236,-0.036011700915235346,0.00733595860786548,0.005586592499859458,-0.046252818601078695,0.07428674401500653,0.020520577197976505,0.00800195941486624,0.05802302194846947,-0.07522731818311718,-0.00645742479946611,0.10318109868562118,0.04901446119198755,0.0791079128054819,-0.04060174289501443,0.07583646590249946,-0.025693412306391678,0.016458969192980046
NTF3,,,,,,,0.01401507940426954,,,,,,0.013498109951930447,0.03314150793665714,,0.04924396111594502,,
LTA,,,-0.017018620540465396,-0.016704311441948123,,,,,-0.01872800406108925,,,,,,,,-0.0305064973384353,
CKLF,0.002068053981296786,-0.05544887102292901,-0.025734969386621953,-0.03238406368439409,-0.030946584666779776,0.06090066451951117,0.03176557926820038,-0.03313630614187081,0.020875704342758022,-0.03531053259723936,0.042882309321628155,0.09052872614387346,0.023928855943216528,0.07427267709121468,-0.020471636969483332,0.017913846235919573,0.05750341938651158,0.11396481318138006
CD24,-0.05245392649413142,-0.03501771768445973,0.012051628894262416,0.007954525865277964,-0.003706446818940512,0.12612813504774317,-0.001837661912521512,0.03402525308186434,0.041984284420539954,-0.0241468002176088,-0.047572337823396676,0.02592055652836169,-0.01829344428618487,0.03656690667859991,0.08885510994721271,0.10507183275550158,0.0436457810587385,-0.03844057020025621
HSP90AA1,-0.013372538740882872,0.01341391947895388,-0.008262097218446066,0.025524609002270007,-0.012134539209593809,-0.08208755885534245,0.08372270940161378,0.05931093306689047,-0.03676566773697999,0.028568733218711454,0.002784675709694205,-0.039817617858372095,-0.11886336927368994,-0.0949460265644618,0.012787548875989945,0.04338466816457491,-0.043510058092510115,-0.04379900564765298
BMP4,0.02490236403149764,-0.014772704255912381,0.0190354914295047,0.0420724386513483,-0.02622101587462191,0.11209582459366854,-0.005672334288362663,0.014520363605658764,0.005572902434074973,0.07401643568552305,0.03797244352408892,-0.014429805699047952,0.05026280350642574,-0.03650523622567955,-0.05738868456142312,-0.006447414838351577,-0.04458571283152307,0.004338822486223441
SCGB3A1,,-0.014877742614118164,,,-0.016090385837057828,-0.023028295132918337,-0.014710807144465687,-0.009561594340468186,0.08764390824809654,-0.0429808843025213,-0.02663141567038774,,-0.01836053687070213,0.03719087424173812,,-0.03477906799689397,-0.035741581829324326,-0.009435621428868522
IGFBP4,-0.01936086583779597,-0.007423075325261858,-0.07754178082539004,-0.026645305425683424,-0.015836305516792083,0.07865370788988223,0.024981602833894875,0.02288709606704518,0.004909006620490126,0.02768410230242542,0.061670697195539484,0.002628842724146971,0.02813463352613477,-0.08554711587184843,-0.05238823677553182,-0.05258351578470863,0.010584273392856725,0.002147179339541249
RSPO4,0.08826366799664288,,0.019008017438305203,0.009590053128249459,-0.0185709208312568,,-0.01471080499267736,,0.06816554785321552,,-0.011905369917723257,,,,,-0.007043380286010488,0.055610309592935246,0.12513541417465934
LEFTY2,0.008460651440607687,-0.0299927266206035,0.02025988461333445,-0.02177400908383216,-0.028824939826944167,0.08645402558473396,-0.016130577591568863,0.04288533890790001,0.0337932197903693,-0.01392662288421756,,0.09704017447412107,-0.017893382925038663,-0.0036999839977695298,-0.06581315310359237,-0.031852674755996305,-0.029752904429721557,-0.048449198022519305
PF4,,-0.015433269735126083,-0.015480748454010495,-0.011371212483405842,,,,,,,,,,-0.02402681899747836,,,-0.030506490279005538,-0.025330271583859816
ANGPTL2,-0.03590296934503073,-0.05412619614992545,0.07613098317648657,-0.03893539456825057,-0.01625497257903824,0.11057854129757645,-0.02414941766089869,0.03198163758231473,0.019868011094889306,0.01681837202629194,-0.029291626272507403,-0.011694434860548431,0.060156748512483905,0.037519898580847685,-0.05090830256086879,-0.0020938929195639354,-0.01518384115692045,0.04426204797270744
LRIG2,0.05366511592959926,0.058010594990453176,0.012057016536123717,-0.029020617288142918,-0.05437205222449529,0.039588903413392676,-0.00828571461303778,0.07960172902292516,-0.0007755910334007754,0.11023868857870511,0.0011902272184892292,0.04870446675984405,-0.039815884087135704,0.03739661500053536,0.04720390595370161,0.009187198707664684,-0.0029076050541201317,0.009109962124098439
ICOSLG,-0.030616457158084833,0.007744331946118385,0.013615410126646956,0.01664932031969355,-0.006308729928986068,0.14124164228155026,0.02439967877064263,-0.022584441727287585,0.015024055852193758,0.006591196482876874,0.025489171376972666,0.028640567235580797,0.05302271098758474,0.0045697872366560486,0.013057665110325436,-0.002126593778990797,0.04928775576407225,0.06966109486040847
WIF1,-0.006838195741061444,0.1107064527431158,,,-0.06610938374312701,-0.06818787738894981,-0.006427973281389592,0.061236914267573196,0.018691451452215742,,,,,,,-0.021773224237519085,,-0.001872242617911764
NPPC,-0.06819720293180816,-0.0009555887454915979,,0.014512759242252725,0.01565951268986243,0.007336413231379438,-0.02044441889340483,-0.04362273069078052,-0.0006921240392526658,-0.03177398627142776,-0.09636781256748708,-0.031128457099703587,-0.002322654251651845,-0.00904402375706646,-0.017927687997530386,0.015478537179566005,,0.015255073552202729
LYZ,-0.05911253877007971,-0.0020175087581316437,-0.015975919645037737,0.01400326433416307,0.014626880641460428,-0.006597460244797919,0.05556828959819615,-0.024322413940750045,0.0074672562365977,0.03422603059106881,0.07203752376326346,0.035384113862202825,0.014756096814536124,0.01592580727128349,-0.10819590858263047,-0.020620802605492115,-0.03449627395779844,-0.06844639291067993
EREG,,,,,0.0023236346443544853,,,-0.01807497708262588,,,,,0.049970430054357945,-0.06022104415942424,,-0.029172772625673134,-0.03731366220494259,-0.029162646250045436
SPTAN1,-0.03778544229952924,-0.04237561434660151,-0.054805703670209115,-0.07912532343289107,-0.02464117529290663,-0.024114125517649545,-0.008340795131110513,0.029965326466101533,0.053035440274344904,-0.10558996906207387,-0.02181381117394063,0.03518697877636098,0.06346926371575434,0.019222178399367237,-0.0584236838797973,0.0005032103205878624,0.015122329972151644,-0.01927424645577487
PTH2,,,,,,,,,,,,,,,,0.04654219541456825,,
LIPC,-0.008827194844538998,-0.018894378710365402,0.020423399706741105,-0.02043491573048308,0.002510154033845872,-0.02797531234474108,,-0.03237195451748351,-0.017713572441646355,0.07293173571029836,0.059609686329770116,0.011259589650724875,,,-0.04231929049220871,,0.027906130348456376,0.05060744019390569
COL8A1,0.10890745453656638,-0.018959604000306007,0.02357605152700799,-0.02512063408887135,0.033737328497281935,0.08707461260833821,0.006188290784009482,-0.0025457339724290072,0.0008704387836691695,0.024993526945441605,0.0048746829698208234,-0.009173136728229211,0.022987989704644347,0.04332964802990903,0.0011769196745565651,-0.046644533352416855,-0.02464010328584911,0.012484806221523396
GSTM2,0.04304044472592852,0.012594427450444517,-0.02362981461150232,-0.04393662285684335,-0.03640618780925431,-0.015255193534523507,0.03004042209956706,0.010210507453619656,-0.025579710368361677,-0.02808684533257008,0.03553004562444259,0.10453531533852309,0.02736667499030895,-0.015702930314660333,-0.04173028756067598,0.02882795894858754,-0.01262313303615652,-0.009253802364479896
IL4,,,,,,,,,,-0.006952511408417098,,,,,,,,
SPX,-0.0692926044022187,-0.007895773081981807,-0.008710850310036617,0.07253850844642178,-0.003419623714612936,-0.024827587452073127,0.03130864014208766,-0.03089934240104268,0.016898777228490633,,,0.034878284290378855,-0.0005204084945208945,-0.01628184785531297,0.057364399989766175,-0.04439121750179637,0.058751679956156634,0.06100340898995165
MFGE8,-0.004602461473649758,-0.008699465934282509,-0.029790012484208594,0.009855367989961691,-0.015171729900867513,0.025204137635564554,-0.03306962618886426,0.06560271076051534,0.009701434039358733,0.013923499077901136,0.15734552598420506,0.012998770404250347,0.03639196220951291,0.031840477287491974,-0.04196308185612939,-0.02209429299098493,0.00969768180847398,-0.03746295359662924
TGFA,-0.0319025837743152,-0.05020709104381872,-0.04430410637101022,0.012544229840861173,-0.01962795248275737,0.02820432345270501,0.04215395848718925,0.03163527601204579,0.043192335940322506,0.028279579570195505,0.011418953621130327,-0.011444595479833234,0.022496734306642764,0.0606552544862966,-0.04366987159728166,-0.003852236459141517,0.014074295471857713,0.030517949825447546
SLIT2,-0.00889561214940536,0.014370688473413315,-0.015799256544853264,0.02204357902489603,0.00536959501566317,0.039501213861237776,0.034128032568693345,0.0012823632643115437,-0.0342321351996108,0.17428638766594504,-0.026513353749900468,-0.035203532062180895,0.023734181438794837,0.04045975136916379,0.03176324230841445,0.014885553061734433,0.011934701765144209,-0.0003192868988167103
PLTP,0.015394925629282701,0.019907260376682025,-0.0020785928182528194,-0.04438413906812926,0.04075595058337059,0.0661154731725548,0.041285427979564214,-0.00965710199075216,0.06190936980561785,0.06494536360924212,0.04400040633228321,0.06273164941386652,0.031371724593998784,-0.007658538770255177,-0.003652308785373534,-0.08731932339345709,0.007304654418283659,0.07269500258439351
APOD,0.009493598221486783,-0.009767147554025916,-0.04050569797151171,-0.014504396212440538,-0.034831553423210856,-0.023977699783220976,-0.025135289365246356,-0.014652280391935965,0.01972420765878785,-0.030442370806119834,0.09130227860740314,-0.06771438823780326,0.06340409009333797,0.07841967124791842,-0.019879909427044668,-0.03494575134041001,-0.010521954884654608,0.043387445606184724
B2M,0.02889854717561268,0.00011165280916986105,-0.0651304577703039,-0.0126104418118415,0.08246140838875002,0.05458687523279971,-0.033899749669769295,-0.017251233640087623,-0.017773649819184004,0.051501482220955984,0.09973000971546837,0.0055126134730784804,0.028120776218481292,0.08414331649137308,-0.0943579592500395,-0.08767263690213983,-0.036616393818160724,0.050605573165430864
OMG,-0.012076576175944044,-0.036213037530743994,-0.00618528168865425,-0.010914647726702694,-0.03891545677362855,-0.053235475171638895,-0.055343509783842476,-0.02183443677040672,-0.03194554849233243,-0.049806548150410086,0.022894310425674743,-0.0754140780043765,0.08200790018104764,0.0704415765113533,0.05123807755190097,0.03703293746498094,0.10927685479884146,0.0075161480836448
CXCL3,-0.05351786769692468,0.03876920772606367,0.029446416937421213,0.043662656993455604,0.006515283274033083,,0.07386011378009781,-0.025444954951173493,-0.01348755431061753,0.05493011693807327,,,-0.006579627452201194,-0.051005624022555686,0.05264786621136794,-0.021064723360127366,0.028063384461305678,-0.0534987585656611
CXCL10,-0.011055380167260584,0.08315837830707547,-0.020886885550176218,0.03993509974099694,0.05266378148591522,0.004676853617525915,0.03667251978372666,-0.03876174528493676,-0.005641441907466856,-0.07976113724731036,0.024225563944076437,0.04934947967649625,-0.021766405441573024,0.07339510904542493,0.05921499155234223,-0.008095946796550783,0.02607440745226134,0.04179384265929435
RSPO3,,-0.020209522974496255,,-0.013205444881010319,-0.017979696877989178,-0.004600142086308083,0.0011684939351759363,-0.03881965298910062,0.034723977938223675,,,,-0.026861143033341008,0.04827129892743398,,-0.004305927204250447,-0.021740798749929808,-0.015935832025183855
CORT,0.0726936993568913,0.010619688600960367,-0.027647636426771975,-0.008482545052599511,-0.021821076829614414,0.05928641149547824,0.012053871860184523,0.010830451218492196,-0.037391565934851906,,,,0.050164760929522184,-0.025142844891261205,,-0.038954296798161675,,
NCAN,0.028710778904127474,-0.07867648849159753,-0.0015782352997350151,-0.06427571618172136,-0.02911343502096014,0.07599177561598215,-0.02304120113474115,0.03297638729827741,-0.012814560771432709,-0.060829757528252856,0.09729002880968422,0.10332759244441848,0.033797487011293155,0.08397666150097738,-0.046014403657125044,0.020748239434022774,0.07000358530014156,0.0301834733951962
PRG4,0.022193527594966424,0.022844424707215663,,0.03135347008539462,-0.012873398414212893,,,,-0.016478489768286055,,,,0.05348524450202428,-0.037099806229455766,,-0.034663576587979965,0.07226622936581664,-0.03525628711784088
ZG16B,,-0.020630938616406684,-0.018628564699571536,-0.015126627910988526,,,,,,,,-0.02889973388886029,,,,,-0.02710843629898398,0.07133605481953016
TGM2,-0.0038314494057014353,0.025076611015778814,0.04848941286495543,0.015780906054203195,0.0396845665911748,0.004357968489051813,-0.0002491513943644333,-0.0787358008764968,0.02416489481306057,0.06118100406344849,0.11746899126771743,0.009151372613888776,-0.020081830478007424,-0.04910362055211862,-0.06614359297832362,-0.07196900375628905,0.00911663920935658,-0.022966656530047144
VEGFC,0.042420965207231244,-0.016528554127257074,0.0025332994047497703,0.0015348959024046613,-0.019816425991353442,-0.006296247945644388,0.008692212152631766,-0.020424645402547882,0.08209145111345484,0.08803730098427044,0.0806939550284674,-0.037459794695062616,-0.02712700563535893,0.008457741298052195,-0.029068474947067706,-0.02065037490697198,0.012223443721051783,-0.03948224026032931
WNT6,0.029908666987599617,0.03219627250143933,-0.017227635546210672,-0.018026600172596056,-0.017738303634182447,0.20047432689687694,,,-0.014676989677048516,-0.0016804513833698124,,-0.027483650321241598,-0.03146662054814519,0.07698648723908284,,0.10465921639020638,0.02154220693453176,-0.022328910337052973
NRG4,-0.03467562542219003,-0.01370292463875195,,-0.015862006229400472,-0.018336472554075795,0.14511518171056972,-0.04504430664285673,-0.022754263552698373,0.051312594753274425,,-0.03580803412333046,,,,-0.033394896261640106,-0.030929652094552156,-0.02174080118655465,-0.03357925636257626
PMCH,,-0.01579335808175281,,-0.008623320669232708,,,,,,,,,-0.02142499202838556,-0.03527675650990827,,0.023989562746625517,0.029516290152031527,0.10103287338283387
COL9A1,0.0667355485892409,-0.041386731471950086,0.005272071878112458,0.0008937071999849494,0.022005386744435484,0.12228756010426196,0.015647785541078752,-0.017824407792586185,-0.02235531602708119,0.0918555068386574,0.16977471508652855,-0.004939904434047801,0.06666958777977307,0.09278116551587139,-0.05172319438992069,-0.0030843035581133017,0.1085280430059206,0.13007014368881226
