,UKF248,UKF260,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.06448466413216179,
BMP1,-0.028922366093212873,-0.02096148305804265,0.040357751553489245,-0.035539753894154216,0.03411651952254401,0.013621226531220231,0.08768190194365157,-0.007839975870546658
NDP,0.01728583436816675,0.02129861870867717,-0.02000546786316392,-0.030411505362695983,0.057799405170935333,-0.023260606347110895,-0.049913236336468936,-0.04980784828104079
TNFSF18,0.030617558823126344,,-0.01167476423610172,,,,0.004590852847927577,0.04910291959069353
RTN4,-0.007128217367092155,-0.005648087980972342,0.029964127608886944,-0.0691073626889117,-0.06865457782296677,0.05531305289630715,-0.005966515482291711,-0.04716639309771482
HEBP1,-0.0023947543804101116,-0.0806897317159656,-0.022930053487287504,-0.008185022406971826,0.0014903707027789633,0.013863394125504466,0.03948624681895786,-0.027740232850225706
WNT7B,0.0075159826990706885,-0.005897708088256394,-0.024407907239915278,-0.05937053189259851,-0.02414426953682317,-0.030854022364248362,-0.031939777593889274,-0.008995819348543578
PTMA,-0.03132261261936526,0.012629498568243264,0.0457293258358628,-0.049903155785428366,-0.053340773596110884,0.0011425204230206677,0.038983777453161714,-0.00986876660523824
FASLG,,,,,,,-0.017174638398747298,
CEACAM1,-0.01557393838450833,0.07182751765088634,-0.018361622817168115,,-0.020334239622381203,-0.014947337387991332,-0.023895986836625947,
PDAP1,0.01862112721353102,0.0343779461319196,0.0176744506028388,0.021143067654456317,-0.03392695210300499,0.01373427540347445,-0.045048819996926316,-0.01712860091490137
QDPR,0.02885809208721592,-0.00022288536824514957,0.06884426232432946,-0.02719229399406059,-0.041178802000742185,0.03803312700899455,0.006393211549526376,-0.07272337055524629
POMC,-0.0169740709738533,-0.03261427425064802,-0.013546473200963693,-0.014680789871405963,0.02428155835484613,-0.00998771760438545,-0.019099696126016044,0.03675876497868862
CCL18,-0.019434803615448956,,,-0.022075453356669814,-0.013020145921618412,0.0007758273162463194,,
CCL17,,,-0.014560704009197852,,-0.014426158807216437,-0.02157741990494491,-0.015566880659624359,
VEGFD,-0.019434809786909372,-0.015506870825061324,-0.015513198560510985,0.12334574172586978,,-0.014947337387991332,,
TNFSF13,-0.0146661311245896,,,,-0.0118011814783293,-0.023453917728158843,-0.025364932720123034,0.024634775678990584
WNT5A,-0.0005673748148412154,-0.021365555740449266,0.039959296097252885,-0.00187153724602451,0.012872227111010222,0.03882302730574728,0.03836501041135201,0.03150651324112816
CXCL8,-0.010192559119520229,0.05285090201635094,-0.03571672199347223,0.07629081183246637,-0.023946105289221153,-0.03221992161409989,0.006380720910858024,0.02223789309593572
GRN,-0.056071284399220676,-0.0377454817912297,-0.01824607291388357,0.0398795459533596,0.015719695343765747,-0.046707926988908695,0.10913918325333861,-0.04122573740484613
MIA,-0.010860643808914909,0.012733024001383333,-0.028619256337742434,0.12146817618822517,0.08019008456365746,0.051885062537797094,-0.005863364633421508,0.01253604076636393
COL4A4,0.006368170136484743,0.023363989648183047,-0.01520182547444067,,0.09249844030751171,0.09720444685740778,0.03539701227901371,0.06431337787764832
TAC1,0.0005835464300033872,-0.05830802410784491,0.017783446049427328,,,,0.0627108530350299,-0.016942479125025917
RARRES2,0.005400385484197595,0.07373264684038386,0.044158214307616385,0.15490943243040428,0.009404758620674908,0.02549035618611531,-0.030943580475594912,0.0978497851464978
FGF7,,-0.029691147798181078,0.06051416513343704,0.007149438182852931,0.06290710362459453,0.0002888909665076142,-0.026048596435135796,-0.0159627518665972
EFNA2,,,,,,-0.014206443865472148,,
HBEGF,0.023365124531596056,0.004805122363834851,-0.012652800225304819,0.054763413327248135,0.022295688987954185,0.010964290126070086,0.012713209797315049,0.0931743447551151
CSF3,,-0.005632035935684155,,0.12078297887863056,0.03411206321818235,0.016476079344931813,-0.016389523859799533,-0.034114786795652635
PI3,0.044610645982351343,-0.03792778633843267,,,-0.00782515037862017,-0.025247591758627914,-0.012454860240426904,-0.07281807636099916
PCSK1N,0.014010100851252101,0.015008765517488322,-0.04961017043745573,-0.019634234694360767,-0.008327478342232837,0.018371597856240932,-0.0670048991187522,-0.08581195121006827
NTS,,0.08170779231691422,0.04540468096710759,,-0.03365472678944832,-0.017307855986649478,-0.024270649940935574,
SFRP1,-0.03082339266690049,-0.017690654180694442,0.01591937638509899,0.08076705387848727,-0.017457696941537225,0.011588129597182042,-0.005857593319988553,0.041452435260612895
CXCL13,,-0.017531664213042256,,-0.024836700182583875,-0.002743191079646702,-0.0365004041220973,,0.044826909926457444
MICA,-0.0477634201322236,-0.034683925773126,0.037829740832777445,0.0822961775537319,0.031451861323165374,0.002208960567965053,0.03498359383500563,0.04131824004536935
TG,0.016891578269596166,0.004449143117195594,-0.014669358261361651,-0.04043377647064224,0.1362778349805994,0.017662188539425482,-0.03196269770338892,0.0335786836060318
ADA,-0.02890532415155416,0.001005552171383328,0.0375463821993442,0.05193059631457891,-0.00259588351195126,-4.691080468432535e-05,0.11822770882434634,0.038617380022069936
LAMC3,-0.0355554332056314,-0.024435552658324283,0.05778537222191208,0.03460866238089724,-0.017847270212105953,-0.021696509973599183,0.03862836773987703,-0.03251299826619926
CCL7,-0.012362176908202538,-0.007889872365641981,,,-0.021621486813441313,,-0.017174632291650886,0.026914438215402858
NGF,0.04156916609303752,-0.009653104862941504,,-0.05086034607842816,-0.02497108633863065,-0.01401548535920529,0.11834755494696791,-0.025135482481295834
TNFSF15,,-0.017209593569379244,,-0.018123512924419913,-0.021078521759534254,,0.04196665379078655,-0.0377563997369865
HMGB1,-0.028244678134762818,-0.006551903602831584,-0.004030614125572807,0.035816507491168784,-0.08169770308453891,0.0839014011920717,-0.018554476987480965,-0.07602396481534303
ITGB3BP,-0.03228416141758759,-0.011669986325445567,0.030153684013575384,0.027636612882249067,-0.0144325732601042,-0.029385674282698684,-0.04150152775340636,0.019955636254491517
AANAT,-0.017935637919896844,-0.015506873038754525,-0.01319223961243905,,0.07073561989057234,-0.019118025689626162,-0.018171477184142918,-0.020830446799994063
RELN,-0.02034563606082218,0.03870828584453544,0.011925125096454799,,,,,0.029440576003390978
IL15,-0.02155044496489241,-0.009374262643698927,-0.03741892271445093,-0.02362206491725416,0.043959365993886834,-0.009868096931193133,0.08276996435206539,0.020658177051603607
UTS2,,,,,0.09051221044934198,,,
BSG,0.04086595857667657,0.0043244503107226,-0.03096959188526293,0.12521204078694162,0.08286884764816474,0.026063222654486087,-0.051139268145089574,-0.024158926459730303
ADAMTS3,0.08198358058679964,0.028217959437486,-0.01766097107914972,0.008310992095865775,0.03897448461170724,0.005698233780487303,0.03594562866426462,0.02696398444031296
CD34,0.011138872093007785,0.009451555613351944,-0.027570597280954803,0.004877669220016142,-0.030596474490966218,0.0175194331822122,0.05432501579865024,0.02085683460219996
PLAT,-0.005436629207282297,-0.047497331042944214,-0.033204509309207715,0.09862033330037831,-0.027345585471514396,0.08284308901045712,0.08641676391179627,-0.05580755582006754
NTF3,,,,0.004290175304915151,-0.008492878295957254,0.05902641832030201,,
LTA,,,-0.012705501593161464,,,,0.04383180911155889,
CKLF,-0.011593473565249635,0.045527938133360354,-0.007631564352949636,0.11575325758241656,0.04503988485750147,0.060999886575150424,-0.048490384973851684,-0.06741166446460939
APELA,,,,0.15868798308466242,,,,
CD24,-0.025868685063505634,-0.002841719605184062,0.0013225196314834726,-0.12537643567085222,-0.004482087362322581,0.004652045466549714,-0.026773479729378376,-0.03442842557329466
HSP90AA1,-0.0235664642755341,-0.03487904727808697,0.04188663487470374,-0.12178454538845614,-0.05944654135663298,-0.06641187752973839,-0.07354475156296988,-0.06743175491767965
BMP4,0.02217810197905979,-0.005377119051992928,-0.02064965883591776,-0.008520530767567787,0.08757485122620423,-0.0366609718115554,0.0019025320817136295,0.041416678926669274
SCGB3A1,-0.012362175672001366,-0.018466771471846156,,-0.016596975196396538,-0.03290881697591946,0.03550641008225047,0.05583237135297752,0.11090692327678783
IGFBP4,-0.022517383180442805,0.05192822428545209,-0.02566751198546903,0.05207701493303356,0.010292069423749124,-0.01217369841444032,0.10973475991358207,-0.03482911155616046
RSPO4,,-0.0036816371659640365,-0.014777271844095722,,,,0.020340279605714603,0.07400724056644464
LEFTY2,-0.017540748731428305,-0.03308208901044152,-0.021064373713054394,-0.02049207229946027,0.07390163441214574,0.008405731840657875,0.07567121709950272,-0.0480489906394733
PF4,-0.012823772840240057,,,,,-0.013021189360633545,0.09287061420371115,-0.02057593256522745
ANGPTL2,-0.0041012024211342915,-0.03443042030814294,-0.0037395160386458123,-0.10897484521157014,0.02337257504243336,0.056785080938177086,0.05665583622699346,-0.07076657576406604
LRIG2,-0.04169889350977977,-0.0018330414282164294,0.01398567554598055,-0.046577374356467506,0.01643862119761671,0.057273878290056986,0.05572920253469561,0.0037366192258261187
ICOSLG,-0.006686321707557815,-0.009395060811973934,-0.029000130357887177,0.0001610495210914558,0.04590610282970732,-0.0065191850364627775,0.0746237718808532,-0.0018944647543246143
WIF1,0.037823800770895595,-0.03215313791383636,-0.011403270672318474,,,,,0.1365638522410499
NPPC,-0.038350780163528025,0.038478768526314024,0.00281646964130376,,0.0644443811758831,0.09300795600608767,,-0.049448718730830996
LYZ,0.027220855292038954,0.01002645941154744,-0.022231237149390275,0.10639473944760625,0.03551010914838986,-0.01626659927401175,0.05046722352577115,-0.01868552596123273
EREG,,0.04708854316073267,,0.040721197911040306,0.01776935628427191,0.03107319514569049,-0.036934321741519775,0.0180954088441835
SPTAN1,0.02540145578166128,0.00880222925423338,0.011993570906406941,0.07942536669294983,0.008526624715974455,0.014882843326244469,-0.03314757460930958,-0.013474090324218332
LIPC,-0.015699668618356737,-0.02063512717794681,-0.027627614595937218,0.009240587455313401,,,-0.01753801319105261,0.00012473055464113267
COL8A1,0.012626324360797775,-0.004263334982303576,0.006955649926381608,-0.004145210179553653,0.06509184843188366,-0.013730234163024869,-0.0031403005420754184,0.013554398211167464
GSTM2,0.049283498612809534,0.08127606291645137,-0.03513359811208845,0.029619982222554526,0.1234463151347244,-0.018060562572117016,0.03366564562129544,-0.049322246530932354
SPX,0.0015502363676353826,0.02647857983344132,-0.012533167619193404,,-0.021799778986222457,-0.016167470941252867,-0.03040285470753995,0.10862754254427259
MFGE8,-0.002291126414217411,0.01583605679392815,-0.042518934004131315,0.09291376528735996,0.0574340170754333,-0.03694857910241702,0.06129626354114292,-0.015112284785304141
TGFA,-0.010091516547666489,-0.019386148469772883,-0.001186515683991016,0.0927425579761893,0.023702421032889248,-0.006688557317302934,0.023221606865985393,0.04132388227085907
SLIT2,-0.01640173088777101,0.04228829817928591,-0.030540458825088084,-0.03968782700532136,-0.01092210848474128,0.009680585455831609,0.04085495419242937,0.016549411286036302
