,UKF248,UKF251,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
JAM3,-0.03251629259502576,0.02857324466443534,0.009367024004226,0.042885741195663976,0.03172630313414194,-0.030243288825756554,-0.015901737521120396,0.029698160269600985,0.05711938168615711,-0.016678049317592644,-0.01210570467156006,-0.015838507546245228,0.013874144409552378
TGFB2,-0.06263141149826494,-0.025209626649980808,0.025795491828234204,0.05330665205205798,0.05199069359644875,0.01920915359469396,0.02762141001664837,0.03115401803020083,-0.016273242419375448,-0.031053900946394895,0.025542985175680852,-0.029043722685465612,0.011229943211462968
COL18A1,0.04516707091364217,0.0341100016096574,0.020573126966880975,0.07942195629198753,0.03258866022004042,0.03536621066482739,0.011317110203449627,-0.0010685542005980913,-0.05042724482083161,-0.08390922602093981,-0.004675175300418815,0.09382897434223735,0.04130803374167964
NODAL,-0.028624933224504993,-0.013938851453280696,0.01205116825438197,0.05480610826096322,,0.054416393565544466,0.021289037258430597,0.011533781174199183,-0.029373775569827832,-0.033661632062007334,,0.019057666174287197,0.016361481082923082
INHBB,-0.04116401685786596,-0.037751128006454485,-0.006574785199012143,0.07129137188378337,0.042199135295865296,-0.02511539294755996,0.030154364583709216,-0.01182218834062003,-0.05660733464148047,-0.01189054686666955,0.15501693024595184,-0.02443668075077087,0.019576168478881897
LCN1,0.03472235108089225,,,-0.001698051476413562,,,-0.03597758029251855,-0.029003201813219474,,,,0.02030905269694186,-0.021346847624973693
ARF4,0.013928833737171235,0.022249114380353742,0.008326637252801784,-0.0084077275364657,-0.024477832701897535,0.007986820080458165,-0.007758078261262805,0.07381628366983085,-0.0473433186998195,-0.037147372074870205,0.05461961704612773,0.04623411358952367,0.035205754326223075
CXCL14,-0.024543319486265612,-0.035406427749387084,0.02023833468715627,0.012695701241083749,0.04715637640047552,-0.03308002145173473,-0.06358506293442266,0.04925815135326761,-0.05254192100419027,-0.07305342298376127,-0.0014457044779294594,0.01543567937345759,-0.038321985416123715
LIF,-0.039144425202379124,0.05716914662732489,-0.01796939796409626,0.043832373259607975,0.036276517381587554,0.0018978644165419218,0.04642705584801984,-0.07422985458194394,0.03422091654682351,-0.02196140778740667,0.10917789741060228,-0.039064149489109475,0.033099736362295996
IL17B,,,,0.025848950742855356,,0.0017732166959643543,0.02789517970956839,-0.02726240912033214,,-0.02332763469395387,,-0.00920026952459151,-0.024135545962379962
MMP1,-0.0192066105931158,,,,,,-0.04946437059241752,-0.047804552155231134,,-0.003555241399736733,,0.08462350333125451,0.049448293256213874
MATN1,0.0005085553055786814,,0.0037726965479811564,-0.021398039697996137,-0.015017737395954325,-0.03245779847319808,-0.04527018829516247,-0.03461490120664596,-0.019751764053661816,0.02037941346296404,,0.024565041547164882,0.07069169052505057
ADAM28,0.018453388131123096,0.007343085872511796,0.04512758140290664,0.0002976322754242492,0.03895732275005029,0.014166733364970896,0.018655097141591945,0.008295008555011285,-0.022101226333607664,0.017575058943318293,0.09933652925583851,0.04633312322738198,0.014717542886814807
TCN2,0.0638371719901797,0.02190574834074568,0.04562330587917062,0.10019448446156663,-0.03073918874489618,0.09729579421599518,-0.03643800226944771,0.05651197846902993,-0.02861126382492662,-0.05339692575736575,0.12929805386778956,0.11701061097985144,0.025029269774703714
THPO,-0.009378828981198914,,-0.024668888682404105,0.02676314479678382,-0.030830763695164437,0.027587611020494614,,,,-0.014780747264034094,,-0.026829519473115265,0.07276221630659524
CUBN,0.004158536243355142,-0.0232711614065491,0.029683734311897754,0.012261727111478226,-0.013911476638140519,-0.028015867667247587,0.03081024655854631,0.047781703984769004,0.0044749043666585065,0.04668328589989931,-0.04431106344965467,-0.01802519377133434,0.0019384557964490447
TIMP3,0.003087100505626708,0.03253529083747337,-0.05078326792927585,0.027465690944131416,-0.002838708731466346,-0.03146345121524114,-0.011444201322339441,0.02559391212743105,-0.07549139900546317,-0.06379497252954319,0.06477070221346173,0.034670487131735345,-0.011573613134912706
PIGF,-0.0011979731538249308,-0.015671439421233523,0.024660975868202796,0.03555095696649153,-0.03110493322593426,-0.011631582958033213,0.021966894813671117,-0.007961354929918087,0.023781162284730744,0.05232481096896358,0.0995827755528436,0.020763555303133254,0.02443361294226401
CRH,-0.01632218767427395,-0.017493221819411587,-0.014618874510638008,-0.018375888578361727,-0.012078452939369691,,0.028313909587830928,0.004156544619079809,0.04395720582020012,0.0527561265305183,-0.041388503755615244,0.05410917220455556,0.07434272439057923
BDNF,0.10825706727788606,0.14854366174691963,-0.01276014706077336,0.02049931938099031,0.02064745798722056,,-0.01331417764956148,0.05172664572074817,-0.042318326070143124,0.024287704835270204,-0.038280739096346356,0.06780570740421062,0.033373083152339444
CCL5,0.06041457817654427,-0.03747060564655734,0.06391825877269444,0.005586258878160792,0.009797048719292673,0.0186485405220792,-0.007376069525580697,0.007982909427692121,0.017759113176521964,-0.03155500671894485,0.13866099394316794,0.13757279594015362,0.019479048684163523
GAD1,0.008874398640724682,0.0599532759866862,0.059147233438497565,0.03625623887229584,-0.03629521496603476,-0.034185736075093134,0.0018644029101415522,0.07097911116668794,-0.027770775567838732,0.022202759517451723,-0.017446467387970108,-0.023850780311946335,0.032146868979812684
COL14A1,-0.0005313898107748467,0.03799485669915615,-0.022631111699419035,-0.001966775354525906,-0.014766179959443576,0.07673187886336251,0.0033782951768495297,0.009902840074955494,0.06876640172133318,-0.018352035077579647,,0.04646346050420726,0.12498588025520638
HLA-A,0.09186929382338839,0.031115376269245345,0.029602288742139944,0.03441983854599652,0.05327547738660429,0.03185362077560036,-0.051340728615841616,-0.029229396101404605,-0.08208569022418559,-0.04765292266804427,0.017851293612176165,0.05886190591703258,-0.027018012017060153
CD5L,-0.016322185785921164,-0.008680555661490534,,,,,,,,,,,
FGF18,-0.014768627998726087,,-0.020282726999967558,,0.018551913682425168,,-0.037013680982209085,0.06943444599758025,,0.05110057518730771,,0.02044367362590955,-0.03019511695191977
ADM,-0.034120828353247507,-0.03415765264677427,0.06441848183841875,0.052854032690067436,0.04703121604761431,-0.03461005977323557,0.004568839856673735,-0.006785360910853157,0.053188340880719,0.04436430499859323,0.030434080480996318,-0.022660004581395044,0.10892269766239246
CCL15,-0.013823453275445064,,,,,,,,,,,0.006114625909011187,
GNAI2,-0.03456720952708061,0.015338078382516909,0.004911345611279949,-0.002249856602537745,0.029410363374999155,0.09677036599073062,-0.01659036099873708,0.03317988404378362,0.01829031451745864,-0.09454082341767024,0.09974810148747155,0.04858560349619159,-0.01802869475964605
HDC,,,,0.027211479596938027,,-0.037043160166306814,,,,,,-0.03259848471063657,0.02457416397140435
COL11A1,0.04955064312807826,-0.012004287546522283,0.01489055849885831,-0.00448883518825578,0.026305333259658337,,0.04572811974335232,-0.011039163174532643,0.0020363889748008833,-0.033614522346601054,,-0.018894560501014835,-0.011148825363720855
NUCB2,0.040321723446752944,-0.01709066143399432,-0.0013606676603190508,-0.013029525127411005,0.02648465834232465,0.07533402880817051,-0.04168123248578311,0.03551944420528223,-0.006822471064360858,-0.07037152817650978,-0.02449108099412257,-0.012768978791313007,0.021130051470181502
FGF16,,,,,,,,,,,,,-0.021673169252353155
CXCL1,-0.012087158268524712,0.09903232103736866,,0.009995406276442664,0.018386894749346527,0.05523055561187493,-0.03659961286171245,-0.03948136596724701,-0.029689785673016736,-0.03474679362200163,0.07287259493874612,0.03765644791503853,0.052217712733503785
VCAN,-0.04694390924399407,0.032644192352042294,0.025940112836847246,0.008875970811275743,0.014098175544774915,0.046252645945956634,0.005479279784670658,-0.008068349429185554,-0.002041741554566875,-0.008075360459392092,-0.028440872064059593,-0.0016201235557875757,0.06674881247094598
MMP7,-0.009026474906174467,,0.002131815586591403,0.03545078329482679,-0.014831465734401587,,-0.08806900859150141,-0.07663057201500603,,0.05891241097111861,,0.061434691311651385,0.009299158302313421
PTPN6,0.023089181967979582,0.012713713604625419,-0.02121167588620522,0.0378482025051334,-0.05218785667860575,0.017546294083076192,-0.04647884201291812,0.0018784736098975414,0.03503977394122821,-0.0805904198884302,0.11523988799245709,0.08908436304986718,-0.031782689187198454
PTGS2,0.027859958760131354,-0.016747709462080655,0.11320054658237744,0.012321222225027953,0.047335990354486344,-0.07004243255002947,-0.041796326708943086,-0.04346159668634285,-0.024418210906444814,-0.0034236114382248314,-0.05034088504460194,0.045967059686988436,0.06141875482165935
XCL1,-0.017886196232941715,,,,-0.01236644993270477,,,,,,,,0.15544334229539547
CD58,0.012959658055428784,-0.006917199692767534,0.010852834822745744,-0.013304318662659124,0.046724190666133966,-0.016414083189237663,-0.013183839604679254,-0.015636252080247152,0.01251374141894632,-0.005867842482947701,0.14751119203968754,0.013785036055921226,0.02096532454796717
TNFSF14,-0.018022186602458044,0.09387404806427235,,0.1085504167723595,-0.009289342371000455,,-0.014530262066032446,-0.0493581689574075,-0.014224057414799682,-0.043788145901099806,-0.042870457453012364,-0.0002268877687044207,0.0654825176237945
CNTN4,-0.007596534596851246,-0.015321184677213379,-0.011992423362148726,-0.04500871185560926,-0.027143415331577776,,0.005305570765479321,-0.043186686868850924,-0.024786936082983053,0.034979622789919125,-0.06015268553732671,0.08503072222264776,-0.00752774383249047
INSL3,-0.016022730765768146,,,,-0.001121683441111286,,0.0923284123166526,-0.02865014128583641,,0.04509725174612755,,0.13226099590559778,
BTLA,,,,,,,,,,,,-0.02339968865723515,
MFNG,0.01858126067933324,-0.013284183560168937,0.0076636722633137925,0.02477900622872889,-0.035324658349709825,0.032870842580839804,0.013636477196731788,0.023885750466213176,0.011632725033637069,-0.03538290398536071,0.03599407294056818,0.07627551573683394,0.03812766499441322
ICAM1,0.008650982469950838,0.04002211222444317,0.046018993890096005,0.04069292233154776,-0.007043528882753036,0.0367234116927677,-0.010109200987261483,0.002068254988085064,-0.05718608405734638,0.011821862585934453,-0.06189362112245142,0.034381980678155566,0.04316700509208168
PROS1,-0.025758295673917818,0.040666586576593874,-0.018180356625126886,0.03423479406997313,0.054264836727329645,-0.03298074461308804,-0.02928841810314165,0.00027746997569406045,-0.04194850360334136,-0.03964255594158432,0.0889258007203402,-0.0015125319806708149,0.010846411700312364
CLCF1,-0.0422326611693738,-0.007272734687235224,-0.01670434515032586,0.023134376962228496,0.05646366730521051,0.014523035833512582,-0.05202104643995885,-0.03344001392321965,0.01161739260038285,0.02646497264905978,0.02619858948518721,0.05975113512855134,0.08786627245849539
PSAP,-0.03172337451507165,0.022014039089939576,-0.023678347964728064,-0.004701676514918453,-0.05604823110446018,-0.0038919834567970883,0.052798865412284283,0.04324569662855084,0.01286902005157407,-0.0243040499745395,-0.03519526775848498,0.11132048002701893,-0.08123897335745826
EFEMP1,-0.012556336252854997,-0.03410678539282821,-0.03079916706664495,0.016435037428285722,-0.042201739854618614,-0.06036623295963946,-0.030031465356948877,-0.01119015145977031,-0.0588194268094221,-0.027003233352963483,0.015602793117995905,0.07621544440212334,0.06903846387878071
C1QTNF1,-0.020211807279235224,0.00046953731932793477,-0.03706036119210396,0.03135342862098621,0.05406648058158205,0.024391796864364507,0.027027255155553525,-0.018114876146482238,-0.0979727085763953,0.006810637632796821,-0.024076602876781084,-0.03742562903245134,0.07315059535254724
ALB,-0.024771559875830435,0.0385506905613008,-0.01718879079662581,0.03852683668205627,0.04053345971192621,-0.04155879543133467,-0.048811778009994505,-0.032672425236515756,-0.05722942820075414,0.005502818710315571,0.027433354539291552,0.06433945977256887,-0.014733087989597254
CCL13,,,,,,,-0.02197967687749516,,,-0.04911749988832089,,,
EFNA3,0.011189397796945836,0.0011492127518346685,0.07340156525799221,0.019208466902591332,-0.021678971308878667,-0.02776794593443241,0.07852975270203393,-0.01134651259882251,0.03877513123175078,0.05889061783182665,-0.026669978137760085,-0.009143900627693631,0.08310368564381385
DRAXIN,0.004854002951293223,0.0055026518767090716,0.03177913295128705,0.015622842268926705,0.05072528625295343,-0.032964485805265606,0.013011284981107311,0.012976215343187205,0.04590502973429305,-0.025400635172011403,0.06681873293089169,0.10421134095737157,-0.017057950031214346
RAET1L,-0.012481862877483723,,,,,,,-0.014084949729913037,,0.10196391278415486,,,
NPTX2,0.026092958890610075,-0.0012957670952786977,0.031125292967080876,-0.024976097928733468,-0.03309191443490272,,-0.049290724172614195,-0.03940631247823193,-0.010752434049087224,-0.044300040511050874,0.0005585849347619467,0.11523817795355923,-0.0032015254295169404
FGF11,-0.06658865646712359,0.013161308129303405,0.03681459594195544,-0.054258934621068435,0.016567692431229897,-0.013773227482708945,0.06686593919862685,0.03395481962178687,-0.01868286145752705,0.00495065221250654,0.03334396926024061,-0.019299146424662787,0.05794130695337014
CD59,0.008412788317485135,-0.005068591407820562,0.027333914611462375,-0.008490667874275182,-0.0663123355899315,0.09030192794282824,-0.07704814663834973,0.015331423872968982,-0.03719791276485514,-0.05691788750498831,-0.027773503681677306,0.008540112621586405,0.012941047343174483
COL9A2,0.03674278163197043,-0.050728715515232205,-0.0213583250420384,-0.04329793871901914,0.010238906385323286,0.02128548693591152,0.0800353636102305,0.05895374514639338,0.01706378582120129,-0.0021490672740279823,-0.05671672904709689,-0.009120879004995077,-0.0551444361640249
DLL3,0.06521924568046542,-0.00875111671653609,-0.021102463521969938,0.012833237464769122,-0.051359416261141114,0.023790861740156176,0.023930696152205548,0.04523124133831424,0.03117833461840119,-0.04178844111975659,0.05600387635944573,-0.024292782405755508,-0.029702122519282156
FGF5,,,,0.01878865133256942,,,,,,,,0.013516418863576157,0.016591063094922743
LIN7C,0.011665347933830507,-0.0017303163105282567,0.03805587735841676,0.037274772816527225,0.01738588784856199,-0.031984202542527415,0.1011804513173614,0.039824240286614285,0.017304991251693377,0.07377736031034686,-0.06383429318069807,0.029303612106219724,0.04432018597132395
GDF7,-0.01781465327597286,0.003635591946784912,0.04014646868117537,-0.03559440826224198,0.03186317670237373,,,0.07715731299780064,-0.01618464745060108,-0.02533039194506579,,0.002640165275692336,-0.002792406771860596
PSPN,-0.0232612350534852,0.01665132420707731,-0.021799243179216426,0.007081708546831434,-0.03402635172400676,0.042251840615785845,-0.0620018130057454,0.05031120612938265,0.0302571732006415,0.0069189232906739055,0.008475095423606421,0.037140860806742955,0.007262847052632049
ANGPT1,-0.00622565787649807,0.0882133937106544,0.019662263945448774,0.029299655961554684,0.007621465515896001,0.025985908664440338,0.01057878100312666,0.018282092006116277,0.027447866833725174,0.09190601687276889,-0.043266606952286145,0.1076640723211805,0.05368588637273513
PNOC,0.00021409696616993032,-0.03440530601245932,0.08190268788185327,0.016878493675061633,-0.04323442524020567,,,-0.02643936062483625,,-0.03332692127307017,-0.03828075979441803,0.11087020213540918,-0.0064164307769408215
L1CAM,-0.0017092254564547624,0.027618849327072675,0.01150176015129027,0.025416378940823135,-0.03033939910512852,0.006484196828094104,0.005175317254786387,5.127982203665216e-05,-0.031531480807152845,0.1019805903628645,-0.021315192663793284,-0.03039712019180636,-0.03581684504474883
APOA1,-0.054632839442592396,0.03470559597694849,0.051480549983434196,0.013060674456102164,-0.009933510968220621,0.03562580233845873,0.020063844906903962,0.025633797196312272,0.012678382589230017,-0.007688926694716949,,0.03345442757258821,0.06564794000185152
PSEN1,-0.04001652875194487,0.056573861405637804,-0.02862219893525625,-0.052273490471789724,-0.05873884061573683,0.08195922691333483,-0.014827430403245941,0.07182453151321717,0.1016990138644685,0.003837467712565674,0.05903534671066087,0.04888534599646137,-0.0027709752666281776
CALM2,0.02706258017060011,-0.00803679798168092,-0.013084890600695351,-0.04714534838348466,-0.057490291435965186,0.058504115467118686,-0.025886600019021523,-0.019679468751874155,-0.06533577499921801,0.04337596648448968,-0.03765934901070539,-0.014938386671614377,-0.056770452984305615
CLEC2B,-0.03043159004711721,-0.05433076225259567,0.014504240411164606,0.054316076178006524,0.02600516061996781,-0.06598897281952176,-0.02486915096021307,0.0027297166568229793,-0.028519663344462886,-0.03865410706805982,-0.06791092446307694,0.047461821405833396,-0.0034290200819602663
NTNG1,0.027981573572335213,0.025037632127997506,-0.038977503996022664,-0.014430902234472846,-0.017126804364567122,-0.028734596413714827,0.06874439414345747,-0.017810067224264224,-0.004915373565801429,-0.025368827825064732,0.00581448861518673,0.0079171661647949,0.02803343563869683
LRIG1,-0.04817760529398312,-0.024667802555081334,-0.06715476868269765,0.013764849497222334,-0.017199881240117443,0.10201078037011754,-0.0013262603097254175,0.07896848889679937,-0.032356653508031026,0.0015010765930551268,-0.0034281656214908405,-0.0257903709559725,-0.024169430793800642
CPAMD8,0.002243296290933302,,0.08727869117413767,0.06578076324124364,-0.00451882541916847,0.03908888577240028,,-0.027931506059263544,0.04224249272508021,,0.057387600190143453,0.10772074993612443,-0.023840675000417047
GHRL,0.057157822655711094,-0.02085327954608972,-0.018273054342502714,-0.03828057760007007,-0.033261723092131525,-0.023646169628663408,,,0.011726287586007444,-0.008597250852080992,,-0.02245001934915642,-0.021015803076140982
NPY,0.02260340851680337,-0.03592205891922907,0.05221659762725966,-0.04441621762507336,0.034740292268125826,,-0.06763287214807297,-0.013965044073414127,0.048479938432886574,-0.03340545895270083,-0.04136470824060198,-0.017262086521700252,-0.04950693383853036
MMP2,0.0046372963188018234,-0.045446474660639655,0.035426898808317925,0.04185648049115198,0.012276940499174941,-0.07750358454204156,-0.014766585353157315,0.03159496664067449,-0.014967021146388832,-0.06379090691824042,0.10844845420967153,0.036388718110783765,-0.02628589562297025
PPY,0.04492541420423384,,,,-0.013864226956198128,,0.03137958491537263,0.033829210828281914,,-0.05311553241229267,,0.026505288222987738,0.016224628598634563
ALKAL2,0.005739324702804409,-0.01319637257235422,0.0560514339642114,-0.02040956010828296,0.052168157236877975,,-0.04024298097626934,0.011943508644019094,-0.03484346188155716,0.027097386037750932,,0.06691955126943043,0.0037847730815060016
CSF1,-0.008976462840676356,-0.02965419931472374,-0.009452893310857186,-0.028716577686832896,-0.04447838030365932,0.035317169943863164,-0.005324038505268937,0.026193989500566436,-0.04113477380250181,0.024137800913256367,0.03911876969300378,0.06923259897620344,0.007411574440899529
SEMA4C,0.016338805184592957,0.02835431864236435,0.04186253378567384,0.000583929684295073,0.069493657985719,0.08283385873733122,-0.019945499900149228,0.030274097023282,0.005511849384942741,-0.012713618693683933,-0.041966220729842525,0.06408256826457968,0.017052911883525538
BMP8A,,,,,,,,,,,,0.036684444557047724,
ICAM2,-0.008853757647502937,0.025115061879075994,0.055242860006882416,0.024465642976514566,-0.012633628240880093,0.08451321485337061,-0.044317431105811295,0.036670619424864236,-0.012839982122270893,-0.0945399994352991,0.051212707615069276,0.07814112217451508,-0.013586652220134016
SYTL3,0.05585148963489391,0.0385172724219775,0.022424164803279245,-0.01600544617691665,-0.009379394053999337,-0.02467781446173676,-0.054768896191690765,-0.011160096944289264,-0.026787220639085507,-0.021035385707739197,-0.05309821494058345,0.039854301783086625,0.03258173592276887
IL1A,0.010350521872843837,-0.026331570755495456,-0.02455303241317902,-0.010315881048030492,-0.021963289919230196,0.05683924413407124,-0.020909488216074558,-0.017315784995313808,0.015709205259670886,0.03245202178175064,-0.022665735373429266,0.060968356893070244,0.01645914720383902
HLA-G,-0.019206606524611532,,-0.013261447999335343,,,-0.0024812958406903052,-0.039125582935642535,-0.04071055393330056,,0.046926294955787776,,,
PGF,0.0680970923353758,0.017489047625514637,0.018745665177324403,0.060958008202089166,0.0366601543159224,0.09336840829107607,-0.04180934060907675,0.05742975091845179,-0.04491395847182795,-0.053346827613783926,-0.006124986450251149,0.07108566629828952,-0.01360267786667667
LGALS8,-0.05846741940079327,0.010330408563593282,-0.06229679595740002,0.060740561829577266,-0.008361872997586244,0.039580325897295945,-0.047375991730594404,0.01956533597720584,0.005631977003303666,-0.0009523429793098728,-0.03836339521281079,0.06852659141435569,-0.012662964969376701
DKK3,-0.014830896910450567,-0.05394479054326477,-0.007538243837189027,-0.013489183673192018,-0.0179401264277416,0.0644198816491325,0.06398720368950558,0.023089428220730495,-0.09694755961681482,0.004265534504788845,-0.0003871310855183325,0.03227028195530943,-0.08706183937053169
COL16A1,0.02826097170188178,-0.0024072178574951948,-0.018270767349278894,0.018301401923855674,0.0191430392624918,-0.08466814374624913,0.007927299461040552,0.08562121065769736,-0.0596729239104101,-0.004368520366291088,-0.06053312679800912,0.08432579760562918,-0.0058639323571483696
TPH1,-0.014102527024396891,,-0.014052353471977447,-0.003457296601725245,0.05687746590024275,0.027478963146379532,-0.026786387859654027,-0.016020848607872364,0.01578366530587066,0.07693187381831784,,-0.024181588319250394,0.0018033202820481255
TNC,-0.033871253573668034,-0.01603518495009646,-0.012499382772482503,0.034151123443073396,0.07615945071599799,0.02442235623484403,-0.00616768591483993,-0.07300957019976959,-0.03001630376410585,0.012966154043763275,-0.00010694550384696247,0.058886860287599534,0.08144827598226279
TNFSF9,0.015194323900266038,0.007867970229087615,0.03806789100304732,-0.029916508587329613,0.048198882727102155,0.08477352231638381,0.04253563228722598,-0.03281478854309809,-0.033847438298761315,0.013865876547945702,0.102451557837431,0.09817253303006662,-0.0246745041288446
C4A,,-0.01300443366272957,,,-0.016435345644891585,,-0.02447032246587402,,0.010525523839032552,-0.01234046804394533,0.026322288178559715,0.042258002994928656,
CNTN2,-0.028257695963343397,0.058734111519560546,-0.013035172909516583,-0.04703512643261888,0.03643605889574457,-0.006975717802280099,0.009738762678498207,-0.009784344054880247,0.03309198688939283,-0.02188619533448106,-0.023956410702298526,0.03171061058856219,-0.036177040813310496
F7,0.08386430368439814,,-0.01220450908978852,-0.01800047809071214,,,0.05618329728642715,,,0.07059367921567943,,,0.00556516808607878
LUM,0.03811752312954933,0.04759719534059572,-0.004843282615676833,0.07547292270546112,0.0732325542488232,0.03259590442366701,-0.00844629857875094,0.014074792915563194,-0.005116035712325845,-0.08245692239744741,-0.037195832194852285,0.06927691366842235,0.05331114312340196
BTC,-0.012481857678386677,0.0113852578228145,,,,-0.0647833416585629,0.15435422872676055,-0.021501304236178975,-0.02308738573491386,-0.03444810401015817,,0.047111882506816714,-0.026188482861447124
APOC1,-0.004433171693315506,-0.006593444738962754,0.03993295653206374,0.03449769606780553,0.024060647846186233,0.027209357290027842,0.06448367635370415,-0.017692848889844248,-0.009497904869895324,-0.04168848042389522,0.039547153427567094,0.0016587658116513256,-0.04213064422473712
PKM,-0.05809312065137867,0.037647068630765265,0.003567853749760722,0.04707158286640804,0.06243683467359081,-0.08866206459407092,-0.017311899062960177,-0.0031962403433694266,-0.07400971485321721,0.0059653942206764855,-0.012078112039680339,0.03381930798585127,0.08060864467975726
TNF,0.08627688707860656,0.017769474697199333,0.02108885622182087,-0.026417935166055947,-0.03749606619062036,0.002254813311731273,-0.02164948016301979,-0.029003190716360115,,,,0.09698722072505271,-0.02293502814356561
GNAS,0.021538091697157237,0.014945748808361962,0.027569741598432448,0.007589930931905225,0.0020571515878547372,-0.00588959867658347,0.06484207389187004,0.03770866756354132,-0.06839920247291599,0.007247336889017785,-0.0779534809102043,-0.010529717080936724,-0.09737731359289643
BMP8B,0.01588590154070576,0.06145876951407504,0.006686422358385471,-0.02313881788000366,0.014553290163467675,0.11785909737768692,-0.0014566338740642712,0.013194141669423145,-0.028389266653133315,-0.04402085810565846,0.00992923877848776,0.09002793024835876,-0.03628871618837544
LIPH,-0.014102523552464996,,,,-0.01325138146266658,,-0.0014915633534622885,0.020318587647208022,,0.031243044493413866,,0.037801965034810786,0.005742968375711352
CCL28,-0.019836953629876655,,0.04373563762335767,,-0.020404947464163707,,,,-0.018599285297185787,,,-0.016865888894699466,-0.034699685606895764
PTPN11,0.032738912166048816,0.004633054998924537,-0.013063987277198433,-0.02586283580386425,-0.010347791549884272,0.08716373918590467,0.051466379945443404,0.011530294429633449,-0.04547231830984275,0.04935384963623589,-0.0340915421493062,-0.043827771774468435,-0.057810512358543724
ADAM12,0.04640228161917615,-0.015485767208301738,0.0610407637916783,0.07036711677281611,0.06156194509964711,-0.013632227330968385,-0.007404575305381811,0.025644876557285368,-0.02415011567287017,-0.03617539070292755,0.019429885842629908,0.07441543866834344,0.05588574646736619
EPO,-0.000896690072488589,,,,-0.013864227561374372,-0.022666695708646347,-0.023870499200949094,0.01711487294352749,,0.011600824623564902,,0.005346879380198668,
EDN3,0.003905446065082467,0.03340896642343225,-0.0175048681380938,0.015539845735971398,-0.021488868938682952,,-0.024372920851375664,0.0870126370463761,0.0014978525177072428,0.0077649113907119595,,0.061398738543512306,0.020730241271504652
CCL22,,-0.016440720998057046,,,0.011750749831284074,,-0.027016263809747268,0.08263136493010434,-0.023087386756672133,0.019998400559633048,-0.045714327629677205,-0.027715002932977784,
CCL2,0.03847167450679187,-0.041123135199518275,0.022382287681642615,0.0006457043323594321,0.01022383422087833,0.008990655493404344,-0.0636954375046544,-0.041210100448432936,0.003960844090493217,0.0005222367746074877,-0.0731099206607224,0.006934851108530228,0.09181535923615472
DSCAM,0.01952928998235947,0.02790120511997994,0.036840833309188414,0.05278998438232841,-0.04266688193973278,0.04616657253272904,0.003643057518295758,0.051805891873751994,0.0553383641590016,0.028904049004900526,0.042375377179389814,0.01792739792137137,0.023011367831651048
GPHA2,-0.01571797908550528,,,,,,,,,,,,
ANG,-0.022570905101827354,0.013926135719231666,-0.00257229066421072,0.037849995532597734,-0.015379015724186748,-0.06113321832596598,0.06359772538477138,-0.016456155205987276,0.008578702175447471,0.021103455095547834,0.031230498371782517,-0.00686216392726413,0.048974330694923775
FBLN2,0.03917877974522108,-0.02989793692689132,0.04868995014922194,-0.007816812422680303,-0.01143993657993059,,0.046067936590016664,0.00776797791930209,0.05478414053216897,-0.004345450049115547,-0.05787028183122313,-0.012680446653572671,0.0571980051836076
VTN,-0.013276476394023712,,-0.014052348876845191,-0.005231449993569035,0.052125790757781405,-0.04703713521197152,-0.027285614124710242,-0.005313012186413225,,-0.01742282912189737,,0.05611794576763498,-0.022421455581176745
VEGFA,-0.016149327869122133,-0.030540367816557154,0.015944802426896092,0.03843292226421397,0.09210195045482769,-0.10332511978108758,-0.011351560787340963,-0.02869701294824835,0.007047298758072659,-0.004008767074946328,0.006874028055015007,-0.088825859962943,0.10511540659027882
F10,,-0.0011757913426025774,-0.024436715440420156,0.025591594559581838,-0.015201825867123066,0.10272925871805809,,0.05872830780386593,0.20242589974904437,-0.05898450982179421,-0.00744128909512321,0.05934454785381967,-0.013805010642329927
SERPINA1,0.00664996985720714,-0.014459870363494753,0.06427901119716614,0.03819883339485606,-0.0011318675102397451,0.012328193881238335,-0.12192192682369633,-0.08422163838361847,-0.07770619154936283,0.024606213542582824,0.03860991459816627,0.07669757341930337,-0.03228140637203859
VWF,0.049120945589544315,0.028448882708719286,0.09074184329824904,0.037868667056335285,0.021075894751881166,0.006553912711933946,-0.008580208176290844,-0.04473880391865453,-0.04718893980615097,-0.05417243327615169,0.05315077196989944,0.05896309979545118,-0.03313454616227299
GDNF,-0.02208557342364755,,0.012051912983654094,,,0.003717923633282665,0.039419397575230906,-0.04254963523938357,,0.043477110032115164,,,
VASP,0.040388238010741984,-0.0014476818711803721,0.06543064988228985,0.024747832447763095,-0.0334427881925859,0.026277066105006255,0.02480549710512875,-0.008995593751102798,-0.04319817543096281,0.037951174111267576,-0.02004025651417848,0.042116087682582,0.01366393730063955
ADAM15,0.05318853216533326,0.009953063412526594,0.036880818319906764,-0.009186558188023733,0.04800470009655775,-0.005019523617092739,0.018466167293940326,-0.00899909327814714,-0.026383468796647602,-0.04737807933420241,-0.06644009633769964,0.03445430499020369,0.04953394039859167
WNT2,-0.024668920554089535,,-0.02312445096772673,0.019458182810373998,,,0.0006117232936155553,0.04785476181088404,,-0.0408930295426662,,0.06508841839094644,-0.030817570831288763
CALCB,,0.03168926271376369,-0.014243558877439631,-0.019898076884991032,,,0.0085358245759902,-0.01987262828487421,,0.07877885893366031,,,0.03668092985060239
