,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.013281962598993193,,,,,,,,,,
BMP1,0.012255644694439658,-0.027549841205273325,0.03459389962815719,-0.04395519247843663,0.02717689398531919,-0.05739996580970007,-0.051670786716299745,-0.29365696698673166,-0.06976983423350154,-0.004186999896458513,-0.16764925425451033,-0.12630124114911156,0.035961052133697234,-0.01770417520423432,0.027112348170994845,0.08300249164421326,0.006082919592305888,-0.009698005798860215
NDP,0.007765025203082342,0.009525849582309818,0.059216668042074226,-0.020412139833819523,0.04577698784910117,0.12192702637025515,0.03844049289623111,-0.05919907741219117,0.028940717301572477,0.02507223114100051,-0.09555855074589585,0.01046917741684621,0.0735058478665209,0.07339630058599952,0.044551926207568614,-0.008712632990800535,0.0770520746340096,-0.06379817920811255
TNFSF18,-0.02941957312436163,-0.01579559400440115,0.05911049315666856,,,,-0.035358754809413945,-0.06895254076098879,-0.03720458960553686,,,,,,,-0.03410686113208979,-0.056754832230038306,
IL36G,,,,,,,,,,,,-0.028196067170479133,,,,,,
RTN4,0.22048428734793324,0.042794718534125364,0.062172002521534084,0.032307218983955284,0.04666411125419153,0.2122375041518816,0.17713405658570597,0.38246007447997843,0.08204909418270886,0.06562971072164862,0.33262685976928,0.23275801073234106,-0.018936494796007057,0.0032046596892413783,0.07581305593367929,0.07879516270706108,0.1261797581627497,0.10046897846150966
HEBP1,-0.05211296454867637,-0.040801753554609105,-0.023817031406049727,0.08046053812687937,0.015375487925891527,0.006733508167369679,-0.011046989476036424,-0.17979667576975228,0.03043123235583108,0.03612421731597562,-0.14483238437914753,-0.02794782005573538,-0.02261742248770582,0.016455538706885077,-0.00046369733935862015,0.06547780815449658,0.03572836060881623,-0.01165710953297338
WNT7B,0.23184406229730212,0.09369702932310078,-0.02201106863712458,0.011299617671569062,0.02845680538754558,0.06494567129181088,0.04255024835753117,0.23451596839252883,-0.04431435482519385,0.06985305920056202,,0.08077239229744668,-0.02165719769949234,-0.040696926457592646,0.019597314217583015,-0.03410682576583691,0.127593810422658,0.09356555328213892
PTMA,-0.06720927623714851,0.016290545266837833,-0.0003826251008533827,0.08156524975101902,0.01687518893868469,-0.1637555628869338,-0.19781452121551685,0.01498244339977439,0.056005681302270925,-0.1113825394340791,-0.3692285160421181,-0.23825223954287295,-0.06944215280238446,0.005171091407659329,-0.04781520229505943,-0.014614004180084768,-0.1527806119498974,-0.01922496513131996
CEACAM1,,-0.018559257689403755,-0.01689217130236011,,-0.045961838936826226,-0.024971400078500326,,-0.05940553963050305,-0.03206979077356266,,,,0.003439856661804373,-0.02379330471630565,0.15720876486295585,,,
PDAP1,-0.07576309403775881,-0.03001713184555589,0.0382341218414047,0.04368241684453265,0.02983102930387322,-0.10745820566763228,-0.07560822431859217,-0.20570074535852906,-0.0073015594650922,0.027016134051450473,-0.027589647529107853,-0.09018186170193317,-0.032275127250710155,-0.038331060994115346,-0.004337144425858375,-0.07366238651378504,-0.009895956762700709,-0.058585726692593806
QDPR,0.12154684702100717,0.013538073090515567,0.011782347735999647,-0.007126716266533026,-0.0028098968726689814,0.17177400377026572,0.07834560399728267,0.12123264149786135,0.09058521330135301,0.023451962472289756,-0.34773283447440767,0.04410921166210135,0.06917131487221559,0.053099748299174354,-0.02013530000132728,-0.11012370024420798,0.10451087274479456,0.033948153550244047
POMC,0.09393025334478394,0.038530644773742025,0.0455316849913545,,0.027900470609919757,0.1169146441551724,0.0010875926970461255,0.010308195452972574,0.045131017566856946,-0.005666314970485493,0.0043461791458287,0.06181459998789549,-0.014594544212250928,0.013157319346417746,0.019752551539072852,,-0.003716899980377107,0.17820614270922086
CCL18,-0.03945406656141503,-0.04017469606439517,,,,,,,,,-0.0706287234282144,,-0.02297869682274042,-0.03710342570937722,-0.051030345987745585,,,
CCL17,,,,,-0.01543892868274714,,,,0.010334892616317157,-0.01601515152885191,,0.0024518388217828523,-0.013879557381118375,-0.022546543858216254,,,,
VEGFD,-0.0444532011925802,-0.017962594808477738,0.030452713584476484,,-0.029679957913331313,0.04355759247555318,,-0.05790552436944942,0.05956797853562569,0.013547975319878188,0.08621307766255162,-0.027605547647242518,,0.012471768066209542,,,,
TNFSF13,,0.04477929284636904,,,-0.018375710490996754,,-0.05459389190264263,,,,,,-0.0266327858728636,0.019082671473397168,-0.034715967551626835,,-0.025877555346461963,
WNT5A,-0.09054828905392275,-0.007495289278726658,0.03767513127677506,0.05283096739671491,0.0454827418972763,-0.09628877136513313,-0.11843142629168828,-0.26750507753281666,0.08617812183764287,-0.045465404352015515,-0.016361272297568615,0.004656567817383356,0.019606720672323504,0.03426686466385319,-0.031554921863300174,0.05446851974217894,-0.01339176784023178,-0.026337222769199836
CXCL8,-0.15968642102756542,-0.016234550046214352,-0.02265443275631696,-0.06405782190123853,-0.054984917481440576,-0.10734380442682269,-0.025568277464152155,-0.10701491547558946,-0.08083001502419636,-0.03192695140503193,-0.15569110761225124,-0.07358659074023967,0.02186106295839145,-0.10242881136874045,-0.07714016810605047,0.09051308117156373,-0.08244312276546659,-0.038323371726992975
GRN,-0.11473636462404983,-0.05677075635103563,-0.0409762466482446,0.052279219328236995,0.001888074061818423,-0.0550930719815572,-0.12306854818739603,-0.30898476045766615,-0.009158925834267535,-0.0732528375353431,-0.25126751339304665,0.04306174389090308,-0.03241990831649247,-0.05590365145682881,-0.033300810276936425,0.06705280479486024,0.013376681272699312,-0.06691341532010281
MIA,-0.04799713573690257,-0.04625051518186424,0.053718801014489566,-0.03516833634716921,-0.022739173229300216,-0.05155538653641926,-0.021581869209755328,-0.11457773938532127,-0.04360158442445009,-0.03899107397079544,,-0.00016485274392778068,0.009863841846898683,0.08474997097122425,-0.06383117446911207,,0.02425207021268784,
COL4A4,-0.04474990501584622,0.012416605832404828,0.048487710435331975,-0.04159229538935143,0.021568643933120822,-0.0672692479182606,-0.0449524848061829,-0.04575689196338823,0.024690096831716496,-0.042020545674413434,,-0.036674253327798625,-0.036673716303849656,0.11999557009740575,-0.004353067663707292,,-0.01725957940203978,
TAC1,0.31425490339901985,0.07534520191535395,-0.03570482789003803,0.03697442122743029,0.08496802553575322,0.23289761509749457,0.16494446112208758,0.38097444787525975,0.09680281874239134,0.04984581538595151,0.26542859291864,0.2603098955689428,,,0.06633084325351606,0.0010086211330251945,0.10053043230849172,-0.005045669000783412
