,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
MICA,0.04798688597594983,0.00232866078710377,0.061371015512160634,-0.033976916541131004,-0.029644653976538784,0.10461364183131852,0.01334869808499227,0.022229714808517237,-0.04599438650670655,0.033096295307725315,-0.06832185197793265,0.0008338213200171249,0.029208809705921473,-0.002854103035261203
TG,-0.0032790466040740953,-0.01615514773370064,-0.019158359509822278,-0.03420926176659747,-0.016121185690951063,0.04246925040985903,-0.022813347729613204,-0.01050142590575436,,0.04177911485141354,0.020172180260033822,-0.01916876006742031,0.09838117525574049,
ADA,0.028392720993291022,0.04847262485446488,0.06039035518495354,-0.02287200055583442,0.07651555336881058,0.11103784883475915,-0.047348941560426266,-0.017055160196178525,0.14784073676411516,-0.00774623987803037,0.05790968214787154,0.033549493023355394,0.04912139697580909,-0.0023048835185861634
LAMC3,0.02188187287788934,-0.003488821646764811,0.04645846578125359,-0.03793537312805208,0.0390430021246589,0.11338714702959872,0.009851634953537905,0.03606071969092795,-0.054849974138464964,-0.035626951349260604,-0.06470963785638384,0.03145691418123663,0.07186287637371173,0.007110491636977404
CCL7,-0.018359658971626232,,-0.013851463315729064,-0.004017702125242178,,,,,,,,0.0391244449556558,,
NGF,0.036623600828645214,,-0.031737240286172363,-0.02262031928789698,-0.015383935125612683,,,,0.010558600895795708,,-0.028490128997373,-0.024971088630127883,0.00969399168462828,
TNFSF15,,,-0.015424281868456857,-0.015690529959371858,-0.01867946990962913,,,,,,0.09559136653956674,0.05900912830131302,,
HMGB1,-0.047668861291499345,0.01609311252763298,-0.045959349272692435,0.04346024358195023,-0.005360698597915204,0.12006919232875106,0.0124447636579125,0.031120629968066894,0.027876595656823714,0.013046224836358157,0.02889314459208534,-0.0945094711144158,0.05964955554134037,0.04889100104459223
ITGB3BP,0.026231376417377716,0.07171918065134193,0.05076341963882097,-0.04203189297086928,-0.0151042759791464,0.10099651761290422,-0.026872004640475015,-0.025658375123790735,-0.0382903963484851,-6.0424052898243724e-05,0.030143702558971048,-0.0006511977155467107,0.0048367470474235,0.017443251164039768
AANAT,-5.131008626105093e-06,,0.04766433212687188,0.03778720984652327,,-0.023716915670139352,-0.020516176934860266,-0.012105161854079163,-0.01703615170038323,-0.05569102998479531,,-0.01896814650127259,-0.021606668427088496,-0.028982577163544937
RELN,-0.012587953370872616,-0.037910830801616904,-0.024360784631329756,-0.04256235381474519,0.06644959738441664,-0.0581726364782433,-0.004840717790080529,-0.017042772019983655,-0.05026734520508658,,0.19409128159523362,,,-0.036244499828732145
IL15,-0.03653290621685677,-0.02058141105338222,-0.03506290905093667,0.01716629618663701,-0.013291553322355557,0.07231052954426981,0.006270501662659572,0.006277616995249338,0.05941748557734984,0.0030918181426326705,0.12675946827632303,-0.021502718031575243,0.04633906352093845,-0.022051014984742885
UTS2,,,,,,0.03302949559908068,,,,-0.022135325650924163,,0.03775972536945046,,
BSG,-0.08098633606957152,0.01261193862371174,0.018339903095145254,0.04350403931301326,-0.03785500275695037,-0.040795400907563666,-0.01509848385892453,0.006991512786660284,-0.013744105375797564,-0.03368096934227487,-0.02962243458888484,0.055398845626302526,0.055710927574507185,-0.027534763379466597
ADAMTS3,0.024220821955513193,-0.015910176065594462,-0.013590382914037292,-0.03409572181262158,-0.0037462302654257913,0.09817522283487445,0.006892757169944627,-0.03971082608325006,-0.027356056574832137,-0.0335142480474717,,0.08556060638085128,0.01955944793432778,0.03714236457988949
CD34,-0.01386642280984394,0.025059401123191355,0.040915063822992974,0.010486172526762835,0.0012191239521833974,0.0606979835202204,0.0337581991662777,-0.022648429148507704,0.04948363331029878,0.02827938555155236,-0.03147019363323427,0.06595593072378156,0.055118861156722175,-0.049314145177384174
CCL23,,,,,,-0.026986085220052695,,,,,,,,
PLAT,-0.040087252093918495,0.026281885068542257,-0.012697131413359078,-0.026261804291954814,0.049329011352153895,0.10672937931773067,-0.031596806154638606,-0.01879999437281895,0.03932883398473224,-0.04039901635870714,0.026891354747320295,0.035769325826099714,0.028935632732757625,-0.030906995493007204
NTF3,,,,,,,,0.038525471639123655,,,,-0.014756020312552095,0.017142829297725006,
LTA,,-0.011880546422904011,0.04783707856875179,,,,-0.01975921650829202,,,,,,,
CKLF,-0.018343881395449485,0.059107868435048096,-0.007806287795603211,0.01844188907389183,0.023671185029260494,0.12391696564956034,0.029967457229029017,-0.0032698773990143754,-0.005935736264976914,0.02805417382463809,0.15199054120430575,0.07374244867436595,0.09086949838921542,-0.05069253784572941
CD24,-0.014920202775186872,0.048743040891589734,0.04302809696769393,0.04504612378815421,0.0921788211934217,0.07794908851141816,0.018892895485806735,0.022791315378793153,-0.049133185470531374,0.04860583341786868,-0.15477002776542884,0.0463560683278947,-0.0027001156067836493,0.043007728616669696
HSP90AA1,-0.04249473404849109,0.03480890497977826,0.011006988988509827,-0.05451041271781489,-0.02467310772457486,-0.12078499221328114,-0.005542575751172824,0.016349695761361062,-0.05939347616610525,-0.06519773423910889,-0.03118948618796348,-0.08891000154565337,-0.043567406656145474,-0.010400956256016716
BMP4,-0.008336818591823596,-0.012594075645977202,0.06969306163944514,0.0005576175302453182,0.04703940883148713,-0.04508122379412326,0.028555673808975196,0.018255744075129747,0.054865028717602626,0.07030721210666149,0.09943889236753875,0.02888533143113766,-0.05317608515381534,0.04800055836829543
SCGB3A1,-0.018359657135684864,,,-0.016836738756424167,-0.01696690289456718,,,-0.010210822420744805,-0.01266873912503424,0.12807477007699708,-0.018563186092234618,0.023493139241028124,0.022470724659200164,
IGFBP4,0.04011305415574541,0.04511083119550547,0.0273370541664707,-0.013448252600759854,0.06529501487556752,0.08298542193280596,-0.009677942817425856,-0.008109123720280177,0.02303778943716523,-0.06030539632962332,0.03101704453263748,0.003006116688992739,0.039319212169811886,-0.0723198992475176
RSPO4,,-0.019206260175384116,0.03871540936987641,0.0181494417534332,,,-0.022981171709626373,-0.010210820927181041,,,-0.038344917415017506,,,
LEFTY2,0.03148022002563735,0.0966550336055651,-0.008384564072791532,-0.018046556409839213,0.11069900522492929,0.1307624037303243,0.0017538109451389122,0.039677835460918354,-0.018120730588783947,-0.0035873056538179853,,0.028088320731221132,0.17978711341689418,-0.09121894859061423
PF4,-0.019045197122214877,-0.010806971706776282,-0.012085128852874473,,,,,,,,,,-0.014716191180462994,
ANGPTL2,-0.01957866061789223,-0.02397040150065429,-0.03162014117749085,0.04011458873834631,0.015073051998346937,0.15017550990713835,-0.01653709697431835,-0.0037191953530951814,0.058073306394285595,0.08193335385387963,-0.022604245321077115,0.017607966793362864,0.04971166722702856,0.006924082854561492
LRIG2,0.033337199731331035,-0.009150462772693874,0.008185800971214616,-0.01907391301813761,0.07236494862211873,0.047316212113812046,0.013047062777685003,0.021514409841920403,0.008354570555375284,0.028413461105528538,-0.044116919129316375,0.0632482435953988,0.013236363645372732,-0.05684090532322579
ICOSLG,0.017188458846009176,-0.03107849219737444,-0.03340194045780252,0.09229859997136083,0.07689685552687792,0.0876732765927633,-0.027993094817406267,-0.01937823133166848,0.003207850448066189,-0.08892600983683581,0.08107322732368173,0.04899225184150852,0.00838292765630092,-0.011674362194746173
WIF1,0.055764223215258764,,,0.03085979825093409,-0.059051672153764556,-0.07302681656187913,0.046871448681670924,-0.0192146508828539,0.03888850278042331,,,,,
NPPC,0.0073074021657838495,,-0.003168792986640488,-0.03389820838910807,0.023924369165415342,0.015636906375277305,-0.026108105965185084,-0.01419054228403855,-0.04498863462453801,-0.01639341526031952,-0.011165910589296139,-0.01813047021822171,0.030381937514392724,-0.008617161998288722
LYZ,-0.018994830118345987,0.04595017300322469,-0.0008122542652137887,-0.06605419427993121,-0.01584655996495904,0.03666660688180742,-0.02586293220320671,0.026850451321172374,0.05057932057755594,0.05028022306265132,-0.04870620865748167,0.004215387996294528,0.005802788912129831,-0.05039342765940295
EREG,,,,-0.02734590382709342,,,,,-0.018640936203221537,,,-0.024520881489425477,0.07158279274992055,
SPTAN1,-0.05921677903609122,0.028232573316346828,0.004085586417886964,0.019103783975527953,-0.0012128988240305083,-0.061677779545241423,0.02460337375898776,0.025278185618560524,-0.034705972570512625,-0.03611349381217534,-0.08148195360460116,0.05577185205671494,-0.017702026550953286,0.010658198161861934
LIPC,0.037540879187245677,-0.016265069992691228,-0.02171787661701946,-0.01881369713327295,-0.020611791070885774,0.06776074357321094,0.05413409400646869,,0.0002313353912175396,0.08857960105798596,-0.0608267643165015,,,-0.03374996931080055
COL8A1,0.029983294655190427,-0.01356206481964978,-0.05349980208524938,0.07207336738430384,0.058265621023106305,0.08154647518866025,-0.008420677874685072,-0.00431606254236201,-0.010099290162870148,0.015874822416011333,0.05839378405754888,0.04921309723856916,-0.039798115303301226,0.028760509749857145
GSTM2,-0.04336456835640672,-0.02368086623866352,-0.04140776547250386,0.04912411056358733,-0.011239798076414868,0.01766262622599968,-0.021694750465100245,-0.030179874735187476,-0.029648638689185894,0.15452991317508782,-0.03806981519351996,-0.012252453814381562,0.037286255691708806,-0.003791763709717275
IL4,,,,,,,,,,-0.012044195441817195,,,,
SPX,-0.037710475541295564,-0.015940163268516147,0.024882326096002556,0.0039350018392047695,-0.02913918895901668,0.004601782717437556,-0.001005825041739792,0.009216111386817213,-0.021251423897172862,,,0.11992833442548483,0.025996360899168278,0.06338826445273914
MFGE8,0.009519187639418562,0.004980070380744377,0.046273545183177126,0.022092093309824742,0.04313509405280712,0.046121240824740735,0.01712008139462714,0.006338704806363469,-0.042974088322610564,-0.054366478729627195,0.007946389963172618,0.052647628418287504,0.013358253601016602,-0.03842989790926186
TGFA,-0.014274637437895164,0.1083192141948788,0.015023634771110149,0.02213011355156135,0.0017928794685019662,0.059071616500261506,0.025593486740998886,0.037060263232342565,0.08481614592817523,-0.07765648841764744,0.0743671082083207,0.12173736866158094,0.057885953087246464,0.012063416246380005
SLIT2,0.018414583358336283,-0.028178842130317367,-0.0024940494873046982,0.018449060821514596,-0.02154148714790909,-0.06394792386268042,-0.01291218674465081,0.004527832949199159,-0.07922762153195087,-0.10018541799588317,0.08721041699793329,0.05250676652622598,-0.012423215503435562,-0.02749058126561442
PLTP,0.023705163047613977,-0.029210088800626605,-0.03376542114305843,-0.04592475644208754,0.06377616955918933,0.12360481007154447,0.030041405677343685,-0.06976832613845925,0.039123867900644996,0.034297813022748515,-0.04759614892367681,-0.0047508084175111,0.04725899803218972,-0.010904353959440869
APOD,-0.06473336788522982,-0.0377488672034878,-0.053513629310559745,0.10389379447205416,0.049697910307059105,0.09266596798523716,-0.017924605059675476,0.025552012746559154,0.056333927041167305,-0.03555774512348546,0.06325885611282099,0.06554063233401687,0.05804064876905168,-0.016093961776784113
B2M,-0.0034347925466181777,-0.01061942535294535,-0.017747962747756803,-0.05776744097343354,0.03116355394817273,0.1397831866815998,0.047774411915684545,0.019913014751592843,0.04856891062274484,0.13018682634985987,0.00478516203649087,0.010612256534131302,0.1440790491848088,-0.042486577614819256
OMG,-0.03693538228618518,0.017832872912884632,-0.0251960672169104,0.023150972239264867,0.007859456072054367,-0.002817247259610731,0.007532195103254024,-0.023630833757688686,0.007712507868602596,0.09333486529282921,0.022703826530553278,0.06511742650324802,0.01626861841490861,0.050497114941663
CXCL3,-0.008522536869371976,-0.022218105348946644,0.0033950111717656437,-0.017578537488573864,,-0.006516963468310015,-0.008516411270598245,-0.010923420062575604,-0.026241680958732565,0.022270165492550714,,-0.012996355845064015,0.05056265970657033,-0.020409544795889207
CXCL10,0.024531776661424982,-0.01833637600110086,0.0029772515078509668,-0.007874490746475896,0.06229014801963918,0.08898977966225166,0.011697646201795076,-0.016593474578744598,0.0006778557594427654,0.07729826715084347,0.03363764946777408,-0.022326960952234194,0.06150537104441924,0.01014397465819067
RSPO3,-0.024939261439796707,,-0.01403451946566229,-0.018813685533705764,0.04081810048493898,-0.03894443310502214,-0.00011861109513113557,0.02041589368318593,0.001365306367659467,,,0.1660501078718976,0.015273170701260597,
CORT,0.07649913344757657,-0.019300567121220625,0.006022183734748635,-0.022833247983272582,-0.017600630188210217,-0.060588303135285786,-0.032697154662843966,-0.019320052761459837,-0.045613953569444324,,,0.10392420903749681,0.08965538441544803,
NCAN,-0.0985165363113949,0.012254171208431575,-0.01973860460577778,-0.03583979198888067,-0.0005191536591444962,0.04982131660312093,0.011142064721652243,-0.037183678810811804,-0.020641278598924385,-0.02272463510831251,0.10966613083405718,0.06964831432491121,0.002832927678989615,-0.005013730873733804
PRG4,-0.027610734481584503,,-0.013851465474274008,-0.0134705312975329,,0.038232039687945314,-0.029369025127093048,,,,,-0.023681513507459295,-0.005251622485770074,
ZG16B,-0.02545930314892992,-0.013004434006804544,-0.01607631971353598,,,-0.025918560414281085,-0.015700491227520593,,,,,,,
TGM2,-0.0030367464692169013,0.048720597460724636,0.0017405031011052112,-0.020387607094236333,0.06883286520854033,0.04446081804819515,0.028001653632172333,0.01099211720381959,-0.013577875615439862,0.0035463780249276335,-0.03573879733807787,0.037081742640182186,0.04147647554005957,-0.04269298768422496
VEGFC,-0.005845946250883743,0.021198957362768805,-0.024687020339892573,0.015614297301602683,0.02660557809348422,-0.009646914309066843,-0.021839634741005247,0.003101327785188191,0.10879519104769422,-0.02059611358779494,-0.007001842613574068,-0.027825613981025135,0.021836848550688747,-0.026920525897304235
WNT6,0.04932668411062725,-0.012026457924540466,0.010656140661814686,-0.01856109525869947,-0.013633038290555457,0.08521639278341184,0.06438529332228292,,,0.039185765548933,,-0.0037737311231877805,0.08438003423910344,
NRG4,0.0238729334348036,,-0.01685786712957342,0.058870304446671726,-0.016689359092406958,0.005781569969700785,-0.010517075951238807,-0.019169019353174614,-0.023466739310272947,,-0.03060378546459391,,,-0.021616793455656896
PMCH,0.049148682390235274,,0.001872928583932362,,,,0.0013315347533624515,,,,,0.01792272213427867,0.017061292940367158,
COL9A1,0.0008452614555535637,-0.007022057285968214,-0.017606811833158872,-0.03779495821285009,0.007674665391084405,0.06939838682948062,0.036643728526140104,0.017964115546153372,-0.01838252115081153,0.044676314167993676,-0.06035190136876345,0.038406043084727434,0.05365378454016169,-0.03272152365394405
GDF11,-0.0015435801766346042,0.04840455263760078,-0.016212849709049675,-0.02151235020854766,0.03612566927898802,0.10956866124196984,0.02914154786568711,0.008824860405733603,0.014942512266354305,0.03912978397499386,-0.06460275204441669,0.043483111441759315,-0.002599437665280319,0.0715884447572682
IL24,,,,,,,,,,,,-0.016385338983054713,-0.014481548994077208,
SORBS1,0.04481990133386327,0.0011277047577851187,0.0034157360849895106,0.026562195704148438,0.046926016610010515,-0.015604878264441466,0.032097755833728175,-0.021482840566569943,-0.009503051888868314,0.032589906999719094,0.013816790839684148,0.011059164953090535,0.024723644951529605,-0.08769099484007492
DLL1,-0.024968676505120767,-0.017109425661594114,-0.020082548847915407,0.026148719632378276,0.015552461693052898,0.08899201276520743,0.019897845965804795,-0.02179163934102858,0.04960850869874641,0.0897055627205241,-0.043886047940621925,0.060999261738181265,0.07403385844158421,0.0342625067033157
TLN1,0.04813540190402688,0.03412807631261681,0.016510579820509547,0.005392850531720861,-0.005216052879798279,0.13290827015400017,0.04229158408801747,0.02727940944796772,0.05659001225771123,-0.03861209945312881,-0.07825581852283116,0.004872084540061687,-0.062258141351117374,-0.046114818604224866
COL2A1,-0.012014610317224478,,,-0.012031227952464753,-0.014769700318784997,-0.03113918714208229,,,,,,-0.03582049901105082,0.0045631099043954544,
SHH,,,-0.014393946845394478,-0.03049997686947626,-0.016121187414364965,0.1503923353492395,0.010882277583411298,-0.011723845161754629,,-0.06833420566547013,,0.023726686450149987,-0.01815061651331516,0.05818467230722724
PON2,-0.06349677057927898,-0.03337375013517488,-0.04627285193590159,0.11137616610686979,0.04980809924539803,0.1310811138402348,-0.0023572922668160566,-0.04162665078767895,0.03278354622609825,-0.0510043099232114,0.04100087853159655,0.07156485816362032,0.06856014661057246,-0.03576585616947228
ICAM5,0.005642049629297885,-0.015480752296031613,-0.02243398778590735,-0.03190674812267626,0.07301917821963103,-0.03486587564533831,-0.0158335171719224,-0.036447890549458274,-0.04852060133641023,,,-0.04580152953275641,-0.037345188107399986,
HPX,-0.029476755703643224,,0.08964304475231658,0.001223639837851138,0.17320376979481494,-0.027389955604958695,-0.021766741584777895,-0.010210821379776051,,0.0566570041760635,0.007222128439786023,0.004973232553824565,0.0807131826553215,-0.028982565294717082
SFRP2,0.10502138827608466,,-0.016393145586895357,,0.003230164634531592,-0.024851965820009564,-0.025679154501738004,-0.03409318845908289,-0.019813969973503705,-0.03966566204983727,,-0.039448282610924444,0.011654604475332016,-0.03612458935596921
CFC1,,,,,-0.023036499913237318,,-0.019759217702443547,,-0.01914804983217298,,,,,
CD70,0.09076240962616877,,0.11114427687119771,,,,0.007615961458791313,,,,-0.03321399260043191,0.052623809677700924,0.06035690388625587,
HP,0.013594404144686717,,-0.00325772492240998,-0.019303877469613217,,0.07005208144614705,0.022655258931397446,0.010701219731297288,-0.04320748013057341,0.039126773415668774,0.061298889075810783,-0.004345202805687219,0.061119121330365726,0.046148266897216635
CXCL2,-0.0356940089313303,-0.030528401765796444,0.028493582511553543,-0.03264796584179856,-0.003600199277348174,0.05190157250420886,0.009895674311954475,-0.014190541173442896,-0.038120342654781904,0.10183219697851091,-0.030149643988128416,0.02912444644030287,0.042567937839142096,-0.04869823572352502
NPPB,-0.008952398281603508,,0.04071643763624826,,,,-0.017301974601718232,,,,,-0.0035312212867338495,0.007105864552985113,
CCK,-0.03472456132458486,-0.039788413831256926,-0.02902343211388592,-0.020443507150908834,-0.04296395667382368,-0.10487699718870051,-0.01798575747570202,0.008915697465700907,-0.10687701410525745,,,0.019586533667185133,-0.01800978767414737,0.007368848753441788
SEMA6A,-0.0164862112977074,0.002420679084622153,0.004564989455445076,0.005669644752941651,0.014933642295019162,0.1269101795151261,0.0641915112764893,-0.008997918127131183,0.07187130666079208,0.02747768263768226,-0.02737913829137985,0.08300997215733036,0.012741578097945124,-0.016085414532901295
IRAK4,-0.030296009611285434,0.0327416047135984,5.307523901745783e-05,0.037203039110450226,0.06414151994823111,0.09089340104672375,0.006794106590710203,0.035189506185843634,0.04884554678678255,0.05606526143626466,-0.08184022887272019,-0.006430941365899011,0.028382092213009736,0.07016041728929559
GSTP1,-0.009356368367070763,0.024466876504465763,-0.03739237464934637,0.03737177541981629,-0.02700033687251716,0.10301681835270625,0.039012872116861434,-0.040197231593518554,0.04105300258681285,0.037248271594816515,0.07173058183755665,0.03981519062620451,0.056083848255149935,-0.010905371347477351
VCAM1,-0.022578651550759374,-0.024331530685101688,0.0019437600326568118,-0.023957386718565295,0.0943784441891075,0.098715757096307,0.016330558088897357,-0.0252038185895519,0.019025958392231743,-0.04889792169948024,-6.195759393984233e-05,0.05662318909174801,-0.01675850938903541,0.028259251050379706
NXPH3,-0.045849116687407064,0.03214050200702527,0.04371777455652948,0.025274984468742743,0.01398215336720689,0.06361735877255123,-0.002717602490857838,-0.028975144030695208,0.015743667235411492,-0.033588391024412495,-0.1188930771345473,0.0744834805618578,0.018477718944669576,0.019049353361383695
MTMR4,-0.01041567253749194,0.019848082659721045,0.007757202883149175,0.015747017348383095,0.0805302623701383,-0.016266807300738227,0.04514415617577924,0.01655053593942581,-0.035266372772920426,0.019722325769968883,0.04914022298947322,0.08576324726313315,0.05294872284158807,0.006273401165624509
LAMC2,-0.018590825034927053,,0.01451935285362858,,0.0006916668407039112,,-0.021781255742863867,,,,-0.03060380381170996,-0.020144279567689063,-0.019018337273896978,-0.0209000977683343
IL10,0.0452551813660541,-0.017225756503874003,0.0696867916927044,0.016395682358153838,,-0.040861566157755075,0.0650658094304769,,-0.013735755481400182,-0.06953068214776278,0.018370709209973163,0.032659950156908715,-0.006104672659542276,-0.020160151433433613
SEMA4D,-0.010770678771119525,-0.010249340343326684,0.020907597531004567,-0.052289202800927886,0.04533713938641553,-0.013300630208232555,-0.062134362200896784,-0.04734099956622999,0.030003707652021493,-0.00037564960619431044,0.04395309842605442,0.07943760543833052,0.029845939789030607,-0.00694814643748954
TRH,0.03479844973401882,,0.0023094625414727663,-0.011839640469903039,-0.025553871649778927,0.03556689649968099,0.013645156466411644,,-0.02981890488564623,0.028278903232421604,,0.06572610792136298,0.012128742968179012,-0.046195403044263984
