,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03469511158580428,,,,,,,,,0.004825257666883665,,,0.008322530913428244,,
BMP1,-0.04582228931002934,0.07541098598911444,0.07585656706577988,-0.01811363766598948,0.04366568406653794,-0.018927268050035063,0.12356417869908162,-0.0010678138294658228,0.12961254474565828,-0.05906313600431473,0.022803237269489653,0.004976194222010482,0.037793220216194606,-0.05469394873501586,0.055701240757892914,0.06634131095423469,-0.006070931793487774,0.037493286283981235,0.03063427056844111,0.08253802204655378,0.0032047329535278943,-0.05367831923153412,0.0883932693221452
NDP,0.0820924600952532,0.048164459036361656,-0.030121778832512734,0.007171592680195776,0.06628864424967908,-0.008626283678201636,-0.03751361992921634,0.03734337132700072,0.05153713178806633,0.030768958024183096,0.01041709940095412,0.022275296311066686,0.02598230177390138,0.0829307002354758,0.04441674032579287,-0.004194461472271882,0.07462869739409207,0.012105798851180452,0.01953167521813263,-0.016831884161440786,0.15974503154508787,0.12012203820504971,-0.023468519995543825
TNFSF18,-0.009309593142620342,0.061788025805268695,0.04763845642505795,0.03963235076881921,,,,-0.01842534901471346,0.01282409482135187,-0.01516418542101146,,,,0.07089170615897798,,,,-0.011584238462261018,,0.06693699090553086,0.06807252353512439,-0.047221385872545804,
IL36G,,,,,,,,,,,,,-0.008479481541182879,,,,,,,,,,
RTN4,0.01298255456924428,0.024034460652462904,0.05890213488587959,-0.011612494637300241,-0.015139175901767317,-0.00474766836492698,-0.03843079513018661,-0.007973127632895321,-0.18176423591266935,0.05045704932454248,-0.006851041338293698,-0.021189097638869465,-0.008541812391109028,0.0210364200059338,-0.09689918562091851,0.017836237070644176,-0.10354044722388939,-0.02294285813694884,-0.09844888510054314,0.046030504427612355,-0.08769937553282299,0.027847974356464657,0.07983168624905176
HEBP1,0.0667957328383047,0.0773498077003624,-0.027411913598650455,-0.02057115953034994,-0.0072424877403515315,-0.010235883463095044,-0.01865969092765901,-0.008654079290278113,0.11995996648014283,-0.0003802483082330421,0.03132641950444928,0.02985563903525889,0.015610673607292782,-0.028979167950146646,0.021788603209750467,0.09522151510679104,0.06864728520532368,-0.027065255094666896,0.023058616885725268,-0.05912061392050286,0.07086871772167075,0.06063304226181842,0.08378864003486677
WNT7B,-0.0035693989185879953,-0.03466864884413144,-0.003642020640464069,-0.028439220174822866,-0.03572386541025049,-0.027260473035372806,-0.025417947753595353,0.05774647550762328,-0.07556204144259428,-0.0227315976842934,0.01523927809732045,,-0.013870299074278638,,-0.04751526389420602,-0.032371944002091375,-0.005849307713803556,-0.054140592828421756,0.03594485981646181,0.045759674789811036,0.003552246416535565,0.10479481594403775,-0.0019965994184951144
PTMA,-0.00981671679568223,-0.05318778990136698,0.014846297457528234,0.0387854066171753,-0.06281331984894181,0.0622077878114575,0.09364002755345956,0.039788517998151945,-0.05999450136945926,0.10418246259993111,0.017777684836373066,0.0737658854527662,-0.0005171453854785367,-0.11721030377693069,-0.08848116642289221,-0.05661645752141332,-0.045696373680618546,-0.06718363329047701,-0.055484017735986234,-0.029609071106677643,-0.08398221376363119,-0.13705498884493889,0.002117073128556163
FASLG,0.05808590763040166,,,,,,,,,,,,,,,,,,,,-0.04628635589143173,,
