,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,0.024445288277452945,,0.08882337954424982,,-0.010392479301858812,-0.026045753114024302,,-0.06730465818568376,-0.026280942611266282,,,,0.04944019270078197,-0.002045927851815362,0.07436178443199662,,,
PDAP1,-0.03410306566973229,-0.07272547919720203,0.029341699177647337,0.06827852299412095,0.022863429416958875,-0.08497848272482711,0.13639035582475295,-0.22399493066604295,-0.01724888917596105,-0.017315443137957593,0.00939037727229278,-0.1358593969337994,-0.02768842074975672,-0.1504169333705103,0.02275121194362577,-0.13652381465233726,0.015251658911629898,-0.01859061384284122
QDPR,0.05538179534442945,0.09731612976182902,0.03667097747346421,0.12574333776773808,0.039671292017404644,0.10754232117098338,-0.039820770815763046,0.029039425365110477,0.061985888933573756,-0.0035606845723236825,-0.307164831882553,0.019866453286933643,0.15895949929616565,0.24700956485200526,0.05689458888095729,0.022814615547169327,0.1603234215541288,-0.021956205379240257
POMC,-0.03762765940884389,0.23120511821478965,0.04044415437172835,,-0.028093973101805444,0.10086773784567751,0.03061042231350813,-0.01466462108553491,-0.029477771859010894,-0.017659147354749338,-0.042431902574054506,-0.007190292261316113,0.1003318943180656,0.06859221996314036,-0.020950308602324903,,-0.009131089791144017,-0.0216192370380059
CCL18,,0.03991418184697619,-0.06796715051056848,,,,,,,,-0.10877271400119498,,-0.05046561824147949,-0.08971473542740098,-0.10262626480772066,,,
CCL17,,,,,-0.017485937308651386,,,,0.006039936858552598,-0.0057250652306195604,,-0.014910736691460381,-0.0697166521066238,-0.060777790418749714,,,,
VEGFD,,-0.038206842748351504,0.039492455439035096,,-0.01948126512900682,0.019438883281313154,,-0.05769985375561554,-0.007343719309394177,-0.032900415165738266,0.011033252101622653,0.05232836470940227,,-0.03772200356076626,,,,
TNFSF13,,,0.042576045133744564,,0.058636893213461765,,0.006916127602631895,,,,,,0.017774259168575782,0.08018083129738261,-0.03000035739663231,,0.08146751412706099,
WNT5A,0.0019448311077251387,-0.0652931284668204,0.0178910134727552,0.06311146504092893,0.03225835494458668,-0.16260564842742628,0.10135448323157338,-0.18799591960967701,0.011503895763740217,-0.0727290513049863,0.05272685119574817,-0.05312755064028377,0.018410708687749265,0.0968673820733692,-0.07614156454266985,-0.10430554431017351,-0.07978774164299274,0.0892177600867446
CXCL8,,-0.12806216495289008,-0.06390367395527814,-0.2008908011330655,0.011306241079916726,-0.0067165231369339775,0.02919391728711725,-0.08095238521374795,-0.042540248696422873,0.006586308716634718,-0.1331571918963286,-0.025926206583539335,-0.39680565651602767,-0.44787883333488687,-0.1977320877696654,-0.040795240927684794,-0.11213147983801901,-0.021267072095481687
GRN,0.042340814185272566,-0.1044348780039525,0.03614505658085393,0.07525658349933698,0.03725186386948121,-0.028167061496364276,0.011707742207375568,-0.23805729317162633,-0.03157513397467317,-0.09805395504340701,-0.2573333980446244,-0.013937522823527079,-0.03627178903002782,-0.028266481466755485,-0.14902961968632875,-0.039417586255851705,0.17137789758213806,-0.12964036980179147
MIA,0.045811721678219106,0.06643849472573816,-0.009200186716640869,-0.017711470286214694,-0.02834628952888771,-0.05516460044025484,0.11159482522586607,-0.09838720346966848,-0.01705522965687906,0.010557633329578172,,-0.007748832810964748,0.18285578655508677,0.2583670447980726,-0.33391903395128675,,-0.01711714890491644,
COL4A4,-0.007477210204578023,-0.03846185512123439,0.033058913843209456,-0.06897067444933742,-0.006074348214902215,-0.11697930980763828,0.11267048499331166,-0.0339401903584691,0.0513713923783792,-0.019777450131256227,,-0.03993773631815191,0.14822730838999038,0.08496036622924265,-0.0023923503718654765,,-0.060110598615867816,
TAC1,-0.02717650048437482,0.37627428337533264,0.11524506108802804,0.13423148012811453,-0.0011313058757650744,0.18239052133189232,0.002776891549626818,0.25974805186834365,0.09962878943717422,0.10338230345299297,0.2359364883885995,0.29392910089397595,,,0.0828312231511272,0.03191136390212755,0.16987958226683283,0.06199790370052263
RARRES2,-0.03631072396025048,0.014690794797415457,-0.04906729844217318,-0.10617155009047605,0.03678191758909194,-0.14430551955183732,-0.07773543684396293,-0.31278731878255,0.03543962503399417,0.030869053947628986,-0.07096589913153664,-0.13498217296688142,-0.2973161170807951,-0.20689027466986334,-0.10132989067456996,-0.060982180934335044,-0.1604895003117469,0.17215940050848655
FGF7,-0.001393123111556122,-0.04962006688440263,,-0.013687353247153028,-0.030995446274763857,0.05263088160847389,0.03413763566670296,-0.014245813723126662,0.06278882032333898,0.002300372958921012,0.07856668287389866,0.005511334294804402,-0.0007597761933789378,0.06593939934366572,-0.042797260695456564,-0.08516681511071968,0.02467174155161455,-0.056096799544485966
EFNA2,,,,,,,,,,,,,,-0.048839569588003534,,,,
HBEGF,0.047889767928006116,-0.01645854943595573,0.13046920296090941,0.006960878966374599,0.02041083223578857,-0.12021455745437011,0.09404175447135249,-0.1241420492765737,-0.07361180779990976,-0.025298241323697863,-0.18828770513149884,-0.05480597499971245,-0.026106016035995244,0.01086485652214818,-0.15807375841179735,0.049037589652555114,-0.09571994692668484,0.025355479206200297
CSF3,,-0.0384618246708688,,-0.02249109580685458,0.048781366497915646,-0.0020937397147035327,,-0.0019490334288640408,,,,,-0.2745649834322988,-0.26232355439354665,-0.11080872796202683,-0.018854607177015772,-0.054891112935131214,
PI3,,-0.04556376678775932,0.01114458106782034,-0.056728465979379604,-0.03596650367314454,-0.03159206664872519,,-0.040432958651513466,,,,,-0.3438232084231485,-0.47466219063885395,-0.2635263721125366,,-0.11354041934594467,
PCSK1N,0.05923871278012982,0.20133111507890156,0.05245391626801932,0.106976579073133,0.0016205071716949395,0.07827818737528226,-0.02992343646589859,0.17291731867789223,-0.02842057706369345,0.12247897731984675,0.3567922133510859,0.2512509290770625,0.07079003086657945,0.18891769238610137,-0.059911177023392936,0.09802242183792388,0.23544988344043827,0.10566709552585876
NTS,,,,,,-0.08347594985464142,0.04703750031599571,-0.04413533516440274,-0.02163379308082287,-0.06250610849433252,0.011830978459378819,,0.07416856521327271,0.12340121697521177,0.1268213755582319,,,
SFRP1,0.01165273580504186,0.19263432293383462,0.0218902363124204,,-0.015257156196058374,0.11280973556375433,0.07237061162292481,-0.058117594234559186,-0.016869065268599603,0.02454283117739022,-0.0946076539006,0.04212263366211029,0.12807585600925755,0.13640466712296884,0.14528759877403433,0.014219311496618115,-0.012688945121226172,0.03372259772710397
CXCL13,,,,0.00588566199540874,,-0.015525496928343013,,,,,,,-0.06716002572072177,-0.10405048170361132,-0.0765504461256151,,-0.03427834476319713,
MICA,0.05024544379642063,0.004736201274267538,0.01168681708957224,0.035659873123465476,-0.0026281884361669234,-0.058791930218728986,0.02576757927837185,-0.07034965737220096,0.01676069735514776,-0.05494675152141368,-0.024026537832118965,-0.06389891291687047,-0.06912509487891502,0.0832847115409586,-0.00873967734529631,-0.05540039607590489,-0.058380158390805924,0.016137503329458666
TG,0.09087083018119152,0.06396035882984875,-0.012035938596979379,,-0.016464888791547703,-0.02157760803295704,-0.03854751581966267,-0.04333782561282702,-0.023037487031663875,0.01149277235623378,,-0.04213504670763433,0.12706846126647126,0.022476900543995707,-0.015457170857662253,,-0.009876488741523854,
ADA,0.0036150305968782187,0.007711346227848136,0.045511451534405015,0.04801236166108497,0.04311646235975663,0.010432593976680471,0.040868996700711716,-0.20924283934687832,0.033063014652861704,-0.018892717580882193,-0.1429976498266687,-0.10803906971165805,0.010807848937214617,0.22568307162581194,-0.01118227915951702,-0.026817437623996826,-0.08491541090908092,0.05655544465316807
LAMC3,-0.033490573849990955,-0.005727779671456447,0.06182357982491822,0.05991227422178007,0.008650526734972318,0.07693988476503358,0.19557692798489706,-0.07195002228947826,0.007672982638989033,-0.02926843152316691,-0.0792458976232173,0.013812328573427913,0.09053528245125249,0.12073998291182009,-0.07148245750615283,-0.08422344014640139,0.05449935693702201,-0.08348271278713744
CCL7,,,-0.027408029842884228,,-0.011904088289853648,-0.037352047351968884,,,,,,,-0.029626194485480456,,,,-0.040180075613122854,
NGF,,-0.022158950527887727,-0.0005170858837530108,,-0.02727530671895732,0.06663094262983897,-0.07423001251221789,,,,0.07141871832017986,,0.02569723500123908,0.08193304788517937,-0.1250435391630132,,-0.03679465733044308,
TNFSF15,,0.016024377669394223,,,-0.013255784532252131,0.0532223170580891,-0.006512114381777339,,,,,,0.03148327365841295,,-0.030264015831407504,,-0.06761215840913494,
HMGB1,0.012730746047318291,0.05367475226242923,0.05043224107077891,0.1294630718812066,-0.011399615604389506,-0.0399041978374109,0.20073159180783715,-0.20434707471471994,0.08200486318507971,0.026870602600804507,-0.1074510255576276,0.02152097841919179,0.04115997004587646,-0.07326736627663782,-0.07897550694508639,-0.09751161315662463,0.12054447573870232,-0.033720368087073044
ITGB3BP,0.02361513887354308,-0.1679652591965076,0.02157785481142576,0.011107333961486866,0.0061609252861482364,0.06822061867347687,0.19698239211079785,-0.1520869290393155,-0.013894033308978385,0.022903100789336328,-0.05873723929337134,-0.11427458585477493,0.06847170334536112,-0.0420791154195247,-0.029432260087841937,-0.044713303877159695,-0.0644888706410221,-0.03354073788512651
AANAT,,-0.011250977850700363,-0.038483331391222994,,-0.012061409495966043,-0.02491910547426157,,0.018146103495479286,0.03199916050866853,-0.02891116592236588,0.05741591015370531,-0.009362956401027592,-0.04142237377129908,0.09263668097205682,,,0.058081758637987695,
RELN,0.01864178385137776,0.02193012865083172,0.07643871654785431,0.10381593740028995,-0.0071892044787775404,0.078638655524147,0.0465070338608139,0.19187046042004222,-0.02467234916665936,-0.008335229523921848,-0.012724433967195291,0.17662148553697138,,,0.030202868304276473,-0.06267659629265389,0.09916547287377311,0.09687292804065772
IL15,0.0004991138276467804,-0.03896765687515108,0.03737070956809557,,-0.02095236116234765,-0.01520249549266045,-0.01478073315759708,-0.07960812613282058,-0.014545907966825944,0.012743929187566151,-0.0854220097172632,-0.0348967302051558,0.04948121339752025,0.09511464243730416,0.010416412919560405,-0.023377256351873273,-0.025062171845607165,
UTS2,,,,,,,,-0.1027198224297641,,,,,0.07375376055818963,,,,,
BSG,-0.0420657709632143,-0.10183544037076345,0.14195946453465372,0.04193511389268959,0.019998147922494453,-0.007304735602584291,0.09909566867762709,0.1359094713470334,-0.01791578672201825,0.01515838532720541,0.19510179744589912,-0.21287197320556744,-0.19806596318220493,-0.13665653606808165,-0.18430550592201095,-0.028405290182579604,-0.027841160267278908,0.01674763809974211
ADAMTS3,-0.02946737093936617,-0.028192906244862752,0.017111345608375,,0.006892792869079737,-0.060963160506062125,0.038036609309392636,-0.23066280865432107,-0.05159912629268355,-0.03173175030686438,0.038729775085529605,-0.039428935541358,0.1852442004618063,0.2601157453389186,0.1191056119034531,-0.05210227493359151,-0.07305198684426578,
CD34,-0.0069351412366436575,0.08116771576098115,0.08287612590465897,0.043390851202677605,0.02058222729280253,0.016494236681799987,0.17354351833069953,-0.10603577409955853,0.0077273621297550355,0.09658090199755942,0.032564980097090676,-0.028020554980718187,0.08799409693795578,0.09704546520192667,-0.052009641330959734,-0.0638536627294972,0.0067629188569969636,0.22934580922491354
CCL23,,,,,,,,-0.03685473440326191,,,,,,,,,,
PLAT,-0.05278257022676058,-0.006365216148909077,0.12342345855330518,0.14392653024315386,0.013276874728836952,-0.048080091251331974,0.08802888941552009,-0.23230742979745272,-0.07530949520085087,-0.05830215626674642,-0.004984552634905082,-0.11981413660691834,0.23284257007235803,0.37804961944326904,-0.05262597318151202,-0.11659696202350982,0.04031652187206997,-0.02687218780295276
NTF3,,,,,,,,,,-0.03984273793670251,,,0.07544213133609419,0.24048691926439053,0.11035536541598391,,,
LTA,,,,,0.003393370233446603,,,,-0.027647777525656572,,,-0.03489673451282447,,,,,,
CKLF,-0.03292391446391108,-0.05981502597512897,0.05746339919488926,0.08740741001674987,0.04950137069756594,-0.12113849203885904,0.17054173201064793,-0.2775750745197571,-0.026575973583416422,-0.056121230164178165,-0.10867386428142849,-0.17168967367504775,0.22339373230326404,0.20710443662380085,-0.0005278570419534975,0.016137697679179008,0.006030303392627244,0.00740184617095522
CD24,0.031821636673771185,-0.09500217305252917,0.06397793277583232,0.13748833789653486,-0.05358150869950381,-0.04833160055586106,0.09317263746213873,0.015950475765578048,0.03737355375636828,-0.21464564200458836,0.03649632755999989,-0.02294130552889669,0.21553419380812502,0.21478654081778534,0.21874047166174626,0.06056490890849004,0.040002527663325335,0.05964482795355007
HSP90AA1,0.035922789373306833,0.13872945074360177,-0.0439014891581315,-0.16399465342750907,-0.02844668178839902,0.26156919010567775,-0.10651781361846781,0.280081655441859,-0.03348791900291982,0.0033125202484098237,0.3204594130042669,0.2603368235704462,-0.4804059862809401,-0.5030781266335002,-0.1016518580627227,0.13353470771285364,0.11591824868002976,0.08365584838238531
BMP4,0.006149079801428642,0.17118950449030584,0.0369528669388468,-0.07275093573931216,0.015615272605229238,-0.04835954956631221,0.134028927217105,0.07710869391839364,0.005831483753348576,0.013401503876656702,0.06966137741623876,-0.004978997521362486,0.12092029604359486,0.06099641882255267,0.020382688639686463,,0.05965586720566808,
SCGB3A1,,,0.02983469057245651,-0.062380744591996676,,0.04633306593402817,0.05032344370097384,,,-0.021561417645053593,-0.03158120477400855,0.032225697399802376,0.07667471507513296,0.09529865646706825,-0.0415762978453428,,-0.0349219130034407,
IGFBP4,-0.0045063124073009934,-0.02931554427162169,0.05343461800958126,0.03819123694710395,-0.0414929969221806,-0.023152990511231597,0.06948597975493878,-0.14692560287856582,-0.0786828125573904,0.04638268883411859,-0.09588326723796343,-0.035354202690572954,-0.04346015844956125,-0.09698049098557594,-0.3647025373294527,-0.09460506977952605,0.06525025585992401,-0.03291306895822379
RSPO4,,0.01679364542309827,,,-0.023353749525444556,-0.03425044135305352,,,-0.015231580513192181,-0.013093966207991827,,-0.04840726462602842,,,0.011813357428120981,,-0.05388878242006311,
LEFTY2,-0.045260867774923545,-0.03217972624341347,0.07140658908267013,0.06965968868215713,-0.007412670040703578,0.04304875163048022,0.1054772356313665,-0.17631736964853628,-0.01828558347755121,0.035384898928524935,0.011678425540381282,-0.04307962904211122,0.02078511512066748,0.0016665171098215147,0.11478242563618024,-0.021232891056518505,0.0459357659546304,
PF4,,,0.05256821660074853,,-0.010386082508373832,,,,,,,,,-0.047884757977087224,,,-0.0004376647142739863,
ANGPTL2,0.030333614096544,-0.012139354668605372,0.06486374947452507,0.13407533029990332,-0.03672969014508906,-0.03967757060217033,0.1455653314936897,-0.21967096918164078,0.03234253109150495,-0.04473136346178201,-0.1409809713458668,-0.19432522139875225,0.25554649628474124,0.37226553697937914,0.09650911744981838,0.012405976549623138,0.0737732331766037,-0.08725670529272961
LRIG2,-0.016471798083437583,-0.10597819158895207,-0.04262908274339511,0.017318764602823465,0.017187773274713967,-0.03497555660135143,0.1490937758158229,-0.07128092018326178,0.03026028280552474,-0.07710832767475019,-0.001600012872108784,-0.011876264219716975,0.05372493373421985,0.142145516136941,-0.04417051683673133,-0.06744697425062542,0.022483608817307817,0.019576352142180765
ICOSLG,0.058202974997438095,0.01955552915522093,0.06854578686378117,0.08019876151635923,0.0023344667982501707,-0.024960788756120886,0.07995520847826669,-0.12780764564323033,0.009016186636929156,0.008742740262057052,-0.07495905159070039,-0.11441897846659639,0.12906036091346293,0.16474428629472804,0.07684158579364692,-0.02201165867770789,-0.0354527586572744,0.08238266813171749
WIF1,,0.35565560488909304,-0.015609129185801108,-0.04041862756643925,,0.13327866118400897,-0.05760467085146586,0.36725830309513735,-0.013932905109279631,0.0871627807401975,0.3124277434410022,0.2895893365751266,,,0.08497602701432327,-0.021471666820400494,-0.0159515639796599,0.1371222549809062
NPPC,-0.021871774944437268,-0.02115746965720017,0.02451061620878047,-0.019167185173726467,0.05449160862821791,0.10819403072502795,0.01492714310580229,0.004443552188616039,-0.018318167620627074,0.042026728143091635,0.0907930753904354,-0.16054571072922347,0.01016382268560252,0.11393254497399337,-0.09766475110090947,0.01925902444478575,0.10594022538013977,0.09840558974319855
LYZ,0.05418559429368709,0.034690273663141154,0.010148346306409135,0.026403718821103494,0.041053675500724536,-0.013522422014661906,-0.006233576819916779,-0.1728191678457361,-0.021174797426336538,-0.03375229872981039,-0.22629646256722816,-0.014796580938392421,0.017940701020330456,0.044798640994129876,-0.02745382127856894,-0.021461566190607944,-0.009858192986351119,-0.060776458889452635
EREG,,,,-0.06769724317355781,,-0.015216580321585097,,,,,-0.04259122807312355,,-0.12209099183437791,-0.17669881037473445,-0.05154066348544375,,0.03046928249525585,
SPTAN1,-0.0391212839606339,0.1550403749311341,0.1225584013317033,0.08449580053724211,-0.033974152089333125,0.0849143008587541,-0.004845713212206159,0.1724163108550961,0.06387193639599612,-0.024736535528786824,0.3209976741180358,0.15275568000190423,0.07708488949150526,0.28798341674779,0.22635408372057017,0.006482865783270365,0.18010718992612756,0.024444578472062807
PTH2,,,,,,,,,,,,,,,0.034864319650555406,,,
LIPC,-0.04095554873723335,-0.013696754973905571,0.002352511163999456,,-0.018664563795477953,0.011230900566894977,-0.05956574886232938,-0.051649143182637844,0.024799818331957768,,0.0177106577955069,-0.006977609703604326,,,,,-0.04118144083455078,
COL8A1,0.02719385532567887,-0.09195306018493764,0.021152521383868663,-0.0812988804304449,0.008604192283140428,-0.08861493930513185,0.032283010821549836,-0.09153163675573721,-0.035987804008012374,-0.02917541419570827,-0.15569286647726233,-0.15524604036621598,0.1543114240741998,0.08631921868480767,-0.05409259842600627,-0.09773900779767541,-0.119802780830321,
GSTM2,-0.017355009899618024,0.05946585774375318,0.07696175774575406,0.0034057153595336283,-0.03099547935942598,-0.029761212331881937,0.00700830600163829,-0.04154279809161374,-0.07244934063744929,0.08065199362698423,-0.005958331135276281,-0.04781160923499904,0.04782578776820362,0.09180503664346844,0.05962112358801253,-0.019109903685406996,-0.025834973790486316,
SPX,0.11830180466371432,0.10713683498920548,-0.023068868161675568,,0.028192973827833652,0.22310305485544865,-0.027711881500650275,0.11341722786556108,0.03037610764897547,-0.032444263947476286,0.06028925585912186,0.27255623426504993,0.03563914733832177,0.035376815630920246,0.20350370036847462,0.0006898196746334122,0.02080870559852269,-0.04461203577366079
MFGE8,0.02322584787302106,-0.07886299697272703,0.044443161888635736,-0.02419370208080372,-0.008418135565381601,0.05993379933168856,0.03784392903837803,-0.0819586900315048,-0.04518663757879187,-0.020152238829567175,0.16648847755602508,-0.09799954802767921,-0.0817942029430403,0.07767682857463137,-0.045666373345770346,-0.010478447651614093,-0.03961949107972601,0.08043414648011268
TGFA,0.06312564329538249,-0.13982595288786456,0.061969839791867404,0.10993213073193998,0.05128986967856449,-0.1370565880267951,0.06317592341771716,-0.15565177501534422,-0.06656318899215853,-0.012679714750359188,-0.1513432879253342,-0.09315468897500807,0.06818631045564864,0.13415611525106605,0.03357866722565197,0.037474410529141335,-0.05254272367086383,-0.03567242848065027
SLIT2,0.022731942883739288,0.39958518008620836,0.06112607348437981,0.08731705793136187,0.0006280956719178537,0.10141269076916734,0.0248963564549743,0.1349920536614479,0.07264056192755836,-0.03772326844714293,0.16526037154343606,0.20420892972967425,0.041772846652375975,0.05951642796669399,-0.11524645942445765,0.2414207942402531,-0.013168206270330827,0.1625903204366727
PLTP,-0.01167325104289917,-0.06447839793136464,0.036843563494527325,0.01580775294664041,-0.009013685442386789,-0.15400630929187664,-0.056761902007563016,-0.29622968413907996,0.07060421193385628,-0.13683374760129252,-0.32512901446818016,-0.043767888743670796,0.03670245198271853,-0.10398576597674958,-0.30477250683631757,-0.03333519740274508,-0.04400129081523528,-0.02126080663544818
APOD,0.12072251270434041,0.13590863805512604,0.11576530828660804,0.16435310768076133,0.01146722903008166,-0.11846647074298877,-0.1743593140797156,-0.2603624130204507,0.018364886888583048,-0.04172770585933719,-0.23946642985186026,0.08985329456528106,0.36776998976908815,0.47331552540987903,-0.037942153366398716,-0.004235054588051359,0.07906469049552624,-0.08360929557776905
B2M,-0.03726612130812274,-0.0052768569919595335,0.07675289186265827,0.13422796673091625,0.04248061900582305,-0.1215497432800999,-0.0013964348380921597,-0.3427336829545946,-0.011006676280020774,-0.150931422237668,-0.35353316807628093,-0.2404648512583601,0.008668868235473741,0.08027320596719309,-0.27018639825697127,-0.07465383375803915,0.06575257673433382,-0.18863861236645843
OMG,0.06702934473055717,0.2013262311125311,0.06052370532677697,0.1358732050018303,0.03662360475098938,0.06124692811525981,-0.09936458806643111,-0.07426541815048349,0.041957542166105276,0.059665547689274706,-0.024719114810267572,0.1573104786376835,0.3895474134956531,0.41505451067210924,0.17135374949837318,-0.04894991879151698,0.1948005285310145,-0.04378701878127428
CXCL3,0.04279909886527163,-0.07791358909214405,-0.07626582385038526,0.021393131286518638,-0.028155529273717297,-0.03866666669346709,,-0.03247453080720794,-0.06320359963253878,0.0008997213495893155,0.006727208776567259,-0.025131968172883132,-0.28629534063938417,-0.2313429485870693,-0.16230235351500927,0.024387738987887358,-0.09085065327904858,
CXCL10,0.019656198177203904,-0.015456716773530664,0.06796156686581317,,0.04046356810379959,0.02192625144039995,0.026894890215288,-0.2418860451097235,-0.039313993362950654,-0.04014800187522937,-0.09378788475040219,0.004899620363171621,-0.04934640035302344,-0.023096214276584006,-0.029112370267931367,,0.08907548316892534,
RSPO3,,,-0.019522894671020856,-0.017720248747418302,0.03610413771429086,0.26125388486399237,0.003888405395252731,0.1066807647329059,0.06308405731393904,-0.0018326161007343755,0.08623908017739117,0.013328686196523276,0.1111860728804599,0.198315270801134,-0.06515959998992238,-0.027046342954241374,0.2103070035626513,-0.0551856962529265
CORT,-0.014606378019689321,0.09003445968115986,0.08437611757800494,0.08353545895062439,0.00697434294271793,0.12736306407420647,-0.01843474504024008,0.12401248896902671,0.018309687874222456,-0.03444317629849184,0.08400663946465999,0.038176201065095124,0.05999036553654915,0.06261305084659308,0.07651922679870002,-0.08760573718971901,,0.019341453374003156
NCAN,0.05158593715444235,-0.043295885629982704,0.10234494020471442,0.12882926280749357,-0.012658881922426984,0.14579704215860598,-0.02004274343400018,-0.15667958476605703,-0.02110318453557124,-0.03169881783862642,0.18287468857704042,-0.21642998259992346,0.42620199153776916,0.5095761707182477,0.3787376913692812,-0.08259987638358812,0.15783620020261702,-0.05609557501703269
PRG4,,-0.04142007851956383,0.06168471932813287,-0.016968124326374158,-0.0119040901449291,0.07013351250236906,,-0.001530649743439737,0.029387001886983566,,,-0.030705113088422047,0.0373687860253791,0.068100063320607,-0.06141189597813549,,-0.07166450108216549,
ZG16B,,,0.050363194554503776,,0.047918319023523594,,,-0.02432047131841861,-0.02196866906741203,,,,,,,,0.10082096991789212,
TGM2,0.10761706849724526,0.0022712367897040424,-0.0027044150465938407,-0.09947716660991976,-0.02596333488458773,-0.011566787569721298,0.04156638546967949,-0.07756072759662112,0.005874065682835168,0.028547755292967745,0.022375257715705133,0.0980836090426704,-0.12765909052078886,-0.1976950339883382,-0.09161618051827702,-0.077368042994314,0.09279747195163611,0.08484533175305012
VEGFC,0.08002655626529455,-0.029719733317235514,-0.010074798846605603,-0.04844290081635474,-0.021216276074296193,-0.036547532694319484,0.10093696233304338,0.013427551473275534,0.04414379456727548,-0.043953746540124274,0.035279883750221674,0.013257900118786201,-0.07078373782677556,-0.08237202947029176,0.006279779960894608,,-0.04606973752568718,
WNT6,,-0.037692539440042465,0.01628809358598075,-0.005127831851649079,0.0010146243239743677,0.07233032471000664,0.05868678030074689,-0.03611204167706085,-0.04311223834565612,,,-0.0028397478495740015,0.037458632842368805,0.044388045024625296,-0.029613674015391896,,-0.046845353068764736,
NRG4,,0.012171512933694138,-0.03981897213091716,0.07664798067978318,-0.014487822269375958,0.04395460993530472,0.08080317340289364,0.03363046469182765,0.013230672199698222,-0.049597290717096794,0.24063783713520953,0.030722558701676617,,,0.04012141745309366,,0.035125657963819154,
PMCH,,,-0.04589350827577694,,-0.020074289208926937,,,,-0.032156046864315564,,,,-0.01753208453423436,0.06676603276432252,0.014668360936381401,,0.021070948704742,
COL9A1,-0.04610131481402327,0.009342358370491915,0.120120017577494,0.12989051468937032,0.06090299347267656,-0.016116957051808784,0.23451615330845146,-0.07763484502200342,-0.02724153591619817,-0.003972010650467759,0.0828876125737955,-0.006261441032875158,0.29287520245707493,0.4034175415484045,0.02490350463867704,,0.0074607048023012925,-0.07578773926556945
GDF11,0.04860929514115036,0.007867462374118834,0.057791795290656964,0.10722818060808854,0.03449543397593602,-0.0329287588600525,0.1646995900725103,-0.14760248801449471,0.0229562242389003,0.01625615675150165,0.03574383829792896,-0.09430001027814681,0.058926463628645384,0.10076765083737423,-0.06580152898211306,0.01240083011639786,-0.01715475637350029,-0.0723501166232118
IL24,,,,,,,,,,,,,-0.10043455263985468,-0.08696373230493046,,,-0.0517036880464906,
