,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CXCL8,-0.017416588971634978,0.02234131550494062,-0.01568235255137071,0.03956086967645881,-0.05798658755269663,0.02254509270325597,0.007577965887198847,-0.023065068421124983,-0.048011447138440265,,0.045989534436007305,-0.030786694792151473,-0.030172534266808472,0.0023377930722311476,-0.07015168059012829
GRN,0.0023827989618076775,-0.036157753339274616,-0.13100385758887248,0.1553422097392164,-0.024867047060972165,0.09117496690773381,-0.03542957861225661,0.012534334395760975,0.016528470466520492,-0.002086104737536466,-0.12956022673698994,0.04252628073200504,0.04823879347787676,-0.07712574103173722,0.03845151388750195
MIA,0.007628936418331429,0.005125505975597495,-0.020932958346653593,0.0937742299080499,-0.014697803468153853,0.01572794923410243,,-0.04912005279667122,-0.02186971907089858,0.06655469057249055,0.015355833201867819,-0.007897264510048543,0.049867932083335,0.06497074857636505,0.06750151292577733
COL4A4,-0.01609930409245498,0.0008367095210981042,-0.03725299698136507,-0.029014444863985252,-0.009819879998973326,-0.040192889156063887,,,0.010007791246699437,,,0.03465068861751535,0.04152053233399466,-0.011101839553759476,-0.03830123108430303
TAC1,0.002021447106664979,-0.04822931201061719,0.1250155927421866,-0.08244960384609772,-0.013947209242777614,-0.04896451957495941,3.2755976298157e-05,,0.14788629231223416,,,,,-0.015127083565612046,0.049967443186394185
RARRES2,0.01458832865781111,-0.03398134854435062,-0.08931502295562603,0.11697569796624217,0.18279114098784788,-0.04256641112379885,-0.08922602566279932,-0.1385227940381928,-0.053767295420598826,0.025340852220407287,-0.06686006363735397,0.03374096059568755,0.048207673845455656,0.051115339643254716,-0.09361516475764224
FGF7,,-0.026602506183832537,-0.04642373612410812,0.04817267277778088,-0.048120182363221006,0.03514107162286231,0.009743127279653744,0.03970652916366035,0.051992539167114944,0.06238402202126494,0.05993544996035581,-0.07604457456637996,0.07104596194688043,0.12341441851336711,-0.04203404231620057
HBEGF,-0.004822324823150275,0.05217254114371107,-0.06318466012087137,0.060474348633235704,0.013593408103399015,0.019351232586719443,0.04717871025970458,0.10962351649330929,0.0018395399799670904,0.027355387496116657,-0.04307518620542639,-0.00025888672979900286,0.08468249162155372,-0.05605380468241943,-0.008869438299240884
CSF3,,0.013860483261470059,,-0.0306967242073806,,,,-0.05789779505929047,,,,,,-0.02365781298851692,0.010228353833075847
PI3,-0.04207296629128664,-0.012043441512487388,,-0.0008430376908016517,,,,,,,-0.040682757301144366,,,-0.024604377352005376,-0.08633933911872688
PCSK1N,0.05255044769181723,-0.028234315057673213,0.10821981982405672,0.006971083245034172,-0.05252127564143051,-0.11482995584998015,0.06769551651643203,0.05265971490602491,0.13384639756349806,0.03157263020868045,-0.01887169292351775,0.04802203580504793,-0.02942811120646759,0.07848935590426033,0.05948659985604488
NTS,,,-0.028009394550207883,-0.0176048029552468,0.056996604161265944,0.03298886442400824,-0.029915646218012747,,,,,,,0.15209472967251927,
SFRP1,0.02592429494575623,-0.013094781357731369,-0.0715025619920856,0.08266676697039618,0.09167430049898966,-0.05656524691248092,-0.010761992068770888,-0.00849162380497688,-0.02475978572084188,0.020168443617570055,-0.027867600915014577,0.0559330962418811,0.017600657448149697,-0.022341438544158508,0.017048402541939803
CXCL13,,,,,,,,0.04058613226081622,,,,,,,-0.029372115680558766
MICA,-0.016603149504785433,0.03151218867741231,0.020804059565493995,0.11257694062954098,0.02603046478395134,0.06399720695189601,-0.039547458911721727,0.02157027750554822,-0.02229849172664964,0.09774417509077002,0.012648819543970295,-0.018934520795855156,0.12236906848890881,0.03233690490293981,-0.003964900948676098
TG,-0.010870098218355861,0.027526044922424383,0.04806617175353566,0.0050280078302374544,-0.0007347253011562824,0.015049815582678771,,-0.030280991342456275,0.007469135356401906,-0.02609731957489514,-0.08764826094647245,-0.06868390572986731,0.1133249949274238,-0.027711595772457027,-0.04569009452442383
ADA,0.08092753164454998,-0.00478919709288377,0.012391740723797975,0.11607681290966498,-0.09739829326067825,0.011972039606737622,-0.02129628466240912,0.05516228841129886,-0.01585881340338981,0.07400553214529271,0.04092232954267957,0.051250043443701494,0.16303610946300642,0.03929961869675942,0.057653651432168586
LAMC3,-0.015598296855829964,0.0034425348935530403,-0.061433375512665075,0.12281242100006239,-0.0021429124807122255,0.06327463691743558,-0.016702732967384944,0.03599942770851259,0.0018687241264414704,0.10039738837537417,-0.13507848747769555,0.08954647443012684,0.10956922676067944,-0.014659124373751135,0.09804111776549282
CCL7,0.03061577768485811,-0.010216938950853445,,,,,,,,,,,,-0.02479109474919122,-0.013595274223852637
NGF,-0.01156777656541791,-0.023409616665134445,0.03683657963072927,,,,-0.029915665915480914,0.11361272338590314,,,,-0.006922760084866509,-0.01464560418433013,-0.016972132819458172,0.008839833408139186
TNFSF15,,-0.01137706122585827,-0.05325171304539347,,,,,-0.03841292762523199,,-0.0015304748446762764,,-0.023663797562940198,0.07023603419117597,0.0031007666031188904,-0.0037089333241888322
HMGB1,0.027932484304655673,-0.028985710818997003,-0.025255212903831044,0.09933701972634859,-0.021474120809355204,-0.005855790059216033,-0.053395221195085864,0.07763809971029044,-0.049192411169195364,0.008588697550055693,-0.058732034255287904,0.048672197644933406,-0.06899811545931875,0.10848074600843163,-0.00618155685184798
ITGB3BP,0.02178529678717489,0.033605576145643766,-0.07048347710486803,0.10540252797675652,-0.03659385722448621,0.014231668607279735,-0.053503410810983545,0.02523051742031957,-0.0789954430099803,-0.019701264423988462,0.015870392280321055,-0.03098191172488441,0.03469632899657867,0.03567865397454953,-0.04245174098466156
AANAT,0.04722385339944408,-0.010351963248337445,,0.001890034159193574,0.008801584149246042,0.030022092400269824,-0.02812512554375538,,-0.01998667557724814,,-0.01203210815274259,,0.026680603678125053,0.16865687163423712,0.09780728091753943
RELN,-0.05145589572221286,-0.017968689928273086,0.0796136509426657,-0.042399117796198094,0.0605537198763314,-0.017078977743662037,-0.060047822695325284,,-0.02212697498473495,,,-0.07948093043096079,,,0.14387086342754016
IL15,0.047598265813758166,0.033971749581138654,0.14111056701746838,0.061770552432610176,0.03413888348344535,0.01238941906652309,-0.028613700968024097,-0.006023930752152075,-0.01853671782877953,-0.01031525877291289,0.07119438048069172,0.07358893155645854,0.10409288104074339,0.023959105865312313,-0.02558849412775565
UTS2,,,,0.09564398786650065,,,,,,-0.07534941217968683,0.027052343946141102,,,,
BSG,0.06338124394145592,-0.032543257959854015,-0.025330756540577388,0.03658795199078182,-0.16743897495500448,0.02574981805980529,-0.020500252003691335,-0.04649009625921647,-0.07062299407070086,-0.005526996923994111,0.022446071104561195,0.01885969644751201,0.21500562218660263,-0.05813954633359798,0.0026575389217468205
ADAMTS3,0.007308113720198808,-0.008830520539481721,0.08492589336135445,0.1311146464955459,-0.04454716651095859,-0.0014336958846663337,0.006616368422287786,0.05904714256272224,0.013730270318504791,0.04998497711150709,-0.039837437122871085,,0.00034583493374178414,0.057784664791244264,0.02592921932882781
CD34,0.03177745313184575,0.053520566529616245,-0.013990119992235853,0.09140843262466394,0.03452663277296346,0.0114927430021338,0.044697657258533384,0.0726351727219536,0.022817866989203222,0.039621395641333955,-0.10406237702603072,-0.023628761967701493,0.14370982342250582,-0.054620036104344946,0.03233563428833884
CCL23,,,,0.005717699663499393,,,,,,0.03883990661140381,,,,,
PLAT,-0.022555952894063723,-0.025012695247579205,-0.12783945646966735,0.15711278128948297,-0.12835060170122775,-0.013723377221220839,0.004690231943017996,0.034917765298812804,-0.0955088350266105,0.05507746044222592,-0.16552957528432982,-0.046798739107087005,0.1174819103070177,0.02753996495535334,0.06044804119452851
NTF3,,,,,,0.032542157272963314,,0.056935026931302625,,,,,,,
LTA,,-0.013094780745136914,,,0.016508574362372894,,,,0.01767203346427442,,,,,-0.022727796826740185,
CKLF,0.01955040340085144,-0.018092116526911343,-0.05741965216050202,0.10973074760421474,0.15046761741308015,0.027881297471683733,0.004112533869817737,-0.03229284969310486,-0.060032575027724716,0.06160771067278162,0.03815556180145162,-0.09818653264301286,0.17603227555547904,0.09260388866304328,0.002903096237257871
APELA,,,,,,,,-0.03586298041010948,,,,,,,
CD24,-0.0335201936031123,0.04589038404173228,-0.060101511578321345,0.04464555100642021,0.24156818831336085,0.2607113122321571,0.03915814122400174,0.2088571189892414,-0.014761563984426714,0.024445681973930985,0.12615461744630344,0.12618244842288012,0.2053949479625367,-0.015168413751667524,-0.02303320108594797
HSP90AA1,-0.06920347147863626,-0.018496848825248137,0.11934469963293329,-0.13264115314024727,0.18601348802024523,0.03249794022281129,0.018239290397896936,-0.07350868440512603,0.1510561066641243,0.005962894513083395,-0.06152945643088069,0.08260718442776468,-0.20125374236295868,0.009355621659572497,-0.011451810632373561
BMP4,0.06281137333018351,0.027973801748195522,-0.052580736574000926,-0.02300415952220947,0.0335077358069059,0.051151685973777276,0.041386054197554645,-0.01879514696610231,-0.015795200094137842,0.006939340959137317,0.05497144828080227,-0.04637434118494668,0.1675274936349102,0.009994250468504117,-0.0017629649533744203
SCGB3A1,-0.025438104182671763,,0.0070818629401280505,,,0.02123148130968315,0.039614201258827204,-0.016487902979340375,0.09187161838484717,-0.031227386166964532,0.12686661152479584,0.02964341562120056,,-0.04339727837272188,0.029116418021537003
IGFBP4,0.012095453105882064,0.04030197927310882,-0.09766311792551598,0.10924058549611265,0.027453681456421197,0.02663830093690361,-0.061420393031878545,0.1288944515574523,-0.06060627593690993,0.09984000155202487,-0.1383532745492128,-0.09755595050094111,0.006265533551295694,-0.03765965221860582,0.08118341144296923
RSPO4,,-0.020043856141285652,,,-0.05549519078045835,0.045952565439939315,,,0.06528185260289426,,,0.0513692955400484,,0.07614797765416266,-0.03935520692249026
LEFTY2,-0.020475442541363978,0.0024623775235077493,-0.07459227691461062,0.10315717996525689,-0.013118600691625407,0.018813099236968226,-0.029915665915480914,0.01556276654396628,-0.022883373973075823,0.03457528050493343,-0.12498707422473233,,0.10731575632639224,0.024487651335954222,0.02292009635712525
PF4,-0.02638794967650959,-0.00891407794892009,,,,,,,,,,,,-0.010292802066438355,0.03574795736549436
ANGPTL2,-0.04419754950911092,-0.005743767024949579,-0.16991647249934366,0.05606335407443559,0.06163422674006806,0.09019733594307247,-0.0706680609938652,0.006819737314782648,-0.12092921106101437,-0.006013485356729235,-0.07493324082030452,-0.13492216874996577,0.01765462181067116,-0.03613710550186566,0.09756813779268007
LRIG2,0.003792895241667231,0.040180877442910976,0.05256851138483001,0.001037015259207462,0.0067734003452836625,0.08608204264483062,-0.021650217591193115,0.04303780939929373,-0.029577406905038933,0.03898144190986025,0.07445979302768549,0.059388650634616826,0.1710989291059508,0.06625330049088345,0.10301010556284605
ICOSLG,0.0385961430752861,0.019160588005072015,-0.013498851701559683,0.08761368138681423,0.04116009787638604,0.008688930067148827,0.06277155975948145,0.02241616533776711,-0.04485044497437548,0.0734769997521213,0.032927460642378586,0.03942768585798766,0.0012902018375836998,0.06108719801887032,0.03069167840850503
WIF1,0.03129280372025804,,0.15857800569708222,-0.07913827527697692,-0.024719225817666834,-0.03860509484180201,-0.00500294571885336,,0.23205883369082916,,,,,,-0.05657085080329065
NPPC,0.030206646227908144,-0.01382793316767458,0.09229329483917116,0.0011629576003460373,-0.010637209903349662,-0.016027536812714273,0.05514535342023389,,-0.06573669867752598,-0.033990897306343706,0.2448218741075521,0.09795340788008454,-0.016960441215504107,,-0.023135449393424597
LYZ,-0.002346327404302078,-0.01858491399438177,-0.031693275541580704,0.06226520751677262,-0.018164723600160488,-0.030432473758528603,0.01804267995778341,-0.030115209591438062,-0.042315014575160785,0.04201665741277216,-0.03795689853760103,0.07796896884799526,0.07996681996649421,-0.07290528352014908,-0.05050421608648327
EREG,,,,,,,-0.030774477721805374,-0.03940708078071824,,,,,,0.03314409542877306,-0.020381825424504944
SPTAN1,0.07745989422543051,-0.0071138477582974365,0.1359575181347508,-0.03841597206167302,0.08028897021034817,0.08693018316046704,0.029721257399584627,0.06617135245556903,0.15441435925583732,-0.008496911611043448,-0.05361602682146187,0.050468824554184645,0.18193618245883178,0.08988020758574274,0.09461281356458735
LIPC,0.05401743052082741,-0.01601926197113682,-0.006573954546291733,0.05776731172719939,-0.004815036470330883,,-0.04435249451550544,-0.039042847695918675,-0.02911945384924933,0.07330286664037912,-0.02401741437125075,-0.028329008827056947,0.06385270866170809,-0.02523878848149477,-0.004308234824921809
COL8A1,-0.036552110839125386,0.026477404617818685,-0.0648304959764727,0.0399865648653954,-0.10417371246949965,0.002799660461358264,0.008853001704282224,-0.11122122825025059,-0.06457580439430294,-0.04254959441879864,-0.01018327116885986,-0.04571206135020495,0.1789194383709063,-0.08845075862046332,-0.06105649987239053
GSTM2,0.007801428960304837,-0.006296086979603568,0.01930906474861605,0.0956154741731511,-0.020126741202281924,0.016627231293655318,-0.048947185960784685,0.036949528197828395,-0.05151098468495043,-0.04869597750263764,-0.04275327574927292,0.025899667799056805,0.11442642480858084,-0.048171883087575876,-0.002599500924741248
IL4,,,,,,,,,,,-0.013222331518673648,,,,
SPX,0.0014597268530589158,-0.02624936165988732,0.03547280846771817,-0.0021934318201269733,0.04146125804214134,0.10495254633457243,0.018963879997777683,,0.08358979669721305,-0.04506145476279789,,,0.022939600648147308,0.20109311352435078,0.015960792198931227
MFGE8,-0.040440192695046895,0.03422626399489877,-0.011737487671443192,0.0623326480921049,-0.059418484995374506,0.07868148936120878,-0.06785108076761101,0.006094574825125994,-0.02683943395645697,0.03399498379785899,-0.08103426492260782,-0.015665746969529326,0.09469205642616603,-0.026764701808250933,0.04177074486827086
TGFA,0.03122697454380441,-0.018887034665650285,-0.09461464671120566,0.09851126250785748,-0.07189727804503591,0.06778073474323162,-0.046761243511752724,-0.023054980200817265,-0.050609540284704865,-0.02281977515966886,0.067333485022001,-0.05739026147855399,0.04541732687074552,0.049892148452069934,-0.017218326292125212
SLIT2,0.11393227333881877,-0.008999346465638044,0.05642694443463993,-0.02006430165928521,-0.010832308119061976,0.0902460197271641,0.018813952791407584,-0.000748777161263941,0.16055621695657646,0.1436528132477908,0.016272560159184685,0.025538298623097734,0.0018768687436135942,-0.05606951523484625,-0.04778811970492745
PLTP,-0.020980838381854272,-0.010686147326348329,-0.041170747323936475,0.12252132735517217,0.15976906428146367,0.17601954471136147,-0.03980277480232901,0.016758438276797998,-0.01244393727609388,-0.011396123590900736,-0.10971183318128466,0.07113278355924878,0.13838641388976244,0.038592282545760956,0.050263225588695455
APOD,-0.06469434266623189,-0.06318678050294904,-0.0758911707893702,0.00033076919781434896,0.12032488135741753,-0.007138385393256592,-0.09191604701218523,-0.05143044936268559,0.04763323384900956,0.032017077560834946,-0.016623104224113856,-0.04685785461804128,-0.28526400194959917,-0.047333699808689574,-0.01496272794210431
B2M,0.0026350715743201636,-0.011767709297498218,-0.1699657528778068,0.14274540731808907,0.31349282600379247,0.17665244083164533,-0.027697748091361534,0.048520749462295246,-0.14323403196108234,0.044321154021219285,-0.09382618699869243,-0.08132875635791383,0.05220240733408906,-0.10392385776966705,0.04328686405317969
OMG,0.0032494368037646226,-0.004146173097076269,0.013348834939744932,-0.0553327122095283,0.12547255975940583,-0.058094295611415034,0.007800921820275091,0.055057997354456115,0.11172943074314039,0.049669159655191204,-0.034317676315971136,0.06236552336843053,-0.17149974373589852,0.19506238417660954,0.05887506427844656
CXCL3,0.023485499203774306,0.010793632837024184,,0.03883164108003493,-0.09220706134429434,0.009345554038835252,-0.019415596400604675,0.06447998429637092,-0.013349795231926158,0.055638030812449904,0.005480353292639646,,,0.049990439444252646,-0.06841043915991271
CXCL10,0.02482421774399496,-0.04346236923120607,0.02507493941140687,0.12913718342927163,0.22301194842054795,0.07591514512907879,0.04973991063634894,0.0669699935424912,-0.02121444018586174,0.08535126715347148,-0.010772434159713323,0.022616814886162514,0.07202415706216017,-0.02128582214513121,0.05178125893285372
RSPO3,0.057925975786158254,-0.010351962483444565,0.0578056087416761,-0.04546725931215872,-0.07297624151927404,-0.012192700931343444,-0.048214239781708135,,0.22662162631668584,,,,,0.09380664076865042,-0.03128835065363019
CORT,0.033970306641439976,0.028936332904001844,0.017538583433373982,-0.05194536806194238,-0.0639271371057058,-0.04118380045713561,0.014278285664713201,,0.06287982787971613,,,,,,
NCAN,-0.004979128131549911,0.005912208409235776,-0.057691455914455035,0.08085460778002017,-0.19763100929943297,-0.028028979420767246,-0.025200119228699722,,-0.09229253118919656,0.01842055628578262,-0.09864877833945734,-0.1228477864014948,0.08506762401702812,0.1563388767399809,0.0894953334006535
PRG4,0.01776238379326894,-0.010216940543011716,,0.05157547738020776,-0.010068014960387275,,,,-0.01631018189597467,,,,,-0.02578153607182841,0.003464343166995112
ZG16B,-0.00432922050544334,-0.011858009029348072,,0.029647030634286507,0.02793241181404078,,,-0.010949655752455718,,,,,0.02760712665178649,0.020585965864711772,0.10796285618665448
TGM2,-0.02516804439759467,-0.002810866721421662,-0.019229137451304345,0.06517052606301067,-0.017185439046849153,-0.03177365164003981,-0.04302150342527221,0.008085053837527494,-0.01580259254885879,0.019903629336209275,0.054338860084440346,-0.025709971852700336,0.11284503641127806,0.0021434021645977087,0.04639051648909772
VEGFC,0.016027999296264347,0.06506083035232121,-0.053541365236528214,0.011740357884248044,0.001559159633572378,0.12371448625306415,-0.0015393633456444451,0.010340400893187407,-0.016645190746463378,-0.04486007497157964,-0.05534163965677356,-0.07432852360064518,0.03518980717902188,0.04641933461823479,0.05684305682421187
WNT6,0.06810595414441883,-0.014131344333511956,0.012583484242177524,0.06325237090637613,-0.037056070604252075,,,-0.05897022040095177,-0.014527081952541238,,-0.07905230315557295,,0.06759546910357593,0.005311749073966826,-0.008929920270426385
NRG4,-0.02342938936429052,-0.012434484023710897,0.043870466836775646,0.05087310942611722,-0.05127605458540472,0.06717627962309564,-0.02504785620383774,,0.11783582639396449,,,-0.030443258360822668,,0.008624414864403355,0.025782005285521156
PMCH,0.07763660667321849,-0.0005473864944873,,,0.03761473083064045,,,,,,,,,0.03496882335612477,0.01756683344349691
COL9A1,0.08043011939292719,-0.012986911022915265,-0.05398005485714639,0.10804928802028495,0.031262719707502384,0.03028894314243742,-0.03034785814719427,,-0.022126983471836476,0.0471374396812378,-0.07945194640512646,0.056371228824999745,0.10166379706127344,0.05048164879635329,0.006827439474537571
GDF11,-0.05999602966760166,0.02308878715759994,-0.09473468382351247,0.07105656114604356,-0.031667806757857096,0.017083666475392324,-0.04627954148505899,0.028496095179456494,-0.0400172687449798,0.12829576003268908,-0.04513724189160305,0.07338520024479574,-0.016564214283329874,0.054161078859601856,-0.028420497223610158
RAET1E,,,,,,,,,,,,,,0.033628288520402214,
IL24,,,,,,,,0.007573012686760331,,,,,,,0.029185086258567458
SORBS1,0.04028195363249612,0.01600152643750001,-0.021204212313483038,-0.012905656398912902,0.03331466918217702,0.04502304759097572,-0.011043888286989071,-0.0356677636563909,0.00018981526197928782,-0.03640218536608446,-0.14288501163557785,0.03250358460420211,0.07399207636183623,0.021517652442845096,0.03485490167948679
DLL1,0.010584743643628304,-0.008921942010127464,-0.09731617378608337,0.022900441740224573,0.07485926319066176,0.014566468259771467,-0.05891666216278558,-0.019909133596541905,-0.027883338304382974,0.09346620113318965,-0.04875828421794612,-0.030912809612039724,0.02603728178606925,0.13505001200425595,0.00864105648278992
TLN1,-0.025011441991481267,-0.021883485334003076,-0.045306045453987205,0.1354498154671127,-0.04881176098829121,0.03323100470030944,-0.0026297831098319874,0.08581178810476728,-0.10181105575353538,0.059200551703632226,-0.1149507907259422,0.041634624177625375,0.06175443927264456,-0.11777091042525599,-0.0006562643181081451
COL2A1,-0.023915787636288596,,0.005864798428735511,-0.013931593958724968,,,,,-0.013552782913633895,,,,,0.05750690300853399,0.01843979425456476
SHH,,-0.010617078703462918,-0.02350231193478387,0.024271892647081402,0.0028604200881413976,0.06124494515994238,,,0.16875511694531722,-0.03381597993992149,0.06346924294754348,,,0.04575972368039657,0.030904962802517182
PON2,0.00837995052713662,-0.02961967397696492,-0.024126029547541842,0.09873663586234047,-0.06785758336596635,0.14044681808955972,0.0034600221903553835,0.0639713678107603,-0.06359509178149228,0.04952218015975432,-0.048823996213588974,0.1057061724822317,0.012810237758519857,0.1306436560113749,0.07646676068669414
ICAM5,0.03060397748116855,0.019259891822483013,0.0639214624612243,0.04118488234479838,-0.03883105535565967,-0.0635568709714294,-0.013701929727281821,-0.04735097086808718,0.029083291487713367,,,,,-0.008137934587402336,0.024955534079633853
HPX,0.032832562008476604,0.06572722345096144,-0.01736402533586646,-0.030687761719323536,0.016432987322115976,0.05040910465232525,,0.06610065044553388,-0.012468815846633088,-0.03503101004490977,0.02938353516911431,-0.10568470436393823,-0.04512690151528443,0.06832167796350068,0.11521593882185659
SFRP2,-0.03382002730188429,-0.012091702071908263,-0.035541835622006836,-0.029014436320285417,0.0229677748004124,-0.04247656701573652,-0.024184091264928077,-0.04015427663585109,0.0026435842393683646,0.09791789298048942,-0.01230376948240593,,0.07570620160632478,0.04924106581428951,0.13551250011955288
CFC1,,,0.07118724258280419,,0.022139585696974155,,0.03631250444131195,,,,,,,,-0.03616254423304381
CD70,-0.014646579946308382,0.038059146091201916,,,-0.043143354759066346,,,0.06179770383276686,,,,-0.05893080171382882,,0.06614855548907865,0.0014974651825599287
HP,0.01687814813846705,-0.039675662703585794,,0.02505033260341898,0.09659342262719064,0.022597830090942465,-0.0395137603468796,,0.042740103943287616,-0.0028875157812708893,0.03032593457188506,-0.020179991055457168,0.19146192974993245,-0.03763379037564722,-0.02175104053357754
CXCL2,-0.03493940990882223,0.04474827368199546,-0.011726497096359617,0.04938007513579379,-0.015425775718153324,-0.029825015017663357,0.015265284347919928,0.016328113350246518,-0.025600834619102165,0.01720003558968346,-0.001497257563186717,0.005811811234948946,,-0.011879225070036433,-0.039751035753808873
NPPB,-0.032817616412674985,0.021518033547636418,,,-0.0422167477454853,,,,-0.01664519195711583,,,,,-0.025520107149811164,
CCK,0.040083046220707276,-0.014738057343892916,0.24130043800087458,-0.0809268874847835,0.06425248011047424,-0.22883161435281255,0.048158016741530765,,0.13996132339548192,-0.0360438962373919,,,-0.02214035683882643,0.057256194098717426,0.0476685197330241
SEMA6A,-0.004110963975793113,-0.00801580995299212,-0.12465228301525519,0.06388145019260114,-0.0630713435679455,0.10579079074961738,0.014519981164837107,0.07210346421292788,-0.1180908707689383,-0.045098331304797686,-0.05507326690821725,0.10148978764465894,0.031622890040123454,0.09694522226741258,0.044380706883363395
IRAK4,-0.015572765975451552,-0.0022973387194602886,-0.06262722661926329,0.019656396479508,0.029425757526816764,0.01703453642039373,0.02183956655783438,0.04988051908525483,-0.03834917412394952,0.01580990119496639,-0.014806509051107813,0.057273037314108405,0.13791129240269684,0.08467410014728109,-0.010592937192344437
GSTP1,-0.05450073391125987,-0.017660707185194566,-0.11151946527801383,0.07395458260828301,0.12197691243813295,0.11015968001063445,-0.08548046311751896,-0.04223501164029327,-0.08799361659419798,-0.0178912151392385,-0.0497753707916818,0.031509521611928826,-0.09940276603451903,0.0806380065354655,0.015143649115196221
VCAM1,-0.018435938878647046,-0.04643728148672004,-0.05721811076743272,0.09805508075023806,0.10894531341042107,0.1433896046073648,-0.006336705112795264,-0.041385879226634066,-0.04503218070910347,0.04586260129868902,0.03905542918275577,0.0371631149990314,0.15083920618672617,0.15876665758919659,0.0007812774990694328
