,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFD,-0.019721820343359356,-0.0053030392400553105,,0.002308463937773241,0.006503996751295287,,-0.040790565755019687,0.06065301416809089,0.03494894492789608,0.023216378052735718,0.015065798774945264,,-0.03525336490425067,,-0.016268858395578158,-0.0384362596882783,,,,,
TNFSF13,-0.014882718500601492,,,0.021034565113183877,,0.04310554955714878,,,,,,,,,0.039282358319538135,-0.008813502036799205,0.014849462312367393,,-0.020738402798982047,0.0881777892418856,
WNT5A,0.06125273640161582,0.055166236040540904,0.14020222918149805,0.057459398054748846,0.0989295045588758,0.18353262006477983,-0.07465925415508712,0.014798010574149511,0.04609060802314119,-0.05279387620928188,-0.04096600606058443,-0.05119567421906996,0.0761586139771168,0.10004406249198403,0.011287400391184154,0.05825808317802385,0.038834609732406364,0.09604786592892484,0.07625394383668732,-0.03360851310817625,0.0131893490870681
CXCL8,-0.011821812993150979,-0.02495692717860349,-0.1620668712321612,-0.041978138703925895,-0.09448037757905195,0.02738197954928927,-0.03905684076362685,-0.001075956775282953,0.057836467304718475,-0.12702263879777734,-0.05420611947330455,,-0.05900587560142445,0.007056033412853844,-0.016065721758235264,0.027086360942244408,0.04109963202521514,-0.037578793758254424,-0.024684913288267864,-0.010034301177763537,-0.026059346416962146
GRN,0.011365780814462805,-0.030634911510350412,0.08632009834798234,0.032762680825613656,0.01900286486501002,0.0773114526271311,-0.04538181113102581,-0.02701056477395095,-0.03316273000624176,-0.2108443406333229,0.11068945074840561,-0.02984518239875248,-0.07537369852670359,0.039614082462635,-0.01911156700680076,-0.039102425685411724,-0.009332219161716608,0.08413321578779548,-0.03161292529360564,-0.032273130338112334,-0.029524195088923705
MIA,0.04663594664742333,-0.031083563936991562,0.08760457554843422,-0.07935816238592591,-0.05991303617707797,0.145196793372316,-0.023458939768131168,-0.036953966332741235,-0.030965770864680338,,0.027024178243929216,0.02105818967022063,-0.0736045492479976,0.00047188911444548615,0.04397278391191291,-0.05242601782417343,-0.06534195350868978,,0.03792673014760358,-0.03340009811131858,
COL4A4,-0.023685738475867763,-0.029156589486020783,0.05633274522988799,0.01170150550606257,0.05335545656385447,0.07997344533474655,0.008068463817676341,-0.030830760003458427,0.023406963035094815,,-0.03431195690098005,,-0.0607690444177522,0.1002883804894012,-0.026048986072329812,-0.03116623387354692,-0.037621301222523926,,0.0011675664460232462,0.12862216056561027,
TAC1,-0.04220814474716756,0.015213052863570426,0.14009607395455073,0.04291518629481821,0.0769377576835536,-0.09876840298960324,0.12713691975204103,0.08549322827926877,-0.029409018573057995,0.22233917325505315,0.0883900591949636,,,,,,0.004541343182695236,-0.04496426209424072,0.08367943413542898,0.03578029298357853,0.23297920080386075
RARRES2,-0.027576911218743443,-0.028718429341706608,-0.06499496772224901,0.06102125505597278,-0.13148978060089836,0.09110611056923616,-0.09141775448043522,0.09376623908816453,-0.006516897607597948,-0.0818514159537234,-0.03978417178244104,-0.05408970535528481,-0.02115298560340469,0.1313553783194187,-0.03873449738399399,-0.02257712629031926,-0.04298493364032432,0.03680247970996549,0.026705536591535226,0.007914512169914272,0.07673094828902839
FGF7,,0.0019556519338845544,0.007318267695087335,-0.03800291967701977,0.047332434476643474,0.07876452371365901,0.015565089489391969,-0.03223031562563101,0.07675575685514387,0.022775927703667483,-0.04065743235803019,0.03845829373304355,0.043779730068332,0.08678309769866192,0.05793080083837583,-0.009045588758542741,-0.058116966046951685,0.12973238499347206,0.015383178101963177,0.01177204292912811,0.004822052636748685
EFNA2,,,,,,,,,,,,,,,0.03827407509646306,,,,,,
HBEGF,0.015392654207853278,0.05239821814478853,-0.0248530343443803,-0.018827588345970644,-0.1360114281240268,0.14266373847544322,0.022585335106256675,-0.07100611199162883,0.058496817860501336,-0.110179213663076,-0.03520413383563245,0.06019157079419613,-0.0806651937132733,0.007992265809755043,0.021809761984696047,-0.05616659468036555,-0.056843842364129725,0.019685317976215783,0.004865218414342444,-0.042811248552073425,0.039070825012277995
CSF3,,,-0.030330986422610895,-0.02201201810484672,-0.11715987252806855,,-0.010152486658477412,,,,,,,,0.004219079698918372,,-0.026762294995913087,-0.034717570442303156,-0.013400096552134717,-0.03877688582096669,
PI3,-0.020748179919236873,,-0.07289782612630076,-0.0666932704933474,-0.1176388352386706,,0.024973265625485824,,,,,,,,-0.019545942556342195,-0.02702789437287248,-0.06670347045059029,,-0.014550271746058913,0.05492393384731436,
PCSK1N,-0.020802740229124077,-0.007853743462979294,0.13627908334714126,0.04786382701295468,0.04506448918334716,-0.09830310905674762,0.04936103894261795,0.009865992154797203,-0.07360540403001324,0.21438125794558877,0.11463037978887365,0.0019666369370800706,0.07802341525392242,-0.026952238391189796,0.03058353577610036,0.026306512140258205,-0.08906412269657155,0.05653724946855495,-0.01552008290259155,0.06480983334402525,0.1739897145166194
NTS,,,,,-0.06925467832799576,0.021242924490651658,-0.031201210643765118,0.013035418089502811,0.0737697997783921,-0.064640161207886,,,,,0.0035043552304410974,,-0.03566494944950563,,0.12946576555453523,,
SFRP1,-0.010302983349306443,-0.017143898449960965,,-0.027680443374241977,0.06358835699520177,0.12129329541204346,-0.03216840132840851,-0.016735052052488854,0.012339777796433398,-0.1478072515567333,0.0385380893067456,-0.0852318279958079,-0.025802955274468603,-0.001422931557154626,0.04495004963217371,0.00023112789048114555,0.028207364099068495,-0.0591633620127623,-0.01938259805932873,0.030241768906847877,-0.02154286894501913
CXCL13,,0.05747534787833193,-0.02370326360130213,,0.0028284307219555225,,,,,,,,,,0.015297692828257523,,-0.035020134541754545,,,-0.0003483993172755495,
MICA,-0.008173079439800108,-0.036174045790977806,-0.0005145153252324556,0.0015848890184940651,0.01434831491383219,0.017252170328117898,-0.006898767030934062,-0.029451584105525487,0.01912735998455979,-0.040988711102269,-0.04252998776156463,0.00015439185115323246,-0.013336068577816546,0.13739696644940852,-0.024994234895840593,0.038602284951371225,-0.011380004689481802,-0.040752034655465535,-0.005110192395486033,-0.04159541863068558,0.02370989810583129
TG,0.003678820185042903,0.0483235031926246,,0.07347044446674979,0.029215886367153165,0.008366333778319092,-0.030637416046614345,0.027131081010049664,0.02110712377678209,,-0.036199745902875224,-0.04350371934011771,0.02378492454367468,0.015519828863159116,0.011076135895160875,,-0.022025780026605424,,-0.026132744242964533,0.054010080355327124,
ADA,-0.04626303549500484,-0.0321251338028277,0.014383978413242017,-0.051288207969719314,-0.0026781220355465286,0.06183621748688647,-0.05281182638547036,0.02771578018835429,0.033796855393018015,-0.1355354554186461,0.008138475307623572,-0.05038365339037846,-0.050282496180563636,0.10654397394846608,8.953608610305872e-05,-0.023224651875660543,0.08661008935478126,0.04551991034428144,0.019456246485511353,0.06152523049669975,0.2705734462042609
LAMC3,0.010896765946725052,0.014568602460588144,0.04368667463378463,0.014472024510140874,0.0281862019430697,0.09983147380250176,0.002001015718478862,-0.030023745338660136,0.0022800525660236237,-0.02431774320365384,0.02197383361629695,0.0749138525467197,-0.05915099881090678,0.023365140504743726,-0.027760203792134966,0.038530564249321615,0.03378452802392549,0.07163650590433997,-0.01986031100436669,-0.009770883472658769,-0.1134035178525798
CCL7,-0.012544739810142862,,,-0.015707951818116427,-0.04288579117430868,,,,,,,,,,,,,,-0.014042002252428309,0.005955308478453067,
NGF,0.04383361487907268,,,-0.01486581674174836,0.015449188324557342,-0.015922524961504893,,,,0.004744795502082719,,,0.03597502932290301,-0.00948719603902197,-0.015254619651349903,,-0.03727604763237653,,-0.030768405419275065,-0.0007639431861744898,
TNFSF15,,,,0.01206779706804126,-0.04753668605529537,-0.008867922957922936,,,,,,-0.04009941658150869,0.08628662740707752,0.07491042942708459,,,-0.01661892574054666,,0.013466175844356243,-0.05653749028692141,
HMGB1,0.022426856068572965,0.001851450240294358,0.14263440700296398,0.03225051016712576,0.1138475763735893,0.1005013948036255,-0.09612239391627458,-0.0025560886541818807,0.03827311997438803,-0.09618266173267376,0.035784707570233595,0.034647778048505495,0.0526904263455282,-0.13274621421100513,-0.024881611808867114,0.0761306038334862,0.07456676465417832,0.03730384836733727,0.06851355392818718,-0.0031679597502996255,-0.01620423465033088
ITGB3BP,0.05253540280441552,0.06768273899351807,0.042674460930022085,0.03708623179979746,0.05413900415830156,0.18976528095197964,-0.06380362398470835,-0.06913012373778821,0.04486351723208259,-0.03507727479891096,0.001731549751385335,-0.0853257486971383,0.016486860141073804,0.03779013054656702,0.035870695931078986,0.010575166711713576,-0.041395178742711834,0.04140478670828764,0.028978654933290885,-0.04185029535300881,0.06295077801210287
AANAT,-0.01820050891560591,,,0.031049260385150736,-0.0010970683103997255,,-0.02289795113064896,0.028844518847316303,-0.0414686996521082,-0.04164488851808109,-0.021921857956755504,,,0.0532851930766119,-0.020808284758289677,-0.04037558511257884,,,0.1753401301356354,0.028765989974423915,
RELN,0.001395698668211754,0.09238208028518781,-0.028697898870182443,0.018500274574408816,0.053753419484986006,0.04034807686469071,0.11097620831989191,0.0446534337100795,0.04678092014199467,0.03860660121252069,0.002587129368168578,,0.0005224800248740854,,,0.02026355898370129,-0.001668232080404977,-0.06294368770478166,,0.03187785782486246,0.09001576772409062
IL15,-0.020270752848893334,-0.010075923846150003,,0.017570687902753387,0.007869838972485055,0.010723786618595122,-0.04018921812230874,0.019339431822617402,-0.0016260113708690556,-0.026128433173723205,-0.02998104582708213,0.03894382724460978,-0.06594418626017012,0.07279083528576141,0.011389595705594729,0.0011058252046966634,0.03264687613711343,0.02029645079474744,-0.006697871078211413,0.04675159523278413,
UTS2,,,,,,,-0.024621632076154417,,,,,-0.021287792734560322,,,,,,,,,
BSG,-0.01126330944600992,0.06308547870163068,0.02537154063006058,-0.032360956176238104,-0.0543069141810038,0.08635479224054159,0.030215755361337727,-0.04717179364723897,0.006126079041705103,0.14148850193993545,-0.09889787729331825,-0.014705669834499701,-0.030345114041962384,0.08756037221128882,-0.03489042591040472,-0.005714631256876842,-0.028116145081516903,0.043362381324406445,-0.031389860006220946,0.004279301811546836,0.17020327560353382
ADAMTS3,-0.0037827164344131714,0.036696535216180395,,0.021314649977815903,0.09564647237253138,-0.02290479888873689,-0.053452709498166905,-0.04834604462279495,0.04840486185325999,-0.07884156788919056,0.038033165734855774,0.11313914930559613,,-0.0303352196458451,-0.03444751837057457,0.06389111253495573,0.043497167809726144,0.009241394200748813,0.037115338422854825,0.03491059306303643,
CD34,0.03588447036206785,-0.020879966499231472,0.028174012055009513,0.023218008286187173,-0.008394970405720334,0.0812427400123081,-0.04015638276545917,0.00631664907227665,-0.015819880049780476,-0.017263726423940338,0.07454177174423,0.04050031525814148,-0.03982450388845828,0.07096548465396806,-0.03248548009212478,0.06023588139612723,0.09697600900401646,0.18757129667523983,0.014698781956995893,-0.027307514708281227,0.08776895265567355
CCL23,,,,,,,-0.011542317126114643,,,,,0.04316198377070969,,,,,,,,,
PLAT,0.05905142663357842,0.046111273923597096,0.07359131990012757,0.010597823764388259,0.026869041111258183,0.14953197510877933,-0.09599709966704655,-0.1194267286611639,0.015914161799759872,-0.04582826450234011,-0.05242472328590958,0.05134256339019885,-0.03337516774750743,0.10703441330151905,-0.039204445248703264,-0.0008876470200911547,-0.04818537577465376,0.03369628727889028,-0.011465313878555402,-0.025057846345824163,-0.029161167904540593
NTF3,,,,,,,,,-0.014985066867073184,,,,,,-0.06622585851611716,,-0.04957330399432549,,,,
LTA,,-0.008875233062509076,,-4.847348578183175e-05,,,,-0.0034176528456024975,,,-0.029981049527956417,,,,,,,,-0.019995315249843073,,
CKLF,-0.018645634035629764,0.0036506924876179257,-0.0224030698216811,0.03201978707075271,0.05486133218950464,0.16478804967650465,-0.07993650968207651,0.016945378296958007,-0.0386354754320688,-0.14821136161137063,-0.005615722515101873,-0.1016619189840012,0.016056835928342363,0.025295497419816425,-0.04924623993777725,-0.04128334390152869,-0.007160234933865483,0.022513469750881195,0.017672884353698123,-0.06728834846224906,0.08787908275577576
CD24,0.01435238962322619,0.020189981877523768,0.07259381278813916,-0.021704635859849785,0.11120132072011,0.22498376180273638,-0.02709517695090029,0.08186553607710341,0.1641654685121254,-0.08766972138632297,-0.002925708075668501,-0.007403263059032325,-0.061406828046192866,0.14919141647910628,-0.018641460405146044,-0.05270742252420368,-0.0002641767692796431,0.11478388549012676,-0.0023322544846302424,0.06997007196701842,0.07046837408310613
HSP90AA1,-0.00879706087887439,-0.043325301914446154,-0.10388253296050899,0.009432638715820655,0.021372233145917144,-0.12489991014145574,0.140091544598844,0.05340483487508156,0.012554227135755772,0.2419181538288199,0.14158685940426702,0.07576221383006847,0.037343223472247944,-0.11511701039074061,0.04409219063170143,-0.0831191080575741,0.05514929016664725,-0.03137749490040264,0.062103504376750995,0.04241489665402419,0.1305544702022333
BMP4,-0.03582053796952567,0.06896791319863187,0.03781297234294862,0.008469202284481815,-0.005181049822434275,0.21630197890826156,0.009279553723621308,0.03346836887201603,0.05495547418499958,-0.023783513968816148,0.09570832595563196,0.08949992918445156,-0.0030718009730882614,0.08175507844123726,-0.05121118630322553,0.049206173463648195,-0.043839806056021835,,-0.03093389210710291,0.03327850775524542,
SCGB3A1,0.04048914655546496,,-0.014382875984884656,,0.12749490996802862,0.0632497244415887,,,-0.04154750105967656,0.03354085663399175,-0.02092037987780996,0.08528587281697984,-0.06281653286310754,,-0.02959912414698295,,-0.023165929934960684,,-0.02944232448800267,0.050577148654150916,
IGFBP4,0.006376912341094516,0.04833227046204024,0.020282326132742532,-0.029892982945814734,-0.04382196815887962,0.141267408074115,-0.011277610642926103,-0.03995065827445527,-0.025953376137056842,-0.19024128814196437,0.02593057612698692,0.05047502481808249,-0.049994257700966965,0.04170288693988652,0.004568444711429272,-0.005836181897724645,-0.018661233974198072,-0.012795338742515245,-0.02015760519642815,0.03469061185346599,0.09175073910984137
RSPO4,,-0.044285689343657494,,-0.008626150483572362,-0.029182620686167532,,,-0.029969724524017513,0.016815756127894696,,-0.015611773117310478,,0.0721730940511808,,,,-0.023242541554862536,,0.08336288530671616,-0.05660446618253424,
LEFTY2,0.01917189815026288,-0.009528558736535391,0.033130698973706386,0.04956325392323227,0.05705213155919587,0.08722372835869496,-0.029424261374628044,-0.05591342408558645,0.02034042071706298,-0.03276950903891113,0.011266914061265234,0.05063124811862675,,-0.031591073136021164,-0.01777905221797417,-0.05110832683150328,0.043351507487391916,0.029972679076700356,0.03895775959396406,0.005465788292716274,
PF4,0.09094923251017523,-0.017045192025625953,,0.001185042717394219,,,,,,,,,,,-0.014172416153551729,,,,0.08746724276682921,0.017404278489269065,
ANGPTL2,-0.05892647608970741,0.027425911229303063,0.09575705212335797,0.0036348977682350123,0.06247738299231303,0.22064825612486097,-0.0601784607873603,-0.030634775323619252,0.030591979817407206,-0.14334211445225228,-0.024696969769840697,0.05230427905311413,0.008930453657066914,-0.028602949464649724,0.006288813787356324,-0.036055844651602546,0.04360375218832732,-0.01612622574470601,-0.06696647769048963,-0.015562539388527157,0.026060354796164992
LRIG2,-0.011397613309657556,-0.061901410689243895,0.05350125997043737,0.026292099093308523,-0.0067813801221454735,0.11161833447023237,-0.04861945247702594,-0.002735419720620901,-0.015681278691459407,-0.011785658168196496,-0.03431423552867478,-0.023851135620090533,-0.012175321944114524,0.12062549193532479,0.0020801220386501974,0.013605705839341774,0.04691833057403601,-0.008707662071359827,-0.05481216623445418,0.06673475294688268,-0.040987691575528416
ICOSLG,-0.012719746736669544,0.012383824965598086,-0.03441755226890011,0.00047387942951993375,0.008973007790945006,0.1368488736391962,-0.022691666477208695,-0.038015461721083936,-0.018102909083487533,-0.05450579653773376,-0.00633078281749496,0.04446701150273924,-0.05760475446711945,-0.043661408054825546,-0.041370132461488816,0.10204054395062065,0.09000951087014719,0.071475492660878,-0.006381788448162764,-0.013725610544374657,0.0065310133459111274
WIF1,0.02103286530727762,,0.022415816473726553,,0.0651962464504465,-0.16817125822552156,0.09595934035915926,0.07734475273731449,0.06252300266454076,0.11190623700094873,0.025314074739791262,,,,,,0.06602541689523492,-0.03736487285744252,,0.020477691490419444,0.2042152194622574
NPPC,-0.019901959623779972,,-0.03185265029588401,0.03671868653399511,-0.017300934803760035,-0.06493207403500015,0.02858675933373046,0.026715421703561643,-0.015657189507943908,0.05462885406271333,-0.07184588756427655,0.10540470710859326,-0.1489254375282763,-0.010431067187204034,0.05050575987951721,-0.0084600637431222,-0.009578912878693975,-0.0637787400171011,,0.06043213218986834,0.13652467316055766
LYZ,0.01152607799459791,-0.0686873636080384,0.004383184009729172,-0.016038439578549543,-0.016735409317836573,0.03053918951802696,-0.03170472056087703,0.00820909703789721,0.04719965685829152,-0.22262261121477456,-0.03267106962658009,0.03087422862106186,-0.051080126793603055,0.039863648575194095,0.01883722436439904,0.018165852496432225,0.028750810505915506,0.018624105801386973,0.035379343587995105,-0.015094780476160759,0.11230290843538726
EREG,,,0.026929813647514487,,-0.033632729613870496,,,,,-0.05821408982276774,,,,,-0.0028896986517520117,,-0.02894897737747004,,-0.030197550682843754,-0.017245314016908757,
SPTAN1,0.03208100194602171,0.007037386994572826,0.13316293315236002,0.05338858962849517,0.027056854808776197,-0.033605774470428375,0.0939592333506757,0.05829910504847749,0.060838720122556936,0.21740640722422458,0.026825421136795324,0.02159086198006136,0.10612876938079396,0.16069473290793385,-0.017770758032671894,-0.005519710977192415,0.007546007751100489,0.08500647505743143,0.04980195152268494,0.12050517348166558,0.09994951770301656
PTH2,,,,,,,,,,,,,,,,,0.025988057145757415,,,,
LIPC,-0.015931519131721163,0.021096005207350683,,-0.009327253299617694,0.06088470443821243,-0.07531792578048056,-0.024671409356604633,0.03756507413415226,,-0.04199146106187887,0.013111224037971913,-0.014873298811146685,-0.046932819215369855,0.06696979902207867,,-0.027417455134214706,,,-0.025281640806736397,0.007208227625334941,
COL8A1,-0.0021386239229204363,0.061550340091528065,0.032194266440343164,0.029467025869324877,0.020365009984662036,0.07204816559943451,-0.031063820963902422,0.02747733471043637,0.019571765250836665,-0.19493484616494408,-0.030296049664290784,0.03911146330964858,-0.0020262349225696726,0.036119844429784005,0.04182906794635209,-0.03382955807695056,-0.012344794888421662,-0.05410438176842846,-0.0624591120185598,0.010177108980488209,
GSTM2,0.013127310639741058,0.05168477897554321,-0.03081033891538449,0.0849237499139622,-0.01981787035716413,0.04780279523435753,-0.055972245942596754,0.029983421341078405,0.041688713148523626,-0.02146614833934504,0.0034324881609005342,-0.03677784118576524,-0.017175822874437124,0.023928789452960265,0.0007698904696452747,0.026704246076974792,-0.04111293880421769,-0.06583373514497005,-0.024353415412131506,-0.007318948380660483,
SPX,0.025937247348879647,-0.0033739686411815924,,-0.012910835861843493,-0.0013224607416410126,-0.07602844581277901,0.020697449415061832,0.05180712751871283,0.02517365917679914,0.08595293327714364,0.02123611407411298,0.06108806359039944,,-0.021484829421111174,-0.01759686615284288,-0.04464658430608234,0.11384628712043726,0.05323450828302507,0.05355551210887955,0.11003687787032156,0.029504861979796144
MFGE8,-0.010294284038352053,0.0338866354681249,-0.02006938911290826,0.04481584829972524,0.011731271452594231,0.08084833111425223,-0.07105035841365744,-0.06661183074061847,0.01587146943556399,-0.01174941394885632,-0.05873825078199292,0.08849040854835796,0.06120278856874337,0.027319404344211297,0.012059782294095012,0.042630100231174015,0.014588983144373546,0.10350047718354424,-0.08939818014291032,0.0025769845808740117,0.05372616585755261
TGFA,-0.008386733014912858,0.043389261671784786,0.04074874363925214,-0.008280569952216576,0.021023927802049966,0.07181926482086524,-0.11439079666394728,-0.11123576253403411,0.04822662643965918,-0.0662643604616287,-0.05933675102175075,0.032917507845956116,0.0397148700855338,-0.01690917153687497,0.041935509721361036,-0.016931256378386206,0.005561413524316862,0.002872163204160451,-0.008945238970597857,-0.0749568595136496,-0.011464869575833642
SLIT2,-0.016434860883901767,-0.060439727631928314,-0.015537172263908695,-0.012883111139144296,0.003250992015884596,0.054304362367482914,0.006821874490320508,0.07561836635714246,0.053602192848591454,0.11828071812767223,0.05120460285144014,0.0005217637407220888,-0.0018799545381158363,-0.003186992097433649,0.03517004365239406,-0.006826390675389474,-0.03073038311154231,-0.07442908696547308,-0.005197464533994444,0.007731415345539001,0.15707606084477113
PLTP,-0.03126746692381006,-0.005282252943136357,0.06905049031920475,0.007563890213948353,-0.05731472431095985,0.05196370571111497,-0.11455200125488595,0.03116424189798059,0.15352778146735413,-0.28007559141508853,0.009533151780970283,0.017732419458163718,-0.014678509332252232,0.13791326110056532,-0.034973482203246656,0.0021889834721643873,-0.0583769462130166,0.015191544257860476,0.04684826707198142,0.015136086829106693,0.05053757239273198
APOD,-0.02479806152605052,0.04318343771074088,0.12076932049321604,0.024528931503369784,0.15044792995139808,-0.07574718670061475,-0.07890310398096183,0.08185437099198237,-0.01762838074819074,-0.12987580324826478,0.08495148583945643,0.07305480936059522,0.05764134409169251,-0.2652027712890886,-0.00405047609652421,0.014130147966279878,0.06667027836179495,-0.14109572460938435,0.022367100394797952,0.07095686088021058,-0.10695895104257894
B2M,0.03194967443176496,-0.03533357566871701,0.04721625840791396,-0.035630625753205906,-0.019937474702541542,0.06081694948254755,-0.09217187151911842,0.04579095367419046,0.10362988273816057,-0.3221190820939703,-0.04038116094050116,-0.0003762769654461569,-0.04467211331652622,-0.05263172812197067,-0.06320150329395402,0.026003325114472974,0.02453795937654806,0.0426706783913131,-0.035036962521582275,-0.06994858853730163,-0.17799969471451998
OMG,-0.03213319771385178,0.018247647436879594,0.09948795431898899,0.0507425168524961,0.17396768157294404,-0.003280453089188393,-0.01776515181554524,0.05418663377917697,-0.061316698859131796,0.1090668150167498,0.13475549706538079,0.09167060362076145,0.0758654148300632,-0.13566902926146288,-0.04771033928708333,0.005063348319836546,0.09540927205104309,0.08928978589326535,0.014183706540260037,0.14077166039557606,0.04935325743709311
CXCL3,0.013918358705755494,-0.046075696789584494,-0.016453233493159282,-0.03342609144400339,-0.09144040693663187,,-0.005003567824440036,-0.030809525250835964,-0.002848954035426781,-0.08065624846097376,-0.021591784820133544,-0.011987414203310696,,,-0.03948162590831344,-0.016188036409397213,-0.026928030870764955,0.052807062450939926,0.040307110162256056,-0.015850788262655728,
CXCL10,0.022270190388424982,-0.004591241511747318,,-0.026380110914048172,-0.032904673194592886,0.03169965632271076,-0.025608461482873657,0.007891542199166377,-0.004056359163752131,-0.0299841307500211,-0.014439953042670569,0.052477382784406994,-0.01014193047749023,-0.008701880503135116,-0.019009318595589807,-0.04530137891410763,-0.019280120543289897,,-0.0035452433448670637,0.0017409260144595545,
