,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,0.051016044747922755,,,-0.030098162354879977,,
BMP1,-0.014821028920363404,0.02662556087474844,0.04669578923011821,0.012109258345865242,-0.05281767567194737,-0.016411994715348256,0.040604925707473295,-0.03820290484249136,0.01537441447222816,-0.05448555261028679,0.055540495238491625,-0.03501719075701788,-0.07202563166629569,0.0017350874201890727,-0.06294068807807361,0.04331710087008486,-0.008100755541680521,0.03230600397527108,-0.04325388994703373,0.039583489489336716,-0.045199700574659746,0.022954653105483315
NDP,0.08333938578493054,-0.054602836967907235,-0.011828852004946232,0.018865824685776175,-0.02379748315345058,-0.009248492566129108,-0.01942383656675268,0.058925196289595985,-0.01650778982508341,-0.028812263586230253,0.020507278693967183,-0.0068142077725272055,0.011242737515517222,0.011661109559101393,0.02124172645214884,-0.050107168674362844,0.038767642190893056,0.04074045401176547,0.10062196858032445,0.09004182011824213,0.11199814035707363,0.025602909019227005
TNFSF18,-0.02115380433574415,-0.019872593381385046,-0.027882244716120802,-0.017942424363584456,,,,-0.01490737056409658,,,,,-0.02874298942233965,,,,-0.03337998416813857,,-0.0027207322850020576,-0.0003832818839999947,-0.04175046742743792,
IL36G,,,,,,,,,,,,-0.013752905125376571,,,,,,,,,,
RTN4,0.05735421994446395,0.001986243882717539,-0.10324888810721382,0.033453234578704326,-0.00222541721894178,-0.010617848335822596,-0.04405440405881705,-0.04458022689661067,0.004714538468142595,-0.022219940102418335,-0.044535809124451424,0.04676676968448342,-0.009097345105004028,0.10287983430262351,0.012230319649863384,0.0042435670660772645,0.04921132310154124,-0.009259077300045259,-0.1459869648406252,-0.06564540907665635,0.011996422279604744,0.031302767664145574
HEBP1,0.0031215831868018637,-0.01295939799607321,0.03923496087578853,-0.03287691409994956,0.08573590718005693,-0.06269726081830528,0.06680822197317746,0.03469339338852465,-0.028871148452388386,0.015327091103570221,0.01692292920575631,-0.004885419119189163,-0.031599895164592585,-0.0468195174294645,0.02800353103139623,-0.013756647727192593,-0.04851045322046384,0.019250350470336988,0.015181027770789637,0.09781511047192029,0.014118197161250073,0.0377642187653279
WNT7B,-0.0186358390642145,-0.03212429026312058,-0.003365488173291262,0.014036434193668481,-0.031103842426901843,0.0490187174549836,0.08908585787192737,0.0076827027205136214,-0.006208825100654621,,-0.0033490751692942765,-0.015116027636822488,-0.03164322588273268,-0.032304918152630355,0.02590840937333911,0.09602456858829651,0.009659026336151191,0.05001518430017089,0.0011286319815500788,-0.022203265294796503,0.14185316259172115,-0.038609890065722956
PTMA,0.01616856835740305,0.11116136572202437,0.0009316853137272355,-0.018081987862952873,-0.02110434671179432,-0.03730918520292254,0.011213613367162797,0.020167803558336757,0.05110304694134381,0.08195512152659654,0.09968459657464,-0.024265612156839405,0.046714365781073,0.13013265132316024,0.007050548537994777,0.010784855529440038,0.015684878247984063,-0.02612111879464529,0.10757720846576277,-0.07131290982752216,-0.09283120085767206,0.009562208525255833
FASLG,-0.018635844332518463,,,,,,,,,,,,,,,,,,,0.05362665572819198,,
CEACAM1,0.044394745420486784,,-0.017746284629459094,-0.033847222975962175,,-0.02881055981191716,-0.007154561651145254,-0.023445742454247128,,,,,,-0.028971568038402506,-0.004230128644664325,0.004470761740629826,0.017551644285547535,-0.021641840355433616,,0.056618351141997834,,
PDAP1,-0.016013062498978575,0.035530991461694555,-0.016477427311115258,-0.0652800226432264,0.07607562594939277,-0.023553761995365186,0.032675990090211986,0.01657218087531466,-0.01096276585181627,0.018054652175272988,0.04862645414093221,-0.03658239493484174,-0.060092888258008854,0.050483367235376546,0.01106853067691888,0.06972295217364696,0.004725661003495576,-0.01637778294104482,0.012456889284484487,-0.03686357789645717,-0.0683279326270889,0.10980710217372382
QDPR,0.11544391528867158,-0.02595678227806895,-0.03703122755323666,-0.04126556728162364,-0.021051978632695978,0.05184458984867716,0.03306499879287903,-0.002877195299310585,0.0007741253265803429,0.09185060379940695,0.08594381178546293,0.10175674751432193,0.13089754015184987,0.0807022015071099,0.011461510356378614,0.028707425290587434,0.017840695578663565,0.06325608853490429,0.025117959642713353,0.05279812782672664,0.10929824523949733,-0.005253861630259871
POMC,-0.04115120048804288,-0.037522772775315495,-0.04206067686315764,0.02656055155412371,,0.11687358845549249,-0.009537914632893494,0.047927690473269835,0.01866565482651562,-0.01620946230769541,-0.0027456919482121834,0.01991214280460805,0.07027086290319386,-0.047269267259281336,-0.024506964517650488,0.003387230330964897,-0.09201280237589814,0.011012988110184375,,-0.04009694130063258,0.04814102663182107,-0.05780842568743629
CCL18,,0.12553325654807743,-0.02214568647712589,,,,,,,0.05730005911689512,0.09131502594464594,,,-0.02054131807749924,0.0524267487694296,0.025056404533662542,,-0.010137903840476511,,,,
CCL17,,,,,,0.0003492239351781534,,0.08551385737249984,-0.00881324117717244,,,-0.012563669276875624,,,-0.016601530052671662,-0.025822628202115352,0.007869687150341463,,,0.08290148152556283,,
VEGFD,,0.04771910255081045,0.04018187688306877,0.05725809761843626,,-0.01860448194539237,0.07113820663741813,0.03617923601403645,-0.000792648825474735,-0.012739292005031709,-0.027322461190159075,-0.013464873502787066,,,,-0.017888122754343906,0.06758501445320376,,,,,
TNFSF13,,,0.06381423061033932,,,-0.011518566672560836,,,,,,,,,0.026299102020240384,0.0020977156437399047,0.007481481968422836,-0.02430233622814382,,0.027674738244132045,0.0009395245960141514,
WNT5A,-0.03407567217437712,0.06705123572324997,0.03084611301418032,0.019367807351269525,0.010647410150483948,0.02462687035377674,0.05398269986805658,0.006891849735436303,0.03734177384250703,-0.03578248297237921,0.010543364019062822,-0.03202006379062225,0.0633494466492047,-0.05347899289830958,-0.004011359091066766,0.0040197309423065835,-0.018495695248018074,-0.03743290481272561,0.02140397108633941,0.005813610061188157,-0.05531449440391887,-0.08982863878776202
CXCL8,,0.07385456911033213,0.033952249017507014,-0.03727961953160625,-0.01212046830636038,0.040847730698685795,0.003112847264163479,0.015118329860595418,-0.022507111942721227,-0.017572201572818986,-0.0005320587669669982,-0.04048372247705967,,-0.03616622456697021,-0.052235791953891365,0.029261522018738224,0.033087910455161344,-0.05979843421962233,-0.02486806111676473,0.017059764696707197,-0.03901455441481084,-0.050059935585492196
GRN,0.01675398008744544,0.03239865199892844,0.017546779213882032,0.047436186376417104,0.06694232852546884,0.013963743295794563,-0.023424006215290807,0.022182833925495592,-0.03848365013463625,0.005493124936104997,0.018279351040058664,0.002208578207525998,-0.10640945434828263,0.003754223088950898,-0.03922143885654834,0.024249384364329156,-0.02965560234526731,0.006336165829134468,0.12803081275481165,-0.013296222670179464,-0.0796966369972534,0.08869981415731297
MIA,0.054150008168870736,-0.056735313479019694,0.06448634258394838,-0.02685626485032814,0.042772699367419335,-0.016961387187504354,0.09127348919235298,0.06431290399977851,0.022566231629579485,,-0.025987433632535945,-0.018440761324368615,0.009488110682530717,-0.010438073418133,0.04866236455206402,-0.017847381275070497,-0.03853852861372738,0.02316408089005645,,0.06451123468242183,-0.019723837812538683,
COL4A4,-0.021582578502592785,-0.030228061517966438,-0.026596789530507536,0.021705226386546025,-0.03154179214492064,0.04473219774435512,0.06487975034738012,-0.0194110340059321,0.0451689059565698,,,-0.01788822262025664,,0.08102868046306404,-0.04386593798659423,0.0004722003971189817,0.025396505695306028,0.06580836753253506,,0.002986869779164608,0.05694406460942767,
TAC1,-0.018635834193522355,-0.03785829044240226,-0.026236192582334346,-0.02412728341274673,-0.062123221553059105,0.08381698924293007,-0.02954562109574741,-0.03046485054277127,-0.007346349169271287,-0.0509761785050589,,0.03631144662132438,,,,,,-0.01777164701040546,0.05736873583045285,-0.003963929793920286,0.03798160565772247,0.001037947234351464
