,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
ADAMTS3,-0.03890089140453779,-0.014444065211941977,,-0.021216276351197372,0.009760474113702546,0.017510188866887228,-0.027789457350348358,0.014972086014762928,0.056938947153561376,,-0.04728235472933745,-0.004361249923286511,0.03914547222610032
CD34,-0.03507660356700206,0.051803569433319444,0.0009754097980367569,-0.02743504223697614,0.047280562432935956,0.004051963992058169,0.039615019889392956,-0.026218309306180524,-0.018010500908785497,-0.09713053158964595,0.01643631988202713,0.006494363416552172,0.0771165278794277
CCL23,,,,,0.041111786216410165,,,,,,,,
PLAT,0.007358657677176741,0.0018044083131471473,0.010747389689968126,-0.02230700646356815,0.0122866994271727,0.03160081206658062,-0.04207409804577773,0.003305250197182335,-0.01559076874371687,-0.02129016156250582,0.06061550428030802,0.08559272912423505,-0.006970229102335445
NTF3,,,,,,,-0.030170520645011047,,,,-0.021294423411501725,,
LTA,,,,-0.016857865485422584,,-0.016344569343715056,,0.028116415872943414,,,,-0.03147729144054743,
CKLF,-0.006523038603868469,-0.0010451245004592092,-0.00476039802792568,0.04535844186259832,0.01668096874114873,-0.04129809192747957,0.044661897294517715,0.07588309377004622,0.12980293092962494,-0.13017424367904692,-0.02146922809576025,-0.00291404976924271,0.01854882325772805
APELA,,,,,,,0.03247351264902289,,,,,,
CD24,-0.024746920610368848,-0.01657903493573364,-0.051280334944051736,0.022929885456535615,-0.02917363979042779,-0.018588915964998304,0.060256385432615335,0.007415823918841292,0.037689680934061616,0.08354010481579867,0.014852352189479787,0.08175265084386928,0.04453015890766922
HSP90AA1,-0.10072192132458566,-0.0007883121231351618,-0.07037184656205211,-0.009633392459207961,-0.04719430963302984,-0.05394175366564236,-0.013661246444874153,-0.046993503398451444,-0.046489926711988254,-0.027130485499312424,0.02806193558802247,0.005489206124037204,0.04250525512195199
BMP4,-0.01750207550887871,0.018927708410625854,0.027514320612659005,-0.0003990280431603741,0.04478446675192756,0.01654572553697135,-0.04404761502800705,-0.013124866866358898,-0.0392672200789645,-0.019310117386221015,-0.053498035851084424,0.003766202875813006,0.07286712925820946
SCGB3A1,,-0.012544741378496026,-0.03254380795212317,,,,0.03339742919200813,-0.010747944172536631,-0.0429808843025213,0.019103038188686094,0.011617876902887798,0.06524825285241073,0.04290001088069871
IGFBP4,-0.06516565899312471,0.03903025274720575,-0.01561017828671971,-0.021814026619493904,0.02848909096000197,0.057371643981902865,0.06603878782184684,0.0350256693098734,-0.062324420696214106,0.028566583522396344,-0.034600435194698236,-0.016833167103273896,-0.011372039154042739
RSPO4,-0.025535112475778506,,,-0.014069397718482613,,-0.004431564168444993,,0.07719796901625385,,-0.006460207942654383,,0.010673267250380869,0.0021279300719056764
LEFTY2,-0.04277147857521752,0.08936348674289969,0.09642550751009428,0.08032762499811207,0.018287157177887238,0.004025770290392318,-0.016015282593582578,-0.01901471555027592,-1.494351055359644e-05,,0.0321545677042882,0.015169336847622115,0.08363076435518135
PF4,,-0.013013155454645703,,-0.01147574212308015,,,,,,,,0.011164757657544128,-0.03029994674712274
ANGPTL2,0.04773156417377417,-0.0007097281939012664,0.041869320831912346,-0.005736263187346015,0.021463585483326535,-0.0014278734880961684,-0.032069147769131,0.04827665468381861,-0.0022725512015497732,0.04127518966860963,-0.026044920617260825,0.019289157387464003,0.019295189928323846
LRIG2,0.06169528792471131,-0.0038997168828305124,0.05171214849424787,0.034793691683809476,0.03408910682648836,-0.01455368215837953,-0.030512073301588477,-0.0038423985810200024,-0.07767986740820496,0.013592114033776118,0.03497985054893567,0.0639030995806476,0.060372415573999964
ICOSLG,0.006655203124407173,0.01657388716610057,0.04690566399365793,-0.031076543101336042,-0.029981395787250717,-0.05017134566235253,0.008524567723236096,-0.032369650054521755,-0.022999969008972353,-0.05313263309810268,0.05451876657184769,0.062091857533262365,0.02730773695555049
WIF1,-0.009011059384684694,-0.02341506103228574,-0.02281432067747692,,0.021354535973723762,-0.014669357748865143,,0.03127832221891629,,,,,0.05961992105125509
NPPC,0.022612553943876314,-0.03891714788559766,-0.04082890093358687,-0.017801706024642126,-0.033015120045698794,-0.008709156151764605,,0.057797575451946186,-0.05369520825394098,0.19298593786911866,-0.03105401787641498,,-0.01815535697434819
LYZ,0.010976050432606809,0.058556514143237155,0.13758828483727584,-0.012619258767968005,0.06325070853070294,-0.0035546822836115422,0.012398947471814437,0.02862193828736248,-0.03315869890395947,0.0744558684321476,-0.0041838174269856485,0.059452533955340676,-0.0017961017937025386
EREG,,,0.05411207134670916,,,,-0.01872737333328913,,,,0.04025967063839916,-0.009495429280879564,0.06841223057610438
SPTAN1,-0.015134511932186838,0.01893456780054521,-0.01060700873231836,-0.008702934802079704,0.043917083257568795,0.018875386878223807,0.018809790772136334,-0.034058661456148706,0.1308690291779544,-0.027899539020699877,0.06087001328665113,0.01367349076337056,-0.012943611562850635
LIPC,0.0057907532700810305,-0.01593152271662311,,-0.020622763278068654,0.018909781165819334,0.03592947879824348,0.008686629215090868,-0.024196525065505403,-0.03871234026155006,-0.06383632421809023,,0.06448990694384615,0.012451484831440235
COL8A1,0.05544920293510536,0.0062459573192692975,-0.038012438944336216,-0.06429058040257414,-0.003246116662155586,-0.021813109106734042,-0.03358873789502667,0.044308438706205586,0.06876356445149008,-0.0980154223887876,-0.023694646139200783,0.02352881511103264,0.057066731519454586
GSTM2,-0.02004100857744182,0.010028104441573189,-0.029845960027920525,0.05051279276596973,-0.044919452450405566,-0.025891839063046682,0.04651338915843027,0.015407841858473647,-0.009623543890483519,0.07262699402272574,0.022929355138692178,-0.019548049794003916,-0.04537953788781058
IL4,,,,,,,,,-0.03700530265770391,,,,
SPX,-0.024174371681861942,-0.012202733480452047,,0.029251356659661693,-0.03326025208407352,-0.04195041984703948,,-0.04194146110856959,,,-0.02097379342830189,0.016371983062102056,0.044535342650246446
MFGE8,-0.009169494451010446,0.03952203217581288,0.007715199963300347,-0.007334895597785099,0.00037627750023277247,0.005010945065113487,0.00140995643538643,-0.03518218139329223,0.03786056965350053,-0.02579043574909373,-0.0052628623369007565,0.031250916692150216,-0.01220764197052452
TGFA,-0.04455131711575505,-0.014046454276067594,0.05966533377078071,-0.005515006967284254,0.0443694735499996,0.04879144639641659,-0.025238724699004213,-0.04535052987030806,-0.007833527321985032,-0.05995304570629885,0.06661489760660622,0.043614668876036,-0.001993003751724231
SLIT2,-0.027729725020179667,0.0492885485688036,-0.024188842122512176,-0.0061718786888441835,0.018803401609455733,9.456672297215179e-05,-0.006511946538497696,-0.03464705506878631,-0.09320731438951392,-0.04047716094837756,0.005256351663866208,0.06977222729955156,0.047966677630111546
PLTP,-0.02201324171871899,-0.038448873188226776,0.04940336704312179,-0.06852840973059449,0.06359749182322677,-0.0010967877324857237,0.02717598283084359,0.06258055973139909,0.11942833612941953,0.00817861901951489,0.0019152669094661054,-0.04781844181865738,-0.002145081870628975
APOD,-0.06157228903005037,-0.00710976914553381,0.022943309428874094,-0.07055650217106484,-0.031335981788938344,-0.012300189801681701,0.06571247466303026,-0.09500085850435705,0.06672722511656651,0.029977093870311382,0.07255022154703387,0.0010073481757427408,-0.058746745979978705
B2M,0.05271769429754666,0.03682012948928148,0.07487888130536141,0.005191853940376139,0.017061014812421813,-0.05597882129541358,0.05615036460855097,0.03843644148241269,0.10513068062600175,-0.07989925941026897,0.001378211714402882,-0.02019132552593623,-0.06651144484035157
OMG,-0.02425932127187879,-0.02532560945586879,0.038798079309907384,-0.024966564881354406,-0.08945231076971767,-0.034225838448141865,-0.011860148427476614,-0.04555339205594668,0.09721921241852334,0.0007177601339078124,-0.0035143493351423314,0.01209729393804577,-0.007093942157382861
CXCL3,-0.006326728820371546,0.0008955551979358083,0.09382001833416044,0.11636246071229236,-0.016099502876248152,-0.03228503866847915,0.10483800117456137,0.0192593507737958,-0.04295929167783162,,0.009985573865428969,0.06764493724712353,0.012389803499540135
CXCL10,0.0049755644320728255,0.050590623881724923,,0.005202724521317689,0.005752731882629486,0.02188201634125808,-0.016160667202273583,-0.017627931360433172,-0.04702105686584678,-0.008040051739771745,0.06015933580565316,-0.021513789241006918,0.003572585481397009
RSPO3,,0.002848595923955025,0.054574981494275365,-0.013326835664725367,-0.020134958028853664,-0.01895607201030523,,-0.01159184751864158,,,0.024060683687578254,-0.022432646095349153,-0.02818020215153939
CORT,-0.02862936007699141,0.0056131605110294,0.04808496032527482,0.001351041497189804,-0.02405025795961464,-0.013174925711090045,,-0.018276503027863763,,,-0.023720077667270908,,
NCAN,-0.07042958064817752,-0.014781043680046693,0.016678677796400816,-0.052130937785297364,-0.01475921979382277,0.04627573258337432,,0.013080031565559895,0.11808681406330639,-0.07383857880786021,0.030582860489904273,0.04334745274850528,-0.01128409658603622
PRG4,-0.022514866995018073,-0.018865794757603443,0.04109472716881613,-0.013153012081597177,0.02727240956447052,0.11271107427514757,,0.0858234644643119,,,0.0756619395730921,0.017593061971490055,-0.017595991633777806
ZG16B,,-0.01739577004732238,,-0.015265679130665443,-0.018831813381015687,-0.012987244078777606,-0.021127066372358966,,,,,0.0009784081840017655,-0.02584896213212823
TGM2,-0.02184362263467519,0.0008158653647163046,-0.013022717838610757,0.041466984355787245,-0.01156402840820842,0.025159170337923902,0.016991515480982718,-0.04622010712973165,0.015855615230337905,-0.05260497803024609,-0.006092816825075255,-0.06738757477820956,0.007605605285307875
VEGFC,-0.007681574360476499,-0.023953879651811553,-0.04527068211609642,0.0018941145022101887,-0.022996635507860665,0.013452535461527318,0.09182207979217304,-0.013831158276593238,0.013218939982289353,-0.06264022984479617,-0.026771309308552697,-0.0119966094592116,0.030986426055658125
WNT6,0.030770568467034232,-0.020240664911688102,0.00511335706727593,-0.018192309328356186,-0.01715226140389558,0.030661759344065814,-0.023624378786287925,-0.012071136512829093,0.07999471830081518,,-0.03105402206615896,-0.021148166887674045,-0.007320634139883846
NRG4,-0.004339972002792688,0.04708539551906247,0.11106981225274669,-0.016007817399325445,-0.021725546034926727,-0.024950598697381185,,0.06900374307039843,,-0.03879354634908901,,-0.022432648609513575,-0.040167341918369
PMCH,,-0.013316777805092599,,-0.022180390544754604,,0.06848128093877374,,,,,-0.02114406198145048,0.0350781263810267,0.00013265720213658574
COL9A1,-0.041280053709470424,0.049814220119403604,0.08853145348487808,-0.01671899693141203,-0.0072207892846047304,-0.03480751034755497,,-0.018386200269141277,0.0046489900267223565,0.075402530485725,0.0029891757387680235,0.0038600245592518476,-0.006595641218341059
GDF11,-0.031644511797906116,-0.009173201652931574,0.05968471873594286,-0.043467197349120586,0.073854777814601,0.05277023642791291,0.07597127601618177,-0.02652846955894364,0.13558281368773234,-0.028149819465929704,0.00513601514498775,0.046845766847741825,0.07010176453608623
RAET1E,,,,,,,,,,,,-0.024608456136368598,
IL24,,,,,,,-0.013322655728896383,,,,-0.015764503106381528,,0.03629404210332152
SORBS1,-0.013634520600284507,-0.022341349636190642,0.06813947603098029,-0.07582106136955588,-0.029124481259830214,0.010050451170369696,0.035008462150826286,-0.04124412744177562,0.0613620401950292,0.06765599054337429,0.022280977063747556,0.007676000479124285,0.008832431463260947
DLL1,-0.05424049109978374,-0.027644014413277008,0.024938666135622803,-0.057517065306572863,-0.01914487874025296,-0.03162213002540459,0.007485191382666922,0.057480918480950265,-0.13178010087376865,0.010644729230192676,-0.01321842277551068,-0.021945672228798393,-0.010371376378679919
TLN1,0.0484727537625699,0.008270325264963652,-0.006942186197167357,0.003114193991631155,0.012639061646076121,0.0317858789635593,0.02282854820921024,0.025635008528244106,0.03810478559465992,-0.00015823244428438498,0.03144305966104866,-0.010487248316194886,-0.006339448153904222
COL2A1,-0.02712210368058136,0.05857461349959178,,,-0.01609950835508741,,,0.018226872573517777,,,-0.008599806282274485,-0.03264708209375801,0.006848813032879366
SHH,,,,-0.013668139094088465,0.07889621940709701,0.0408326018985228,,-0.010747943233099402,0.0424822134996637,,-0.021441377500454564,0.027035693577176705,0.002986037692093033
PON2,-0.009147912234262968,0.01272600969320531,0.09465879937870308,-0.014098128758833301,0.006066391656449635,0.008242210315597001,0.040989826546736934,0.05648309145307095,0.07973366632589525,-0.003646777472722325,-0.018863336621696983,0.04176859257009544,0.03611117764978134
ICAM5,-0.015913226021375085,-0.033810689319163235,0.030779381847067303,0.006724760881960903,-0.03146001261603687,-0.013639059383944725,-0.01261153058512004,0.010725562600945407,,,0.034291755753668274,-0.009671304413775535,-0.060507051154066155
HPX,0.07395195090038927,0.012854583835760028,0.0712592176251892,-0.033256441863883435,0.07648075546255875,-0.025486661582872834,0.03628608529529576,-0.027319126606375713,-0.047361264744548014,0.028255212202974098,0.010450864330738736,0.004730572090500511,-0.03868208917528644
SFRP2,-0.03531140962908424,-0.01667826709369396,,0.002578516970970414,0.01673906451493918,0.05761721738958945,-0.013148284406996013,-0.021084714079368058,-0.03700532443844333,,0.04774706037337294,0.02415508697342751,0.08136869771286005
CFC1,,,,,,-0.01634457033150181,,,,,,,-0.020930872634820276
CD70,,-0.030470781144144397,,0.08533850901829558,,-0.02153821342931171,0.11255617426027834,,,-0.042102260940034074,0.05941197220838055,0.017644734400193034,0.05742801920701719
HP,-0.05532043445076799,-0.01663260299537809,0.01643386834634572,-0.006282996607970997,0.03975353645973261,-0.020397301732428555,,0.01636343918097532,0.006065580949942269,-0.038168538234850155,-0.008973588891665158,-0.009329622080117936,0.0036645036797810972
CXCL2,-0.0261873180835849,-0.024833358869449925,0.06757485656863362,0.01576758178569263,-0.018436435405801192,0.034399184696993164,0.06468995951186471,-0.021272762867251816,-0.05239473314349543,-0.038217873825286686,0.0166791407936039,0.02273159139602289,0.08473331861484006
NPPB,,-0.016183930516179473,0.012398745587399241,0.09839872188291302,,0.13910917926495872,,-0.013831159282573044,,,0.06504684520876136,-0.022755423685331448,
CCK,-0.007660963842057138,-0.012770760824813756,-0.01518726474383741,0.022776714226064157,-0.028127645715057395,-0.024265568380639098,,-0.05537952449339412,,,-0.019590627789112365,-0.01495803196609,-0.03217736004975631
SEMA6A,-0.01965887122050093,-0.034662743732271545,0.050658280039594175,-0.00965878312123197,-0.03271996494228289,-0.032735331330958954,0.025735815416309805,0.04673233943108628,0.06103275590624935,-0.07283695405375591,-0.014432577965338497,0.0855875408464035,0.01702349891860537
IRAK4,0.006570993148183849,0.02992200245541805,0.02613851306719179,-0.046873362797249574,-0.05101611115884773,0.04756303492153156,0.027444694491399503,0.05924822900445957,-0.0016486556277498503,0.05560763574862362,-0.04310762087189755,0.0191884466825585,0.04115148205073815
GSTP1,-0.011897122700775675,-0.0017951295497297668,0.03447217399461884,0.03180678038482134,0.010595029411997874,-0.007564346494137845,0.020124464900669114,0.0549719278010137,0.049144719256066616,-0.048735035807476984,0.07173395761242979,-0.0004239529538463508,0.03620497401652037
VCAM1,0.04795129204172634,-0.019545350055710325,0.020089334284933986,0.03078141741182759,0.018787725439367273,-0.03131801925683073,-0.0300014266827795,0.0052749962534432,0.05916132800161095,-0.08101828796378518,0.032457486659484745,0.003431397702183626,0.014160818589600253
NXPH3,0.06305847431697102,-0.00010602576261819222,0.022026185576426254,-0.00851916572536074,-0.0034860619242033718,-0.007984094294024443,-0.02514031184449474,0.006651913614077086,0.04425201730616084,0.02032144193041596,0.010928899420353966,0.02448555111179991,0.042534836996960396
MTMR4,-0.026838665693282335,0.013018853691084928,-0.040095436752522376,-0.004781934204896523,0.027066471569877692,0.014868633380239131,0.09295595589398957,0.02953291137437801,0.049806490812054675,0.0374618673314007,-0.03556707634376754,-0.024615701357827428,0.08146225083528019
LAMC2,-0.024197579763266596,-0.01270269321221339,,0.038319449646736004,,-0.018017174149239753,-0.01935176397816357,,,0.06800369861480818,-0.019381018491534972,-0.043356060351491636,0.018758034675430985
IL10,0.021457626603342064,-0.014140526708755029,0.04933963183070416,-0.008163611421474369,-0.021126149592700767,0.011182778687033277,-0.01748657033428751,-0.012380853942876089,0.07722411937337963,-0.03822543353050369,0.0015696691887206184,0.10708242210678219,0.006938865482060362
SEMA4D,0.0053674253908635415,0.015584312341217292,0.05190496846949422,-0.03735024814709974,-0.0060411863944780176,-0.0537935834359068,0.004769209176755109,-0.0353263088907587,-0.011325940195531159,0.006363524934716938,0.010616006230972386,-0.010161646194660536,0.01863665026100095
TRH,-0.022700548123213305,0.032153267994019755,-0.023514169093586484,0.024928492191621156,-0.020119416884249935,-0.04747814996173064,,-0.0029430855646667754,-0.07220085742539119,,-0.009868490872753872,-0.025487600539826686,0.047614800784299104
SEMA6D,-0.018175553029958956,0.0129837561666971,0.005746074137322447,0.024796282732691993,-0.06620568915522872,0.0167038560529139,0.0032448889690572303,0.06060331678027035,0.11562413373005372,-0.021661725127456132,0.010194119882369453,-0.000754725847406387,0.06139819815241311
CEL,,,0.015565523059296878,,,,,,-0.04739971832720021,-0.039509206636205885,0.013181169357771931,-0.04146828094442495,-0.016482772873621068
PDCD1LG2,0.009412831933795789,0.0027145618668920363,-0.031771420109014625,-0.049344321972225914,0.015161518901875549,0.03385003932567555,0.04288487261230281,0.011021431081373994,-0.04803845705731509,0.05939477953887499,-0.012060833079072424,0.04204802175788523,0.030219813231448393
SPINT1,0.058751528033040394,-0.03213560410561401,0.21185561261291488,-0.01344411452726599,0.02257588714048286,0.003368895969143718,-0.005863413697598596,0.0008858651622699603,0.007763038402981083,0.02861831015962183,-0.0018884038880388376,0.06210492710548931,0.02543951902541585
CTHRC1,-0.04465522077643614,0.029227662470688632,-0.0276274080097543,-0.011267072837813169,0.01847658115711748,-0.009625574002993133,-0.060576568462452574,-0.015907126777396384,0.05565792175571553,-0.04196940397756991,-0.01256607770615021,0.011936300076315229,-0.0059999870202923624
PODXL,0.005476544125000687,0.0022865533691254453,0.09330868072776703,-0.05042638960341613,0.04940722096294259,0.03991190367754297,0.013195812385287527,0.022517109278993128,0.13185364723701398,0.004069868098782429,0.017872109816221157,0.0024485217807143815,0.02777797323088453
