,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,,0.03151272293047408,,,,-0.03177196167858762,-0.020213635454845075,,,-0.0199210261508262,-0.029992051087500398,0.00721920729594315,,-0.01903896745799008,
VEGFD,0.006848332137188379,0.02676429534165849,-0.02345739139905861,,0.023707009501981242,0.027738584813262097,,0.08460572497257457,-0.03385033785904344,-0.006131030713272276,0.03676823672670146,,,0.017939461903242176,0.05151915867199505,,,
TNFSF13,,0.001047033151773854,,,-0.014929407324837496,,-0.01220229760388002,,,,,,-0.0382254569994018,-0.007158847298878966,0.036711054204368564,0.07429131690390886,-0.031022408354750206,-0.03936152721264039
WNT5A,-0.015517760833479848,-0.022234503614973998,0.005773404948759691,0.05274587627436828,-0.0343644403821108,-0.03459500216440683,0.07666097799394674,0.05923757969362847,0.0042050400201915465,-0.010683416996342142,0.006291111974385303,0.051800524306599045,0.058328293338198445,-0.017537027076938258,0.029352433596168553,0.008141361482687966,0.005674000281017971,0.04068177119764783
CXCL8,-0.12369126690676663,-0.00802955118606402,-0.021964110942149027,-0.057574987283302924,0.0023096267177082695,0.048546945659827534,0.06982900637116565,0.008047424375343185,0.0854778666049901,-0.03391745276905366,-0.08748664844919783,-0.026731648651482514,-0.008016069941541758,-0.06331399679525576,0.00604760141016295,-0.035417880060375835,-0.04160848888760225,-0.04903362623506639
GRN,0.02255226059894991,-0.027901049298310936,0.0445474309289689,0.07378254591802984,0.005120129553282229,0.018869156874503683,0.057208699267126906,0.0933034744504287,-0.013216544717159,0.011753053676089701,0.1640286808492951,0.07079970944251268,-0.03049659125101024,-0.04247411142624549,0.008438298742563327,-0.07315851212513219,-0.012256395028710178,-0.041569900575417
MIA,0.03307034369415827,0.07501737624841796,-0.02086136346871077,-0.02451971339941836,-0.02404426456852779,-0.007839302285943461,-0.02206410741772764,0.0083352090654365,0.07426359408544633,0.004437589323395025,0.01501458345840666,0.09400474339037594,0.05286385309523274,0.11191999513771514,-0.04253466752192362,-0.012973192872907992,0.15835059145759062,-0.03436036664834316
COL4A4,-0.003110241461352454,0.037362094348016996,-0.006006552585796897,0.058057675055066926,-0.002962140948105899,0.0355992464118157,-0.0116099470675093,-0.02265603026315101,-0.033170910974730676,0.07679741064345463,,0.06397007726423888,-0.002398176265677936,-0.03326627979035129,0.0014372716636841076,0.06897640203437158,-0.04824040997431269,0.08140722037934875
TAC1,-0.01733574331787632,0.03468821320382162,-0.017620146835112132,0.11003142918699392,0.022582214666835274,0.03859195285478461,-0.08941010121165499,-0.09175576183691689,-0.043736854341758044,-0.051004692249686276,,,,,,0.016316951883089972,-0.025028658687223957,-0.003090398554307708
RARRES2,0.05112904350363791,0.006690753404257451,0.008356301735605035,-0.001965276129639128,0.005989149837663961,0.009537621097986851,0.054089683915150844,0.11813275982032004,-0.07630651798057968,-0.0043603656422099134,0.08755448910685328,-0.03775715259552126,-0.03621342051508438,-0.01132025566992553,-0.02695371254486225,-0.02576418205271701,-0.011251391368291041,0.059794339707128566
FGF7,0.0748818176361971,,-0.001829641320029346,0.006679068618935638,0.03071277620479249,0.07511215916899854,-0.03327606074240751,-0.04460125518565145,-0.01176346044238244,0.07050582217073433,0.01678685193608686,0.0776270779680282,-0.02075482195819517,-0.013181372006275326,0.005696425945146002,0.03860792794121867,0.08650436330933454,0.08918172399558699
EFNA2,,,,,,,,,,,,,,0.0012615104733821787,,,,
HBEGF,0.06546418727028995,-0.015010773327816558,-0.006677604384976801,-0.03562153503623041,-0.008876338584176857,0.06841233378379848,0.026406575989371392,0.04277087317288659,0.15442931096651782,0.015456747843429094,-0.10035690600696659,0.03755477167360073,-0.032497411355198416,-0.0036784408923768415,0.07442409116527844,-0.010566551449096259,-0.001217121199720905,0.03866226201849748
CSF3,0.06148927178294274,,,-0.025357417179435248,-0.02579751979758991,-0.0008410141304370398,,-0.023969643943981704,,,,,0.024808183869673255,-0.01879961598969111,,-0.029917394348563442,-0.020045095625869917,0.0075486487348683596
PI3,0.04777555918042548,-0.02637798998510177,,-0.023168722983556336,-0.04451873065704244,0.043273249477878334,,-0.02699013544597992,,,-0.015727635066413507,,-0.03185319910886326,-0.06342658417902622,-0.024919655549171825,-0.05431649728083488,-0.02483355875299074,-0.01357510055227497
PCSK1N,0.06068212575742101,0.006235662792207202,0.03160231160989813,0.050824912251604806,0.0037538729972656534,-0.053380906283742126,-0.051660834653819286,0.0007019387670007835,0.07054264860168605,-0.04679215469364344,0.018518809670569375,0.044037645803008243,0.00947853978262039,-0.016124268409345378,0.004669231646409984,0.028794682247521373,0.06404345244178337,-0.04913911160712052
NTS,,,,,,0.05950481064250828,-0.014173107494511767,0.02420995139930742,0.04780283797889074,,,,0.08368456689590617,-0.024057468559886944,,-0.02331484867757158,-0.029684053248269178,
SFRP1,0.05062943552329273,-0.005616682659059717,-0.026178936150782296,,0.041588655595062106,-0.031106315976626334,0.09006144946887297,0.08640500911795405,-0.05498102058763501,-0.028341511701428287,0.06487100696149127,0.005732282269327098,0.03697291130476328,-0.007488266314308934,-0.01632791146208815,0.028146218415371987,-0.02899427105360301,0.010919886794689068
CXCL13,,,0.04883941806153788,-0.018412485232674712,,-0.03082675637863818,,,,,,,0.006023158206464042,-0.0005377785886379635,,-0.0249701999457983,,0.18213129542210074
MICA,-0.02330670325012835,0.04481113774810665,0.035321278586909206,-0.0394076456710638,-0.022400068937970627,-0.017489606962474192,0.044903890824540375,0.06170392641329627,-0.0020151560743554057,0.03366398407397821,-0.04493312690215153,0.1018744578938233,0.07650978779925975,0.0006653088794507376,0.03087005482868122,0.027191491808623968,0.04911398677524803,0.0366635632499564
TG,-0.007610498497221972,0.08940294748309714,0.006125490875259556,,-0.020379961201410366,-0.04875581487388784,-0.016359502267948373,0.011330309063251455,-0.03200904902915687,0.05751821440075615,0.06069635359112071,-0.039853619768719234,0.007076981534887741,-0.015980314267455272,,-0.024622475276925862,0.037428466704074424,-0.014756710216561731
ADA,0.015819837761905285,0.017169471074651502,0.01128255566805461,-0.027892422264310907,0.04546054551880883,-0.015083115126335834,-0.03195989465021944,0.07396015573951402,0.01183712702045023,0.05051837902587091,0.043536848939311666,0.05551900633338978,-0.010823065500340854,0.06374136381168473,0.007348018489968154,0.044954636619069156,0.1227697029247163,0.1214220840041568
LAMC3,0.06424397834639282,0.022571181384079545,0.0402272179686951,0.1092106321668072,-0.018382157615345156,0.010193032008903596,-0.011449032788524304,0.07789388267609425,-0.03196941333195481,-0.03207478128527298,0.14907509651369927,0.1475511850582841,-0.00688608676351026,0.048429355431784823,-0.004088542375272162,-0.0025246230430142425,0.0014762544090548908,-0.0014236047734242727
CCL7,,-0.006121599098883483,,,-0.01473467938695843,0.01405328121079634,,,,,,,-0.01439329377662527,,,,-0.021005317150775745,0.013821651578958098
NGF,-0.016379773259507496,-0.02767881189387456,,,0.019993698083156597,-0.017579693943256598,-0.01561135306063111,,,,,-0.017461264955310356,-0.009170035898933898,-0.019481159228544574,,-0.03675610437635895,-0.04258991692582729,0.03744689784721948
TNFSF15,-0.007426311764062041,,,,-0.01640778616131544,0.09326899739958372,0.021709745600454855,,,,,-0.03673442830337898,-0.029107248076486597,,,0.04286920360589492,-0.025444733704592746,0.008813136960544194
HMGB1,0.10138433382648149,0.04400216304790759,-0.037563530602524535,0.08388730257300119,0.018646911809088392,-0.01651945246425063,0.055715357592343286,0.1277928814002171,0.015043118749651889,0.033566398156570275,0.00707407055224791,0.029379053968760706,-0.06269160487919911,0.03385922122921704,0.03993618118577275,0.04287183911222782,-0.002681754278041109,-0.03647454218688513
ITGB3BP,-0.05363332685288761,-0.017238039915338788,0.02635493189362024,0.007621220959070398,-0.02915722568521995,0.020305848786570577,0.03523388605270911,0.10686429755090274,0.04836424150418265,0.00797341898862718,0.03134435823319626,0.004520273083674496,-0.001762112253658834,0.09100441024159636,-0.03525821652278775,-0.04944790621006434,0.012968398178797967,0.025186473627386657
AANAT,-0.013415581805245175,0.0005122908402348486,,,-0.014929408918224724,-0.02726647005961602,,-0.02162126750207188,0.021802141173631454,-0.014188988778824612,0.11639404203736081,-0.025493400046970486,-0.009425524588333544,-0.026573557251115508,0.006131568833062591,,-0.022224501512999626,-0.028255483363072122
RELN,0.018070552437815513,0.037474059385669584,0.00127526023339419,-0.010115614354461615,-0.0033241884424027902,-0.02584711532143326,0.0734177361545125,-0.0249895458571902,-0.013454398121728217,-0.007064245544618126,,,,,0.09965899826992781,-0.022440438071268925,,-0.0031489863855443854
IL15,-0.07063600824575332,0.029215485687398717,0.005961565450550387,,0.04010503168292211,-0.04246519579257512,0.014000332317149268,0.018418775901483248,0.00010983989353416348,0.0015074228389228583,0.1306287838682789,-0.0272914933233461,-0.0479867165001748,0.14884418071561634,-0.009053198136598453,0.005394872550648792,0.04583887214966417,0.02142939266582345
UTS2,,,,,,,,0.03606197005689841,,,-0.05784051822049082,,-0.002962697342034622,,,,,
BSG,-0.08938016175456076,0.06092642662887434,-0.0040656424159112164,0.014278259007339268,0.01870717679954891,-0.04212670043535764,-0.0013151147557033938,-0.09914714355022428,0.10652850099296449,0.032412136302263056,0.009090735793425914,-0.0016290114590824794,0.006246860034544235,-0.012793912010376437,-0.041690971747834406,-0.06072957049640313,0.08627816404767755,-0.00853008137949179
ADAMTS3,0.03392059592650123,0.0009767067223376057,0.04187360387767821,,0.01171999422370871,0.021972148474545747,0.050825244725803354,0.09478207886008108,0.008862782349496416,-0.001966471548560384,0.017795159559463498,0.06137147473653836,0.018617811372982677,0.03585646355465626,-0.0562117168159625,0.011142534475822143,0.036241800322350734,0.062085718086338566
CD34,0.08464908085264168,0.020403572844811445,-0.02362768919536919,0.11392286582138143,0.013471807444170005,0.06844243738831492,-0.023882459526531393,0.031234814269805494,-0.009289732454962224,-0.05161754678561863,0.09559979570926545,0.10852298098969504,0.060278009587898744,0.0058914468902140854,-0.042362598653800286,-0.01791179458495952,-0.05011026186006493,0.055765373172829265
CCL23,,,,,,,,0.03784533241247398,,,,,,,,,,
PLAT,0.12051985704066155,0.030627815087437744,-0.04289453908272276,0.013729006124947964,0.02489218685502986,0.040283173977444145,0.10975995701681888,0.07769659952516658,0.16687233470292764,0.03218062336205189,0.08530942926095837,0.06600113832332734,0.053938538449147956,0.022720999969002707,-0.029728350342446624,0.13974254424152616,0.04228918926954294,-0.03532237072323661
NTF3,,,,,,,,,,,,,0.06266164405681515,0.017489356533318092,,-0.07334327294540607,,
LTA,,,-0.016377437766956316,,0.04255650942711277,,,,0.021699121414785826,-0.025147595650862217,,,,,,,0.0401461891419409,
CKLF,0.05567948478541135,-0.05013426019287167,-3.910896866779115e-05,0.08369484203795552,0.012840889656543345,0.057877022936896796,0.049017508191744184,0.08706482466639778,0.02461849870512047,-0.02348041694542046,0.016542619340671267,0.07549944223291585,0.012938087593575127,0.08084991126972789,-0.014556177188792742,0.07481051561049164,0.05390877295744695,0.039352788432233464
CD24,-0.08100538547888167,-0.02234736923085458,0.01699667383271079,0.01983319978278882,0.013807894223146936,-0.016275518430154803,0.022319727055943307,-0.0013812239622226184,-0.09007610907833806,0.0547698627422291,0.05255728388674259,0.037958283963356494,0.032625837955538056,0.001875148188315467,-0.03183613156464063,0.08055355927744465,0.031729304552046894,0.058775710226666174
HSP90AA1,-0.005391661264325321,0.007439976752537182,-0.038762913343051875,-0.06587748144571633,-0.02327850462184209,-0.058451308539285096,-0.11169694610143871,-0.07218993117364858,-0.05869248562046147,-0.06967751648426336,-0.08507057768775189,-0.06507392997366271,-0.03788011849893601,-0.02837265710702722,0.024009206189491206,-0.018955728568367483,-0.007983988145397136,-0.028583449642832867
BMP4,0.007885900092852682,0.015964430145450285,0.07478415606421983,-0.014344130913715312,-0.024162888694120515,0.01809093010777335,0.08339613349976473,0.01104384164571656,0.021712048799656887,-0.02142834884950337,0.11045870776820026,0.05191622093559116,0.007517542854438048,0.036868109837865426,-0.015417846777102001,0.018582677893332008,0.013608407730552444,-0.023585047935104624
SCGB3A1,,-0.02176571460736669,,-0.027104571359741106,,0.08135711875764604,-0.01721772155627075,,,-0.017547659682127854,0.029342471935678262,,0.02359439933896522,-0.003490546733858258,,-0.008908744423347832,0.015202581929890014,0.07856470782800513
IGFBP4,-0.01651347135362984,0.0334602355968842,0.02613741614863267,0.00853738863080097,-0.03668548490652743,0.06287956580372336,0.07420411061559656,0.03519783000976401,0.11940668667804981,-0.00567095781475658,0.10957816152133326,0.16215497980160173,-0.04833291684192321,-0.011240051924567713,-0.007049725605179648,-0.04134622076698502,-0.02994207689438762,-0.02477026177842259
RSPO4,0.05532826750694895,,0.021285337069260016,,0.0541139605178426,0.04285519693354051,,,0.03141586232172588,0.016342286817010263,,,,,,0.002957855410631749,0.0030687125357566334,0.07850618582020025
LEFTY2,0.06408419175742326,0.04613932878656598,-0.01657857762056967,-0.003776910848771194,0.0009207466850350754,0.03243762306185643,-0.03866257835279732,0.06621325223616188,0.09198392756490678,-0.0077500014272034,0.05493265157741706,0.11907676730065293,-0.025345234364866968,0.012991111932989949,0.030298427714931124,-0.03533473506254828,0.019309900080081606,0.11517270774525615
PF4,,-0.022578434996885752,-0.014897505575650425,,-0.012855717474627944,,,,,,,,,-0.01809911371445478,,,-0.02991082280214785,-0.027910247238510686
ANGPTL2,0.025133763099553803,0.019138532002818013,0.04423029969572587,-0.001557606524498303,0.021808278889256103,0.006681243960048543,0.0852872708301368,0.0664402881878153,-0.04234602351210441,0.001440824861873068,0.0916159377646615,0.05584149678755342,0.06406039004331289,0.004500907676015173,0.03142897472981859,0.04441015415470026,-0.00032935463426442225,0.02567275357920847
LRIG2,0.10225563701896519,0.05857356626127872,0.007927658225032533,-0.0006427160303807461,0.006967203284891714,0.04011128611816683,0.030628549662365508,-0.008423396201863666,0.02104477851575994,0.011175956855692934,-0.03971519785599935,0.037676223453416514,-0.007826795021815923,-0.018910360514812916,0.0020955598490634835,-0.030896701462881232,0.014554816613879043,0.03424567714257805
ICOSLG,-0.028447955658439997,0.025962703819834163,0.04281478690435155,0.02192768426515708,0.02342482621563495,0.03671193128860144,0.04250565421122641,0.06035390846837125,-0.01644023494563077,0.028647877828272928,0.03810857452959909,0.02605376154182337,0.04534203232123877,-0.011469853318776287,-0.006485831216844709,0.0004654608994572492,0.02233790026518312,-0.02291625804010642
WIF1,-0.016320389249501552,-0.03168563172794906,,0.04607437471880412,,-0.049249028683915924,-0.04514448583549432,-0.04447674431156972,-0.0007379611560899483,-0.02261645754152681,,,,,,-0.024153422460867602,,0.02075747857028676
NPPC,0.02738911656978941,0.018708223630024574,,-0.0025876766233852676,-0.019942388105681462,-0.01633411990170429,-0.03303213793864219,0.01966676541200614,0.01887529919329315,0.06897610129326585,-0.0667124738971534,-0.030525692594007715,-0.0042377286321086775,-0.034244736512432705,-0.03441806443659665,-0.0015850316158457568,,-0.0023653048413842855
LYZ,-0.07568263477423501,0.0010365670944470129,4.4175850341315295e-05,-0.018523549043445366,-0.02171151397127461,0.052631690894404726,0.029557910192798853,0.07043386024439768,0.02383238559508704,-0.013081984877316193,0.1030249714390054,0.08746039232229233,0.030562652432317795,0.0790563759885858,0.015793073168400135,0.06551013032840715,-0.015513013221213531,-0.005215850009995846
EREG,,,,0.03010521124170518,,0.07364434486285058,,,,,,,-0.046582537738624065,0.021615569316179934,,0.036205822567058774,0.029873562015115682,-0.032132962501934904
SPTAN1,0.10430369782921313,0.043243339542208846,-0.05000245031771913,0.04141982935656124,-0.00618467849886276,-0.026311137360786618,-0.03263976772060515,-0.0626553004611888,-0.08104739547347943,-0.02686026468307323,0.10039822092987018,0.012862050193081431,-0.01257980018411625,0.03472535398010848,-0.06960069137471812,0.006379867688435123,-0.012662118967781142,-0.01627190771696987
PTH2,,,,,,,,,,,,,,,,0.014426082964732353,,
LIPC,0.08046029576541043,-0.027641939060235193,-0.022421542082184533,,0.02716601047132948,0.014672384117253084,-0.020916491456326677,0.035267021686761824,-0.014236263728385058,0.12357547113571933,-0.002492226679525553,-0.02841932752605895,,,-0.01675424503944588,,0.007504892059540638,-0.04352435988992642
COL8A1,0.07093031125422851,-0.017044421969991605,0.006945848874629078,-0.031659198131955085,0.024561905992662076,0.03246438925676541,0.013294351595345337,0.09180084614280169,0.06995114995106749,0.06001518732572356,0.053971245556774246,0.06262914603752731,0.021146621874995296,0.04007325438192175,0.010811053583144643,-0.04300415316442314,-0.01911127650652368,0.048494080216841366
GSTM2,0.10003966796053643,0.037204523539694015,-0.022770809753003607,0.059504367051807165,0.06944418640917076,-0.031201096908246878,0.05459283984341815,0.015245140038579722,-0.026676460689865532,0.06242370870402415,0.08253123778843016,0.042201795332344284,0.07601154950035362,0.09866920968801086,0.03129638733050026,0.11601738094053642,0.005355272992752375,0.04812255318166416
IL4,,,,,,,,,,,-0.04597645428495272,,,,,,,
SPX,-0.044252295096639874,0.03547352249389567,0.0002921297103385802,,0.042076297437960965,-0.011227239226635032,-0.0201904467873419,-0.056898677101670576,-0.07421415237785016,-0.06318743289119248,,0.018271497391929455,0.1722862148937387,0.013464476865259142,-0.014613996033579836,-0.05801523986858536,0.02188425589780344,0.002318497781280581
MFGE8,-0.03478712075558975,-0.013911343299291043,-0.004341944280951307,0.059767643831277834,-0.014388309998136919,0.059546797336650505,0.04295347842339848,0.04544991801151653,0.039204881806044575,-0.02875197863292418,0.1278040846642369,0.07991259458693031,-0.04135037474383551,-0.01351299032452072,-0.07146101832302033,-0.011612865319882693,0.012780563838179089,-0.022579249600302193
TGFA,-0.05533951792784264,0.03155482567892913,-0.027164229234919027,-0.0061224243119112915,0.007391460752063133,-0.014258482539757117,0.04645058035317037,0.06054998043596881,0.14167629998695402,0.1004153035721095,-0.030725107661268836,-0.007822932202144701,0.04952577594325402,0.031535298408437024,0.07255506538653728,0.010604256516904,-0.014113275022001597,0.04018990449594753
SLIT2,-0.008776431957550809,-0.0002396152781865155,-0.03884478178919936,0.11090842464312324,0.020519718991664514,0.05688936110956673,-0.02543907935396042,-0.03971065275609184,0.0008735508491827388,-0.05656660674592214,-0.017777258104778204,0.027380524042338043,-0.013134770309424573,0.05460362105173839,-0.019324163527729227,-0.03787386293861641,0.014269752172516989,0.08291891865755045
PLTP,0.05578988549101536,-0.0019383733150821966,0.014635885454206495,0.0015724483539512003,0.015585379064415265,0.07338775197004914,0.08631750927608267,0.09914347648076993,-0.0362783433497638,-0.019412757395971196,0.04830136478707627,0.03832554475071847,-0.038710313155357064,-0.006022901283154222,-0.07947190318634974,-0.07750591859607311,-0.00028483205779240823,0.004378028276305255
APOD,0.0317797282702315,0.04255426634027913,-0.04218385587209131,0.06924301479583451,-0.04087128665044844,-0.05091179861658316,0.008873025613651376,0.10546431990722295,-0.04675106659727103,-0.003802691186037399,0.01720337304747623,0.008171401947221968,0.03376372176301518,0.010729292974823097,0.1315517141022417,0.03035429539584272,-0.08065116338813437,-0.08755665950399523
B2M,0.10244341943287538,0.015487672456097515,-0.02113815080154819,0.06310246241901597,-0.02560899521765499,0.01886246861390285,0.06760513928274406,0.08952712323249427,-0.07814382601032967,0.04410988500389422,0.18938716425375404,0.08234923435870722,-0.01414708763626975,0.04508721978007373,0.008967181312973678,-0.062389932403260115,-0.04478094402563581,-0.007006024100558172
OMG,0.132244312492411,0.03473747737982904,-0.003402208579162717,-0.006102586784498946,-0.025907121776837568,-0.032162722600715905,0.012386529750696111,-0.011923389754392657,-0.12263839916840644,0.03249272721589892,0.050031390797898825,0.05660988806232266,0.014800130552220675,0.02641594096989976,0.03411922050789494,-0.005887578643668089,0.059506447783513806,-0.02281804115072472
CXCL3,-0.009134427027982091,-0.029491162117092205,0.013452857904920443,-0.047744525469602415,-0.03225520579968715,0.06428105123796464,,-0.028387690677797225,0.11797398386423795,-0.018110822755915513,-0.011115285514628821,,-0.02655213588654765,0.025647148149922857,0.01344462617851335,0.05640223989335995,0.04572285592674743,0.016557947104256947
CXCL10,0.009804559529295548,0.05943936293606704,-0.007080466421082584,,0.1130126314371271,-0.04638873685808011,-0.01843662258567158,0.07564323901517091,-0.020529361223348357,0.017149400348831778,-0.0237161253422332,0.0773180160770629,0.02390864142712487,0.09197012741164497,0.08128692804004606,0.017829283723076194,0.001521670541687799,0.033012512788887685
RSPO3,,-0.029565957741229425,,0.05837356202902622,0.1396502305216603,-0.016379249925193008,0.02066651010679378,-0.03550326769261899,-0.024652069096674473,-0.018925460728015087,,,0.04024518238660604,0.026125423791629177,,-0.0015798093407350018,-0.021316289518687505,0.018238165923763757
CORT,-0.035245939947839915,0.002980409472287665,-0.0012533548601840168,0.20612546434991175,0.10996302018443319,0.0168022581495018,0.10749613654005752,-0.05517004595233436,-0.001414137020368685,0.0347067046276792,,,0.06898516432819926,0.06505226092279952,,-0.006300122534937262,,
NCAN,0.15955416870878178,0.037451630262569834,-0.009171261630037448,0.04203572083450029,-0.03161528647713746,-0.031269168669931735,0.06117861959751453,0.002852045947668021,0.07550378599190041,0.0976997151154927,-0.014216126075996519,-0.001978125259713565,0.05306125736697034,0.023144355393384965,-0.04292895429109088,0.006286516609750606,0.07864989932287819,-0.05893499761992301
PRG4,0.058371941224581864,-0.011951815512766882,,0.09783602896429455,-0.014734681683139485,0.031059746738175676,,0.045049257944228774,0.0421993561225869,0.05671189473272711,,,0.008018811189185227,0.01755670096954066,,-0.006837879665354802,0.034198481279757824,-3.8102708201718524e-05
ZG16B,,0.004089421905785011,-0.017926726689130885,,-0.017101400141038024,,,0.013177617233854057,-0.009018863110869343,,,0.09234939062115699,,,,,0.03462836779218231,-0.023810303364150555
TGM2,-0.07317530742658347,0.006012151992944738,-0.02006220952057465,0.01541699487183066,-0.04691701633619337,0.06823107959078162,0.001954216557781763,0.006103255576691872,-0.002391738236104219,-0.01207246713513261,-0.08909591964055685,0.10453588496746588,-0.03023518185250084,0.019977081915944727,-0.04224104657850308,-0.015666962308336727,-0.05485933308289353,0.054105080470229
VEGFC,-0.0411235257314701,-0.04156110457041923,0.004966585195957078,-0.022754878366839437,0.018768235330904267,0.06275194173178568,-0.027650644607325196,-0.0035939069132786884,-0.039270591863283744,-0.022581477401740473,-0.03077802768486713,0.04020789992903474,0.06701184149413299,-0.037948461631466854,-0.03369769956143664,-0.017140916079104788,0.01082662296113031,-0.05755101623754414
WNT6,-0.025381718807167216,-0.035118502856211244,0.1017299927643975,-0.04844466999479218,-0.020379962047597167,-0.03579655949205538,-0.01383457303382822,-0.004257078359413384,0.021680156397014837,-0.019707973181036776,0.016228331083587632,-0.02695146304168771,0.08284618710743,0.010352619715451922,,-0.03448326337349112,-0.005867390098301962,-0.02460318698165027
NRG4,-0.042953303320245564,0.04894337162301169,,-0.019006747867799018,-0.017932781659259326,0.01455277254409689,-0.01693607487420047,0.04252364307508631,-0.007849394234012385,0.0610601559643072,,,,,0.04657087036177751,-0.0011629065833688359,-0.02131629190773499,-0.03699941960993479
PMCH,,0.03700448393321039,,,-0.024847616063695566,,,,-0.0146388671995777,,,,0.028178912509551665,-0.02657355630876362,,-0.0009842957873019463,0.04252907632302512,0.06555597804922847
COL9A1,0.06502343908523821,0.02695094566560082,0.057298361236774564,-0.054428320858208964,-0.01872948160599787,-0.016100657340559578,0.037998756763742335,0.005059617014526117,0.044248156565575326,-0.018906572554031612,0.07744110642373392,0.060869631543009464,0.0816078815033371,0.005274958156601682,0.028385624045946776,-0.02490684208505907,0.10065170205320816,0.05031970105353468
