,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VCAN,-0.03415357595586117,0.010743470462077371,-0.11949651541979606,0.007999658375136389,0.025531271440346153,0.10419496743483371,0.02813013959197605,0.06387721997673575,-0.11517172348831732,-0.1565799754025824,-0.06286991272695955,0.049605310144773755,-0.029814042234624402,0.030451288789630167,-0.02802356184529193,-0.0016356198886430177,0.023937141233462918,0.058015022124673146
MMP7,-0.0412133972007885,,,-0.01076069725503794,,0.16870561107303464,-0.018085830773070983,0.02626030458419603,0.007422325642697182,0.0896046510767417,,-0.04260560574919502,-0.04509351373280304,,-0.0007678475844651259,-0.03961027649087296,0.041993603985179116,
PTPN6,0.05802978992071867,0.036726309479568814,-0.06782924105956431,0.014281351797502936,0.06614524918773433,0.01224902941781378,-0.002116925983094939,-0.003864407500991971,0.044296262249864216,0.02628320059794646,-0.003593231853604154,0.01594022142134634,0.041152813001796976,-0.0007388686856895842,-0.014290738019594011,0.018352968653802065,0.01074207028625766,-0.022799392591877885
PTGS2,0.0051781064726296065,-0.07863780386385152,0.12781769203205537,-0.003933258555399875,0.06010684565227614,-0.10138078922971987,-0.051489179427319474,0.05269754169732404,0.09323980089444359,-0.015723167078065106,-0.018109937576239493,-0.10082894787555215,-0.04738354504386059,0.013225883152136084,-0.03451208740495273,-0.008069586968237447,0.07815228465172865,0.03138028071947418
XCL1,,,,-0.016585461596106205,0.024042452356988552,,-0.02042738145705365,-0.0301745456346987,,,,,,,,,0.06976157655348737,
CD58,0.012439620180538452,0.08875703064481202,-0.08141054216780312,0.015536020470383348,0.09228588363031123,0.05409888307536668,0.01812714485614847,0.05709183020772051,0.08113814787667425,0.03689817126398169,0.015121393761214788,0.014447980769064157,0.008064272406747865,-0.0255518314237804,-0.07139816984145501,-0.02384929196695964,-0.030906111437524576,0.04597652367590712
TNFSF14,0.002552466361135012,0.02229030622146544,0.029549325357157857,-0.016809011864572586,-0.029083244930701274,0.023307540802151454,0.04794578463519999,-0.0014654509530447905,0.07231570821565463,0.1526603376944251,,-0.03746588615808107,-0.046259491314448974,0.005339452659825675,0.06160419518699784,-0.01174492538371295,0.0035891495945070896,0.08023264617202237
CNTN4,-0.037798608168496,-0.059384564399948464,-0.020516162854469062,-0.009254880071074332,-0.05414226686942564,0.0007445573549653904,-0.0014714428813653228,-0.09961386330573527,-0.02448835808472977,,,0.0010418091320093348,-0.024072898295471677,-0.025307686435511897,0.0027273874664416257,-0.04134635977419263,-0.02116918551730697,0.0748747223329427
NTF4,,,,0.019891861757219322,,,,,,,,,,,,,,
INSL3,,,,-0.015243486033549223,,,-0.020854865070895394,,,,,0.06636953414865118,-0.02685150178714202,,-0.004466216618849352,0.016766708618991353,,
BTLA,,,,-0.024196044898606456,-0.004327714528084683,,,,,,,,,,,-0.032171319211205834,,
MFNG,0.010614000385955684,0.01598626400086053,-0.04400408539795278,0.0056353290392996734,-0.015043380201050045,0.05284196890686254,0.00027650448329813324,0.07080082749755329,0.005178705324284784,0.059161329765347506,0.07607733773196514,0.019733516775697436,0.0107232313945665,0.026746932273850586,0.01428494353902306,0.03046890462075367,0.03686350608527787,-0.06881042166625612
ICAM1,0.015781431679413153,0.04966200367894629,0.0442846759237878,-0.00148752598828505,0.06681107801083376,0.08007034031706785,-0.03728831097669786,0.06404706922492277,0.15461623256132365,0.1946805194753067,0.028576070798658728,0.031154808794972545,0.0013959298279023018,0.0015101425224525317,0.010811372694367721,-0.007004037805667733,0.06425644425059711,0.029072450043357047
PROS1,-0.020528858079650884,0.08400329908573727,-0.027722223233117283,-0.020534987309350272,0.0047353250825123185,0.044724391531011744,0.02669486524281662,-0.024326739462596378,0.12220073841760722,-0.022155075042410547,0.10670759172984663,0.06555403516048072,0.09219269244238673,-0.0371787928014468,-0.015407568172441734,-0.020774572368517583,0.02819648338707582,-0.017126537302042468
CLCF1,0.010566952662064973,0.04670787298775941,-0.015445692397017437,0.006048647089014069,0.07868110072379085,0.043885662690536675,0.031059489500054164,0.09894134168158907,0.08765847702793783,0.04468993703010844,-0.028974058417958203,0.09554969237590877,0.006403636538639627,-0.010568159998434929,-0.02977652874563737,0.013464113915806599,0.012789612896701589,
PSAP,-0.018736424922533374,0.01972803239249581,0.05337724882870537,0.03086453384047253,0.03178809251844955,-0.10956119912460979,0.019994900540540907,0.10223972003933854,0.10753448563808736,0.13525355257729754,0.07507409573939336,-0.04412405774631299,0.03895520860789727,0.09117256694851755,0.02475386527779712,-0.03717782702852104,0.006366970156202049,0.12304242814913639
EFEMP1,-0.06226760450643777,0.08106885085684219,-0.03544439415875114,0.006511994203980813,0.06055282946952796,0.09117255592428074,0.022135487843248345,0.14136277039220108,0.17549572677730835,0.16405677174879768,0.11467366573982905,0.10002588508812699,0.09889695916512062,-0.016235242740927903,0.007519217551389677,-0.07510614276304275,0.009247298222383836,0.028141524775512673
C1QTNF1,0.006318401977785278,0.03301171070585891,0.0908751748981784,0.010517843531381112,-0.023964262311983776,0.08372735300376934,-0.0327175114426265,-0.06790323018349773,0.12592820453065728,0.029813580755799863,0.0691708039001723,-0.0936258714155992,-0.041416760178541,-0.023556264173146955,0.05370410236947264,0.027631707094645776,0.06051703188582183,0.11404286608349097
ALB,0.000326664792605687,0.03482693325797155,,-0.027062633174185478,-0.012379530542818488,-0.02405673455168344,-0.02276804275391527,-0.0023198392083730074,0.07023449053133188,-0.04601103809385168,0.0646337060661117,0.060501583690467486,-0.020421963109499824,-0.019830256737741705,0.00785463501858294,-0.02640505659391421,0.0910838460644861,0.031126062372320178
CCL13,,,,,,,,,,,,0.03407948807236013,,,-0.02458591496828914,,,
EFNA3,0.017284485966166885,0.023936457563028046,-0.0028983085710343674,-0.021662937975051037,-0.004709256219690806,-0.08899971849890972,-0.033894195662981234,-0.031060386102888596,-0.04419394646892011,0.07178997636706493,-0.020337831141030764,-0.0013169299036232508,0.049245864535807635,0.006473372372953232,0.04240008693296451,0.09973201175057402,-0.009547761064335766,0.011435702254397578
DRAXIN,0.035787144798731324,0.05764267300251278,-0.0036510871684388426,-0.03624313400766288,0.010915896120374297,0.09531265538973906,-0.04347615329541291,0.0762786640749419,0.05086445426172989,0.03945404130875076,-0.024626321805802327,-0.09511203513701937,-0.09986438825316696,0.05886683749067013,0.019421632811608934,-0.0374517679099748,-0.003993105334171156,-0.054494909730500286
RAET1L,,,,,,,,,,,,,-0.0271823795621564,,0.043022979710026436,,,
NPTX2,-0.04096456190480158,-0.06967368629178661,-0.01720848434244755,-0.008935929280260688,0.03098594582103591,-0.11374229743168723,-0.0375071938204978,0.03928225669871187,-0.0030507569445016604,0.09094538541298029,,0.021317437557281375,-0.014184494982869169,-0.031639791080471956,0.014678456246663777,-0.012018985602638338,0.0010486794226786974,0.058404888829567035
FGF11,0.008658305639795208,0.019940620930145488,0.05655479732894924,-0.02356484623879098,-0.03092094379737223,0.05617236018835584,-0.00180157461394689,-0.041781690124326386,-0.07786702315098787,0.04478443641138119,-0.007272834469540676,-0.005794507413125905,0.0590936850980334,-0.0368375420739433,-0.018955739906867063,0.04106651209163816,0.07633725731138122,0.04186742326840115
CD59,-0.0033444850490955327,-0.0416886775260174,-0.07043653302568156,-0.04239332268140876,0.07614332816179137,-0.11830472723655887,0.006035705522148985,0.047699031348204766,0.13294468819812982,0.06455338732630629,0.024909011050835424,-0.0020842574861342834,0.031785039005890685,-0.007941700654944206,0.00686677218426241,-0.013652088915666412,-0.02435019518406243,0.03341315715164664
COL9A2,-0.033822282125574823,0.02489850615683813,-0.07366782000008204,-0.010617254786428502,-0.019589759733380552,0.018620245915615934,0.011778467781188911,0.07894300636764612,0.03895440619071888,-0.02800635930520945,0.056633176168057985,0.055821163982375646,0.03010498187689724,0.05702617692467769,-0.0776147537510718,0.049456664375358235,-0.015688751936050335,-0.001957398176844232
DLL3,-0.06102197381492688,-0.005358047206607482,-0.10997977197127866,0.040678183716661695,-0.0458287232415976,0.06831679461721718,0.0099929842131028,-0.06369705391007104,-0.10604515267799962,0.03096973406521312,-0.0461853965304833,0.07303693124201373,0.017543534154232866,0.004186665889900957,-0.04070224904440112,0.0870593443620332,0.029641780520752933,-0.05117728732643647
FGF5,,,,,,-0.01915624229722682,,0.02751169624863045,,,,,,,,0.0175143757601926,-0.026587432036566112,
LIN7C,-0.0026247632787772457,0.03027329512096119,-0.04450051075010669,0.04372516576253364,-0.07377352976383529,0.018981602732999817,0.04147208906800714,-0.03388860642961047,0.01872847936958782,0.009264770580085761,0.003487189934420769,0.014375162296546864,0.04811779384866289,0.021375473426770025,-0.04189753431877584,0.007926976460576645,-0.020951588353413274,0.04622387010967779
GDF7,-0.03503745364783164,-0.020656605890082756,,0.026856069563487128,,-0.034267387025843504,0.004525135103476019,-0.04066742300111042,,,,,0.06941676587938185,0.010874942515325349,-0.017818289104928314,-0.047459380577432216,-0.042731675235043634,
PSPN,-0.019690513313421663,0.005604098561015981,0.01926304114931618,-0.06390434238075969,0.02977503008824036,-0.007594294255065954,-0.012148378201543497,-0.052313207414492885,0.04220049609557541,-0.051282900294243754,0.058452178347407124,-0.03514214752016405,0.021203126018820947,-0.049601798992687005,-0.028996481893749856,0.037198021938255985,0.05760996284488347,-0.06828262883224627
ANGPT1,-0.1010127662701705,-0.025133152094772196,-0.020968008499181238,-0.043656878722852135,0.1130233499362279,0.0895832298648348,0.062216215910308174,0.058294052273371484,0.055699646146967,-0.04738505889360402,-0.05887588832273447,-0.01889510346441247,0.07004128925566583,0.03575266561281298,-0.015847778254060675,0.04896531462475596,-0.027954273779045885,-0.03360286009307788
PNOC,-0.011949785589197017,-0.08996366332767466,-0.009218419302132727,-0.011330964344914408,-0.007082307594305428,-0.09701920396739576,0.007324179128728988,-0.015546286829966328,,,,,0.041271851330080926,,-0.021124309490032026,-0.03433868146006715,-0.057307818165386944,-0.003152870734377911
L1CAM,0.017604715858356747,0.03026197300753373,0.06074753439100492,-0.011942698415841302,0.03267569600289033,-0.05535626779922905,0.005400994800626932,-0.0563412308989742,-0.026454333057461615,0.0937588010139637,0.01170796240290319,-0.019072872133790403,0.013433205267105848,0.05463102803069586,0.006486933992177049,0.021064774664393944,-0.10542793344076941,0.08290379884064532
APOA1,0.09067044350005103,0.05167378168170958,-0.04212319153563042,-0.011311338862921847,0.020742873119622803,-0.010395596668968759,-0.006591788546900025,-0.01014206134170817,0.003749050149121748,0.0075278013216065354,-0.051317645037982196,0.03750608938069474,0.08500496295870542,-0.04325026722548419,0.023608175488323998,-0.007656685027832567,0.052911205270073446,-0.03502371149755348
PSEN1,-0.001178011502462297,0.06889025944349995,0.09672591345656172,-0.0025208699424347073,-0.0301758933430214,-0.03134095977570872,0.015279163625299418,-0.00028927153640769015,0.03627882191761502,0.02971491258993072,0.06221089231013975,0.02427303475378838,-0.02593513343847602,0.04002595789273728,-0.02936242661457451,0.0037751007964531335,0.04661281107875723,-0.0181923421883236
CALM2,-0.08674512211529885,-0.012897776559273003,-0.09048965767456564,-0.00830436577398714,0.005816876283130975,-0.16182388240600085,-0.004625404830467835,-0.13214145896502513,0.04060036809423932,-0.04482570799507505,0.09274799230225106,0.10789435929422904,0.027349957730416038,-0.003957855469508843,-0.06407056210507288,0.004327174697652428,-0.05702364416021647,-0.047876332942982616
CLEC2B,-0.01268401426011877,0.037942210829154895,0.08386911674037824,0.03230347717181836,0.12840930699767594,0.07870635979393184,0.021465452134811675,0.08430268617889321,0.06407959659757438,0.018934469624987404,0.057599767181751825,0.0032256534305723427,0.037168647969941515,0.09812956491320561,-0.008398547052452146,0.016063373962888667,0.07672134535789633,-0.007475421989200901
NTNG1,-0.044554653047550255,-0.005607714119495484,,0.021402776074793094,-0.023948719961975937,0.03381800565346284,0.04554311348905152,0.06418536011240747,0.03854058196531907,-0.006353529649265701,-0.031398434248433395,-0.0019769181704422066,0.015614914482689278,-0.030322105136707196,-0.0008094840829985494,0.05695200606133909,0.04081057297392658,0.02970541991053839
LRIG1,-0.05234935828610938,-0.028569640330466294,-0.03285573182777705,0.011427667963632933,-0.04923062390264737,0.08107144390365058,0.006905380800534465,0.04391194139132356,-0.0367791751853528,0.027865958124537956,-0.006494542260509943,0.09726979833215886,0.06025010547321101,-0.017504311072873858,0.02665089220946332,0.05089681966096594,-0.04038803825048129,0.04606185300683929
CPAMD8,,,,0.029940711516127927,-0.03529711098675948,-0.01732939913938767,-0.023132860456593095,-0.0025042862388709227,-0.037822890584903957,,-0.040477203232122026,,0.03683923391165699,-0.0628601749734705,,0.061627675751948274,0.0050492146930095575,-0.019102717918525497
GHRL,,-0.008038516476354417,,-0.0037627606338571456,0.00928085021831428,-0.026253896695906734,-0.011818925323787352,-0.02467462829986093,0.07215678170098459,0.04996605367215068,0.06007064065496418,,,-0.003205432275848992,0.059128418825025626,0.016469673488601014,0.08869998855788519,
NPY,0.0008677109020527273,-0.03621727478317035,-0.016501598783115568,-0.0029887625195393437,-0.05443560562975513,-0.012302127547965827,-0.029086718769811514,0.02572150666747991,-0.044168945609414784,-0.01588415366929398,,-0.053609934650331335,-0.00903189726137607,-0.04266451567061755,0.07794305722569743,0.040908051239031726,-0.04158366665588516,-0.014838239767767455
MMP2,0.0757383097736955,0.03758407414313534,-0.11020747123723422,0.03390111520264621,0.010133951480911148,0.07565440506578283,0.04973767724098799,0.05961185868405169,0.046254984562504875,0.05519252507113366,0.09649770107352561,-0.05150993785960113,0.013509149167994262,-0.018692963748934702,0.012034898781980694,-0.015739537526119843,0.027761959554155988,-0.06302236055493986
LHB,,,,0.02208035442645662,,,,,,,,,,,,,,
PPY,,,,0.07223272793335915,,,-0.01690635753873219,,,,,-0.00702871824640973,0.08600660418721223,,0.02218692670236333,0.008486217029985393,0.052794701393276564,
ALKAL2,-0.04579683720248272,-0.02581060153991775,,-0.015474909710298596,,-0.019648656331214893,0.01634439539989636,0.02735397356817351,-0.06046179432233023,0.12539749481414214,,-0.02164521337475742,0.02929215284857097,-0.025471492838812594,-0.04225675854913553,-0.058213242465596025,-0.052700789913113506,-0.06376653209582037
CSF1,0.026802346883449235,0.036016264047075364,-0.10023691752953573,0.054252285559829465,0.07915957228273689,0.08990609169887159,-0.00940727951701433,0.09947511038526297,0.07315415196061555,0.14350853234040775,0.010497879415293914,-0.019165917994826823,-0.026780906687987292,-0.011454443887497254,0.009568236501675206,-0.03264161236403014,0.039191245427088996,0.03601014114116313
SEMA4C,-0.04322339203402133,0.047244128007656684,-0.10006952834491793,0.008604836053084706,-0.008741582289161075,0.04402866980874131,0.019192759469103093,0.062359221939761345,0.055391385857665086,-0.0628000105194098,0.06971210233432548,0.0344450063565297,0.01002583769460984,0.07711637130616109,0.02073739852169243,0.06933163083828932,-0.002872498095083691,-0.03706501551370934
BMP8A,,,,,,,,,,,,,,,,0.02533886166160682,,
ICAM2,0.051275961454347235,0.042595813096755294,-0.035665570266813225,0.005931318139790099,-0.013973365386058182,0.04757028614610084,-0.00954525497946938,0.04710161521517608,0.023493616676671134,-0.032118781798110355,0.024611781862508286,0.050566981473600295,0.013368127720764423,0.01179343949696852,-0.047843844457157364,0.0006846820872608527,0.007957807037461177,0.018382270341480433
SYTL3,-0.015261744523252376,0.07942868875075033,0.10060369317171464,0.037107944389920336,-0.0005896511941675614,0.026389833432104364,0.0071821155703590935,0.04922188576211424,0.0316008886862225,0.09536095277887972,-0.0181227984999261,-0.025658162290220134,0.051026710110341315,-0.05566947850477895,-0.03570973356479284,0.03134368516837117,0.07507140810104712,
IL1A,-0.08805000975037823,-0.02611509651890417,0.08509188863585276,-0.0030270544648056076,0.036672661665696084,0.05970024620612288,0.019256289625685465,0.05696281735735558,0.021993791498861333,0.05531128974824685,0.08571793002965321,0.06106734577498635,-0.02840125643539262,-0.023506937638661837,0.13320043426251776,0.04650094490337077,-0.006305312157485536,-0.06739557507126889
HLA-G,-0.014664611791225354,,,-0.016585460098299722,,,,,,0.041086661083457376,-0.03546676631228958,0.020695627307613124,0.10297318601772087,,0.016996081655541683,,,
PGF,0.009400656560484883,-0.03226692223964312,0.06571999549471687,-0.016030601799469576,-0.04341805215941041,0.04064244519964413,-0.04543581037655853,0.08949537792661408,0.09348988758640903,-0.020938940648384436,0.038955042936208883,0.004193462707986151,0.018195077251031547,0.021206321418566695,0.0014218776966352495,0.06534963644837104,0.013469388468295438,0.02684160649616271
LGALS8,-0.08577557433356786,0.03967462953618042,-0.015126313325711252,0.012303262196047247,-0.0062343289488930205,0.011649293971508896,0.026063389683380664,-0.042635659515327884,0.04513758576702051,-0.006453203023949032,-0.06904240625576853,-0.019075963332012082,0.044822030893839654,0.02453886086105972,-0.0019874510231796053,0.03461072519661174,0.017796609941898318,0.008091576946529412
DKK3,-0.04953542051344694,-0.10280884869116276,-0.0845479775033933,0.019821309205323087,-0.0313540717383123,-0.08690677655366646,-0.018195930482356574,-0.13057978888435245,0.08264012459587018,-0.05517717373669706,0.10015263404608586,0.03806848581165604,0.07536500198872757,-0.012844553209006498,0.0131625583147493,0.0007303016379279371,-0.09295408783851364,0.053841222724950254
COL16A1,0.0022144160887232686,-0.032068690451808934,-0.08267130421936325,0.016310940492152242,-0.002523141276606253,0.024435701026807425,0.02795847845565068,0.04636732119963578,0.08254151109974217,0.011936718186801448,-0.0774788200227423,0.03400449427271961,0.05043445868756481,-0.020900590900575784,-0.0009107806177869539,0.037665944798380264,0.0670490038460982,0.13131297532115915
TPH1,0.015869274384534414,,-0.02450530864045966,-0.011243245145657827,0.08842547398621228,0.05608661197733686,0.033502115580103686,,,0.03127548504381599,-0.033991487328034725,0.02841286298598951,0.001127659716306998,-0.05192380828045617,-0.017377667632398563,0.05796897850575816,0.04878392898947492,-0.0334941954590997
TNC,-0.022045127066039095,0.05965195664157946,0.085484707795451,-0.0024932368912219146,0.07638870917206918,0.11913870338697935,-0.004011139888257459,0.14720252739889136,0.1589533131304446,0.14812171635570626,0.07426355172029031,-0.04101181680343658,-0.006057133671611811,0.023354038178925368,0.018666376552020025,-0.0337160529228148,0.005678969458746162,0.03978682547002319
TNFSF9,0.02839399118266193,-0.005527974946442281,-0.027289777886454886,-0.01645365236063068,-0.017725701003789306,-0.046503178085671365,-0.020814199709448783,0.08704309734655952,,,-0.034489342035858774,0.11234213201492196,-2.9348161106427313e-05,0.10075768954192561,-0.014300173526653921,0.02585155671220097,-0.03309272663454278,0.11977726800987454
C4A,,-0.032939734789531744,,0.028597179786109928,,,-0.020041638861152764,-0.005617362752824742,,0.16206281220601476,,0.02404060574522806,,-0.042711160717845274,-0.018006212295803344,-0.02958899745619681,,
CNTN2,0.04482245661472564,0.06916698616386073,-0.05823465373662206,0.0442501442552614,0.0277232324110275,0.034331042904049335,-0.01875438839978257,0.10273280959092315,0.07963968907371645,0.30457643494722847,0.0067162352540149255,0.0963678697924096,0.03770013527945624,0.04604760288451775,0.02240218614260634,0.03420724080887746,-0.09718141100601183,-0.07731914910375424
F7,,,,,,-0.017329389066961198,,,,,,0.026139479717915595,,,0.023112481405389174,,0.00475811981789588,
LUM,0.03364209870916543,0.03332043120009827,-0.05754599827173232,0.012187621588361295,0.12635489811565392,0.07772603970056198,0.04050038553952755,0.08489338951978893,0.11552024487918582,0.041450956623089556,0.013307291250867603,-0.02105932019544991,-0.020458793445109574,0.08454377647628686,0.023632611760669334,-0.01751910826617546,-0.012920005549425082,
BTC,,-0.03819827122928685,,-0.0074813997849697885,0.037104842036487735,,,-0.032448197471324,,,-0.07078907475064879,-0.028224097734088446,0.012703840593672718,-0.008243695878486232,0.06871562046563486,0.0045592453046544214,0.005631041890433934,
APOC1,-0.015070988348533496,0.18727169708957292,-0.08962608091164229,-0.02471516623696038,-0.02261349419131528,0.09223404781052993,0.01655192007267441,0.11344530984066964,0.22131562635808877,-0.021766888950467456,0.08842682643758747,0.04928857982561749,0.06740746249888686,0.010504755159889917,0.027846876141471855,-0.0041499865943144375,0.10504440928268839,-0.05586708919860787
PKM,-0.059515791386107436,-0.061548158441962625,0.10245564251155448,-0.023632163217541538,0.033134987920145895,0.03436239216307905,-0.010231928850267878,0.0012959777883874053,-0.01446031934533872,0.04442171304081229,0.08565871238426553,-0.0662374770442605,-0.03629581308802233,-0.02208470044562129,0.051699737720622335,-0.01436226796331598,0.010744551371266878,0.039548411939663596
TNF,0.11502940819848421,-0.0016651295976504608,,0.037684120620992176,-0.029456962271577597,-0.010006927208840125,0.01697152910746116,0.11697490741028177,0.1132332590484728,0.061974909105104024,-0.013514844203618672,0.0044309434042560155,-0.027182386976156547,,,0.0003659523322123229,0.02140321124776426,-0.017807526624498752
GNAS,0.01060127779692453,-0.05529585685564426,0.05600187048219591,0.0469653313591502,-0.08107171161484564,-0.0611566066067496,-0.008295998906730603,-0.13313508503363558,0.02875095553985589,-0.1004361413657216,-0.0982227867949371,-0.10908947775102039,0.0006740435506103316,-0.010213669417895069,-0.0391415844664332,-0.0017847963158948582,-0.016647230266057484,-0.041412750443130635
BMP8B,0.002457944064544628,0.02463476298951024,0.02265329182393278,-0.0240446449405505,-0.008904301363869402,0.016179537845732197,-0.03559461174797212,0.08951516934597549,-0.019555791666193506,0.04015525068925118,0.1150723727769362,0.02908247940723078,-0.00920131818125684,-0.07171811389185735,0.051736846540719514,0.04527210285518327,-0.007790108832166846,0.005554189721531954
LIPH,0.011138614139312263,,-0.017585003750592968,-0.011528465892206364,,,0.000577197393515939,,,0.04690136771035603,,-0.027812098718368695,-0.016584352561442046,,0.040680098968941474,-0.016308798830146545,-0.046480076842179315,
CCL28,-0.03503742289236897,,,,,,-0.02488226270949603,-0.001422467886378303,,0.041218815221262764,,,,-0.011578919017531593,,0.04740575643018318,0.028358011234944917,
PTPN11,-0.0036152705185034904,0.006250124951897412,-0.012330501174860039,0.013725900900163304,0.04232049862064674,-0.03240937687705568,0.04684703346524058,0.031969346126937095,-0.008596709323107724,0.02025367622422898,-0.0431873816677268,0.0018574215615273996,-0.021417768029609086,-0.05369566691236571,0.0595593624618348,0.009431294449055756,-0.0051846292816638655,0.058539185712882975
ADAM12,0.07814490645329314,0.012131349986060113,0.07764749247211872,-0.013441144822250138,0.046206414412404716,0.03848534049161696,-0.005452206244661446,-0.024639771359994615,-0.010106254121253948,0.016945219965122542,0.03397032072730874,-0.05488990506186381,0.010395233936429151,-0.03365556641149407,0.06463949102459532,-0.0145136715316792,-0.05191126901067508,
EPO,-0.04288040249543774,,,-0.024044645613825875,0.07974550932794293,,-0.016906358276698032,,,,0.05075317867747504,0.05584196437738245,-0.03147511516342436,,-0.017047330303609925,-0.024658779697435206,,
EDN3,0.07743065806635702,0.04196371783572197,-0.020743201246121112,-0.02993224168284446,-0.01812178567783518,0.058368423816592845,-0.026204021510042766,-0.039621656493009944,,,,0.04416642119014515,0.062075029826467704,0.04972763911119643,-0.04552338341735042,-0.014777400150668828,0.01899584301132645,-0.05501129695209806
CCL22,,-0.012312737399553646,,,,,-0.0340413185201502,,,,,-0.034185157676667174,0.07696079969371956,0.0201603969398065,-0.014958290225319465,-0.03810427648662942,,
CCL2,-0.04631101375785404,0.07080859077646963,-0.08140185700754664,0.02527470430857388,0.1190915117320943,0.03393266628648752,0.028267614073180444,0.15797075339153885,0.21511105519480617,0.1468589681455682,0.07634221234431691,-0.01753858108848597,-0.06590810065269452,-0.007664868022797198,-0.03126826732717825,-0.04362887271264289,-0.025598713176144927,-0.04007964486159279
DSCAM,0.11661664124161066,0.018830216371205195,-0.014083722619765243,0.02625996909077293,-0.017599821187381424,0.0407453469811958,-0.03538714058120079,-0.004191149283308557,0.005206558925888391,0.012810029427021702,0.023403777887969306,0.015747215354271687,0.028540348055067187,0.04742313256437244,-0.017170825614349364,0.05825689477599434,0.05575036709115692,0.08153466167154062
ANG,-0.007976097666733184,0.09873423264851237,0.06601214414959598,-0.019647488651402888,0.02948643709004074,-0.023135175222153814,-0.05285210500265068,0.01237096499596842,-0.046720173877049576,0.06748897127145691,0.004935073491029521,0.035999579941970936,0.06006235180316768,0.11852410580349955,0.04547264051107656,0.10210126373387989,0.037201123308048555,
FBLN2,0.050613311955797574,-0.01665817729572282,-0.024113126857214433,-0.0027608073454257497,-0.034795503519150416,-0.021112359242713773,0.017843576321585463,-0.031943472064310294,-0.02839781718150614,0.009401828764945764,,-0.027428767800173393,0.037064229667280346,0.007283323685631974,-0.02643583610384883,0.026918449759765144,0.04035863997244685,-0.03426667252343027
VTN,0.06219440777223033,,-0.020516166291529154,0.006332451340519714,-0.03748515197034073,0.19852452484878846,-0.027775248029414407,,-0.0320777230515601,0.19165264252205005,-0.033586685709082145,-0.022202894291521103,-0.022132666465205945,,0.012708396894352061,-0.008171349565792305,-0.036075832669311865,
VEGFA,-0.027487420954098455,0.01608777219973349,0.14892212491749562,-0.023085174421352623,0.0007075532248776146,0.04190259155455284,-0.026268176677563374,0.03533775975347781,0.06420383845406859,0.05434855338992044,-0.051979014973730336,-0.0834533972902233,-0.03320279966655124,0.05563958765508008,-0.01414172034889776,-0.0018688821631738476,0.04338511393476774,-0.024322366390969626
F10,,-0.03571337237491573,,,0.007894194981568237,-0.028177956182544747,-0.018537456445505782,0.02483882291168435,-0.03479567688918684,,-0.03193203229495833,,-0.03780057243615931,0.033079102783738545,-0.029524877003555956,0.03323620032702708,0.003648719112622824,
SERPINA1,0.031077819290374818,0.05568145141042313,-0.051054779361174675,0.029150161365309724,0.07483870221529323,0.029828401116689805,-0.021059384343977784,0.03550860591114392,0.10100645352174879,0.11318162800693529,0.009267127993828568,-0.004219458643921018,0.01638294601803539,0.01993726970062697,-0.017529115908602268,0.04761829348455229,0.051017490619849046,0.011115685718941058
VWF,0.015843278588080836,0.039718123602215244,-0.047274232268955316,-0.06793567879519802,-0.044965821729930466,0.07683045670655639,-0.010065850689073168,0.07574637223640457,0.04770855486714232,-0.020850502291498724,0.051433507846672624,0.05635643524496253,0.048547488619014506,0.0058339069795025405,0.01775360544890433,0.01796395944664701,-0.08084533064361744,-0.0041401946561362875
GDNF,,,-0.03130564574554837,0.010782204877275391,,,,,,,-0.04657889131478057,-0.04401353490606523,-0.01418367075809584,,-0.023871436232224603,,,-0.022620537682679
VASP,-0.04169364149493046,-0.011028059645998184,0.05125653605526228,-0.06699866796441584,0.05675109297796324,0.048481877329086605,-0.024036095371122047,0.07591061829021498,0.03801328844927451,-0.029562088976047795,0.008278943870660783,0.0394437630358985,0.010648765399626236,-0.0016325690235842922,-0.02314768625705876,-0.007578026080773523,0.005995091973547818,-0.03007600138674748
ADAM15,0.041412138626537316,0.02197011230007332,-0.032582609929805544,-0.028039865280179915,0.03232698142810202,0.016037158315744485,0.05164046478806408,0.04581125120602139,-0.03671211370410605,0.15020679759583913,-0.03554622286830323,0.015442180459145737,0.027712714354807443,0.06204379920114346,0.001976513207969313,0.035838829390842646,0.0507760813380867,-0.04926889343510459
WNT2,0.01625120986343121,,-0.03817828292694967,,-0.004177032070581685,-0.044481894327836974,,0.04957401629105986,,0.023426501172707496,,-0.014795651548158945,0.005218338470996418,,-0.02046913115320815,-0.006417070389492793,0.017668163125355938,
CALCB,0.06892405115293988,0.034010307086511794,0.10331417818925319,,0.04512089634627999,-0.019156242089049702,,0.06373122337730085,,,,0.007090806270257546,0.08199186417224771,,0.016560320093870498,,-0.023160325024748817,
OLFM2,-0.00661087859410372,0.06599450625554153,-0.05497977110648118,0.013251881537618578,-0.029089935965913284,-0.05930668634302394,0.016139957088048402,-0.0004429277214208122,0.031178335435970164,0.011264129887909632,0.0036155235455808967,-0.02496536891671462,-0.0066409110931610945,0.004229604982670166,0.003404628937880284,0.06472411350436566,-0.05613789670303403,0.018494260713673206
