,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NTS,,,,0.04908651045428661,-0.016812397572188217,-0.010298074662557354,-0.02115681342686346,0.04982305326987458,-0.022291512498969896,,,,0.010247126443172477,-0.020259500277327088,,0.21294551693626831,
SFRP1,0.06920246771601607,0.05996293975656421,-0.01581491168466964,-0.03642011605304828,0.003262725298652451,-0.01146450823921227,-0.00032665596484761036,0.01873748327305304,0.01576980532451289,-0.024486978992919392,-0.0669294774118604,0.09478693986957995,0.003713405041935294,0.02370856318091793,0.030176695757625525,-0.028008688318675624,0.06107564111036049
CXCL13,,0.056535042730886435,,-0.03609280011469921,,,,,,,,,0.05040574403216521,-0.04272510402239211,,,-0.03293412630006153
MICA,0.076569622942694,0.005188659931541276,-0.0015141303398586077,0.03885320982643106,0.023168183380833863,0.07129657616353106,-0.050896377755489906,-0.03704679952471698,0.05255555144531442,-0.03726071458860855,0.06354516406600356,0.016491862245328545,-0.017032315206605,-0.007114211531531129,0.030209177324444017,-0.0004484464896118617,0.030585578423372246
TG,-0.03790599416829934,-0.013993946560539264,-0.007696606849517376,-0.012884058556729113,-0.019405938769487718,0.028318363689378838,0.04332354280970166,-0.011693625261758666,,-0.014215497470380416,0.05367535511090406,0.012719525433295145,-0.018442465492350343,0.04361719430900915,,0.053741633554463146,-0.036293577614763414
ADA,0.05478808505853574,-0.029610876825128713,-0.002828003320365358,0.002639204066245129,0.032936073700554604,0.11483040382876603,0.03289180281749981,-0.01899138782706554,0.07442497330392168,-0.0018303845608659158,-0.0038780372226075023,0.04656813940506813,0.0384827447186425,0.05172901173806438,0.032318200068013433,0.04288098013295566,-0.03596009965907096
LAMC3,0.034290095011108024,0.057930606950134265,-0.019537875955536566,0.029436161905873837,0.04761688889693075,0.144494593350909,-0.024520868415447615,0.002602904144067159,-0.027052971060011734,-0.004799681359318518,-0.008758460303972704,0.1012372906518409,0.0543013009136959,0.07379298439787044,-0.010732305233571314,0.0284812742467457,-0.02723119558671513
CCL7,0.019377364682975247,,-0.02081063483908615,-0.008050436037579342,,,,,,,,,-0.020802261577677884,,,-0.020291297547137318,0.03884847372522352
NGF,-0.03152262397501154,,-0.04133737813740512,-0.01363957524405433,-0.018518470589231135,,,,-0.02229152717645186,,-0.04446327000403009,0.0018200042533634197,0.11963557532838667,0.13306154973587378,,-0.031156009268320756,0.023123527312932036
TNFSF15,,,0.0264168613768976,0.026735744964231836,0.04204115454989809,,,,,,0.004146950176954559,0.021154608360997477,-0.020279869145724917,,,-0.03765969086130826,-0.03334348643412896
HMGB1,-0.05531090327994827,0.046622162157906405,-0.009236417552898436,-0.02246776352705947,-0.0010632940426473776,0.05071189120182376,0.03440280490696895,-0.04108633498048731,-0.0014588634249613952,0.008311677685001288,-0.1511315146106991,-0.04087604603403801,-0.034812573359695495,-0.021594591871446703,0.029283576128613695,0.019775021807596698,0.0529786161705604
ITGB3BP,0.030473260880436358,0.023489738254138623,-0.006307573076237991,0.018750774976335267,0.0489711041104383,0.09147060073056165,0.05756191670994114,0.03584460321578721,-0.03507692439583857,0.026960658058927712,0.05580377822792763,0.005687775742619256,0.009193071687391422,0.004645635310196478,-0.03295916353134817,-0.04271574878759163,0.03381180489356251
AANAT,0.05229023303752527,,0.03590332407908342,0.031426043029090266,,0.039162142314581976,-0.016071670692539078,-0.013479429148471347,-0.020957313875981782,-0.024319547935197916,,-0.025493410466965086,-0.01824945307224786,-0.004435041127192549,-0.025458235886480524,0.05617096434771722,-0.024791823996155714
RELN,0.013588194562351006,-0.027711203327587634,-0.02078318014905186,-0.03465655107482064,-0.03083822638635114,-0.06496347448996122,0.00506018497364506,0.05054274453627494,0.05411649267240384,-0.026923838670536795,0.09601978065030063,,,,-0.015525397741538665,,-0.0048825134771512705
IL15,0.03890452101200347,0.06500443121330277,0.05579822816469265,0.014161031454508722,0.00787412934379459,0.007004801684521739,0.040094552465608745,0.0004544397080429503,-0.04294621727759988,-0.022555256678675247,-0.06932769301547967,-0.04309502999510693,-0.03343374573918188,0.0006730186724047858,0.0009014109350608462,0.0519120708337393,-0.036286357906264284
UTS2,,,,,,0.10554895584454661,,,,,,,-0.015540744924477214,,,,
BSG,-0.07089027599621031,-0.007093793380197808,-0.03411462100859055,0.05208032004509274,0.03266751114663387,0.0015717730022172024,-0.027838569576256376,-0.005272338509945444,-0.00746499827538341,0.019000992496355482,-0.04088575485376709,0.019691853581508947,0.0011325848517688081,0.02422508407253056,0.056308083119047385,-0.0005534620574119286,0.03660211638519092
ADAMTS3,0.029389925813140778,-0.04659413345385163,-0.04338338914683835,-0.008605105838849688,0.019491940347626753,0.1544307245932481,0.08042345410997588,0.013166689277082168,-0.03365252165692886,0.056618792491369696,,-0.030525763697423595,-0.0005387945718982205,-0.011064320026348147,0.06030234468720395,0.07305372063359421,0.06859203385606522
CD34,0.01802834082285942,-0.04937639622677908,0.012620642111697526,-0.0025824713001414315,0.025667857896379723,0.11172962057582439,0.007442780696165391,-0.02521964594208279,-0.0424953166559899,-0.037914487224014956,0.04807650685940534,0.05617277509179413,0.015880616451453288,0.017672100364184262,0.004056185365460663,-0.017110445819052342,-0.005131642299526342
CCL23,,,,,,-0.02766788831178365,,,,,,,,,,,
PLAT,0.020394581722760194,-0.00016855559610504854,0.03763053093132559,0.0339223103420981,0.05517473891042961,0.10347318543115891,-0.055795187326097506,0.052033622450876206,-0.04627737327997239,-0.03712267176800046,0.025850623475411567,0.008156678065716839,-0.010021571313144234,0.09380218306413675,0.06879994754760849,0.006876139078209137,0.041212739084375796
NTF3,,,,,,,,0.03384262619681215,,,,,-0.0021243721915297662,0.10963956187479798,,,
LTA,,0.04580879432953615,-0.005213344803110188,,,,0.0026267921067089383,,,0.008210805819057388,,,,,,-0.0006154502114997076,
CKLF,-0.04203756024314718,-0.054780318262732434,-0.029511508497879535,0.015542337968738931,0.09332235098133541,0.11768750217591602,-0.02204737549018471,-0.017131880351141323,-0.06635511034032063,0.004274392371238832,-0.00797509680413861,-0.009506403196036529,0.03822404118500208,0.0688727250934664,-0.02888686200623719,0.08897868975276138,0.06325870814911229
CD24,0.07023899177163995,0.014817271812040142,0.0026209682324502626,0.025356882017170138,0.06063443436930681,-0.0393062890603487,-0.02168191828827702,0.042088326151458556,0.09711819291247345,0.02029828940903192,0.007918983022526535,0.07039754406525633,-0.025056387747528417,0.03663913921320305,0.03807670734855135,0.053699008342458304,0.0871401657625666
HSP90AA1,0.015288874349821633,-0.0005562297840349483,0.010973071413758062,-0.008736714216716289,-0.04760069282051675,-0.18507991571309632,0.009747950627525195,0.014456567235116777,-0.040023332139609756,0.013292429798746742,-0.056349579978206984,-0.10822653824293585,-0.018473909661843084,-0.14708244223544753,0.06793454158253971,-0.04026005924069007,-0.0016494992657380642
BMP4,-0.022306398787444257,-0.020672686607698065,0.011340145320403157,-0.04240145075445364,0.06425955747235905,0.008921629097778038,0.04502847395960687,0.06354466870201837,-0.033427370382336515,-0.019219410669411432,0.019879878423033737,0.06197663723025647,-0.009416073409827154,0.03493645472497984,-0.02057702818376998,-0.01269381139136065,-0.006206083697081737
SCGB3A1,0.05705771388631988,,,0.04448159089881083,-0.0024006519301126893,,,-0.011370030324846262,-0.03689073728409375,-0.015738761772384778,0.03262231297384654,,-0.031661921534435145,0.021153850914932784,,0.028491275112873075,0.01298272934562547
IGFBP4,-0.0074563763450598616,0.049622355281485515,-0.03965353299146283,0.007241763044926259,0.059738322492439565,0.11697789445457342,-0.08571779933206775,0.007481256233479641,-0.007948110508970528,-0.030351863060345936,0.02200141662803526,-0.007460449775114631,0.09359847852092805,-0.026817853324879137,0.009416884702921074,0.013602544244973055,-0.020764758129906292
RSPO4,,-0.03152633100456658,-0.018977569437728544,0.018327332645062616,,,-0.01800266321637306,-0.01137002866172212,,0.037359717759528996,-0.024961092631811566,,,,,0.05050361075914037,0.04882993010275278
LEFTY2,0.08796170205810962,-0.019740963619606238,0.027929706575244153,-0.003908451156569827,0.0297217220882275,0.051842443083631916,0.03240822502732047,-0.012467375486084184,0.027825768209864456,-0.027844215918068214,,-0.032578418014503535,-0.017658764409351713,-0.01912056933677535,0.0681837218840133,0.12530791925073206,0.044105527477883225
PF4,-0.019045197874182247,-0.017739224819076523,0.03139387748682001,,,,,,,,,,,-0.01524179480499316,,-0.028894084340719762,-0.024488908164659873
ANGPTL2,0.017415415366641478,0.03469721360343609,0.07515331931242046,0.03611226619956164,0.06601587982460809,0.13659942848551293,-0.017857775177279663,0.013693501064444532,0.05326455502955769,0.01683823188856312,-0.008367193651027258,-0.004251161297783482,-0.007358795929340894,0.11295555642429231,-0.002498153586465629,0.008098052682742682,-0.03427345040056938
LRIG2,-0.026995097680330645,-0.026584632845661253,-0.021823612824198695,0.0497660683771298,0.03897171659563509,0.1436860409087152,-0.004165124149504822,-0.013473465402679833,-0.007747769479411199,0.00036541683541102863,0.029722343427792685,0.06621289643715249,-0.0004398162164811582,-0.006740156019338576,-0.028626675591528147,-0.03888214157644897,0.037433078866998745
ICOSLG,0.029424427118593305,-0.009162552399979802,0.03778806169018189,0.006122616199488437,0.06346190711500119,0.07715990443257206,0.04471307313829482,-0.021578191139170262,0.021704629902225436,0.060970479301931266,0.06358628019111054,-0.033488863097584,0.053234321796485906,0.04121799839481463,-0.002679644470028262,0.026752400025179698,-0.014199198996833187
WIF1,-0.01415666235278201,,,-0.027149346772767344,-0.07302448087019316,-0.10211393010028585,0.024877399981251942,-0.007936324704260098,0.028267051172716783,0.011337706436999068,,,,,,,0.07223355787424948
NPPC,-0.024000333619854337,,-0.028165781269322898,-0.00042458163164241854,-0.03918332206955048,-0.016683135390526627,0.04743677209836819,-0.01580155735229821,0.03363841760269915,0.03932267946818891,0.06847986279099334,-0.030525705070866483,-0.031054025187819516,0.04269649536919355,0.2159050422567904,,-0.01157451717815585
LYZ,0.08541939814562456,0.0070243514435705205,0.0020122375267590436,-0.04211904252323021,0.04422285922456648,0.08744925248370639,0.008786545652435517,0.0039954511440703465,-0.002052886068138466,0.017294317188791975,-0.1146784042718898,0.05153471351142599,0.01827609979312496,0.03978402970888263,-0.016536184697665105,0.019536986469657767,-0.004630346765138389
EREG,,,,-0.04291282390052047,,,,,-0.022931467025166123,,,,-0.030128917587251006,-0.014419817257624023,,-0.0022389524258470293,-0.028193987715113233
SPTAN1,-0.06340638241574091,-0.03142285513457694,0.016137183527529176,0.05625880312289038,-0.025616345529658753,-0.017176880210243724,0.05468834458058866,0.0032622160877062633,-0.01640792469537015,0.05943675918543719,-0.046672054707664404,0.06716289102825883,-0.050928196907246294,0.07189752844517647,0.000558263597015858,0.06036374726080791,0.010890217314884357
LIPC,0.006853745735781732,-0.02669848141801358,-0.03262924569448862,0.03189647835199061,-0.02481152212492663,0.06735039572645207,-0.03365781223285376,,0.10511299756203689,0.0057615086363801814,0.04769672907961526,0.07425242504622236,,,0.05736697816010813,-0.0025148000266254082,0.02935391586187354
COL8A1,0.05308610767312872,0.06231056371103881,0.017648436938997224,-0.054960686222285164,0.05135068369257595,0.0695239516321442,-0.010160664772331742,-0.04371331442840471,-2.7470531788241087e-05,0.015772007259384352,0.048987092133379706,-0.034868616798074785,0.016314472481528005,0.022672661844949336,0.03970936028292382,-0.03786359298372095,0.03231952858036705
GSTM2,0.013671670000019082,0.01971953435809714,-0.022187201112122322,0.029991210443917733,-0.013529949808514671,0.04272002522362647,-0.0012073756145915514,0.020138403517606467,-0.036472780821203206,-0.005880984445714097,0.044807586368443314,-0.018166418351080627,-0.050049323858367904,0.10497944343338339,-0.01663254129956974,0.026488573800603068,-0.001483143565066544
SPX,-0.019943310275750404,-0.02479856957481289,0.03516946277436567,0.035976985546159385,-0.010319764584619757,-0.07637416090106976,0.08321388372571953,0.0588601126515093,0.0749916738852828,0.03979231164982771,,0.058499435521743366,0.019503118302290474,0.08874488775206006,0.03677967914619904,0.10593616845669919,0.08854364454084185
MFGE8,0.04157582857821718,0.047259862548684944,-0.02802389783945527,0.004932040308035694,0.01612048412328433,0.08037359213154022,-0.03681855636600548,0.004851062302828332,-0.027591991283113536,-0.031024440746558423,0.0013805215979117548,-0.009525274889870922,0.04775915930028535,0.03656009975810975,0.03001224136690826,-0.016115229779643272,0.002270327297011574
TGFA,-0.00756332600708854,-0.021180880251592878,-0.01996637355961283,-0.042340070622637026,0.07425316878611975,0.04669758332991028,-0.05681942670967648,-0.01255190131675362,0.044866989932718135,-0.017379694230190142,-0.001664811660505295,-0.013764175426452308,-0.017146487033926038,0.05974761845765149,0.04287770825401215,0.06774238285737323,-0.024816380201493148
SLIT2,0.027587733610549576,-0.046254476207940064,0.0005949877160263322,0.03037736265912547,-0.05015739395597925,-0.037370691807720256,0.08981918976199676,0.04677330455548469,0.0012717548431244185,-0.014230042868237298,-0.009460689426609326,0.06786211607256783,-0.0006210448290787274,0.050821529850894866,-0.03590874932970664,-0.04244988497705924,0.013903879390779998
PLTP,0.0224043123791434,0.07042658210246082,0.011298416205529885,-0.034951781962680416,0.04407838766977468,0.15466950272036134,-0.03319056881174701,-0.0050295454462973435,0.008256817378204984,0.010586146121699086,0.0278679971437768,0.08395057134749154,0.024923013287698075,0.03019492230235981,0.03524163844544421,0.05309568748162684,0.09240172422605568
APOD,-0.04697484504751499,-0.02179497521280462,0.009457009941185104,-0.028053935324341348,0.017586246500123123,0.0028703362339352685,0.03746685800070077,-0.03398100546676843,0.04546121807247449,-0.05382611481849551,0.07068492812348877,-0.055378847241685514,0.013632701104663995,0.09157523563480682,0.0012202395766509587,0.06459693610366558,-0.03684946483223656
B2M,0.06499716380193075,0.04462760303366553,0.00581005397639196,0.011920594058204281,0.06955448098758162,0.15376866481981571,-0.03744779531114024,-0.03094564823610783,0.01528079319984445,0.03446756129107494,-0.0013261905666257974,-0.062245493589292177,0.06571721555368602,0.06329771379859198,0.10422342281790442,-0.03055303250027333,-0.05784960373073121
OMG,-0.06435371804057298,-0.05249827514713519,0.0325213137520689,0.002986071065054083,0.035644771364985894,-0.06453757729489455,0.052693280678883556,-0.007797493531160746,0.012116023256275928,0.02074834851955634,0.01123609024728213,-0.02130696016795385,0.010210440397773314,0.1311936966304127,0.04803173523909855,0.12234230022117756,0.04892184673396393
CXCL3,0.02206534796545235,-0.00051558292659336,0.017746631638308204,-0.06068647103868164,,-0.006672914634679393,0.008458274451844529,-0.01216352730904307,-0.0322816534014053,0.06876394545417291,,,0.0480932321900802,-0.06123242031991731,-0.017927701971341383,0.049218004198284857,-0.02658184214075172
CXCL10,0.003960967893666729,0.003984183444544729,0.052011848423621464,-0.007665066802430114,0.09810458649693318,0.15150011025476803,-0.0005066372161940131,-0.018477288251687145,-0.010610422788812194,0.043241719439140236,-0.08215262583118736,-0.022803399012960576,-0.02148100375101868,-0.020443665376288733,0.07959579708747237,-0.004535774794037751,-0.00964035787894089
RSPO3,-0.02493926242448123,,-0.021085660993686254,0.017240400977728543,0.029509968215092833,-0.03992836370037144,-0.027190301434305262,0.008996359542357038,0.09182280299836751,-0.01697453240070666,,,0.04480454160894191,0.08805302117017436,,0.0984264538930064,0.019173313384760648
CORT,-0.012669165526796549,0.0007450859841801922,-0.04090555112382991,-0.02320588732713923,-0.015294699201142974,-0.06910497909875034,0.02197287307330107,0.01020796829682629,0.06254159610321,0.09674639827148881,,,-0.023720083251961562,-0.015949763582378238,,,
NCAN,-0.04926103319808963,0.01634548610515305,-0.04108961618861915,0.026775457123135865,0.07940628011845836,0.015027118675486744,-0.04778168357664307,0.05969699818082955,0.010062250580973422,-0.004740559834513071,-0.05975226507005493,0.028539096241334563,0.039559674185385536,0.11507620656760682,0.008781815939517752,0.0590820924254278,0.07555819919156503
PRG4,0.009647873765654976,,-0.02081063808211467,0.01892199840217474,,-0.0007354671317755996,-0.023006688911983677,,,-0.019846034370142443,,,0.18702109998182417,-0.023534852196361006,,-0.010793169879252879,0.14280495582910352
ZG16B,0.01403789565204742,-0.02134627393786009,0.08605346260607799,,,0.0036656941702428005,-0.012299227361948472,,,,,-0.028340137466250297,,,,-0.008826938605718322,-0.02089155024226468
TGM2,0.0637089768470046,-0.0057138449047074436,-0.0571541662908109,-0.02250942199070696,0.0357586565755539,0.1050898499944565,-0.012147802016715503,-0.02732944024805508,-0.02264722243122692,-0.0014864439072518887,0.017439269689945944,0.02557409429213225,-0.03974424447982881,-0.04842123268981812,-0.040868379548016226,0.022176377369011104,-0.0031545650053681753
VEGFC,-0.025499104189844767,-0.027409437771075122,-0.021010834189110525,-0.04682171083885694,0.02416261168981293,0.02573856793286958,0.03629420047458284,0.034762681507975804,0.05691911039843319,-0.02025366913494796,0.00746154319877756,0.0017918864682757304,0.10320097557548166,0.030938541802487653,-0.023646934315549047,-0.022876577286240457,0.06050371346804656
WNT6,-0.02962290504341114,-0.019740964137698023,0.0029060034486715638,-0.04191158001417241,0.006020720249767867,0.012034796441699332,-0.006905140112745554,,,-0.01767637967294299,,-0.02695147405764081,0.02843931765062057,-0.029643348512218594,,-0.0030581213544792598,-0.021587239317616986
NRG4,-0.01690989114290279,,-0.025327498546742568,-0.025210466496745826,0.015907573496172132,0.031262475140837014,-0.02362880718452704,0.01179528665581149,-0.02886801139251227,0.03337335602054888,0.08855583395398994,,,,-0.01898814669924025,-0.020591701548553488,-0.032463896906051115
PMCH,0.05095136684611163,,-0.01832496899498002,,,,-0.018002662347550113,,,,,,0.18495362727730966,-0.003927485680813383,,0.02294251124186984,-0.04157469210640613
COL9A1,0.023516103831444944,0.04953936745681664,0.07605241891341619,-0.005760843926519515,0.06709162059474459,0.058480130594643805,0.009819576481427578,0.024799797363681538,-0.02261357332130148,-0.02692384899754048,0.05464305994658682,0.1756075860104514,0.04988670613439972,0.08117294437968234,-0.001902932810967095,0.17985917004383797,0.08756381658947804
GDF11,-0.01267443401252206,-0.02394144595992783,0.012384949678102185,-0.09234575500158312,0.029723316274477538,0.058097928287867494,0.0015175907380250572,0.005546108763486946,0.010086179575147142,-0.0272619961899576,-0.04178927485471913,-0.017633296442360384,0.04365803349993403,0.01264391119404372,0.07167502715043476,0.0695467604513154,0.07653677837613342
RAET1E,,,,,,,,,,,,,,,,0.014611820438651939,
IL24,,,,,,,,,,,,,-0.01576450681799978,-0.01499877213604095,,,-0.03629355677397806
SORBS1,0.03203682891407006,0.002645187854088709,0.0726185974183328,0.021283170230712457,-0.03603730623877004,0.06411730597950645,0.08744119726363557,0.011332537034431208,0.0014032429697333657,-0.020215432921933785,-0.02554301695951633,0.06797833312470113,0.0407870425619977,-0.0011265980571110348,-0.004571804675653538,0.11792152694959813,0.0037430383928567334
DLL1,-0.011956961006273041,0.08240545241244826,0.029760643095368657,0.012288228578859087,0.002941828656793054,0.056319506341528505,0.02376780441706578,-0.02685090172196109,0.12348622969302017,-0.016795588850215964,0.013805165836851334,0.050038659379066375,0.03645245100136929,0.13912690965957258,0.05626057388738442,0.07185272893549986,-0.03837710910970393
TLN1,0.01858948030533565,0.03031408537506073,0.015324907596176439,-0.0050059146986999835,0.01964905269017443,0.09086197473766922,-0.01857875536124007,-0.03732898019383732,-0.018706146425351636,0.001060460096765257,-0.03431261818664441,0.03355439762165831,0.031413779206857076,-0.04181021303314452,0.04728794984709926,-0.01569795474716709,-0.08962582224416694
COL2A1,-0.001505612809968702,,,-0.02716691908372898,-0.017779083097523445,0.0694952818736119,,,,-0.016490864248512073,,,0.0028485091396947913,-0.017619298990401846,,0.025185196533122244,-0.02924822862943136
