,MGH258,UKF243,UKF248,UKF255,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.0036044848631399,,-0.017949794900797542,,,,,,,,-0.011889304011005502,-0.04017286315176818,-0.04519234037454749,0.08375969462865607,0.02901435321860537,0.061662262396492924,-0.029601442495792118,,0.03324852739979465,,
PDAP1,0.001368699453208719,-0.05214534359200428,0.03789126976077215,-0.008006371585886645,-0.033796535731811225,0.019265322829095544,0.03832820342483589,0.024467249972430823,-0.06858599916821245,0.023746536698442608,-0.06543649988597795,0.06886226389088476,0.03433968103775739,-0.06982488199302547,-0.030722721928816418,0.0542522093021066,0.033516266592659986,0.038958984424449686,0.036039712785140975,0.051855267379029915,0.19124306369082736
QDPR,0.046409496498955996,0.018197553922114817,-0.02125098383173823,-0.06230640234632664,0.022644272683889632,-0.023031507112593472,-0.06572355374276087,0.003959603208501477,0.039925574561869494,0.014113192151903601,0.10714892180083065,0.02706992228711485,-0.09281512138815265,0.013380114050877665,0.02477869094729267,-0.1429915140918392,-0.023064947011368048,0.061054798992601474,0.11598124030092656,-0.12721697888035977,0.01378814800669442
POMC,0.08112428841179353,-0.07108353449519723,-0.04254301893868654,,-0.016048319988944813,-0.03067890591822396,-0.019854848523334592,-0.02292964694860699,0.019871226274169408,0.07678235388107325,0.13276840522145336,0.07384774197369935,0.005681180538658886,0.02310435930868851,0.0008433813389544478,0.018939575720007543,0.020601357462409296,,0.06980378913174053,-0.018925997076091355,-0.03401498099772288
CCL18,,-0.037916939533558146,-0.006548103122794479,,,,-0.02849833547310904,-0.007491214894875706,,,-0.04692509155794755,,-0.03204211235890628,0.047001644308628854,0.018030663861527935,,-0.025835649853997545,,,,
CCL17,,,,,,-0.025054502007177078,,,-0.012563670094968997,,,,,0.027565430665487074,-0.008831770512151381,-0.003862168838871014,,,0.04965909519470405,,
VEGFD,,-0.004682630691431025,-0.022399655180223656,,,-0.018377780217018927,0.016868999478867927,-0.015492196373984673,-0.013464874379563072,,0.007473335401629665,0.02219428888772269,,,0.08826148446887787,0.059093656191237035,,,,,
TNFSF13,,,-0.01690349859971515,,-0.020870518751096807,,,,,,,,,-0.012482250109389553,0.03258493732790935,0.032499313356238846,-0.03083420580570948,,0.11958956779367694,-0.006018054895204222,
WNT5A,0.0066791126354718375,-0.014986423453102634,0.02300390811227965,-0.0014144811134206663,-0.07272504468478377,0.01538026730752438,-0.043767584468777335,-0.03075441402501497,-0.04224547900798064,-0.03299625955793023,-0.0047350286927630904,0.04622123254774717,0.09388556029217959,0.0651291080751359,0.032927857292400095,0.13679330199996023,-0.0049080470316406645,0.05230224369798447,0.054410411316043704,0.09432541570805411,-0.07071306592560671
CXCL8,,-0.01044048867436332,-0.03642859609442343,0.09068529677368208,-0.02968695927921221,-0.01711418803053791,-0.0374841108099755,-0.030476471952597155,-0.04048372511318963,,0.0014452534304123697,0.08279771859102913,0.013814379493895405,-0.016130587244009065,-0.09409740609334576,0.045130128065454495,-0.05823966811982042,0.004798236043035081,-0.011333545305315006,0.12749154553743494,0.04917210541448966
GRN,-0.016409783196692767,0.015328795107725366,0.024967581994354962,-0.06361823434338132,-0.009347243424148227,-0.025135041627876848,-0.07912462665734223,0.01869816869858626,0.04621702991629499,0.08679287198520137,-0.06608132277750009,0.035340208740524036,0.03241070977447477,0.05548163516962779,-0.020935557995838655,0.16912464374584,-0.06376212807815315,-0.021555293994315956,-0.015584337775180151,-0.06018249748412721,0.0247710170094498
MIA,0.12362159391884864,-0.01263935967796677,0.0013064197799457938,0.05657843688550333,0.002212213008540166,-0.02090085467238297,,-0.02101020150142786,0.0003629204414997862,0.08910803958281806,-0.03207731901838503,-0.04558288792882107,0.11209495189786833,0.2513122883075741,0.22577533301664504,0.07884169934289742,-0.003755237155803957,,0.14668562472024402,0.09695356543863343,
COL4A4,-0.01938331869467978,0.05471375677950228,-0.02690179533691165,-0.023420688579866362,-0.01985737652347106,-0.026904549474087942,,,-0.01788822378506256,,,-0.042763937113225174,-0.02149640424268073,0.05551060597589044,0.07513413954339143,0.01009422002319543,-0.026469422457824857,,-0.029381560814405044,0.05074217768239111,
TAC1,-0.016736846956023326,-0.07141798907751694,-0.030388022556853713,0.0447014959684616,0.003085915401194859,0.06855847263412448,0.08206241176489405,,0.2626621446540671,,,,,,,,-0.01483026755586047,-0.02455818887891815,-0.020301225059301733,-0.11901249690704177,0.10913371032865181
RARRES2,-0.014231803714375291,0.0008580520121966677,0.0098459693795787,0.0265325949412934,-0.06803823463174731,-0.06110397130591693,-0.08708053692374526,0.03563735498082332,-0.11041900050285391,-0.05132536352680522,0.05176507304434737,-0.07319553252095398,0.03154246150755688,-0.053055102255284196,0.04849492908365702,-0.013522215276363856,-0.12836028972996621,-0.05741799740933462,0.0514554634202711,0.14436311221130677,0.012721861802290058
FGF7,0.08561085546202457,0.021298936243174027,,-0.04462587338327714,0.027599421214701766,0.004202006433784028,0.034927475230464924,-0.03375454509527304,0.002806977040227644,0.09139496092042114,0.007741597424194126,0.026558397663835512,0.1333430702891104,-0.006123361827047346,0.03499587110993432,-0.02852365662145689,0.014361949359752676,-0.006799462415314692,0.1733915403008534,0.054169382742997145,0.10163154954998727
EFNA2,,,,,,,,,,,,,,,0.014826099113838411,,,,,,
HBEGF,0.05995003712917921,0.01894506275003427,-0.0262855124588344,0.045302193094024466,-0.004688307262151698,-0.021472767129487,-0.03897516835518826,-0.008269457232187567,-0.053177800867168674,0.05995740173911237,0.06304016556486225,0.09851245159500267,0.06904828491149032,0.08915835568736956,0.02669729730227103,0.002828949218959838,0.04362041347358705,-0.015420152304725765,-0.016725637214261548,0.13618757897277786,0.044249450190603445
CSF3,,0.04781919889698221,,0.21111045722718044,,,,-0.023274333116194746,,,,,,-0.0015348544623797187,-0.04389831018562856,,-0.002515441863675612,-0.03770293069334888,0.016268467173125866,0.04954653281144558,
PI3,,-0.02019703203680791,-0.023565374175241176,0.07118085589571098,,,,,,,0.01951997027991201,,,-0.12707742945281036,-0.08125452050550332,0.046965455327485084,-0.0753583798159885,,-0.119626257922807,0.06220231211408324,
PCSK1N,0.04950084026670028,-0.09033158947420664,-0.007292746117211209,-0.03976394111271249,0.032389601454658884,0.076544974902351,0.08778986390616512,-0.03660690083851793,0.117208834640525,-0.10340036324074545,0.07340236362257418,-0.06417727264976708,0.03344909209687374,0.028494055180437246,0.01019418289973207,0.15635888872320222,0.009900522517381358,-0.027826495541237523,0.1637094522597895,-0.1647698382656577,0.03330457563226478
NTS,,,,,0.02368877845669772,-0.05156070068580726,-0.022736221499271948,,,,,,,-0.05066607583386876,0.0007195015285509025,,0.1126495507565132,,0.029149780374291917,,
SFRP1,0.06912761886302753,0.006935318560862047,-0.032562153110513144,,0.016704205910493958,-0.0023942490521623797,-0.04738295423114578,0.018692672273917382,0.005382096965925927,-0.02982564322830996,0.02482442900068115,0.06058466455912643,0.07966907852127669,0.08344752006763283,0.030616653304215164,-0.011432129724536095,0.0747215122415618,0.018484044087018838,0.023936745077899956,0.06564042868561043,-0.024474198612813993
CXCL13,,,,-0.019073158648477122,,,,-0.025274590643952117,,,,,,0.01994813823177041,0.10544833551206352,,0.018916505311803233,,,0.012033839289163864,
MICA,-0.012958362457592087,0.05018847605854568,-0.07187582626972022,-0.012040707536589874,-0.020734141418671845,-0.013626522945424642,0.0177194378501056,0.04030892867952726,-0.03302688113144699,0.031093078748986966,0.03934610080463606,-0.001479649225509798,0.024430319227684776,0.040506606627402846,0.09948277916336577,0.15290710194933685,-0.008459759432261595,0.03813889148161168,0.06764355810894303,0.13917817781149475,0.002420675688666391
TG,0.1456491856367395,0.046856851459138454,0.027958792983828175,,-0.014157045389745462,-0.01813183430038427,,-0.02137824050368253,-0.01887240525341583,0.0378952614355623,-0.0090706428250999,0.05627356433696222,0.00692799987430289,0.0239227566087537,0.06548823107207874,,0.03979863485269315,,0.05924396808438202,0.001520195684530386,
ADA,0.0016886521281357218,-0.05716153290290007,-0.03523643970953207,-0.0097843902696187,0.00010348426015533778,-0.02944755706690902,-0.06496505340885197,0.04045966130921763,-0.04105607625418515,-0.022734129110288024,0.049931327475658975,0.049796857871377234,0.019069881123211674,0.03286800723866997,0.025322903970790882,0.12036752506210827,-0.020841905951565248,0.061197807812290485,0.11444358047396964,0.008736901828149778,0.059238206950309964
LAMC3,-0.012975722030952498,-0.09785279950608244,-0.03354573029831914,0.04325979310111447,-0.008409928397092866,0.01569143976788393,-0.01846723842436948,0.004011524270803025,-0.01596996946583165,0.09257994797024438,-0.1049108169793304,0.12521309186784965,-0.057888883829764766,0.1332588873296182,-0.0015849706113375216,0.10771755775911696,-0.029972868802965718,0.04210157548757995,-0.025493708995524975,0.0003224192924644049,0.02781204671243596
CCL7,,,-0.014248068443004596,,,,,,,,,,,0.0008849897433771191,,,,,-0.03443177555749852,0.1350679286926177,
NGF,,-0.02502589773735054,0.005117642382856774,,-0.026701285885560817,,-0.022736236469565282,0.07300515464866503,,,,-0.024005308728833184,0.011861175009527606,-0.04923086283142974,0.10199097937495767,,-0.026738353194345935,,-0.03317611438688875,0.044751667243914224,
TNFSF15,,0.08432534434508747,,,-0.020800944095134093,,,-0.014821552800432763,,0.04780195243844682,,0.08632854120909977,0.008540827890649954,-0.020338454994913966,,,0.036920692351575475,,0.010185510628833386,0.027027197560221306,
HMGB1,0.009365439444642786,-0.08691544646597235,0.040666238412241436,-0.022169770838148247,-0.030386265473637552,-0.041654499002888125,-0.058268854050293285,0.02446186077953721,-0.01484166527132676,-0.06541855458645884,-0.056360558088262326,-0.02005753762463096,-0.07776809460504751,-0.09240845210194519,-0.09275360833410327,-0.0929652326413121,-0.0008645539836294858,-0.029596225127688326,-0.014207893182023278,-0.06117939151301005,0.012561746494559333
ITGB3BP,0.032038609050886936,0.1249159700337723,-0.02307737491406859,0.004429639984109538,-0.0012512918963826895,-0.03061868905414085,-0.043423081243939836,0.04401371186873195,-0.024123439795683627,0.04821433998741758,-0.07391550762413239,0.0008628022229326197,0.15769005005556613,0.0011146429971036305,0.046614664270153726,0.05196073785088115,0.02012321970226604,0.14635741806627553,0.13151467888075954,0.06708651617662637,0.06104699985265523
AANAT,,-0.009138942438691348,0.01303849265976331,,,-0.006747004172157659,-0.021375406013212705,,-0.016852961704376168,,0.010873880541939994,,-0.033373203167563266,-0.0055026886502672,0.0827425350623569,0.06231000121630776,,,0.002514091852401769,0.027567331548900592,
RELN,0.09716963970197247,-0.05975167386652432,-0.018790118405159366,-0.012119374286821893,0.10358847402691937,0.02430228257294281,0.11090320466091694,,-0.01865768324552806,,,0.06740222845271107,,,,0.0063841353500127766,0.01049451399894743,-0.052287730037368155,,0.05066677639644,-0.02027590132388795
IL15,0.0020934929890146026,-0.014381643693588736,0.04877997809712963,,0.010424040913684205,-0.0027972715601481107,0.0436957140628913,-0.03485117592660579,-0.015630343049589882,0.027746936456958145,-0.0577399144459418,0.17332064675993394,-0.03120998553456519,-0.02518209195290947,0.022613870140041265,0.06510184602237253,0.016647282076860576,0.0643811446966844,0.0584079009475772,0.09026773698805017,
UTS2,,,,,,,,,,0.006935402513943091,0.0535397757762227,,,0.004354926302746512,,,,,,,
BSG,-0.032823831112184426,0.07551404526618599,-0.02861041734234284,-0.04744454047370178,0.013435497791438381,-0.017890575094206957,0.09297721146864522,0.03677174864279795,-0.08414699658447349,0.06787166570797434,0.10035985339943973,0.036574910899097056,0.05120016805514952,0.10349082621309702,0.05075336888050097,0.25387838083667125,-0.02191666740112626,-0.030924363201880606,0.15261041050652102,0.2032543681819675,0.05920934581211411
ADAMTS3,-0.002982138702457585,0.008884990524946684,-0.007315736757031143,,0.006054268203606517,-0.018535055956239742,-0.03432387938845953,0.028041849223001142,-0.0259725855748861,0.027062956439667354,-0.03111012695849356,,-0.039961013260240465,0.07325912572692564,-0.0024407022393908577,0.14914485293170826,0.08961726694611359,-0.04584640132578647,0.1727505589729391,0.08580501931825758,
CD34,-0.017032266022165506,-0.05209532993346428,-0.051043426940623235,0.11537754666503587,-0.00035897764176516457,0.007708756118384794,0.011410406237468527,0.015551940438891137,0.005272138297571105,0.09248365142468525,-0.0025309885568079956,0.03666700657470883,-0.0037033818739986807,0.06346380063836449,0.05481464205399691,0.08233214747379622,-0.054418578712694864,-0.0520550676662002,0.025732412554250034,0.023421221105030997,0.03151691289866291
CCL23,,,,,,,,,,0.01380785133697087,,,,,,,,,,,
PLAT,0.033732845632860255,0.07609911283295942,-0.0472028109259997,-0.06293462640031708,-0.010891291672440084,0.04699483601692689,0.046042808196430716,0.0015995988967813003,-0.06840110278904132,0.10752123952707199,0.007047211466220658,0.06393370878512582,0.05341958005673885,0.14237372534552464,0.04637348100150991,0.15353197975542815,0.06337472316182369,-0.006043182479482844,0.08740239373914684,0.07022376028941299,0.043582555639305395
NTF3,,,,,,-0.015998113713766207,,0.005877814681186651,,,,,,0.054458297811349955,0.1049132431971145,,0.013263726534344362,,,,
LTA,,,,,,,,,-0.015630344979006724,,,,,,,,,,-0.022734224080167113,,
CKLF,0.03496306027640261,-0.06174023116276753,-0.0529483475082602,0.01290978070416697,1.6840070349601373e-05,0.03507119099290152,-0.06402456624518713,-0.013839263907878641,-0.09227484237212102,0.021209027362968633,-0.0971610974430539,0.13386994524481394,0.11537229063254029,0.04742214978338981,0.016328613404528174,-0.014456003265366764,-0.017069409751839328,0.0480492698483129,0.07703040831884987,0.08459355021944528,0.024731783196541894
APELA,,,,,,,,0.08040147604664469,,,,,,,,,,,,,
CD24,0.00615339743903289,0.06341428920198494,-0.012519341614561712,0.035078504354330395,0.10750322864883616,-0.05798048963035732,-0.02958231816456065,0.014510792614679833,-0.0227040178471617,0.037020444458119625,-0.02548803071080147,-0.16153653069494875,0.12261018525147244,0.03941090232018147,-0.005068903597718626,0.002128202914377125,0.0873789846966761,0.006351155111029884,0.09271808696883041,0.020203564401751483,-0.022178320483738044
HSP90AA1,-0.010363333203218864,-0.10662753516608403,-0.060399838909851414,0.04199520345171812,0.06037334260183208,-0.0525327031688473,0.13840965617104575,-0.08471453861591817,0.1406306242575524,0.0332617029106799,-0.0024922674058962713,-0.018445930932707473,-0.09045710355153509,-0.12855995114376956,-0.15157361749296538,-0.006703543937881943,-0.026646422656324612,-0.05441980244921641,-0.14306612290491696,-0.16063914918206698,0.04303241620666626
BMP4,-0.01994824442216889,-0.0491019078570113,0.01586984328699313,0.0983703160518681,-0.010264450260854782,-3.5204610330901355e-05,0.12638974221398513,0.027646558218528294,0.01209409422121637,0.0688663323519996,-0.048298517992653896,0.05493677739556906,0.01228408523791002,0.0750003547130586,0.090969911187237,0.2018780124317894,-0.007111857474394752,,0.06568562574998887,-0.022489914038272572,
SCGB3A1,,,-0.014248067018216787,-0.02807713261466189,-0.029448780242587305,-0.017630076321553965,-0.03762669644786844,0.03080983949145902,-0.010906648023683406,0.04046063274316197,0.05776568365813514,0.10820425576837518,,-0.008741873499610702,0.03653262999572878,,0.004149633939319096,,0.02335700578837051,-0.04417762810442811,
IGFBP4,0.014964996850074314,-0.07642345172263909,-0.0061233287266819975,-0.008574483515154272,-0.049856556973066846,0.001121262586891287,-0.08538465695604763,0.00123662693823364,-0.05215406071280818,-0.0001666803058005381,-0.08761017022520032,0.10280099926854942,-0.03084296344276125,0.0376859394082256,-0.05114965641669978,0.16647856157893898,-0.05360354740921021,0.07108160260542559,-0.010808010892960478,-0.02206326823169249,-0.0028924152518253698
RSPO4,,-0.04824380956009805,,,,0.04913868570489407,,,-0.021681749199680453,,,-0.053580882339629474,,,,,-0.00734521846945116,,0.06884327356414681,0.09063766423849681,
LEFTY2,-0.019191666102323205,-0.06617825517668037,0.008047227378097111,0.009935468662923427,-0.028765834178206513,0.0402961830619938,0.07335936987526341,0.07585947036019333,-0.019295486322606515,0.1262113587366323,0.043303475117393284,,0.04037544433747263,0.010480508988545844,-0.029798081359701422,0.22985999292869835,-0.0382510995844081,0.005758619505253593,0.10600062158736676,0.060527860331566354,
PF4,,,-0.014780082382096438,,,,,,,,,,,,0.011072647620132077,,,,0.030885267456637777,-0.07133419734591197,
ANGPTL2,-0.005692708452642807,0.0174836729415982,-0.07718011847785786,-0.06884306242604363,-0.06357267364607162,0.01072770451582534,-0.09285382054746694,0.028027128079400696,-0.10570134515288052,0.08408635301191719,0.05288706718480939,0.011947323623877966,-0.053094066067420134,0.1228504027133444,0.05694777693232912,0.06941903129619037,0.06549660848494213,0.03451297861468788,0.07120591389066461,0.02337769162977716,-0.0006075926480020476
LRIG2,0.06525874648261,0.029803996745033947,-0.02377400943460463,0.014685151731007625,0.008752478693380313,-0.05384061413804006,0.012513755869408867,-0.009918316098891251,-0.06576543773478628,0.04711655808594351,0.022918146824751053,-0.05098054259898325,0.09992912508216804,0.05518746778109638,0.09169991040765192,0.03284885797887011,0.04474504821494219,0.0238533824565109,0.14178847334744002,0.16393059041684155,0.08147854859149758
ICOSLG,0.022236408558315917,0.05835377799891459,-0.009767053512926447,-0.01702957517588517,-0.00843276763491346,0.009991460261679411,-0.04391141128634821,-0.01181715595511826,-0.030792637787976796,0.046015619851339375,0.06920501589475171,-0.027175182816363053,0.024596422627226708,0.10292348542010979,0.0910375805574911,0.04152559460699187,-0.008867860400778424,-0.015336002821819227,0.17273853938941486,0.007648197865697562,-0.04811427022020262
WIF1,,-0.08200423472071092,-0.02659435924247334,-0.032706831833012845,0.0687581327369095,0.011841021852257603,-0.040193602760469654,,0.1851919166013939,,,,,,,,-0.008564239229277917,-0.040577874366271215,,0.05258863347713497,0.20161587154346194
NPPC,0.0035214913813044935,-0.05359216133933931,0.02462869486551401,-0.005970475458428887,0.04844724190643229,0.033749087923675807,-0.015134273642658026,,-0.0761520724610731,-0.04983577411497593,0.029746808609943137,-0.07129108958369348,0.033246207912671036,0.03980392220111063,0.03602489025637842,0.11165566809684382,0.013659279019972694,-0.008010029814002229,,-0.014036435817874272,0.12156024573598412
LYZ,-0.04156668108221298,-0.014920911137808838,0.07084428487255484,-0.04772958970462241,-0.0046645033400681156,0.041831119338154,-0.0853722398158153,-0.0029914639250901856,-0.03568043706913922,0.06743463407572295,0.04357192927451428,0.0656009076196813,-0.011469764257455942,0.026548565016366855,0.010215282844748977,0.043549391573295446,0.021737914049846464,0.06736648415727498,-0.033556827537919866,0.005233779244467343,0.05674188344031102
EREG,,,,0.021723955513915715,,,-0.023388942926664165,-0.01959654301397673,,,,,,0.1015681280418884,-0.002495044943869509,,-0.02684917716894601,,0.007177836737942271,-0.03999776745589849,
SPTAN1,-0.02381147126451249,-0.0037677457757934324,-0.037051740660607735,0.047356753563093365,0.06826916383105659,0.03307540540129127,0.11480207082037565,-0.048689654255893465,0.10844404123338049,0.023453501815201627,0.034581490663499956,0.029382684726609314,0.08445717374736893,0.053605828035258256,0.02800144017285431,0.013077359822752573,0.06253513138151491,-0.01554643358734732,0.05206757242833219,-0.18920966730867642,0.07039536423828929
PTH2,,,,,,,,,,,,,,,,,0.051158567674443226,,,,
LIPC,-0.024816444714212873,0.07830294893285389,-0.01809470570336327,,0.04037219483177407,,-0.041889170490942276,-0.024502959679146997,0.004774832076065791,0.019576394820975427,-0.047616018116389186,0.07396237611148937,-0.07294302546973656,,,0.06193286921246318,,,0.039878971635008836,0.02838694048609059,
COL8A1,-0.03306551775186635,0.036975429982231446,0.020772783932015506,-0.03279518766878773,-0.04499677021564874,-0.00359963623232307,-0.05650881316333479,0.02603172192847695,-0.09133068919995552,0.10626813720006224,-0.012299514854789856,-0.040602873323812565,-0.0308212759886943,0.1544624396795333,0.11556747868951592,0.1953707736372281,-0.025374423117971414,0.00862220584087559,0.04355310300319496,0.17780358338693458,
GSTM2,-0.0021721986180906986,0.04030067321285846,0.011578569941765454,-0.04370832746351469,-0.019508471615605403,0.010863432288611056,-0.023120836438690024,-0.011230976504904731,-0.04343456964090587,0.06877085069474087,-0.03752938060190076,0.007629389109085716,0.0460133883943394,0.0480735018895346,0.023432896889483704,-0.039343059402536316,0.04862523861677365,0.015784956417285126,0.07619085265958109,0.08841331580383667,
IL4,,,,,,,,,,,0.029259575577567806,,,,,,,,,,
SPX,-0.01090819537591436,-0.0335550943467245,-0.017639544082257638,,-0.008264261810376731,-0.019880578244288318,-0.010104766312083367,,0.12690185160768466,-0.06606687845312906,,,0.03996411827050972,0.008668206801686852,0.03444268866049811,-0.12175006208524401,-0.06341288023931152,0.06794433036629789,0.07440052314584908,-0.08436657886717006,-0.0018109511184930458
MFGE8,-0.029503803737244823,0.13462771126568657,-0.08289234776321255,-0.021871631776103677,-0.016156144831828045,0.00422670756991988,0.03949187234195002,0.0753931996800044,-0.011168976314005506,0.0733776819579666,-0.05223434294470794,0.13100100687673763,0.023741429037378657,0.10128603875190743,0.05465872486112294,0.16550473278652936,-0.025051786414622516,-0.047450514091827954,0.059832104365555215,0.024237194234612427,0.05156781367345441
TGFA,0.09965644395513852,0.13873249840991975,-0.03752135775484755,0.017012357118811435,-0.0479926819545667,-0.003958420543208919,-0.00852505322557798,0.002053424948940051,0.004208242312731259,0.0030996729010878466,0.0008322580708854779,-0.08004051368549152,0.033491786375447676,0.06611270223071398,0.07340363960867004,-0.13902533886113677,0.06925884521706197,0.05423693809430627,0.1390767395155407,0.04993543110435564,-0.03136788023961857
SLIT2,0.0038442576259300944,-0.09776933897047561,0.023403638186553843,0.004880649250635194,-0.010584657386889717,0.004223459741906869,0.05633755243194486,-0.007980327225053338,0.15259505179277438,0.039469011863071835,0.06370215419852938,-0.044619814861395206,0.15107247732639767,0.08384984430569845,0.15178920742287394,-0.010919772217456833,0.04857584040610788,0.03240286437285213,0.056210035215673304,0.14440086184102696,0.04236032421442911
PLTP,0.03562340497686885,0.06567154818907227,0.043348084554069584,-0.04255665555518028,-0.026184631708114164,-0.07475256757570714,-0.1462112219480638,0.0067308609715578255,-0.004135667153609371,-0.0045157979463421975,-0.0727776447175878,0.06785655454333295,0.06503684189765983,-0.021758465649463442,-0.07102190794733139,0.19909409481620044,-0.04868398791833311,0.062355424931991595,0.023428705253282035,0.03224545438078239,-0.009431253355163446
APOD,0.019981923657617515,-0.16258988144963596,-0.014462162626546208,-0.05054559793580982,-0.08587712238117602,-0.008802126668062009,-0.07990832729121775,-0.02022722608001948,0.10030870810313196,-0.06484910680533582,0.04570151241365612,0.08143194433360196,-0.12515561532902522,0.18525160333840876,0.08423091029413912,-0.22346252757264418,0.0034038067416879234,0.03596834833654867,-0.17629405097022718,-0.12453857655210045,0.007887603244049123
B2M,0.04822537046523122,-0.10898609417096683,-0.03439973354075879,-0.06901719881153308,-0.07491677639256585,-0.044786230189595086,-0.11127457809057008,-0.01771045154145671,-0.14283097962817246,0.05945156458400427,-0.02572803604145644,0.13140704268554318,-0.013274587545643115,0.03064113342886938,-0.013099601528164237,0.21364134451162797,-0.07234409398276678,0.018911313987205164,-0.14370656098077345,-0.05729126545920658,-0.10294678756997377
OMG,0.0012531949326240895,-0.03479485910704118,0.01417237228272376,0.0027934615393165815,0.013594863262582989,0.031907928940400856,-0.014021082887108467,-0.012410598361813824,0.0890190535195529,-0.030178783743818695,0.08520727728133629,0.06831403887250984,-0.04054058929014244,0.16032788188766392,0.12023614503041681,-0.15573816684511346,0.004581945296490432,-0.016612923962302066,0.19049245533306128,-0.1628353487483305,0.059298744980733925
CXCL3,-0.015609444504081567,-0.02724843476673495,0.001205957357397453,0.0175424244233087,,0.011022604642911448,-0.016283604538121943,-0.016492017426435204,-0.011256678827619809,0.03834414206624025,-0.0002795434019906901,,,-0.0017277698229380984,-0.007646408825128546,0.09881270489882854,-0.010858526459437386,0.0017708017425659831,-0.006546463431719986,0.0723454405643519,
CXCL10,0.022391045853960876,-0.06080639160058626,-0.002877069964304442,,-0.03153355948791176,0.04101203788542733,-0.05723980989168901,0.005948946177164677,-0.017888224915157833,-0.017726308317129673,-0.06155247647798352,-0.03519830905046642,0.016402737475998384,0.032563225963543586,-0.07026870315273039,0.023303532825866002,-0.03423312343566946,,0.0793013190936384,-0.07255700523732402,
RSPO3,,,-0.019354188684079593,-0.005974169874151192,0.0109080335045036,0.03735665346626478,0.14849609560643914,,0.1022610392894663,,,,,0.14177264049596375,0.012062075653923155,,0.07253945084372665,0.003978505794558885,-0.011523032460553069,-0.07484592241816876,0.15991526579722168
