,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
MIA,-0.04017883576831168,-0.04661844500004023,-0.07765425972910446,0.037956069853223154,-0.11222986639701553,-0.02892187426130509,0.027631593717843624,,-0.04038456420058091,0.0948566242239951,0.07263492494876911,0.008945079815816399,-0.025411482267089624,
COL4A4,-0.04536822809757021,0.002222124865326828,-0.11609460346739388,-0.04931522967368726,0.030828292829704746,-0.011427637897121303,0.0025815389921832375,,-0.0391745255054849,0.04721896915158735,0.08532664175061726,-0.0036545655648676746,-0.015436476727587852,
TAC1,0.2913486654144496,0.06351764287569274,0.2682476685888358,0.1014547837606574,0.41949920421838127,0.07409985456567149,0.02540474750019222,0.25957414292803316,0.26366050026165244,,,-0.03295660346751181,0.14303770773668398,0.2582660928165924
RARRES2,0.0726724766418533,0.05940830529134531,-0.23234875811067993,-0.06648396107976794,-0.350323002759338,0.08418306799314589,-0.0022563142985769272,-0.024689318063586048,-0.13952976368817752,0.01949060485244448,-0.026400186647669684,0.008504011584932955,-0.041648113338199406,0.025182145432987593
FGF7,-0.03285784933526645,,0.05622155636502737,0.0255354096377964,-0.02810980939450406,-0.01296341493024952,0.03607665845445103,0.006808797750100795,-0.0549652575879288,0.03837795580981946,0.08355029966398705,0.04770810090731338,0.05851918942635881,-0.0381106590287814
EFNA2,,,,,,,,,,,0.08615996614190669,,,
HBEGF,-0.013285544287851035,-0.020428330429717784,-0.13681142010867217,-0.11685774169308302,-0.11593201686891566,-0.09796002155492178,0.10595420951320156,-0.1454961466258994,-0.05177545133080365,0.02168233898408433,-0.028596441263058065,0.0051720138656087015,-0.0686655496632339,0.038668507177936386
CSF3,0.006954607808848895,,-0.0377364715467018,,-0.030984609794144174,,,,,0.023259037283710947,-0.06374197164946113,-0.007884472305621377,-0.04333985715903827,
PI3,0.025210604543391617,0.03636958250769832,-0.058007519843879043,,-0.04612170472854584,,,,,-0.006145993327107377,-0.1222250065042586,-0.025870500211066093,-0.019920899426277124,
PCSK1N,0.25747058219019064,0.06145942885816378,0.0953377820852157,0.09044054224283146,0.28610498862932243,-0.07292390094629433,-0.007155604891881844,0.31968463779476286,0.2889222536724357,0.04320427962425901,0.05991477074400563,0.04315962887424944,0.1012207086157467,0.09295498691485453
NTS,,,-0.10860218943558204,0.05014978750505162,-0.05034498993982954,0.0016559413939526957,-0.022722852003977886,-0.05641267435440937,,0.009626356444409734,-0.01245188751283233,-0.013750476076051826,,
SFRP1,0.06495975110293646,0.016349637101871976,0.11675445564738515,-0.027735832863669346,0.01289013547215052,-0.008373014096557378,-0.02729461635494868,-0.09780599101015978,0.04900508182562137,0.04998769253303207,0.03892424874977352,0.0037322218998754194,-0.0255593099812229,-0.037362412898787556
CXCL13,,,0.002493084095466008,,,,,,,0.02805597855990517,-0.03311280951837678,0.005103879534991274,-0.06602426443197601,
MICA,-0.07040485952550518,0.017770010069591023,-0.0027522899066469335,-0.03932671535540265,-0.11270350867287195,-0.043034990591134095,-0.015293767542358172,-0.01292284953541573,-0.12482204532094945,7.664701643450388e-06,0.04367974843939379,0.023481645588366264,0.0257216021900791,0.12620509370944238
TG,0.028455516892400015,0.031953746501896516,-0.019432226853055113,0.011627261328637947,0.03354556461763613,-0.018366694140081064,-0.019752995126969795,,-0.04132984525647246,-0.0007024310801526293,0.04777474642047118,-0.040029408000752845,0.03258302208375381,
ADA,0.0006644921793331896,-0.02030389691164067,0.033904650159546794,-0.03428902027755626,-0.22226888144614074,-0.03724885378828071,-0.004017364332073552,-0.17562856765843116,-0.09806941432261472,-0.037051315877315326,0.037671918359077974,-0.05091509039096436,-0.007927042495130128,0.10414650032148963
LAMC3,0.025605456404641413,-0.01378152766313581,0.07196991905346645,-0.05164600635627199,-0.17266306516869426,0.020382784513926944,-0.035290916836861204,-0.03740490086843342,-0.03961959671679102,-0.03552362755480737,0.04002245486390864,-0.05052917406069918,-0.02985805510986052,-0.0491053083255124
CCL7,,0.009778938180684671,-0.04859500406271575,,,,,,,-0.008254096024696204,,,0.010973900745953277,
NGF,-0.02613790517340288,-0.04117826001818302,0.0051245021005878405,0.057211662595421583,,,,0.16658766945813913,,0.06391310788879523,-0.016345404316656133,-0.01984890826065099,-0.05042029731101469,
TNFSF15,-0.014682670275359733,,0.05852872206356957,0.014668827751279577,,,,,,0.06077974722750677,,-0.030203051070109246,-0.023523384608561782,
HMGB1,0.0965582917267485,0.04308246755041262,0.00023550884112043775,-0.057232362160092906,-0.25517930786638676,0.08108228783337022,-0.014299966817152704,-0.13151068606129585,-0.0014595813457157377,-0.05865899295413539,0.06148669876812528,0.032806620514167745,0.012972736995934642,0.0030524471295614595
ITGB3BP,-0.16701638094923302,0.031657759808044285,-0.0024674900189021113,-0.11393428974884572,-0.21529263447013938,-0.028108938426575553,0.05840097947593388,-0.07633376072905802,-0.12579286118534355,0.02778632430544232,0.028734382545380768,0.02687261202713519,-0.03240529675404927,-0.013596840001508131
AANAT,0.03050546163322248,-0.03855116047182643,0.0026609890773726533,,0.05511892080373273,0.03850317663349476,-0.02276959388760548,0.0024029354263411344,-0.03690734116834706,-0.029839217107764427,0.04251189225084326,,-0.027642776871641545,
RELN,0.16248830135287431,-0.020605192124059965,0.06679876062572924,0.07709885493967755,0.22528879137285845,0.030653739661490348,0.01635586804361869,0.054054366542459875,0.05299662469025255,,,0.028339180891572217,0.050299990871742695,-0.03657754617723532
IL15,-0.04596485374840041,0.01454223695969276,0.000249877569408784,0.01395187367771583,-0.06976781127110614,0.028406178164016405,-0.043027364080015264,-0.004444391662393528,0.005312249847681964,0.010439460870701871,0.037412333833722576,0.000529571632709985,-0.01829185510895767,
UTS2,,,,,-0.12187564363312613,,,,,0.009102095387756888,,,,
BSG,-0.1092691520702316,0.08760794024555366,-0.034782842731926694,-0.03469320160664602,0.17497859436494953,-0.048792351237605044,0.0020006347277946464,0.24271778832897406,-0.2378431978419015,0.08700724369397274,-0.07266648316392343,0.05598841284837497,-0.0020164124335842054,0.04237477464461713
ADAMTS3,-0.03333215298421502,-0.021654057209956792,-0.026772607972521765,0.089974399544719,-0.26087979964502495,-0.027042466366588084,-0.022688410098827463,0.010205927268838006,-0.00264005612077176,0.01173659368343945,0.028756278247286528,0.03262504359051653,0.03350896885622018,
CD34,0.11086671262052263,-0.012068981977972838,0.036615384874906176,0.00434641569742912,-0.09544845317630647,0.07156994790969862,-0.042601291921590394,-0.001634428089561063,0.013363292110265964,0.01884492625503078,-0.012806890089284751,0.04433531746097672,-0.005170999767578825,0.006887006914861434
CCL23,,,,,-0.04204003947983657,,,,,,,,,
PLAT,-0.10771683334222032,0.007491415712996742,-0.012896286345911275,-0.15376496846540988,-0.24668153038661958,-0.1354679494329556,-0.014312241601121028,-0.014264267991588218,-0.09816406790268009,0.08004441815707566,0.09649085645993678,0.04926926461035476,0.012307633036933224,0.05939373464801337
NTF3,,,,,,,0.0037285728208550258,,,-0.004004164426748381,0.08538701492508365,0.05711203768834672,,
LTA,,,,,,0.048510715583742266,,,-0.03422985732943106,,,,,
CKLF,0.02694966358836037,0.029815747671604498,-0.11860644785089705,-0.07892799041966929,-0.2858492025004955,0.05352120053698746,-0.010816524104943128,-0.1178117355428483,-0.1747575057766721,0.09968050186851946,0.07808403683738967,-0.005199391015574982,-0.0429430130021992,0.024065619505374964
CD24,-0.09877200202121778,0.029852398195013924,0.02946407250763294,-0.13780234893478677,-0.014084510107643436,0.022307994289930435,-0.03013085898275815,0.004388172458713339,-0.005831538643852301,-0.012227266847784935,0.08140167072369686,0.030095298322821578,0.06334550383957528,-0.013672136342732339
HSP90AA1,0.06737022560526316,0.019847136369823666,0.2895135046144031,0.129253304524589,0.3734663942642867,0.012304016273823078,-0.021619800714531838,0.34254989610723163,0.3037588814625971,-0.061615833202620256,-0.10028325524684387,0.03926565080572478,0.05863438305439625,0.08060070601988469
BMP4,0.07117969516780123,-0.0032181130132083557,-0.06291576163152865,-0.09755735720170937,0.04978632206412022,0.032218940199353056,-0.0760211591793395,0.10503367508715986,-0.029167373855823464,-0.007896712330586681,-0.02938764028338663,-0.07145785874460464,-0.04221310963289786,
SCGB3A1,,-0.03188534951057649,0.05236746005399536,0.02662060667720599,,,-0.019206375146522302,-0.021254816354240366,0.07397965654698103,0.03628114369752185,-0.004977318533213904,-0.025403570163551454,0.01683814855611794,
IGFBP4,-0.060291822050065676,-0.07017515140456228,-0.0868814651282067,-0.07209993194853687,-0.10366029983317651,-0.03573525163360355,0.003449907226017157,-0.13621615666772233,-0.09627970914080579,0.00035010148183214614,-0.018983130660025303,-0.05373665455012109,-0.04754963796228025,0.054979963093054425
RSPO4,-0.03193013092602035,,-0.04455981545048321,,,-0.03456449462052475,0.04195423464561247,,-7.5472379906126e-05,,,0.12976502347539096,0.007466993573465218,
LEFTY2,0.04049968143466046,0.005066682080000827,-0.03410417475612863,-0.028791802311018362,-0.21365541180779743,-0.016412729030695336,-0.02106002216678577,0.052831235039701184,0.0006105938499727601,-0.013764455549187713,-0.034760405448041466,0.01488869569405333,-0.00804516520253433,
PF4,,-0.03307593176995319,,,,,,,,,-0.02770895352778057,,0.020640557430395192,
ANGPTL2,-0.029495000528386446,0.004194300676502776,-0.042854212695534216,-0.1798604828977699,-0.2290372785781739,0.0733714142611412,-0.022236174757431452,-0.16738505767113726,-0.2413254922529721,-0.03835015712987544,0.05515163419541333,-0.039274440170042335,-0.03344826825628233,-0.123452391367272
LRIG2,-0.054739848126440116,0.014982435859284278,-0.030315079136961062,-0.03782785704216179,-0.06873056675212423,-0.037285726656900525,-0.01821474233135531,0.043414223532570746,0.0035882951773309763,0.05628493872677584,0.018738151299380387,0.010194315761710128,0.029794516324532037,0.024840195770896238
ICOSLG,0.04820143117790408,0.0436650216419962,0.0001426381606383508,-0.02488209071441129,-0.12859619349314502,-0.01824348047925065,0.03807617136073536,-0.11616898861554138,-0.07063542795240198,0.054085374944425606,0.07600870957867674,0.011985825372451644,-0.026587935966675236,0.03179683245571047
WIF1,0.452846881372699,0.003542452954256466,0.13642547885320527,0.24535735905353973,0.40237064659471333,0.05585974300260895,0.020403171667678178,0.21853385097158268,0.2352047119754925,,,-0.03926685645641265,0.003541465956689628,0.13743820238833002
NPPC,0.04004879028091262,0.02298407215082358,0.12273201484087415,0.014320544315894869,0.011705969707288398,-0.01934948638464243,0.016033762468183624,0.10801948943616928,-0.1746353895135035,-0.013909921339794845,-0.004588807054484168,0.011091969773738006,0.05068044647070734,0.052768552035284105
LYZ,-0.0728698909030497,-0.05446559312397323,-0.10589057595652653,9.828016581499918e-05,-0.16616569482408403,0.0013204598460233399,-0.04738811567321767,-0.20919635930324168,-0.059111117910266284,0.0010314908516550092,0.0732324171245076,0.028778069025757202,0.03594834458351575,-0.014890969887270542
EREG,,,-0.06270623302367678,,,,,0.07848613403090662,,-0.0482204420514677,-0.012091166837137754,-0.0069614877248871995,-0.05652153281172792,
SPTAN1,0.17222184960905304,0.1177841047072189,0.15267840535298308,0.19625938097577852,0.2247929380479887,0.08794335077519679,-0.04388795747906055,0.32298791565289586,0.18991080739529426,0.04626064297265517,0.04326568193953747,0.0789111855843724,0.15736659032006733,0.1724229631533198
PTH2,,,,,,,,,,,,0.07841731375665273,,
LIPC,-0.02000765491096375,0.043433487652651766,0.076392784759258,0.0920243494996662,-0.09663486304478372,0.05005747483154495,,0.044690307691467764,-0.03998387144727181,,,,0.02957211357050264,
COL8A1,-0.18161008051167757,-0.03110398785571074,-0.15702688486765326,-0.11858389360354939,-0.10230756351426794,-0.03797804988845872,0.006570509924240661,-0.15369743459498245,-0.16643020261471642,0.048499778789064966,-0.039884626325847015,-0.042437012009974136,0.021872146996686166,
GSTM2,0.0546638253724684,0.06421708412917614,-0.013106653737886775,0.01368730878518819,-0.029870960769037662,-0.05464077516445724,0.058400932627106696,0.04356414402700574,-0.06626600297070366,0.018880410303505967,-0.016093399276205234,0.011441236704143548,-0.04284794884346971,
SPX,0.14694799087007396,0.01504007043521856,0.30022280549095604,0.0206530144253877,0.17258811184238793,0.05217518051976453,0.01000422374093524,0.038724542178100355,0.23723116330449112,-0.03429372488873687,-0.011305128382992824,0.0022102711391356468,0.13884005679022735,-0.12922075245292547
MFGE8,-0.1290589847512802,-0.053515905637750584,0.12413212553356913,-0.054063382524043156,-0.08143989474279309,-0.05818630016839738,-0.05220675712588852,0.09608719173728877,-0.12016674911263585,-0.03206680419058128,-0.05246984405117068,-0.03868029448381248,-0.02970733045876401,0.08388506477196354
TGFA,-0.21203809998817813,0.03615830261070492,-0.11947550338055997,0.007378038357839925,-0.1871332383663003,-0.11354225544713357,-0.04016337940002253,-0.07791670378381975,-0.12633156244829852,-0.017831420359557083,0.04637439160134894,0.06877836189184237,-0.10611910185687891,-0.024093344233208077
SLIT2,0.35105562515451794,0.11064549161882666,0.1088801911951007,0.044246111347594944,0.2092273435347656,-0.006424749691865026,-0.07145133790022003,0.18395103822259962,0.27077416848317115,0.04309833212927443,0.008998593636932138,0.040412946703512226,-0.011825358972950119,0.13855688040000105
PLTP,-0.11599731477126857,-0.005163819920959667,-0.18291444003829296,-0.09509503236253782,-0.31652874977912004,0.003995683854129355,-0.013338685892514664,-0.29179678816299326,-0.10317201944881381,0.06533713105541226,-0.009431575324779472,-0.07197512735468672,-0.06292329356764328,-0.05725027293874233
APOD,0.12128469077717,0.04566668720272027,-0.0827070355655097,-0.11684872766171328,-0.2685154312068957,0.03550989397819317,0.005659097532004268,-0.2236066633614965,0.16642741598162164,0.05804779470150703,0.09579408780245685,-0.02012812970531393,0.026533664802916006,-0.17308638303833526
B2M,0.06671307837326658,-0.04666512062034255,-0.1855245992556355,-0.24024274395917522,-0.39392405751223913,0.05382167678108713,-0.033851617555355665,-0.34665409534209735,-0.28325832545952867,0.07359546700197893,0.0847046261945887,-0.05628846675285367,-0.10832017962352128,-0.15451453642898946
OMG,0.22665285666101856,0.07433972762370399,0.13488545275985755,0.02645093238588874,-0.014568067396966065,0.02646885798958457,0.05904367870686351,-0.03621511440353276,0.24026109130085652,-0.034943327321773625,0.09024226633820406,-0.03689908679045975,0.12136451607846213,-0.05959508712805649
CXCL3,-0.07472935363510612,-0.05430912740164449,-0.09884516470541248,,-0.030611973412466974,-0.04188079424767361,-0.020546758621385552,-0.00843424864368313,-0.02465169583845867,0.07354124154581557,-0.03462607906436626,-0.008299375042970607,-0.022036903255716084,
CXCL10,0.033606036769696146,0.00469828284192597,-0.01592374058898413,0.010015982697378977,-0.2857202276980008,0.011430084129317508,-0.0312120301980928,-0.045999594472641125,-0.0391745279803503,-0.022470058568428656,-0.012726196205881541,0.034034794985776905,0.056174777415554114,
RSPO3,,0.041704713082589426,0.28346568732786465,0.035762304009943444,0.22930010630201073,0.0035068109959111035,0.010979468974476873,0.1958336183702099,0.01520286751315563,0.03515629647962769,0.08142059633684552,0.042330214179256614,0.0966891844539821,0.08829172813017615
CORT,0.16793852177898183,0.0721126134624193,0.19018637421698123,-0.007123734143216731,0.23037829863901232,-0.015503454946822542,-0.045339971202369024,0.029573523045075878,0.0724755135296933,-0.026962788521924574,0.014141967787193972,-0.021930759295367724,,0.12238727568622233
NCAN,-0.023468221662841023,0.06951633700488018,0.23951806944050116,-0.07869542174195919,-0.13803865486134861,-0.035820243607310606,0.009161425790537166,0.22570928037799592,-0.20876865638093128,0.01416360717108371,0.0929707504008999,0.051403941511756986,0.16388317533845084,-0.032977359959965875
PRG4,-0.04885764257006361,-0.01919484677071861,0.09500343615886993,,-0.03568527363575436,-0.04417205196679538,,,-0.03011833786093886,0.021540826117250386,0.03129874132792604,0.04243736885226017,-0.03956357137213085,
ZG16B,,0.013986700483145138,,,0.1374143176599721,0.025737090583273284,,,,,,,-0.04188206558212595,
TGM2,-0.001880723186325593,-0.06540449917278786,-0.07255372470362892,0.06000976368997431,-0.1055364036257702,0.051034355864883106,0.000638475708721405,0.023055497128706533,0.14208560274374746,-0.019051389849464903,-0.030888499968554996,0.008157502460012898,-0.015792534337405767,0.05668334530628211
VEGFC,-0.035056334019387896,-0.03618555196215851,-0.047548330698640395,-0.035552803911635636,-0.03307811946654571,0.01760457304979265,-0.02026057722835445,0.04863946549026313,0.026213317585608117,-0.033851915081056824,-0.03540431690473749,0.07015284168534681,-0.05427455417156179,
WNT6,0.022789066471740827,0.03878891234558764,0.06437331182377497,0.013718081573685186,-0.05168199530284938,-0.0239688263124423,,,-0.001444797399311848,-0.05077565453603508,-0.04563135739683792,-0.015815069657694015,0.011076304353012052,
NRG4,0.05541174030982103,-0.029367529251990182,0.05000342521686577,-0.00036812332583218376,-0.040780192633649605,0.023782002560164616,0.0031858555744802702,0.06241041750251236,-0.015426261819970777,,,0.030184399564776126,0.10484444252527718,
PMCH,,-0.03384765790372723,,,,-0.0007810836653761521,,,,-0.009232084297308771,0.07658838598563213,-0.032115814657553046,0.006768034397272156,
COL9A1,0.020201610593114195,-0.03963174796470951,-0.03202759889294365,-0.13484875824166806,-0.020613720347228966,-0.0036789735295805494,0.01468904029342211,0.09759402122681224,0.011488882020967133,0.03716707384060886,0.04280197028660032,-0.014996304488632067,-0.05390488469228576,-0.03935611313727376
GDF11,-0.03289502413493256,0.0704702757172476,0.04701272598244526,-0.14930159406252144,-0.13602848684300325,0.009952711518103653,-0.00010525093704828931,0.05455692372879172,-0.09482131057412048,-0.01795584989450243,-0.0027355388750725843,0.009517385756112776,0.004939755432577001,0.07711608376449285
IL24,,,,,,,,,,-0.025776144615230756,-0.02726714835153007,,0.052540391136019535,
SORBS1,0.024901103747986306,0.027039390080622203,0.013759421356682467,0.028224392925670975,-0.040152036722297675,0.01317310062675156,0.035575841680042124,-0.007159903835197044,0.04923519882749988,0.03222102101062788,-0.03959461224766565,-0.005774121162866621,0.018241778850945925,0.08053345863169196
DLL1,0.2245939383284093,-0.009534790262922232,0.005076648163155314,-0.06165535245805618,-0.0818549649219978,-0.03016639580346089,0.0473367739013835,-0.06546059107118922,-0.09527979341085223,0.04192428682829021,0.08358940897105124,0.04324675819688284,0.008536900352063653,-0.0070370849086986995
TLN1,-0.11884784715446033,-0.08486680339984388,-0.17530080492001443,-0.033536961784373535,-0.3075007622082483,-0.06742742305793625,0.008362989644556777,-0.25778200525493367,-0.21607886021745065,-0.0017502412566933704,-0.05950087587928459,-0.0810605672894902,-0.034097729984966255,0.040048873931950536
COL2A1,0.1059575844322609,0.0482779962556755,-0.02758851886258596,0.008058829587953772,-0.048509913392343555,,,,0.05677310229737749,0.012408638060211192,0.018566502893969543,-0.0032344924529781743,0.006386153276131224,
SHH,,,-0.027131592609767833,0.025652603845278007,0.061918661025358535,-0.05248427098603418,-0.022052343979553333,,0.15369106510687358,-0.01026959851997538,0.040970686189176556,-0.016087296653927816,-0.05087882050575463,
PON2,-0.010506434086148179,0.07355442183329597,-0.0820570850377191,-0.004501499427976274,-0.3471516651134126,0.016863158290841243,0.016202590119920337,-0.10669330822947697,-0.1591988632035171,0.04505993551018748,0.06120601926812892,-0.02752178520765406,0.013823719900404836,-0.09943550839756317
ICAM5,0.36846467463691684,0.0775202607229267,0.3504853842424716,0.08756325947738318,0.2775779321405742,0.04517008612708724,0.050354103506898985,0.2005088105945176,0.18710488342718792,0.09724327395185725,-0.005077422130466475,-0.01970106613220187,0.02968094230220293,0.14929756712951803
HPX,0.0685453725637478,0.03697347291263369,0.06316675748952244,-0.011497370023226232,-0.05272452916457566,-0.007559883591746592,-0.019206373188478613,,-0.04879965407416727,-0.00014626726353571617,0.019692452556187293,0.06906128926310215,-0.022181179708942997,
SFRP2,0.02227514358526538,-0.04239165714685579,,-0.02601194728491758,0.017464611871048204,-0.03862235611177101,-0.0336420477169759,-0.08972393855298302,-0.031535146506141545,0.0460383636519492,0.06442211439256554,0.044356826489026994,-0.06214670926358316,0.05485961393765016
CFC1,,,,0.0061025350854283416,,0.05471738296288833,,0.08749387389373701,,,,,0.0012376924248784925,
CD70,,0.021930958836254795,,,,0.005425342891571396,,,,0.07918412552215974,-0.0073865857058427855,0.01305764944338261,-0.07413181306346751,
HP,0.054761825257196285,-0.021642326959674475,-0.07956796576061652,,-0.12864444888506238,-0.042278319131065424,0.031631671346867445,-0.0808648247524521,-0.07884046719601728,0.02084722330878853,0.058054377219745164,0.022514035847163782,0.037256541693003714,
CXCL2,0.04962761361965873,0.005266639120980032,-0.07994386772023432,-0.06139247397987551,-0.12029418232704744,-0.04223843767108397,-0.0043868465959986495,-0.0648575584071478,-0.015032890980178478,0.09116959624089008,-0.04465893056859713,0.01902048872767239,-0.05808674396753313,-0.022255316962447865
NPPB,,-0.022020463774382555,,,,0.007926873684645723,,,-0.01872567965193589,0.07405164744020616,-0.026007824663097673,0.12711221407604556,,
CCK,0.3398243733629768,0.14272708356854558,0.36008797800776715,0.30368185749797,0.35190032385789377,0.15851199313669115,0.050854568375308315,0.37020248453893095,0.3357133780068164,0.0009487527020289116,0.028242547195882636,-0.046420967190405414,0.14742883078370445,0.12806233060084943
SEMA6A,-0.10399725777376334,0.04285508167839941,0.03858487225643426,-0.1785466551705269,-0.3006325011459409,0.008545515301788046,0.014879419564699499,-0.120672773109183,-0.22828095713426447,-0.019117486139468672,0.034875231320217186,0.008428390223420575,-0.05396591555212625,-0.12837782049303442
IRAK4,-0.077006459456927,0.04563286503114515,-0.015592406788218882,-0.06126694855699394,-0.15571397273701076,-0.002122019886873346,0.040548787897164006,-0.02022874146220319,-0.09792014137202484,0.025304611895802454,0.020436468592793276,-0.06376461468020073,-0.02091377224151357,0.03352232649900899
GSTP1,0.06451738472664122,-0.00957958618378431,-0.10760136550523355,-0.11578347602172011,-0.3467049119874135,0.03501595829615801,0.06724415423905268,-0.23675565067530926,-0.24849090657806103,0.09178547992773853,0.06749064311567855,-0.008184563491730149,0.004426404362919928,-0.03531074774297954
VCAM1,-0.04980613791370329,0.06488215431147563,-0.14912850106390738,-0.09052935179673506,-0.2790538182862377,0.042848495870657546,-0.017046322169153888,-0.09358582082765939,-0.07349810899406767,0.05470732436435741,-0.05233573452128042,0.05279309392253308,-0.05616335889424718,-0.03671582694108302
NXPH3,-0.0964526542284821,-0.021124390105298402,0.009264974268533125,-0.12171046970694561,-0.09806288445319888,-0.030223724527119616,0.07785989895581355,0.13012053213030156,-0.01582308301431741,0.06007037253054849,0.06489120798536152,0.015566514489959996,0.022167186617532537,-0.03192779799245848
MTMR4,-0.03469343442875951,0.022131479859268343,-0.026779996275493673,-0.06922528243874931,-0.0348889702227387,0.0008110077850375955,-0.048774968988222624,0.11403547382285831,0.08193610651058443,0.028480480828900968,0.04522770491476842,0.012156341949625234,0.02384911817740633,0.11218865944285997
LAMC2,-0.030257626265277192,0.009981141251721035,,-0.05726996045458447,,0.0016754949369438598,,,,-0.018110088379096227,-0.0005689222507151172,0.018451011288269707,0.06823907241532956,
IL10,-0.009292880533122253,0.012933210763761428,-0.06678344082424013,,-0.032042397424313605,-0.006306326639575371,,-0.09920604269526813,-0.02751395494394025,0.0026818132908368493,-0.008767126467997075,-0.005166946034057398,-0.031165512521490326,
