,ZH1007nec
BMP1,-0.02049241751792395
NDP,0.025616906848057903
RTN4,-0.08458396015936953
HEBP1,0.008455804952471365
WNT7B,0.023143486081371387
PTMA,0.05058696379829273
CEACAM1,-0.042475762923674235
PDAP1,-0.002147189033160557
QDPR,-0.051891768033587166
POMC,-0.0210647366738778
CCL18,-0.03642074607963184
VEGFD,0.1285131223315212
WNT5A,0.008351895697372524
CXCL8,-0.09043302759160736
GRN,-0.053675828166204524
MIA,-0.003744794652164379
RARRES2,-0.07162966801522522
FGF7,-0.031632094869006824
HBEGF,0.0504784499710821
PI3,-0.018639801343527565
PCSK1N,-0.06782625812797147
SFRP1,-0.03160029424652628
MICA,-0.013153560608288602
TG,-0.05754787464820192
ADA,0.012932937482102273
LAMC3,0.06333633582069087
HMGB1,0.016010485203073112
ITGB3BP,-0.0005088805181511042
AANAT,-0.04960005027549749
IL15,0.16925123770477735
UTS2,-0.05413751955014136
BSG,-0.12863547886537127
ADAMTS3,0.08403155922602573
CD34,0.06861360142763197
PLAT,0.1121353693940638
CKLF,0.07582014328568794
CD24,0.014583195769617077
HSP90AA1,-0.0789675839575353
BMP4,0.11118455613648996
SCGB3A1,0.011690552429757748
IGFBP4,0.07605104887067947
LEFTY2,0.010819406133552959
ANGPTL2,0.03606399855513467
LRIG2,-0.011522269093972621
ICOSLG,-0.04100772416328793
NPPC,0.035211058887387355
LYZ,-0.10212123155437192
SPTAN1,-0.03207382282536397
LIPC,-0.03695700631715533
COL8A1,0.025199219271715506
GSTM2,-0.045819218969634534
IL4,-0.001647115055179959
MFGE8,0.09994895702566771
TGFA,-0.12412080898832584
SLIT2,-0.013852297778424944
PLTP,0.04953336986001441
APOD,-0.012054995978312161
B2M,0.019714356217590545
OMG,0.019385078661687368
CXCL3,-0.009853944501989223
CXCL10,-0.011502991051990066
NCAN,0.0343688762346553
TGM2,-0.0566928213053348
VEGFC,-0.04004604972339017
WNT6,-0.04479750837700434
COL9A1,0.056152207853331935
GDF11,-0.03944865570964641
SORBS1,0.03344454108175638
DLL1,0.08918313924910788
TLN1,-0.06851819805861503
SHH,-0.05684879189638872
PON2,0.04667569452512187
HPX,-0.029456723957774354
SFRP2,-0.03532739172574046
HP,-0.020350248402410048
CXCL2,0.14014522417083494
SEMA6A,0.12144306811360456
IRAK4,-0.01164285913248113
GSTP1,-0.03900584942889946
VCAM1,0.05321881369704322
NXPH3,0.020941695994352087
MTMR4,-0.022534178188444484
IL10,-0.07421336585362917
SEMA4D,0.06752458324319642
TRH,-0.03257713024054202
SEMA6D,-0.093209915020539
CEL,0.050971577591704294
PDCD1LG2,0.11340241681988025
SPINT1,0.034229371626190094
CTHRC1,0.009109296434121417
PODXL,0.03536660282472796
JAM3,-0.01344697640193883
TGFB2,0.026242934305168428
COL18A1,0.09907530027113094
NODAL,0.03860867164578185
INHBB,-0.04747050580663853
ARF4,0.06003797245132008
CXCL14,-0.012356348881567307
LIF,-5.061677357869326e-05
IL17B,-0.04658832680361177
MMP1,0.0799290584802866
ADAM28,-0.05375947141647029
TCN2,0.004931725684223058
THPO,0.03233387205555634
CUBN,-0.015355075606952196
TIMP3,0.03768676837599154
PIGF,-0.024097537930921883
BDNF,0.02511891834584779
CCL5,0.006592481177504054
GAD1,0.13422500635090195
COL14A1,0.07569449849150733
HLA-A,-0.06156298272079569
ADM,-0.09393318265034444
GNAI2,0.0007197090058455929
COL11A1,0.05683379242093623
NUCB2,-0.013334879593014961
CXCL1,-0.03362959012112579
VCAN,-0.025100719171148485
MMP7,0.058347598196378574
PTPN6,0.07848653417336178
PTGS2,-0.032635952188793234
CD58,0.0014709781424561735
TNFSF14,-0.04341641424138386
MFNG,0.004062520512095653
ICAM1,-0.0030437569439257846
PROS1,0.027809070328341602
CLCF1,-0.00910864107506705
PSAP,-0.08399648214837772
EFEMP1,-0.01008336508477489
C1QTNF1,-0.045915443378108774
ALB,0.10328340797776112
EFNA3,0.003220966801445623
DRAXIN,-0.04992769841000404
NPTX2,0.01782998383866676
FGF11,-0.11959475766699168
CD59,-0.02095688657650971
COL9A2,0.04885676747594378
DLL3,0.06539155841903402
LIN7C,0.08405747551229101
PSPN,0.055647242804815984
ANGPT1,0.07564801977973318
L1CAM,-0.03852764409045888
APOA1,0.06673127219509714
PSEN1,0.14214439426639047
CALM2,0.09906197343522187
CLEC2B,-0.04125473419184092
NTNG1,0.0991888187803256
LRIG1,0.013359946665178065
GHRL,-0.050849105203149045
NPY,0.063840231543486
MMP2,0.02131264956075144
ALKAL2,-0.04569987000342383
CSF1,-0.06764338519683406
SEMA4C,0.0038659615103779233
ICAM2,0.0719087831077272
SYTL3,-0.09760458786118324
IL1A,-0.007117305717416722
HLA-G,-0.04004604972339017
PGF,0.06531659240973013
LGALS8,-0.03974705046803623
DKK3,0.09673176835998608
COL16A1,0.04916590715082524
TPH1,-0.030255504284656183
TNC,-0.011451689691762244
C4A,0.00046154214587275095
CNTN2,-0.034146024705475994
