,UKF259,UKF313,ZH1007inf
HMGB1,-0.07062650445555851,0.09211406546141283,-0.02321974839646717
ITGB3BP,0.033390132261911475,-0.03034067777608235,0.07728101024858602
AANAT,-0.011094866113900368,,
RELN,-0.019258202933477162,,
IL15,0.0472553625843465,-0.03633445359947163,0.03301451545723508
UTS2,,,-0.026705547529082226
BSG,0.028437350118218796,-0.06308596958941669,0.07238572782677177
ADAMTS3,0.04080603769285705,-0.030316835019201387,-0.023551930498258794
CD34,0.0061365947524680995,0.0540607522287709,0.07132439741995326
CCL23,,,-0.03203837073254154
PLAT,-0.02512205722358658,-0.009623561884797653,0.010652752239703297
NTF3,,0.013081681555288669,
LTA,-0.014034520377717507,,
CKLF,-0.02142463399706955,0.012660987022470647,-0.04888279860932395
APELA,,-0.014090873307069412,
CD24,0.030811389806115225,0.04916688940728691,-0.03995014824628681
HSP90AA1,-0.061776082748095026,-0.031785329911397056,0.041091417571300165
BMP4,0.14289019311909343,-0.04805362915000015,0.008522134692382244
SCGB3A1,,-0.007546411909207619,-0.00032299763817085947
IGFBP4,0.025275044043490298,0.05386641393446938,0.07288879510746003
RSPO4,0.03218077302820484,,
LEFTY2,-0.03135891520768349,-0.01747183020000368,0.0231752100452243
PF4,-0.009553791778387905,,
ANGPTL2,-0.05851372037261951,-0.06478414664134266,0.08381083668217794
LRIG2,0.010178440809852394,0.002361824270544385,-0.015532468239438265
ICOSLG,0.037108126782662364,-0.0012798038803254119,-0.0433413250448361
NPPC,-0.014820287074719982,,-0.02830700011582683
LYZ,-0.03483845872062251,0.030684115372309886,0.0025217935674543665
EREG,,-0.020430578421539454,
SPTAN1,-0.0805321758776906,0.05085845821612249,0.072783752092064
LIPC,-0.01716887536688299,-0.025545813816630052,-0.030016676001652743
COL8A1,-0.019810063735892752,-0.010173006360672521,0.08581607837229595
GSTM2,0.016679350656928046,-0.01540204248984434,0.026608963402623358
SPX,-0.0281331324508491,,-0.03752635870991817
MFGE8,0.06888409489343102,-0.0370014760215434,0.08313590337786865
TGFA,-0.009490765067722238,0.02735638268087209,-0.03145614497102529
SLIT2,0.003990037560777391,-0.033838401715104195,0.06235427026402459
PLTP,-0.03761738820618411,0.021455000524734386,-0.018396618843363615
APOD,-0.04446956030432272,0.06794090247521123,-0.08029832968614692
B2M,-0.042425222257862605,0.06743358761920075,0.025890861139735048
OMG,-0.06936146036697442,0.07471805421095314,0.0027133566082801056
CXCL3,0.03196084259890777,0.04430252420028228,0.07499235604668113
CXCL10,-0.05409475234997281,0.025446359465607044,0.010783735629820044
RSPO3,-0.011094865294115379,,
CORT,-0.01242803720957655,,
NCAN,-0.10009610032070836,,-0.05246956402590357
PRG4,-0.010950153579476894,,
ZG16B,-0.012708992429930423,-0.023048517197565763,
TGM2,0.05168268714663899,0.038129018860552415,0.0724030564160917
VEGFC,-0.019516105688857602,-0.012905167091003658,0.08072097708681816
WNT6,-0.015145472373553877,-0.02577295357248255,
NRG4,-0.01332683783055955,,
PMCH,-0.018465632161750987,,
COL9A1,-0.013918909445077747,,0.09555679222019889
GDF11,0.015202420842588832,0.04528072349943934,-0.03347385178747494
IL24,,-0.0145343160414576,
SORBS1,-0.00034736656877666953,0.016425775125534853,0.03797447136448249
DLL1,-0.04977424704262205,0.060163703072628374,0.06233765496549132
TLN1,-0.042751204379460804,0.0311822132019554,-0.010378595185521217
SHH,-0.011379007431714196,,-0.05668858478891516
PON2,-0.13189031928235914,0.016697500619696947,0.017039281831286165
ICAM5,0.04704798960973909,-0.013758515946116654,
HPX,0.055865826850864324,0.028004653896294772,-0.029173187058340037
SFRP2,-0.012959456323276618,0.09451813540219141,0.045108856962281674
CD70,0.03153088731164548,-0.000329769835489257,
HP,0.005729628716976674,,-0.00813999164498911
CXCL2,-0.009992603954935265,0.013353432348795456,0.029111040746927736
NPPB,0.17859023178076175,,
CCK,-0.02867951405781403,,-0.03001670022921947
SEMA6A,-0.05177700209158878,0.016095436805597288,0.06378402949827179
IRAK4,-0.035774088370799546,0.01651621512200049,0.021814776927802988
GSTP1,0.03867008276065846,-0.00026191700062155556,-0.016259353481223985
VCAM1,-0.008895336468287949,-0.006262396234662425,0.03772354804565195
NXPH3,0.039024366479998435,0.00040765471385127407,0.024823085902496676
MTMR4,-0.025749097567870263,-0.024397617550948412,0.07152476417593966
LAMC2,0.06720024163389783,-0.02111175574463511,
IL10,0.0747472073584173,0.06800576095242537,-0.02729532143487378
SEMA4D,-0.040138018516055064,0.003973456660080233,0.05578956687112701
TRH,-0.016002848642057234,,-0.03165099329758019
SEMA6D,-0.013551473283043444,0.0003906008421419876,0.08295983773325229
PDCD1LG2,-0.05642327940884214,0.0183427583200449,-0.01647332544116341
SPINT1,-0.03170914569074859,-0.0168393551607842,0.01905205001744769
CTHRC1,0.0007389438403999006,-0.032301012059766356,0.07470949829535233
PODXL,-0.003200312746315985,0.05286464955051719,0.0820615530842899
JAM3,-0.02976569194077115,-0.011376466639999663,0.007357568559604895
TGFB2,0.04546555757784809,0.03469891483853309,-0.030903565111674473
COL18A1,-0.009035249640293598,0.06888240575252828,0.13154327669985885
NODAL,-0.022409910731395997,,0.1164685770291688
INHBB,0.054682566790053545,0.04697438636879176,0.010352023405941253
LCN1,,,0.12028251166447182
ARF4,0.017408302331648265,0.019063907688571635,0.0800381170860404
CXCL14,0.050909526149838326,-0.045218881062456716,0.0006952599616352911
LIF,0.0566376842914651,-0.040889414434740284,0.031736270491791715
IL17B,,0.06968962816313702,0.07298078763158684
MMP1,,-0.09919695078083696,0.12467126495873397
MATN1,,-0.014534318136409458,
ADAM28,-0.03180472770930854,0.03730845545016002,-0.040916355083566724
TCN2,0.025136423577991607,0.034484466936734716,0.06642731504916623
THPO,-0.023085092265428372,,
CUBN,0.0019191128136479738,0.014224377619205834,0.13224370328091578
TIMP3,0.11990136640437091,0.0010317729620872066,-0.011941214185710926
PIGF,0.012465095176154675,0.06346916864336462,0.0017850855520164918
CRH,-0.012834800201061317,,
BDNF,-0.0009608396090768837,-0.02241915817591229,-0.03541942541141912
CCL5,0.005688209572796516,0.019350136715104067,0.010143475720075637
GAD1,0.009680863260304932,-0.02177405360184556,-0.03477660679606021
COL14A1,0.0797477870242107,-0.03856061739198294,0.0014794288486394778
HLA-A,0.0874822810348356,-0.02609463208595979,0.0293410563139976
FGF18,-0.010197152778155248,-0.015091434477309994,
ADM,0.09176874418469809,-0.05275261044368837,-0.004903666043836228
CCL15,,,-0.029173202321132508
GNAI2,-0.06177316893322273,-0.04137357566854952,0.037149173563636034
COL11A1,0.004013644575704262,-0.07213554941224964,-0.06912473420082642
NUCB2,0.030118773910478135,0.015014699925694196,0.023821347254480003
CXCL1,-0.02527785458718466,-6.0266640218288745e-05,-0.006227534004538221
VCAN,-0.10352814857836048,0.09111324663757996,-0.027660875519984102
MMP7,0.008505092294418138,-0.0027793641779746687,-0.004926333861682901
PTPN6,0.03033674569463981,0.011850547136507784,-0.005881391515106001
PTGS2,0.08945252091302218,-0.03829916037424908,-0.04051235955476117
XCL1,-0.011094867161403673,0.02890976793157653,
CD58,0.0037874153772857358,-0.0013328590845695495,0.09895068863877793
TNFSF14,-0.022414568346714375,,-0.03718226228423905
CNTN4,-0.01993947236868942,,0.07197238381880693
NTF4,0.02683908394167676,,
INSL3,-0.010197150778043248,,
BTLA,-0.016185977244336836,,
MFNG,-0.00138575777573055,-0.005688379818612968,0.039407874688918966
ICAM1,0.04685060914275505,-0.013151933018858896,-0.010885582984063464
PROS1,0.09314380770679954,0.06235225307411578,-0.010614935266968406
CLCF1,0.04903651860899573,-0.02392793897617406,0.034814251321712786
PSAP,0.10410805468298169,-0.04460626304254573,-0.04698588776157798
EFEMP1,0.011717729870049801,0.021217249089584594,0.004076425024706355
C1QTNF1,0.0034845373352404238,-0.026715736819971664,-0.0058337434273708815
ALB,-0.01810358538202372,-0.013758520469382677,0.016203434547984452
CCL13,,-0.026222342871759882,
EFNA3,0.08760505550489844,-0.006146744587303267,0.18012811274869278
DRAXIN,0.09605640967629679,0.022092015908000338,-0.06071627713170722
NPTX2,0.04219797715231969,0.07053590278446094,0.06345544203572814
FGF11,0.06894786631258035,-0.04777126251854536,0.007170134444609311
CD59,-0.012082057161404694,-0.017337196373031757,0.0766844872943169
COL9A2,-0.05680555453449028,0.020040225655349155,0.04995518514175598
DLL3,-0.12037359776524241,-0.01763043829226531,-0.02355802863339473
FGF5,,0.016766042422297265,
LIN7C,-0.030053646136763215,0.014031543140260724,0.025383473256808647
GDF7,0.02967784543290233,,
PSPN,-0.006039910762948955,0.00014369707419711804,-0.01800020635977004
ANGPT1,-0.0001186260543610241,-0.010255621681535187,-0.006916137951664988
PNOC,0.010468479823980662,0.014421824288570565,
L1CAM,-0.0032392245974383607,-0.009569459091519943,0.040013132596218755
APOA1,-0.015880377537434022,0.10099097188330622,0.06871846486130548
PSEN1,-0.008398273138508413,-0.06317776786479001,0.09581256392214133
CALM2,-0.10756921332554432,0.019313333874887553,-0.020960483170357275
CLEC2B,0.0803288910739493,-0.02508138982560943,0.024517132351404125
NTNG1,0.028540596766763668,-0.022546242540532606,0.0739982795212134
LRIG1,-0.05981516705201871,-0.044308351993695524,0.026836966874195445
CPAMD8,-0.01206140983220042,,-0.031243671248519643
GHRL,-0.032171994655152095,,-0.042095215040388906
NPY,-0.0168590138649405,,0.007652760608518542
MMP2,-0.05893848986880094,-0.06687915899411735,0.037564909634593996
LHB,-0.01050457708301273,,
PPY,-0.018285405008159776,-0.012726017909834866,
ALKAL2,-0.010351961962324107,-0.032445255645475915,-0.049944581064263305
CSF1,0.006220386007552736,0.07316955465287486,-0.04698217297675303
SEMA4C,-0.018481568480404807,-0.022704881463625422,0.12264779942095741
ICAM2,0.007232880210959588,0.06212102997548452,0.1112057795933894
SYTL3,0.018071685543467608,0.03490332479316602,0.03211587656525138
IL1A,0.0044883235035109,,-0.03344098578277693
HLA-G,-0.011094866159443982,,
PGF,0.0357185601700167,0.03517354855369192,0.009404746148785925
LGALS8,-0.010360472004837072,0.0003307449302990292,-0.013636205768110133
DKK3,-0.0859979287390418,0.01691406463528325,-0.011682566464604065
COL16A1,-0.03617729489142334,0.06470392213574376,-0.0381666580792501
TPH1,-0.020189791184155897,,
TNC,0.15982696115231274,-0.059738668197820054,-0.02481789629454902
TNFSF9,0.013204524351866247,-0.017372306892655703,
C4A,-0.012453785688516461,0.06081120283025946,
CNTN2,-0.030166025505276306,-0.01597943013275371,-0.023834379504872254
F7,,-0.01375852240004636,
LUM,0.02339827695349125,-0.04222844208054306,0.03708424391151716
BTC,-0.02851161968680882,,
APOC1,-0.025562622921718216,0.041774499355671825,-0.021516463002479887
PKM,0.11021764934578784,-0.024109437485140574,-0.021146730287482443
TNF,0.0054235441063377665,-0.019585450793846604,-0.023265486881324744
GNAS,-0.09919339187256387,-0.06838890560206562,0.06956808938263045
BMP8B,0.07413000450363495,-0.01881025368914487,0.10852738893587813
LIPH,-0.01577731211616193,,
PTPN11,0.014512915460227304,0.016312611514179794,0.0009758440938668148
ADAM12,0.08142404804481385,0.0609731477722123,0.06307615848047995
EPO,0.020104899609185274,-0.012509779473033332,
EDN3,-0.02002321390874979,,
CCL2,0.02241792887941421,-0.016439251467565127,0.028327173541892636
DSCAM,-0.04909679451831519,0.06535422688087847,0.08239714713984368
ANG,0.06141198188508829,0.017579223639475016,0.006186972108750026
FBLN2,0.04718238866122043,0.05535396535154508,0.06073194155079887
VTN,-0.020682573810690493,,-0.026497864598006602
VEGFA,0.131287177961808,-0.0727428450855539,-0.021630197256273687
F10,,-0.010829850267220333,0.025324949209178018
SERPINA1,0.002205695002517629,-0.017165532216953494,0.024159850335957942
VWF,-0.010698708060569885,0.06760813280972522,-0.007396424256187181
GDNF,-0.013082993189527862,-0.02343239271596616,
VASP,0.0006390037261659935,0.038794703069805224,0.038196010806932315
ADAM15,-0.007313052852707961,0.06057836316608002,0.09412339687379935
OLFM2,-0.028408010150174294,0.10619236132135346,0.028962194059222346
MFAP2,-0.010852400117246948,0.05802483055842013,0.039841175997809924
HLA-C,0.01655153308628182,0.032256749280695204,0.0008121583288747554
THBS1,0.08194912679360912,0.01599482294460675,0.09863507502684238
HSPA4,0.01622701087502941,0.03215748682676511,-0.0033061793100216236
LMAN1,0.02436470330635482,0.03758659185435928,-0.03599613349975723
LYPD3,-0.011792958327545457,-0.0003878307393437782,0.030250007852659126
APOE,-0.08017546506557197,0.06838141314526404,-0.059467155862241765
ANXA1,0.013070033652226802,-0.03574865141581793,-0.050045415223755635
WNT2B,-0.02856408576690172,-0.021511291126049572,0.01452002867863927
AMH,0.0008488198363022121,-0.004337014987273414,
GDF10,,,0.11414886335937444
EFNB3,-0.021303709935746356,0.05616718551635086,-0.02111428334332643
LTB,-0.01780491456453749,0.006002702155943928,0.02234399313127958
ANGPT2,0.0038480863532988543,0.029311117856087893,0.1418743804882611
ADAM17,-0.0048313987767095706,-0.02488493988818438,-0.0021465958763970143
LRPAP1,0.014713571786336106,0.012407306600401041,0.019019097528022194
NID1,-0.008551439340026033,0.034523482289045254,0.09920389851215018
MST1,-0.009029033366021075,0.03705841975666341,0.12438776316575573
CCL14,,0.05864746639796376,
DCN,0.006105051558616783,-0.05484701753191832,0.0669855626144148
COL7A1,-0.01872957132575385,0.04998438952064249,0.010741366137023554
CALR,0.07115694295977502,-0.021677031620383806,0.05062049867895523
PIGA,0.07889938707053352,-0.023147849385670268,-0.08481059627364344
CD200,-0.0036210264314217554,0.062467139623894524,0.031187485745138285
GRP,,,-0.04571285051834648
CDH1,-0.008124350125154334,,-0.04051238714176572
LPL,0.0015255812676097677,-0.007765409146849849,-0.012587795746421606
SEMA5A,-0.007409908544505144,-0.025696272671249534,0.0393607838585808
SEMA7A,-0.027457612653527922,-0.016139023191762567,0.0565792994077745
SEMA4G,0.05605475829830593,0.063759391532531,0.014286058137259035
SEMA3B,-0.02608087471359395,0.06659157004941912,0.005604353666884798
RPH3A,-0.03583452530564542,,0.025777223267775356
JAG2,0.007586162033864705,0.06109044042395468,0.11964539513957828
CGN,0.022002420883707064,,0.015293724290628346
GDF15,0.07881724622300425,0.046231482390467246,0.022710757971104972
SEMA4F,0.030742194079256525,-0.059511354719468695,0.017072631186571763
NXPH1,0.011612351162407743,,0.04602473032442373
ARF1,0.0842237243764027,0.03710379066391722,0.058526661670627644
DSC3,,0.00756900685779992,
EBI3,-0.003439789121177227,-0.01870620378161007,-0.046101677774395146
TIMP1,0.06401308389529321,-0.020041987330740436,-0.0181086041164498
SEMA3C,0.02220337676157425,0.022935499337019633,-0.08938859827394062
GAS6,0.008163579923595876,-0.015484986271351253,-0.02753326744676562
MEPE,0.03965864279053242,,-0.03124368273202663
SERPINE1,0.12756860252256816,-0.07556589488745483,0.01968446824563895
RSPO2,-0.013326835571915949,,
SHBG,-0.02132439232304637,,0.02128254569332143
LGALS3BP,0.01948193243741728,-0.018279473790749082,0.07118662040736982
LAMB1,0.020353925289245317,0.06107846181418119,0.1197961997721374
SPTBN2,-0.009866589120315022,-0.015294582909449026,0.05192533872817241
COL1A2,0.03531679173756316,-0.04996538881794811,0.14906543826224306
WNT11,-0.018012064361120544,-0.01763043737325951,
LGALS1,0.13438212406167763,-0.10226860455015462,0.04716133656944465
BCAN,-0.14053159838883864,-0.01778774921755551,0.004462850077303104
ANOS1,-0.05256211507778734,-0.004330209802220661,0.0009985510884939978
EDA,-0.013191837528127576,-0.01855600851451445,-0.0037511068290865413
SHANK1,-0.008400662686776096,,
TGFB1,-0.02775078405270762,0.07642867336809615,-0.01425920572712616
MSTN,-0.03831489064409093,,-0.0026598791556841487
WNT4,,,-0.03469294938171084
TNFSF4,-0.0015102022245737862,0.05761632201391747,-0.040189711120596126
NTN1,-0.014988902683983367,0.0011022034264542777,0.035584822853170335
CXCL12,-0.02107697324144986,0.03293760117963518,0.10487507725305899
GNRH1,-0.009882687013470592,-0.04259612197893719,-0.026315173302045636
RIMS1,0.010308669469121895,,0.018246278257183484
FGF14,-0.03902166693610754,,-0.01566055536894778
IGF1,-0.005819354264853527,-0.0033069288144827254,0.009182640488238776
TNFSF10,0.005356539593830732,0.029166176611509304,-0.022592837787396493
GDF5,,-0.023784732699328057,
RGMA,-0.07766506165487394,-0.00014993041955431332,-0.07034414612271968
WNT16,-0.020601144599483662,-0.01196591857586348,
CX3CL1,0.010574363312246399,0.05156734762635564,-0.010392277577967974
FGF1,-0.05157249871624701,-0.026222342593464423,-0.01095963687372983
ALOX5AP,0.03539250456680786,0.03698563549467972,0.05217752800914145
IL1RN,-0.026512591084528685,-0.023129292322259458,
PCSK9,,-0.024383687973708875,
NPW,0.060877273457783536,-0.01825224514457425,0.12914107080052173
CXCL9,-0.02102576987695679,-0.0074362837540254195,0.04550635271454008
ANGPTL4,0.09467479748441122,-0.027422310529733613,-0.018275034163277786
CCL11,,0.06739449301801521,
UCN2,-0.010351962741114744,-0.015652539566625687,
OBP2A,,-0.01472223017098742,0.009245536622296605
COL4A3,-0.019820878601229237,,
NRG3,-0.021141254536587537,,-0.008650889081686416
IL23A,0.0018472984962001667,,-0.031243676170021085
COLQ,0.007309070665625041,0.013504699095590707,0.0909434728885661
TNFSF12,0.032979444412168664,0.010195163343589754,0.010451693341577771
DKK2,-0.010504577946911207,-0.02920845530343687,
FYN,-0.0821244995815727,0.06492243754079903,0.06232727933998443
ACE,-0.005909908005124791,0.09588648597406033,0.09437252364585176
IL18,-0.021095788951213154,0.010742834968437663,-0.0713509381335186
PPBP,,-0.013758517600969558,
CCL27,-0.012691330832358214,,-0.031243675349770683
SERPING1,-0.001125347533993314,0.02680590747914494,0.05745326427707513
AZGP1,0.0824075656844336,,0.022665078717054973
INHA,0.08724375705450217,-0.02531697426713549,
SEMA3G,-0.019516106474100493,-0.020291905951366807,-0.030088474115601463
COL6A1,0.06340141927606474,-0.052151959798743035,0.011770461319353023
FGF17,-0.019430472200463504,0.20383370097642697,
TNFSF8,0.0737726184147473,,-0.03820674266893314
FGF20,-0.0328578540758268,,-0.026960545709716857
ICAM3,0.0022999078532662844,-0.04099857026477792,0.08262594475667863
LAMA4,0.04274846788494605,0.03271469272689118,0.11277062085201986
INHBE,,-0.018098622494820284,
DLL4,-0.006250631508774159,0.056062417912759524,0.08637446314131146
SEMA3A,0.1001516246400408,-0.006288567048571502,-0.06592961988028045
RLN2,-0.013326838577060655,,
C5,-0.03528816238178317,0.07948205613987272,-0.0024837105837573685
COMP,,0.016207393058721598,
EDN2,,-0.01434408759368302,
C1QA,-0.08782054204893114,0.08514930016219305,-0.03937347875346127
UTS2B,-0.013326838500496431,,
COL9A3,-0.012552757778292028,0.0803523998987457,0.056004040505847556
DLK1,-0.02218106173141448,-0.0227985748247886,0.008509915320542964
HGF,0.0038602554759373966,0.051463520192923384,0.03566380684065674
GIP,,0.02141317457872182,
P4HB,0.09963540552868923,-0.08657690989328677,0.07721109415160494
ADCYAP1,-0.026908315257411615,,-0.003480228933705686
GREM1,-0.01151856651129904,-0.029434286649026895,-0.044970421667974624
EGF,0.07657071112056017,-0.018706197479299778,-0.02830699877143781
VEGFB,0.08912733494847945,-0.07219623690311154,-0.023580224305354648
FARP2,-0.009300080885977677,-0.00511854513031269,0.002219250712028414
LAMA2,0.018934977124084793,0.009749361649739753,0.09733459683218959
NRG1,-0.023306550629809207,-0.014744527563784304,0.10898904153311428
SPINK1,0.08760528012697147,-0.024383681271468692,
EFEMP2,0.007824500592559472,-0.05970607810150382,0.09374774150328707
SELPLG,-0.07787278919955465,0.06950236842967175,0.01386243241398475
GDF6,-0.014929409017314009,,
HLA-E,-0.014554828655552386,0.007926838196860601,-0.05146453976481995
PTN,-0.12338900557822167,0.02659459428521876,0.03926108077476396
CD274,0.08698130980347106,-0.025885909881276793,0.0016630904457556198
CD14,0.048306085239665585,0.04096570520509153,-0.09132859814211156
SFTPD,,,0.04704997490551637
SLIT1,-0.040418024190388355,0.027828097513312337,0.023285599202739902
CNTF,-0.010504576867038143,,
BST1,0.002615228188376522,-0.04196520883848111,0.11709831131322507
AGTRAP,0.019978597737077088,0.06449881906927683,0.04993139803151002
LAMC1,0.07439007723751652,0.01856346379664093,0.049519785150948334
COL6A3,0.05105150564082439,-0.031838763071634364,0.08552128810597988
FN1,0.07237425789578719,-0.05069138826440172,0.15574359089001438
MIF,0.1157856958419611,-0.12936590906948503,-0.03716425462911522
JAG1,0.03392441212847833,0.07981446696254872,-0.002039667462609247
NID2,-0.012822421859626107,0.0684714903795283,0.05828662061548812
EFNB1,-0.013101984614228276,0.06086248420388883,-0.03886026905381458
COL4A2,-0.004639258616719364,0.06775531831842747,0.13141268400737827
SPP1,0.14890216787443236,-0.09028265402827051,-0.019687571805348837
PODXL2,0.0553850441348156,-0.012938800024159033,0.021875269762090924
FGF9,-0.028761876804078507,,
ITIH2,-0.014034520213578282,,
ADAM10,0.0327696263981971,0.06615693451243883,-0.004650937399992522
CFH,-0.019373866916957125,0.001688228599854902,0.054666303323924324
COL4A5,-0.003429451156306527,0.011231424604281174,-0.058944787523880375
LTBP3,0.043802196010677974,0.026369456807417,0.020559841135555094
GNB3,0.061674429882628425,0.04664257696180256,0.05544540727513218
COL6A2,0.006033036539801916,-0.024167827716241076,0.13585987782674447
GDF9,0.001499732243934759,-0.020012005010348752,0.10801221494314792
NCAM1,-0.0905114017979222,-0.021497279887993898,-0.0017453037528431137
APOC2,-0.016573478896077777,0.02776141101868026,0.004147542741665179
BST2,0.055156745183095574,0.05776639319733441,-0.02561639652877282
COL5A1,0.00966599047495006,-0.024921627385303957,0.021541654475771794
CALM3,-0.05329590547932314,0.02968627855746314,-0.054108301644212715
THBS2,0.09338915090235701,-0.07396082211407716,0.034217466633467426
SERPINE2,0.09804547065947057,0.044864006496228695,0.042701784942444705
EFNB2,0.011933850214369084,-0.02397434639411121,0.06002292202934296
PROK1,0.05570098678720378,,
MMP9,-0.038412052718056325,0.08383175669536035,0.0729784709095709
DMP1,,,-0.032429181279933265
NPPA,0.08140975612336145,,-0.0031174097197723422
C4B,-0.017920129378450285,-0.015091443020881088,0.020360073400282758
NTNG2,-0.016376024712821506,0.03729737138677146,-0.03590249571182832
LAMA1,-0.01838098869404516,0.04337738090576133,-0.047439902314015375
UCN,0.04449547988428617,-0.044533281389620136,0.003625308200701457
ARTN,0.014419071553900112,-0.003002795937399768,
PDGFD,0.020986361769508147,-0.039954844845835925,0.13504955392739687
EDN1,0.02212960010316975,-0.023541525683498557,0.0557421377437247
ARPC5,0.053241015909601494,0.07199670250307089,0.05069059434412059
GSTO1,0.06893338099624054,0.006544974776032332,0.021968436655230936
SYK,0.021706569585300334,0.0047810121861831,-0.018622962572021444
ST6GAL1,-0.05522976382876614,0.016500015622668007,-0.09426490005595016
WNT3,0.010672740703730699,-0.013307738197973096,-0.03203833824273558
HSP90B1,0.0047709575206956656,-0.00848973858715389,0.008036488693123968
ZP3,0.030203103135833465,0.03363720105403092,-0.048285650255831876
NRG2,-0.03029129178063648,,-0.038222997902798615
MELTF,0.048347678778314716,-0.037972073256251106,-0.03431106716609611
NLGN1,-0.02945623106505934,-0.020152390963110688,0.04309482311521378
SLIT3,0.022861692688541206,-0.004213809411800497,0.00823140025580474
CCL8,0.02215890514533938,-0.017311879006715766,-0.04146792505408599
S100A4,0.03507482914400435,0.0015501994192491935,0.04171414612438094
TNFSF13B,-0.004053876111961541,-0.019472758425573916,0.024066411063430385
HSPG2,-0.011973158473955726,-0.029279255142197688,0.06898679419565802
FAM3C,0.0657716338870439,-0.0008691601167538981,-0.0019575329799574486
FLT3LG,-0.011585141044125108,0.06514816201397569,0.06254230298964865
A2M,-0.06712497970622384,0.07430689494642553,0.07693364745629382
VCL,0.034115278179332374,0.04637746768066538,0.037979899729292416
FGF2,-0.033817527720664965,-0.0316838346435468,0.030665548321367638
AGRP,0.020983208719594918,-0.014151447889184312,-0.03953793505209889
CNTN3,-0.0024239624704604818,,
RNASE2,0.022704253371931285,0.08508773187222303,0.03526652474986348
ADM2,0.02068992693813728,-0.020152393173407543,
GAL,0.02039053578555774,0.07438036554977967,-0.036414217333090554
PDGFC,0.02802039234376087,-0.05372838791982323,0.016092631063289498
COL8A2,0.010217516028602651,-0.03500005228500142,-0.01891488098694074
SPON2,-0.012137439148839984,0.08078907271820181,-0.01832064433954584
LCN2,-0.01577730959505661,,
SEMA3D,-0.024811275181280224,-0.017471823448667972,0.07322416797261859
BMP6,0.11594480421355152,,
TIMP2,-0.010122756234877293,-0.03369031955449686,0.01169586084504514
EFNA1,0.04981499695152157,0.0953747859326938,0.05193102588345696
S100A12,-0.012959455635516254,-0.017150567309433776,
TFPI,0.0931053732717856,0.04165178847080967,0.058675361624403614
GPC3,-0.01628668024203922,0.052975200929402035,0.04932453563872107
NMU,,0.0943765602266289,0.0619133279456803
SCGB3A2,,,-0.02456726735380868
LAMB3,0.001617823116327685,0.00123869279904421,0.03446438742316293
LGALS9,-0.03893188370761286,0.038328093369407706,-0.027079954480994813
VIM,0.15267780376508858,-0.05559763389870489,0.10484350451971611
PLAU,0.05429697021486854,-0.05696369965982104,0.0037083526522248144
TGFB3,0.008681809965962083,0.03878278030522548,0.0999358093569811
APLN,0.13721673675026683,-0.04573290673826441,0.05970001436795845
SHANK2,-0.028448799532697494,,
LTF,-0.06907750200381314,,-0.0335131304950585
PYY,,-0.013558007420747148,
PENK,-0.04466933328971179,,0.018394563374738705
CTF1,-0.00010052621528633664,-0.015651291130788877,-0.014680707000217064
COL3A1,0.027992195341347795,-0.05856377993247464,0.08433297427740921
S100A10,0.04590666690501908,-0.10281147247507112,-0.06506283454748375
FGF13,0.015520925950000881,-0.01698784197317736,-0.029173166562627834
