,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.016297374839322115,,,,,,,,,,,,-0.031794532307756085,,,0.04599122335295874,
BMP1,0.0747633469739527,0.08598701239395438,0.01754749713811312,0.06812146645243998,0.014631631919391928,0.004451263374831317,-0.018075236153607916,0.015322341290641018,0.19636729720115076,0.045695968564880264,-0.002435887059609856,0.019235042978785706,-0.04050828041865221,0.07563091117801896,0.021896076803517524,0.08796911316630465,0.004656029083946418,0.11370261649504344,-0.04283840538138906,-0.05863920635988054,-0.010246358138914204,-0.02104197400976531,-0.02372935406758766,-0.03847527665421874,0.03600944370680933
NDP,0.009025395132050227,0.055732827598390586,0.012109553538687918,0.04542948913837624,0.006927455755041213,0.008534389056184978,0.056692837962683484,0.005911406264275025,-0.028491074591312723,-0.002953688723160025,0.005691300235506182,0.0028967486570206516,0.0030424451584788147,0.05156447475812726,0.006944553253482499,-0.08902610396228192,0.1585431465323285,0.08585831315001878,-0.0149994041248854,-0.004136774802237031,-0.020339705444773596,0.046740524310564135,-0.007106886729245963,0.13181327258770711,-0.006561662924232235
TNFSF18,0.0012993644111427385,0.050868237043517596,-0.003692815336100508,-0.006381359277013443,,,,-0.011239800812389079,0.04034007325594358,0.05266331712011603,,,,,-0.05102574247463467,,-0.09403177852363732,,,,-0.04472518547637489,,0.0036505297169552673,0.0037338442610349476,0.03284831690438385
IL36G,,,,,,,,,,,,,,0.047786916270305374,,,,,,,,,,,
RTN4,-0.11752690331102389,-0.07078979764863055,-0.014554709892162336,0.054229763706017474,0.09411345854635127,-0.000252937530233154,0.028343918844920882,-0.022694798388463642,-0.16647155307681533,-0.09921685923215842,0.03369710004851849,-0.06621515294114352,-0.00437098764018215,-0.11937443650666787,-0.08628833220855431,-0.04553198294298623,0.11247943457272767,-0.0654818880662874,-0.07099960026571228,-0.0014421964018162421,-0.03201601171025819,0.07776707717182449,0.08568765916361308,-0.03454774798189819,-0.04384262042202185
HEBP1,0.01217550790260719,0.040779358848893915,0.0023217796194289703,0.03445872082006153,0.049276277179284005,0.004089008171732579,-0.018193826308332637,0.002377490016530397,0.04668686481234574,0.039024646324809155,0.04233127913261135,0.044237151987172436,-0.011717322459784985,-0.03217018712626583,0.036794684103838286,0.09788124026031989,0.022851138508413225,-0.028644223283894706,0.031414594351154075,0.010327828096751406,-0.006460152562360726,-0.05802752665362509,-0.006003385535428727,0.13149025919155263,0.0427606311972877
WNT7B,0.02309569620220673,-0.004075220546060215,-0.011369146106132684,-0.012705802421544963,0.029971182913695396,0.023598391785671087,-0.07051556338465287,-0.017296171208815832,-0.07029177105327751,-0.01370450905491491,-0.02371808170482484,,-0.0037902838629724146,0.02254864986207607,-0.05617436207606494,-0.0030302781360172573,,0.06713483358783694,-0.0026804024135736472,0.05292051465366862,-0.0323695448390188,0.010700448883025253,0.0026325943470331702,0.05456001792242337,-0.02825960991137383
PTMA,-0.08592194601408246,-0.12591541707618464,0.039209182534396946,0.04234809599916576,0.020733859112114013,-0.01673859728892242,0.005144827026595675,-0.043246406143515395,-0.07229319570227861,-0.017341471315637905,0.03663240560312722,0.024472432247883227,0.0315455880628203,0.07070862063117271,0.007495149145283782,-0.10407654523084552,-0.09380580309339688,-0.1498752738650162,-0.03733028219651539,0.01679382872742636,-0.015915103365003024,0.021261650440097424,0.01299223261199115,-0.10463072131812834,-0.01508530607700897
FASLG,-0.0008839926961826084,,,,,,,,,,,,,,,,,,,,,,,0.03363308782701751,
