,UKF251,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SLIT2,0.016118416109417374,-0.002829433454014874,0.03297130569445826,-0.030218386758336997,-0.05953712338374691,0.0010546130685583773,-0.01261487621752076,-0.01890335733979049
PLTP,0.024153915886795708,0.07250938802697134,0.09096389747406836,0.009841512825976406,0.10776559955053557,-0.03902441102821459,-0.056266939311907245,0.018218367881302936
APOD,0.057221512891681196,-0.07925234612125212,-0.05941914024532307,0.0039683165815693955,-0.08435174491768464,0.10741193492900182,0.043008702339010586,-0.02482724328415153
B2M,-0.011949076228947293,0.018757800700041526,0.05517916509408256,-0.013056340483855743,0.06948921945967325,-0.08521015967901953,-0.03928442451851925,-0.07092342254903013
OMG,0.02408226770834408,0.022514754235155816,0.001672032343259455,0.016879276227598133,-0.06719422765313955,-0.018681755784207558,0.08153743492397522,0.026677197677049146
CXCL3,0.0031674007283692394,0.12820849950472005,-0.02950624818448704,-0.03687139844552016,0.0076360693955673945,0.015239028706249706,-0.050911563081100494,-0.04245305276350547
CXCL10,-1.4186254873419507e-05,0.07907591810607709,-0.09092329381964763,-0.032841765334213506,-0.021349916467765157,-0.030421882325710074,-0.03344311571210718,-0.014559648113560846
RSPO3,,,,-0.021729602517345903,-0.018859744587070123,,0.014296200674536389,0.03533075794275072
CORT,-0.02068738788504035,,,-0.03626503756054636,-0.016656803655147472,,-0.021313526094270403,
NCAN,-0.028598119171728803,0.041211266805083004,0.17409899864253134,0.04384216999010364,-0.04198395050193429,0.019017915534027603,0.0032916056006822673,0.11503701514460014
PRG4,,,,-0.02226448578540521,-0.02457813309037455,,-0.043287517883497974,0.0020148647719976484
ZG16B,-0.013938853134962232,,,,,,,-0.019958197787667338
TGM2,-0.029721913515509683,-0.07129318000188806,-0.05312119862631105,-0.06060447426948955,0.04111235149307612,-0.0412580677833624,-0.007833458107655776,-0.020146833573942213
VEGFC,-0.01789802420390014,-0.006744839595330602,-0.003317594658837185,0.013017447353607,0.015230165399452914,-0.049827256614016296,-0.04177224196445011,0.01567974704826453
WNT6,-0.012890605670055118,,0.028600625653133663,-0.04747772298356313,-0.030957414089488905,,-0.020843420593050378,0.010030416634479318
NRG4,,,,,,0.013505991445129206,-0.009796706246763329,-0.0160063533491186
PMCH,,,,-0.032326631164359264,-0.02337038665740711,,-0.01860860424396003,-0.03451577847682633
COL9A1,0.008079232600240105,-0.022842840058886753,0.029244299508087043,0.07960628749799616,0.027632462343267696,0.01826811926513288,-0.001091159671176138,0.009050681404324247
GDF11,0.02978034091067893,0.012184724230999873,0.08401094767187975,-0.02572032205062813,0.017997031566743493,0.024661966199011794,-0.04852271244850333,-0.04472008083528537
RAET1E,,,,,,,,0.005374140446878522
IL24,,,,-0.02410195722356808,-0.015663655529938526,,,
SORBS1,-0.025690257955824854,0.024679273055186624,0.046529309505413965,0.029612887407141464,-0.027182985137129814,0.011830462742894237,0.027447581687141457,-0.023053107260186886
DLL1,-0.031973024832265565,0.03564689326877183,0.09623357939655795,0.016424773802031445,-0.0374608071796242,-0.01707520655825171,-0.031642306662882896,-0.02353448715269892
TLN1,0.08212717726276382,0.05165832095593631,0.027947382151725812,-0.03044511908629322,0.011124629563816955,0.013690716969848098,0.021106025855482706,-0.12020797927322713
COL2A1,,,,-0.019215977526455482,0.07514482095554868,,0.036532646886637814,-0.02329465151024378
SHH,,0.07535243323580489,-0.139035100087255,0.010663200195571565,-0.01922584553513802,0.024430432833214256,0.027380071934985737,0.09846506539261635
PON2,-0.06622585025021874,0.0671051044241879,0.08145142753040764,0.010367318221971102,-0.006657626512530398,-0.10579135164034181,0.0021281562099710145,0.010488524249427028
ICAM5,-0.01659310451805942,,,0.014084324335379391,-0.003823124806680469,,-0.036641929765143764,0.03741321265128098
HPX,,-0.043406621420224036,0.005194863955512253,-0.039349881581904375,-0.0023536351814227472,0.022544612610549377,0.05623388186231302,0.023736092916769817
SFRP2,,0.010759074053929287,-0.015311000806693313,0.021228725240976784,0.07052937377956137,-0.0019799951429058634,-0.012240242930556961,-0.04231421855066934
CD70,,,,-0.06207835231430505,0.019539811315396304,,-0.009760882192412081,0.010098673775163554
HP,,-0.018991050472932394,-0.055116827491014354,0.009627736016212434,0.045635554099502484,-0.029975813646329046,-0.003793548301739357,-0.023943753926778343
CXCL2,-0.032721986088429536,0.056324846253448926,-0.023608953673037912,-0.03592473460488063,0.021360782710620873,-0.014025994185655366,-0.042998964972443765,-0.061711951812990176
NPPB,,,,0.009921805387636585,-0.00595359353494688,,-0.0014009657097693111,-0.016236662841580336
CCK,-0.06698723125042315,-0.04466167993673497,,0.041015217209825,-0.03099520042622149,0.012260163137615385,-0.05454267177232121,-0.0210633348804583
SEMA6A,-0.06116799743727152,0.061201646036398584,0.07790606547394288,0.07412149414202375,0.0019081840586690096,0.029493434405077002,-0.014232895078358048,0.10108953059792891
IRAK4,0.038943468119488255,-0.048184017015286386,0.12789326242506868,0.056954969308708234,-0.06438751501404787,0.032045421774584915,0.04532680081695898,-0.007958621061375792
GSTP1,0.03631167099655208,-0.10386776122312144,-0.04262789279323547,-0.008600371633539989,-0.024256597888495365,0.07310782519277316,0.0690443181816836,0.05232731592737436
VCAM1,-5.001392499543658e-05,0.0645369740127073,0.051598546840996226,0.03484989563981484,0.008168515442447408,0.05571053041538599,-0.04347880161388619,-0.007580415131696223
NXPH3,-0.012304076708147675,0.018183538206873014,-0.043461038544608886,0.05118880171821175,0.0033462678841186698,0.001832613703505959,0.0193680691899392,0.009731542583014043
MTMR4,0.028305627878366647,0.047228155462963425,-0.06534055074648233,0.00491523707605879,-0.025537334278448173,-0.04206232593972886,-0.06340921564940129,-0.0005890637709021032
LAMC2,,,,0.028658099045602844,0.02027093081111179,0.09582414811114114,-0.01806255294818458,-0.030935821885846152
IL10,-0.018463494060601524,0.00885670854045715,-0.028742786941001488,0.022585922448219706,0.027524716712185458,-0.037314465649117064,-0.03605347215433447,-0.060547022991728754
SEMA4D,0.02121441989809535,-0.0194994372207325,-0.03160907033636018,0.03144011769540892,0.02280548128017323,0.06907350755696927,-0.07308346894324645,0.01348758818709482
TRH,,0.021103347658190823,0.04569465708691104,0.03305772602486465,0.019436234321293155,-0.038213796872468536,-0.024045630754129882,0.11882774390525455
SEMA6D,0.006553890221942783,-0.02417487292010094,0.11211256610206526,0.005768171023149944,-0.0011578213362484497,0.01265340985719926,0.030551919467044344,0.06339168863960083
CEL,,,-0.054033062531062284,0.009972520509227199,-0.02557299470435283,-0.01755725773258076,0.015119504893183951,-0.012850332954696963
PDCD1LG2,-0.033278256132713825,0.035566163270923816,0.24905166703119902,-0.04157079355668442,-0.03913124557475399,-0.030797893540184435,-0.028257081640246616,-0.049505650469610765
SPINT1,-0.0069433581491124535,0.016085630693094315,0.11831794354608259,0.05217249579118653,-0.005845541394622207,0.021508956393871893,0.0458859490204635,0.002007483666987773
CTHRC1,-0.002712125768484968,0.00021101388009188982,0.0016937246784049847,-0.04884068129471188,0.01942947104004099,-0.05864209352100915,-0.0021600542705464748,-0.09509669314230873
PODXL,-0.014222445741524608,0.07030533497950088,0.04229441122813574,-0.016809932961546106,0.027304079215174876,-0.020049466877700813,-0.03959142718587421,0.05090640548553535
JAM3,-0.024858100597797125,-0.014402375195562372,0.11555884624798533,-0.010482458704561043,0.029751312235484904,0.146507098957875,0.05571586934841657,-0.043771577489736
TGFB2,0.07213786580149047,0.035801445253045135,0.03685074865600113,-0.006900305923927977,0.021821019760219152,0.029388820536545852,0.022701568610790375,0.07329626936892976
COL18A1,0.035499648040994224,-0.028551399928824037,0.02456882069503954,-0.09873563903784623,0.015100809262317653,-0.02212722689231633,-0.02177816719412008,-0.0782956558174658
NODAL,-0.01241581450376083,-0.005628091452379716,-0.06655327557123503,0.05116606280225592,-0.01934830435133763,-0.03167626708696475,0.1409145959565194,-0.02488940180726217
INHBB,-0.029743597331442707,-2.6840519397575856e-05,-0.055777723818384604,-0.049740134086946414,0.05046869346861703,-0.039522583754357805,0.045833367442640834,0.08020304097945334
LCN1,,0.11348439496430841,,-0.026699688139057338,0.0042706739509529934,,,-0.01839082598261911
ARF4,0.022583994676472072,-0.07068252113890403,0.0768969330035719,0.038967904965527156,0.0032492228075553615,0.0009527110326068213,0.002855329856713416,-0.06262631730492046
CXCL14,-0.023218537875039767,0.044092299447252015,0.11130369482446541,-0.013223279098422957,0.08325514204842607,-0.06545576504609549,-0.04622747997750848,0.06383617128574066
LIF,-0.01571150102145162,0.0451061877821476,-0.09446794181389091,-0.030717993735081585,-0.012791693785314298,0.003996938874980407,0.09189983635244121,0.017612647729783087
IL17B,,-0.013107466160281677,-0.05563057874421327,-0.033349771788744535,-0.029256372697248404,,-0.02569783909842133,-0.01760321389552256
MMP1,,-0.0799450359226092,-0.07982433799778173,-0.05269004307723525,0.0264636650006129,,0.0020316686532931066,-0.012495467721014916
MATN1,,,,-0.048222349598688846,0.01940533695650208,-0.011472930172028918,-0.012411557308366078,-0.022118246054220365
ADAM28,0.06203655135059249,0.038805830489400964,-0.012650638220737618,-0.018760410726721254,0.0026189284186113096,0.09182007307898912,-0.006334046872835561,-0.0916266127973207
TCN2,0.0070486226946158545,-0.007696083572884401,0.06969604913844608,-0.013441724400529856,0.006816552036524491,0.0020300168206241276,-0.058556473318255045,-0.013460214287103077
THPO,,,-0.03184381921134514,,,,-0.022973974672049948,-0.023943761215776245
CUBN,-0.029905981612781612,0.0173622728149051,-0.02550938380087797,-0.04375642148988523,-0.014995746332645917,0.029310966307179553,0.001401522978940357,-0.02724937809457894
TIMP3,0.02280567586756807,0.04024516056647173,0.1276879054712431,0.00736647494510616,-0.016222329804563354,-0.07482645127328741,-0.05335829276806322,-0.07425051995452636
PIGF,0.018458341217893283,-0.013388788765064167,-0.13357782663933773,0.005706350170079836,-0.0318925011840405,-0.044495083227198515,-0.04801183919109155,0.08541016238468878
CRH,-0.015581814463761763,,,0.01533887046662921,0.018828806327038577,0.043858703365325054,0.017678820902046827,-0.027271241139575714
BDNF,-0.01393885047809775,0.02365376327430621,0.0060237134536154655,0.04166974805847687,-0.022839486949995977,-0.050008543689480434,-0.011772783396538943,-0.017157233747533134
CCL5,0.052263594577486035,-0.02007231870019799,-0.054334609326677816,0.04113887070775923,0.02651086040337921,0.004179634294873095,0.026149627125755626,0.0033887292548390536
GAD1,0.001972215015860623,0.003931169509178947,-0.012341912833586453,0.010795579887691658,-0.020654584286433977,-0.0362421564436546,-0.03369686848804564,0.058656958326790375
COL14A1,-0.019444138147203707,-0.0003304731388026813,0.13066532972210243,-0.007652953969746566,0.01242627226716494,-0.003677014420979239,-0.025807050676635707,-0.03839073543133434
HLA-A,-0.03279222961085112,0.05753742399595079,0.01821255778676641,-0.0617782722161197,0.06655520302190158,-0.10613366047857475,0.037254514558325826,0.021697032410331534
CD5L,0.01816780398457425,,,,,,,
FGF18,,,,-0.03942741860539508,0.1161662868798288,,-0.02037258557005384,0.027460604592422378
ADM,0.03418988859293573,0.04381623779765484,-0.12441329186865926,-0.05314464684893239,-0.01133684195648412,0.04202576276815906,0.025262115012223852,-0.012447315772530318
CCL15,,-0.009533959335618973,,,,,,-0.01577284882154229
GNAI2,-0.03972205272820499,0.14111426340033453,-0.05066208159844076,0.01779523729595377,0.005208183665804493,-0.000700655379021154,0.06339503921054405,-0.026306671123717946
HDC,,,,,,,,0.06504043313221666
COL11A1,-0.033076607813846096,0.009027270267608146,-0.04063186513962411,0.06812889277972833,-0.0575860262711004,0.0058367709787424836,0.04860746950445434,0.02396806388008644
NUCB2,-0.01520267561585221,0.044872720298690966,-0.04069402587251822,0.009240003804525564,0.03662286324827958,0.012916334873422773,-0.035466098248081064,0.01719639903993796
CXCL1,-0.01671556055453299,-0.046487289337699425,-0.04015670211242419,-0.09110665445923614,-0.0038011255655307045,0.029725598191280192,0.011598113020220081,-0.027971022964596644
VCAN,0.025224179159649474,0.02488235526372406,0.03861257365497989,0.02984547200565198,0.002025038810346091,-0.06001819984567883,0.07258398666492741,0.010780460669121847
MMP7,,0.059859639053976975,0.01851236456090952,-0.020146992114477753,0.04941875795724348,,0.02023446333474275,-0.0696603822845199
PTPN6,0.06739728223893636,0.02971609574042082,-0.10038035301442176,0.015453633257814093,0.011771753732990418,-0.013516134286094723,-0.0029752614268532544,-0.03324064793061304
PTGS2,-0.014917760960508177,-0.035903640080215765,0.00910427761375061,-0.05011167230450054,0.01998252625597095,0.08814712238136725,0.008120653936543742,-0.010941798552839261
CD58,0.032028783256889536,0.031690285341971255,0.012695987447976672,0.015626495923320372,-0.017037997963491567,-0.01082636064731542,-0.03863389563140611,0.030546591032020672
TNFSF14,-0.017433778582598366,0.024428670918002708,0.016232177803336304,-0.004321722630589849,0.09460370495985883,0.021739559297443357,0.002786172785878806,0.010663468482419369
CNTN4,0.034278746503695064,-0.02342231955319606,,0.013447583282205125,-0.043343761782128204,-0.0037780524926195698,-0.046289884539544815,0.03617746815874484
INSL3,,,,-0.02225566065761009,-0.01804959797561007,,-0.012940172856832462,0.01651960094128488
BTLA,,,,,,,,0.040020112465847385
MFNG,-0.01808133860202153,-0.047197460441756614,0.053230721202742554,0.021816508006767345,0.010652865807828107,-0.026370371295165167,0.05901395055890856,0.01151888718657657
ICAM1,-0.008424850514610506,0.05033703510554855,-0.009255002053583209,-0.04552281796202901,0.04771672092923327,0.024883875546337673,-0.06316075339941016,0.005455524550787888
PROS1,0.056305180385544336,0.11091835443783428,0.11004010206588752,0.05058066034034517,0.014744875252103442,-0.05991120277020525,0.012410103801801797,-0.014707339328639853
CLCF1,-0.019033287407663493,0.03977255805066753,0.05409687516716383,0.04527989847951375,-0.02006213919408088,-0.034161367034247395,-0.00909030455437004,-0.004140121399278763
PSAP,-0.011425099691711363,0.10354334954781386,0.0848893065833537,-0.019664474818034034,0.09995992966610302,0.05171832300446058,0.015026394295683127,-0.08754631982968177
EFEMP1,0.07783645438193185,0.06437406909929076,0.018865971494520458,0.10730123551359186,-0.0032116321032061297,0.06317802719581314,0.08377380070151208,-0.09649976366062059
C1QTNF1,0.011277849835995588,-0.04670389181227386,0.011550059899435685,-0.0432854885832704,0.06087933692068398,-0.11135328563000936,0.08513478090950856,0.09741387898938479
ALB,-0.022997656713388565,-0.03216265288059439,0.11990171045112528,-0.001853487054418324,-0.010660540921992454,0.05972886683242061,-0.02713021841160082,-0.02442059178337208
CCL13,,,,-0.02341301643240681,,,0.114777856100998,
EFNA3,0.0713265266709331,-0.015798555577433867,-0.01190812002406993,0.03147791021907099,-0.03173038717317183,-0.01979495125833903,-0.039355386949334256,-0.04544548960570776
DRAXIN,0.08268681944310796,0.10808003033898418,0.030555948122541945,0.0007823087648678018,0.06071545283333847,-0.05734813574484476,0.04308073018183813,0.00655733821613152
RAET1L,,,,,-0.018272014243624315,,0.0282306362985629,
NPTX2,-0.0433148923735839,-0.0037685821897508963,0.04058631394726908,-0.022113789349163734,-0.000989177392321941,0.02360666196777071,0.0435870223479009,0.018311313039342067
FGF11,-0.005384870699441943,0.06532011919956719,0.012986740432937217,0.00960793110456899,0.022628839451240595,0.025566251887254907,0.017870370310545714,0.0375688338363014
CD59,-0.002043146193235082,-0.02602738565100112,0.054726295540534924,-0.05811807445565966,0.05349297672589809,0.016316040750786364,-0.015192366646027937,-0.015668330429806695
COL9A2,-0.059766850452215775,-0.03766757658400558,-0.07734680113658393,-0.019017415453908535,-0.023269966709018746,0.011727857444697176,0.006952992769178191,-0.003311246148433462
DLL3,-0.0519088384889252,0.005194187981458197,-0.011327726214171658,0.02623384455228578,-0.05030118512551626,0.03263629615999708,-0.01628715715634741,0.0346492581965728
FGF5,,,,,,,,0.006729009497289945
LIN7C,-0.014040265375400608,0.016692999816456965,0.020480845364120846,0.040888467585089905,-0.021614781563480793,0.015497148136045153,-0.040241596411899436,0.0024611393541917946
GDF7,-0.014644316129424371,,,,0.08885124318618555,-0.03688322878796355,-0.021843614145593097,-0.030806527897545184
PSPN,0.1264072277046888,0.08206989458779801,-0.05447174096909073,-0.004964405427826391,-0.04276562959486463,-0.07696452862487285,-0.048667934906717294,-0.03244289783609441
ANGPT1,-0.01827765226418385,-0.060942659762791875,-0.07986741467831182,-0.04417225338931259,0.017301133700451582,-0.0297327758821055,-0.007258972144578649,0.0025343331193461945
PNOC,-0.030645989651843366,,,,-0.016656805467356955,,-0.025896496732939634,-0.02228970406890446
L1CAM,-0.02036778222274671,-0.022052574408306613,0.04995203659006611,0.02124811906901,0.0381200666956465,0.07280314159321914,0.05152029379710697,0.018876540798243992
APOA1,-0.020280411878302373,-0.07685927597856818,0.037928538155763206,0.006496451695617298,0.0092170808160599,-0.03440726716818303,0.022348138171863135,-0.015477768066464549
PSEN1,0.06006272406009187,0.04468552558695637,-0.0876592332049088,0.032779790778298526,0.062107594008879496,-0.044134342183766447,-0.04878956078679961,-0.05081910693851729
CALM2,-0.02527038555770723,-0.03032359316868915,0.13045996260515005,0.11105353373203587,-0.058550147258622204,-0.07131592356909404,-0.02070096491744309,0.05639234024821195
CLEC2B,0.010444644766286402,0.045703671442404496,0.016657633571280007,-0.035792068942778484,0.07946602419282614,0.02993738152589738,0.004857541868764818,-0.051834820312313866
NTNG1,0.027539003946309225,-0.035232745067447765,0.0015133604744064077,-0.011900047464673097,0.012396315109840232,0.032032438577847135,-0.029802448204656898,-0.016493664818858774
