,UKF255,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
MMP2,0.10590883702520264,0.0702693545969353,0.06176081741362965,0.11102980297146749,0.06861451569073489,0.050789347502252925,-0.09689130708471763,0.02718704454466457
PPY,,,,0.034075551799576984,0.0004687370403750397,,0.025513085309357843,-0.0005794395177500971
ALKAL2,,0.2445811379472276,-0.029032483196919482,0.0150172746174303,0.039491225226222976,0.131459843180851,0.02246183075638481,0.03900882062880412
CSF1,-0.002079337911282736,0.09502386449214166,0.08818294900890497,0.05132389328649009,0.02597292766883313,0.04591744408124948,0.03748958084142484,-0.025641861831401616
SEMA4C,0.1024571059892939,0.010572035207243468,-0.0046106242525139375,0.08371597823317313,0.07388655390101825,0.019609670113715897,0.12273265599825105,-0.005168632036501406
BMP8A,,,,,,,,0.039164084920871194
ICAM2,-0.02262942005271191,0.09920681224739347,0.014424092734175107,0.05874480892506854,-0.009671499081607044,0.10800550217540889,-0.025051672848332027,0.11910150636426338
SYTL3,0.006090350172688856,0.09027618065251328,0.061537988343833845,-0.013286047712949247,0.06461072575901512,0.02167094542904173,0.050300180768953325,0.005238442566432346
IL1A,-0.02608231237200833,0.03756521167308255,0.010502332231823671,0.03132117856755828,-0.0067093124144762106,-0.01381427616260937,-0.04949460063162441,-0.0032511875264094893
HLA-G,,,,0.02428404014398489,0.0234945365421408,,0.01120913817216121,
PGF,0.002184218622354959,0.10337193700723755,0.15498616654509095,0.05258550368786536,-0.01005509041421563,0.07306170667032104,0.08037223234543486,0.05216144866343356
LGALS8,0.10843253188203893,-0.02342509473697255,0.030253043226645942,0.050551330931563554,0.035536257756259834,0.106535511163057,0.02993441047439972,0.04252858124946997
DKK3,0.06654269883368866,-0.14385093632829057,-0.05124412203526241,0.15926499495024937,0.011855084445291495,0.04987178940766908,0.13200163292978717,-0.005407999271368747
COL16A1,0.10402328288178657,0.0671325718000682,0.013166179657896768,0.16873635824407268,0.10976025172985555,0.02040881799273557,0.026330157566621697,0.052237860365444685
TPH1,-0.025893828860348318,,,0.021106530768991917,-0.00594207794819117,-0.0026356228231949404,0.013214803608855148,0.04830302124817764
TNC,-0.008107404623633735,0.13301448360839924,0.13914841566485633,0.005628189097662944,-0.03951951058167672,0.07712122115008244,0.18449391291263878,-0.027216450944413634
TNFSF9,-0.028836071750677036,0.02271416243898603,,-0.06314701285894204,-0.0036836986151512854,-0.009667472642356284,0.07392036244964147,0.029036904275354918
C4A,,0.005837220022632192,,-0.026851481116088306,,0.08793526404954698,0.04000346769363651,-0.03382087426219044
CNTN2,0.09674424116573929,0.1106105820951221,-0.013729683391585305,0.0381385136427016,0.1222632276691297,0.0062708014883821874,-0.023016019810104982,-0.028218874825675932
F7,,,,-0.03242893875302101,,,0.028349351514006117,
LUM,-0.012674465404798314,0.08188703578358478,0.08472550518655998,0.1531302492797007,0.042754227959690715,0.02763269691026951,0.22365532592574008,0.13746801345669396
BTC,,0.06322665412022609,,0.00605193264939711,0.09045494445975712,-0.040070074884302455,0.055653104830896825,0.08602596302030613
APOC1,0.08573095128271574,0.10554775102344727,0.09550440424844067,-0.08930344167781332,0.019801897275998036,0.030963967132514487,-0.05363068292711628,0.00032999236924466727
PKM,-0.05998662076904286,-0.08793844228808445,-0.03021908580870943,0.03331340566746999,-0.05503065121430253,-0.009358201253675476,0.1309703476394151,-0.02140964292466532
TNF,,0.028860854391276718,0.04118694286106332,-0.04202142520137818,-0.04086436922094386,,,-0.016445892928384928
GNAS,-0.03555361709703182,-0.14669026669932342,0.04114894975777497,-0.05136558575262691,-0.07182938543429648,0.010235770772934456,-0.04224615879167909,-0.09070589590041454
BMP8B,0.03079219664422477,0.1016371900108267,0.006327564651014777,0.07006718151663213,0.042612651036537566,-0.040794565996278974,0.20548441618387192,0.011266986836852578
LIPH,0.09244950893224135,,,0.010737667892868749,-0.022002861965780742,,0.06004046823377745,5.48045816599217e-05
CCL28,,-0.025120190936363834,,,,0.031450999913986456,,-0.01950167220930357
PTPN11,0.003140022683646578,0.01171736674670551,-0.05836551909585497,-0.07313599875159732,-0.047563966833878396,-0.039205304014469644,-0.04676983529071095,-0.06250549059345795
ADAM12,0.029619125033137763,0.059528901004571796,0.017469581646503526,0.04362724785150467,0.004225601045427198,0.02649809425709628,0.019702337203783536,0.07473044830262517
EPO,,,,0.05285844980517877,0.013827960999391266,,-0.014914990930356807,-0.020738407651146082
EDN3,0.07013895222711876,-0.030095071214058723,,0.06913133233363607,0.012593667089044951,0.08521865007716482,0.015935699262120556,0.03240847643479513
CCL22,,,,0.12208423825850435,0.01875213093662264,-0.040070076657648786,0.02245761696460129,-0.0320462743382996
CCL2,-0.004777085490347333,0.09052974812873577,0.09881561387861143,0.11656464663314443,0.0042525822955775255,0.012832296522386315,0.07141733592372701,0.005953872352999745
DSCAM,0.040352668171831224,-0.050317924075433555,0.004472912863927999,-0.029011362590245646,0.07091653837486107,-0.008170659414178019,-0.07422556407008167,-0.06099569155647354
ANG,-0.10127999924582803,0.008803216540182322,-0.05166651688310139,-0.0006055441355094534,0.07229923247636151,0.07869134874683148,-0.006184184035804601,0.011100680112182838
FBLN2,-0.0039747236733879525,-0.04654006399540191,-0.04985559782455035,0.13321860802923266,0.039217837832221256,0.005699800077075807,0.06041634045630245,0.09387441927756016
VTN,-0.021678653658995007,,0.06615629889715961,-0.012546577137102475,0.001405805028165059,,-0.003415103035971505,0.017992898274272938
VEGFA,-0.10463861779177949,0.004054701903970534,-0.044248449803765494,-0.01603312432346768,-0.10001989040116722,-0.04428871241460121,0.06450117115697815,-0.07365682585650363
F10,,-0.027596810825580367,-0.026346414954498965,,0.017356789873791845,-0.004727868124469973,-0.052016440493696664,0.04498275188645032
SERPINA1,0.05219455303135135,0.09952208844164291,0.009762927420500526,0.01461422306648541,-0.04848312949027584,-0.010737971007847914,0.2629013551154492,0.087765752434813
VWF,0.14783073954376758,0.09118312050713676,0.042788549947135913,0.12415014678831038,0.03523224909143465,0.11719952355340071,0.06336038890781426,0.0956593100686136
GDNF,-0.03307948678351008,,,0.045643490878917496,-0.008266811947463643,,0.05240019113314189,
VASP,0.02304452663923425,0.08929843595679797,0.018202890739556717,0.06721668509547556,0.08929495885722756,0.023358223475167337,0.07404797668822276,0.0482600314599867
ADAM15,0.06133999410394182,0.05292945148531924,0.038856766843205236,0.09665132742571052,0.06456390607984556,0.055714613920866934,0.057038651822878754,0.09969174101383828
WNT2,0.03882724294683154,0.11922558798475151,,0.012680891905168164,-0.021515869116491036,,-0.04494662247736713,1.941405071136181e-06
CALCB,-0.01631243779562907,0.03788460689626065,,0.030998381301698345,0.02325257422186501,,0.13418449260444945,
OLFM2,0.03640564016596476,0.007035680737014529,0.02893582485932731,0.01199424841680845,0.04574157383786398,-0.00699874269071855,-0.10821490890972629,-0.07467628637615502
MFAP2,,0.1458131095040311,0.034420976096478234,0.12783816162368594,0.022753616002618885,0.05276039797681998,-0.021162368346399615,0.13108865291631647
HLA-C,0.07474606887737537,0.15803242676152254,0.0324526390758589,0.03737690739673027,-0.0327323937199786,0.06181647875955689,0.0857761979730465,0.01947358817458568
THBS1,-0.11372725782180625,0.1755678657041518,0.08773308290182277,0.11072182661540585,-0.005500717080897797,0.03132472418361717,0.20394780990404965,0.13152884536670503
HSPA4,-0.02207163505937314,-0.0014935829864848836,0.003738014061601309,-0.020822891537947058,-0.04483348719216432,0.07330570028478732,-0.04487231851007248,-0.04848089770432223
LMAN1,-0.024209857003575908,0.004068074621777014,0.046768707494121195,-0.05736887522168378,0.004354463940218412,0.013720161270911432,0.04133392355794795,0.04347329584847798
LYPD3,-0.025479448528961807,0.07150422300190824,0.05365442127958743,0.06171194244781814,0.09343558189737043,,0.029025636496770618,0.06612458808547195
APOE,0.12753725723932807,0.10692930055701377,0.03637804423816639,0.09409951282617605,-0.043463171216810544,0.006322299357914063,0.14356241727030378,0.004295443985685111
SOSTDC1,,-0.08399175827546092,,0.02743219047652372,0.036066012972281465,,0.00954513440003448,-0.03458429187022786
ANXA1,0.014254341022569783,0.14200827598039584,0.055427239244846695,-0.00397145126177191,0.04820969081376239,0.06116553625691725,0.10047360698810705,0.027955430165495548
WNT2B,0.12232811351344336,-0.01756594039774853,0.09398035720778675,-0.010428765467908347,0.005303269826933896,0.11654550775914468,0.02910586037579862,0.012357237641271671
AMH,-0.035895997082284005,,,0.07524308216411897,0.10270916031942655,-0.03228059981201452,-0.018311751867624685,0.031247791001873006
GDF10,,-0.0372230254319942,0.14750946350767455,0.055647798349276335,0.09032619073349303,0.03646711994540857,0.09889415529083326,0.09186477930331274
EFNB3,-0.033000465204952464,-0.06902846222363437,0.015108275123703082,-0.001960350382340871,0.05156979894546145,0.045799225920495436,-0.060377701831735485,-0.05759398396541985
LTB,,-0.0024554510480564577,0.03406209581648458,0.05582157510881916,-0.01689378928833692,0.009801303467155438,-0.009332936293123125,0.038464294395729494
ANGPT2,0.03903832242455946,0.048883661604038196,0.0472862588785672,0.01066421117351701,0.021653550464562975,0.10576723653033039,0.10546371251577555,-0.007824650755779837
NRTN,,,,,,0.025775263700238124,-0.04107085491035284,
ADAM17,-0.01123469446350799,0.04158515661132554,0.06530503438229314,0.0005022815946966452,0.015759812057857724,-0.025632748188726687,0.019286121410847255,-0.021162456607773907
LRPAP1,0.059307758667217436,-0.023608729548408296,-0.0024312741147806865,0.04984190536267004,0.02938661905083638,0.044810940887458975,0.04707505263323445,0.01563893408996936
NID1,0.04537383338841838,0.0646598659779306,0.10315911066393717,0.09939041356909542,0.011921077258156958,0.06669083803029582,0.23307345607212177,0.10813944783965053
MST1,0.040382685405817756,-0.013567739464744377,-0.01633667807763314,0.08867045685890836,0.11324342678647885,0.02761104489538465,5.031013565232264e-05,0.020097046484914644
DCN,0.051792116083745204,-0.025547406229155946,0.04442087444429609,0.12773438734221784,-0.003917366845963072,0.11802569624428612,0.10694388049466884,0.14605255247124135
IGFL2,,,,,-0.042724068171933034,,,0.02603166854285578
COL7A1,0.006571222957213863,0.017276014675745435,-0.018906782823855998,0.13751477737810022,0.026214627767397896,0.09104154214358966,0.06554836841779131,0.031007997911589126
CALR,0.0411419145229291,0.14324961544738518,0.06703669755389954,0.10355472742819184,-0.031446065186461265,0.039611069341694956,0.17690080319114113,0.11752694510859958
PIGA,-0.041460529618103495,-0.014200327462203089,-0.03652751231214039,0.02123853573237462,0.060895395280689484,0.03694952634133869,-0.05376836893697003,0.04083160655244854
CD200,0.031159322578858607,-0.07628190542888215,0.04266753386076899,-0.012015403965609208,0.08547952817864439,0.03644964683896512,0.0021309203025876035,0.018582345001117166
GRP,,0.003992951204106106,-0.024363488251978364,,0.03201148472261319,-0.02249688452291448,0.027083337035762173,-0.007499194640242586
CDH1,,0.07288507600049965,0.05034151596323675,0.09368021535904902,0.034810969032899194,0.0253791881808383,0.016528882388590432,-0.04172687373807709
LPL,-0.0028971387133948025,-0.02200637665847927,0.06624246513497407,0.1729539548497976,0.09303026523255489,0.02568630152596491,0.3706059972203383,-0.1189644206308286
SEMA5A,0.0869646156583563,0.05513618493146957,0.04886935714122481,0.03710897237373017,0.0879208129211522,0.03604885748764104,0.025997490666427744,-0.09523792376084374
SEMA7A,-0.03309827614343704,-0.030934151435268203,0.014132316850746474,0.05699067698750154,0.04732585505677447,0.066102412065683,0.05194304123939723,0.016153324122987853
SEMA4G,-0.006451635645744673,-0.003193647891291882,-0.046278802062174954,0.07673122990937667,0.03470785661366009,0.01851114688968758,0.03314630314619738,-0.03367405980106927
SEMA3B,0.034849516546996584,0.09299214473458833,0.04295664356186065,0.21155874229592242,0.03676433319053664,0.03187436197154975,0.4230114539866697,-0.01555540646925965
RPH3A,0.07906493530746493,-0.11348675491346241,-0.04251945758886092,0.08923200044422795,0.1357256253119102,-0.033977949953275875,-0.010219830616953347,-0.04986926813483536
JAG2,0.16578570669431109,-0.07294224147719182,0.08993277052270514,0.10852833499096838,0.08304685417174087,0.11646856809491032,0.029516419569365078,0.15567529024068594
CGN,-0.03588606380103246,0.033748020787203556,-0.023786829563279148,-0.00610335633864667,0.08157792870152475,0.07006646628878388,0.17790237037766787,-0.000835480463351185
GDF15,-0.04421031319980873,0.032291354602970314,0.04083192840743357,0.06359104435165835,0.026731236713678493,0.05536989422234442,0.12211690911344182,0.06153167014006678
SEMA4F,0.0901398624877658,-0.06998544774614633,0.07446819529780851,0.045334980703845375,0.029086145327619866,-0.017874303181830115,0.03602413958418989,0.011628331160810013
NXPH1,0.03930354088272283,-0.03427356812268849,0.04478727023255607,0.030597497094402064,0.07523481123516391,-0.0010875675731192235,-0.05811379106121146,-0.047668656079249784
ARF1,-0.06033816764507733,-0.06258919136000754,-0.09070470111799599,0.0034696477899878514,0.021587001524192254,0.05316612881331513,0.07300082550651694,0.04787677705419536
DSC3,,,,,,,,0.02102405608844493
EBI3,0.06904035444043406,0.0648001825907491,-0.016456215544713326,-0.0024800057513724148,0.01876456736075664,0.002010147198080934,0.045658888972764794,0.029564077681276276
TIMP1,-0.08386877977943423,0.14100187682909854,0.09784596100703337,0.05940484609851739,-0.08401277578903035,0.07018650573991887,0.30718014648733866,0.10516749256574091
SEMA3C,0.010700363855214277,0.020501785724895794,-0.022107011141591824,0.07275686747262987,0.039325926896857676,-0.0017967639385826383,0.09239122177640642,0.07012365470746958
GNRH2,,,,,,,,0.05101654372010317
GAS6,0.026774057327429136,0.08163354825342083,0.09055001846958254,0.06898772241964984,0.041874305205781406,0.07324821960428154,0.038601423330651786,0.07680743122915001
MEPE,-0.018880607548642434,-0.009013764927238299,-0.0029010937837200667,-0.05944392180686782,0.038063360788342736,,0.027930668026443093,0.10576098958389686
SERPINE1,-0.07762888532327103,0.07748987499946576,0.1372544858455727,0.011325934444236753,-0.08458119066269343,0.0614522110036797,0.1823942044580207,-0.03660171095848239
RSPO2,-0.018857440017345063,-0.024500892487494316,,0.006427393227673302,-0.0134944729315301,0.008102351795849333,-0.03758186634155037,0.035377380582449616
SHBG,,-0.019347052649270228,-0.02674071400440078,0.014707209495247644,0.024965020052454254,0.04700419572134114,0.03549339022317811,-0.03362020096015791
LGALS3BP,0.08462530564999572,0.14125294046408202,0.04291291790992588,0.11669060022400622,-0.0035834132832184137,0.127669730305809,0.24146371469490568,0.036225840979470646
LAMB1,0.038587844886308606,0.05222209894743709,0.08686523388157023,0.11738388190282924,0.05070031002998487,0.03849620629136697,0.2901541005201578,0.10704165150701761
SPTBN2,0.02347763313886376,-0.07954572778135184,0.08813744307125841,0.02826971383725303,0.10429055303556661,0.10059819778935468,-0.06543966322902718,0.02134831109658461
COL1A2,0.06031029687704654,0.0681371253545809,0.07184667549498651,0.09650693282221984,-0.013109238717362713,0.07373911797652727,0.20591541128366253,0.13803772563420813
DEFB1,,,,,,,,0.05100086869884088
WNT11,,,,0.06213376485703503,0.027600457546560687,,0.019248555549597843,0.017547174313992137
LGALS1,-0.10478384619895321,0.10705242458088124,-0.026276800192070012,-0.009690836416000475,-0.0915480374948327,0.07783990353205256,0.040646276930581544,0.10766952718941675
BCAN,0.12865637312284264,-0.13204383588397783,-0.06496345923659969,0.014239091597297544,0.07983899222974875,0.038167596690251465,-0.2789599833225423,-0.06559115488257407
ANOS1,0.007442065140817903,0.057377661449437935,0.06482361625918157,-0.007545370399807433,0.09088541171513,0.036238562824805906,-0.06298500028126236,-0.010720378602993866
EDA,-0.030305051152595873,-0.023673432240273833,0.06317044061705894,0.05023223941180607,0.014571064213023262,-0.04999853257890162,-0.036477200766446026,0.0766570124853939
FGF22,,-0.04082421415636731,,0.014667666242065395,0.1287312978101693,0.006148919900762411,-0.040118589352021526,0.00193873521090963
SHANK1,,-0.013700762707555438,,0.06984537402093287,0.0008608344579057657,,0.020371215388794325,-0.036972410663730845
NPVF,,,,0.03373070958662234,-0.018969588449188897,,,
RAET1G,,,,,,,,-0.025858562931379787
TGFB1,0.004212334076406099,0.07658989674150617,0.05358014764009401,-0.013908027985848781,0.004434141479479216,0.026609566352749706,0.11170866300500396,0.08714106247678279
MSTN,,,0.031616373144190024,0.05243531058527015,0.12334904182013803,0.07899255811711291,-0.03430755088905792,-0.05001063994269507
WNT4,-0.014424106785124215,0.07818851457968982,0.11474243325882663,0.06501237123806818,0.050510979804395714,0.03119939865979354,0.06971630757675787,0.12562068440563204
TNFSF4,0.034309659466477245,0.06978050441460774,0.02668126499684896,0.04621189767552292,-0.04397806011819349,-0.007691106653966943,0.002576238843409004,0.021204419877954645
NTN1,0.03134018663567467,0.08297083002933713,0.07361436440261687,0.11178041982296918,0.08722965414532872,-0.014997857384665707,-0.09125094082871926,-0.005323404377167059
CXCL12,0.09943916499310936,0.03519144205177472,-0.03753870299484683,0.0951068883292302,0.07131414101536782,-0.015413465055126094,-0.03346047501672422,0.09985191301244861
GNRH1,0.0007709338924898443,-0.02214215785724047,0.09471051071366493,0.045672501209321356,-0.02451790920115544,-0.01476768953909228,0.04323164640162799,0.02172812924550033
FGF8,,,,-0.007212311751544124,-0.01762907122292933,,-0.010950766228615528,
RIMS1,-0.025270011340656873,-0.10519444603273251,-0.03624117515792814,-0.004018494394929159,0.026328928862312098,-0.005498005915937979,-0.015281818783001843,-0.016590837846545366
FGF14,0.009417107410319859,-0.11068438673212339,0.14538583147267473,-0.001195053081595663,0.04431775214160762,-0.00852951381172239,-0.06631264008630743,-0.0015118751585848778
IGF1,0.07155804845742897,0.0762040437586926,-0.011708964515881201,0.014225222317708995,0.019623690521649625,-0.017612884130378183,0.15280907869699584,0.15852012077200478
TNFSF10,-0.013604714385217521,0.050437020474739205,0.08308930420612251,0.01908328964478931,0.058842273061521365,0.0791335214322892,0.050262130095657526,0.06661520842233848
GDF5,,0.045265733148274014,,-0.024540534278958696,0.002079419475854861,-0.03771625361077521,0.045867318751536844,-0.02469541372798896
CHAD,0.15989826598984072,,,-0.0002539260665273841,0.06309562796272211,0.023517173399682133,-0.04022976517197053,
RGMA,0.03084061624115853,0.051257573612435305,-0.008926054928593236,0.07357229033175602,0.04690573210296602,-0.028408289139136206,-0.08743644137830743,-0.09724412314592319
WNT16,0.008883029882531888,-0.02989372194838847,,,,0.021881139951883108,0.050079407794372095,-0.022825190758273165
CX3CL1,0.0474291022614314,-0.11482496745043781,0.19119433171689065,0.12783029854819733,0.0890431584623917,0.10348068259381742,0.07819124425020017,0.056143126289849
FGF1,0.00015534618704095616,0.060320117382097076,0.054053869794318275,-0.003152551357141359,0.08070235285930626,-0.01828907252053754,0.03205031674105603,0.0731507102264223
ALOX5AP,0.034730640673746545,0.13654066280015995,0.12458882755469933,0.032791708769375885,-0.018132662029575017,0.07669974623676623,0.1822140829890369,-0.051186507472234986
IL1RN,0.023202025035785598,0.09965906103228821,,-0.01098048013919791,-0.09799174909057166,,0.019099523505250945,-0.030261005509095114
PCSK9,,,,-0.046340808443000724,-0.0004149120248136098,,-0.007994189198781579,
NPW,0.01691163757409826,,-0.033120540849915954,0.09931295252937292,-0.047150809349032284,-0.017578169635796417,0.01308821938663287,-0.018471171833048076
CXCL9,,0.08976281895816383,0.06646136389180526,,,-0.025332415929995484,,-0.030380950745480403
ANGPTL4,-0.09014570276905687,0.060897522887522475,0.08531093606994093,0.060219290655491794,-0.04449799394520644,-0.009054190723429447,0.14483954620418849,0.03171642810821431
UCN2,-0.03154340166089401,,,-0.016649778253007955,-0.02324872563598887,,0.019260571199954047,
OBP2A,,,-0.031121969667163248,,,,,-0.005799409764025745
COL4A3,0.045696092696799785,,,,-0.0019278534715958995,0.03763663093447811,-0.050259687915556996,-0.03768153803722362
NRG3,-0.01992593255058482,-0.07639277790371535,-0.029204434613274093,0.014530886690362241,0.07377363919030316,-0.005167007205222808,0.004592203266068464,0.044239375550337114
IL23A,-0.022391354342396495,,0.02655587590882628,-0.00984182033792195,-0.017641218811468212,,,-0.009313689448135123
COLQ,0.01388241810741999,-0.019348365917232217,-0.014742623010130866,0.044167279301595516,0.11169438247726615,0.014525314736488456,0.017248842138898626,0.03754341743584698
SCGB1A1,,,,,-0.01980417883762146,,0.041892827360661515,
TNFSF12,-0.00874677693630215,0.046980160383180036,0.02608063021319344,0.028922142616354063,0.016235107902725077,0.052850489019206144,0.02108057026034044,0.05826590554735157
DKK2,,-0.035692335418559616,,0.03661980605631533,,,-0.023199806654472105,0.029766705945389205
FYN,0.010406143864934693,0.01509328186014675,0.0024520701006259427,0.02530483775537515,0.0777524930569651,0.0164642068088629,-0.13629740291550657,-0.02972361501590831
ACE,0.09796877981925105,-0.014544052797880543,0.04515876707125223,0.009727369983543994,0.07229556292514845,-0.032585911338082585,-0.030295534583365848,0.006588091224431923
IL18,0.0005952057064937977,0.023054768747693462,0.04635986921455699,0.036476364262810305,0.07175593230196765,0.061426946779507476,0.06657943327848777,0.03487550355639893
PPBP,,,,-0.036148895180494744,-0.015046735342424492,-0.03763597220321652,,
CCL27,0.043960840587585696,-0.02440641486036622,0.0995366284179643,0.1326919256812662,-0.004601942615916443,-0.027019532078401128,-0.04626356308016753,-0.02350704931500386
SERPING1,-0.02755256133189716,0.133847835063277,0.05569357768958426,0.057506671639913,0.005478620801679121,0.013917752800204648,0.07934844841868512,0.030422369359301777
AZGP1,0.023359272907206446,0.03736537656135637,-0.03957940989498013,0.19086942010006422,0.029422614542853297,-0.023965125575066314,0.4095508626522358,0.03873076503776474
INHA,-0.03888294671067565,-0.0005186971519452466,,0.04455502431865776,0.07668930674742427,0.012996324738600384,0.0026423730665514665,0.03426774580390516
SEMA3G,,-0.027596820042232864,0.007711262127964175,,,0.05238357060766865,-0.035842372259183956,0.09243900056751668
OXT,,,,,,,0.11978300058843669,
COL6A1,-0.024790259009876744,0.07465128029709985,0.030142732167210782,0.11110332051370765,-0.007524906539389658,0.047278114781854806,0.2841767650737581,0.071414732708067
FGF17,0.011319125426800108,-0.03516539649979847,,-0.005625311033247481,0.1228481614647358,,-0.047994220771193336,0.052656699173042734
TNFSF8,,,0.047339398789785575,0.03493642724989891,0.061525401526594366,0.007430365827178266,0.058593848108138766,0.1345543332959834
FGF20,,0.024945242336757968,-0.024712550726866036,-0.01352847664646922,-0.007463717066591784,0.011490325188276163,-0.03366039520933675,0.01586192881746383
ICAM3,0.06760048070382094,0.10847344878536343,0.1018558798504327,0.12527435038274629,0.07220889755717518,0.06342353495314543,0.096078298988223,0.03932523579770101
LAMA4,0.031888055991362976,0.031699870712671156,0.019806494666519472,0.06781910906083749,0.07459932480250552,0.08354961891773678,0.26261103757745324,0.025513133578071386
DLL4,0.0035236997613192927,-0.02781235031709779,0.07501419494380829,0.042878497261844235,0.04521464806037662,0.053443583920963336,0.012608942512406475,0.054783773107489116
SEMA3A,0.07432105993732199,-0.04159686468934573,0.07962483096586336,0.12658630835307888,0.03335595437806167,-0.027834061182325738,-0.012313634277376551,0.02269776799995972
RLN2,-0.020440778201241353,-0.025816365886957775,,0.05484279628641584,,-0.0052738956048966465,-0.021507158639449162,-0.025612826503497183
C5,0.08950281056354252,-0.0411385883000035,0.005473224626194134,0.0692896836623956,0.03690282011680046,0.013125063763701912,0.1016564103731689,-0.01972858481637999
COMP,,,,,,-0.03505157470947758,,0.0944905636301144
C1QA,0.097813236056047,0.1539808714389134,0.08459344487232315,0.008840701343265828,-0.004325939947436202,-0.029742259751915506,0.30824481997602965,0.127340922878406
UTS2B,,,,,,,,0.0775065244920568
COL9A3,0.11407229159174503,0.005710586767536764,-0.07885547001760654,0.0989683521408016,0.07491000557143289,-0.01429079630726217,0.07097357983625707,-0.027296941918452444
DLK1,,,0.08670686971266157,,,,,
HGF,-0.025740967990660474,0.1295069163089754,0.10880653391027169,0.06391891540870225,0.02071018772334244,-0.031080572128903507,0.02701895588648625,0.024555397213728798
P4HB,-0.04999109534655765,0.08980033556364526,-0.0016300836181692465,0.05610697023486711,-0.11182951026348377,0.03199524245520266,0.15755214358507155,0.0833738240892132
ADCYAP1,-0.028458882495529327,0.01565257521281145,0.09897268931285248,0.07487568018074808,0.08063447520513907,0.0010112541699288363,0.0004279865183023397,0.07538937987156231
GREM1,,0.061765075839047785,0.08834393509935978,0.05098940744414568,-0.05080745359007593,-0.08495396430888819,-0.02369139052538944,-0.0397638482520637
EGF,,-0.028660445100807213,-0.025946735299663112,-0.06162710724936225,-0.024434265529127003,-0.011520551264736133,-0.06415354732934563,-0.01703672498690996
VEGFB,-0.021748025557067174,0.013947644955420209,-0.009448864035146417,0.02315870882391018,-0.062114805255442614,-0.03061537477107971,-0.015967366323395203,0.012274968968996674
FARP2,0.04356980300359577,0.12036994580198485,0.021977930768922987,0.03594762358705865,0.10210130410879206,0.02970602605222915,9.890156333016502e-05,0.06422747312964441
BMP3,,-0.02187749623584485,,,,,,
IHH,,,,0.0868605369989048,0.004376972074887551,,-0.04944838654971361,
LAMA2,0.11252300415923754,-0.024171448294553356,0.06513476728323357,0.040359711539138005,0.022935308676874704,0.09909884375196938,0.13262101254060982,0.1295932847862267
SERPINC1,,,,,0.01570463596508478,,0.0015658131401008982,
NRG1,-0.018301494734148036,-0.007205998808617102,0.03208237519977434,0.08340367635369053,0.03813490169660821,,0.27367218255277403,-0.03815761139733382
SPINK1,-0.05680409500933941,,,-0.015435118194784983,-0.03876765600768251,,-0.02505460161439932,-0.03570323637227158
EFEMP2,0.02320680696037299,0.026815551007014302,0.046255165449019524,0.0811415381088989,-0.025436225410591925,0.03493652652407003,0.0452074612527562,0.09383164086121734
SELPLG,0.06215635259040778,0.042603381754991544,0.022249721903516928,0.09147423330808095,0.12510572720982294,0.05216469396492201,0.07485075456385142,0.0361512476014093
GDF6,0.017063858678004935,,,0.016069265949004784,0.0278732970663208,,-0.03399180965191647,
HLA-E,0.05103313235042589,0.14684361112134722,0.02447787172528371,0.0054444129336733696,-0.09279034862081585,0.06919798227054648,0.10537640497755839,0.12319737760184417
PTN,0.08171494985889632,0.09382977345592818,0.0728014604166206,-0.014352379755605677,0.09750248040954175,0.04140398096316139,-0.17218134136128357,-0.12531395453261768
CD274,-0.035202659429152176,-0.021688541409968454,0.058075314553640435,0.02786688425249414,0.02356223643675896,0.04718481708546074,-0.014014514056290278,0.029906798237443077
CD14,0.058158056178050206,0.16502729494967897,0.05759455914090311,-0.01475134412702952,0.02339101756697196,0.022355902483848323,0.2459257686348283,0.042320269518853613
SFTPD,,,0.016095581419832004,0.0496444799918978,0.05142704208069011,0.022966018148152384,-0.016719601296601255,0.008973325229628844
SLIT1,0.050236994097854704,-0.10895904308855384,-0.044015119100916995,-0.03835503795328704,0.048901018026454995,0.016504891767276025,-0.022246380721437538,0.0004989890528562446
CNTF,,0.24394447233997033,,,,0.02236013597815223,0.007257624986286154,
BST1,0.02605584001777806,0.15992422593565428,0.10016672274150146,0.07303400778743803,0.1055538840777792,0.038267578683572105,0.08268090095227205,0.02665265182905846
AGTRAP,-0.03984138379436116,0.055579500771401315,0.1105941101209758,0.06801134753603046,0.05148625750637561,0.033390235848157375,0.06918882088300894,0.05097425262290067
LAMC1,0.03750799108604204,0.07192466499039368,0.013802339176533443,0.09284969532769971,-0.029697680856387066,0.029200084369689634,0.26161579580717265,0.08560590486517701
COL6A3,-0.03392429858798681,0.044448613038829035,0.10469384756631073,0.09032049725299378,0.021765661320180818,0.04154835357254751,0.1654826555324538,0.1246090296258974
FN1,-0.0827379067100605,0.09224942722372026,0.04873665752262961,0.043532100748761425,-0.05898324009343792,0.09913246559772597,0.10892884732485826,0.05995482112504483
MIF,-0.12095318777252394,0.1077223766171133,-0.0868099532408842,-0.027436205274117144,-0.014117137332521004,-0.009236936206448682,-0.01606584802008862,-0.07614606680580409
JAG1,0.05135401923999876,0.046523446971701556,0.05536834765270056,-0.07024782358903996,0.025864912975573365,-0.01227861650738825,0.0965593530827376,-0.002216760755555427
