,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.0012006454110628415,0.06938510477718364,-0.00174487819159805,-0.005092988396725105,0.013527961479020637,-0.07711359631789032,-0.09417377451442274,0.08934087324129812,0.07570516237024225,0.007045242183567254,0.15886078493493652,0.004147117389528866,-0.03756120643826286,0.0025547467755957145,0.05605332316684034,-0.05652199178587856,0.11520598637904447,-0.17953466061678797
POMC,0.0023306667571769105,-0.057493499036279705,0.12303899284464725,-0.030014693383405663,0.05278545446878698,0.013775690237582799,-0.023493001153135205,0.028739263553302904,0.03577944137670057,0.16557700444592924,0.04313391626037275,-0.06014402363254407,0.06965425633314236,-0.0007103999596729346,-0.011445292893127058,-0.008927772559091116,0.019857118122963726,0.03970482133345536
CCL18,,-0.06330253482322547,-0.044997321196371245,,,,,0.07262282170556353,,,-0.14069085190113792,,-0.020824170772640763,-0.0009528055599792306,-0.005344630857538474,-0.03864738331076444,,
CCL17,,,,,-0.024439431584751464,,-0.028873106251260758,,0.11304439571602204,,,,,0.06836266301355112,0.005996484460691462,,0.0993694686395338,
VEGFD,,-0.02863129119437032,0.03576337367584761,-0.010506867220174925,0.05204230061848398,0.0787180372347099,-0.029219131026790107,0.06570563505882066,0.06534114314458708,,0.13758470940254683,0.0957885881774912,,,0.09369034332714628,,,
TNFSF13,,,0.05013625682008406,,-0.027686671741851628,,,,,,,,,0.03222465859777926,0.08885442326457106,-0.025732130797505245,0.006712688216146958,-0.054244332105114014
WNT5A,0.040559175865229384,-0.0197821914909107,0.021464664218558922,-0.017773913204185775,0.01213186916224013,0.12016747692213622,-0.0625618526404372,0.08739459584943637,0.041114566850478956,0.05101218892614191,-0.08277570186532374,-0.04063670122318469,0.0023635700719415002,-0.020005182893540183,0.03653286287456145,-0.015129271016525515,0.021701430594901358,0.12641376120863884
CXCL8,,-0.08743468484614893,-0.007329371009008864,-0.02265443275631696,-0.006289077227597649,0.08129966544616549,0.039817612532797725,0.04708074104452503,-0.03015327199099824,,-0.019685884861890372,0.0010283131850186687,0.023009935503807716,-0.047393112545852524,-0.028599071092407242,-0.02455063658359006,-0.01806259526602571,0.10658758318743458
GRN,0.04379622750267566,-0.03230389758907458,0.026556119702306927,0.03887357094379372,-0.002005599239915657,0.10461926908065017,0.01830294884349501,0.09494500594564849,0.020902082418206274,0.06488384642400305,-0.16123106026664327,-0.04728353569400191,0.05020896774341946,0.06813948130742639,-0.02501739183689237,-0.05503993820739994,-0.07531241609632111,-0.0968476392102101
MIA,0.09982672733048292,0.008055394307337618,0.0033967509037242,0.008486807182752451,0.0986893914596096,0.02816342424816084,0.004566082864478944,0.013396250375503517,0.02291113224731209,0.007931606535212004,0.0023080682914117905,-0.05919906667698296,-0.02145155613304751,0.10774724167457211,0.19754254142410818,-0.042383473382805154,0.13033258711562493,0.14295203226824207
COL4A4,-0.01613525795701567,-0.008641572222171821,0.03928407187246215,-0.018441684363188958,0.006864709530776777,-0.0033640427672066995,-0.033170421753654575,,0.03287859079354399,,,-0.035801199627701306,0.2135634671475089,0.0022388838570118566,-0.004491117133315776,0.025845221018977325,0.015610029252692004,0.07418440148865804
TAC1,0.0077450139247927045,0.02621048538077214,0.02118827047524286,0.04391328224506793,0.00065221879212493,-0.09509770895568768,-0.1638979348937535,,-0.0682820482191686,,,,,,,-0.06543744380890058,-0.018164721090973068,-0.1863643631128505
RARRES2,0.004015818862576845,-0.010480182643040526,-0.017682356897188417,-0.03693473065870831,0.07185481223377951,0.13988458025001113,-0.11081148441651262,-0.10977219483452887,0.08635873567966915,0.05644848541489996,0.058467908384394744,0.005165221031429462,0.039225971878676165,0.0489704381159266,0.10543239679715166,-0.03337549263064362,0.019578828186320535,0.06206487982152814
FGF7,-0.028061038574949872,0.02179394316597834,,0.056507509908475584,-0.02744224000316928,0.0983926875547791,-0.002717518705417197,0.06493443998616477,0.010883167747073338,0.001349043797411717,0.010913057312650779,-0.07877133602610763,0.1077156518517031,-0.02953960454048448,0.07328957516655873,0.01148860021746924,0.14358473452519455,0.029743104138844408
EFNA2,,,,,,,,,,,,,,,-0.02546760348751312,,,
HBEGF,-0.05540678427656908,0.07112241650320159,-9.406922309834833e-05,-0.04815099783269575,-0.0032299037543568657,0.059695439265146956,0.15304296445645485,0.10287614142745552,0.00444500623410525,0.12264594278196778,0.03850337401876378,0.008688116538414812,-0.030422672565008507,0.05179227720184756,0.12294525811371375,-0.05332945616469792,0.02475266942992248,0.23044500486619737
CSF3,,0.029332875023081777,,,0.02082516089014328,0.045622039905114514,,0.013792491353643202,,,,,,0.009585218295118075,0.013656495134571978,0.0010220489797266117,0.040500287252848044,0.08702850325465279
PI3,,-0.0005900067682917102,0.041427833743626026,,0.03176022198947144,0.06673462112919532,,,,,0.03956968398411788,,,0.015094158221805536,0.029148368277830596,-0.003110975792851996,-0.045029086203292566,-0.049131139031980485
PCSK1N,0.002868131331929662,0.06396664894770467,0.0017878984199388222,0.05751010800646764,0.0023981430134160544,-0.048478771753021094,0.05057109481833106,0.09850598929082603,-0.02547871312060433,0.0005099729416857026,0.0034828210820117304,-0.03464338539905275,-0.04057934028448504,0.022947014083702377,-0.09446077274532469,0.0536282511552219,0.1162315628071604,-0.22906531525760795
NTS,,,,,,-0.02855820565789662,-0.04773678514914473,,,,,,,-0.033645200360464395,-0.07313532455857039,-0.05575440978961004,0.04283901299160273,
SFRP1,0.034691675307093765,0.012879911448964837,0.027124162618415517,0.0299981853868307,0.018762195623600632,0.1172076307749232,-0.03670543949102369,0.09022648592421299,0.03705840416176452,0.052083863494261404,0.05933228098133302,-0.009419108665693246,-0.06157860111960683,0.11559169945184519,0.05954718762743735,0.02588831669777382,-0.0676719994344405,-0.04850858527662128
CXCL13,,,,-0.007999519492432548,,,,0.030783891384341462,,,,,,0.035377794760463946,0.0010465714093240146,0.003222668867978083,,0.22040747198457075
MICA,0.007576282768245923,0.014378922604183561,-0.02048243439337786,0.08067870060429463,0.02035642150653227,0.04685106689143184,0.023118135598645763,0.032577201433387395,0.0744776541018538,0.0782574704799657,0.08159095883364989,-0.0008981842828799025,0.0647858602079187,0.027845229125971163,0.06082587456772328,0.005727051117169558,0.0551516774631552,0.1412359419157611
TG,0.044844556342126696,-0.05870201731384364,0.08441734081061568,-0.022969949463811756,0.010725047440264032,0.013738846753706338,-0.00984679470334946,0.017349926279146864,0.09517767613969727,0.08986949392921673,0.0582086906860686,-0.0730231785200008,-0.03390661866434383,0.014856016667868796,0.06952049732309581,0.02001344531723035,0.08186529638032015,-0.07896021423092844
ADA,-0.007643184916849761,0.018315391686199476,0.02951917814905229,-0.040041045030200915,0.05182408416657758,0.09492032979108243,-0.020178520188142986,0.1507426828308259,0.0267409699798698,-0.031888063182836164,0.006300467709328112,0.14646220190514883,0.06801239328441692,0.09424891873574194,0.040303112326251035,-0.029703819902203797,0.031238020132123956,0.10500491815941708
LAMC3,-0.017339712324097385,0.017582217010015725,0.0520965666360883,0.009016074622350418,-0.010868418403987678,0.0667519458851556,0.07962353239212167,0.1034055625854644,0.05250539288750383,0.0101171054508309,-0.010081952149061747,-0.04130857081035669,0.034934514994678985,0.06711314887206152,0.061495199967759685,0.038348756943318706,-0.02942663491081568,0.04305401436470049
CCL7,,,0.010278269852282586,,-0.02732554766118863,,,,,,,,,-0.018361323617206434,,,-0.005813974499051563,0.05616442774181222
NGF,,0.026935274562213767,-0.028067496188992496,,-0.005419230702267877,,,0.05739318454621882,,,,0.11620084752787573,-0.030946032505477762,-0.026527819827059325,0.04337637793575626,0.02111283733214692,-0.04365264229871983,0.08683784554816845
TNFSF15,,0.0384764045711524,,,-0.020785413211173446,,,0.038643377145441894,,0.002340580916114942,,0.028056455565976836,-0.008102834306245492,-0.022251762347663188,,-0.03908533543965892,0.002376215968815383,0.05728840537989829
HMGB1,-0.04543032875677025,0.08737089795515188,0.014694065116600308,-0.017891933255525454,0.017548059281716363,0.09244825571062433,-0.05746575643042822,0.14159867970000492,0.030830794261075777,-0.03221642667661905,-0.08749585366351548,0.11383211706141848,-0.0338075371539167,-0.005295703595092545,0.022126211378957508,0.05460744538922802,-0.01580694016493778,-0.017175491025482704
ITGB3BP,-0.04065280886713178,0.09638440926036684,-0.017631465856476014,-0.02780597130678242,0.005884665793368376,0.08754452537094012,0.024672874968574874,0.03586206502999977,0.09599509270644604,0.13127456972933482,-0.04093964104763959,0.045583194030712294,0.05457384621738917,0.042839634407710755,0.08827933927210212,0.053176899746082494,0.019229193504839037,0.06493467214511657
AANAT,,0.0301926403387502,0.006001939882193915,,0.0648831932202186,-0.02095830206717354,-0.003967875389482893,,0.02796305587552337,,0.09043055372998021,,-0.02168924677021809,0.030419133846287805,0.0012207349498887848,,-0.0024098834741682895,-0.06374896398435766
RELN,-0.02617268104962704,-0.04973461784071963,-0.03441904657693977,-0.012743940596232805,-0.003337640750336975,-0.05511443529587897,-0.0263350384527538,,-0.015343940354495017,,,-0.06830126794037712,,,,-0.0010767522218396357,,-0.040528350135805954
IL15,0.05356835469513649,-0.021246717345941805,0.054020886810292476,-0.02926336419715507,-0.03368548290863279,0.022080564373002834,-0.025474496797166755,0.05565408644705481,0.008264052764247111,0.027908680401286575,0.03942495465648872,0.019074742779722036,0.04459595154780849,0.0023873539989854396,0.03083968556054977,-0.04531013650133167,0.04402582566976374,0.14722242765411137
UTS2,,,,,,0.08348228563608609,,,,0.08213761933959021,0.08366206730801133,,,0.06253325964018336,,,,
BSG,0.02313709284735749,-0.023397190278146372,0.04561030501121982,0.03903434689499904,-0.010816834350248453,0.017824869352728666,0.17441388716423534,-0.0636013827869024,0.10324734219665402,0.19395886397527604,0.032428313532327745,-0.005690617505078516,0.04391111370383816,0.15469199554749283,0.11579536615674173,-0.05169010278277019,0.12392690812247856,0.11836409038052305
ADAMTS3,0.09119116074005644,0.026643658744284326,0.03579841887864143,0.032189868915263715,0.046460829968597926,0.18034351015916067,-0.01045541836952959,0.04366436811212819,-0.0320151379101743,0.25869648906674947,0.08644840689703372,,0.0012474434189241037,-0.014276726641923245,0.01735363017254677,0.0023507695888809075,0.08929343572350576,0.07743010432976084
CD34,0.03947238349447017,-0.010775878521235923,0.05991192675149676,-0.012197395537876111,-0.01595535545551421,0.1105435676209714,0.03491377522621469,0.17281662320163063,-0.06388182671764842,-0.048098588301759934,0.10144984532749309,0.007627568207049256,0.060556492095139206,0.09306502379609127,0.06162048688538871,-0.02144483463101682,-0.0001317312428855149,0.06094909221954866
CCL23,,,,,,-0.023847220840964793,,,,-0.04269034903456257,,,,,,,,
PLAT,-0.018873110876150765,0.12581667552472953,0.06257886804949972,0.0019553769677501734,-0.006650957338696842,0.10846731723430794,0.1598629477947821,0.037039878630642425,0.07619543258330662,0.039761265765954755,0.02283876380004626,-0.15406068031955295,0.038519517140784096,0.06471338804534056,0.008519667717116555,0.11621187254843682,0.09003748322315827,0.032697514750058575
NTF3,,,,,,,,0.013218651976320408,,,,,,0.0680591631734866,0.04427383160676784,-0.03679232347855177,,
LTA,,,,-0.016892173035799454,-0.03502243255884035,,0.006638380776251076,,0.0184514622355981,,,,,,,,0.07852231247072178,
CKLF,-0.03209149018548781,0.05980244951470487,0.02858118077198529,-0.009067064854734902,0.020804881045665916,0.15654386337285917,0.005575518438938229,0.058960653016033183,0.08044716486718932,0.029219782057439178,0.07964361367474794,0.014906360340831199,0.10868049710255173,0.07374497682948396,0.1112559439871076,0.018556477766396854,0.08945829384863725,0.17205241351894876
APELA,,,,,,,,-0.05207058494756289,,,,,,,,,,
CD24,0.06502091476753277,-0.09016924444448525,-0.01450924685064336,-0.026931497335768325,-0.028992952616830478,0.0030056271938963524,-0.10488064236543687,0.1689384215447102,0.03554122511121256,-0.019706974956291336,0.037794591858446254,0.02252835407327471,0.110429030457407,-0.06959644494260347,-0.02197737710485268,-0.03585675104491527,0.10253999144338587,-0.05208998589188715
HSP90AA1,0.0289313723984304,-0.042305202850224884,-0.024059382015167344,-0.004996690982550844,0.005168716102277717,-0.14581412473524794,0.0008242784429967373,-0.04179183566213772,-0.05986441312766707,0.010180028453184341,-0.0993481821527422,0.05767730285350488,-0.07645107761964041,-0.11399875500871026,-0.1370248648691298,0.016283795928355972,-0.09237058467330675,-0.29812226893687177
BMP4,-0.017485865988836616,-0.024071436369629818,0.015885276608108824,-0.017906693637226953,-0.016706982451348915,-0.04616520098656466,-0.02127373288493894,-0.03491317502120939,0.05814829943800417,0.12574291463366444,0.02992147205925962,0.04883419319011223,0.012218644120238724,0.0313009272261846,0.04592342930727948,-0.04736348072725486,0.010713075640547366,-0.06032676427312964
SCGB3A1,,,0.024781103414086784,,,,,0.014981474097235761,-0.02349176304570262,-0.057441009390908404,-0.03428840560667809,-0.007491427075364332,,0.01933755212218479,0.012780387444825824,-0.014379303912222318,0.03517483406464897,0.07164478511347327
IGFBP4,-0.0011800973021240551,0.02996253735533,0.04919979432491914,0.0073732391085698,0.008773472757620205,0.11568246338622833,0.08927996687588316,0.14551273123916897,0.11649219965742383,-0.05386018718049085,-0.020608812314121223,0.028355885801673544,0.04466056572563788,0.01557431463923826,-0.012066326199500902,-0.026175601094310223,-0.014561614646582984,0.003205197051385892
RSPO4,,0.1569949151526617,,-0.027308126975347433,0.04406476811778435,,0.0183109468175882,,0.00491861052886375,,,-0.04485695177669245,,,,-0.010549332061918713,0.1468415135596966,0.12541144746262353
LEFTY2,-0.03125823370766713,0.10420169733525858,0.07361380295148114,-0.0170996346216702,0.04511739292093521,0.12068611744478908,0.061248154021698545,-0.021830139142190917,-0.041560430991994565,-0.010384064198970719,0.13173193164850752,,-0.0024020722457572525,0.043155699676399414,0.05541025796910275,-0.026531629934173687,0.074333744383838,-0.015232717182037232
PF4,,,-0.021925229972293542,-0.015365727262503443,0.0008178191086240848,,,,,,,,,,-0.009910607623708736,,-0.03700251055170478,0.015109061823737823
ANGPTL2,-0.0012626801487660296,-0.0009447078902751405,0.03675309192630486,0.0017714040558772183,0.007044538335556347,0.1043478598384582,-0.014128619850467063,-0.11027017081444161,0.09405900727462271,0.17580134081338908,0.09991097279352108,0.039541815392704245,0.06366091691463448,0.1177493527498463,0.018523719603720602,0.04120090630685064,0.029933738859053996,0.04533565589449711
LRIG2,-0.06305191172462697,0.03492044138028985,0.00143411995406083,0.01791653190177625,0.053069055252955626,0.10628357384166613,-0.021383903404322738,0.000901874395160679,-0.00793043587022563,0.07838402280292724,-0.04997800045606106,-0.06553514418580933,0.09374489589833518,-0.018749505121152005,0.06567423266135257,-0.00031480509609697546,0.09808799400025293,0.045285200783092554
ICOSLG,0.06854016995868777,0.08260990525692286,0.028368979374602348,-0.033413238192073126,-0.05300876360420923,0.0398172050269765,0.024222407842962958,0.07264008044352202,0.03732082816220026,0.022393689074775226,0.04668826411427771,0.005778926043672264,0.004363075257881453,0.06291280937494244,0.07160049849657721,-0.0015183530317937402,0.06122704792173394,-0.010265525991095701
WIF1,,-0.07375344482270656,0.04787862999476002,,,-0.09584760639586981,-0.0380273498328074,,-0.043458566863928516,,,,,,,-0.01405807256848322,,0.015807374965992785
NPPC,0.03513980348289786,-0.051979345495787435,0.0460292412520428,,0.02600398596880514,-0.03602018128416509,-0.03941528574981052,,0.11738746961137483,-0.00435286875938574,0.039603819657578275,0.07866039518597609,0.05492392351773743,0.03927547256730078,0.018529393431121585,-0.03164361764214255,,0.007283741823683335
LYZ,0.06734829068256691,-0.05815915589584514,0.007168666485668976,0.023231753298343344,-0.003756739359082794,0.08444510557144108,0.0065519923795675,0.10248568990868644,-0.002899488574158612,0.06338215011775633,-0.006304861492538295,0.0330051542816022,0.022946272855270837,0.08489169152183783,0.04378367304340462,0.01361030409647577,-0.07666664118502317,-0.05378730773595762
EREG,,,,,,,,-0.050439340658237415,,,,,,0.0859857683948426,0.05062450448254803,0.003325800028399371,-0.04914657840850247,0.012024343373752888
SPTAN1,0.06594208205222524,0.024777897343163446,-0.012416555042158616,-0.012314866066787515,-0.024519099410372572,-0.009935857610081384,-0.11171227711490614,0.0833056544713501,-0.06507409415003695,0.14031934159316917,0.07114482705406613,0.011257034629035538,0.0064976909589146495,-0.02273930786998786,-0.013770068443804044,-0.05207138223604844,-0.038699826348721066,-0.25022682941006685
PTH2,,,,,,,,,,,,,,,,-0.002252555679702099,,
LIPC,0.058317197370917076,0.07445408833024048,0.02277709356775335,-0.009079259920014552,-0.015768189921530427,-0.01781459561545607,-0.01321400512205728,0.03942042964417012,0.03992797683759285,-0.01461587987649053,0.06236016607841598,0.03359227698406497,-0.0005055843399508058,,,,0.00215145697295458,0.019430193710896368
COL8A1,-0.024989725628900467,0.11383961113952216,0.041321421038430166,0.027449716337015755,0.010771649160430873,0.12331842330585838,0.12254273943090638,-0.16978825011142923,0.09558737083117574,0.009087323335129176,-0.0325767979872463,0.1380576976033302,0.09128824615365339,0.03718310072748327,0.0340034000304177,0.0020770404188693264,0.08568427708469377,0.16848405761502705
GSTM2,-0.047662541638658046,0.060800054127703895,-0.00785709362735323,-0.03367027709852984,-0.012244294240961184,0.02954210906600222,0.028599481431867965,0.038479374230710045,0.0413035067136348,-0.03692395252125081,0.05048821004367095,0.04917566626108291,0.03356921887809157,0.07144635906722288,0.05499456399411302,0.00036508090532618484,0.061834951662102254,-0.012829148322547572
IL4,,,,,,,,,,,-0.031951029035223226,,,,,,,
SPX,-0.019455690937452853,0.08091454134468733,0.005452262182223903,-0.016302674655680284,0.022042349861179002,-0.01355946345160578,-0.1070824289624272,,-0.04154420246220745,0.0007453966223338474,,,0.06142786685312174,0.061098057632743466,0.0998716198682014,-0.06744983487035884,0.03611045330899893,-0.0211889677870556
MFGE8,0.10407032699421806,0.030358063415288954,0.040081549666239405,0.029197116781221895,0.01199313889229413,0.022948273150857453,0.075122569251005,0.025318345707274374,0.03170802267558875,0.05904844992141745,0.12672493190925602,-0.06337993318637677,0.061812931909204526,-0.05292804516763451,0.057661300962659125,-0.00018746052744935665,0.03994009622132079,-0.00228172377467975
TGFA,0.06983682428389319,0.07981081114568449,-0.0038283305084977327,-0.04677768040312421,0.025489670660139206,0.02286292794096099,0.08096298664791877,0.029140257383402018,0.03436251237987039,0.07846109872404991,0.01817744157214752,0.08604022137287701,-0.01931249964184197,0.07864966882839078,0.011133350134726475,-0.028488251030287563,0.1326395645191587,0.03659128697519618
SLIT2,0.05733895754266906,-0.06603231860176909,-0.00763035904841774,-0.014907819164126243,-0.011133820387704286,-0.04591335526778536,-0.07916673016125986,-0.05897517750439562,-0.06692967559271902,0.165424716286931,0.03301817578854084,-0.012693582242750873,-0.029370468874922482,0.13356080182754515,0.11515832919201248,0.03735430817308533,0.039228995690830194,0.037182883973170794
PLTP,0.017149173746201254,0.06945546040045293,0.049132013365347865,-0.015695013239577487,-0.00170564957134897,0.16864177138385697,-0.06871082801666195,0.07218984989576557,0.08218319361862893,0.12519518701407473,-0.09373008955165352,-0.033477902940567704,0.05758386707659926,0.051916006922527215,-0.04554491129426136,-0.021874641644506608,-0.012962435801426008,-0.00015441602784337986
APOD,0.03767118581368091,-0.010472938991576438,-0.022866943632769355,0.01802986988662497,0.019690988547444964,0.04799382664908781,-0.08533830080287107,0.03776920264338467,-0.08191504713697663,-0.25930999876012034,0.0165854651604941,0.016597463103910415,-0.13233879452838324,0.11643536527444373,0.018480111766327148,0.016099030304599023,-0.0944815989093428,-0.13303195991371897
B2M,0.041689103007820014,0.01455469174366558,0.0972017771878305,0.004198079269854313,0.03781727928613309,0.15470547293073006,-0.0337835427785366,0.2307208678713163,0.1488835746711925,0.08823382851296312,0.05635012014039426,-0.04048006608289275,-0.0035631347358532914,0.15225946096909523,0.16627256717079006,0.020813044773513062,-0.08683628839892363,-0.022267257743779346
OMG,0.022730452444235685,0.0314287826685992,-0.01581840972426035,0.013215043925234001,-0.04615618025174886,-0.07061803243590595,-0.13274932544415488,-0.03633438754177662,-0.02190247126123658,0.01870984765723283,0.15466689821948057,0.03626920718691812,-0.0790147158962707,0.09874308435177284,0.046815668450667015,0.00767482685189731,0.0913354088769079,-0.20120462362280364
CXCL3,-0.006081196592203318,0.03733807132519543,-0.014649538996620023,0.04442445095639941,0.03528002541897314,2.5771931379265312e-05,0.13662963139722586,0.1145703535099719,-0.024245692271887893,0.03825043480309951,-0.08614696143465445,,,0.10443311330650068,0.08334517247524652,0.05383558878255178,-0.004322089091725003,0.07050925410157412
CXCL10,0.0215991658961251,0.04007577508362502,0.07025442635710488,-0.009220258460585875,0.00639579781496026,0.11957443313817334,0.010268944966827261,0.011336426664621873,-0.029357831507252442,-0.029499950365450847,-0.00511290271273927,0.06644694381871273,0.0050148828328401545,0.017491873382243985,-0.00891583771692821,-0.012728988252363516,0.04428312105698297,-0.04610442493951642
RSPO3,,,-0.012282353520600451,,0.014348028675603202,-0.03441464329518743,-0.05514430604138424,,-0.02533628113417852,,,,,0.05627927819094415,0.07424449479360377,-0.02510832315953634,0.08040880233866304,-0.06956187545897137
CORT,-0.015906866170461307,-0.0076099776937116085,-0.05316737094046335,-0.01585562740918839,-0.047329748657725906,-0.033427335413701936,-0.02904444964818503,,-0.020395804770234,,,,,0.048471241909279324,0.0010502108822341987,-0.021477302305093697,,
NCAN,-0.00895126136709109,0.09629598115512479,0.0742890935031642,-0.06139433203905347,-0.03188446764469329,0.06370041544707336,0.12253256707403135,,0.07001442319539872,-0.17093403839282495,0.03766933129136202,0.007922127553898532,-0.005778876338330562,0.034740006221856586,0.02701813822315757,-0.016735024154486175,0.0754685472360927,-0.17120343404432206
PRG4,,-0.0328097984078563,0.04130822773841289,,-0.005589774248070812,-0.0036275769241306917,0.029066545386446197,,-0.029622300887626553,,,,,0.028666764239003925,0.008757966655059355,-0.04481830541222033,0.04900992889518952,0.05814767962185267
ZG16B,,,0.028504278919207947,-0.00038021199577340686,-0.031714644910468916,-0.03218731020846781,0.0032779282583562668,0.0468521143898135,,,,,-0.0241111810365238,,,,0.06460776775087351,0.13974363083862576
TGM2,0.025833654836791255,0.09669025616787078,0.0013307098461007331,-0.016664284107475415,-0.03617345625117826,-0.0038132040073631927,-0.00015784496007869837,0.04021440464856619,-0.0690460834631039,0.10644624232644312,-0.004322217439704514,-0.07249876527275566,0.08161220477773867,0.04282333707360921,0.08485023879942799,0.022032400365761616,-0.007205676777304265,0.026960822381557448
VEGFC,0.09309961520017361,0.036150342109869685,0.025627909822454865,-0.023742071567636053,0.03450190899489535,-0.029548076991877743,-0.05744989896795034,-0.05401701950950855,-0.030230738796687733,0.05736869296031426,0.03811541972231601,0.014947096219137113,0.06196339972249236,0.0523450041358382,0.10049608301346986,0.005073983421415418,-0.027817725614725522,0.10491586291134959
WNT6,,0.05553140691824975,0.06979441244750265,-0.01709963507044162,-0.004275386797902736,0.025430233828092123,-0.0014282418419673305,-0.04898715514684339,0.041835815776172694,,0.023634519858258866,,-0.022929735996475808,0.03143610859683076,0.04599680995392432,-0.020439632776281247,0.03363230754676191,0.053323357559415634
NRG4,,-0.05829680347223873,-0.016420309031472114,,-0.006615978699681803,-0.03713327418481559,-0.010472002704312736,,-0.0152058552708168,,,-0.03580116013581207,,,,0.02303527786506075,0.09379181882523038,-0.009982046788443218
PMCH,,,-0.0011081810276290561,,-0.019236615600640765,,-0.04927888454268999,,,,,,,0.007772024061768856,0.07660935427099862,0.032737924259741605,0.047383149749159165,-0.030934469670250896
COL9A1,-0.026504107305017167,0.0556420549331575,0.0152574495661774,0.01859355983912239,0.05036629093215954,-0.01322558599062707,-0.028408024313325744,,0.021263649335760085,0.07607734968751477,0.023950139097570506,-0.06697381965572759,0.09598760075658339,0.06296677852987208,0.001260337881767354,-0.008253165987798487,0.07372028827701606,0.1319194205842704
GDF11,0.04649696051500413,0.06756137809104883,0.05790447844832754,-0.017863358936820263,-0.0006179168168597277,0.08863211543344467,0.008132466860156498,0.05033358379184627,0.05621808863262294,0.008628605733188636,-0.05878623322529687,0.10345805108340907,0.014988182225698837,-0.08573367088187572,-0.006914789898165676,0.050200546611693396,0.08091602762708505,-0.0027946530914932815
RAET1E,,,,,,,,,,,,,,,,,-0.04308313625920614,
IL24,,,,,,,,0.003068284236244836,,,,,,0.040862856779961106,-0.026554531115964942,,,0.08419138432200197
