,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
POMC,0.06571456665324858,-0.030495597816688584,0.06455440839459414,,0.02436838931133273,-0.0026407853853281827,-0.04074829853883231,0.04762975500549752,0.004787814928785545,-0.018316243427618718,0.0405112911347835,-0.07705759744384443,0.07531971752101894,0.002376266377771902,0.07224910882454971,0.0027632683052588695,-0.00221331466532155
CCL18,0.04446887697173355,0.01979032736024561,,,,,,,,,0.096371414831073,,-0.030245765615879074,-0.008996390562949753,-0.03409032130294854,-0.0024922750669358574,
CCL17,,,,,-0.018054781738749,,,,0.03142354141980454,-0.012563675042489455,,,,0.05111495394246315,0.08233593121269446,,-0.014944092686441092
VEGFD,0.0039322645650687405,-0.016957235456627123,-0.02526349574161786,,0.02407040024789507,-0.03358590956527324,,0.147948149317884,-0.005428867550311513,-0.013464879681973988,0.04073397853222131,0.03765965484584074,,,0.026159018760014287,,
TNFSF13,,0.040543496943632684,,,-0.012453784365441962,,-0.02032354219958127,,,,,,,0.025373638083592647,-0.02837099577428153,0.04392200051037183,-0.024350151699820882
WNT5A,0.0795550794370299,-0.027870156785725533,0.028413568153694863,0.08038778434016897,0.025801301574296283,0.087191674216284,0.08775576699519522,0.1245608929374437,0.03254023726028567,0.01201810976336656,-0.045697291333851454,0.0012552602432153253,0.03739409282858869,0.0648593613663115,0.01348925799436564,0.025450725242779457,0.007380369389764826
CXCL8,-0.10024801611949374,0.04631746006030674,-0.023655239997303075,-0.12898038641636186,-0.04284548637671454,-0.04646639404277484,0.00946798802717102,0.11370106440763852,0.004839797816513229,-0.040483741055510364,-0.08322597313820408,-0.06370056314498988,0.023044901465092266,0.043257726063166614,-0.09159414802297056,-0.013966118080073829,-0.024974824500611705
GRN,-0.010182906673329757,-0.0022453243290433958,-0.052739290205009136,0.11702012734750124,-0.06792214851797565,0.04272696548337045,0.03879027503335228,0.09796724466554621,0.014801397004433395,-0.041869083334536025,-0.08826340278383056,0.015603281818409353,0.05148068900960152,0.04453385149283032,-0.019220140154901515,-0.030245311040544356,0.008928662781010831
MIA,0.025764813799652238,-0.03138710079865092,-0.0224675863650068,-0.04461081737894022,0.014207791342033614,-0.04799937632340966,0.013563526287267817,0.025999972718067952,-0.041324645737734145,-0.01844076978704828,-0.05432196054698799,0.05946290446010605,-0.014696021540620632,-0.006569977632079918,0.025614470031644118,0.03341314918377309,0.11160083670632152
COL4A4,0.08768777440534598,-0.0051052534145797175,0.014384748230089905,-0.007087448258417713,-0.029972090689018044,0.0832935935074955,-0.01933695250035554,0.045860724276041334,0.04761461373391466,-0.017888230829369873,,-0.04787500671167879,0.04047180804006869,0.013691820504680931,0.12628356583425793,-0.02078450333053962,-0.004913280927418231
TAC1,0.012260887153948486,0.017998033834571717,-0.033825195647629716,0.13900350931431893,-0.028483979246861243,-0.053922031771356335,0.014355119887474488,-0.11359289639392343,-0.03278381905772449,-0.03170168871892075,,,,,,-0.0348568563867504,-0.019645529415630393
RARRES2,-0.0030223871799834406,0.027611042306424066,-0.016540338192432842,-0.07357457637783292,-0.02970804780350095,-0.07952690230621245,0.0433379458499202,0.1541837956567858,-0.06491434587733733,0.025477189720822288,0.021811624662192462,-0.13337084385874942,-0.003762822507997178,0.035198424245697885,-0.05031785967107049,0.02946924631157967,-0.021768299106675985
FGF7,0.02906929260557003,,-0.017241251830651057,0.0508649535529719,-0.03200377580612194,0.013339288683895603,-0.021908740121536395,0.01877623909529561,0.0688601340304976,-0.039605448836803225,0.08279544633891597,0.0006881237486750344,0.0029536947482097183,-0.04284291031512491,0.0001825511691806026,0.05040474314024677,0.061922447378464786
EFNA2,,,,,,,,,,,,,,,-0.017184803133805396,,
HBEGF,-0.005652648828998672,-0.010957357784539348,0.008541996390145747,0.025735837534563096,-0.009728353010386463,-0.007418425855199306,0.010299480412877475,0.1273819502213142,0.06181237768782138,0.016339365324645052,0.0046577241190011035,0.023888096404154558,0.05656742890751455,0.0553905963016307,-0.0012411468265222977,0.03961249690275756,-0.032229990584308775
CSF3,-0.03670055911283657,,,0.012543229935800686,-0.021519725581330255,-0.018312129917880032,,-0.03729954735979648,,,,,,0.059929350751879926,-0.08120962430993697,0.06320749042232157,-0.015733824200422193
PI3,-0.036894348549778785,0.051399224826798956,,-0.05465400835116481,-0.02851686949687109,-0.03132382767751613,,-0.02259163476039573,,,0.04090810882427572,,,0.044950805343039156,-0.107971464325613,0.0617370971070734,-0.022298799547227667
PCSK1N,0.009002668006568949,-0.006830969507139799,0.0002938957648480233,0.11668415094152425,-0.010674784930843303,-0.0011463490412229737,0.04574828320567999,-0.05226171819944944,0.006109032486011313,-0.031615116048163784,0.04253079095976788,0.07646477277743705,0.03292493700357673,0.03273074820116502,-0.03879054518779935,0.043480238361283535,0.04125277384842726
NTS,,,,,,-0.02120811472524611,-0.023606025489193095,-0.03765285963153495,0.01074609339836401,,,,,-0.03105550401033736,-0.020936421571461392,0.02543553070794627,0.10444211393769956
SFRP1,-0.001576094470165112,0.0720118002066971,0.001402471557124815,,-0.0157534949491982,-0.03831570651269528,0.0403902458343402,0.07414384137863035,-0.020654637846483588,0.026050917642285214,-0.006746024571790357,-0.048255975545778325,-0.033272626968924794,0.036978430875085684,0.07411860173300401,0.01325672505257988,-0.02275822336252796
CXCL13,,,-0.009814758746050638,-0.012828231141573098,,-0.01743397043768102,,,,,,,,0.060930521068876746,-0.044152658123478565,-0.03000794360957164,
MICA,0.06565630141037188,0.03644605451458291,-0.03269937055662333,0.004454912306320691,-0.06300805541948229,-0.06707255207853889,0.014926227297981149,0.13359320186740342,0.027407756223809737,0.01343177278879553,-0.05173529916398832,0.04538157183612463,0.08528267188521348,0.005503198789659094,0.051425050214106635,-0.0532312302463602,0.06656964379733647
TG,-0.04212065406854147,0.05266992078805721,0.003745298032379435,,-0.01700051694324047,0.052587013035054114,0.028330546729942903,-0.04501721654828985,-0.018156644554044067,-0.018872412685289667,-0.05566127921358199,0.08611958918632558,-0.0065044002865080825,0.03290092305483344,-0.02578549186003597,-0.0238382529385247,0.06417819375896387
ADA,0.014128762114324291,-0.007305981339146277,-0.014607872571360465,0.022089908772627023,0.0035889933502706783,-0.017853558206151594,0.05663574449714973,0.11312726062944758,0.05706008399893941,0.04149738998686711,-0.031464099031633386,0.051534533338601016,0.0630393333396435,0.050064063791416584,0.09054209518174469,-0.05696730352571662,-0.0034844662637898045
LAMC3,-0.03689034194156338,-0.03317344255002142,-0.027527007674779676,0.10235963568698773,-0.028890766446659197,0.06463062119062041,0.03353273662124436,0.12227059426318856,0.01967108355495987,0.025042968099910388,0.052409984735902526,0.09164675120176663,0.12810731524198846,0.027984209194674797,0.02019028441933222,-0.021750282711027455,-0.020814497348538567
CCL7,,0.07463837371429938,,,-0.012291346587738722,0.009584315740760775,,,,,,,,-0.019951615552998816,,,-0.016487522608666826
NGF,-0.04483766963478955,-0.03174019909201143,,,0.01466054274828131,-0.04631696892949397,0.034357829622725926,,,,,0.004831550417747558,0.025226675598930808,0.11203791109598263,-0.016953810468223744,-0.042298532698228385,-0.02154144384833918
TNFSF15,-0.021680898051838735,,,,-0.01368701558750789,0.034846807905662136,0.003347890827999229,,,,,-0.013190912180105699,-0.01323953543311809,-0.019450584790973127,,0.0027569293685255347,-0.03299614086769018
HMGB1,0.15111596476700825,-0.027193726600789798,-0.01929614454171938,0.12350754079055017,-0.01960002302654404,0.0483127918551631,0.07621650034856563,0.13815799767353798,0.01536145567167611,0.0013036207030723418,0.010580541960851429,-0.020061970802829177,0.026800981244442475,0.006525444611107378,0.0027838295372628143,0.03183409006977248,-0.018669830769043688
ITGB3BP,-0.07150434773766597,0.021065580476946788,0.0012938094660129556,0.022970949532842976,-0.005246757440281513,0.10059198847968888,0.07716909804378742,0.11803950196111934,-0.011717811199375339,0.030420800665037336,0.0637776833800872,-0.06124304107663952,0.00727789452697605,0.04157774028655801,-0.02064804034070959,0.04323661913904025,0.0055416841465891434
AANAT,-0.05031196687146931,0.038344907706724767,,,-0.012453785694610664,-0.011098263234985965,,-0.02253510595101709,0.024626014782938514,-0.01685296834100163,0.0027708077670999137,,-0.03150223273518557,-0.017503196486130662,0.0657579002723948,,0.07662614807845447
RELN,0.06690265354687717,-0.05790308245843967,-0.028898404768642832,0.0010015929369260868,-0.021616983002288145,0.014950463541511142,-0.029909015352757994,-0.04778844093564746,0.07239301183108618,-0.018657690592845277,,0.0005405984389458458,,,,0.0457772428780167,
IL15,0.016411506560329022,0.06864624491500508,-0.008201222716052638,,0.041762431814641565,0.042991289743209364,-0.02246501094417293,0.05061876025908736,0.01022708526768634,-0.015630349204753258,0.06828791857509739,0.05468362561910303,-0.025958721921389757,0.052043679872451856,0.0213504097494632,-0.0012405110699509965,0.016763140435957696
UTS2,,,,,,,,0.0020550822029548233,,,0.005534410557660965,,,-0.014905252824678628,,,
BSG,-0.017924098072523775,-0.021530214821024424,0.00756845925509093,-0.013936905361876289,-0.06816903637226132,-0.034493292201511594,0.07243183806842247,0.004528287908971852,0.014492830287061598,-0.005076445805322157,-0.06269649605024792,-0.028325491898594665,-0.0032315272064564757,0.010494809809825551,-0.01578360046363231,0.06622240315371647,0.007818540680988062
ADAMTS3,0.09908030886394824,0.007380394774088985,0.04086213945401085,,-0.04936848951473952,0.02561538018009,0.03396478269994806,0.138967035546382,0.03639632879962525,-0.025972595802781096,0.04131276985142613,,0.002491641627633222,0.035516861936734395,0.040143849161589654,0.006938031405096292,0.019361708139438095
CD34,0.10028270527088143,-0.01148954443987681,-0.04911855064089375,0.09792168787349977,-0.02992843223821264,-0.04551955543531035,0.0171876262446691,0.10368569974384835,-0.023681304176905706,0.0052496487412977055,-0.0018076677330082372,-0.013559011020859551,0.028511288208942553,0.03430973550358353,0.03912985890323138,-0.04506717974956736,-0.041508042618349346
CCL23,,,,,,,,-0.01815100349936997,,,,,,,,,
PLAT,0.0841232807961278,-0.028023683268115385,-0.017487407427262902,0.07622792821491127,0.04723174619382635,0.005014359310737973,0.08396680383403433,0.14263013147819034,0.052532851341863813,0.058682839584771385,-0.01136801804591978,-0.05552824665969176,0.027185917679688972,-0.008436005138807231,0.05988276422110187,0.04048204276528831,0.01658236710537968
NTF3,,,,,,,,,,,,,,0.05972608706042222,0.06046552150621657,0.013876095936051143,
LTA,,,-0.01763842032753553,,-0.015753494212224942,,,,-0.02979040890947866,0.07290268037879798,,,,,,,-0.005820901488123176
CKLF,0.05192654368182932,0.0231566744368181,-0.03886737773368127,0.02905425811207095,0.0035539795518392432,0.006616956868235987,-0.017310411486211177,0.14609966492765233,-0.02985384367735984,0.013698237108179431,0.03868287979866389,-0.014060931220435651,0.08633789569874388,0.051894792235722166,0.06497263882314176,-0.007923738720876951,0.0666163651433718
CD24,-0.031440558053570884,0.030724086117975245,0.019584014558814714,0.06154599060053812,0.054358334912009885,0.07216081097687595,0.08031972340851706,0.0011974071791119466,0.018196513104481,-0.03836429691591266,0.06083645733990955,-0.012797841879468174,0.05251771168219663,-0.015688593800118354,0.09088307902122801,0.021493575645908074,-0.013775485367817232
HSP90AA1,-0.007738140188638379,-0.0036468646615572978,0.02067823571502945,-0.07863027350018237,-0.01266625917622103,0.035545253730013854,-0.030140430393187506,-0.145878657615512,-0.03026724284340403,-0.06619532078261936,-0.026925156983455985,-0.005944219404307336,0.03910571534739738,-0.008646011641387619,-0.10956746748635132,-0.03763431246300896,-0.05968467452463128
BMP4,0.02126587243021776,0.03551761119951878,0.052674376024404335,0.018055957693658767,0.01666340655206509,-0.018604572767470857,0.07780552233766855,-0.011952025530431313,-0.03551698642478637,-0.01331867353815036,-0.0060429661025580795,0.01791511097091613,0.06330864376736266,-0.04133387345889174,-0.004252102963151654,-0.0011422658240233996,0.0221869239211643
SCGB3A1,,-0.018486379694092787,,0.05006764389154626,,-0.012261047680697254,-0.028676983793465376,,,0.04943116203429077,-0.012266843665406325,-0.06560346065799548,,-0.030367202323911,-0.007283075060701302,-0.02749260777408919,0.0023695900471709013
IGFBP4,0.08162880571805364,0.026669829251617462,0.062191503245956584,0.07070648876001316,8.58620377656703e-05,0.017608246937642957,0.029279281924004825,0.12409419623060916,-0.03412142155341276,0.05652986316268834,0.020047426711962017,-0.0344191649529057,0.05496358795685527,0.06668571071359368,-0.06275392620564284,-0.007372525617719301,-0.031879634349917765
RSPO4,0.022243782218184762,,-0.02851452095169077,,0.04770421955237709,-0.038219023093938605,,,-0.01852985330762018,-0.021681757737862125,,-0.04275753000140476,,,,-0.010544523545762427,0.1739565444832712
LEFTY2,-0.030107603288361106,0.028712364321748902,-0.017855046965544158,0.05367964027714172,0.0117062335992613,-0.017885001621418088,0.0747661170552961,0.15711003345798702,-0.07481497127655752,-0.019295493921087897,0.037731850846277795,,0.12220385601586044,-0.016936662262454466,0.0638783564793007,-0.03420932877232429,-0.021149057685858508
PF4,,0.051417998421384684,-0.016044540599952518,,-0.010723957743835166,,,,,,,,,,-0.015751061831479105,,-0.023477644429473768
ANGPTL2,0.04235062572798123,-0.020122405349137857,0.028278768706631825,0.07940742086087933,0.019500697256618568,-0.023994893307395876,0.05429002315866161,0.0887502909227856,-0.010933451952264599,0.0364187381298775,0.03675648310560856,-0.01338983063968232,0.03468883653451739,0.03295426981125599,0.05988716333068485,0.01929253295393559,0.012044554516657296
LRIG2,0.07859244831723437,0.004320996637605378,2.0078765046264756e-05,0.00667304685750238,-0.038435579691153854,0.025028662830226218,0.08822180725329375,0.0748172053846017,-0.029489640212442356,-0.012102204308154563,-0.008649995859826112,0.07694585282179336,0.03586769203332828,-0.04375692077230333,0.029786181963361476,0.020535438292958116,0.10584879011257069
ICOSLG,0.011991609854160073,-0.033496249079888185,0.01732875533990742,0.12834496277328405,7.054992340552345e-05,0.03400831989472338,0.04610510786606554,0.10232251262583092,-0.03814044102481648,0.009872150752592278,0.03451209440891547,0.10124537622709857,-0.032955384343587586,0.07752982255983346,0.05715070665488373,0.0463285504123977,0.04926292495173097
WIF1,0.01220057713298616,-0.034505271630803865,,0.01493710061789778,,0.03476500723244774,-0.025646859114316946,-0.08040482061291615,-0.015423250994502917,-0.01767375447241934,,,,,,-0.02338413938799949,
NPPC,0.010987822730251838,0.027933968351485105,,0.029767986608512712,-0.016635503057574653,-0.0432914583212832,0.11120550567585899,-0.05352514982304902,-0.01712797971053218,-0.02330402982453625,-0.024216359073267114,-0.04633408995445814,0.002100571734945964,0.0009541841729274059,0.07808106921434449,0.023367179511393294,
LYZ,-0.026810586401566878,0.0038006465479420545,0.012027931434948888,0.0296655436073853,-8.251022008317748e-05,-0.030617851856385523,0.03364873461114916,0.14028330599760355,-0.006630486724150705,0.05842364097543554,0.042378819314814506,0.055588478645548514,0.09941536787529338,0.06627678744345063,0.03585020819959178,-0.0008831284051621282,-0.0344241475232472
EREG,,,,-0.0568157836199997,,0.019936038139970014,,,,,,,,0.04805065430058304,0.016635526848137572,0.017663310370284728,0.02485975333387629
SPTAN1,0.10151920336292275,-0.06381442146202848,0.025366155659926993,0.11550222056339679,0.058596314578197695,0.0033042166229330953,0.007309222382635272,0.029790530685425767,-0.05275536404902685,-0.018068107518031482,0.07781613552172202,0.02765942042810375,0.033334211917609366,-0.0639460182166457,0.052438284936203075,0.02444466946323977,-0.007032620559249715
PTH2,,,,,,,,,,,,,,,,0.0270375825252279,
LIPC,0.010440547048007596,-0.0234772618389259,-0.024147891096556764,,-0.01927175075765505,0.042662459107023855,-0.03483747164506678,0.06510784041077262,-0.004668788477928158,-0.02455381996530238,-0.03574544255704445,-0.07506117313718734,-0.03868459732188971,,,,-0.015502710341452439
COL8A1,0.05885481357163836,0.06181929883388281,0.02244970947288579,0.04951655389217649,-0.018250959912172387,0.029747157405010757,0.10056810932133362,0.04316668764341,0.010208644610826142,0.05395796016836911,0.060068889018140455,0.05264373737322039,0.018972912838455314,-0.05496147880623386,-0.040440433517239256,-0.0054269961479916475,0.024877847220524107
GSTM2,-0.017803039507522177,0.005930732716717626,0.011364479286334191,0.025887054983216033,-0.03234067007792005,0.028574237592567293,0.06078506545128485,0.01469651145797914,-0.02787977926529639,-0.02747829503139193,0.05543473852454041,0.009150776328273161,0.05270681320526163,0.012565088568501333,-0.040275013123196014,0.07646350231007656,0.06797099295808473
IL4,,,,,,,,,,,-0.034169231607286854,,,,,,
SPX,0.044489679690289934,-0.009702972721122955,-0.00974224602372376,,-0.031578930188442086,0.04190244090549663,-0.022991836861868564,0.005053556313353252,-0.055419279219691496,0.0089450423995443,,,-0.028325906893213702,-0.0201161378598194,-0.019556956542249787,-0.042380761077734794,0.0676583566330076
MFGE8,0.0077512778099165245,-0.04199850814905894,-0.007563866212530315,-0.01258328983588489,0.03297283381637419,0.06977554665397197,-0.011963250825048545,0.02245189266699328,-0.00041627617523073187,0.01859750629503839,0.022137079929468846,-0.011179402965814616,0.0355238229195507,0.0463250650885135,-0.01127344743529796,-0.023889264199070996,-0.003933447245563859
TGFA,0.005646078107594984,0.03114964548506086,-0.030733823954239264,0.05636143708906332,-0.022032830084996083,0.03197442444340296,-0.005951754903205449,0.055659666596934276,0.0020122474075290305,0.009983486983549245,0.004733884012729488,-0.02539021756767546,0.0036141779179170944,0.032536134281391044,0.06662858808937676,0.0071749891349225485,0.06653132449955942
SLIT2,-0.04352343982353161,0.06358797691014571,0.011576102118577552,0.14023126151483184,-0.03649879277265341,0.031538520022495,0.04634677234564537,-0.08955600395605848,-0.054639899987634154,-0.03515866638634324,-0.01718441338434566,0.007533386224980519,0.1785411301633741,0.007011310047771427,0.03719227318224703,0.060642688574026424,-0.0034108664880498425
PLTP,0.04381510446732833,-0.019569367087803834,-0.04855496880871642,0.10626607695248969,0.029016834967214564,-0.06754885961193662,0.02159009567811731,0.13759757649328921,0.028899388028540012,0.09643110456736044,-0.06453912991147856,-0.00010390768408822139,-0.01767587595265879,0.02696072075756419,0.034806494985875895,-0.05789931314596143,0.03790348735402626
APOD,0.00717735170548399,-0.010790649279688945,-0.029666595474321614,0.18529952396232446,0.045340354924006815,0.0676013353458961,0.01012086678730564,0.0442703137680751,-0.02481275584571651,0.03811666315446939,0.010065262801255366,0.048962653316864696,-0.06257665303692563,0.0063619291844025936,0.07738972911958236,-0.05578389028820777,-0.10765202270470545
B2M,0.06361569709097241,0.07723409329692661,-0.07798453565173617,0.0823355668808336,-0.04891489773601885,-0.08880007766759136,0.037685321483341055,0.15680577895135972,-0.039181867524578244,-0.0057061163651724615,0.0652889823967453,0.018645713050178293,0.021283597979845827,0.10340142701454964,0.05166763681997524,-0.06276460397701036,-0.0453085019790393
OMG,0.0860563717049073,-0.03423061503339617,-0.04837572866207342,0.100402443269292,-0.01976209087366544,0.04788687858683628,-0.01228863363403574,-0.05789610362046033,-0.049038450859368615,-0.03904828665993847,0.13359086269713907,0.02622970925296405,-0.03703867534149014,-0.027446194972754395,0.10776369547389393,0.02739127432247317,0.08595974912065908
CXCL3,-0.013786539679354459,-0.015026781180692885,-0.012421644152925236,-0.019357011481459296,-0.020850310686580765,0.022602821208031042,,-0.024412663351114246,0.019182222925144612,-0.011256683260452602,-0.03227354098439081,,,0.04120665222456005,-0.05543165446467448,0.02448427484494793,-0.007971568227930697
CXCL10,0.12426008787978678,0.012197033196875698,-0.035309265387328995,,-0.003673680586528592,-0.004222183346321607,0.0048401810070392345,0.17101861748072003,-0.009170897646681508,0.058541862522262796,-0.006817235293689464,-0.021437175225290428,0.005084225507731561,-0.00011868130290635145,0.09790217657359501,-0.03437218423845941,-0.021076218119127767
RSPO3,,0.045865524478407166,,-0.02937387691209298,-0.012453784774416901,0.04631574325971592,0.03763439719983355,-0.02252734647293231,0.002468638781448925,-0.011763017055854972,,,,0.034276324313389755,-0.012813710083086594,-0.007243196832639438,-0.016731611470063832
CORT,0.012504285693076251,0.007741535535913013,-0.028654533497516406,0.11830985989426031,-0.01699254629500146,-0.0476868577636817,-0.036852150039094846,-0.03942324910953589,0.05445296183841862,-0.03120691896006801,,,,0.015697870358351313,-0.016482685641536952,0.015613995393756632,
NCAN,0.12423033740561269,-0.03708051221359422,0.032984152839932314,0.0637684114700019,0.021961203685463105,0.05082036588764327,0.033828074910496234,0.06062821391939238,0.04393588933894229,0.04552470524222235,0.05406321942747518,0.08039909506526166,-0.058973693392432136,-0.001800658765015933,0.09846891120243512,0.010378951871609315,0.04984618641020961
PRG4,0.03160575614032671,0.07173863103430704,,0.020114384778626437,-0.012291348503162634,-0.008405100759698423,,-0.013525138445857782,-0.030893669934111672,-0.013752911436744552,,,,-0.021852540203767826,-0.007605186226955415,-0.006436383072705815,-0.02711339219590296
ZG16B,,0.07004973038249596,0.014924269032307497,,-0.014265613166659617,,,-0.05167157730018283,-0.023671184206683453,,,,0.08883980556682645,,,,-0.0011656720830812704
TGM2,-0.013280929931705111,0.004243790479290702,-0.018775516979953125,-0.019982457943574235,-0.0487675339177619,-0.054379301045939854,-0.021357112710855587,0.041089678965072735,-0.020398000013016893,-0.008191186149900024,-0.11208265183108798,0.09341417566114148,0.02641128718545288,-0.03792785603400657,-0.037217350668419885,-0.06739777670922456,-0.0839964098395273
VEGFC,-0.029671504317035,-0.005149628332148372,0.0011092470444560279,-0.02847472549684698,-0.02190647416086405,0.03773594871908912,-0.029968196570058604,0.04305513140371604,-0.01012389905696368,0.15128649204280434,0.016764955382839456,0.033745657842564496,0.02085626342788301,0.0764347735687559,-0.03302529477392993,0.03364100874585284,-0.02524641066280997
WNT6,0.01835523324155136,0.017620319756014486,0.05361995339442658,-0.005707640095420716,-0.017000517649110952,0.009321211909659462,0.11971348647236146,0.09503539653415363,0.04001470585741547,-0.01224938340981578,0.061624397234782684,,0.008266506377504826,-0.029784168091489795,0.06311489703541738,0.0016222856354838268,-0.02519577924355703
NRG4,-0.024018416250688485,0.06386362571268173,,0.033639504625512004,-0.014959133406817883,0.03180803924593283,0.024019933962444676,0.009195497718979843,0.01364864595039166,-0.016373924540280926,,-0.007449159977682897,,,,0.07934024973805658,-0.016731613345278288
PMCH,,-0.019624080192582133,,,-0.020727336706644825,,,,-0.03464805748351271,,,,,0.0009938140158603902,-0.005398997365035196,-0.019125561715005374,-0.01379481829275165
COL9A1,0.020991120021947113,-0.0448506099996482,0.04760870456322783,0.07804092561814406,-0.015623723040200994,0.015445098114064531,0.06933806204309138,0.023585977590873705,-0.007224690976567791,-0.01865769774925569,0.018074874489644305,0.04582648897642527,0.053862792926570334,0.059482669891941044,0.10878044475133847,-0.036449984064317875,0.06921497876726028
GDF11,0.05951749173080659,-0.0176074017073939,0.019796503256104787,0.11943666060137578,0.0011174778090199422,0.021171904786194226,0.04942432786763378,0.14755986336089794,0.004330042699369929,0.05263230562667339,-0.021661653686469065,0.08094686758577686,0.005642102017261435,-0.013180365689041006,-0.0012503689682223757,0.0653015947659559,0.007242015214503748
RAET1E,,,,,,,,,,,,,,,,,-0.018354460958450697
IL24,,,,,,,,,,,,,,0.0979946477235473,-0.015499919158710455,,
SORBS1,0.09190136237375478,0.048161464830443604,-0.02362601252543455,0.10632366608624265,0.025844888043450427,0.0026653154942187195,-0.003536894038464147,0.03126892525515685,-0.026095010181610347,0.0195524709439865,-0.05622779732264553,-0.06564018792761267,0.051452435087561726,0.05554680612545725,0.049111109922607026,0.05731600184454985,-0.01637021248375509
DLL1,0.06461288902108298,-0.04941587973442295,0.05089510136570628,0.15958615883903535,-0.011756235178080778,0.028464718435594838,0.05420222677550924,0.08137716766062066,0.006836908941987116,-0.005614405993844284,-0.040449395056590134,-0.09411248200745266,-0.022048562384809938,-0.04760249646479368,0.09379527072149588,0.05600091847317185,0.14384135395183142
TLN1,0.0029781523496202355,0.02622898716556949,-0.0019839069698430016,-0.02303734303787935,0.020087187295988088,0.04146599028038732,0.06750405205518273,0.11768645978595317,-0.025877633834205292,0.013875760865572292,-0.03785545411598985,0.06319716912639589,-0.02293739192203616,0.01450954498706287,-0.049935793399337555,0.02032946225120814,-0.06176360501415412
COL2A1,0.01949992346594715,-0.06325374979404734,,,,0.05093747788271782,-0.01048691686734083,0.040692039504722055,,-0.01142784454038692,,,,0.06301415600740054,-0.009101367282830071,-0.040291076944310014,-0.02435014981747008
