,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.07984787366110971,,,,,,,,,,,,-0.03620289566717158,,,0.04567716563647553,
BMP1,0.01060008070793001,0.08221471488129851,0.12027758136741414,0.029331114003574035,0.11229932089090314,0.0566441101415942,0.04852154927567358,0.15170442018003016,0.3885027879344175,0.11148666767825409,0.05371213681195167,0.08168819743909139,0.12665334422774563,0.1942419438524948,0.03674902224696403,0.042880155567396626,0.14255801943707802,0.05971529026242234,0.13595197182069593,0.11008609561304908,0.18563652595272578,0.05389167993715041,0.011582595764137685,0.19094288970105996,0.17786488018814392
NDP,0.0023713484448022455,0.09408453299783512,0.04348450944741865,0.012720540082935666,0.06492514496559672,0.07148245457894195,-0.008458690511389371,0.02421629358324736,0.015750753355551934,-0.027349932188423468,0.025511688047612474,-0.03665119641071355,0.14735171276890116,-0.002143300298793922,0.172843348080555,-0.01466694460227317,-0.004652890985480378,0.05025118749672034,0.1042282289191465,0.10542020814533183,0.08021521839911801,0.03824399488171917,-0.0017556545565333963,0.17386292815803767,0.0955537569066117
TNFSF18,0.026175763589319535,0.025745484872184053,0.08189036578929504,-0.00176177340758263,,,,-0.001228016352783144,0.13526743951234535,0.03176390011043169,,,,,0.09991992411481443,,0.09723693709198811,,,,0.06906301986065273,,0.06903795332731494,0.04744011425728032,0.004585462338389385
IL36G,,,,,,,,,,,,,,0.08048004887198168,,,,,,,,,,,
RTN4,-0.0914275781656162,0.05007847718286674,0.03639508984024674,-0.022736176581266254,0.08207139983384337,0.007838055894142758,-0.03699573744911025,-0.2954870485582853,-0.4043396287746991,-0.05985482474595319,0.014662139186559899,-0.09308263763959677,-0.05642928308873455,-0.17285589931704165,-0.0750335823819304,0.09170800496856561,-0.08307735754781154,-0.11648173115730259,-0.11088003664096183,0.005464523033146204,-0.18370446234598853,-0.011070001570711186,0.03590731216010787,-0.06882197647798866,-0.10602851378552251
HEBP1,0.053637149419351646,0.11081513216798196,0.06544829761740054,0.01196180344014662,0.04991524049540752,-0.00564879209552431,-0.020295501356214874,0.13583299384300412,0.19768213341147764,0.02244798299822225,0.029052325829203588,0.07689171424790749,-0.008384745728541768,0.08463310755959937,0.06602038371791481,0.031098892927875068,-0.10341538568495875,0.09017499156614732,0.06866616263975846,0.13649561655139883,0.025055333466060235,0.04303821040018184,0.013681331298630844,0.14382857371238014,0.058697678926818944
WNT7B,0.019725335055318934,0.07755559137285149,0.01673933943665148,-0.0047911425022918105,0.0750905149140002,0.03482965749056712,0.0018301910507283695,-0.0355711354710831,-0.15592886597459607,-0.016680269141273893,-0.0011219884169470441,,0.00411922027926889,-0.05938382882781226,0.1148689737512843,0.11223718211584928,,-0.04939281294462717,0.002942684097373725,0.07688996908843307,-0.0853817085144526,0.053434567882742805,-0.05751049048888264,0.05051952090342442,0.09611144738146588
PTMA,-0.006481954742361683,-0.024260771416144005,0.08714857398327414,0.05735148508325627,0.026685323363714816,0.038702025913444786,0.0655493088440668,0.3645178711405667,-0.24805657768004347,-0.07518067915699293,-0.02077390009463051,0.13436506590476566,0.10777700508209283,0.24303189576479967,-0.011066656078915459,-0.06772837191536385,-0.018255892406061236,-0.20278510986877116,-0.1766841169005324,-0.09829217586542918,-0.16721746974461743,-0.01837580333486888,0.0578125450697325,-0.03648004257604664,0.06834404493721849
FASLG,-0.028070647803321486,,,,,,,,,,,,,,,,,,,,,,,0.07477471280207146,
CEACAM1,0.012774057986086728,,-0.011962538966778865,0.08366600723135893,,-0.01825505022912551,0.09281561294189603,,0.1244086957392712,0.00371708695353536,,,,,,0.031048358251561707,-0.009186580817288131,-0.0031655594552904482,-0.06478447578225842,-0.012274017851448408,0.0925274473423484,-0.07217118051411552,,0.01983643966023088,
PDAP1,0.07134163313328212,-0.016038014019815684,0.008605672880169902,0.0330981009864391,-0.028224942402170577,-0.01185575256229005,0.04014974935657744,0.10494376166100207,0.33632020367447213,0.01706175652110711,0.021518714823202046,-0.038109951693435305,0.16141558057831387,0.11385073165918752,0.1021560255883431,-0.011943206664119034,0.03648123934946286,-0.019938780592476738,-0.07606938126406848,-0.017174551402727046,-0.004070496349557873,0.03415847360461566,0.001408250262872279,-0.006977622786237743,0.05081141589094329
QDPR,-0.14489276599972775,0.04769923644666943,-0.04106619680835327,0.01848685775982777,0.04036305762986038,0.06446702004172215,-0.07299819683978409,-0.06280351777460555,-0.3432056051361364,-0.06115525929459532,-0.04024897579082142,0.08078800911595908,0.044745267362027205,0.01994774404453002,-0.03387537179887312,0.10445985519928759,-0.06680463349579234,-0.19393408021357667,0.008308674850251005,0.02984304012150702,-0.10275014243023096,0.01094210123939416,0.10576753149261282,0.09122663757702043,-0.07604195219170296
