,MGH258,UKF251,UKF255,UKF259,UKF266,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ITGB3BP,-0.02546239686097767,0.007653403462960221,0.04513809667319633,0.04963690749902625,0.10477636275238926,0.04899815144050996,0.11872890455221746,-0.006221895324081409,0.08586502114910219,-0.02536557063323583,0.018319688249613462,-0.030626456479918893
AANAT,,,,-0.02218106433821908,,0.05562522444150217,-0.04555832189805734,,-0.0007853812826080974,0.09810408503687011,0.1129099812798201,
RELN,-0.019757032983716186,-0.0013577895367578576,-0.03309078642080959,-0.031093133659233673,0.006689980002995617,-0.01696305064972019,0.01305945826038659,-0.01967677559911814,,,0.0194232434177376,0.06354341878789298
IL15,0.046358130674440064,-0.01964223693158596,,0.08874954529958208,0.10641384748010646,0.01718945301580665,0.01895029784118559,-0.02995888414169092,0.014160796393494945,0.04961543644183499,-0.021633596003342106,0.03807076773471864
UTS2,,,,,,,,,0.006441051954250653,,,
BSG,0.005335664093396297,-0.032513458165981154,-0.06279116378114814,0.032093176326407825,0.09113476473645536,-0.05604794515324097,-0.0025012595310750087,0.02170685062487672,0.14567048880905786,0.013554286144140257,0.057706929635067426,0.00026185133762214255
ADAMTS3,-0.013186845940364107,0.042345298937189364,,0.01726617135383498,-0.019754233088542496,0.05464523352912849,-0.008819591089407386,,0.011761281485296057,0.09449815912627345,-0.02276815619151663,0.09967880266588422
CD34,0.007343034315202144,0.02446005358273264,0.02801909847597945,-0.0321001226797595,0.002672046241274159,-0.007925969675670651,-0.06680860576693749,0.007919004824672709,0.1173565934044892,0.06443094821543573,-0.0018303766057867355,0.028620337494712503
PLAT,0.019351160309582133,-0.04991200965560118,0.0006194610968719979,0.009478181466941628,0.057376048337597636,-0.010016777254400838,0.019958306849635125,0.059983736797846916,0.09476475985280397,0.12413285671130535,0.011028198468375001,0.08568804398568333
NTF3,,,,,,,,,0.106400736299369,0.12779994914654597,,0.0912917781681012
LTA,,0.0194710508596537,,0.014196501740989282,,-0.014698766885168002,0.0435514793577597,,,,,
CKLF,-0.049383162441071396,-0.002361377509737059,0.01420611034883891,0.025040064238815326,0.09372600720263188,0.03265618102004656,0.10994477331361735,0.04179481335517527,0.11549349280463518,0.08861027134558934,0.012937302843679718,0.008391590832701988
CD24,0.0956810285443913,0.010472877609483185,0.02520920503977959,0.009357144384984785,0.0980229436712298,0.03360219483502187,0.06556701201529207,-0.02872514222843765,0.04740423315307412,0.07167982600371572,0.023834612078490802,0.025317244910945523
HSP90AA1,-0.0071895167473515105,0.010086278537117114,0.03671369272803043,0.018285997592750656,-0.08271582804788749,-0.04089536885711685,-0.08794572822981457,0.011751039600029593,-0.15138289849118955,-0.2681734231950204,0.015880694251181188,-0.007413142450562171
BMP4,-0.024526182066638324,-0.018568049826368907,-0.010061720849836971,0.05337259596085876,0.1262896083959302,0.04588500036258722,0.0487223943229912,-0.014226732120826735,0.0785030810291172,0.1184262328123652,-0.0004669322274238591,-0.00624353638990554
SCGB3A1,,,0.0029940835977667795,,-0.015655590864305156,,-0.029483754262774702,0.010588945447739018,-0.0030744506038112704,0.018396665590865977,,0.028383591122140665
IGFBP4,-0.01480234337030061,0.04467047246971606,0.08269467498225616,-0.02028305175878521,0.0837342453524363,0.021987126759563817,0.05774414811284287,0.05067112497656858,0.04431136649465143,-0.06558156013222552,0.04946110181526331,-0.04701152198070613
RSPO4,,-0.028316710645504933,,0.03306387466770809,,-0.0170955607256016,-0.03348157710932398,-0.0526166362016255,,,,0.028458845044056883
LEFTY2,0.015795072554153047,-0.01773118332732276,0.06651911277542671,-0.006252994467328736,0.006787517748636241,0.015399226689833553,-0.024810430643292084,,0.0866491985819881,0.12800123974465835,0.05592466664394543,-0.032448030368958124
PF4,,0.06473384436815356,,-0.019100119635051017,,,,,,-0.0014247773393910878,,
ANGPTL2,0.005590833889363981,-0.04420820134842677,0.005065773181318894,0.004885836479080586,0.10938923213871628,0.023418228976144644,0.07720640128714366,-0.03516203499362711,0.08158876280246832,0.1420650856767753,0.0524922591816674,0.007651837908901139
LRIG2,-0.04350070448253167,0.02983126450908424,0.05952265509759596,0.02358752558529288,0.07600694459387564,-0.027583154154209776,0.09062597935900245,-0.029011605442017405,0.07435217560586903,0.10687559278809455,0.02308854843803149,-0.04314033721285306
ICOSLG,0.03685653146563996,0.05666711410750585,0.06500873695407215,-0.011935865142256436,0.07922240683605601,-0.015971698896114606,0.0784495860043612,-0.04742847888345558,0.08255657703784584,0.10230969582641503,0.014170676302114937,-0.004487675534155918
WIF1,,,-0.040786778775999594,,-0.06746831866784975,0.029224818357064378,0.022182162281811555,,,,,-0.0007421145129031561
NPPC,-0.013263161184136868,,0.08543111919933251,-0.0009126922278620843,-0.030035195728457545,0.06448053914253518,0.07343632250465283,0.028697165702197432,0.12388229003448277,0.04368522409064888,0.008232215412718796,0.025817419045389523
LYZ,0.008588912664362819,0.002637234467089487,0.06718891365765774,-0.013501645383171706,0.017172109505948364,0.010666194757821138,-0.04448471748889987,-0.02022437392311423,0.027642318685703937,0.10645485702098997,-0.01552532994212355,0.01961418995343817
EREG,,,-0.0396073637142396,,,,,,0.04218521219918553,-0.008276559944545712,,0.025528583378336765
SPTAN1,0.05304341432597273,-0.002501126345421987,0.09608191964081648,0.0257146631186937,0.012406949612978304,0.010229465700625722,-0.010167966814257686,-0.001655229994605083,0.06744096847611145,0.08276939107265813,0.011602477288660486,0.02546065114826422
PTH2,,,,,,,,,,,,0.01904459407574378
LIPC,-0.0156360413382257,-0.023980372878746103,,-0.0343243375105334,-0.019018778500208864,0.040423124947101756,0.0319130977487074,-0.04654414274426531,,,0.026354016720131587,
COL8A1,0.11165051714077252,-0.020704901602095982,-0.02256244784755508,-0.001792739668385682,0.08217213379395061,0.0040900386394493345,0.10585301796978171,-0.01424392742979665,0.08094106703419604,0.09926473442587823,0.04296333529997627,-0.043450447691060684
GSTM2,-0.00491057341179867,-0.034913836998552,-0.000600716547281384,-0.06869516540243312,-0.01037111376043177,-0.040645429438592326,-0.02381118261438174,0.04064736001117678,0.0001832597571802605,0.08415852460270631,-0.03850742968024748,0.03526563328541422
SPX,0.042941818449592106,-0.030735168134239804,,-0.001622480093408095,-0.017469687876068188,0.0866838357289373,-0.05982980257361641,,0.01476120054978633,0.1192100905278203,-0.013977082145187333,-0.021512810083622904
MFGE8,0.017233764094173605,0.002968748770173843,-0.03954786777748919,0.010898884460079208,0.06264607676357975,-0.026318963450213045,0.026801858371492876,0.02752681767471233,0.07362709324846077,0.07605304827180404,0.061087520941881406,0.026520594212580743
TGFA,0.018366274688521752,0.015514563460602001,-0.014863104416669423,-0.020632885892402503,0.06952140199390366,0.00028265912119064074,0.046017296866165125,0.036233161671438224,0.1014233620080621,0.0925503397535048,0.023148262664515657,0.013953134653932444
SLIT2,0.031641736823123864,-0.0415454186105548,-0.023345007074681873,0.058741171492355644,0.061611054837325416,0.07845728221503032,-0.06446956040494775,0.004200523641974466,0.101829985151872,0.09817647843999856,-0.0408798079956076,0.021178109415184488
PLTP,0.02234997487412843,-0.027499593534754438,0.06541539896519027,-0.03420460143873829,0.03561551493154867,0.08042286871553099,0.06182004095985888,0.040317131830571465,0.0974179876463107,0.0005554952305379709,0.10131890130599314,-0.06448240487086164
APOD,-0.049736417705728425,-0.034021066886133176,0.04344627144977945,0.05833500389795394,-0.038656919507200065,0.020575969622191034,-0.06825988617942137,-0.02459126827335527,0.17158814942733103,0.19016651861882097,-0.03727207924672376,0.0057041144524798
B2M,-0.03222918546457599,-0.02899659612439204,-0.024220005822424513,-0.04964379676728831,0.05029471184840464,-0.005312648946618488,0.07332869555432,0.06212087792715178,0.2089655977880895,0.11522818379998255,0.02321818356914729,-0.033503679235749984
OMG,-0.004076647960298104,-0.03143720024632587,0.11119888951996326,0.010313101001127457,-0.032225297479975656,0.0583213061611815,0.018383303320325995,0.06499813481333654,0.05970255864048552,0.14055116457414504,-0.017338781300369695,0.04952129116166899
CXCL3,-0.019191667685840737,-0.032757218454419125,-0.055325880707375236,0.05296308020904151,,-0.0503463779903777,-0.0071495220042073135,,0.0651931744885836,-0.03420347914202626,0.0821342235327092,0.02917627277658448
CXCL10,-0.05144057729164125,-0.027149542053460658,,0.002304894391940693,0.005227347749227117,-0.05583440427689054,-0.011277902977622635,-0.004261931273511824,0.01470523401259918,0.030195741649602197,-0.02749600228630245,-0.04355267669817863
RSPO3,,,-0.029383923452511146,-0.02218106269928956,-0.040709038124022906,0.007238775371524896,-0.01990645111448735,,0.024129695843503475,0.1361656626251955,,-0.002381509934520673
CORT,-0.023831610724636708,-0.028455751899384044,-0.011770182325285034,-0.049742736279128216,-0.0023126799752166013,-0.03598332660506235,-0.001848124286201299,,-0.06109237162914803,-0.017556389363688123,,0.047605371540032033
NCAN,-0.05944811598515979,0.010519203987091915,0.022362162930890495,-0.04304086189501908,0.10327488239611766,0.004562980235608126,0.13162184247393136,-0.04586113094101785,0.10895629839300511,0.17998276182236078,0.04493290732017004,0.03436107028488554
PRG4,,,-0.016559051745214423,-0.02189175232637134,,-0.021847447939376683,-0.02716206318395895,,0.07291186446182761,0.048716098243629526,,-0.010233618889328272
ZG16B,,-0.019173060841444316,,0.02047331067292898,,-0.011679504622012907,,,,,,
TGM2,0.03164890989303569,0.01954433684621565,-0.0834785085512923,-0.027173413962314694,0.01744487188664819,-0.0032569513784520784,-0.006745067457171311,-0.019642581122873946,0.07623399574357577,-0.006310925585515712,0.012021537832620516,0.012576262348925824
VEGFC,0.015761754847619703,-0.02461894846587392,0.015624567856476078,0.05247751866526765,0.06296288977784577,-0.03145002441035228,-0.0379416254169446,-0.052871903970655554,0.019070089660741727,0.0033190594710692813,-0.008204509981067358,0.014361106028605412
WNT6,,-0.017731183792668862,-0.0024309751336378574,-0.010272719686085516,-0.012579388886741606,-0.0259923209560365,-0.03311353472844316,,-0.008932078594763358,0.10225592346657086,,-0.020397385978278046
NRG4,,,-0.022024830173220773,-0.0038612568369984423,-0.015399497442863145,0.003071485401290359,0.028407564947002483,-0.04199430732252621,,,-0.0216167871548567,0.053130943749117004
PMCH,,,,-0.036916838006051146,,-0.017095559900556147,,,0.043657419747820024,0.0601666049817176,,0.05160901469178864
COL9A1,0.05912601076104728,0.01984610968870583,0.010370251604531573,-0.02782694471024846,0.15271975202290994,0.06143229423846204,-0.05043701398698123,-0.07022857429020542,0.05386363914324561,0.18063008275356818,0.03524279022001981,0.008241430135163805
GDF11,0.03142164942879489,0.016020969257431877,-0.021751916457780088,0.004904741854516063,0.11092519838992886,0.0024589202876053005,0.04921139558228865,0.033156844399357,0.03221040182247245,-0.0036488727554056005,-0.009853614695711816,-0.004693678671515016
IL24,,,,,,,,,-0.04489135292673577,-0.04428156708508736,,
SORBS1,0.025423090333910173,0.016926112446996697,0.0032980873286104764,0.010826485547849362,0.005023493901811197,0.0025843277578610256,0.0009982302688871778,-0.04234158059079233,0.025103199070229225,0.10835981317699948,0.007285756656476421,-0.013736888957841807
DLL1,0.05033609432955067,0.0046111671396088265,0.08178158580112138,0.043047926104140065,0.07156266156705966,-0.004234959973635395,0.09806251593752408,0.04180912067651504,0.101493164363979,0.18406980214467744,0.005902140578028152,0.04535608746342283
TLN1,0.03091031195198995,0.01277654357340465,-0.027751685307805987,-0.004563966465400984,0.043227620887134624,0.004958485629825493,0.08083907661294193,0.02279044036976422,-0.035472650016640885,-0.023097513312720013,0.03703001122887865,-0.04239047903358523
COL2A1,0.06153361951223523,,,,0.12366698363836792,,0.005333594123963878,,0.018985092710600587,-0.038596199388403384,,-0.04083568187859362
SHH,,,,0.02689221580679144,-0.014875237748127731,0.012067329897017004,-0.029483751685711032,,0.036675005061744405,0.09149746315234361,0.004274989511202176,0.004815695704624621
PON2,0.05335339767995992,0.01152811965105809,0.06990087293514569,-0.02977033798448349,-0.02793458124837643,-0.007729517061611874,0.1649921429108271,-0.004028560616857633,0.16334107727448122,0.18674092654953478,-0.019389744336210803,-0.06365075989886824
ICAM5,,-0.022824015677101815,-0.031408509625962124,-0.03545612593945872,-0.015247574142559766,0.0073384813660956495,-0.05758017441916464,,0.0564365065227491,0.013085631681527403,,-0.0783806300663021
HPX,0.06458027363761856,,-0.01151325182419278,0.05526565133613353,0.04662593827397706,0.0023976113825329207,-0.005440453079540198,0.034003761878712416,0.10331708251450467,0.12987191911016405,-0.011847321170150749,0.0740068104900912
SFRP2,,,,-0.025908788041596742,0.09585139735738694,-0.019102574521153735,-0.05783957551672284,,0.0986441133363812,0.03923994142010305,-0.011949958222142794,0.04005354437037491
CFC1,,,,,0.04821372679783287,-0.014698767773490414,,,,,,
CD70,,,,0.08641249873673194,,0.01624190705459261,,0.04535560361002686,0.06910298275775577,0.025130652142191304,,-0.01351602110758148
HP,0.029630481836966288,,0.0702897869252724,0.03863254461543243,,0.005705465080896657,0.08933190302792333,-0.08334263459694387,0.08970406517144519,-0.026454507408165285,0.08667524419930807,0.00510376185003047
CXCL2,0.010342831634728248,-0.04500948708274441,-0.04434064198633852,0.02692430653390052,-0.019441991405214375,0.0013936917790981175,0.02547768273034148,-0.04137113746163884,0.10684559190294331,-0.025822295103788095,0.025631392320436708,0.006797804119080541
NPPB,,,0.014064688866385422,0.007278540413955613,,-0.012870838842067876,-0.028248639085386152,,0.020342765545917428,0.05431749800383059,,-0.003143830340666777
CCK,0.028168153811691136,-0.07487019510746658,0.007090869915208843,-0.0018556328987291723,-0.09495778097253128,0.05247531948197484,-0.10283852287029836,,0.032896634239971474,0.08683867091447674,0.09837995790968732,0.0007932752204045056
SEMA6A,0.05707213861383513,-0.011766533208426347,0.05965577889773079,-0.02925831206549639,0.05132165778448983,0.0500898968126537,0.11516064482322044,-0.051542047420736245,0.08162370544441713,0.04967803604088447,-0.03376524758533532,0.06570822039655212
IRAK4,-0.0315684402012178,0.026316675759921592,-0.03446737522835557,0.03269790032972955,0.05232080542769872,-0.0031197861469994975,0.04351327039807239,-0.04105657512839813,0.1020113252996607,0.056896542088314093,-0.08061352937208664,0.013968326158332068
GSTP1,0.024703604591057943,0.029679343687710368,-0.0519824182964379,-0.0006344025061993002,0.08603895001701213,0.03302517946403531,0.044083224756233365,0.020666122078352486,0.05712615826673142,0.19839948738566732,-0.012996231414695743,0.02788251731719062
VCAM1,0.037543277672024034,0.03477315283532205,-0.03615167634383282,0.04259709081642397,0.07405989210336246,0.008146477283458187,0.06548920401824147,0.007854443808145057,0.11216588030748893,-0.021163657934835003,0.05730180746014292,-0.031552127896465366
NXPH3,0.0437475895700025,-0.03320408381573851,0.09032867275027591,-0.004686076009677416,0.0769611783734096,-0.007740812194229742,-0.011784264274392919,-0.10442294699679235,0.139119889989077,0.07954694796799801,-0.023633188731688255,0.00038264583771613955
MTMR4,0.033628231417701694,0.0035208107027773937,0.020255409168226636,0.003429182263417936,-0.003777133690332605,-0.013719666635472099,0.016718506373573062,0.04109032892615248,0.03914206328329583,0.05502639506136919,0.015809976328405036,-0.01193636729822584
LAMC2,,,,0.02928564684161284,-0.017235797926271307,-0.01620295017751476,,0.005019207764312425,-0.00575559806561394,-0.002369991572107841,0.027264864592517125,-0.01479445712474402
IL10,0.05224468637485072,-0.025396759083545505,-0.03066308043211289,-0.04603963111390635,,-0.014138046892188125,-0.03396315140413609,-0.021970521214317484,0.042522757591109545,0.027703423072627034,0.07732387364111949,-0.026927574604887577
SEMA4D,0.0058681988012542555,0.0293892463996851,0.09944287987359102,0.004950902827720537,-0.013830234454888887,-0.07219643873189624,0.03671209236592367,-0.01351853139378984,0.06596551972130034,0.1960404166314126,0.006455778709291849,0.025465953340130375
TRH,0.04080609209876521,,-0.022693870217713064,0.0077689512934573934,0.07489332677661237,-0.042697378178084416,0.03257372337212916,,0.07500064985187692,0.058786544391688456,0.13402394761008268,0.06664913580904058
SEMA6D,0.0037392470939719142,-0.01387433306547452,0.018618139540515218,0.011965196232416472,0.1038011704827296,-0.015751488974008875,0.05539022992794139,-0.06565644593103188,0.07392621590345873,0.019238394273841036,-0.026883255028664576,0.05908233621563823
CEL,,,0.01702494999206753,,,,,0.15425373340762433,0.011780617433895987,0.10139210764854657,-0.015725968959297124,0.013705761174426198
PDCD1LG2,0.004540149769237142,0.007994906719094199,-0.013574918298488765,0.0022644238904166126,-0.012103850601486272,0.017638603692497704,0.05023741303085289,0.05472088380779265,0.07156809515832674,0.09944021358588781,-0.019448638106522892,0.000978137260197456
SPINT1,0.012509669479611227,0.031038705547083986,-0.029901384636001532,-0.005946430573671004,-0.015655595647875605,-0.017969275806350195,0.006412399967074383,-0.0005348391572056783,0.13447392166119418,0.10648688454751051,-0.01754390947737315,0.018593712571121208
CTHRC1,-0.006139876354196823,0.024150178467433947,-0.007298471338101612,0.027936205892415713,0.125276583606359,0.007666982820163454,0.035697285094125494,-0.05238960030255103,0.11670034971298403,0.07773874806482713,0.12588657447144574,0.00020934296570774915
PODXL,0.017024647743245584,0.08331102616728282,0.05305083163179342,0.02126933120881131,0.0905998750834776,-0.003549233520956525,0.0014526561077212333,0.004818123595355369,0.09042290129884378,0.06399744387233539,0.09589111643383114,0.044290476622461376
JAM3,0.048617587649829326,0.013506246338564268,-0.04053556650149298,-0.0008651737604320231,0.06382951530076125,-0.018294279339932214,0.09038199116139764,0.03670633707104507,0.04362414179541945,-0.014122140703132897,-0.030970246893210478,0.03868404481968162
TGFB2,-0.004653828160648729,0.008388244177154905,-0.018330443151785118,-0.036078967184013946,-0.02216851395348973,0.02379348967749489,0.03877142947102264,-0.0041360170210960005,-0.011129688227552843,0.06480889232188584,0.07924469974350355,-0.01388282783841309
COL18A1,0.03641716408721723,-0.021118680427512394,0.039367845623776966,-0.025099996512511623,0.10060633535236879,-0.00568378570948167,-0.012531770155857625,-0.025168598867248596,0.057011273807815,-0.025923942186276177,0.0387340592675457,0.004137641653658415
NODAL,-0.03461843741968594,-0.0170781028088749,,-0.03845604643323527,0.042756088115625465,,0.03220231436417603,0.014108848797202879,0.02106932179296685,0.07689255717570762,-0.031440446881258,-0.04060274919073942
INHBB,-0.0265526892974825,0.02499629455539724,0.04286426696403805,-0.02369831598489245,-0.003172420459530055,0.018533512116050355,0.06037812667272032,-0.03439097890409727,0.04867919149972883,-0.011760307209594516,0.049879731229254466,0.011028204108479876
LCN1,,,,,,,,,0.028122629243487657,0.05960728922534079,,
ARF4,0.014977950292195081,0.06300095667883883,-0.0029864962377178475,0.015135063447546636,0.05602742122455445,-0.019728445498536012,0.07255216652362992,-0.06885131802371124,0.07678738065028534,0.1994813167373563,0.03575009703640246,0.029861763015677008
CXCL14,0.032926425695731364,0.042580041670900445,0.013107345042983418,0.015476867648227833,-0.04382582177298282,-0.09565346421873153,-0.09858634726417248,-0.019357078939830432,-0.0581241654096685,-0.10513332664484322,0.07086028235502531,-0.058782917779203345
LIF,0.04932150864504135,0.10190795010322565,-0.0359235476224041,0.043861727252238775,0.10369587820412851,-0.01695139970344197,0.03743825105839204,-0.04887954007881068,0.006664338321684143,-0.07031033324661136,0.0024382746023204997,0.054861742222534315
IL17B,,,-0.022693870217713064,,,,,-0.04009937905036905,0.052529822903443796,0.09908508605423896,,-0.04230353689638164
MMP1,,,-0.04058124493781258,,,,,,-0.05036516515489706,-0.05337713664333642,,-0.013436108648864836
MATN1,,,-0.0070530987155827335,,-0.014741499348169979,-0.013032486485230973,-0.030892679844114847,-0.04381691922794453,0.11655414517733001,-0.033076397522914754,-0.021141452758227618,-0.011238787006003151
ADAM28,-0.07312480158678179,-0.008165384802338565,0.017448461559182137,0.0031597782661800995,-0.03903358741654362,-0.010498044516902096,-0.024776660888044942,0.06168727210075303,0.040699799509938926,0.0461310701600334,0.03040165789837706,0.03715702294817175
TCN2,0.0747100500673251,0.004072011413126663,-0.011394248999319834,0.02368849838678571,0.05052098019866355,0.0021828071033559654,-0.06547605627112248,0.02499630299026516,0.06512116967734737,0.06314633185031802,0.020190895939449626,0.01919553210780686
