,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.02744736502350971,-0.012937965115671775,,0.05378271071861702,0.03357029724837274,,-0.09639941570976474,0.001276868724215584,,,,,,0.010745924896565265,-0.00886774510612061,0.08494919418638427,0.015046870746409676,-0.016708614880396412,0.03632367311096113,,-0.011108100839281605,,
PDAP1,-0.09985500870968438,0.07554181704129045,-0.04119769986524081,-0.03521860420380603,0.021233040831917366,-0.13086730499938026,-0.1688680951649177,-0.2933171612229042,0.01858088481012124,-0.03177607612475364,-0.0917949302275129,0.07835984001111954,-0.17702062242726288,-0.019678816258853385,-0.12097900932400064,0.020476001419757264,-0.08230316753249992,-0.0711332909320898,-0.02580490696382345,0.05067482472501306,-0.043466049440691615,0.055684530247481184,-0.02838131822591328,-0.016397942485910515
QDPR,-0.0029961281456926045,0.037034710665479455,0.04123165619942148,0.07045736036182784,-0.028500332314607316,0.1555757174332452,0.17220009220009339,0.11146507988842161,0.12399693472604299,0.08607264909308504,-0.28520105775503163,0.07477156407460357,0.014418607714435388,0.0004887917681173427,-0.08435660073648213,-0.11748607017530918,0.10332406811674512,0.15550551448915412,0.017222505302531218,0.02254879216400488,-0.08330515399599035,0.03107030586672622,0.1942539544510754,-0.031957779273856825
POMC,0.03558370080160852,0.028627315295030854,0.019001844514389524,,-0.022898844185631956,0.1329413781969328,0.043489305521147464,0.030734219272105796,-0.0158326109908542,0.008018276336954596,-0.04846379213756795,-0.03287917154713544,0.07486377763764886,0.060082837527215,-0.039516426808640655,0.010197411938981462,0.05587542483857631,0.0828682168859395,0.07998217691878574,0.07314835751697375,,0.04672702369937359,-0.022088877453109276,-0.007302671311946374
CCL18,0.02552857940471148,-0.028280377349250475,,,,,,,,,-0.10245118659839123,0.15870863782902675,,,0.13405468268418144,-0.035600864403961284,0.005548190737724784,-0.0818870132676614,,-0.064799150105399,,,,
CCL17,,,,,-0.030102052484419217,,,,0.0036069631789648685,-0.022768637772260025,,,-0.011366202912325806,,,,-0.05058125904726729,0.04147745420220822,-0.028589340157640333,,,-0.02312578842048094,,
VEGFD,0.013670085274329254,-0.013135298344692705,-0.0195381187397644,,-0.033537010628884485,0.002843956541066002,,-0.09501838257057739,-0.00982746614005349,0.09113417152831751,-0.029919362560952248,-0.022214497386890505,-0.016225454304688552,,0.06213859044814864,,,-0.017749345890272,0.035326920532216394,,,,,
TNFSF13,,0.05039525830052518,,,0.020232384491774197,,0.0476099536875533,,,,,,,,,,0.07086279070949686,0.053619024213237325,0.0013202070310009192,-0.007435577312189944,,-0.01616338986551446,-0.07586488113418599,
WNT5A,-0.007040541186532945,0.02276488788787329,-0.03620291943938464,-0.010750209170389529,0.001851559476264892,-0.15563760955491066,-0.21090788203702968,-0.30430582715225385,-0.0458883473211734,-0.06352610765084678,0.02899550628201618,0.0297127907227139,-0.11458078136277645,0.06570249355560803,0.09767580220122829,-0.005219655586468861,0.022991142336398096,0.04113827483920057,-0.002518258733147465,0.10567589441798501,0.07959541276795375,0.023057098814341977,-0.07882749305857979,-0.05105477952864331
CXCL8,0.0006899242266509115,0.016058001863772285,-0.014390310184511037,0.01752477488450682,0.08869494359988692,-0.11515883782724418,-0.016796549435394437,-0.1160228450631825,-0.12457535556131105,-0.02263192333206142,-0.1343941331182844,0.01803280897402128,-0.09873388274924383,,0.12333529771507293,-0.051059299201706564,-0.20581846184942879,-0.4003140955174226,-0.040590630987472155,-0.055853790250675134,0.025234917762411033,0.04006996837330537,-0.20117363162181878,0.032937630151760745
GRN,-0.022164607672017316,-0.09785580879319497,-0.007443540119899228,0.0564718194233174,-0.013877663028405169,-0.08060280026968372,-0.20368318803034938,-0.4024071608601807,0.029922540235357196,-0.08242102347460767,-0.21928681990758364,0.022488136858021417,0.07126479007888152,0.05839995307100529,0.08710043580410214,0.010629454450783294,-0.02852605348807909,-0.02860007522060728,0.014778612736093282,0.01941597733290426,0.047382611110279894,-0.06562981430080522,0.14509820601734777,-0.08070445725083117
MIA,0.0020959545165169843,-0.0076680612430651395,0.04730340693525568,-0.02850807700102326,0.02060970292108258,-0.03771164729684865,0.018534683418602777,-0.1324979861712972,-0.05866855938276272,0.0034040341021726755,,-0.03012684935592941,-0.04342109185826795,0.08428085653247434,0.08980765238390434,0.06200141296378677,0.3155216958394836,0.26813684013053873,-0.014328238166246031,0.16539598795230212,,0.12687136913716365,-0.0832574904604578,
COL4A4,-0.04349110933159484,0.017728902531848473,0.10021351092901583,-0.03878681535313633,-0.0011930684269363795,-0.11822703870496715,-0.04225777357560818,-0.00411102493193415,-0.045787577878463465,0.08312333159305983,,,-0.06530661850367632,,,0.01667116756101977,0.1088040600251808,0.14067119171920087,-0.03231520885411787,0.07198764885069497,,-0.060967411433586687,-0.05381162453050501,
TAC1,0.03416122525663278,0.09448552986661485,0.09630343936992966,0.04074914531394718,0.007264842317959325,0.27999418871634374,0.39107821693001593,0.4865879374378791,0.19079312418972832,0.14414230083368207,0.3402928652216112,,0.3847331077325203,,,,,,,-0.058599066501051476,0.03880655679313553,-0.01638809715119773,0.3057754846459479,0.05212246274360237
RARRES2,0.11406442666636228,0.04329628012330181,-0.021350395556974752,0.05217360409616344,0.07131389303592807,-0.19271464255344464,-0.23350288334877053,-0.44824732407659373,0.20668915311486055,0.021125435590378848,-0.1389569967703585,-0.05825725903023088,-0.20352124078972975,0.03271190398710811,0.10247728949402307,0.034365656961411174,-0.061218386423751714,-0.15705237648436426,-0.057077113908183055,0.022429380468847973,-0.06792205810146197,0.03820142288770037,-0.2588515390088788,0.010802738296191071
FGF7,-0.057102408262446586,,-0.0034527546314741353,-0.00914408257745977,-0.02513147840190527,0.17531439731093607,-0.03963466851046578,-0.08513952137935482,0.018995491363648462,0.009440861977288663,0.0098544087382178,-0.004042109414714674,-0.03592695264185827,0.08641107271245801,-0.03089939077318279,0.10868062469197802,0.1192924424895697,0.09824004703621056,-0.041584326470295876,0.08910673069794842,0.015531309316187058,0.03459320432000441,0.11055166315965996,-0.0040650613108934325
EFNA2,,,,,,,,,,,,,,,,,,0.032215820387146814,,,,,,
HBEGF,-0.04349362912513105,-0.06352107196405056,0.015623539297621775,-0.11689646950248081,-0.02329206677866892,-0.10846090647294822,-0.12674803115814814,-0.2085685526120924,-0.2313906320426169,-0.06437193397809142,-0.14372764885767766,0.07913586681931627,-0.09131576260388494,0.05508726112950883,-0.02710770563753952,-0.02031235340692048,0.03342726945360705,0.04144582415121695,-0.06624952627357812,0.009443988023621452,0.015153787834345098,0.0037646480049454505,-0.0988050875121261,-0.09063719941256553
CSF3,-0.04349107489955367,,,-0.027149296360756508,-0.011707925704809295,-0.03793015124604113,,-0.0311256457965728,,,,-0.03337342231599568,,,,,-0.14713452077438868,-0.22969850019723848,,-0.042700391031858735,-0.04247573969717355,-0.02434788763282613,-0.11552698212651652,
PI3,-0.051521663650376026,-0.05922778012486517,,-0.05612000053142936,0.00022483849455317057,-0.045985383048458124,,-0.06085696440129548,,,,,,,-0.0026085208245243564,,-0.31301137600812673,-0.36834310490420274,-0.024291307279953017,-0.002885462604281407,,0.04297034011296191,-0.20330204549027053,
PCSK1N,-0.0035877077342169137,0.09685282297315859,0.10232745839806683,0.08151134763093172,-0.03732654237480795,0.02987580995180109,0.18096569646331007,0.2614425936284546,-0.1010898021680851,0.16681369074307736,0.3910863304726283,0.10241211623379338,0.38264068230232257,0.04890310538895908,-0.027176627990277678,-0.0027395846314087527,0.1696649701676591,0.15116335813707435,0.01987134393464136,0.32348396265526336,0.13997449723448158,0.0925370409971378,0.3968656553256514,0.13946696332291383
NTS,,,,,,-0.014119099067911645,0.055873687123084534,-0.05051960059222285,-0.016869090401397634,-0.019655122912858033,-0.03429091484443916,,,,,,0.10742932745586946,0.011322373761222033,,0.09906060348987047,,0.2385748108062286,,
SFRP1,0.0032242515279380713,0.01648170223447822,-0.004351346848225782,,-0.003866256896145673,0.098479135507532,-0.027562044533186347,-0.026080062993032126,0.005172067574854983,0.03674705042748191,-0.0985720623776729,0.08419101970507682,0.007131294540544752,0.015266157102798718,-0.06891276605361082,-0.06895689712067267,0.18461115964453045,0.14004481352024234,-0.028071216081334154,-0.013300927493760537,-0.12172868694381608,-0.03521805367182889,0.0017574525601490437,-0.06414472784206886
CXCL13,,,0.0014107806313871827,-0.019713601538462036,,-0.004514869303921879,,,,,,0.10257527409445076,,,,,-0.027574128906369046,-0.07937803421002472,,0.06008878852652496,,,-0.02036521713269624,
MICA,-0.010760033303175919,-0.03849408543796172,-0.04786859448999515,-0.007080178589638846,0.019152506576042,-0.013424709325473487,-0.014049485100660076,-0.17291218883284076,0.026152782196775762,0.02117504357038459,-0.04774704531275492,0.03876310096889936,-0.13269192375158742,0.07578816032413148,-0.1125176183638502,0.08205499495761111,0.07760913227316281,0.06345542656023516,0.04589361364561485,0.0630541986982434,-0.050482698590721235,0.09955212357523087,-0.08023728577058359,0.057558358191627496
TG,-0.03466932838290317,0.08137664855679833,-0.007500409761971135,,-0.017712377982776112,0.001030404553151529,0.03652111597763646,-0.00594003297503509,0.04047401560035447,-0.0293428072248677,,0.08502188767295239,-0.037715723170796765,0.023317401315596648,0.12397402348899575,-0.0075078771223466515,0.07014510446551435,0.0786219003368674,,0.04176066731518887,,0.0067173312923459695,0.037300966027221105,
ADA,0.02206893410895984,-0.0612417471567229,0.017799625080555694,-0.03321736657487763,-0.033860836972810594,0.007794724949797251,-0.04231498694749667,-0.315950242841395,-0.047971130497900936,-0.04963868434535846,-0.08071015949028491,0.10018268586209811,-0.11053312773010482,-0.022222392574605218,-0.03924975113747242,0.03431883883921423,0.011038522910243414,0.06021503236369758,0.11624765717658962,-0.04339400273331229,0.06018001741676044,-0.018931779089425005,-0.0050663749253150175,-0.044028312475628745
LAMC3,-0.05434560962027543,-0.029789419658475768,0.04609776388592736,0.035736757061750515,-0.043134665070300254,0.06719084476861736,-0.12423725516672962,-0.22917273788267506,-0.05893372263984211,-0.07487543860736334,-0.0032041495097527716,0.04166913997393715,0.04079263668508405,0.03681756878986848,-0.04856680240872398,0.07734375817613663,0.05572619877546093,0.13250951123867516,-0.012476308189444585,0.07142202939306588,-0.03183778513295827,-0.040469176059084025,0.13415768450328258,-0.046659232038736245
CCL7,,0.03894427629192026,,,-0.006410185408592068,-0.03201854085148366,,,,,,,,,,,0.0178356670662453,,,,,0.08573568039208099,-0.11020985730898289,
NGF,-0.025056444548607015,-0.017933963514696567,,,-0.008219334259332661,0.0018702634222601887,-0.008052841790223345,,,,0.07111672420175949,0.10505022482816323,,,,0.014982068296064995,0.10152279187282125,0.08388009444078402,,0.10932441652412865,,-0.059313835022563904,0.03788960209233801,
TNFSF15,-0.030997949036256772,,,,-0.010424806834793963,0.04157178919943715,-0.03122403743929619,,,,,-0.02125285130698273,,0.011702944929327103,,-0.04048151154174663,-0.004911271738349148,,,-0.01801373475145934,,0.026904398025209282,-0.03314238017023263,
HMGB1,-0.06711592655681463,0.05509916744034539,-0.027284008222173462,0.10208091529621237,-0.03720819906966825,-0.012141709496623623,-0.13007222299790006,-0.339591073775631,0.08636852765865391,-0.01083175012910728,-0.16269558952428845,0.11643266207525389,-0.012141151718819557,-0.023164825942025076,-0.058751522046398566,-0.01310872257040589,-0.19710888119768705,-8.43810159847116e-05,-0.024623417481285884,-0.042148929255516096,0.011381586754209368,0.021025003587876116,0.10499883300216369,-0.038391347444236584
ITGB3BP,-0.08645968426732818,0.021581722292092893,0.009098193122250426,-0.05968009197031364,0.023246630405895988,-0.03298300887391061,-0.16398803214825378,-0.2914596969470597,0.014540350553543012,0.06572195674793134,-0.009134574106164476,0.053019540657938125,-0.21441616313193995,0.10868751533373923,0.016926825351605227,-0.04771947058722359,0.021774876166694487,-0.027047573189080496,0.009462724561754041,0.0071474093421602615,-0.015916303327560652,0.0698486374020319,-0.03561866201790842,-0.020407081399485313
AANAT,0.07396858315548668,0.08071036935410257,,,0.04817168795100198,-0.02033624156587129,,0.006888007964291826,-0.0034410233578913937,0.005928183799421289,0.022658597386872335,,-0.025968753753714633,,-0.06063346351186711,-0.037079792598755684,-0.037655999703495126,0.02854685709411049,-0.007112139411082776,,,0.14001699337050985,-0.013320022956474093,
RELN,0.03025569016763221,-0.06367323842468978,0.047078676948511054,0.038572379778158715,-0.002730306631498579,0.0578284111934208,0.02982858891352889,0.18181635488484563,0.11788958178541768,-0.018629794490837945,0.011873725487075529,,0.13248492875647283,,,,,,0.025215192650151517,0.03226620775692227,0.004546130782226984,,0.08590015531285701,0.02970863474456065
IL15,-0.04406304948659683,0.05502684664153489,-0.05789105490546343,,-0.009977101529119124,-0.033688860515281936,0.04073121192365994,-0.1200688027414879,-0.007418948731116472,-0.01692184147397052,-0.018907673014831254,-0.016894596310336102,-0.03806588827885285,0.011124615722802964,0.05441071012740458,0.03577648202557311,0.01529718008451177,0.07601903214983209,-0.03114518146280661,0.04661417799530031,0.05955959856948679,-0.03499073729442736,-0.10456132589879433,
UTS2,,,,,,,,-0.17594624953912458,,,,,,-0.013976175448428536,-0.12820671562516955,,0.019364430099811134,,,,,,,
BSG,0.08269808337083248,0.06306403377260042,0.010304104800504204,0.04962777508333275,0.07480202613205812,-0.08986666600984054,0.008615305037298985,0.27278576966827284,-0.12402475797151423,0.020480563534984442,0.3247343375286012,-0.01847339009302095,-0.25199757112934346,0.07601019379725729,0.0856651892742977,-0.025375024492888098,0.06656350112435343,-0.08422297823263103,-0.0022135677714030743,0.012492368124845082,-0.019947222885901558,0.03613491222515919,-0.06035060735147722,0.057743052912843755
ADAMTS3,-0.06485289263643178,0.12735385680763397,-0.00864933438254572,,0.057365835610453095,-0.03905086955883083,0.04785075360501238,-0.38204898108951824,0.016300784972535634,0.029270799812244876,0.053404469127017525,0.04141923952609018,-0.0129752925567449,0.12210857775187445,-0.11840646616065166,0.018758957035233056,0.17116195837831777,0.20753694311245655,0.0068261289131917886,0.08914505006356273,-0.07690376413965043,0.09835173164964917,-0.029734978128332805,
CD34,0.02424622607215584,-0.04169551699646205,0.00533257683644082,0.09201713225452109,0.031126825445973793,0.07381882718849607,-0.004136806995655528,-0.1786429391073261,0.000183757316993807,0.04536881996906238,-0.02827258353816955,0.08136135674297175,0.05355506269630534,0.023013891697008043,-0.09325726306718814,-0.008980511807766335,0.12962798825013405,0.11958634467520995,0.035070178451883066,0.025946258392731784,-0.03834716947907253,-0.024876846023585315,0.00907447338894443,0.08071774956940869
CCL23,,,,,,,,-0.06069126739728254,,,,,,0.11104733886323771,,,,,,,,,,
PLAT,-0.1358030490607902,0.0432866286084596,0.04988652188265671,-0.010681913513977608,-0.04471974438021234,-0.048540711921225776,-0.2660594822525064,-0.34060624620534086,-0.24668790716757763,-0.044432024301165086,-0.021377214482646942,0.023580057289414848,-0.17206199623268043,0.08336029654682307,-0.020170651228977137,0.0053411160726295395,0.2609873567439202,0.3072560619366288,0.016167853716174806,0.09953136055731186,-0.0344180115671818,0.054316708660284416,0.08360999492633696,0.0069450163733265555
NTF3,,,,,,,,,,-0.01364657066223963,,0.007573147881919075,,,,,0.21510000521378075,0.32828900208990724,,0.1655364569550082,,,,
LTA,,,0.08127719228740322,,-0.026265203116337833,,,,-0.019218295689639057,,,,0.025721124989982806,,,,,,,,,-0.02491490211110174,,
CKLF,0.04703673827087068,-0.015545029186024111,-0.025934153047344023,0.07094382325085434,-0.00838635866388959,-0.07632339031145294,-0.22435498891992414,-0.42398503062942944,-0.04310131543138379,-0.047169682002096314,-0.1350382216766751,0.055696394807685706,-0.25080315985689344,0.09196007476027092,0.006811818119895779,0.06738545808329803,0.16092086018807247,0.20634643897730118,-0.033655574213118954,0.045516057346101306,-0.03609530272139855,0.07947960230140746,-0.08647295874676025,-0.06835385173154171
APELA,,,,,,,,,,,,-0.039178492352810006,,,,,,,,,,,,
CD24,-0.006759653541369255,0.005970577877883625,-0.06812975731463546,0.043034325343918114,0.04016933131204435,-0.053130770832511214,-0.0577334681320839,-0.03745664921898557,0.11021425760204022,-0.23733631946861014,0.047601770860291166,0.10977749967009942,-0.04919600653982651,0.06378136120880813,-0.12638018995354078,0.014286863042759525,0.21498845377957138,0.21455735087223296,-0.00647270726202549,0.1500463684554608,0.018742502397484498,-0.030496230459825625,0.01738005008897173,0.19324849535024707
HSP90AA1,0.00359081470851273,0.005398204516519449,-0.036192759298201746,-0.07071495536682952,-0.02678445793852129,0.22925864788687964,0.3365609813715535,0.43192148065094704,0.055507103920519746,0.015061358894270984,0.3935368324711768,0.015311997591556365,0.41555002863865187,-0.03629227511033647,0.03492836471382217,-0.05528454196844776,-0.32998172630272143,-0.4122033708736081,0.011199795452349044,-0.022945650222175457,0.1655913897408484,-0.05680318102184775,0.24300560389440404,-0.01864409806913504
BMP4,0.05196519851853402,-0.03301808862587439,-0.026103011385709217,0.0056387055847420195,0.029385437611131125,0.0019746657424018297,-0.13640754837043045,0.1286713508957169,0.004413900996548494,-0.04081895574317049,0.1254974425374877,-0.006857764195215051,-0.013989756762644828,0.07483658746620928,-0.067199040234935,0.11108585274827512,0.07660767893647448,0.05881561065614942,0.015218658182701543,-0.00886785222666387,,-0.005546717504375351,0.00031873372010252625,
SCGB3A1,,-0.045936930343274444,,0.026191175859115068,,-0.03789906265585019,-0.044426936482688396,,,-0.037356598133509535,0.07550208253848463,0.040930303446110476,0.13921670923077265,0.08227884648201875,-0.07355433279386811,,0.023584463078253706,0.08578922602781065,,0.03109095924615701,,-0.021926214573345853,0.04324015164890575,
IGFBP4,-0.10023434132763502,-0.038581425974165466,-0.021844205674564767,0.019297783283867165,-0.06151673358617372,-0.04504740997677187,-0.22288888274565713,-0.24339745117331574,-0.12989426155836908,-0.004009661125844629,-0.10675908110952921,0.04953632985642376,-0.0631208382309278,-0.002556514183175282,-0.034300202080489464,-0.00014684976784977126,-0.016040490342748435,-0.09522085525789645,0.017571991882399114,0.0814299474029432,0.0039003743327405836,-0.05434964823680853,0.18758927597941127,0.037005945589063886
RSPO4,-0.03060901589740645,,0.004937049912003013,,0.0460498291121436,-0.03541247326354566,,,-0.04755890031893617,0.05977129197946167,,,-0.007944247614634838,,,,,,,0.03037607080257787,,0.08812675607429918,-0.05979928362057813,
LEFTY2,0.023767916526958716,-0.034338829077506954,-0.02392691525764072,-0.029674601039892206,0.008140938399659263,-0.015833130354323575,-0.057868625285982786,-0.2831760053578459,-0.09066898004264147,-0.04209228969596377,-0.03686967124925099,-0.024030383478555576,0.027974473301062095,0.003098762981621173,-0.0780798206869837,0.07479337297396396,0.04830649130466665,0.0352611222439729,0.06160227486586407,-0.03273253528510884,-0.0839122082751135,0.00910042641340707,0.07599551515207208,
PF4,,-0.04988801650545892,-0.030397672483003253,,0.014129937468455755,,,,,,,,,,,,,0.011554893308747257,,,,0.008820122431792043,0.0696905186650422,
ANGPTL2,-0.01775385422420104,-0.008569868540628868,0.031343865356340206,0.023812875842827805,0.005428071243554211,-0.061151130059979936,-0.28205673052966795,-0.2762472799102509,0.07505121816623575,-0.07113823472969588,-0.13922187236743233,-0.0060130334032140985,-0.33052193709668964,0.07463839407768767,-0.034564590949443676,-0.008420514750207183,0.19623293248683865,0.25507289126877525,0.0033107778896861347,-0.06073114170554294,-0.09861597038085818,-0.011113239488475377,0.11118747045171715,-0.0797480011032329
LRIG2,-0.07803345034740014,-0.0015599691190920145,0.04533090605445148,-0.011781532369004324,0.014576112589099355,-0.05112976774386129,-0.08601206486001617,-0.12537899599380578,-0.07786381755109538,-0.0925087673461869,0.06305108593525649,0.005696407548271556,-0.05440890611820629,0.042389533574517316,-0.00469645876641902,0.06010605520187939,0.1255352696522262,0.0941950549900565,0.09412443230102917,-0.005590997412798867,0.02603622364816242,0.06571587389754545,0.013112982543629996,0.0024882182893521255
ICOSLG,0.03461924964164717,0.029989357289026033,-0.03692031995004504,-0.051991587998017466,0.03415383986326916,-0.00990244474794695,-0.1041613584253865,-0.22369197599828536,-0.03061607589188455,0.0018734645391998586,-0.12660482542877738,-0.05942324640624713,-0.10719493820988144,0.03094687345271863,0.03431924868415983,0.017279824873570965,0.10662745703984207,0.1888077199432068,-0.018466352921195757,0.02441141523994306,-0.0816576500368363,0.03460067134537448,-0.05772525681581436,0.04841491731499831
WIF1,0.02890185696927742,-0.01843225664017437,,-0.047059101846355415,,0.07668073353714847,0.3084091697910167,0.5018847531081141,0.12846915900961395,0.07654809573621166,0.19749519957252792,,0.44755418916487444,,,,,,,-0.10872106300007049,-0.06806622088780828,,0.049333266852768495,0.17097121235573723
NPPC,0.05182820715155373,0.08204699351440158,,-0.03640788302716815,-0.0053618695732037735,0.08598781569739587,0.1319773089424469,0.008664612406586933,0.02952660102904544,0.0324261180796418,0.14471007955379445,,-0.22399623052678394,-0.028306993154663722,-0.09189004092023176,0.07184413015777558,0.15943697819040398,0.1109231687637153,-0.03355021410953564,0.08123107845217149,-0.05631939226251999,,0.14958869411808584,0.03237864576919513
LYZ,0.033795849840777506,-0.06391192650201821,-0.02172670496560708,-0.050154898974418674,0.035729762764698046,-0.05898811281707883,-0.03688447131909957,-0.2679238784081758,0.04108655264861788,-0.07622546402941549,-0.23423534710375155,-0.0322451294979085,-0.06825799221416845,0.0617611607712742,0.12063144863021645,0.05666206553127249,0.00947099459074268,0.09373703972380451,-0.03121778149940748,0.00858942348985867,0.007618012035155059,-0.03188883340223452,0.09038885961563449,-0.01374319267075685
EREG,,,,0.02433698874833085,,-0.012587672933616083,,,,,-0.024562224465183545,-0.014273281849330292,,,,,-0.07048690967386127,-0.0821036518212367,,-0.06404795782499358,,0.01023385973948474,0.02810697475224742,
SPTAN1,0.03535655260046225,0.13476959179800174,0.06215045245521896,-0.03289456909028325,-0.051409160794678804,0.1537479065805586,0.2173421949619922,0.17618364753591698,0.17912291743788822,-0.02970837888315705,0.36044138765652917,0.0004965433850382221,0.2855657026814984,0.06164974756645879,-0.056117894633283594,0.03897920924326407,0.1797938787624722,0.22837168896775495,-0.04039615588479246,0.07901032043324151,0.04219734700549555,0.024471166507972403,0.37146026008037597,0.04193795703525246
PTH2,,,,,,,,,,,,,,,,,,,,0.08983781013317202,,,,
LIPC,-0.06419731294219641,0.02131109703484709,0.03726577786966488,,0.007296750970933382,0.021757645449592657,0.11340001604577746,-0.07547453553984644,-0.003980681844262975,,-0.07360370238570263,0.07704021367575929,-0.050820902573964974,-0.0053182686143635385,-0.008424952980584864,0.0030365761125874203,,,0.0201170319506536,,,0.03676392657877261,-0.0562138132210467,
COL8A1,-0.10777728967591334,-0.09606833376851155,0.07012450756186282,0.0138024058312639,-0.022985670930102415,-0.1107286152595209,-0.20650547573225375,-0.13769182226852852,-0.052396013685463504,-0.0490754264471999,-0.1657811998547825,-0.11214452663622357,-0.24279615404795002,0.029843720309558227,-0.10578341974320578,0.017736006069185604,0.18395185037433467,0.09264648093569942,0.023624023432572996,0.018460634786528003,-0.008180972583569177,0.007841703932371687,-0.20292620295503033,
GSTM2,0.06672301285765553,-0.011252830118603438,0.019096336476727177,-0.020792638229839497,0.04376139372735142,0.009996331731735543,0.016435097199002872,-0.04827938887233229,-0.07163440690985587,0.06605665612848019,-0.012641595632954519,-0.04395977490361652,-0.090093939597196,-0.03228440517099485,-0.08464929799072336,-0.016343982828598863,0.11170857873112705,0.14746784666427165,-0.059279973823511745,0.012355944194512173,0.14596314183638182,0.011307388465490884,-0.03842136707088885,
IL4,,,,,,,,,,,,,,,0.10469236409904259,,,,,,,,,
SPX,-0.0007766057293444939,0.003927318627593116,0.0076083042922224725,,-0.016870126789158377,0.24520525067380033,0.08285780282708652,0.22449019926897212,0.17641313262551087,-0.010220355304117879,0.0587612203153217,,0.3289477447618634,-0.037526349481561125,,0.042521046570162445,0.09390863041323044,0.07947445754658196,-0.003757405875000385,-0.10520144978472122,-0.06836360180738854,0.0996426480718683,0.11063263253904584,-0.025331575924895156
