,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
HBEGF,-0.02685913623977315,-0.042753216098123686,-0.016662409024969013,0.009757421640714876,-0.022201017448039276,0.0409577073682729,0.011395698631913235,-0.03822487762023937,0.04628333537268111,-0.007326210612225529,0.007819872422548738,-0.018953961284200353,0.03314933888776365,-0.05329584190261124
CSF3,,,-0.0293839394697672,-0.02380912824153492,,,,,-0.010581396020048983,-0.08063355198370126,,0.01762420158524302,-0.031080780151121885,0.016040149454420193
PI3,0.01949163603088822,,-0.06961466218238666,0.0032731611374772333,,,,,-0.004404040124852047,-0.12066324978129048,0.05910256650863466,-0.026915707896082115,,0.004137637474653813
PCSK1N,0.011007315432105941,-0.009651094488309196,0.05426740453021695,-0.03568810800666149,-0.003811666083535874,0.0919631308499439,0.02546194905481805,0.10498537128437019,-0.06348978652237167,0.09163170499726722,-0.008043425962903184,0.08244810839399104,0.04489732995093004,0.00828889012265196
NTS,,,,,-0.0025980219910288213,0.02473041946286289,,,-0.04406704828640291,-0.01600684327453564,,0.13387927109126968,,0.07034218808411974
SFRP1,0.029965094118830048,-0.026257676046427827,,-0.00021276289721519363,0.06357970894075066,-0.02458515681211651,0.030515958375170387,-0.014190770310253578,0.061498986948670585,0.1344985204219888,0.010422709934330495,0.08627741907221999,-0.13283451027102708,0.07338661426448727
CXCL13,,-0.04294522201816605,-0.02133621684481612,,,,,,0.007786009668760967,-0.021473414633131804,,-0.05210352018975441,,
MICA,0.006025054335554687,-0.04609678876059924,-0.012712545281069368,0.02478764357747048,0.09967715577347044,-0.016376017987040494,-0.010346138434624908,0.08010389461374663,0.02426230757617445,0.06085849913333231,-0.0728896322192897,0.04951329092113578,0.009533026616929233,0.0664886192532807
TG,-0.04316639203831062,-0.02415003194689787,,0.06451414654747571,0.049864817612337124,-0.01779217104172552,-0.020064424676387322,0.037744511698714095,-0.03739100981963972,0.0013622029723483842,,-0.018055343862196597,,-0.03450574934413573
ADA,-0.012204308958477954,-0.03515980680326987,-0.04041865819078723,0.008869215607657707,0.009055301190526615,0.05299921250682329,0.08430140746889568,-0.06355899747933638,0.0819610252818875,0.0394780585335046,-0.037324274363045716,-0.006470252568437197,-0.000966709110157293,0.060049113897709755
LAMC3,-0.02028319355318629,0.03623911153209819,0.1193455183121684,0.011458319591089604,-0.045170739813104835,0.02453414149776383,0.020872622190498725,-0.07437533070211545,0.04658302257230848,0.02339206965712424,0.03460435860166795,0.03898653561537407,-0.043899022475457135,0.011775383782677548
CCL7,0.02133220332185588,,,0.03019213626726255,,,,,0.01073014502076268,,,,,-0.023544799878611185
NGF,-0.00019985258559969716,,,-0.04276150409699259,0.014701756104010855,,,0.09041111794962677,0.07085403766317075,-0.014130702080535535,,-0.055720360846082805,,0.04498857478903983
TNFSF15,,,,-0.020782068206432976,0.009225566873456853,,,-0.05574882770494213,0.03879173872655499,,,0.014874475554554982,,-0.05444543262582293
HMGB1,0.023646191510630053,0.04784891312294064,0.013926347503075127,-0.02293642915160477,0.045216701467768246,0.004946967677703756,0.01883386653422277,-0.014703042978353663,0.03297214685552529,0.03119708003283762,0.05187639931755117,-0.013385958668028507,-0.05822733360576752,-0.0665478092213979
ITGB3BP,-0.009926169379182807,0.016373780787640044,0.009592393931621257,-0.0007540763903673068,0.01020389357607687,-0.016071181350394103,0.005668142051155646,0.028684683178167948,-0.010227073920384137,0.0060191077965356206,-0.022301788515389442,0.001951736121093059,0.03914122309273002,0.07157287123763227
AANAT,0.032377062988909064,,,-0.01890955863087629,,0.007795394993360072,0.005585917153326379,,-0.0015006013364881048,0.04671686471224571,0.07895127302020744,,,0.04193311265321719
RELN,0.06238832063773746,-0.0034333116996057575,-0.033090805490825756,0.10196066758545554,-0.03440799258624315,-0.03341992787724097,-0.0338757628597766,-0.05930605634366806,,,0.13250015481333402,0.009558492211343673,-0.05635011017560737,
IL15,-0.01352665805360162,-0.009817375695689853,,0.02235961863684712,-0.014482308959002493,-0.017992332856555975,-0.023518638213306388,-0.0565917584689616,0.059407265721059234,0.05913052659858121,-0.043421845569413954,-0.02255744740166677,-0.03287264841321593,0.011675267230045834
UTS2,,,,,,,,,0.04085744392354543,,,,,
BSG,0.0680668417698103,0.0009051843027830014,0.03233408085013694,-0.008073137161945994,0.018549400435610725,0.011283679933194842,-0.03329528099811868,-0.05025013277450602,0.07992141922395764,-0.016234600871000805,0.10242849639623729,-0.05460724612625553,-0.029171076016336873,0.01308590418701493
ADAMTS3,0.04075010513993849,-0.02663958402696743,,0.02036495471226849,0.010745051380679004,-0.012438584021052418,-0.025267992224411045,,0.0439563557313042,0.013057594908245238,0.05599270111228007,-0.041054728001391275,-0.03779392991797966,-0.0007937270872627237
CD34,0.007647444772068554,-0.007854076638623827,0.019218302921109827,0.05180532596462983,0.009733261304939705,0.022654743650174867,0.026456253300223036,0.00011961011993007938,0.039543547073623106,0.07405884128053913,0.0236081819830232,-0.07920873568203661,-0.008763583299643066,0.006845023074368079
PLAT,-0.006754997707772516,-0.06882280648053828,-0.011781704344989591,0.004602902500833046,-0.02196741354771371,-0.0036995554375833903,0.026305626914687043,-0.040627001804969705,0.0429927227673241,0.0912434467367769,0.01201703827789898,0.018025725462868493,0.018822524429629516,-0.009602553370288387
NTF3,,,,,,0.0033111024853769125,,,0.04392205509759374,0.12243540294609327,,0.03750941424459818,,
LTA,,0.0006410639626703485,,0.001676006990040955,,,0.037277323785729836,,,,,,,-0.007132654238045877
CKLF,-0.013028326417495552,0.016428552779398278,0.12357016739301523,0.037530697708630385,0.023082011709427783,-0.021353665915882412,0.004510265324575505,-0.06561116145483353,0.011882535132839961,0.10505907309477502,-0.05411134590999021,-0.005678646400904254,0.003518577153879975,0.0613958054221082
CD24,0.03667654800345537,0.009008962624747622,0.056452734937323015,0.0232546120203238,0.0010682709260536139,-0.08339568438875364,-0.010272472448012656,0.06797588796018389,-0.014531331522453965,0.07399258347744357,0.043264302581503294,0.12213399948593677,0.06182376433928811,-0.011479204307221996
HSP90AA1,0.0629036554750044,0.021128875605481035,-0.07471027184284092,0.00653670550799425,0.055603888265203655,0.02365568347522307,0.026912890775019516,0.050334811738131105,-0.08820650291664796,-0.15394717148677153,0.01877111846244743,-0.011553517350548223,0.08007576075912048,-0.05573616353348839
BMP4,0.0070044988747501695,-0.018826651059187013,0.06669509600770632,-0.033750720651585894,0.022046897424093062,0.039412328523265934,-0.023912516198481414,0.02779033973949446,0.009281009506575108,0.011963059160557484,0.010622717953002375,0.049921223430185124,,-0.02035248582337314
SCGB3A1,0.01808076149825181,,-0.03140852550371443,,0.09207182114849108,-0.017299812484229217,-0.015810115556898083,0.02140891111317957,0.005363208560329279,0.11189139119990575,,0.04564712012712349,,-0.02205369875530457
IGFBP4,-0.037597091551013935,0.02207283569560634,0.027991525464021918,-0.0167219602088005,-0.03384999074915832,0.005862144761020006,0.0434140267899004,-0.08371249458713585,0.012477623262996512,0.002450426355606478,-0.01975822725310239,-0.034823458858626144,0.05007813768275551,-0.02354325850091864
RSPO4,,-0.028711083579160145,,0.026875198157242073,,-0.01729980995374029,0.01657009803881649,-0.00803944484313202,,,,0.0026200397750081724,,0.0234179884712452
LEFTY2,-0.02248028872298106,-0.017978129339997602,0.04722327192431601,-0.02487429917767183,0.004132887366590141,0.07185955818429367,-0.0046699093119928385,,-0.03580210214879611,0.14108774628877044,-0.003863538284208981,-0.020089056192774474,-0.05089854666614351,0.034054790357178295
PF4,-0.030058098328556278,-0.016155142389903992,,-0.01628302531332666,,,,,,-0.021674385836963395,,,,-0.03352695567632327
ANGPTL2,0.015367958258069279,-0.013311880187307083,0.043858226285674644,0.025208702864107275,-0.013407374308419153,-0.018781292630078966,-0.011582919176083149,-0.06713623701983171,0.07803310006399586,0.13979603059770185,-0.0714887450646261,0.07020425558927788,0.05219849198453101,-0.007520838764505331
LRIG2,0.007324668273184586,0.01904980067440486,-0.01280884911739992,0.05826522045733594,-0.008753702109223927,0.0025857336619081895,0.03037819351367599,-0.0067398448337942325,0.07108985845761895,0.05016371687650682,0.05061399346096176,-0.029615296501751383,0.005183083085780634,0.011430050241147394
ICOSLG,0.05128642881515492,-0.0256693223527125,-0.0562709859721849,0.05960215661477747,-0.039610587980323804,-0.02413857241052125,0.04614453127698157,-0.13234151098215755,0.05382061099261535,0.093178354379169,0.03506993723348307,0.022579987776256943,-0.07523368012930898,0.07992360711584026
WIF1,-0.04091099426483668,,0.01697297418954698,,0.029265875017619892,-0.032554660489243416,-0.014784353023077353,,,,,-0.04387773447246371,0.12287405481552797,
NPPC,0.027069822221737566,,0.04173795821972963,0.05865085948898851,0.03763474887609777,-0.024042502204781827,-0.020138812417288248,-0.0005663356186004252,0.01681144044437521,-0.024827649480104873,-0.0018627271555900426,0.042250354722143856,0.057939966746166374,
LYZ,-0.00525459354013793,-0.088947964756545,0.05319096846416086,0.006214057444922171,0.024625105802709282,0.039655332666478194,-0.038240948110920686,-0.03369675354478443,0.07655950098091367,0.03387661412651995,-0.009706976389403536,-0.0029400239327026308,-0.007289193585177047,0.017324598648190633
EREG,,,0.0616449049692574,,,,,,-0.04143659222781201,-0.008342499537090538,,-0.021876602310188172,,-0.050633469135701145
SPTAN1,0.011844089962735962,-0.021504104868362094,0.047058652924337134,-0.019501905379682008,0.053530458214425286,0.03334699512733512,0.029144520997266853,-0.04323208259515036,0.01812905142003055,0.026948438107109195,-0.023459043530691996,0.07616835394389936,0.1527639077600394,0.03721052003581926
PTH2,,,,,,,,,,,,0.006874421316136827,,
LIPC,-0.02759482401512027,0.0016591386704064399,,-0.009215726677307422,-0.042799992819694196,,-0.03457775645681035,0.047769671310829355,,,0.04494864772209725,,,0.053287628183640696
COL8A1,-0.01030897167118338,-0.02500670734444919,-0.006233672915489537,-0.02063529557610234,0.06405778167150793,-0.056068176095659374,-0.018417125743529054,-0.06220003906991556,0.019692497919534552,0.07457833724565599,0.001984918222788128,-0.030195243890788225,-0.07089788719717968,-0.05537399402205123
GSTM2,-0.02169628229534336,-0.016352705702132406,-0.005002556616221377,0.06295774233122862,-0.023339227304941618,-0.02572636870421654,0.007049543472777654,-0.005419367365548951,0.057333715702845976,0.11888004356191623,0.05721073805149677,0.0003681550162365015,-0.05893741475857314,0.07123337560073874
SPX,-0.015969199459535312,0.033689379612956934,,-0.011242427246532145,-0.058494683294756745,0.003352588890653289,0.0603104102103223,,-0.02245822818354026,0.026364460546011517,0.012533186081851682,-0.0033770404133982032,-0.06020187365486367,0.09506418635880316
MFGE8,-0.012303984877279794,0.05295797930282763,0.01854970530482107,0.015156486492277795,0.029541884449369504,-0.023565106267294245,0.012948795807022908,0.00913735162480667,-0.024895039247889935,-0.010154389717872882,-0.037073675024390094,-0.0515357692897954,0.041342860600820194,-0.04216344089380047
TGFA,-0.005974007776118911,-0.023647406629217757,0.03427599916545037,0.030835379387365112,-0.011932764527331307,0.047333085615855475,0.05451003659040274,-0.02883733137563161,0.07064375274409973,0.07326006720827453,-0.026783800722594644,0.0413618682271254,0.041715439083593736,0.0589887279869011
SLIT2,-0.01602112093253651,0.017444008866497305,0.11161393134534961,0.015485617721945224,0.026704989774157195,-0.018410286352127412,0.008129371650446958,-0.040477186229032215,0.019850153894220787,0.04661179620249442,0.002180785949560795,0.04309270100252531,-0.03859009631358003,0.019738517621079584
PLTP,-0.11137472361174414,0.04426707124295678,0.061189499781984666,0.02407427979530916,-0.08252578066880192,-0.026765162306397364,0.04123728692420413,0.14267087471862555,0.05590201010300236,0.04364700075115661,0.0489210218893285,-0.02976521851603671,-0.056041791953500356,0.027853103236244306
APOD,0.03199762302640478,-0.018738533970153733,0.06832133079266238,0.016061897519380357,-0.08319553544507796,-0.019445643089125025,0.1170937674049098,-0.0794657380753689,0.0814800157410912,0.13954989648441282,-0.060631292571920944,-0.05583925967228637,-0.11545113609764543,-0.029145897029931315
B2M,-0.0008009947759954441,0.026868055817802102,-0.005718013042142503,0.08064520416617761,-0.04444050469986479,-0.03558413166191281,-0.08389947536902105,-0.16668458494114582,0.08489845881389624,0.17581852434585837,-0.016204770987421367,-0.0493454421460024,-0.04681949334449607,-0.044619065609123626
OMG,0.055346687356878616,0.02505285276911919,0.03641750653328269,0.02311180196727935,-0.017112625011986623,0.08122089744898874,0.05525845739236333,-0.07314600561507617,0.052319999349618194,0.1544174829298848,0.01686681896187132,0.0807655602227077,0.019306506728036736,0.07113120224913459
CXCL3,0.011031663544599734,-0.03321343529761042,-0.05532591259133912,0.0321863869470936,,-0.018507139873973157,0.07367930498464516,,0.07332067946415259,-0.02378465632142619,-0.030450547628672813,-0.0164735959915103,-0.0023851956675050193,0.05157378884209195
CXCL10,0.03647673255791508,-9.236987370272093e-05,,0.06352316374872322,-0.02695524971114158,-0.0068844006086100345,-0.0001238866618836098,0.007807187303368058,0.0598797278105325,0.09147478849865558,-0.04102338291397857,0.00454930582163899,,0.029047270733708764
RSPO3,-0.020119989510595154,,-0.029383940386285036,0.12345189604547138,0.03847369834486499,-0.0019245662230528992,-0.030113522898317518,,0.010723244003741,0.07377075314078028,,-0.004853358550327936,0.014865664386824896,-0.005772512034862025
CORT,5.347311992965643e-05,-0.028852061290556435,0.07181968299075063,-0.014275151260895496,0.009234669148455506,-0.018154049149890477,0.023941435755223107,,-0.03854540419461375,0.03791123869643206,,-0.00787627336566369,0.13481152126720747,
NCAN,0.08387082505804948,0.004832425937470717,0.029498133629635975,-0.06710883398548971,0.03512355647792743,0.020497033655133872,0.02866379610614613,-0.05379899682533214,0.0069927379154844016,0.11627297181137397,0.006219307618410108,0.0637611811877061,0.062117865891117986,0.03733773973753857
PRG4,0.014305889010741701,,-0.032855041283346355,0.04358271219390727,,,-0.024524355426053367,,0.0012602624924921992,0.027121212214197492,,0.002247266148072243,,0.09180540171737586
ZG16B,-0.040181166543791676,-0.019440088193097203,,0.0051617615486324805,,,,,,,,,,-0.029792458389615063
TGM2,-0.02923372767022627,0.00803389070433725,-0.036516544836279606,-0.028331491780148908,-0.05637016858725297,-0.018201602763064397,0.011493089003124686,-0.04756358857151215,0.013682417740538239,-0.051156452335141545,0.005931138402728735,-0.008537967739144161,-0.08794674082429062,-0.02051612528785428
VEGFC,-0.007857729303288017,0.028699122061211,0.041550432477822086,0.0404597217896294,0.026107482238762497,0.055239003385119056,-0.014646488876417417,-0.062640268967748,0.034287572452325145,0.007245758974749675,-0.04016477409088964,-0.033238936636455725,,0.045280728937414264
WNT6,-0.04675237287922216,-0.017978129811824672,0.0002566365002461744,-0.0019485658984042782,-0.028308745171135408,,-0.019505072623848128,,0.004191511915894784,-0.003709069217915082,,0.04058219363017165,,0.0337935156513026
NRG4,-0.001794031051875987,,0.0018698445573972452,0.05370771835290139,0.03127426808154418,0.05447526614166695,-0.04191752415539063,-0.0387935705782154,,,-0.032251733455282316,0.06859068146349571,,-0.023893370593699618
PMCH,-0.030759412509908202,,,-0.03147193940279761,,,,,-0.022359849571668835,0.07548980590070292,,-0.0023715289780792933,,-0.04297400403031396
COL9A1,0.005190906821506803,-0.03737940986990171,0.0460544588229148,0.000567254228019948,-0.009024815459806823,0.024950382615127192,0.018568593663965256,0.019884141475381933,0.02799294838124491,0.14157065761376625,0.01650151233668746,0.02784098036378876,,0.03698065902270334
GDF11,0.04515184227685401,0.0037913072731586865,-0.00879224903038137,-0.05257403043757801,-0.024517648747784518,-0.012652042331828806,0.018109327442267332,-0.06372275720173921,0.013573257385413207,0.013147414804510076,-0.001284426336873613,0.008522363213640057,0.014207898779297347,0.1232433596272256
RAET1E,,,,,,,,,,,,,,-0.026210857774311026
IL24,,,,,,,,,-0.031961606731925433,-0.03375321330040088,,,,
SORBS1,0.004217712543274493,0.032717595883986476,-0.009513326810391019,0.0024103706939041184,-0.04523097522690829,-0.058481602063082366,0.047999459666689025,0.03966025408994078,0.04648826385087577,0.030587405663692217,0.04052916938657319,-0.07490204660407397,-0.08094624486457808,0.016650163664956905
DLL1,0.02294932603872876,-0.04229160423740558,0.0008214904502615435,0.051507478475056885,0.003828986163006522,0.026244529921666242,0.050386046244820584,0.00665397684813891,0.026111150710562334,0.107159978863894,-0.0160464371305985,0.03202276018167016,-0.04578963929343694,0.03117348933706657
TLN1,-0.01175579376225837,0.0013202235159991494,-0.03455047229083137,-0.022816329526865655,-0.010283162705944803,-0.012859211033159644,-0.012690106171302524,0.040859701143095326,-0.016691332462207407,-0.006391899883519171,0.02307382076380285,0.005728667676058501,-0.03479137276090384,-0.005478051281874458
COL2A1,0.012537377398612461,,,,0.007124549671472814,,-0.02925547558175684,,0.0627847404022867,0.013889389545452765,,0.02792974680763926,,0.04143011337671694
SHH,,,,0.03971920075951335,0.0016007708617515005,-0.01986327002224947,-0.0279212122260287,,0.00693211792471182,0.004466555217468432,0.03861009306199933,-0.004062933468304514,,0.03423470299300395
PON2,0.04669563897717,0.014767974965428421,0.08994723543697385,-0.02062326574212213,-0.020518177744632108,0.011125248082883985,-0.023410938602163683,-0.0428521515345436,0.10876239460051426,0.18947235803233695,-0.04662814667651651,-0.03329230565442139,-0.03178799327926908,0.06881595477904151
ICAM5,0.019583302211362483,0.019989109173343927,-0.031408527726492545,0.009552460741702868,0.009698987217168022,-0.005279198205902144,-0.01985488199385282,,-0.008346507410139647,-0.007272810796678688,,0.01320926804804856,0.03275919105591442,0.00697367942206813
HPX,0.014448464274899816,,-0.011531596775937406,-0.014353897535405042,-0.028308747080760064,-0.017299810720554996,-0.017495691964947966,-0.05046679539776775,-0.0343940940017777,0.05063492785121903,-0.017285983179524646,0.02065915401717988,,0.0647526857838091
SFRP2,-0.02040293059200645,,,-0.022087476915314513,-0.009345873332285728,-0.029083855218638252,-0.005354465246797866,,0.051911333010589936,0.08686642213752162,-0.020805849515155843,0.0012859186521611376,-0.05672476839731479,0.05077079233973974
CFC1,,,,,0.03448473790002215,,,,,,,,,
CD70,-0.0037101087029612384,,,0.027578455191954926,,,,-0.04210228723567078,0.012469906359516768,0.05295509245090567,,-0.012436209902536667,,-0.036453654044164174
HP,-0.02889478382647295,,0.07127278832667092,-0.04497634044279003,,-0.02089089320398874,0.01033943346936737,-0.017733898153083884,0.0783001308071534,0.16018927028261137,-0.028998149770987625,-0.00572001666412856,,0.013660703477403006
CXCL2,-0.01923599372915707,0.053348950698479815,-0.044351123769944795,0.07231546696988309,0.016988274565101352,-0.02404250032314137,0.07003302699038932,-0.03821789769486763,0.07304299402599002,0.00776163913814311,0.005989275807015093,-0.017015047458145013,-0.045408130116290774,0.043641772105401495
NPPB,-0.03738203055310304,,-0.02488919762194428,0.02223312898575404,,,-0.026727506469726423,,0.007514280473352187,0.0010504216489247422,,0.0027545471700238565,,-0.02423716345735885
CCK,0.05362489645976793,-0.005612748351093728,0.09962028621317208,0.058099012331362374,0.021477191049686095,0.034851967091404576,0.05160725804799389,,-0.030679563023299144,0.06350234982412692,0.043238769113328655,0.054364266025854584,0.03715236991511887,-0.017615337032940798
SEMA6A,0.015845910490516518,0.03931296516821767,0.05781133616893374,-0.03540604990405727,-0.006300040748221831,0.0037708323085598734,0.00242052489270935,0.06322703625923627,0.010463064838656909,0.011044556298456,-0.055593755264134265,-0.019668901980338327,-0.014108062484319199,0.08720779990833154
IRAK4,-0.033871379041416905,-0.03017389156140252,0.07416345369379601,0.0066502498583819155,-0.009123541539832901,-0.018883785584050808,-0.026233016566618583,0.1491075463813976,0.010525895601743532,0.0637791784151854,0.02919330140831828,-0.0020696474776336292,-0.08026861136942949,0.016189166654739375
GSTP1,0.05698534175813238,0.011265343668295133,-0.018096518283099616,-1.6209486182250736e-05,0.019393799331960913,-0.03781866119861364,-0.0347667150723708,-0.047465931938980015,0.08514995331733556,0.0785469170444099,-0.007756886045262977,0.09123488517841545,-0.08197943176228563,0.04714770057153075
VCAM1,0.051643403040031385,-0.032924129197195805,-0.0368676873045778,-0.008680988187338281,-0.013398460063867322,-0.015425163963597251,-0.039884813282821084,0.021331388342251314,0.05594121828778693,0.01952735359418598,0.06026074139916403,0.020948507648370123,-0.04181898672155025,0.06474836464876509
NXPH3,-0.03642169329441918,-0.027890073577286557,-0.03360989826297592,-0.00042987125721241767,0.0470178921231944,-0.022038008476209892,-0.0024657813581790717,0.10079210615567623,0.004544503650911129,0.008876285703813753,0.013920809431472248,0.021169194942698553,0.1356006475036835,0.11085681207042376
MTMR4,0.023649842074987694,0.03311694044887576,0.0504306412424822,0.025989938547678147,0.06387462291977147,0.05357744834703106,0.04267470982819372,-0.014856715386972365,-0.0058586480311673145,0.09204215801855885,0.03447279999437729,0.02565562839792063,-0.012447016784096153,0.0007683868338163002
LAMC2,0.0335154295271775,,,-0.030138144911953497,-0.03878756080355058,,,-0.03879359383514686,0.005374400739672609,-0.013544919084019419,0.017521436919293087,0.009657257975941191,,-0.017893207989894876
IL10,0.0106761929836519,0.024903675352272822,0.036894154713997915,0.07341475662794622,,,-0.03216321885790428,-0.020480877381402147,0.04061765040738457,0.10180965143519802,0.0063540192305812,-0.026716917037376584,,0.028231056290527048
SEMA4D,0.0344146920067936,-0.014875131051923599,0.07348512655993258,-0.031533360747558296,0.08052507107129507,0.00714736345747284,0.07447374597969911,-0.017888940048170123,0.06369883562101702,0.11100784739557597,-0.017180154210639655,0.06910191635248711,0.0323946324071587,0.0899796389023679
TRH,0.026199036252894523,,0.022353999444142073,0.036896144516947386,0.012954152286656648,,0.028119121631059625,,-0.02268817614052389,0.06244624429628372,-0.04567835884294073,0.03614439785316123,-0.034581397052587955,-0.027147248452150677
SEMA6D,0.03925856624736097,0.018379431811270372,0.038895676638064564,-0.004020215012374481,0.010960934428736727,-0.0013631291087853126,0.06420834936989994,0.04272279544124863,-0.008586465463747247,0.022790483376120576,0.07183220746628817,0.011190297386188677,-0.005996242468346053,0.03727115071773554
