,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
TRH,-0.02274463189571715,-0.06294518502961562,-0.0277037838690043,-0.015168693305480017,0.0027929101220005724,-0.03680157087186277,0.09262665958508183,-0.04798815363930471,-0.04243795266155355,,0.020907517252685245,0.02692269492466656,0.055641181186208206,-0.06985201479659775
SEMA6D,0.04004328675999352,0.0011955788896311052,-0.025022814302658025,0.00544801365729512,0.06716158874850171,0.03730128219860424,-0.010737583206587822,-0.02611461336608374,0.09688220033583705,-0.039487696972868865,-0.06152755668960518,-0.01655770552705139,-0.005164902923644467,-0.0051370623763215455
CEL,,,,0.007845457748148713,,,,,,0.010322876173792277,-0.02289672913189261,0.006290977146409133,0.10032152607874469,-0.029721798008619123
PDCD1LG2,-0.018427480750411153,-0.025408893636278074,0.013552285928072448,0.05872963299619068,-0.016275491660701424,0.10884665210445325,0.00019711112025758398,-0.019881051752119978,0.048686090544798846,-0.0553885402959164,0.010504450368692565,0.057943803293323375,0.08038779252496801,0.04019851198249735
SPINT1,-0.04845689497270794,-0.00857946369199781,-0.007376503006809921,-0.03099512843882513,-0.02105136000100868,0.03450415066238499,-0.023437284360463488,-0.017058800181665883,0.019971654075775815,0.0018151099864905213,0.07111736191958297,-0.006457231419546213,0.12045416126217179,0.08933944793059358
CTHRC1,0.1140882048051843,0.10573964659535036,0.07999887844672142,0.09538638939142362,0.06365686648617482,0.1254940652502365,-0.017018958781290616,-0.04461995664150933,0.1296097935032276,0.010039284404043383,0.059992061158516415,0.016364272958831316,0.1258122546499318,0.0926214098685723
PODXL,-0.04286578494631234,0.08538671943256339,0.05760725269746157,0.06329577647889476,0.08393022275701137,0.19175390116444335,-0.019561659294744318,-0.058664835596073626,0.11542456404134162,0.09956778672232694,0.014384782690893652,0.07395380196807753,0.16106665528567918,0.007255528391444949
JAM3,0.011288708145793191,0.021977961566814808,-0.004659208777889039,0.07100224302656785,0.040522539998315926,0.10213546818472463,-0.02456884896495525,-0.07020087145524227,0.0007557878654911961,0.017647107244217915,0.029469695064777566,-0.03424014590553203,0.0009031925838848918,-0.03404822609661678
TGFB2,-0.05384769153145397,-0.02307858320392699,-0.04431331343449626,0.07589560549782103,0.032607826246103526,0.14093164021372367,0.02897274179890095,-0.08415959527470569,0.04760669648968095,-0.04942458602560319,0.004835386343934072,0.05064217829500485,-0.07849191456347865,-0.01708309892840212
COL18A1,0.026609853727060484,0.08097308453408286,0.09431174739726346,0.11706315130718217,0.14173377863534,0.19161256419552608,-0.0003857571240806365,-0.050766141913293095,0.10516023166357842,0.12640371052198462,0.07585160103524119,0.07333014533825137,0.16912679461013527,0.03844859024740799
NODAL,-0.022990343890235743,0.13142487542257253,-0.011193246017240735,0.05916417060198403,0.2819497590103898,0.08142051764881991,,0.0017674503914583207,0.1594632896152786,0.07516382214892167,0.056593519237384295,0.009361892625898987,0.021438153402544645,0.07016524466007464
INHBB,0.042433279651697055,-0.014623733753416648,0.04203127718592735,-0.03320955665086164,0.04399764438180023,0.04094631527254909,-0.06511591885504155,-0.033678675664405355,0.008843120826533605,0.016061552850247605,-0.0228175945652899,0.021971659204136944,-0.007631653625642869,-0.007094582638072534
LCN1,,0.010064746863661432,,,,-0.02491185367854138,,,0.1648156013658652,,0.012337479686941056,,0.11855952123601886,0.03256834445013656
ARF4,0.08590432465919232,-0.0020356619581475104,0.050628399060791154,-0.01968300883100233,-0.029045992585385406,0.1486769484051863,-0.05739120710786802,-0.045990047188781524,0.10303545792248094,0.028063145042271108,0.048378244324370684,0.02719156261570392,0.036091336754519296,-0.0610459035929964
CXCL14,-0.05023111523596515,-0.019864870998679035,-0.011702126187625053,-0.03426917868177184,0.0019514181026070527,0.0032559609306352594,-0.027648456118958088,0.06367531487233923,0.032921788083307646,0.02867427784367103,-0.052253823528598094,0.05666588248154607,-0.04779117749638378,-0.054703142152707704
LIF,0.0770720292666629,0.023082366821348527,0.015900797900524784,-0.01359408438461622,-0.020532842443255955,0.03723601848353979,0.014025754692200312,-0.021502348027848832,0.1400767003975816,-0.03831632266829417,0.019186042371584295,0.10853149028282362,-0.05587627093196291,-0.019685900197119466
IL17B,,,,,,0.026407546878414172,,,0.06864589153095557,,0.000335121992653215,,0.10136278511880106,-0.022062475325375662
MMP1,,0.01641052817351433,,-0.015168689996473325,,,,,0.19257871190436912,,0.0697887544909749,,0.147231315003117,0.042242804517278854
MATN1,,-0.0048870659671570935,,,0.05402259234939426,0.0032571676932978003,-0.010851013073445857,-0.010571429619357623,,,0.03053115070739721,-0.01857061773724753,-0.037094802822059264,-0.020105755305429077
ADAM28,-0.08130113816131414,-0.0063907970918108134,0.01817259502425095,0.02731892761680164,0.01907278767518059,0.10776613084062188,-0.020215162040342814,-0.01870346754229814,0.06772867874265415,0.08966469109193934,0.02536376128196247,0.03329405716349556,0.08453505950615428,0.03302039439046826
TCN2,-0.0073957770477498025,0.10803185193327249,0.04566543521607351,0.0874896989797511,0.09786660114546211,0.14488286733367942,0.018334226213232083,-0.010988598833387339,0.0493708977179621,0.03693487551899823,0.07778841352373621,0.08821265529435014,0.06106471513885762,0.08540022230800194
THPO,,-0.009169305814033248,-0.03106362826916768,,-0.028188056471234044,0.014714158326333025,0.0631016235266999,-0.010571430833724372,,-0.025203825391282908,,,0.01326705305634508,0.09629810983758876
CUBN,-0.013522221682286967,0.04790767454799759,0.06815141156643209,-0.028275039570461378,0.12418420857064487,0.09662312245516612,0.021083162218749625,0.043241568511997897,0.1189150201989409,-0.009942817686495273,0.024293730402875614,0.04177323194904112,0.14287041369175663,-0.016140652884865964
TIMP3,-0.008161979072322911,-0.0005420655978115251,0.043488214332918336,0.0761106047132455,-0.011581445755116949,0.14343261880515704,0.0214572323509828,0.02205779073052727,0.017923456117963053,-0.05852254622974576,0.004397015583279086,0.02200057230184094,0.12670423500547465,0.0593282147356156
PIGF,0.030113326324553685,0.014038690733847514,-0.02235607272403608,0.008500783575920748,0.08749077704241448,0.05616573994504145,0.009152606437404568,-0.02904173311679049,0.06060691516077671,0.02002037127951769,0.04263454913481726,0.06627464228927021,-0.002228591203611377,-0.013038962990021273
CRH,,-0.012664112807383833,0.051697023894236374,-0.015414153905148147,-0.01670434633505303,-0.03830788004271711,-0.017082027492369742,0.032238142514605106,,,-0.016623739826605064,-0.03130054336024444,0.02171517031926842,0.018369102730428858
BDNF,,-0.011502303895810638,-0.01752596130203414,0.012691524553544662,-0.010194870208510778,-0.12865905245948892,0.03824726688600792,-0.011906146253460627,-0.006550789269344984,,0.03810338884603018,0.06322165409955074,-0.029632666878884606,-0.06549646706798866
CCL5,-0.05963131368968794,0.04042054146765337,-0.03260950145154651,0.02184358929143768,0.02014159570788778,0.0880223320259439,-0.014581767235716298,-0.014341417199586435,0.07737288100856,-0.012229115571032803,0.051423199080667045,-0.018126165143857252,0.12044768198405655,0.06480898566004462
GAD1,0.11567547195475648,0.03928455910554207,0.0018551343953523915,-0.01253194094250194,-0.030619492386517146,-0.0861365400893055,0.04694027002562852,0.09228397837992389,-0.0065995436101314985,0.0544157634720623,0.01059113021309952,0.0640634168306092,0.07218914673363902,0.03858349454331231
COL14A1,0.03127911683832781,0.004328381537435362,-0.020972455729849595,0.00653243951273547,0.03262630301635395,0.0651785684409495,-0.02357074860397788,0.010150614267953563,-0.017950110658030854,-0.02758865999640606,0.006115576144384082,-0.02201826593745097,0.09104161846557504,-0.05227757462331055
HLA-A,0.07516466182466022,-0.04464514676230844,0.016844308140134455,-0.009959096023825702,0.07164898166477592,0.1801515027109336,0.025308047694429167,-0.05637995481764545,0.0024394838460731895,0.1599760236806876,-0.04323814551958949,0.0563662067030001,0.10525867847429028,0.01406063478458608
CD5L,-0.043486778066681886,-0.025822206903169418,,,,,,,,-0.02876947407484217,,,,
FGF18,,-0.023364430037794936,-0.013721433714124565,-0.02103122820046525,0.07196504925848178,,-0.011627288004705411,,,,-0.024733981732530115,,-0.030500237075884357,-0.02760157254105354
ADM,0.030147944828449624,-0.05530810971672624,0.021608936185268275,-0.04898588871106852,0.14558671764262263,0.0756845918745484,-0.00714369542192901,-0.048218142059305,0.0621642942535476,-0.007732253897335802,-0.09172526361847744,0.08775603272192721,0.007166909800792246,-0.03193018610032236
CCL15,,0.09441867869740542,,,,,,,0.11119503102243909,,,,0.05404760121686437,
GNAI2,-0.018077604174848674,0.05740561104831779,0.0024164095792543025,0.022273178387769557,0.015405463368396263,0.16813002080376632,0.025551621233712307,-0.09256175859810066,0.01795177098059124,-0.02111152908852144,-0.02574286695837483,-0.03737343804097275,0.06660240528071633,-0.010180144462598881
HDC,,,,,,0.08644076851334988,,,,,,,0.054622418687583114,-0.020105746199722788
COL11A1,0.03672007309633478,-0.026278461967168185,-0.01824636094487071,0.004303716937068349,0.07943049181943239,-0.027993650061952376,0.027645748479616074,-0.0197575947268535,0.0867640398501009,0.10999752038534617,-0.03814733283448043,-0.033852074291830264,-0.016621790450621846,0.0091925902036513
NUCB2,-0.06357314781372753,-0.03157227497313404,0.012845123991408868,-0.0472058812706616,0.017003369765644608,0.05472444118302259,-0.027062290220403018,-0.08264580330644597,0.02239795590503206,0.010436418510621472,-0.035637408201400676,-0.04268837727390422,0.03140527683349492,-0.0001245756003477506
FGF16,,,,,,,,,,,,,,-0.019811599149157227
CXCL1,,0.07723229812650563,-0.016839309398898772,0.10163457258492443,,0.0006732820349259528,-0.02455299182602347,-0.014341419631052043,0.041300738539716136,,-0.06604215902625864,-0.02791435027962401,0.053900577628836426,0.09745264983257473
VCAN,0.07938742541199258,-0.02373273309265451,-0.03625543965695234,0.010483463933098193,0.07342115886323336,0.12120575538341372,0.01783864012036677,-0.11317361958750587,-0.17861110014366455,-0.11674687360962972,-0.007087886535009279,-0.021843626761183402,0.015175472646389802,-0.07491449512223992
MMP7,,0.011790946403788765,0.014412246568131603,,-0.0029290357799698786,-0.01818359871901173,0.06716008570681758,-0.016339223353575478,0.12123848369495743,,-0.04369939521054535,,0.11288784520488468,-0.0511736150074996
PTPN6,0.017927718011492982,-0.020849008847050692,0.02412688361339021,0.018471026104006083,0.019305034388609414,0.058049308138419714,-0.013293007045841042,0.034795697875708076,0.10593591524217634,0.0358092575066695,0.06607089252859477,0.01848670975544115,0.04083517348147705,-0.010674766544758869
PTGS2,0.0816686356130482,-0.01373269419779874,0.01675409045407127,0.020569188768575497,0.14229453314624124,-0.0951855528091877,-0.029809584221058987,-0.009460467111609892,-0.04864701957947839,-0.04444881410558475,-0.05559824056402017,0.08830645289159406,0.02534192881573747,-0.03768573301188044
XCL1,0.0601566981900347,-0.028296520202342787,-0.014929410947764477,0.005962906398041292,,,-0.01760132404127765,,,,,,,-0.03578181847868795
CD58,0.05917275947711247,0.016129506968404192,0.038204428670545375,0.06393739220975181,0.0885966911894889,0.09836856575125225,0.012542391384127683,-0.09172955433140127,0.0977902920797173,-0.05585578279638103,0.05028383379347953,0.01980314454446968,0.04306132777442782,-0.021080046975715385
TNFSF14,-0.036334605450215614,-0.028511661207631305,-0.00813794780766175,-0.011419321589203618,,0.004477152463085543,0.02439035090406778,,0.05627337251762353,0.032800687347432377,-0.019785884449158155,-0.00014562473677273062,0.02269436042570315,-0.06296549638151955
CNTN4,,0.02131113204305025,-0.004427345874635721,-0.03798642439188065,0.08339694698372487,-0.06456620344103096,-0.009384172586063916,0.022129937188446754,-0.0416590974100563,-0.014135348067394055,0.136821527592276,-0.023304688817874394,0.10698423654652268,-0.002177043618545887
NTF4,,,-0.018885051055091095,,,,,,,,,,,
INSL3,,-0.025348459723104004,-0.013721431022745428,,,,-0.012357162990725519,,,,-0.02200437117320517,,0.11712497644565344,
BTLA,,,-0.02178008103715745,-0.0168151630229619,,,,,,-0.0322863052535243,,,0.07538791403087923,
MFNG,-0.04016058770756533,0.027521317365771434,-0.01952580607159736,0.009684940835435071,0.08224745251674066,0.10567991505455931,0.005838845515065655,0.025797582402358583,0.06277973910809202,0.0031053769424893556,-0.035609391489885775,0.0780987397442408,0.04321097834338965,-0.0006191711031337146
ICAM1,0.015190041923528415,-0.05197518399967697,-0.009945145471201232,0.042847706612546554,0.15551556963825436,0.10243807185837714,-0.00912582810359363,0.003790357559538461,0.0611023659243981,0.03704357222031351,-0.012149609705248728,0.03263847931693843,-0.049267652623796655,-0.027804691059112176
PROS1,-0.013391868630551206,0.00570216903673975,-0.014991536706223392,0.049004420061792495,-0.026556762636225147,0.17153794739287764,0.05473759639803751,-0.034513072493892474,0.08844849081795288,-0.07670533660667507,0.03616619479471145,0.03443196733840532,0.03740157881025245,0.006119712342233863
CLCF1,0.07426557689739861,-0.004185338334949213,0.00609770469400969,-0.04358093733357699,-4.007514170440427e-06,0.06640482391508014,0.03349301229838507,0.017891136009992967,0.11041783836905375,0.0842914132189571,0.03671550697102798,-0.03941875791222368,0.018449455684013134,-0.005034053053957564
PSAP,-0.14302923555183614,-0.0931666913179278,-0.0052255828396316414,0.031496990537862354,-0.09900771678380633,-0.05829270065607305,-0.01755644842250485,0.06202800752373381,-0.032302039321910746,0.045785361831395,-0.041532816174913355,0.018916221145024302,0.04934557722386776,-0.06800432918662305
EFEMP1,-0.06207047363080816,-0.046488740059543225,-0.03925466380981103,0.002209625426448052,0.07725108823389713,0.12239860593516885,0.007798900734863583,-0.023427866995247754,0.053645475081825995,0.022598469322348824,0.023134349224544933,0.0977480756027859,0.02915660345330156,-0.10514976428231237
C1QTNF1,0.12426944948898312,-0.04789851155966253,0.004798011668996038,-0.00932601577761459,0.05745993580756076,0.11333374717986128,-0.005306428552244877,-0.005406465566199978,-0.03833938183934508,0.02859063008718373,-0.030416360788219233,0.030371208943542723,-0.07983140502706826,-0.09696302797820482
ALB,-0.033439048430917544,-0.039189380198066615,0.07564854923309801,-0.030163842071758526,-0.019640876890944636,-0.03050069907599949,0.006962180866254613,-0.022871272247938182,0.013157888665769852,-0.013086155135238897,-0.03261792919790448,-0.02515858014345505,-0.030169128276425882,-0.02846612713084107
CCL13,,,,,,,,,,,-0.014687675258134608,,,
EFNA3,0.03755606566183983,-0.03193767761886904,-0.05156776303967801,-0.055079286889091736,0.024578053327250094,-0.09974525293799703,-0.013633245327766483,-0.0056798970209008355,0.08612091027919518,-0.0778858928105316,0.08154845599287187,-0.06371376798607671,0.05070623155829848,0.05053855593736083
DRAXIN,0.03293293836977557,0.032420396884167625,0.0601206928698167,-0.013907231348768376,0.09032114713128532,0.07242351017584944,0.0538229754114361,-0.020163621157941975,0.05417564121158361,-0.03510302562951608,-0.03077344857625584,-0.01515306299017803,0.05655303408595086,-0.03476187715334731
RAET1L,,-0.019746696305674015,,,,,,,,,,,,
NPTX2,0.055101989255883256,-0.028523405372641614,0.013010893207570418,0.0030172665186142754,-0.08326865603609523,-0.12664434723344728,-0.038085232459696534,-0.03195987606490052,-0.03097810293151842,0.031564091515180526,0.04978178820253098,0.09451686956325599,0.060090583127004375,-0.08120674446163642
FGF11,0.07588361644038491,-0.035572063751152336,0.005512590679656428,-0.0064784008200061746,0.029365718859020718,0.1721604881192918,-0.0036291801387709714,-0.017222550447670452,0.023187047873489987,-0.03612032882531906,-0.022083562211862227,0.03267433036947788,-0.031122484591938587,-0.0948049563266934
CD59,-0.05267729079291193,0.08593004775843685,0.04105421807188602,0.05911907208639438,0.031911031846173846,-0.012467858451740704,-0.023317851358930358,0.04122106694033261,0.10604685050262985,0.06796999000501945,0.028801241150529264,0.0007816647084963589,0.08086671078524377,0.058605842959343714
COL9A2,0.0702401422682036,0.02326511181457947,0.05543928687078661,0.0710994315539073,0.04477825504647963,0.02306760167973356,0.0013952803377785185,-0.0726787934167381,0.06906775499936152,-0.016999515457652548,0.09775042127102623,0.07413007578368774,0.03485014171917656,0.029984915780025274
DLL3,-0.11972582156431118,0.050912631135105996,-0.01188964770330402,-0.03219589578300521,0.05819718539360973,0.0713966361882689,-0.021251701277360438,-0.012553489622954293,-0.029119135835844703,-0.051851393786881625,0.03175319536938004,-0.04853925869372117,-0.016335663107793618,-0.022039199961236582
FGF5,,,,,,-0.02428753497193832,,,,,,,0.076270052869701,-0.004307999438783179
LIN7C,-0.018515587752806893,0.035521380883151626,0.03915734715147168,0.01633089967449085,-0.02988266620224264,-0.00016655423907443908,-0.0027984273782032873,-0.06880993981195221,0.03568315858295112,-0.04887973335885855,0.03373573304422733,0.011372227463018041,-0.006141492794064616,-0.008714208102936261
GDF7,-0.023006880795628053,0.008856439206708646,-6.711152967221734e-05,,-0.028055676282390432,0.047867647251345895,-0.01015813585108885,,,-0.036611372351507236,,-0.030343939579576203,0.04275314560547296,-0.01463182853766697
PSPN,-0.006523184199649622,0.051862754840678156,0.00018520690511504218,0.005215136018202716,0.0702971416925192,0.03513227994202613,-0.0372579243425625,-0.029205024037877846,0.035401760325217656,-0.08417533928387187,0.002395911666463377,0.03949300293781834,0.031585189218712215,-0.05919383193911249
ANGPT1,-0.009963466406774578,0.006390894113221316,-0.005115945780543445,0.010008127086533853,-0.0011184913326540786,0.018573765488665912,0.021179380114609986,0.004010138664710048,0.12451388552762586,-0.0030038020553486925,0.04254695043566746,0.023763155391841286,0.09731041189814557,-0.0277298220608239
PNOC,-0.018377491461781695,0.06356832550202501,-0.0011994692490355336,-0.02255696140961479,0.018991310868684455,-0.09427342917628606,-0.04891438747203201,0.043879201973912,,,,,-0.013966567026790694,-0.0005451430127206945
L1CAM,0.06548725227814774,0.029400632718443547,-0.029059375939896263,-0.05082291861500469,0.023558362945756917,-0.04557013255063672,-0.023063364862344855,0.0932697519325297,-0.05454019916824913,-0.05198295761368486,-0.030489486055249853,0.08733173756234781,-0.007257148061943774,-0.007330721765362454
APOA1,-0.006849056191037586,0.1073722686411261,0.005064198490950593,0.02816740431664101,0.04292155454464138,0.047516565583919666,-0.016091175839545196,0.015199051765337045,0.08024521490631492,-0.046985102893227326,0.010049562182640547,-0.006356244905730848,0.051002288440261334,0.02438533655152675
PSEN1,-0.0166670338608567,-0.026066817277174983,0.03613504162917961,-0.03957405054639532,0.0078026793449941945,0.026608397549343733,-0.0011109442176934852,-0.04380163400930886,-0.04726143700340416,0.0133807265277254,-0.005951352698636154,-0.02547606964457313,0.026623012883065542,-0.061058917171716014
CALM2,-0.0564597370681106,9.719598144336243e-05,-0.026665566776482477,0.019045538785948873,-0.0568034435750573,-0.18334428291034563,-0.006526878162088943,0.0833169458371008,-0.06451558214432267,-0.018767081411700946,0.08797237249322086,-0.03871852225950748,-0.0675868349261058,0.03763097242494542
CLEC2B,-0.02720614586407207,-0.039585421527955314,0.0307251870366958,0.0289083884328481,0.040444668953678736,0.12176766248613437,0.047934278963104066,0.02334158567166074,0.10051111147876801,0.03301093899596102,0.02497182247852828,0.0010627003329426697,0.1215691619802738,0.03694920600649589
NTNG1,0.06703389242160468,0.02816996135697789,-0.018902111220188096,0.05899558477466309,0.02802360547347459,0.05553160564515923,0.0018678050611283588,0.07673565406622417,-0.018989508327154143,-0.028088905601456285,0.09334496293560463,-0.049429648546353316,0.006368427448668216,-0.05962771237545498
LRIG1,0.042173478485135314,0.049463358975327894,-0.05807906695283953,0.028821699132541425,-0.030353489850607856,0.08757495964939056,0.08055285427809651,-0.05773244551189171,-0.006266205994755613,-0.012918381082501885,0.05106205667284782,0.07825446397453287,-0.04599034099160937,-0.06409402612255778
CPAMD8,-0.020244080636505898,0.04997435254949943,0.019789302802775965,-0.02047857003349594,0.017486145408840113,0.052133289488110655,-0.013706946850630324,0.03243431504009347,-0.037517229400253364,-0.06481181469577821,,0.057338939947254856,0.053049312035383184,0.047826965319419566
GHRL,0.06868896452693134,0.009666145994018044,0.0033625344129673013,-0.03468196505060795,0.01389483278750187,-0.01053912534783924,-0.024033140452654693,-0.013492007668552486,0.0223915775792674,0.026184601761187854,,-0.009963153347945125,0.04098305839388413,-0.01921069602208384
NPY,-0.029698856382843704,0.040968864482993674,0.0326467242036735,-0.04713743664480035,-0.031574444130790226,-0.0765753764669163,-0.007087943637259911,-0.009719911780377942,-0.04381199953705061,0.05284015832057019,-0.06352308231486986,0.0062258293531504095,0.10542843607180359,-0.03520407495460577
MMP2,0.06070876883564929,0.07284635274735346,-0.01514629953248836,0.07370015103063608,0.07879079075728486,0.1116797629339227,-0.010695890297358427,-0.11071325404008711,0.12945110763656528,-0.012848150948263658,0.01982615135063251,0.04027559112972564,0.1244235745323302,-0.03180344308174949
LHB,,,-0.01413510822827418,,,,,,,,,,,
PPY,,-0.03329683224136169,-0.0246051008760875,,,,-0.010017548182421546,,,,0.01022000595223217,,0.003912476773390969,-0.02599649536149656
ALKAL2,0.0009884887064299205,0.002336199303783609,0.06717833878320895,,0.071876223556844,0.007315978799409279,-0.012530862936882934,-0.0347201379938941,0.07694292972607877,0.06294437407194844,0.0160310768621857,0.07455741895223622,-0.03839891439709685,0.01084713293575332
CSF1,0.03582426246656065,-0.03936286806052877,-0.012604872821050266,-0.00855286585162889,0.04656746161620506,0.06327615727690697,0.09509855737357599,-0.052709946892304446,0.10989449542490301,0.007310538909901287,-0.034528766745557216,0.06341883607761502,-0.034287891782721465,-0.017801063398985236
SEMA4C,-0.0212620232968245,0.07525815264830298,0.017093333270948988,0.05459298334430811,0.05790970632109759,-0.013542076562187519,-0.028571337172624615,-0.045842110317381946,0.07513828462391858,0.059489510656911056,0.025999145062982065,0.013957292691044551,0.1197407385353343,0.0034562746992388496
BMP8A,,,,,,,,,,,,,0.1199096492019117,
ICAM2,-0.010009897388568355,0.14381079424649804,0.03819929490923242,0.10760139492670899,0.09688655677488356,0.12286119867557921,0.06348527621008047,0.06595891733554214,0.12157004565658579,0.1020357843521563,0.03975901532720464,0.15477280772196156,0.16285337426638555,0.056236735139662083
SYTL3,0.01423974397951503,0.03887627568355192,-0.04269842324394256,0.00842049692159402,0.040837342881293974,0.09386093772052685,-0.0029012621586753193,0.014786852382665663,-0.052258131989352107,-0.01278554793726582,0.023169997140012246,-0.02392772266620906,0.016760614122976098,-0.017152353870585203
IL1A,0.0565471243563401,0.028475375380768973,-0.005491386972761178,0.005148476987815003,-0.02805567259689306,0.07270551459598185,0.029790373535129394,-0.020318264694740955,0.003301825829640354,0.03530022403121527,-0.01440918830720238,-0.03590873972655662,0.025241636937880063,0.02327019275671936
HLA-G,,-0.03038545045934194,-0.014929409599513277,,-0.015153274633009058,,,,,,-0.03239823324055587,,,
PGF,0.06825197150411406,0.1369116643202022,0.04059498489533441,0.09676100464351567,0.18310929266625886,0.11588152752796703,0.05712391948887791,-0.024710557152970023,0.12483622600994601,-0.0061320860565355385,-0.0007535641320186062,0.09323351460458955,0.14776867316662637,0.03949930322999607
LGALS8,0.01590505850358344,-0.016432121288147843,-0.041041425723557526,-0.006721199074610964,0.03354713247328114,0.03141756165611095,-0.013718530808421335,0.035428616650661535,0.07390142726761217,0.09292299731690368,0.02601292126365914,0.05794033150644373,0.05819543570109896,-0.07049624626441717
DKK3,0.018051916356880148,0.0808825812525834,-0.013116843392629748,0.017457402853266357,-0.09292891129853985,-0.11207352305851032,-0.04695710267050706,0.07174678266878093,0.06003997531715794,0.022207917774530968,0.04013187072080053,0.06734656383069487,0.0616473774914,0.04190388500899406
COL16A1,0.07207279756828969,0.08892766036880868,0.05297104534533044,0.05569921725724798,0.03054619838623548,0.020245028184923228,0.019718100328525202,-0.11052505446950418,0.09821472544406656,-0.02178947498243302,0.012150195461387073,0.016000815651862905,0.05339841213723482,0.07030167407399172
TPH1,-0.037713663172388674,0.0391869725446413,0.005927655122717212,-0.020102371193824665,0.12111550699469414,0.032010544940687,-0.02316848687350666,-0.012722254215610171,,,-0.00989259338935397,-0.03603051534567335,0.0965614413673895,0.0005244739881968458
TNC,0.03240104591109498,-0.0010978367028141255,0.02600829437112782,-0.0412050488766505,0.04246217391863809,0.17175721483207634,0.029319226508064164,-0.09376304091457893,0.03193841655113579,0.00812462178906241,-0.03229933394415251,0.04958958239273968,0.03378113154509683,-0.10042023260653653
TNFSF9,-0.020244071028335853,0.004899799811708817,0.03419776669223107,0.048845769226605606,-0.00323681305004509,-0.052363475936420156,-0.03149052432889875,-0.02158483943968479,,0.10896113571837449,0.027369954941221037,-0.017658372098744442,-0.034635436972881524,0.04431964542698037
C4A,,,-0.0167579910326504,,,,0.011012183619165873,-0.011183344747350285,,,0.09061650162212358,-0.025298153898793398,0.02737883166778904,
CNTN2,-0.12942317952488372,0.013029651611000387,0.05398457777278105,0.006115747805634742,0.0004318725039556283,-0.03129202574414941,0.007731984286134751,-0.028634690142537333,-0.10163225171500398,0.02482591772809579,-0.00694890268948295,-0.043882838081449715,0.04061022409182092,0.02909835050224512
F7,,-0.021765708382252842,,,-0.013945556926203674,-0.021971331144995807,,,,,-0.020602603041403714,,,-0.026937295077298227
LUM,0.05740070209776516,0.14183499952470435,0.0802457327206474,0.12489681340058195,-0.04718123894133466,0.18512995563222348,-0.02363724894136374,-0.014155371918393613,0.08420556875556025,0.0725859672483826,0.07345333096161576,0.0256281624241068,0.11225768639613164,0.015068788970922032
IZUMO1,0.14915874047259564,,,,,,,,,,,,,
BTC,,-0.019746688080540357,0.00025872983770722924,-0.00492330517159063,,,,,,,-0.014905258989262421,0.07403446268230363,0.06741398903703054,-0.05488009190962633
APOC1,-0.15179049258061955,-0.11044012134890736,0.006498242473824706,-0.04461671416951583,0.06498250002996495,0.15654889593845261,-0.0030968324412010487,-0.06586256546705153,0.04293627133920486,-0.01658582310054207,0.07748479710561378,0.0091547082353369,-0.013941540129978409,-0.006127625002332721
PKM,0.0022836037449968055,-0.027927760797059224,-0.028845538258358564,-0.04710925279895633,-0.07700424946630816,0.07397478430907604,-0.013259011121679492,-0.01894862168230924,0.01474258454580108,-0.015773496427922667,-0.084973168573062,0.010169604377280535,-0.035673958662196574,-0.08001969082933097
TNF,,0.0229826554599681,-0.028602323515554907,0.1413202233165338,0.06373920681884788,-0.032245654741800335,-0.027092650091672315,0.02755268277898437,0.10057159487115536,-0.006410068247550448,-0.014467024966478914,,0.06934337959114198,-0.020965073393944336
GNAS,0.14940820337632713,-0.01408825946945516,0.015741373295161006,0.0021915901785152093,-0.04129011405645786,-0.07674424548354211,-0.06686217333782567,-0.03901692386953746,0.12691986971799885,-0.03572350952947411,-0.08245523480833576,0.026553851719527156,-0.016979436499574504,0.03455482242769822
BMP8B,-0.046890153772801126,0.002508118355194342,0.0720239841449822,0.017106685795049658,0.07147624348523078,0.02245724528328932,0.049928704401571156,-0.005852765468535991,0.1329207041090653,0.14785196592851568,-0.03529871705066581,-0.02736723895165941,0.1848951968592691,-0.027081527759250306
LIPH,,-0.022310632032057787,0.0070176215112961226,,,,-0.009574738837246511,,,,-0.014687680659904273,,-0.022347187998981003,0.07234223961554176
CCL28,,0.01259617364574586,,,-0.029989503429131526,,0.0036562799558587135,-0.010089300249574688,,,,-0.01748705667512321,-0.008684200737741897,-0.03171923099206911
PTPN11,-0.04370270062132568,0.01691707343847175,0.05581861344573676,-0.05201559081180336,0.06080981522956045,0.04840007199421751,-0.044958436450315706,-0.012753530806818021,-0.08007999180696239,-0.07650592255546132,0.012154374536471052,0.0343514719816067,-0.015838134052002604,-0.008078370393735799
ADAM12,0.015266021160049477,0.09244973370109674,-0.030780866845243504,0.04624359599801904,0.1905941626304115,0.10843787757719482,-0.022861424148837718,-0.06733165529577453,0.14945647808441126,0.1101042710029696,0.054542057414917015,0.01575273212842332,0.10068435054431604,0.049307737041699724
EPO,,0.004384374279419373,-0.008542759365741613,0.04742637828968579,,,-0.010017548619689504,-0.01272225608391629,,-0.03289053497673671,-0.01595119630134695,,0.038424606218705394,
