,UKF255,UKF266,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1
MMP1,-0.06342350999784796,,,-0.11454040127523146,0.039575571398886455,-0.011365530621953267,0.044872896048072125
MATN1,-0.027239521943776154,-0.015736702343440493,,0.022256876188265447,0.018184024320235692,0.02105700974311046,0.01632085854276331
ADAM28,-0.0306868786888147,0.030791098500201723,-0.019723115826510026,0.0834830298449099,-0.0030865676653300247,0.00983659572053179,0.013169358324239992
TCN2,0.05018791062746733,-0.018266619946358024,-0.04960844587012558,0.10533178927547125,0.06813810117826459,0.03141988114481249,0.037109682331132224
THPO,,0.09183327228643516,-0.01861788124589473,,,,-0.027987288543386304
CUBN,-0.02674535129879672,0.08741773742803714,0.019204133151111365,0.0255119664206705,0.07897093467249358,-0.01946049533708807,0.04497522415661016
TIMP3,-0.024106615349600964,0.05283482515470608,-0.008266047181228057,-0.036497569106471395,0.08713296324732261,0.05155317205362462,0.023016626395310942
PIGF,0.029638345151757405,0.0818977413180996,0.017046730251032486,-0.012036053941178421,-0.00885349814540274,0.08098316271011977,0.02707215811245417
CRH,,-0.013261449508769528,-0.016792290253540273,,0.0031781634789402437,-0.016767936080805478,0.030942211812747367
BDNF,-0.0001320303882632096,-0.018344033376286352,-0.02071298930879066,-0.0030189923954725994,-0.022416173227162935,-0.02059876179523567,0.04408042122245167
CCL5,,-0.019371713851747973,0.0018920552185109796,0.04655663309279183,-0.018423243856421124,-0.008705281184477968,-0.05704216087769357
GAD1,0.019813829271682203,-0.08139309555942076,-0.04152124792481157,0.0521089303849914,-0.03444030134576671,0.1338665910139344,-0.007600229025792635
COL14A1,-0.047222183495809464,0.05048779149456964,0.04649123312439058,0.07649594693443663,0.03778808718869495,-0.009511008302886577,0.10090858414185275
HLA-A,-0.06113726283712316,0.06276986560822814,0.05210497425532812,0.03257240607798345,-0.006215384443402684,-0.11140173374386357,-0.04460586517637531
FGF18,-0.01705135435510587,-0.01839938907844741,,-0.019993467601134598,-0.04913700744309505,-0.04336462713599949,0.021383839013514913
ADM,-0.036894242560982324,0.07242400646425717,-0.014654872784532924,-0.017315023868398418,-0.025278990969980975,-0.013947755761124295,0.007855416651840546
CCL15,,,-0.004063168820668944,,,,
GNAI2,0.049281635329789145,0.056714928626508364,0.06362451445632913,-0.06267743997419364,0.0006905482812537922,-0.0834281601601796,-0.009002858356955851
HDC,,,-0.02266487574306822,,,,
COL11A1,0.05926492892871034,0.14925323513911298,-0.020204068071332668,0.001603514460363619,0.03398774764107966,0.07297509720045095,0.04353869406429172
NUCB2,-0.0752098822194135,0.006180853856699213,0.051613312170301184,-0.01949331022100505,-0.07391625806485129,-0.06535588992666976,-0.048858856730157656
CXCL1,-0.01680177523985164,,0.05173085831042079,0.08688697810967917,0.059470161329255505,0.004907215263084588,-0.034015116476387
VCAN,0.07937024489581768,0.13175725730429003,-0.01883529045796133,-0.02642426283011726,-0.019424714573772227,-0.004653781390393255,-0.024427350803953276
MMP7,,-0.016300857958711997,-0.0065130864772386925,0.011922750321792807,-1.404135261378188e-05,-0.06865163554425277,0.02221741410996187
PTPN6,0.004510569303136274,0.07329530417440633,0.027788161976920734,0.08229426349346128,0.027886597373110167,0.0611208353047439,0.02082685349197234
PTGS2,-0.01906586346186058,0.039672213788669794,0.029654493818545503,0.19315145861579053,0.012290540630615188,-0.019086383458259092,-0.025766734106665263
XCL1,,,,-0.02535774535212891,,,
CD58,0.005871235445038461,-0.02178569569411851,0.02583780635001753,0.05364044232099333,0.09536882072777894,0.041025858332764856,0.07996703931585668
TNFSF14,-0.044935326841736706,,0.017321610102693626,,0.006433755540222122,0.055965995437976784,-0.010133062861896693
CNTN4,-0.01960237971586539,-0.060570190448932956,-0.014935464678605261,,0.02752843510939165,0.10571862326575322,0.032137168080773604
INSL3,,,,,0.020519283174831635,0.022704714163595263,-0.009644624250901462
BTLA,,,-0.021132681365633347,,,,
MFNG,0.06888998981419191,0.0868550248734593,0.03465542630689649,0.06502022745891668,0.005195400747608022,0.02924370013653818,0.018074385549906653
ICAM1,0.06162286718269685,0.0586809999361432,0.045916635546629045,0.06174126210854293,0.06724889658346729,-0.0077076778862145146,0.01019940835483023
PROS1,0.04572476453590803,0.13564551994903076,-0.007389660763695557,0.04914725288393771,0.10354185924971493,0.013646246483525526,0.08366178115446582
CLCF1,0.026529675937628706,0.009148223217225023,-0.005877689749403006,0.07202597941981476,0.03098049566081076,0.07950042441214869,0.039331003013470874
PSAP,0.007405074410421047,-0.11702749570183794,0.024936673048380556,-0.10337163373997628,0.021165318043392965,-0.007370698761055807,0.08604279347351959
EFEMP1,0.009644612415963526,0.10788413703320032,0.02316748353381506,0.010939264486321244,0.000546276341451839,0.0303398397411566,0.08898182229551753
C1QTNF1,0.01921577043891506,-0.03361914820242881,0.020427590956528813,0.07849582734302582,-0.041639679508202875,-0.09506118486492236,0.007706268420142097
ALB,,0.07826991951484703,0.04144076117141576,0.02473110815394655,-0.004466902716482138,-0.0036827848564258653,-0.03432619430780688
CCL13,,,,0.01048711163623998,0.10441071637325827,,-0.03671720022947558
EFNA3,0.006794925111717014,-0.08137716982818675,-0.022203757442838697,-0.024468521443644514,0.056181285405956606,0.03965975744652459,0.04137804991375657
DRAXIN,0.009676493507801623,0.12052193227943389,-0.015091717228877253,0.06165053828668416,-0.07635695718485892,-0.02846670714135195,0.007371669241629007
RAET1L,,,0.0291162757272652,,,0.010441875527261777,0.018028075786616284
NPTX2,-0.008710877210309234,-0.12275208168331393,0.0327382147607072,-0.013239540284660054,0.04758073956627707,0.044817315027039464,0.02925204845244823
FGF11,-0.013282966737197874,0.06204929804526173,0.00021260425675857862,-0.029937864004741174,0.023879476656256334,0.03413349350901457,0.0884274564685094
CD59,0.032848508294535825,-0.09438406458124658,-0.0012882456774320327,0.1239223772636992,0.0701965546603912,-0.005873516658946065,0.028993585725987474
COL9A2,-0.03106596480508584,0.07210940111439976,-0.01564801293225629,0.05049305293509562,-0.009588765338804222,0.10586123987857875,-0.027715116040972057
DLL3,0.07038634127747459,0.11074105951053037,0.02904849464117449,0.05856014539109568,0.04092674679644288,0.12818572871400294,-0.036080778756731324
FGF5,,,,-0.043975634795127824,,,
LIN7C,0.0565846633767747,-0.0476560527419979,-0.036556907423119386,0.05921109468976467,-0.014563222355818457,0.02277798094099762,0.0039875330528988725
GDF7,,-0.022273181302075916,-0.01654824945359975,,,0.02816679115852857,-0.026610264033539957
PSPN,0.07427203912380054,-0.037456813597477094,0.055647883036689404,-0.009630417414815802,0.03177969295135748,0.03524259686128164,-0.004067494506397718
ANGPT1,-0.020034100304332,0.001008802404693323,-0.025519595689310004,0.1053744133759601,0.03174531785530511,0.03336388586862228,0.01657918621239644
PNOC,0.013863397119452536,-0.07430443756587816,-0.0665619022500483,-0.018227593517218917,,-0.03831048692477032,0.06428010361678231
L1CAM,0.00907477327005623,-0.026437159284565925,-0.04364379552583142,0.0045787692867064606,-0.021306198727099046,-0.05363579877297408,0.05121200672891911
APOA1,0.10351689413303261,-0.01325065348637811,0.09143499622386639,-0.016613303123524065,0.07842382392253314,0.1085791012561548,0.021368193777827338
PSEN1,-0.042413766197196855,-0.016129127562577426,-0.01914342313103811,-0.04117444250128055,-0.023486453008018177,0.03337797826464913,0.043153247051226196
CALM2,0.10070911119103335,-0.13739600781544875,-0.013437579446460702,0.09678648357706411,-0.03663149185612238,0.06288575312326544,0.10122459935393388
CLEC2B,-0.05286507384595125,0.020589145060225113,-0.0022649083822794142,0.021055656901831876,0.02153715814178402,0.0011731937069247747,0.018076994132361846
NTNG1,,0.009275455389000053,0.012426280639288776,0.035696839156977446,-0.0572893048121299,0.0595085016794347,-0.001015849208578625
LRIG1,0.0029183474700253563,0.04683440281870438,0.039333720778657114,-0.09296368998284835,0.058718198579088,0.09523834744029593,-0.007440257886376581
CPAMD8,,0.0163192670973034,0.06855413849941173,,,0.08796217218587106,
GHRL,,-0.0165763231196603,0.022193465187747584,,,,-0.015453861484926659
NPY,-0.015766623006457158,-0.10547193892028857,0.029377022395729063,,-0.007803949891227715,-0.008163071318766027,0.06775036938872835
MMP2,0.06590838260378418,0.05815631920372067,0.01652825270631239,-0.15885452011480522,0.035285433776777675,-0.012921421527075453,0.012927200711964742
PPY,,,,-0.01685971119274904,0.012834233019560529,0.03929603837899575,0.09023473576382025
ALKAL2,,-0.03130379690317722,0.022132712383304838,-0.034253206190951166,0.018650106571643857,0.014226828163899143,-0.030605797122134782
CSF1,-0.009218782349764247,0.07462011131717021,0.09659088378378808,0.12316868092111018,-0.038341299747725155,-0.028439307736087632,-0.0009909684267243634
SEMA4C,0.06798048333977269,0.05259183229830813,0.0419254847158395,-0.015000123002605873,0.08574974602450146,0.005544484197747911,0.0708083244458247
ICAM2,0.0809580556073522,-0.06057020482561225,-0.02223141038038867,0.034166518338715424,0.07768297384951421,0.07223885089768865,-0.011605435952428722
SYTL3,-0.010339209512581398,-0.021416682495058872,-0.00040126082237603773,0.03782290806196653,0.034264319377655464,0.03145575249727109,0.019451218635155886
IL1A,-0.02110676876148378,0.04392683584896537,0.03481262260081234,,0.08435377640292696,0.030155630899392157,-0.024978309492532873
HLA-G,,-0.012030065852770156,,,-0.005706830324276344,0.08531684845898163,0.1085522392511527
PGF,-0.07348581739914398,0.037773156200864105,0.014917971113275717,0.0036897031814741477,0.14694532336213623,0.06018407525286898,-0.012985986245625258
LGALS8,-0.0008980151301784822,0.008781356918607387,-0.0459107821773575,0.09328031169266979,0.06788419757039335,0.08788964329266075,-0.03549156749730205
DKK3,0.04198323526674279,-0.15321187697415994,-0.03032259724075291,0.12632778095159186,0.0524341967583596,0.03611659434993838,0.05323014100322997
COL16A1,0.046088619701729366,0.02834757086478462,0.0014551513006363912,0.03765755976899635,0.06549034138757698,0.012591361594395072,-0.002115899996420868
TPH1,-0.023413850261971843,0.01680105312114123,,,0.051945355819925716,0.04928918638628773,-0.012758350644672055
TNC,0.05187666688310426,0.15403180281482323,0.043080072658219885,-0.17966194306425895,-0.036323559275717975,-0.06926255137535205,0.07934108363660425
TNFSF9,-0.026074300164535276,-0.004385290415257376,0.019885848618969432,-0.03990056834025607,0.01671879161031008,-0.030373555934333805,-0.0038977841105182175
C4A,,,,0.18945546044558167,-0.03824589385159164,,-0.026890913073285682
CNTN2,0.01936182266300108,0.02368146450027042,0.022323904476579927,-0.003353943380607148,0.04700060959786,0.06926198799356413,-0.04444834464921302
F7,,-0.011071268239957391,,-0.01822759607500505,-0.028143476442448644,,0.0023059343095379187
LUM,0.013016825430303762,-0.014524043770870255,0.06000115060260859,-0.03745032898446195,0.13234852833817898,0.03138023856186269,-0.007451795322743695
BTC,,,0.05187108921312422,,-0.009146350041071416,-0.0013125533572077952,-0.025751268597600796
APOC1,0.033533271936850566,0.13045618384993643,0.06236109586875411,0.1470180371448053,-0.004133112042303721,0.07729517502774168,0.06645355239880489
PKM,-0.06454277576344358,-0.0407475227136888,-0.023369666498828514,0.06394698026294772,-0.04208784094280543,-0.06837887008052128,0.05187182229593071
TNF,,0.1427977912127724,-0.008630526288151029,0.004912391884053657,-0.006905905488170468,-0.042025462509557784,
GNAS,-0.0028787850701670246,-0.1328019652055574,-0.007762356282393268,-0.08433700595009193,-0.10954398576603991,-0.10240474722168535,0.052660380678125486
BMP8B,0.015883900796036965,0.13027922295211197,0.0623799463720561,0.005207893192888872,0.041911833841935274,0.041705079222514804,0.016951738783894766
