,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.033241966067642265,,,,,,,,,,,,-0.02297408682586123,,,-0.006613253833147153,
BMP1,0.016917536420683856,-0.08980432447177225,-0.055703010398384115,-0.0014488375438956433,-0.004149762829956348,-0.10887138321133429,-0.07015712615335687,0.07798288620357963,0.2776449044912067,0.0862926729061697,-0.026467106656984145,0.0668495478565306,-0.1301293249396494,0.027576332074395027,0.07359803934083582,-0.23894460672883772,-0.12249758275592194,0.0007784930658345879,0.07700296662764718,0.09764555874844101,0.0765636760734756,0.0799806651105394,0.06159179790894757,0.011017789331044464,0.05230287468128226
NDP,0.05810194838071124,-0.23103359530593562,-0.09354452157827206,0.01928063347952227,0.017527340957368943,-0.1929740876505099,-0.09636036768658511,0.03423273913439177,-0.011050122539300817,-0.08911159534639129,0.018344111944272275,0.009871796635226303,-0.08920469838391672,0.012859751807153489,0.030006826223969732,-0.31711378196339685,0.050216502789102405,0.05759410653395511,0.07309436319443777,0.005905996997026705,0.05765823851579632,-0.056667880025631896,-0.03319227416779422,-0.07485901197482243,-0.11558383922615113
TNFSF18,0.11549553279199976,-0.02215799700058453,-0.0481062932671935,0.00851644764792046,,,,-0.010527941317603937,0.09644101947897253,-0.012346353038197448,,,,,-0.026700389011000854,,-0.0686643046340811,,,,0.06115103770939193,,-0.002613798381294796,-0.03196989397475174,0.05386416883108106
IL36G,,,,,,,,,,,,,,-0.03786029210241594,,,,,,,,,,,
RTN4,0.011478152401433956,0.020133473722966887,0.012062395348173051,0.02106395073824162,0.0775776291724795,-0.03019591095301978,-0.02860611871186119,-0.03702615757906787,-0.13385733692075316,-0.06566846940950782,-0.02925392232295676,-0.009105962971923018,0.11646441110262677,-0.1464887227181395,0.02818374875081255,0.13772523310091817,0.0188395966049567,-0.10162870420257772,-0.05084164931746093,-0.13720681948839977,-0.08382307306774946,-0.04836387899131918,-0.10936996751629524,0.05311800063447552,-0.14040798957755674
HEBP1,-0.006612106268466176,0.10034123076304587,0.04687395187415808,0.02527574088958768,0.1315379252305436,0.07018806000219661,0.039946129107723154,0.04708052998898665,0.0643554819932974,-0.021387393199155925,0.028457693361980292,0.06389890158718162,0.12111919742226285,0.000796212213132621,-0.00792164940488885,0.0896078327245938,-0.032939136527393026,-0.03486020339522909,0.03810143780187596,0.022837361998181305,0.06122599605437041,-0.059937374303362274,0.027814492287034708,0.06983431964067124,0.033580759329316354
WNT7B,-0.017945681080745544,-0.1728966203338911,0.031098836548437005,-0.00913131029288212,0.04259173547881951,0.1370807457034103,-0.052415835565814944,0.0559074793122643,-0.04933858103216916,0.009872962100674567,-0.01277048247282128,,-0.03118781618284441,-0.03537450993688327,-0.029394522198699008,0.22752678921500186,,0.028021241693336203,0.09320191326294897,0.08894559929025445,-0.04954349924002964,0.025025821754858738,-0.03314011712304463,0.04556139345068877,0.048322877728206495
PTMA,0.10684939385265552,0.26116173352282124,-0.2722200199984819,0.04440958404294189,-0.2689776163909493,0.2005471899013595,0.13804089954901355,0.11693896808131615,-0.24933759549349296,0.025641733586473214,0.034569376854460876,0.027001420110367217,-0.14754339389714205,0.12350230376880324,0.03716644001229941,-0.16443758980106615,0.07302491508337342,-0.07599344584515022,-0.14270714361550496,0.008094507723327331,-0.07010119545735947,0.045775781794942995,0.10621761583547258,0.11395760201846661,0.23954183600488796
FASLG,0.13747417400504802,,,,,,,,,,,,,,,,,,,,,,,0.09323885267825263,
