,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.03925144334347867,,,,,,,,,,,-0.018219039638952696,,0.10140056725835919,
BMP1,0.0705579802076442,0.26955223507454706,0.09454397813425708,0.07757137454652249,0.04064630937480048,0.10345430296765251,0.1347488796056316,0.040913992367900456,0.03730257625486498,-0.017978111861838127,-0.000330497730769491,0.16665250215861854,0.21411141991262558,0.11532444744102435,0.1220729970854662,0.05270135441620961,0.08037025983749192,0.08158410816413982,0.17676760605008646,0.3652219703415508,0.22205842095363226
NDP,0.029270462956370077,0.03352172758620802,-0.018965412310446277,0.028840079666274547,0.009841979771911483,-0.038129638635589526,-0.023688284769323824,0.022674690434432064,-0.044088582449443796,0.002946181537295624,0.01748634429171507,0.12904282743944093,0.011043131089822382,-0.04947966419309141,-0.08728467848567617,0.05824232602495533,0.07018826590396185,0.015764972645455434,-0.08276990559693194,-0.047971852692839344,0.05522480546388379
TNFSF18,-0.038282610667990574,0.038283617231334645,,,,0.06834014386961675,-0.03566209673976115,0.10599106803804755,,,,0.1195799026970776,,0.06154315305377302,,,,0.17212285300499314,,0.10392422627643065,0.035507952537686606
IL36G,,,,,,,,,,,0.09025484635007944,,,,,,,,,,
RTN4,-0.039832892282856,-0.01496136502846513,-0.06372935393103987,-0.04428131888197842,0.070527262655322,-0.028720711542634537,-0.12757726699551025,0.05944463360346299,0.11402799119306602,0.0371017104557973,0.007928553109033738,0.03891286751639922,-0.038904699467066074,0.09340293189330476,-0.0961443888477996,-0.07602079944091802,0.010914569787364877,-0.0690902831869072,-0.09168465537061489,-0.058019538296849714,0.030562489505145386
HEBP1,-0.02825829423252222,0.020520230811514256,-0.0362633322903814,-0.00013321402314383883,-0.019465481635471574,-0.002079083905038313,0.08903430822113134,-0.0534745291541416,0.03927179204070146,-0.01656787444544762,-0.021378380563706344,0.08498490063645786,0.13147830771876176,-0.01723625629541746,0.042605399539733975,0.006318612742527488,0.05390829532359689,0.10236129859113235,-0.03912148323262474,0.02104079011023429,-0.022631168349294656
WNT7B,-0.03372578095379062,-0.0021983134975995912,-0.0398502826909165,0.0052881546871896504,-0.005979818518127513,0.034014626078786615,0.006129262185397186,0.026493407623443512,,-0.010207247282630208,-0.014216708989072326,0.003715204018965508,-0.02986821316877522,,0.008608912563838037,0.083115481519415,0.051037663805074955,0.04331641020288114,0.023590708577947424,0.07687768689117686,0.025673302587633232
PTMA,-0.042650707041224374,0.13671050945500626,0.1345068695693171,-0.023336984065968274,-0.01438329744447691,0.04792642094207951,-0.08771739655608284,-0.02316515196883568,-0.10402861550726906,0.07809344141100034,-0.039170200916501766,0.12060014628397546,0.14132442994715405,-0.030914634643999843,-0.11650949938403625,-0.01841560889482152,-0.04865363994640728,-0.1029324294865201,0.0652189061235798,0.27188573337530414,0.14874699680275114
FASLG,-0.01893963875306088,,,,,,,,,,,,,,,,,,,0.02815653557112339,
CEACAM1,0.042412845178009084,-0.008646349329112239,,0.05228617730036734,0.045483859021841266,,0.09496205566600606,-0.0185814287850727,,,,,-0.01472516509254347,-0.04563042133364303,-0.03941525866153605,-0.015638939507071254,-0.019075968896895293,-0.026997794034973467,-0.013334425623496396,0.038708432567326846,
PDAP1,0.040071081135627296,-0.015309318614376857,0.0015107733692609618,-0.05751003603042046,-0.03907523613517659,0.06541182805104886,0.07102438494612402,0.029358010432787116,0.017208810240963317,-0.014358413222940222,0.03563629603011077,0.0661318977151158,0.01386642337588604,-0.09131108067253768,0.07477803268124059,0.022834035099109244,-0.02234067311417396,0.054158882103866435,-0.02825492546279295,-0.09504538627916491,-0.05904791790318453
QDPR,-0.008715797352907444,-0.0752142611026192,0.07083435032269285,-0.010707798157143353,0.05493376185316388,0.002223454735330573,-0.16707471625037962,0.02216872467380022,-0.07485479478674677,0.013661535081740759,0.000322386960413053,-0.19572516466007175,0.01755259051847328,-0.019940098378429038,-0.1921423478350705,-0.0025491509068649976,0.02126107330051725,-0.07131816529262221,-0.09514255859020197,-0.02366834044524873,-0.09045164787049693
POMC,0.016498265809925455,0.10887155935415033,,0.044423342541025694,0.06011158120367634,-0.006189659266255637,-0.021013158706334824,0.12809863635441698,-0.023607706346850773,-0.04200093752748621,0.07714572308827905,0.02499369775835761,0.06787521180092472,0.00039134958498474373,0.02727787038973197,0.1470619755741683,0.11231753374686618,-0.005586850616159444,0.04642191184660291,0.16046285401832472,0.027101816100366438
CCL18,,-0.06889340031105945,,,,,,,-0.029594831175560693,-0.022373844759706076,,,0.01524702839885937,,-0.044412787998051775,-0.0353143115047642,-0.030467630374865322,,-0.015801958005072676,,
CCL17,,,,0.029671394181768028,,,,-0.014735009388955536,,,-0.011816201599763394,,,,,-0.036085059015996436,-0.0427119919004904,-0.024020751340786406,,-0.04398714418250168,
VEGFD,,0.034940811649183875,,-0.013477483897609215,-0.021268824509784342,,0.15335644893427955,-0.01569890619969094,-0.01920353532767539,-0.0017604831739698788,-0.012663789241657807,,-0.019603224500977567,-0.01933801667817417,,,-0.040072698668748345,0.014710454234333214,,,
TNFSF13,,0.028894920813864692,,-0.0036549605482656296,,0.002008006546453213,,,,,,,,,,0.03524507863564969,0.15833649479606912,0.1320206257007817,0.06744467792437292,0.12849883890473357,-0.02990702635410779
WNT5A,-0.04391505146297139,0.012773273406888488,0.023084641275418063,-0.0043303880907387925,0.006863653237509341,0.01844920314047403,0.09555829656681486,0.016464295125448954,-0.0011462609026120405,-0.005040718632377512,-0.049384742479098895,0.014208453953138986,0.0552854869987502,-0.06808813299924345,0.07009257593708068,0.015833051620696415,0.07125423217934802,0.07699187019956183,0.13670987117203634,0.1364485066695161,0.08890825225470587
CXCL8,,-0.04168269295484535,-0.07545059378931235,-0.034754955887225436,-0.004753286935457348,0.04615090428323773,0.003999038038798569,0.008965801541223296,-0.04375843592049449,-0.044436272492373516,-0.03807516862755009,,-0.11649798523070493,0.06827919714264415,-0.06924213545836988,-0.12222405928232828,-0.18355074604853253,-0.018977639709261036,-0.02276428306986132,-0.05079360725741236,-0.052178481934079014
GRN,-0.06556836592604472,0.26490599135671344,0.13114881592060212,0.001931381601100884,0.024350450820428155,-0.015868437504034008,0.11889131485667831,0.05490732869083374,-0.05160296990220906,-0.012580852628545712,0.06709953393965339,0.06009056922893592,0.12000318193588275,0.10721562286517608,0.10430111719064278,0.14478716429999905,0.08552070970473608,0.14158020734573493,0.1413539229691192,0.2843984044556513,0.1352497751241508
MIA,-0.04414415082671527,0.003968055646683447,-0.04360304695294083,-0.001416075575292497,-0.03370893597591849,0.10961810507501009,0.13465517231748905,0.08207822390809333,,0.04355455590591979,-0.017343639717014848,0.09981069783768884,-0.027933125032921627,0.03886092701138309,0.034906793542429586,0.022293971342458474,0.052583494431099095,-0.0044804337321508675,-0.0033515989837303436,0.06864824030666833,0.0467992344080876
COL4A4,-0.02640924690237914,-0.01399507212039442,-0.040411384429663785,-0.03408562947951292,-0.03456560670607144,-0.024972142445799865,-0.023665360111463283,0.09318763833341825,,,-0.016823973958901013,,,-0.03234791647168345,0.010649808129747782,0.062209075127633566,0.0741496639283844,-0.037002025722424586,0.08543458467053576,-0.02903095694327794,0.06994703589596875
TAC1,0.02241244197021992,-0.06592163240160029,0.07374430751960359,-0.08434334611421346,0.04455449139895645,0.024994511913817977,-0.06630152994177974,0.03012217424524612,0.006989031430092615,,-0.029815602814372684,,,,,,,,-0.05022814380887148,-0.00921986558832989,0.11879370224993499
