,UKF248,UKF251,UKF255,UKF260,UKF269,UKF296,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
CKLF,0.011474073860393307,0.003601899595485283,-0.04468013676604443,0.044574612471975056,0.05503116971396396,0.014106685756764109,0.038991718164134395,0.04016678589593418,0.06463480431477896,0.16072900816040553
CD24,0.037313603330140714,-0.021262692276082417,-0.05048932659820775,0.05994251270576724,0.03583494501467754,0.02984007095648221,0.09344487773334707,0.020958013824426757,0.10428700486917138,-0.04417117444481373
HSP90AA1,-0.022191420804529304,0.010750611525117642,0.0038501646664590976,-0.07725424160685901,-0.12612011887563987,0.009952777366608715,0.014632006972465245,0.02244173948332571,-0.12655765705283117,-0.10993416094516396
BMP4,0.09872787208877595,0.09179133717208127,0.12216258082786068,0.05259629560747066,-0.0034374027021415307,-0.011261461519901438,-0.008222287438885175,0.017041952524507117,0.08243035401824979,0.029817052872339836
SCGB3A1,-0.012544741378496026,,0.013400613702181988,-0.014512416999186659,,-0.026865840466519127,-0.010668687887643946,0.05008920064404076,-0.04118819661816587,0.09924232838617397
IGFBP4,0.05158029052644406,0.028381971962701983,-0.02032702444157081,0.021410684780415863,0.08835450790398226,0.04282934880668516,0.06783198768707595,0.013500592280882759,0.008157489457435664,-0.023934454391446036
RSPO4,,-0.012267683614384333,,0.04139440248344009,,-0.01639287900711712,,-0.01683064467080334,0.05646743222188779,0.09664040706677673
LEFTY2,0.03891993236351749,-0.024162587830571992,0.034563547543396224,0.11663270310199837,0.06244834848684846,-0.009805939640283355,0.1280997171601213,-0.022888564821469202,0.10795881387881963,-0.013137066037552911
PF4,-0.013013155454645703,0.04048062592009462,,,,,,,-0.03579525571445682,0.008913979347131723
ANGPTL2,0.019349061636197273,0.048109250326373226,0.04160675823963858,0.054136965911861186,0.11519486756587417,0.07046476936158595,0.04035324880878271,0.018868124015708084,0.013899079732496726,0.04595679581321732
LRIG2,-0.010975676922248791,-0.03574193027301838,0.058314424956414534,-0.010287977439236274,0.0674340535484612,-0.014570118988362033,-0.0316236615077142,-0.01069964947890269,0.09036315614460924,0.11311450079914336
ICOSLG,0.007410726704735906,-0.018190735279867802,-0.03019408450118515,0.00025676550112995063,0.04287610272076095,-0.03302608196455013,-0.04570476617103225,0.025028234430536065,0.10508868734119732,0.030114812282744256
WIF1,-0.009216431881715073,,-0.03067287790756327,0.02921671272704447,-0.06658828983913297,0.0017111715236032149,,-0.015645714469835016,,0.007839172883545261
NPPC,0.008488994999218128,,0.05344871810748597,-0.035646611787034196,0.00488773321096561,-0.03733693814533746,-0.02413602803236755,-0.004396464743146332,,0.030071826395280127
LYZ,0.06926246344157647,-0.03805252065407091,0.015399348097412441,-0.025994507094036248,0.04307851638963607,-0.03165915615132274,0.05313050437693929,-0.0398368059171151,0.04371398199188097,-0.000745231779938126
EREG,,,0.020678264435052836,-0.020972705988724027,,,,-0.02096285170334093,0.02681509426719994,-0.0418164022007011
SPTAN1,-0.007382112303719588,-0.005944420305552068,0.008349660477113696,0.022466066192175085,0.007542813220275535,0.0036355888897259703,-0.03021704106106925,0.05450873413755891,0.09792470688687079,-0.17428772929385908
PTH2,,,,,,,,-0.026766332020221068,,
LIPC,-0.01593152271662311,0.039846389976711416,,0.0006449725549064755,0.0665848828826062,,-0.02559378706503471,,0.09348917353092387,-0.010431963504648019
COL8A1,0.08198365108919849,-0.03470242099467669,0.09660736884652403,0.007442022965932573,0.036771461917999924,-0.04806785995442428,0.07034331155257864,-0.051123359099865255,0.06938664374024778,0.13358965529708858
GSTM2,0.055291934839447984,0.010823827692423923,-0.04722737839176601,0.021804674403798005,0.02916968121827564,-0.04187135343034322,-0.021035957540428505,-0.035732126805361066,0.093108147241117,0.036047349724140386
SPX,0.08416294614794281,0.017678823047326438,,-0.02541669160392946,0.0006832267797878927,0.028008382281708464,-0.03199693510683439,-0.006468184303772986,0.18500678661159117,-0.014678624520650836
MFGE8,0.06546108821018735,0.055320153647333,0.03076444295852262,0.0056835411926744765,0.060476922524897905,-0.03560287080210047,0.03264765073287267,0.026202508657475084,0.0026936826084345703,0.05718521565712824
TGFA,0.05596858398220006,0.03743164575951473,0.031079913047416474,0.04144568231618767,0.03447413707723165,0.00908576029719427,-0.0013072620095294129,0.019203302854569518,0.18709462476262162,0.028382314801996766
SLIT2,0.04058511463420066,-0.03635023458704633,-0.03395934297034503,-0.06762069935458347,-0.04535344932636458,0.05146780812781553,-0.010397927372094088,0.015277429071417076,0.055397219489946935,0.08452841813949273
PLTP,0.005776742252043194,-0.030722014043325918,0.008995307061696729,0.0013867996353505762,0.09510379140726746,0.041398046914285364,-0.034964446160237396,0.03755117521853173,0.057279589195039726,-0.00777478711055895
APOD,0.021579972924435496,0.03015040688530571,0.0005085214496175968,0.11409700905542816,-0.014505055006287052,-0.04564848964073825,0.09172323123069635,0.013038970938773395,-0.07199873481837282,-0.05634427570955429
B2M,0.1417967906407757,0.006676799080145808,-0.015622423953428818,-0.0012316190549173385,0.12900086885050627,-0.0022052960961425738,0.1376644110332404,0.024860599497908108,-0.12008684085067234,-0.010412721643542884
OMG,-0.061534030940658554,-0.009366830731793832,-0.04845729995755589,0.04245402748464576,-0.060022542001933,0.011729718065389493,0.011302717943698706,0.019935709186427536,0.23934129109750393,-0.08159131965081053
CXCL3,0.01048379986689039,0.022408283064547767,-0.02396507232184789,-0.03455437186178548,0.17521013028982943,-0.02874076628281273,0.03633500269302948,-0.038386453796985555,0.08761528873514954,0.09758777277865482
CXCL10,0.11863562643236411,0.0180256954834697,,0.0368254370692994,0.1016940690989938,0.005192331891730285,0.11982418341095216,-0.02299752714335434,0.015153773116409775,0.04905670474787038
RSPO3,-0.017040437227167086,,-0.042743989374087125,-0.06011369849361436,-0.022412338817012756,-0.014962223401852765,,0.0058083548840059725,-0.0011348417004881802,-0.060303064778471895
CORT,-0.0184894590563048,-0.021508574362011573,0.02584484976622656,-0.04181161049097243,-0.038789573675651765,0.011349608242221117,,0.025755025453431106,,
NCAN,0.04874357363345149,0.014087758591078539,0.07280970945655936,-0.008648996395747831,0.03635608725423488,0.033230087822624765,0.01830101413961798,0.028619374040460215,0.0733123932427215,-0.11767467992791619
PRG4,-0.018865794757603443,,-0.005053847985152707,0.011186785421327169,0.03919553540114505,,,0.02440325365353376,0.10726466174115835,0.09640235473659524
ZG16B,-0.01739577004732238,-0.02612745906520658,,,-0.02096180093493383,,,,0.05975665959885209,0.02029110070783832
TGM2,0.05310948910642832,-0.002156877984296642,0.017974012391076537,-0.07886548809237963,0.10163573293569733,-0.014387121557661687,0.11456173089658789,-0.004005145985224272,-0.024769930857828498,-0.04356078983951415
VEGFC,0.07573611232867793,0.005292826400652964,0.0070244493133299665,-0.04289779883683679,0.006007545410271967,0.03139785823880741,-0.02360292202155993,0.02467513665566813,0.0010935468161205057,0.08196931068479138
WNT6,0.04609428731989475,-0.024162588464707105,0.0640647456941635,-0.05222214760979856,0.02040169872127809,,,0.1791705388636458,0.050589744733752474,-0.03521164884263058
NRG4,-0.011554148379945825,,0.033147393372131316,-0.0477026952065431,-0.024182831571916988,0.02619184949932968,,0.04518063331214878,-0.01880791515485706,0.023025532145211358
PMCH,-0.013316777805092599,,,,,,,-0.012796411820130771,0.0525810657820997,-0.05567600317993945
COL9A1,0.08470138623531238,-0.01010387511128517,0.004247415300849857,0.03006242435402919,0.03173279841694001,0.023139674684807002,0.020046142570631725,-0.043177269012442475,0.1674696008736773,0.15956530507363814
GDF11,0.02252139307226801,-0.0012922472450867537,0.10761084891840064,-0.011365445505438576,0.03764521259749191,-0.0018260822970340804,-0.05449812293697827,-0.011940630599935937,0.11649577251829085,0.01420304564373199
RAET1E,,,,,,,,,-0.002182263098556243,
IL24,,,,,,,,,,0.13380527730399744
SORBS1,0.017133464615187288,-0.039107585442463594,0.07447310188273407,0.021275092230181862,-0.02094158126560877,-0.05263278545681237,-0.028391737920404034,-0.018654933397112532,0.09864619226657678,-0.04550388703517675
DLL1,0.025987200535030095,-0.049258170438829005,-0.052570920912068886,0.022794152390196755,0.03026663256736973,-0.012287586965663093,-0.036351637225057784,0.028499753299833074,0.10041038914392984,-0.02391674555310274
TLN1,0.041004308615245684,0.027990882567345846,0.03488744692857977,0.08722743545505582,0.08719001446428451,0.023516006431920828,0.028393688372006762,0.0055221622793112405,0.005340536826376628,0.03628467685304851
COL2A1,0.0027929086217393178,,,-0.0288829465120214,0.0700961853894708,,,0.09682537056595597,0.09275485458520678,0.040000523241737605
SHH,,,,-0.02763964734878101,-0.014087656123877633,-0.021745981863910885,0.04222940505572241,-0.013372885215011876,0.028957401373189473,0.08040696362468769
PON2,0.04239760035828045,0.03510712868691147,-0.020031117649351143,0.052063329308986,0.0761181448576649,-0.018880404265111252,0.061005299771785496,-0.06950829866993562,0.17846685439720317,0.09713658159314739
ICAM5,0.008798306371199155,-0.031102677879062568,-0.02283633455377781,-0.025386263751892655,-0.03501832290525301,-0.020280901172270546,,0.02657435042720241,0.05247230508039239,0.007235071450902433
HPX,0.012734932508608566,,0.009856681164189337,0.02992780739936559,0.02008981014912006,0.00806475776290272,0.18018847356099774,-0.01458522427193336,0.06542180775927428,0.09298887261334413
SFRP2,0.06512803565788534,,,,0.16982084719435378,0.026442621082269448,0.04230963279543719,0.015026077039165432,0.11447187537359044,0.06992314231918295
CFC1,,,,,,,,,,-0.028091505634610613
CD70,-0.019044171989505414,,,,,,,-0.032365657304034304,0.0208160397618553,0.1214983329868381
HP,-0.023397465455098604,,0.013236388706537653,-0.027190220815943376,0.04790819754986986,-0.0248016469624696,-0.038913234776841055,0.07871575747722717,0.07025627076768143,0.07955790928942875
CXCL2,0.03303229782090933,0.006457302175301274,0.0026180804155386877,-0.0028831181568628587,0.0652665160625309,-0.013547277786651907,-0.02532701063638247,-0.03759932653410501,0.056872349483041075,0.08725505933574125
NPPB,-0.016183930516179473,,0.024467980866851157,,,,,-0.01912556003393585,-0.03014976915593954,
CCK,-0.011105254767358156,-0.07049831026036452,-0.009276109891155616,-0.027271633021650678,-0.07812061674055573,-0.021671889653780134,-0.02559380772272458,-0.010087677476126369,0.010010227624076945,-0.21934894418734116
SEMA6A,-0.02193338991293752,-0.041700547929270346,0.01765315676783968,0.04233861915049864,0.0860315853059505,0.0012392749896210197,-0.09618291506946203,-0.05195185076241244,0.11252473828123362,0.1879475848003998
IRAK4,0.04891317761543183,0.01495898276639452,0.08679437128678699,0.02912015094759608,-0.03581055009092811,0.03825238581062382,-0.021764016547333644,0.0015261367561185955,0.14694466806799117,0.1061656223872463
GSTP1,0.02464945741051784,0.00525523519539789,0.04463189212076562,0.02331621952220703,0.0864217602913276,0.04277763166056478,-0.04193428594042984,0.02799891418472314,0.0793525748245593,0.2129940247380638
VCAM1,0.042418576786857946,0.010821508060264154,-0.00901584954149406,-0.004323533606006663,0.06870336466832751,-0.027802939975322967,0.054534311272215225,-0.02064382174381643,0.19783765151879076,0.07510373903049346
NXPH3,0.04338773823315747,0.022514443847005454,0.13855450692364832,0.064792454213694,0.03753602174903765,0.048945907087421525,0.04890404379478399,0.04458138545428103,0.19336615053441894,0.09699104875475158
MTMR4,0.02340565182424711,-0.006941282289410726,0.029067589267192395,0.0038691178190671583,0.020674029487881305,-0.020457881573920682,-0.01002145072107174,0.03584569840793991,0.10939510085728682,0.019076443467575564
LAMC2,-0.01270269321221339,,,,,,,-0.012420913627786407,0.04428753797512208,-0.026825958803830808
IL10,0.04998043000931511,0.03638827006419294,-0.008408048937317962,0.08665883508124055,0.0419287383285549,,0.02580753396763464,0.10650034280315378,0.07551251692140336,0.09726744178411346
SEMA4D,0.022136481253886717,-0.025974326285482675,-0.012397859405200202,0.07791003977361574,-0.037372751656904575,-0.007488146795766892,0.07112293916675705,0.007877756507669224,0.16658557753763256,0.08046966894755253
TRH,-0.007273869578079644,,-0.03301215200245634,-0.03783015168428599,0.0054372269931278455,,0.0719855623669364,0.052166816312782895,-0.018385012564329777,0.003371877499833798
SEMA6D,0.002896074432377958,-0.004752699748630567,0.017397472069310013,-0.015058173503338526,0.05232770736073872,0.02819513510219207,0.0026517909686468,0.010971529682171442,0.15758780622858087,0.12457088292892288
CEL,,,0.021174088544826115,-0.008277556865778907,,,,-0.03144255869293099,0.09239481652481571,0.10867982479759968
PDCD1LG2,0.061590040515076876,0.034102128713384985,0.05154713800873616,0.02748810533072554,-0.024093621525005257,-0.04296766215205987,0.028231246976896444,0.008669016435497862,0.1011108623921447,0.13823700764110758
SPINT1,-0.011373366888595807,0.012697523597910746,0.030246900145165328,-0.02963262153828633,0.04794263856275183,-0.02964711494229091,-0.024518318395429596,0.07802389217270082,0.12787855775372642,0.054788562458860254
CTHRC1,0.06906397950817561,-0.03624660938250302,0.01923611097710191,-0.03169821304043645,0.09646612424684103,0.0001373097808283035,0.1218813312864616,0.03614928761316353,0.055381716668884425,0.06672389048048233
PODXL,0.06287507049457285,0.015550952528062162,-0.007984026030582887,0.00031252552660857724,0.13050259904459335,-0.021965163913633384,0.04316195896515059,0.021439443239885062,-0.0027666020981099936,0.09737675545199184
JAM3,0.0297251367378698,0.021405859372991737,-0.05831895187223723,0.07144912833797781,0.03650712667991554,0.013125092274335998,0.06285866779170497,-0.0009068352925186815,-0.02318686098316038,0.06382405063118222
TGFB2,0.05868057470014031,0.0024399092936517384,0.07800107006293776,-0.03780880323040752,0.12555978430009826,-0.013228821723178723,0.013968825452561312,0.05772032053114416,0.04355032536274845,0.04618356689509213
COL18A1,0.08424958844282036,-0.08065666679464382,-0.020489385920856404,0.02809976365207066,0.09315020964710954,-0.03449894117614955,0.06698861268921581,-0.006283853246542533,-0.08427750212130182,-0.03552874232709355
NODAL,0.030222681362969035,-0.009708062964263763,,0.04483458637579732,0.06408678999685549,,0.18349202837242004,-0.01420424631911339,0.04950400941699884,-0.024507091942745737
INHBB,-0.018096883782523023,-0.020110028620853086,0.014175765633064075,0.04060410173142723,0.10143467026346913,0.06136665968144731,0.05166104274645434,-0.011028424811433998,0.14725936230376327,0.053032331068089425
LCN1,-0.012702696070371085,,,,-0.015726239906626697,,-0.010465576754760902,,-0.006491154289240207,-0.003705837359006905
ARF4,0.03345494443721543,0.00654775379558263,0.024409074405943476,-0.004642828672291508,0.03664838371453246,-0.03845175756950049,0.0038408300403684806,0.013277940631462693,-0.02792560407832296,0.02453472775454976
CXCL14,0.008149034109293716,0.0039053184817241728,-0.01219767989634161,-0.07104068275253048,0.047270756035065045,0.06945241270818564,0.09912897103521554,-0.042253577684705085,0.117987322394351,0.05163676512944453
LIF,-0.020701262212638558,0.01592006290552465,-0.011727584054108873,0.0003955950831836371,0.06606812417257905,0.023179646988886377,0.07093089332607924,-0.00014699578156939118,-0.059749375374987035,0.1819506576966551
IL17B,,,-0.03301215200245634,,-0.02597211883583594,,-0.02032802584231873,-0.017671402308294677,0.007916547662672415,0.012153064172228278
MMP1,-0.01751276415130216,,-0.015107335427880682,-0.03783014343174751,,,0.03125949634039303,-0.012796410806733256,-0.015899687392199654,0.025316578712609544
MATN1,0.2103082385413469,,-0.009718912146328728,,-0.016487893393985577,,,0.021832362110356753,0.03347122260176781,0.03950186254584453
ADAM28,0.06308557196626634,-0.01849846124900983,0.0018455519970749217,-0.06159558817601054,0.04878523228495796,-0.012393691476289461,-0.01182591527337372,0.020505167565633853,0.12800960107924586,0.004038196841678438
TCN2,0.05267342565270513,-0.0031671141467929883,0.0225420240385906,0.026862189412222567,0.06575203297414887,0.020467257378804157,-0.0022763571332930803,0.029305992971834272,0.08807757321415254,0.03667163859820546
THPO,0.04003020459636322,,,,-0.03208760000358381,0.019133398511026564,,-0.01579830691193437,0.08285183486281333,0.03797500808865771
CUBN,0.006750231221572891,0.0016943186174292212,0.10415331011229026,-0.025886392331035575,0.13443650295118875,-0.009034652643793498,-0.03725518991808969,0.03265647215777403,0.16816532032173534,0.0015613547552081278
TIMP3,0.024190339227447066,-0.007729722913590712,0.031847715830444184,-0.03459658276121945,0.06461434069161427,-0.0679481115098101,0.09095653064477774,-0.020888441491475906,-0.01947828640191005,-0.05821807369183839
PIGF,0.022293022616521784,0.0022597892571233134,0.012421286583224783,0.09227613081869943,0.042356302114318484,0.03604807637422237,-0.03028951957650947,-0.009958908793465528,0.13134810750495027,0.06605583686425806
CRH,0.0074675897172212765,0.017186407154734403,,-0.03844232120548044,-0.024182821545109517,0.01025850992515131,,-0.04930246648552862,0.061886605623099306,0.012783063476232237
BDNF,0.024522355076050387,-0.026127454085089683,0.007288075739800156,-0.05910823837938092,-0.03323930787674095,-0.002229355299707824,0.06800370036585575,0.029303193883701045,0.13713179512796528,0.1604005185756197
CCL5,0.09777355942649628,-0.019813563028630937,,-0.05540205197097721,0.1143909084442032,0.015984592795644924,0.09506412473561947,-0.032199245134759386,0.06213891040571617,0.024123837128753482
GAD1,0.03588979245225571,-0.02849365681451496,0.0016963388023669861,-0.09131567710909795,-0.039287460450831785,-0.03579381830480813,-0.050665451079599175,0.025332040266718998,0.08822204488876953,-0.16179771599657292
COL14A1,-0.006368346478535107,-0.03644675200896024,0.0533481966226183,-0.003528203510330193,0.0006950368696358651,0.013904462108935258,0.1502541002521267,-0.06883435762947143,0.12141819165585586,0.08930661041255095
HLA-A,0.10258397449574332,-0.01662820346529937,0.03160512966583622,-0.01756799315228733,0.10716820574982718,0.0022492185514159575,-0.06364800574954034,-0.06278927024657226,-0.0673014539549311,0.023847430244931044
CD5L,-0.014882719088657393,-0.019774344215513072,,,,,,,,
FGF18,-0.013466170812705049,,0.05037740649489956,0.00013827322545958854,,,,-0.005376274506082411,0.0762058171267112,0.025598301315362587
ADM,-0.05446261645922702,-0.05703039469149138,0.0030551342515593625,-0.054592404718196805,0.05033028256953008,0.0517474768924981,0.07017474584147854,-0.0020001339812050424,0.03622213033304308,0.1459885187298661
CCL15,0.197629373736537,,,,,0.0073324729784082195,-0.02487459731287803,,0.02115848838851654,
GNAI2,0.06679582528901445,0.011368530310675294,0.03726695711017804,0.07446011200418196,0.0764031558948492,-0.008238508000054014,-0.014271306123577443,-0.017810116150518362,0.027383896228088032,0.04678706100758529
HDC,,,,,0.019393467400432077,-0.004330479747625527,,,0.17007308597583726,0.0660434252006833
COL11A1,0.09781538916873722,-0.025024357922987316,0.027535757253100552,0.07458461804846729,-0.028591627901145483,-0.0069456931417668675,0.06325354421587287,-0.07919539276392067,0.10647805427228545,0.09133647115227841
NUCB2,-0.0018768385263464712,-0.03209621339298835,0.029753943859770298,-0.042778031817895586,0.03034510602201321,-0.006232389752641331,0.03752264740958609,-0.027755447487439595,0.04872016955821036,0.017784089509602596
FGF16,,,,,,,,,,0.006069993831346168
CXCL1,0.042047054411657826,-0.008930302113647176,-0.03252891982534236,-0.00046304301496864026,-0.030779050128590873,-0.030160342534029345,-0.026639990849988707,-0.03650204550240106,0.022424231733799663,0.06256171138130553
VCAN,-0.01773717509504337,-0.021520368801704298,0.011487701437743705,0.0881147956746489,0.06393454657921066,0.009844059382338085,0.006505149104638144,-0.009826529155605704,-0.08059096938998807,0.0365279643569953
MMP7,0.057490663351939954,,,,-0.011478858197827681,0.0375370278751343,0.05723290503248874,-0.06458584823592725,-0.025283323814602958,0.0276442696841176
PTPN6,0.04877445029556184,0.010738230266036935,0.0006407653729510784,0.029796357032975875,0.08312214055910917,0.018582331240175616,0.006956926090160532,0.009152215987498035,0.10135828535718085,0.028556641723627433
