,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,0.04536423161418274,-0.04282677554919634,-0.015279481280121958,-0.002378253713450917,0.06519264529247812,-0.09419955039003555,0.028662048756983624,0.05743144887250748,0.00847211556286907,-0.011718458799970266,-0.01965851460139683,0.08211746000875529,-0.06911967057449073,-0.0896452440031862,-0.20503299873550695,-0.04868105062093764,-0.06405173307936077,0.02755554793178729,0.014446553824231531,0.029301693573843067,-0.044460661350767504,-0.006162375472927765
ITGB3BP,0.059799019336239656,-0.05359462864838915,-0.027680627101298098,0.05081564411421656,0.04951283527297196,0.02052051497181272,-0.020754966928467806,0.07985963933295245,0.035243790600300834,-0.00785749093135264,0.0675787364896771,0.02212027099569954,0.0089793914744161,0.0026246633522137284,0.02155624392644837,0.03712827434461679,0.08755656481505955,0.020828845520320924,-0.02071734416894566,-0.0020011781108998875,0.0017292945714441272,0.013031041864884227
AANAT,,-0.013738494227483267,0.021008552676472413,,,-0.01092600076809314,-0.016847365279440713,,0.027490210408462987,0.03106212325916378,0.030810564462889958,-0.018974002045574527,,,0.07156421987269532,-0.03150224302693021,0.020593769326616107,0.05554595009827082,0.06098809935662562,,0.05493295803271396,-0.01895002788762702
RELN,0.024742552924371285,0.0075239986959753,-0.023158432664682788,-0.037974835419880476,-0.02294653750039181,0.002752115203171102,0.027394224960368,-0.015838385574822186,0.11784618719160495,-0.022710258860190867,0.008813901423890618,-0.012023882609803449,,,,,,,-0.005945799958716874,0.07662145068098072,,-0.04424667223616831
IL15,0.009719198924208907,-0.04311904272751907,0.06231224339663249,0.054983963676336046,,0.08915814368033112,0.008936683146059625,-0.025802034332951973,-0.0432007529072084,-0.014914080157680327,-0.010873797303868874,0.002674950155617255,-0.02105836261992571,0.018752102371042485,0.17399220235236798,0.09888345863908553,-0.0343547176814572,0.08629934043714466,0.019456095325228077,-0.03831423565336257,0.07285707209042333,0.044810460910769685
UTS2,,,,,,,,,-0.015091518068590298,,,,,0.09570417992986031,0.020173112270688742,,0.029629663377732554,,,,,
BSG,-0.05430676082042201,0.010724308346489256,-0.040044367091845376,0.03629231802292673,-0.010315313051062439,-0.00925862756376689,-0.06852465409923984,0.025940791915524633,0.1268115983955503,0.009878719350782997,-0.04701759549329653,0.08465976753431052,0.007030102375126178,0.023657582160743207,0.1331249104520474,0.02866396753138468,0.051718226663867335,0.016490592466061858,-0.013545802418887812,0.01255948451758223,0.03291759014312961,0.030319431725574116
ADAMTS3,0.011116024624598653,0.050056248400003216,-0.03092515181224778,0.02174554669230318,,-0.039508987135718016,0.00713575404291204,0.003415901328736836,0.013361017412837895,-0.0027289858529571187,0.07715463283390497,-0.030467788884389967,0.08668890308870647,0.019602754616924067,-0.15389128545075115,-0.01845645770729739,-0.040785269051289805,0.0019139257924709733,0.024032441049534736,0.05435675690760418,0.023597580092820127,0.07800539675858688
CD34,0.0036826366252652367,-0.022912640315208472,0.03006314050592679,-0.0038253012922312563,0.005413647800639651,0.03297470241799244,0.002131916118599118,0.07414664885216753,0.008429867814666005,-0.006118135061667569,0.005323029323618832,0.020409297363876453,0.01141162610025905,0.04297561911820938,-0.110168462596002,0.10430745079227627,0.053047540533893676,0.05808281164185096,0.010492777310792355,0.02847086770003741,0.0039338827168002395,0.04917062247442796
CCL23,,,,,,,,,-0.016009458782933094,,,,,0.013081935794491541,,,,,,,,
PLAT,0.12064001651594343,-0.07514577975981161,0.04964626349628377,0.001200056893443297,0.08657911030485818,-0.1039640646726831,0.036372316238339045,0.1326716650436231,-0.05027674547545252,0.020823058632311854,-0.028082611066826527,0.051248373808693064,0.027253021237511325,0.08326762383064035,-0.10546576525559223,-0.03991658082313881,0.019760642211095157,0.019218137872867143,0.010555643835800528,0.031407714030704866,0.03246446574325266,0.04075556127836762
NTF3,,,,,,,,,,,0.019807819579991684,,0.025135036773141484,,,,-0.021790057012799024,0.032383607763282495,,-0.03364845914152136,,
LTA,,,,0.025677426187316235,,-0.029759732961719725,,,,0.06459967010999486,,,,,,,,,,,-0.023264538345612346,
CKLF,0.04003517814057798,-0.022267902352150527,0.007154368804479611,0.004330869914558308,0.07082170478416742,-0.012078091821003608,0.03464360460275099,0.15568092960494445,-0.026504156909534546,-0.007616846854545967,0.017906895676058746,-0.05107484012094183,-0.013025663089369595,0.07960315351485643,0.026538310055112986,0.13213362721847793,-0.008129512595649206,0.04428345962876112,0.030802826950642688,0.13501699104117953,0.02880748607293887,-0.02063748322799636
APELA,,,,,,,,,,,,,0.004864798689083266,,,,,,,,,
CD24,0.045685068918045794,-0.050141858734135444,0.03788480997904283,0.013047368749237299,0.037773928507182246,0.029411190135754932,0.013075500008344825,0.06586160779504537,0.06115266466417613,0.02407837869764707,0.07179649748071744,0.08368997374961143,0.020300757832458712,0.07396796276720599,-0.07198601876558308,0.07411045309745852,-0.020791958081823037,-0.05016020478505013,0.05064097769359584,0.0057895280607193405,0.0009799916765377767,0.021919096298247186
HSP90AA1,-0.02259763312928087,0.12961760067300654,0.051702294835481756,-0.02955189052650897,-0.061085206297336374,-0.015581323455929079,-0.018250005752139947,-0.10121397903141509,0.030079180727005658,0.10360110298769008,-0.01219402034785833,0.005505971407399648,0.013664300706660233,-0.001557840203839042,0.08048282121515205,-0.038802801231997634,0.006099323114055698,-0.08602877400320111,0.01019518545516303,0.03353877219982123,-0.0011540030990404469,-0.07459403328201858
BMP4,0.09851693216953693,0.014030072473751374,0.0769158423073191,-0.027225636773861195,-0.03451681726286943,-0.01873126643162426,0.05312344744583379,0.11332641556461662,0.02833849403679363,0.03701101272425479,-0.0007760427042631259,0.0603216457951954,0.05426190710741242,0.045398322871230405,-0.0608150035961842,0.03827766587458843,0.011279751222334784,0.024248461415653625,0.03467369357740483,0.010521800692199544,0.04564410192283497,-0.019143277507214222
SCGB3A1,,,0.06430830338492906,,-0.035240458513007576,,-0.027982609201918012,0.16371223536569476,,,-0.01890027166291308,0.14444677638328055,-0.029181401728352572,-0.0404361915626334,-0.03249643518915474,,0.03400664593258842,-0.04653494701787303,,0.04333119620398024,0.11416995328667612,0.028848733628712424
IGFBP4,0.09381158917883904,0.005903004194219362,0.030686205826312117,0.0021713325988836634,0.053409765409625914,-0.026380129453147477,0.0703757086761281,0.07634172876791835,0.031166402497363938,0.08151376753896013,0.024332131348221667,0.021684303756103536,-0.009837946480891336,0.04063367195035374,-0.017205924759516482,0.05741673340679374,0.051475447215221126,0.01029741769403917,0.013967803059026604,-0.004378270772023457,0.08221950778242199,0.030904142944036178
RSPO4,,-0.04918747671125203,,0.02210082697293293,,-0.038767967272416264,0.024286531183430073,,,-0.044351479171305976,-0.018900268898320798,,,,,,,,,-0.03353195393089473,0.16442661158239424,0.0002322714424173061
LEFTY2,-0.012691134503302367,0.0017527822446410707,0.08735100844755833,-0.025998570736000464,0.11755597583810594,-0.011982125307775442,-0.033796627653468116,0.07608490201942983,-0.0054862040555584265,0.11716522764255018,-0.020724376002376248,-0.020181951024253745,-0.015760110801624563,0.01360755442799174,-0.09646786026881514,0.02900326746368093,0.025987317674996405,0.003946639646079782,-0.0026311515048497197,-0.010834778336502905,0.002707875244417748,0.05157864092238092
PF4,,,0.05737408133346862,0.0057770264202519645,,-0.020258497222898134,,,,,,,,,,,,-0.03447478143584587,,,-0.05447558346737585,-0.04313409277401379
ANGPTL2,0.051493903090809555,0.006976026484855458,0.023828413375305165,0.02276698000759234,0.08883308501591775,0.0359301492440168,0.030988938789667908,0.14090146717714408,0.020331202415861283,0.021156224014072036,-0.017197473520607263,0.04779532275368334,-0.021341368551232556,0.04642450612233018,-0.03474806106927281,0.025525347779980008,-0.016562837835706924,-0.012500194542366732,0.012223752093072894,0.008951748021642163,0.07911434606310812,0.04564800451571064
LRIG2,0.00020743499390793026,-0.0069028471524605825,-0.02940224849659282,-0.03688251642159619,0.03894636131639746,0.036686974556689,-0.02202746226973061,0.0699723851664488,-0.009066289271543947,0.024421007935537708,-0.02319408691888494,0.036572186342443413,-0.009702052168148565,0.028080511593170463,0.0064249881049731035,0.026686635606440343,0.03159122489651634,0.041647166635579366,0.07993422164444076,0.005902527865383606,0.03338684739269613,0.026269668332859694
ICOSLG,0.03183704803005986,0.03031004216879227,0.019206970913439887,0.02789221822285467,0.08879657890333116,0.07178506573435921,0.009302643295784735,0.029504891743911597,-0.003133760117373477,0.03362648284475202,-0.0035362837396639432,-0.01849132331498703,-0.020610586530831917,0.11063913062478023,0.09300131921722679,0.009355415973917187,0.037631860638935755,0.0440391435922854,0.0027870021736776346,0.014734287626401941,0.06814580179912205,0.04967129908262093
WIF1,,0.03960636455258641,-0.066281007465053,,-0.037950697491789365,,-0.015435809676873143,-0.0847085734156368,0.14413340613162598,0.021891441250546782,-0.01818335008146964,0.1120954183774344,,,,,,,,-0.018853346520796007,,0.05510882672651075
NPPC,-0.0034020380656266612,0.0064627069139407784,-0.02581208708007373,,-0.04421207228110791,0.005622263751726302,-0.04461931276850492,0.01730421624981372,-0.0337988946221512,0.00934186001067026,-0.003723558083655658,-0.050106060359534556,,0.024661857697253844,-0.06924690844087844,-0.03772065651855136,0.0236791319350485,0.006185229849021887,0.10188719936123555,-0.03790160603706764,,0.028981483810173105
LYZ,0.022075516465817492,0.0951993603307801,0.03439784232403161,-0.06845465533008298,0.060700545584097265,-0.016891485984796367,0.03516017304703925,-0.028598162466046503,-0.0419377433164449,0.0038887345471387363,-0.016272720463393852,0.010352459835651147,-0.020671027928522615,0.06846796972543558,0.16420903289946767,0.00045689121201950803,-0.024088472836474358,0.06196013519486691,0.0658679306867151,0.038634166966357845,0.09321909544555042,0.05659924921951112
EREG,,,,,-0.03127862452070411,,0.013090823828951888,,,,,-0.020761329663634854,0.02396515192443115,,,,0.04708387994738809,0.006947055584039459,,0.013825225422675159,0.07685989777199842,-0.04966011851553652
SPTAN1,-0.00981835800989577,-0.0966769571751394,-0.02281000371131601,-0.00469406308102633,0.06510892487161446,-0.13254102408817217,-0.01161168200081938,0.010624529305817696,0.0969922496122191,-0.012237827330506518,-0.03636533265040419,0.03966143966026168,-0.012523181858598626,-0.05792301647268644,-0.088336246212008,0.08936905824812802,-0.029996063744201152,-0.023070317813788477,0.0014279815089121442,0.04028808797604102,-0.046395971023136674,-0.09314485289338617
PTH2,,,,,,,,,,,,,,,,,,,,0.004573102357309299,,
LIPC,-0.03354124765838398,-0.03125450038989961,0.01961354545487215,-0.01647630868865371,,-0.004224152988448109,0.003554470602630569,-0.021563949927902035,-0.014742059420406656,-0.01626638795237412,,-0.03718316302816745,-0.005813246514843701,0.01677240165391435,0.09461862350585033,0.0885883373189055,,,-0.017210460802398006,,0.02857822870035505,-0.04163762689164517
COL8A1,0.08395705849901036,-0.05842117007565265,0.05186690902315914,0.07002058494816994,-0.0003530760018287902,0.0452650176467594,0.026935582334405232,0.07607895900807826,0.010885349225296964,-0.001743784170832391,-0.004466506459561122,0.01944142000415827,0.05332917642775869,0.05559192699062028,-0.04756584627498784,0.014823309994269762,0.0358557183750705,0.014533319778603499,0.011760835948959254,-0.01886408751413436,0.008813323369506089,-0.009905114268530343
GSTM2,0.025022087554451244,-0.052555388888998106,-0.0017196870738397166,0.0006585451701464365,0.025398926880981783,0.08391124457798312,-0.017087413974912133,-0.02181909433981099,0.013662077555934682,0.051454833489072135,-0.03519966643298287,0.00018188070135532453,0.04865371124925049,0.08023618588019182,0.01765648686526208,0.046568987138197133,-0.056757196853430295,-0.0029946978987038897,0.02026550582013131,-0.03265757365529497,-0.03807379155561334,-0.007243057697568953
IL4,,,,,,,,,,,,,,,-0.018402515842351613,,,,,,,
SPX,0.008610424198319063,0.040330937259493466,-0.012525444998865995,-0.04580514015563152,,0.011558836009443569,-0.00014054800211173182,-0.04292843178871166,-0.004109743636318115,0.00864067345689132,0.010650366181638223,-0.025815493091940478,,-0.038378925897472056,,-0.01094342766766353,-0.01672008751892858,-0.04280484767045604,-0.015110998000031739,-0.024685641007512284,-0.04261610001594963,-0.0002668306552503669
MFGE8,-0.026443916126953182,-0.029645365694726096,0.005772307820865791,-0.021590607137871715,-0.005133317006092146,0.02892030127248332,0.04847665536891625,0.010555179500613021,-0.0988808254137175,-0.0015447733626336895,-0.019753979816198208,0.018656141480933874,0.05663242908233872,-0.029393173404130477,-0.09816687954865652,0.07932043881395412,0.008289911370740553,-0.010826017415322227,0.049769482323204786,-0.006088961346091468,0.05535892886405067,0.02834009142208944
TGFA,0.0773339178560406,-0.0026053539254989877,0.03410701148550442,-0.026890681163208068,-0.01333310610670064,0.014759003018749219,-0.015218788555088084,0.04870824234729091,-0.050904797321645844,0.03946520773326028,-0.01489164397682273,-0.015828556029940242,0.06718139438491698,0.07499344068820508,0.05072643627726096,0.004627055891556163,0.03862710521395992,0.05502636948295578,0.044213305316240445,0.047120229635124605,0.05258449240968697,0.043548114057973424
SLIT2,0.19783272888302678,-0.04234654696643895,0.023755400210167397,-0.042236149474589764,0.013180430260185758,0.019398482731158517,-0.007517965931148827,0.001297219365899334,0.042792535514054084,0.019954982633000835,0.0018573703283412918,-0.03198290493923739,-0.03052324537699618,0.06936827909147736,0.01795519247544448,-0.04265872660839269,0.03049404991273631,0.019170575105655886,-0.040355659145072206,0.054553488264795405,0.08614399648304583,0.06594390142528321
PLTP,-0.01001788008408183,0.06828483469459756,-0.009514431897733412,-0.025903429446128,0.12064542262740749,0.015607746560427682,0.035388765457787415,0.0005021881767460191,-0.04421917784872437,0.041709882598988286,0.06456998015494628,0.010464399448747375,0.0007774854122097058,0.03067693437526132,0.05297257262121526,0.04116510487397488,0.048281161009804674,0.0848991650223023,-0.008406968101576333,-0.06710582273061838,-0.010910140069514688,-0.0023949641346360183
APOD,-0.00035040182934140986,0.06647928529308343,-0.04389570521955485,-0.050970622973561974,0.12217368290406999,-0.02965866758877041,-0.049600225125467065,-0.07698502359836981,-0.15202558440792036,0.016956784059727642,-0.06682121837278204,-0.004838786423434942,0.01560331965196294,-0.040922238228733226,0.17920074265189456,-0.09504721095919304,-0.02687135885317474,0.06439937702163924,0.012388967149076256,0.01589546289517667,-0.009401291796415578,-0.028182078678476562
