,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PDAP1,0.008180618340277428,0.031582582637859354,0.011270394562931638,-0.038562192135958136,0.03275443614496652,0.1432645894225512,0.014801843754126489,-0.0291682808369514,0.045990125693484846,0.08304469535289388,0.07101450206720764,0.028994783133979306,-0.04402930729835627,-0.04366506020932128,-0.02699477702837143,0.06448815044744254
QDPR,-0.013460438789437791,0.028617104665510235,-0.025775747415934972,0.03916421155356928,0.005613668009586901,-0.1330656274404879,-0.020004702528229164,0.020166147084281452,-0.010479150011159405,0.0425771589120994,-0.02462687862109198,-0.05824954905403453,0.03201726177324016,0.0577196961702512,-0.01917547701295686,0.02292508721555677
POMC,0.01379083392377134,-0.009945062763906045,0.0064287040233212125,-0.027170517036574686,0.08432775768437563,0.015217639182099228,0.007449096065462175,-0.000532921615725462,0.017979060827052737,-0.0801075917732133,-0.03242083799353684,0.022963728317125856,0.07270362758851864,0.014956766980440881,0.007904982575567697,0.07486819811893985
CCL18,0.04413683891640083,,,,,,,,,-0.04880086337706554,,-0.027266019431900938,0.06669337556812051,0.009611506816510488,0.018235817693875802,
CCL17,,,0.09690547873011972,,,,-0.007434735381902096,-0.04801774163360302,,,,,-0.023401569758911195,-0.007513001222378832,,-0.013791990559085435
VEGFD,0.10990250970986727,0.017736748149806567,-0.029836602693529952,0.09035136415652573,,0.025400667528838936,0.007937444229070955,0.005371844232186772,,0.035019192961080976,-0.05587742294698204,,,0.0175816247010602,,
TNFSF13,-0.016124024623621225,,-0.023671856647954043,,0.05902407580184528,,,,,,,,0.1060238366805248,0.07292289962811965,-0.016242200565088315,-0.022472897445352157
WNT5A,0.034754838478640894,0.0021165790501441015,-0.024951321274653628,0.10387261662644792,0.13056816373135605,0.08494352825751955,0.022778879097114665,0.010193249946286207,0.10388863307874978,-0.043248910797293184,-0.01597309509266894,0.07345509149989522,-0.007699556190831204,-0.027491046465211784,0.00508397226588298,-0.0018885120837189389
CXCL8,0.024341989172567247,-0.03741131292008095,-0.006206452638263604,-0.11328171422631562,-0.026626003134981154,0.11106111364203111,-0.02809263842743488,-0.024059506473962274,,-0.026307348737582562,-0.0005288044868052496,0.01282071783878919,-0.07684079019262065,-0.0955134073306848,0.076132434340246,0.012965456579528429
GRN,-0.010076918680486577,-0.07486606221735104,0.04865386328377241,0.0070277118853436,0.0900903424825071,0.12064984545190074,0.012169595871700342,0.05662141635991865,0.02488531126846358,-0.15760358045576425,0.019163747710654225,-0.03456253942560639,0.08442055258193465,0.016319718199286317,0.0010184144346366292,-0.049422024781532965
MIA,0.014252773592043166,-0.01756144633941416,0.014533760472875775,-0.01695220770771708,0.10044105209573478,0.06389606238443948,0.0648074190426335,-0.01791002832747849,0.05538695804639214,-0.011876260658378721,0.017822528958979466,0.03517278275773432,0.15255142765918964,0.07119944135821395,-0.018084971643456856,0.133020437915339
COL4A4,0.0012345106468320667,-0.008079651247161878,-0.01774727171062031,-0.026701187317373587,-0.017809926728894407,-0.017442347557735896,0.009073083684205828,-0.02825508701066397,,,-0.06354340437416563,-0.014281546841128258,0.006686271644534319,0.06181876933879446,-0.029150135065639276,-0.029499702697124642
TAC1,-0.038822951912712934,0.01594674382447335,-0.003078066229900647,0.06516461699284878,-0.07994844338264252,-0.07872288796975645,-0.05157898807489471,-0.004629210275239731,,,,,,,0.03632045105387028,-0.018130974018546193
RARRES2,0.02378580497360293,-0.042017215934224715,-0.0068189896413787185,-0.03031812128671749,0.12071580388063917,0.12644601525407007,0.021436782345247943,-0.014620165248451384,0.007613037847840372,-0.04306000532424442,0.0013528174382419517,0.07798473825034505,-0.014116558488229748,0.006548401290167845,-0.0035351279761124156,0.03233194164358452
FGF7,,-0.004997695711571118,-0.010818082194163796,0.019129220235332273,0.017374321508047588,0.060163667618641996,-0.03892228175134148,0.03446123827761882,0.011961355114231253,-0.04645485944077956,-0.05127859525775842,0.03607628276621165,0.0433294297747778,-0.0023855054798472162,-0.022042413090769652,0.03401839534864788
EFNA2,,,,,,,,,,,,,,-0.026213862432880902,,
HBEGF,-0.003169089542813518,-0.004150469432217201,-0.015000585775954856,-0.04284133869186029,0.03211562301479262,0.03506596695415573,0.06390370288894708,0.07540015202128258,0.10546904101467604,-0.029319089304876603,0.03148627634467749,0.051629706513764285,0.03729497500523849,0.029873093690106028,0.0024220878211625232,-0.08257358455611391
CSF3,,,0.012534552409434005,-0.029897376501810867,,-0.018453667992583297,,,,,,,-0.0074498214424676325,-0.036899926185897595,-0.003178696810858953,0.04276154538830063
PI3,-0.007614329316191468,,-0.05309201323527513,-0.01170348496026385,,-0.020779073721702995,,,,0.0702641713776074,,,-0.09870500762134266,-0.0915425294267578,-0.004419315374267983,-0.03154895775246015
PCSK1N,0.014819039876567417,-0.045583553067627375,0.00981653831295497,0.001649859823027727,-0.02097296356869164,0.01097357203962638,0.003129399913255856,-0.05120136630288321,-0.037331038618538516,0.03618330352241195,-0.01153429161954557,0.02893312728075154,-0.02196873393016178,0.011833024640826771,0.006181054357692698,0.0831011101516974
NTS,,,,-0.03015778614868571,-0.021741873974981986,0.04345161440497366,0.08439773928890851,0.0915352235130907,,,,,-0.05459342623390517,0.023022619831715087,-0.03910442927871338,0.21257938390654785
SFRP1,-0.004104141880623759,0.03788284319515806,-0.011096609640225772,-0.020844399949026295,0.008814638938653724,0.02781516024786319,0.06565234354281407,-0.028955718507414678,0.032160690909851596,-0.09158797965499071,-0.03825352959664318,-0.010642255258533436,0.03880389623453197,0.006417132642818602,0.00776421070808709,-0.021003697470528306
CXCL13,,0.014531432933981318,,-0.04051084559383626,,,,,,,,,0.00485703974052884,0.04514302566353878,-0.011534893787270543,
MICA,0.003682920410502632,-0.050618849456542804,-0.028647224255578974,-0.0462494805705552,0.0028014598119600917,0.08051451505331399,0.06170707629034409,0.03149543404554151,0.01937216746607238,0.03253591727891931,0.061239819579626306,-0.020256442715221316,0.06807079127914256,-0.0074927692343644365,0.03940217293373864,0.0287721033414942
TG,-0.033647414908925866,0.03176193394074282,0.06980795698418317,0.0815260612395467,0.033790857779195556,0.08156573650458109,-0.027935024194305793,-0.02586767697379725,-0.035109538906904776,-0.013470938898396592,-0.006197052404845716,-0.04439545437202616,0.05377885709652523,0.04596253088591771,-0.017066248158296268,0.03268004737376507
ADA,0.12032757108697525,0.016439372769717096,0.040442940907817915,-0.04909661089450131,0.0059934998027869855,0.10122426670205849,-0.0036459374662996514,-0.006523551369900853,0.013475307076642344,-0.010939254255600593,-0.005601727183197968,-0.02972509526914256,0.013847407028875424,-0.005223575604446445,0.02018632217122468,-0.022661829531924433
LAMC3,-0.023670206346909,-0.006193070352330002,0.0011564087943572066,0.058903867351674785,0.13550585019360012,0.13684841600459904,0.07387645408324348,-0.042009201441312774,0.06521176033282394,0.003233165455917064,-0.07772148055506369,0.001924992630353242,0.06336828580473111,0.0029846321183059255,-0.005621795137023649,-0.001042252176754574
CCL7,-0.01359104478039345,,-0.023363098789686204,-0.05370990185719737,,,,,,,,,0.05112212576205292,,,-0.0152164310629416
NGF,-0.023335148969070796,,-0.021119492393270867,-0.015446388741438758,-0.023948175864370178,,,,,,0.04716566379813156,-0.00490573764646866,0.027290892219693316,0.006487794295051498,-0.014259080339754567,0.0011748051443463863
TNFSF15,,,0.09280633595680832,-0.008442627004097177,-0.002120810891403712,,,,0.01418673782123586,,0.06207921523810062,-0.021715319223852145,0.016145709044414723,,-0.012876852055630843,-0.04020444533700132
HMGB1,0.020546599828810377,0.015161415665687407,0.011124397408749194,0.06287147267090822,0.05995489244124129,0.08807137893563852,-0.11205234133519179,0.015194887159427123,0.050133702980031565,-0.005159968540338283,0.03294748182656031,-0.10813218115578681,-0.056193635147097847,-0.053092535555057746,-0.06416111874252273,0.02392551062272404
ITGB3BP,0.019963436944548607,0.0065896536439661365,0.0581285953627089,0.0006859672308710496,0.09725878220624418,0.12470553178828159,-0.00301260652034984,0.02630115053876691,0.014943764072920609,-0.0011835705984195241,0.012965407083027564,0.0663873133030608,0.006524982382809495,0.038807707092103225,0.04833560417695378,0.0024992544904341475
AANAT,-0.019718538243252186,,0.014687001429077301,-0.035832111069574075,,0.07719570817647776,-0.0026384128443098947,0.005855968796149214,,-0.01387950646430142,,0.045939266855830746,0.05294777487575922,0.045274400058589084,,0.13785911103921364
RELN,-0.04256989853841693,0.00965305630168183,-0.0410890463312807,0.0696727547037686,0.033501784664686576,-0.04884372979832222,-0.02257450867125985,-0.011294534369336633,,,-0.013503077178696253,,,,0.007925970746102242,
IL15,0.014524609791982643,0.004816769781665824,0.020096522433181833,-0.027761664132518557,-0.020690964559807165,0.0016652917325700163,-0.02731645728321419,-0.018566760000624297,0.04548881980859557,-0.04477575611562378,0.01001666948029946,-0.04800624552837359,0.04572910459277651,0.010821027366546665,-0.0314106052840932,0.007273535727960617
UTS2,,,,,,0.05895018176233513,,,-0.04748656989514877,0.03318420903980122,,,0.04054004717105948,,,
BSG,-0.0178456493512365,-0.03714145880937577,-0.07116800260890278,-0.06108722520372507,0.01262844351236925,0.036615352946153625,-0.04381814599636927,-0.04618307126308353,0.03367783428942406,-0.10227044686490135,-0.019417483168677776,-0.00424311751214832,0.06673614521449843,0.051689265129748134,0.0754791290626211,0.027887937633367662
ADAMTS3,-0.037147015421088406,-0.025449034209110728,0.029341069272840144,-0.016142074954052475,-0.010867164960600426,0.1141647439378757,-0.017610586744295532,0.005145217058809958,-0.041689484532614174,0.13829132261163365,,-0.034004554751812834,0.09453669500336014,0.010168789863058688,-0.03807195165164354,0.03965828171451832
CD34,0.02917351429749061,0.014212934075161249,0.08859600800338212,0.040506749250138134,0.003258975022251201,0.11913699704365402,-0.05367586845576879,0.00467926072262073,0.02744523181077602,0.01225819740900181,-0.048457260056289864,0.07662257282205952,0.062047170758341916,0.05366523330070326,0.041200367115841456,-0.0362502493437887
CCL23,,,,,,-0.018940173281890103,,,0.06587450469952605,,,,,,,
PLAT,0.023552182489868432,0.01905453652955444,0.04118120831498123,0.012636147525290959,0.15766050600443227,0.1277849275217651,0.051569153217782555,0.021651286850486732,0.10292606404137625,-0.04901474614242203,0.041518795147064205,-0.016351710626736148,0.07122621323707547,0.012896112999609181,-0.023151631944614132,0.014500328192651393
NTF3,,,,,,,,0.020012029079858013,,,,,0.02519514067301933,0.05311865664412483,0.014471523941322732,
LTA,,-0.027895572497450064,0.01922439371871373,,,,0.02184650089843983,,,,,,,,,-0.02166766039568226
CKLF,-0.02058424586929703,0.023788798656322215,0.027869481105921762,0.033300040114340484,0.11318356135003099,0.15518912361070092,-0.0041306678698906345,0.0065690059656009075,-0.034935205987818845,-0.02363590626177752,0.025081509461578954,0.06946095696106368,0.07492232385447602,0.023891734742932783,-0.009925948443679503,0.09434772254504817
CD24,0.007654504025323976,0.05047854278069211,0.0005115456047221606,0.08790447701734558,0.03268760392357273,0.06496487830109067,0.03815230066453824,0.05134592095490238,0.090374084020783,-0.03941578918075017,0.0022003324925187863,0.09380961481605168,0.05895007070946017,0.025343818457315564,-0.07499485844217206,0.023329036212638952
HSP90AA1,-0.005500588088012365,-0.030909027808068743,0.0699040296055732,-0.054824427234013935,-0.15102095796921425,-0.10098834648449496,0.12360896317000349,-0.006218798739826326,-0.08466232313600935,-0.049371390045922385,-0.045692749471781625,-0.12164872196275521,-0.15846420617088158,-0.10413849036021744,0.006576593435799358,-0.06942502532419088
BMP4,0.021692722809782006,-0.02957094208591568,-0.0287167143743294,0.008452407290719381,0.07732867303341108,0.0730002811038299,-0.011632655952276156,-0.008130106213797816,0.016339448998654898,0.08851110352280735,-0.004501947918042319,-0.026140319922295787,0.01252980680011536,0.0058942544057635285,0.011853339934888336,0.0509412925260671
SCGB3A1,-0.01359104342130713,,,0.0025736415493439577,0.06106452983950458,,,-0.024458724680859266,0.001775281918014665,0.04369650893182557,-0.014718943034564431,,0.014999664887395877,0.009413049275087947,-0.02674115850580528,0.06256016721139107
IGFBP4,0.007589753746112062,-0.036815514843605554,0.016527640140215495,-0.02401747623238766,0.10247762253648196,0.0762704354713309,0.12631151984574332,0.0683926435989609,0.06563836122853624,0.000596872843681593,0.01904649051726042,0.0517786047770626,0.02250372403947701,-0.03212282479217394,0.02327289430342644,-0.03419561417380505
RSPO4,,0.005752887323555915,-0.01146390365604558,0.014407285057708014,,,-0.02814052524560336,0.03484725344280039,,,0.1619597559377889,,,,0.06429349111099804,0.028453217068340957
LEFTY2,0.03117300505341987,0.060733832638132944,0.025276845496446904,0.04709588488486618,0.11441365729436312,0.16506785493397289,0.037865221671215414,-0.02892164775374209,0.05846489739814584,0.0907001905545547,,-0.01667369405121516,0.07209771621324991,0.05108100940254794,0.055394587221631486,0.08760073919019772
PF4,-0.014098525868017,-0.025374814591278765,-0.020383843413509576,,,,,,,,,,,-0.02402681978997817,,-0.02166765538162493
ANGPTL2,0.021488681907896663,0.043608704862598706,0.0069343423416544266,0.0314073858647364,0.12207435934736184,0.09648654092597793,0.06615364468638982,0.05158768791396103,0.11061277078817407,0.008145124272137252,0.024685690565134904,-0.002587301144739634,0.10908155911305702,0.09041295540751333,0.007065934056764781,-5.8751119114006616e-05
LRIG2,-0.01781051616449641,4.956817938588453e-05,0.025770582116788027,-0.03244045985863952,0.033876801767966334,0.07314574031522818,0.013806743621587196,0.008260546697501751,0.03841961359027226,-0.008757935771585651,0.12496194901920793,0.04156282132777855,0.03282422279848106,0.024866393004972953,-0.043554461929546436,0.01801473951406844
ICOSLG,-0.04863030636538994,-0.015329011393527934,-0.04899588199933273,0.004058021588551163,0.04725332800867785,0.045432970556902944,-0.03209204602042618,-0.011835064393831625,0.09241855882782603,-0.04085285076701235,0.03320505453830509,-0.006154592059281413,0.08270300781584713,0.05894889553904401,0.011093157685698537,0.010249632478991206
WIF1,0.031587553222109106,,,0.02374115108302672,-0.10507247563536831,-0.08763179057808956,-0.021715376804483714,-0.02993363007433408,,,,,,,-0.016741139830714777,
NPPC,-0.003211617777118646,,0.11128972020046006,-0.0453148542848325,-0.0027088413894895565,-0.01840336259352496,0.013974465499795667,-0.03976033833508971,-0.026980657354217917,-0.052715996993495134,-0.04200296544362308,-0.013535278222338371,5.534613094048647e-05,0.03919614041045765,-0.03678018990991619,
LYZ,0.017284445730453412,-0.028004880578206517,-0.043412850038562684,0.0348383476461244,-0.007445837944115682,0.033112420445847286,-0.002477070930652616,0.03166097207990682,0.06336390125000434,-0.084010981323173,0.07769541310970712,0.02625543776867287,0.08758221181976743,0.06114001691104713,0.07885585879426807,-0.027655127651594585
EREG,,,,-0.0456633809051356,,,,,,,,,-0.025225533742604247,0.011938136335361251,-0.022430553254233626,-0.032723178644677615
SPTAN1,-0.01565510177091727,0.010876121939632678,-0.0029365423740324134,0.052508749048837726,-0.05866401674547264,-0.03745162706023165,-0.018240192054272297,0.019148062852855762,-0.044725571548076846,0.00377106764206224,0.0820660912825525,0.08702210895672435,0.05958628222028308,0.007447658188487828,0.00046839831462708233,0.11207990654325647
PTH2,,,,,,,,,,,,,,,-0.028640360781848305,
LIPC,0.021644901650943408,0.02250939388178662,-0.005352484398853669,0.09003973443781033,-0.020138683467166116,0.0735014062370361,-0.015193573173533871,,-0.028610225272877265,-0.049519408860145914,0.026227957582121146,-0.02940181994473272,,,,-0.0273961175606014
COL8A1,0.005674631905721633,-0.050045750695545344,0.03504996214429372,0.042387081431601165,0.058655658004896305,0.028212899790063976,-0.01989076497301007,-0.00834275185151966,-0.007937263807429595,0.09209769057659091,0.09928301679680097,-0.03680784495040032,0.0924058025419158,0.013652049618027464,0.0013034458173434846,-0.08702915612693635
GSTM2,-0.021155765313927207,-0.013279820736539279,-0.005876806642657006,0.0055829302391965305,-0.017496996627725497,0.04900972385362967,-0.018340751659032917,0.04405786233780797,-0.0036879239445393504,-0.053350563991254214,-0.13471234373982902,0.011891475945682692,-0.01591404235926563,-0.014478486806264441,-0.03823389033787534,-0.0006691821200674771
IL4,,,,,,,,,,0.21712802749997456,,,,,,
SPX,-0.02791581055855976,0.07454611348335777,0.005931857769064179,0.040256443016392966,0.020340043053544025,-0.05837802133272936,-0.0508046104489322,0.03198577184848845,-0.0357680369506085,,,-0.05984060118850458,0.0713895735433792,0.06806772068187134,0.0016081015742010413,0.12469271153489693
MFGE8,-0.01234379535129237,-0.012596914482504355,-0.032511592354840024,-0.03933486177632096,0.04015968024662239,0.0038360158609885347,0.04991249421333776,-0.018573569210792878,0.03091103109164218,-0.0037559305575279207,0.026459660789253554,0.058352726888148375,0.031914796883027736,-0.012422099147347989,0.04952718392809819,-0.002322304933702589
TGFA,0.016237454330794546,-0.013904165386135989,-0.007935308562842644,0.03437393711185044,0.03933258405865591,0.01492758207536664,0.009952487174536714,-0.04663884160214243,-0.020413014027627338,-0.12163139397132822,0.036330334364350125,-0.00879123676826106,0.09479425349564004,0.00422988308798562,-0.05800215009416293,0.09448636786514993
SLIT2,0.03397631822007221,0.010590485301849665,-0.002562495892507016,-0.054243966852530856,0.018338312049636093,-0.02802055089065506,-0.02961472997850217,-0.015247787717950097,0.09138407248568137,-0.0540570269455059,0.08579557090161219,-0.03845607029499616,0.07670441435712809,0.06432093744780272,-0.026931595605842344,-0.04229275050191872
PLTP,0.03519313571384675,-0.017190803962950706,-0.005521666599396873,0.004718526824191619,0.03334919850417978,0.09932422764122222,0.025065388634788778,0.009996629782661956,-0.014993987008530187,-0.025801786770742904,-0.0630957795951304,0.016307855261057165,0.0059460590800981235,-0.005838945684176387,-0.010014603327864557,0.07499427441716532
APOD,0.021811893899168145,0.036923352171877075,0.04550608799586011,0.06893750069736859,0.03472597540704844,0.07190064338084169,-0.01173930343849377,0.03198859132310694,0.013199834755886264,-0.05771775433821007,0.05013336797369966,-0.06636737791842695,0.117623604600296,0.07558743629031757,0.026574592587553465,-0.008441359046644148
B2M,0.0326899267233194,-0.010422416974323582,0.06566911742751673,0.030113370776219627,0.13777163983092816,0.15073252595006362,0.09214231759069008,0.05080540717409518,0.04349859873127041,-0.006301597510967361,0.048328594086006024,-0.04387757872497753,0.09407350114666706,0.11924411550286092,-0.02697401705916328,-0.09880723226625805
OMG,-0.017499536577238368,0.009014049310518012,0.039319340323487446,0.08689624579355482,-0.0655929051419204,0.022745664210717317,0.013391736304237059,-0.00027918635537148246,-0.034363808904012506,0.002795632241240497,0.02118116391418951,-0.029305024511216447,0.07993654879120264,0.053873795440418405,-0.042908970215017016,0.14496837142161828
CXCL3,0.008554379326628348,0.027283109326994348,-0.015912490654670465,-0.07477644439786038,,-0.02185501879245694,0.02383577665326871,-0.0026735010714096286,-0.02780627309609067,-0.005281010237833418,,,-0.03788101161755145,-0.02659797493433182,-0.03253261050174802,0.016971294710837904
CXCL10,-0.008174084596713095,0.002861079971927796,0.03860859732647054,0.03457512855824888,-0.028282204515643256,0.15177651741217152,0.09734051865393739,0.009953605188950845,-0.05765979323107688,0.025045492903302793,0.04445677359034922,-0.04586796874621503,0.06825324484948649,0.05411677026158595,-0.008722077752857677,0.044824311766444004
RSPO3,0.01893410710300644,,0.00017027586936202037,-0.047682064027390024,0.046958085057489087,-0.02733313503456936,-0.008498539789556604,-0.05752725252919757,,,,,0.044986517526387035,-0.030973667371756906,0.0010801333256502447,-0.015441702100976567
CORT,0.06374615506823805,-0.007282993499392452,0.024660455438092373,0.036885825659515516,-0.03141642003195377,-0.04730611400561012,-0.02570441984619381,0.009441330319167432,,,,,0.04342092257235394,0.023418099562023113,0.024991753150767192,
NCAN,0.026684191172257614,0.003581332760996485,-0.02148196606841918,0.06752635032745598,0.07516482005517999,0.03821782218438177,-0.08899869693606194,-0.031763823463070606,0.03415677882071926,0.018407487470071607,-0.0019615962144023044,0.06669079667016688,0.08966112163003459,0.07443556955687276,0.0651416151533908,0.12803158916006402
PRG4,-0.02043930823217951,,-0.02336310243047834,-0.034140186656208535,,-0.02367792099417715,-0.02018763482694551,,,,,,0.11644270183457356,0.006372749664759798,0.09212273169322069,-0.03497961685223003
ZG16B,-0.01884667518658542,-0.007116776010240197,-0.015450212698127335,,,0.03403005615529218,-0.019225306496071626,,,,,-0.03156984918370273,,,,-0.01925414068577227
TGM2,-0.047885139412751646,-0.04149600273874364,0.03276987253194442,-0.09526828359729128,0.0060254372827917785,0.039293235242676784,0.03835995491540323,0.012856227192125327,0.021344941098478426,-0.06963684946308701,0.0014088969866389708,0.04234956808398691,0.020106468273438302,-0.04816067903742586,-0.01871591101225117,-0.024003859758095058
VEGFC,-0.025951768046378557,-0.002770246433737932,0.0095369160563547,0.001616343953188293,-0.042416726932486215,0.13056947822280518,0.013740669936774922,0.04068542051858894,0.10596966488785053,-0.031668989725397,0.06614497327185902,-0.004998907767582111,-0.04513765553316416,-0.010060149444297704,0.0426269861915559,0.025398954526703068
WNT6,-0.021928850295984424,-0.02823817331118575,-0.004200581660784066,0.010499499556226258,-0.003304137047448995,-0.006859685575343201,-0.0024545943703347694,,,-0.04201762558358999,,-0.03002293028011815,0.012968939142609564,-0.008243931737042185,-0.02390092480228343,-0.005696361678753478
NRG4,-0.012517829390827634,,0.011870815109023467,0.08276542015598012,0.029743864786965835,0.02448329372113273,0.041165827892247125,-0.031045337279931487,,,-0.07652197507019962,,,,-0.02378139429336339,-0.015441703831622963
PMCH,-0.014427472031520757,,-0.02366166640990824,,,,-0.02814052388751908,,,,,,0.06791748209527475,-0.011629930639365106,-0.01369234495652148,-0.007655238620837066
COL9A1,0.011498730485969307,-0.027479451354048112,0.027770283333467028,-0.006963328754496333,0.10644489141580693,0.1468829219114918,0.021639414635131735,0.0221877300948719,0.08653089804651684,-0.007829312332214625,-0.13712751326606382,-0.07094737544409202,0.07452634972870409,0.06299917750181684,-0.04187913507453119,0.10510861126512067
GDF11,0.03264293021107971,-0.022096692800024957,0.0030783689377361766,0.031143524414729964,0.08433063408592337,0.08905626936997926,0.04162786821083104,-0.010849156324501797,-0.012179417064034529,-0.0405340212232066,0.09941500663442378,-0.003261684416934068,0.011922770902015507,0.014220606499771632,-0.026242027613441122,0.07931264026256057
RAET1E,,,,,,,,,,,,,,,,0.030701334445916502
IL24,,,,,,,,,,,,,-0.026579675378074166,-0.0236437243641113,,
SORBS1,0.06806399013499655,-0.03102666147449712,-0.018450329042937537,-0.019811409869663517,0.03200000137524412,-0.03438058757295244,-0.05620801440988825,-0.012072565140822954,0.032679404647252795,0.0658268783445077,0.021548271168368053,0.02581293277089942,0.0535855057672348,0.033532986389456405,0.016630276108285786,0.07356625668970596
DLL1,0.009645744252515732,-0.011536217227712186,0.08333881956997508,0.04200029054548544,0.07137283592610308,0.09493752588684823,-0.0031898787401170303,-0.024276712439097792,-0.011429668530680137,0.07244878914787214,-0.00590913537027916,0.05108460194562666,0.08570206535254059,0.10399196422431857,0.002392811470966416,0.06049044230409244
TLN1,0.05316148467683686,-0.00877494427796607,0.02775253329554284,0.01792003194217854,0.09965826791512977,0.04131280222004821,0.06364085488568433,0.015259895519499543,-0.041676127037100524,0.04856832119065391,0.10078491158682334,0.030665899178334614,0.011681824741057577,-0.025245925755644626,0.010133714017556769,-0.0433312088580242
COL2A1,-0.012453939898011803,,,-0.006514148641468407,-0.02299199637870421,-0.0039899702561558455,,,,,,,-0.009008162812271766,0.0028224419109325323,-0.028845130533259582,-0.02247289570811959
SHH,,,-0.01252926429020014,-0.01247136924880539,0.03259325835462166,0.026476989438694205,0.05040043168798159,-0.03879533430766019,0.12053335421067374,-0.031169950862885657,,,0.001750450957814869,-0.02754668187925093,-0.010939200026719251,0.0835191702327813
PON2,0.0007896492114366787,-0.03570039021813936,0.053157800770504436,0.12914039172666783,0.0017718253745418505,0.08820408510728193,-0.07870933315632096,0.028471554110777106,0.004827563065184447,0.045946266305802466,0.08822045005411876,0.05916328919520429,0.07198803371799446,0.10801085946651308,0.00490765403278066,0.11052250715087515
ICAM5,-0.018438288895836836,0.01966126921626058,0.010254081545729883,-0.021050898033142376,0.05111704575644492,-0.006365777755482878,-0.018185430728892414,-0.03153299903263707,,,,,-0.07429750388801444,-0.06845199168028787,0.00818902717494296,0.04314508855925707
HPX,-0.023978576398889683,,0.06386746702767782,0.042481784651747595,0.047350884684800545,0.06782812306034947,0.04421242711494161,-0.005821107275373577,-0.027806258548446188,-0.0042871661291619114,0.0049928814261326225,0.06360708306644679,0.03058150237338239,0.0789012311509501,0.09231526915514743,0.035685634565645594
SFRP2,-0.018069328447943525,,-0.01695331442048644,,0.011778892854878105,-0.017442342421598273,0.012907249875970334,0.024556026133234106,-0.042408382573741854,0.2155438144109066,,0.017129110143617392,0.029741400974628365,-0.027367983341611894,-0.02109035312046825,0.05030403702137345
CFC1,,,,,-0.004451187552606465,,-0.02419523127952928,,,,,,,,,
CD70,-0.012236938530304785,,0.0363709007276862,,,,-0.04513257786685005,,,,0.07026256628771024,,0.05136986165494201,-0.010415962262886793,0.04165729840839031,0.08283041522087733
