,UKF251,UKF259,ZH1019inf,ZH916T1,ZH916bulk
VEGFC,-0.01789802186078238,-0.020261402598380242,-0.032086629670079206,-0.0292981123339975,-0.023909933385612994
WNT6,-0.012890603982482974,-0.01572385998495705,-0.023541445355435058,-0.004981998072760615,-0.019418734554915985
NRG4,,-0.013835773947589095,,0.11661371719533287,-0.012240955557414186
PMCH,,0.05757470357134663,,-0.04440353695558644,-0.009730435601634538
COL9A1,-0.03201709004627126,-0.014450456074242841,0.006939817121444001,0.056768344069587855,0.030539799538165026
GDF11,0.0747985485394275,-0.04679064204022617,0.05249609537793963,0.005457765784018936,0.05603378031860802
RAET1E,,,,0.10696003639649232,
IL24,,,,,-0.03264775706972859
SORBS1,-0.0021632298961665078,-0.00039359111420052506,0.006596695105102252,0.008754681543758224,0.01705550729322447
DLL1,0.02483927969470283,0.031391150425130195,0.004862461007929287,0.015648122986957513,0.0214099197508909
TLN1,-0.03266821911954064,-0.0028027939650384147,-0.01951569309287051,0.028722031750100085,0.08252306940728459
COL2A1,,,,0.028659330536471992,0.05125695798210021
SHH,,-0.011813558217998043,,0.010768297592217698,0.0428575627788019
PON2,-0.005458668688838016,0.02058837460400154,0.08740035134077705,0.048524113003074305,-0.12001686199936348
ICAM5,-0.016593102345775067,-0.0184122689639827,,0.005752123378770605,0.03597131393548423
HPX,,0.048279019357521595,-0.040568723527836865,0.10510436557012759,-0.00027090027245732273
SFRP2,,-0.013454362576645918,0.060812462496852536,0.08979017202315905,-0.023604563495860882
CFC1,,,,,-0.025839881693862348
CD70,,-0.022868588238523318,,0.02324595065589468,-0.0296519382599869
HP,,0.02411861803321629,0.0473121866798745,0.11906657071309555,-0.006765420815390194
CXCL2,-0.03272198180463453,0.030693606733129167,,0.011833125188284499,0.037759248657587306
NPPB,,-0.011804592174302655,,-0.020887990662170952,
CCK,-0.012358096246592945,-0.001367960232296502,-0.030809920999738387,0.09757367211091987,0.02390222781836921
SEMA6A,-0.016052455859273018,-0.0038129569536339636,-0.04535640876451036,0.0407001109540888,-0.01371274893980696
IRAK4,-0.04370932872770323,0.05792421935260675,0.035520069247042145,0.06590845776661827,0.09301042938839434
GSTP1,-0.015600071231554966,0.006521787604812278,-0.09072606131142212,0.07659558374813011,0.047129557092592624
VCAM1,-0.020521806137311763,-0.02732845289543639,0.0608315579516607,0.07864530645840781,-0.0846572822156316
NXPH3,-0.002762147764045458,-0.013369545464890715,0.10214295212503438,0.060162372993262755,0.04275321287086077
MTMR4,0.03323014625222214,0.04768237945082297,-0.022663750681738672,0.05783831928772336,0.04565602755972145
LAMC2,,-0.02640537667813388,,-0.018986817073708365,0.008479817598878855
IL10,0.05206931984510908,0.051370997250386505,-0.0425959826289001,0.00894886359270254,0.0758840792384339
SEMA4D,0.028273682453631765,-0.03255260146777594,-0.013791858727387033,0.04361630353741565,0.06284285843392204
TRH,,-0.016807832287572617,,-0.023395950321075668,0.004004704014648958
SEMA6D,0.03347994084339018,0.03209417157200709,0.049872038897168285,0.02489077224239335,-0.03470307763545909
CEL,,,0.08845492857252982,0.022425924508791065,-0.01324358828922749
PDCD1LG2,-0.0009528789281506768,0.023586557672490086,-0.042381843549283045,0.04293754088207783,0.011088522001138126
SPINT1,0.006643551203295082,-0.02290853331736921,0.025531035628633222,0.037268361862114074,-0.005726733466202097
CTHRC1,0.01504130946029872,0.01937884114739314,0.02405838496858258,0.01733489772657568,0.0010033992640779577
PODXL,0.06666012022611385,-0.010973859660313445,0.042666310888665425,0.050676502000330095,0.01550551298975549
JAM3,0.0006596864479929633,0.050417093712909554,-0.047899786477280784,-0.034031392751591893,0.02907473223375886
TGFB2,-0.014751468118613068,0.01093828432161176,0.04310747392648585,0.04543070558093053,-0.042425194029790746
COL18A1,0.015456969474696604,0.036315779868411086,0.08328455370068875,-0.025880767128607485,0.011379028466102122
NODAL,-0.012415812878345917,0.08973636748839227,0.015270738683766934,-0.03201948563012173,-0.021820699694534967
INHBB,0.008763753095112228,-0.010697015970667988,0.0011191942022345822,0.07274817184645328,0.001282485589076243
LCN1,,,,-0.023659258379794587,0.08203652351716859
ARF4,0.021983402936111028,-0.03916626833767923,0.02353383078208125,-0.04774203092723372,0.0050628878061641635
CXCL14,0.10029034256365736,0.013867064957888028,0.0034659775928862547,0.018326687901061078,-0.12672481236789515
LIF,-0.01571149896458229,-0.030180181105311208,0.009207002657259482,-0.0034425143886928503,-0.03999966392152182
IL17B,,,,0.02501724499191126,0.13643727993836494
MMP1,,,,-0.0058873114743420085,0.09858862345193373
MATN1,,,,-0.028454475008313152,-0.020323493716667154
ADAM28,0.008819012527305667,0.019447681511814117,-0.0006201012128662031,0.03305205692162946,0.009787112277692587
TCN2,-0.06267034553133756,0.013484786925275931,0.039210515525868156,0.03253082037768602,-0.05370235480253641
THPO,,-0.023966684535718846,0.032123175094726314,0.025371373113395768,0.052978159517387234
CUBN,0.005051384105557051,-0.05209298822262237,0.0781437791866203,0.040743023559686745,-0.014330094185151774
TIMP3,-0.06550513783893161,0.0014652770526482727,-0.005632019618182762,0.010705274634978001,0.020624213427197596
PIGF,0.021235060759226095,0.05615812327047289,0.10028789080537764,0.015324168122488564,0.0068161752118981655
CRH,0.02526557882531892,-0.013324945985097167,,0.03523035422829896,0.0039404776963270945
BDNF,-0.013938848653294759,-0.0015325186214767913,,0.002408898254964763,0.026691828134041355
CCL5,0.036092771360239244,0.03483129515412096,-0.003329260865149144,-0.0007365639755507218,-0.014743853815517679
GAD1,-0.042772688697623254,-0.03322168313722335,0.08551643952046206,0.06621343578934455,-0.07176989494415709
COL14A1,0.03085503853205993,-0.004351540869995735,-0.048471873593662645,0.02182645478380223,0.08242837587645452
HLA-A,-0.024366496217352627,-0.004567170612214538,0.0072287932770963665,-0.0009706940514195937,0.08939581038211386
CD5L,0.01625067305996291,,0.018850132166027735,,
FGF18,,-0.010586569938148818,,-0.0233959521981144,0.04499880971944749
ADM,-0.01944530200931635,-0.05746402115606434,0.07291201368908223,-0.0076060342661771795,0.0004369802157291516
CCL15,,,,-0.020291307525120875,
GNAI2,-0.0031627073899062126,0.003713222523666231,0.11003386278358686,-0.02100302726272405,0.009765450442845078
HDC,,,,0.04058569031294954,-0.020323484512349197
COL11A1,-0.0252649152241977,0.00047136776518392153,-0.045976980490925225,0.013386762098963043,-0.02171033860831253
NUCB2,-0.04096871809731103,-0.03990228013470669,-0.05181508370724868,0.036856553165757096,0.1225313776433276
FGF16,,,,,-0.020026151950446835
CXCL1,-0.01671555836621732,-0.025463702581433063,,0.08137510511268875,-0.022091785538678393
VCAN,0.014318351863006977,0.010642150632818806,0.06498216845749136,-0.060630976946744373,0.06036429730807478
MMP7,,-0.02104682116565989,,-0.011389691654940142,0.012900163929322498
PTPN6,-0.017280456790006605,-0.07224993009185325,0.046093093917451075,0.056399464492053214,0.06967744048567576
PTGS2,-0.014917759007551233,-0.02983515962955966,0.07852810738593238,0.01509790080820886,-0.004495973065747592
XCL1,,-0.011518566968055132,,,-0.02229920921493377
CD58,0.02367445587009424,-0.0036385166051146932,0.027674992106427158,-0.016986363798378656,-0.08644575458456318
TNFSF14,0.020790790728523814,-0.004585020700432069,0.0067614547550866756,0.05907563229180266,0.07548176849226393
CNTN4,-0.013647104473739836,0.06714440604038852,-0.010502536130359796,0.13849602581428605,-0.018898159580683183
NTF4,,-0.01457048278959591,,,
INSL3,,-0.010586567861654914,,0.0031715566957222067,
BTLA,,-0.016804100501616362,-0.032708796371493244,0.06649884248531565,
MFNG,-0.035187791139327566,-0.017482604967565846,-0.056734070018187095,0.04391757206639082,0.07984314033575321
ICAM1,0.0214612686189811,-0.06159437623036112,0.11030520754213641,0.042057696786645456,0.018452926921808693
PROS1,-0.024891700042047396,-0.02562042386551104,-0.0011279246674077354,0.013095726196174367,-0.02727303632264604
CLCF1,0.009287617094853545,-0.021277431324502244,0.040447690586293904,0.04960625955690716,-0.04721705084989762
PSAP,-0.0036064057907539654,-0.0071226317905589975,-0.006941754513058084,-0.009633602038110822,0.08055370959925931
EFEMP1,0.055252290088084466,-0.00044253374508108147,-0.029623067916599792,-0.011593671127906347,0.01849186524436499
C1QTNF1,0.014352203793501108,-0.03729137809176103,0.00958325570268594,-0.004211098130088195,0.030349159166782422
ALB,-0.022997653702653005,-0.018794939817770855,0.02797811727192082,0.088617437710729,0.008157429063617026
EFNA3,0.018051603659553037,0.025146563604808842,0.03476629365164309,0.08131027545638683,0.025945840250728592
DRAXIN,0.007045284249525614,0.023012997449854834,0.014643639134347672,-0.02563391447365941,0.007552447176984511
NPTX2,-0.04994097345711518,-0.026583221544305535,-0.04915964479518173,-0.005078132976591051,0.011791098843424164
FGF11,0.02531512051703538,-0.0730469556033105,0.014664798126130422,0.0758973005299318,0.02272179628860073
CD59,0.035503319045440906,0.049229345084186735,-0.006947076795036355,-0.0035341784551505043,-0.021200042008893135
COL9A2,-0.003447851981304431,-0.04669582759401906,0.020368194720165406,0.053943026999131075,-0.031990645947537935
DLL3,-0.03133155457501265,0.03723289009754656,0.055111313028320015,0.05040820725018047,0.054986873441196064
FGF5,,,,-0.030463762592261454,0.04141374375068911
LIN7C,0.018442111702810637,0.033448997098593135,0.0261650616612238,0.032616777231034226,0.024538752445170578
GDF7,-0.014644314212265426,-0.01888952782197834,0.04340818175978866,0.046329331066645614,-0.015124752764109642
PSPN,0.024335020161946413,0.00045620794262463994,0.011967026625776157,0.00684426636868999,-0.02341105931983521
ANGPT1,-0.03658927395233624,-0.024508106443384407,0.033436684498269316,0.03578262448483656,-0.03664069785172182
PNOC,-0.03064598563982719,-0.002805835721493123,,-0.028675050716795825,-0.02133060953625025
L1CAM,0.02443988678603239,-0.02140045775275691,0.036187284487684566,-0.023305056424018523,0.011059180421695645
APOA1,-0.020280409223294608,-0.016486830304671275,0.04146054787844879,0.09614267031221344,-0.049274165517654483
PSEN1,-0.0027630144776132582,0.04460529528358654,-0.03725722524268568,-0.06358818871555354,-0.006038322392786474
CALM2,0.015706407228832812,0.03369715914545592,-0.05433683213259022,0.06474684425956319,-0.05017113244531644
CLEC2B,-0.04634955384485921,0.06333827215354007,-0.017922647958318397,0.011444396594160761,0.060282662214671635
NTNG1,0.000991868577217629,0.011937185989597655,-0.028456470519055158,0.03128277273356382,-0.024863481154713044
LRIG1,-0.03449144478389837,0.02622623877779272,0.01809351078612661,0.05689265307020042,-0.05157694732870783
CPAMD8,,-0.012522020756108119,0.06024568427469147,-0.0004436562031696571,-0.02202894161903587
GHRL,-0.018574731039489634,-0.033400604941032724,0.005671468608166486,0.024326131901052397,0.16106788056578195
NPY,-0.04118741744518831,0.010271676741482967,-0.033016030614707044,0.01348233472706415,0.015499936828029288
MMP2,-0.023430108946034922,0.04516242139660166,0.0052169722736774525,0.008603414253172542,0.027768086667932353
LHB,,-0.010905734412278557,,,
PPY,,0.011995101515757996,,-0.03288384412381826,0.06624817886232488
ALKAL2,-0.011754461483462006,-0.01074729110129372,0.2370542196811397,0.03452244296418847,-0.021783565087150007
CSF1,-0.008443599552888334,-0.018066250061312086,-0.07702573611585806,0.0694646704549,-0.016832908001106317
SEMA4C,-0.0061660252618383204,0.031019042234925045,0.08674782870157474,0.027119277589202063,-0.030281755079714326
BMP8A,,,,0.028189356410650724,
ICAM2,0.012222821994533067,-0.015014511273333968,0.0047617227233795936,0.004695326820857761,0.06775405046425187
SYTL3,0.0037043889777378233,-0.042234124453232366,-0.04872563429539397,0.011651303095007498,0.011567294800476628
IL1A,-0.023454432841108323,0.01965359186417135,-0.06596794349023581,0.008672467580869297,-0.02014286500021328
HLA-G,,-0.011518565927831792,,,
PGF,0.0005293366336111957,0.005698905292611968,0.09719077498168109,0.04978254779822139,-0.06808663398095186
LGALS8,0.008154461946149594,-0.01801005605969298,0.0652069652924098,0.05549003306522911,0.05072942399422564
DKK3,-0.06703607560519818,0.040757913845543475,0.04318764570773368,0.024865823077110334,0.007951512583357965
COL16A1,0.002448646924417254,0.03053402395353255,0.06359321912485681,0.01440509595722989,-0.011601326187655178
TPH1,,-0.020960815343040725,,-0.044458351027050334,0.06189567255613291
TNC,-0.0072590324090180455,-0.07305996702201809,0.013134080401788616,-0.040224128997846616,-0.023569746771732295
TNFSF9,-0.019656139323137062,-0.018889529092598268,-0.016623713499715566,0.04976071193327654,-0.025031691476317255
C4A,-0.011583494916097337,0.03198978710644811,,-0.02154672956227252,
CNTN2,0.03082419620708559,-0.009336514097037346,-0.02136811641982275,0.11614960305691656,-0.011079190695191235
F7,,,,,-0.02722901671342092
LUM,-0.017078102964955197,-0.0024216727496905424,0.07261095466957283,0.007075459336577868,-0.008000401806396084
BTC,-0.018126112206848406,0.009110556775974906,,0.02248743586242169,-0.014065032908586192
APOC1,-0.005725478995054107,0.012963789453374796,0.0508224672457268,-0.0007602555484089601,0.03468471144749679
PKM,-0.014244460068887757,-0.03150278931825491,0.020244979949078385,-0.006449656326979338,-0.011012001677481604
TNF,-0.025720175849045235,0.014551552763934519,0.09772900855983463,0.06660836661861919,0.02782176813433736
GNAS,-0.06014829950194841,-0.006281774117165098,0.03610963796014648,-0.048126863072414115,-0.02332236034730234
BMP8B,0.0298803529675473,0.03722187614857359,0.021837936984079504,0.009790209060629489,0.0821641968974471
LIPH,,-0.016379828937305357,,0.023239327820844452,-0.018246076002653256
CCL28,,,,-0.01936371159433554,0.09715907680353425
PTPN11,0.008735229419580784,-0.014327749027208118,-0.03252569219485526,-0.05475758771407249,0.05208981070458215
ADAM12,-0.013793703776837845,-0.029140760793778843,0.04385156974227977,-0.025805626938496553,-0.024589216447027572
EPO,,0.018787615337437336,-0.033320932905016275,0.060891962841391305,
EDN3,-0.02466449747832506,0.06717443181049179,-0.025533580756951273,-0.003489274663627397,0.03189389284095863
CCL22,-0.014644313857647522,,,0.04709112439692985,
CCL2,0.022576777010278076,-0.013914308072905845,-0.0071258653059326155,0.021706171486980716,-0.0003117659114302517
DSCAM,0.022001424696043697,-0.026515072817686395,-0.043871629239734,0.04229868234763499,-0.08002574558142331
ANG,0.028767152380045184,-0.04011935471694062,-0.023842522551843378,0.013168980397152755,0.07529565221192916
FBLN2,-0.002827202288327157,-0.0024985634614241685,-0.03007216271475637,0.011811976003884068,0.04232788718802195
VTN,,-0.021472416753121483,,-0.033581622335622785,0.024761932370517208
VEGFA,0.029599828484319374,-0.06074387718348462,0.05039038525675743,-0.03784912232014072,0.031086628859879287
F10,-0.016715558028236283,,,0.012024833162960213,0.045326316626208195
SERPINA1,0.020433549436470147,0.03464205144458333,0.10175603991851705,0.0006324672349126009,0.06189640965625911
VWF,-0.022854371588096046,-0.02293750186833293,0.0904452620528021,0.035108830009897354,0.01787382629537007
GDNF,,-0.013582617169173956,0.022939197233961487,,
VASP,0.01744742983339199,-0.020495049965647806,0.05367799787616424,0.0344448304296795,-0.020449081486160325
ADAM15,-0.018730645359997296,0.02965946892835999,-0.02747737812793738,0.04337424300553318,-0.005257196816562628
WNT2,,,,0.021091931526001605,0.02976124249823022
CALCB,0.009140812139067641,,,,0.03278311141849997
OLFM2,0.044898176638734855,0.016208143491071234,0.036462547328220365,0.0399654244181839,-0.022873196749166495
MFAP2,-0.031803457173861384,0.03989384599694836,0.06943028682812662,0.07310008432761535,0.02076992946684885
HLA-C,-0.012661787896542945,-0.018610195284240974,-0.03708447362544375,0.07547597214870162,0.0815610154979935
THBS1,-0.023992927983161112,0.009730601216216455,0.041170998274427426,-0.04286878760329159,0.09142946642720134
HSPA4,-0.0042116060941423065,0.006363929514860668,0.04724333856558561,-0.0016315214898500023,0.008361636350395354
LMAN1,0.0413293269344296,-0.03271630017552618,-0.07521496761670059,0.027426962587621957,0.058871866845748876
LYPD3,-0.01349900975475217,-0.012243317407157688,-0.015550231302493613,0.030495398447936695,-0.03086478355602112
APOE,0.013095401892956294,0.037460421181769864,0.08339175232423547,-0.016594608520353132,0.037667918524676165
SOSTDC1,,,,0.03782835253917921,0.005408250210909289
ANXA1,0.007994475278346874,-0.06972489810728066,0.019136557693767958,0.008203387670299468,-0.06968122948115725
WNT2B,-0.01901385873420693,0.04080398448578671,-0.01671987004051288,0.05135872397303653,-0.026658565538991878
AMH,-0.018126114113639027,-0.017012614225493928,0.07703482968843534,0.06143961369832414,0.19465931318001445
GDF10,-0.015186606778626443,,,0.007276838593041452,-0.0042090494524723975
EFNB3,0.09149611357828841,0.013331250540914871,0.06457863712445915,0.04695474042312188,0.06848902893993596
LTB,0.024773619366269352,-0.02900954038660839,0.039064966748474955,0.10312737543275086,0.029235228060550168
ANGPT2,0.002839183515547244,-0.04703399723262716,0.08607499123912928,-0.018943395545696864,0.039613019406508215
NRTN,,,-0.029145966846352307,,
ADAM17,-0.006634098778443683,-0.062013928726276146,0.021472827916991403,-0.04012110240178071,-0.03522326054310361
LRPAP1,0.016222996404674474,0.03678603888221371,-0.010941408407268852,0.08619569004161258,-0.014677737376210172
NID1,0.009310088670204015,-0.02054076238912272,0.03872155301700198,-0.01826323136258494,-0.02934295728116337
MST1,0.04589766990276145,-0.03318557859055597,0.013096214619767278,-0.007439072523657995,0.015812397263751204
DCN,-0.03513568194339851,0.03943960143645533,0.012443767591811709,0.007083361869936697,-0.014300435944404116
IGFL2,,,,0.02680088585096686,
COL7A1,-0.010495480865582484,-0.029816084550214502,0.06652860799700616,-0.00040234912160576293,-0.026044748777585027
CALR,0.04699719994366166,-0.033982196885308874,0.10037505452037415,-0.018472141814751722,0.11786459281663429
PIGA,0.023778262985155046,-0.015397735992151933,0.09067841682644058,0.05083433795389664,-0.006245033712287288
CD200,-0.03021608727340868,-0.048794421633962456,0.13692603726291147,0.05849599121594106,0.05407015421246805
GRP,0.012118385139326223,,,-0.024433378101343182,0.0010915153549757974
CDH1,-0.02058039102940363,0.029231329004226207,-0.013003613478576733,-0.031426297063464614,0.08096318944049889
LPL,0.023495596550012935,-0.002225853546893009,-0.03936949335604952,0.026324008649836677,-0.027700470908954767
SEMA5A,-0.03223281450643542,-0.007838252607421685,0.06553609434608439,0.03780198201800343,0.013109046615355495
SEMA7A,-0.01803771840374541,0.040176097139296145,0.0619456897672464,0.03036567340011616,0.042424863376621935
SEMA4G,0.07386767848856457,0.025960375196785263,-0.047828500202969464,0.013922300702967847,0.0013822450632072743
SEMA3B,-0.010684350845783133,0.010207886009664897,0.02223718286398796,0.05512408799845421,-0.0400949800895912
RPH3A,-0.03891024901020236,0.06486936505464398,0.057237025639588275,-0.0329695653412192,0.005205919110663339
JAG2,0.07093778453727909,-0.054051396078339926,0.048399179580129965,0.061664347780457145,-0.009132027989076067
CGN,-0.01755087777027913,-0.011954164126797695,-0.028229660479579234,-0.042430969222626506,0.010098780503068368
GDF15,-0.00388360255727827,-0.020346715607841945,0.09204187720019422,0.012940585246528837,-0.017744451642114384
SEMA4F,-0.013885708470013927,0.0055326467330759,0.0721627140503455,0.051078249022140615,0.029726723460435818
NXPH1,0.05094403507842591,0.056535545755225035,0.10932142849968556,0.03219771591679256,0.007942049212222217
ARF1,0.06759130095636878,-0.046656278606281486,0.08176237891818432,-0.01534500942990064,0.0011816782248164992
DSC3,,,,0.1416837395571257,
EBI3,0.016078948988458925,-0.013097360092280474,-0.045532201390794974,0.037366981220752354,-0.03429270239716522
TIMP1,0.04167237336189443,-0.02898181796686942,0.07029714110996935,-0.037928484055981336,-0.012491197183915994
SEMA3C,-0.0477835579477218,-0.025540361335545717,-0.00120652727336083,0.06739260052511109,0.07580120603639653
GNRH2,,,,0.0734335785510515,
GAS6,0.02224127238021488,-0.10569573588031826,0.011114991808226801,0.05881048337826083,0.0204797274076947
MEPE,,-0.04508414324129765,,0.0016776010820225653,-0.0321179678425929
SERPINE1,-0.011258818187859978,-0.044491062929950684,0.02880774544549482,-0.034516875329103684,-0.02068777979012494
RSPO2,-0.020177542309284816,-0.013835771602690576,,0.058633714308771366,0.04066757462659073
