,UKF269,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
APOE,0.10214068998813515,-0.005839480655494366,0.060920294520406336,0.04476274373425791,0.06792265497170624,0.031049421632102267
SOSTDC1,-0.038743225203732086,,,0.09171321942092914,-0.025751266499280886,-0.02553846262678009
ANXA1,0.1027709802349471,-0.008691568106957443,0.029038926355696524,-0.020774249974074538,0.03852468809603593,-0.01140206329664408
WNT2B,-0.05218744414285708,-0.024221877129370975,0.08251396266094732,-0.03337747253185995,0.014798422123703471,0.005748096998272631
AMH,-0.0001619887096998407,-0.010452896250516375,0.021717606527294667,0.005780501803514797,-0.022375926450065333,0.0741415183253384
GDF10,-0.022523218002441545,,-0.03558958061446843,0.06477368532898851,0.000843329180193848,-0.0245215952791384
EFNB3,-0.04736352576526146,-0.04847553264002932,0.12256465387738087,0.03298919541891318,0.04397519053081719,0.01981467000873629
LTB,-0.022874896488593383,0.03189589296892753,-0.018967482308103602,0.1123836777539166,0.05738640963679354,0.05392098309550397
ANGPT2,0.053308738736449125,0.010826549506789547,0.027171167929237842,-0.008654982243224628,-0.0019786168676390616,-0.051325844042634315
ADAM17,0.0549747317912127,-0.015238933755276877,0.06105065701630651,-0.028395351659611812,0.07520181534324263,0.010719276271027483
LRPAP1,0.029311266436319566,0.0307361030231426,0.017459898685083273,0.04447389813243702,-0.04004263111473423,0.048131873107255335
NID1,0.09779917290336348,0.009935861927037824,0.024340601472851976,-0.013197174760057462,3.8694050626247544e-05,-0.029928461266316264
MST1,0.04441683974224179,0.009103469279905081,0.009471177258480908,0.06757801296190252,0.0626469613827271,0.10702917885253907
CCL14,,-0.021727883149733007,,,,
IL13,-0.014158627844602336,,,,,
DCN,0.010297358138989682,0.026777222757926312,0.024345811808362296,-0.021692422974354707,0.019700624737221232,0.023139072577213527
IGFL2,,,,-0.022029181978184268,-0.04079955494856344,
COL7A1,0.06978841115071124,-0.004217211788576081,0.034284045635835945,0.020479027379915967,-0.019385176600326768,0.0736582701427244
CALR,0.08185666219234075,0.035124086985498626,0.11524649112635674,-0.03763379975959544,0.01010421392368408,0.04620932029368921
PIGA,0.025427970644219693,-0.0016104317772331176,-0.06406758553770284,0.06104493590036015,0.020917231985798597,0.039222899595255906
CD200,-0.03679469625177951,0.010002860347850829,0.01691978720529766,0.04420458135928154,0.009824842494958613,-0.010472804799662932
GRP,,,,0.11905935018241628,0.004195723017424396,-0.02027456837555239
CDH1,0.05461462031163544,,0.021058798743096036,0.03386721349591305,-0.031069592225367388,0.003353661922353956
LPL,0.07639058400950202,-0.0035373463995225308,0.059350673114460635,0.10999430537409023,-0.0037667998156396543,0.09401192597392673
SEMA5A,0.07274196807229412,-0.025408152375732563,0.07392187427418775,0.06175572348888158,0.02424448659914494,0.00804053823573901
SEMA7A,-0.015140928153060054,0.005856914551246247,-0.0005182613484395419,-0.028702174960600933,-0.0003324228291996573,0.01450217006670879
SEMA4G,-0.0013384463238333704,-0.0006515526140656221,-0.020166526653316082,0.056026815634349456,0.05341497108011498,-0.010118706214765572
SEMA3B,0.04257372861382842,0.03607266783995995,-0.03806929394820234,-0.009976610764394213,0.05191659813340891,-0.011485258047380917
RPH3A,-0.09750459657062147,,,0.09311836665668162,-0.03713237265874892,-0.044629649606238116
JAG2,-0.04236642714201784,-0.055668323834744966,0.025300549620092105,0.04133207282078222,0.03094721976019644,0.0015065311074487218
CGN,0.13478122978430956,,0.09064560915665049,0.015099876726969021,0.04151538827025461,0.027581773229571515
GDF15,0.10394516109809988,-0.03373730334494251,0.02353634480785192,-0.025948780924745205,0.05839493292301887,0.03245745119893198
SEMA4F,-0.04622344434082012,-0.009679505404389131,0.02690960292337601,0.018241964959670974,0.045428388984389625,0.06728349246912553
NXPH1,-0.023282865789821732,,-0.039987610885579485,0.03749455457323219,0.06678117555892753,0.09001810914340956
ARF1,-0.03916591325026403,-0.04373223731498273,-0.05425231526319215,-0.01819151006327351,-0.03162354426245439,-0.005261724373938531
DSC3,,-0.024329742406837447,,,-0.015441704757223807,
EBI3,0.08046855345786688,-0.02106332748230268,-0.043985801162196574,0.05326130065933122,0.10093768710779771,0.06034732375603804
TIMP1,0.05750213441414312,-0.002218495982592391,0.0033397895910587103,-0.10674090313141849,-0.021153229034881885,0.03567450071513563
SEMA3C,-0.032239764803616414,0.07782363911802914,-0.06872389316459401,-0.026062248557797853,0.008243774024516596,0.003093116663507331
GNRH2,,,,,-0.016733191627572856,
GAS6,0.08196726510859284,0.044962157794158186,0.0030241849442881425,0.019725123768496014,-0.025975064783121077,-0.018110046980113502
MEPE,-0.022286125509085476,,,0.05106533364350407,0.11401594374076514,0.004478929056647601
SERPINE1,-0.0557918840490345,-0.0692481179233683,0.0583709791449607,-0.09224096391187842,-0.023980803921311564,0.0633144023782903
RSPO2,-0.015984175468673884,,,-0.029816218069193115,0.06441852340715339,0.015572374666428745
SHBG,0.04851307683043242,,-0.013502661113469601,-0.025771006777236063,-0.03237441301707079,0.028740673651452303
LGALS3BP,0.08851455190963481,0.0487503121729782,0.008864503638845197,-0.04606986461204265,0.041382871374422564,0.0667675196360747
LAMB1,0.034211266648531365,0.06805166466430411,0.02386549137176584,-0.025559808966740597,0.011523214611237577,-0.022489067498248312
SPTBN2,-0.04123059679472971,0.01686441917744188,0.061025200250440184,0.07142590329536758,-0.04005800547262842,0.08803545443478615
COL1A2,0.05147149821999226,0.025186125714985665,-0.019702679686612476,-0.04198814948224475,-0.014029293305839036,-0.02330876553418522
DEFB1,,,,,0.05697643065386767,0.022210317699553565
WNT11,-0.01379495111692044,-0.0008102195112506815,,0.02779524285879812,0.02098692297528301,-0.026028274926706965
LGALS1,0.02176169042306194,-0.037307226000191714,-0.006781016300484705,-0.11754739847958783,-0.06047551289019776,-0.023909910403938663
BCAN,0.10069377302108691,-0.020029140669940715,0.06413279215219184,0.12229125067300621,0.03827753442991318,0.11659293364189799
ANOS1,0.011180373225897964,-0.035459473228877075,0.07992999991357007,0.12761723061420815,0.08610169877970893,0.02191207853412625
EDA,0.029948214178443306,-0.020894206471216665,-0.008650814688118824,0.05075817392513052,0.03215153056789297,0.006835503109055786
FGF22,-0.012644887839673222,,,0.13515257735690103,-0.01570868646907761,-0.006445834786214853
SHANK1,-0.012030807672150517,,,-0.026701071459583427,-0.02752944613395997,-0.03926457826419404
NPVF,,,,-0.018967006232589376,,
RAET1G,,,,,-0.01925413849249936,-0.0033432295500868078
TGFB1,0.05980804788189983,0.012569079741636619,0.03754150754115897,0.025931331655651826,0.010634081792283047,0.0300319953969652
MSTN,0.08214085673509065,,-0.026755395351951882,-0.0390071923983226,-0.037237637300666156,-0.00025310884904740155
WNT4,-0.014337204968657627,,,0.07290560771177902,0.07962681480108699,0.0663127932002695
TNFSF4,-0.022758189227031676,-0.01552770458680831,0.07101302234671471,0.027566871843909713,0.03467263225372102,0.06899168986106008
NTN1,0.11091117117653715,-0.024797688736212662,-0.02233088093452698,0.03005986265892973,0.030708817777541184,0.10250170746994035
CXCL12,0.0017534124619806425,0.06964624942943268,0.07699284306905638,-0.002291729814861263,0.017503067312233025,-0.055395414571752774
GNRH1,-0.02337447709959811,-0.0479635567533222,-0.08818990147345199,-0.04242707382891392,-0.019498817720436854,0.031159358391663776
FGF8,,,,-0.02617994627081839,,
RIMS1,-0.03848760871727335,,0.07173360677922934,-0.031372383356478184,-0.019972658766354727,-0.0073442997398794245
FGF14,0.055113934340484914,,0.0055784392612467145,0.024465864070334763,-0.039834815974324006,0.016573549969532517
IGF1,-0.034526622290598184,0.009235110808910159,-0.041872432573784285,-0.006296926508964527,0.06438871480912034,0.07699428917182605
TNFSF10,0.045088883423247364,0.025396292510916497,-0.0031032575024350405,0.023564475030458932,0.04479024873597597,0.04991710086043998
GDF5,0.030459895074051353,-0.02678178960166654,,0.0023809095364062537,-0.035136361588330875,-0.030958611407713343
CHAD,,,,0.054037472921847955,,
RGMA,0.04189149656390859,0.028351594954475506,0.046967735648295046,0.03448136426512553,0.06524188274792633,0.08538438756048819
WNT16,0.035854685507840524,0.03908442585915686,,,0.06999085120190794,0.08572759239410657
CX3CL1,0.05916173271022219,0.05294799671075707,0.070375059656469,0.04214897626528578,0.04770609032234781,0.00815763839327624
FGF1,-0.010845145329606513,-0.029526556849672862,0.08575921955103546,0.04901282058458238,0.04907131403683775,-0.07226966311285174
ALOX5AP,0.0709908025581625,0.045587665971002465,-0.01684986852981055,-0.04124480338312137,0.00348527506876715,0.053454639058150163
IL1RN,0.047069930532759714,-0.004029292883971756,-0.04926359744205132,-0.028461631999564568,0.0491662465488386,0.034840544706403784
PCSK9,,0.031480584419689935,,0.10080443457051122,,
NPW,,-0.020552166610383518,-0.027247561315761205,-0.027036040736552955,0.031169480119289363,-0.02527785986484087
CXCL9,-0.015533295580889814,-0.026507924534526238,-0.06639714239618093,,-0.0028662356010330753,0.060887105539951365
ANGPTL4,-0.0094720700914982,-0.054812164468240214,-0.024809826750528074,-0.06868475614016854,-0.005914381177045557,-0.0020235425380306033
CCL11,,-0.02072382519787406,,,,
UCN2,0.014755120260069794,0.04163844822710598,,-0.023192893258349473,,
OBP2A,,-0.01657734294898472,,,-0.017345070781122213,
COL4A3,,,,-0.015913664529383215,0.0009488152149201801,0.005681454044178086
NRG3,-0.0445482613019434,,0.02075707913784106,0.060991241456051344,0.05639615697489943,-0.06783802156925271
IL23A,-0.01664926520353544,,0.07543394560114035,-0.01040626385103381,0.03979681052651389,0.013986149312073762
COLQ,0.0012781613979312378,0.009982610165926225,-0.030952191533140775,0.09132792791762646,-0.018099972590742447,0.008879687749874663
SCGB1A1,,,,-0.02529040689214818,,
TNFSF12,0.10177568569317762,0.011080624166972185,0.07311079917844832,0.02727253066885152,0.025590938067933534,-0.006423661841709012
DKK2,-0.024237991549545878,-0.03288894243274077,,,0.004726451104188386,0.0077975690197531556
FYN,0.021248925453300847,0.04647705946873214,0.07327135620936535,0.10779321420639551,0.08459184981203216,-0.02668782339161754
ACE,0.00037499210260300394,-0.012750863714031955,-0.020903116470735165,0.022909269385688494,0.00687583843728349,-0.01082231150497816
IL18,0.09887489403284316,-0.04471301843523974,0.0790780028157392,0.038656376081753076,0.05039673841593126,0.029512615984410653
PPBP,,0.03437841324129838,,-0.02380598197647084,,-0.008443615300031713
CCL27,-0.020432754222010473,,-0.022342356380027305,-0.001335780372352006,-0.015269579312487031,0.07456689809164666
SERPING1,0.08323200080401444,0.04892831403012327,-0.007038679097688549,-0.03002402719147663,0.02501070145156972,0.028588665615613518
AZGP1,0.0022989705581899617,,,0.0016248278509551127,0.0020478622872055767,0.03548116734057475
INHA,-0.032633488478331064,-0.028507105240345363,-0.029174185932201956,-0.0021930504397170095,0.04161803312900331,0.1216554796808975
SEMA3G,-0.026170506397659634,-0.022848840164668493,0.03673698820052706,,0.02968045717685364,-0.039104998988043066
COL6A1,0.11839199520967526,-0.01609993865331107,0.043982742969435815,-0.10320537010088429,-0.016899834575936412,0.035578086103976676
FGF17,-0.020044163155036918,0.07059416806736257,,0.04612120329263264,-0.01652453260683029,0.008172747522214297
TNFSF8,-0.012843353177098574,,,-0.02202917960808383,0.10091715663351732,-0.030253114101513073
FGF20,-0.020688236986777107,,-0.04308461578020748,0.1472479193999019,0.07465099421155046,-0.022395257727585872
ICAM3,0.04774883074594713,0.0035298994738366444,0.025012977036929382,0.05068248412410645,0.0280103088175678,0.01145450831129466
LAMA4,0.09019385184439706,-0.06922796123748726,0.028135789947533116,0.016412668018261443,-0.003275726986978758,0.06286470803852784
INHBE,,-0.02037918634040229,,,,
DLL4,0.05921433875395964,-0.006650558468860624,-0.050013630984930446,0.03904551617300764,-0.03334127657217267,-0.03843920086820444
SEMA3A,0.02180003116222897,-0.03562201907331502,,0.044792340566359265,-0.01295088724417545,0.03794405699031066
RLN2,0.07737307113792984,,,,-0.01907116454968361,-0.02631014504743037
C5,0.014129322250615882,0.026545941303053343,0.07059949979447629,0.00133380878613223,0.0824704621080971,0.026585693388321754
COMP,,-0.024072735431365597,,,-0.023559117426127953,
EDN2,-0.017553684951394703,-0.016151551535945864,,,,
C1QA,0.059845604733849374,0.02052661788752544,-0.01320192549674623,-0.016665105415425138,-0.007078361326366216,0.03030402118734662
UTS2B,,,0.049002562502383024,,-0.02032028816380309,
COL9A3,0.07562297904454002,0.0996988273167809,0.030687979995227585,0.043108574380487624,0.009340554596361995,0.06501058102530553
DLK1,,-0.010588735604497862,,,,-0.07843854514258075
HGF,-0.00016935707996083195,-0.02850100348303033,0.01576820995341461,0.0017791013621440027,0.05819735277145168,-0.010028561911467894
GIP,,-0.021397937643339693,,,,
P4HB,0.11399622883583577,0.0046987761114341015,0.04597328428930952,-0.10534548322060522,-0.020240345146838003,0.007678517820634163
ADCYAP1,-0.039981687796537574,,-0.005754742061765888,-0.002468552724568713,0.13119706679052265,-0.05421891477623543
GREM1,-0.01885183653102799,-0.0029098287772938605,0.03414145184911283,-0.011348589620205999,-0.009618017169215896,0.024326811844171077
EGF,0.09040103000818255,0.052438095231588114,0.16507833744807335,-0.01920074350047382,0.0038891063425708283,0.076447257464273
VEGFB,0.04414866912735254,0.007005482006227357,-0.08175302725876923,-0.10890147481115083,-0.006442142634985495,0.025207693132797606
FARP2,0.01698535597637384,-0.03697932832937613,0.10951871200754357,0.031215542071509877,0.045063314319578704,0.04413025907109653
IHH,,,,0.046983661633928746,,
LAMA2,0.08874238819982998,0.03099126569658625,-0.012322272896086506,-0.019149562331098467,0.03144547194449775,-0.004717815008652663
SERPINC1,,,,-0.019200745027935305,,
NRG1,-0.0282880129973912,-0.022885111489701727,0.1275447157590031,0.0943003387543503,0.07673726973626765,0.1170827853949287
SPINK1,,-0.00021890270539596022,,-0.04409987088416212,-0.026584426194386224,-0.0068175065185064046
EFEMP2,0.08376845895250165,-0.009468060257164016,0.04882895131976362,-0.00276019721286664,0.01828162234779964,0.019343947058887673
SELPLG,0.04404011947721596,-0.0035712401150377803,0.014369829913227102,0.04485759057923205,0.04224433217260705,0.02959564966832646
GDF6,-0.01649411724465091,,,0.02539831820786207,,
HLA-E,0.08689272176885011,-0.047083987622053354,0.057515519098750675,-0.050348265194912305,0.029827279524633744,-0.026979098214684086
PTN,0.09123238189678558,-0.027030941088584837,-0.03703119239649214,0.023016745948833874,-0.0074021516674730265,0.10750521558171619
CD274,0.09712844977705754,0.06854805041937766,0.03480495659257651,0.07458773197609883,-0.01873841961350128,0.05156451861853044
CD14,0.027949121049728628,0.027810553360171728,0.031323194847270204,-0.0059416065531606435,0.04763247301656591,0.05374062351338684
SFTPD,,,0.08747681513393989,-0.051289443252538654,-0.025514811406604755,-0.004709436569850294
SLIT1,0.007817947407665097,0.02118814526486072,-0.033384803435940094,0.04797187674408692,0.11299134051133813,-0.005250409090645177
CNTF,0.005498714813299905,,,,,
BST1,0.06889176613132449,0.05309474522206824,0.07958531168445006,0.047803173188683476,0.03147498442284621,0.025214586275432757
AGTRAP,0.06669282567377476,-0.012364811347698988,0.09832140023915424,-0.018474044187153156,0.002583323480583287,0.09262368295993845
LAMC1,0.10155921799006264,-0.012832460708850923,0.042179705274543566,-0.07811568928490968,0.018232120159759387,-0.018878605243536815
COL6A3,0.005566814194298696,0.010166232522875835,0.11606813987829705,-0.015362994998857137,-0.0007578038323264891,0.024342176147848314
FN1,0.05657991381751095,-0.024971388332080752,0.009837491652861137,-0.08748100481079625,-0.044186030554140776,-0.07166381599136598
MIF,-0.01969249504268091,0.0012073579025556793,-0.08428345313903934,-0.025340790070252837,-0.016394629421685514,0.019527207752586213
JAG1,0.08556026498788899,-0.020624480018146662,0.01963020905652904,-0.02465503527770007,-0.03356722782420459,0.01459695081606857
NID2,0.00758780933374955,0.057791558754872636,0.03215866298944143,0.035215010100942676,0.004743505263566313,-0.000987114290807594
EFNB1,0.05986316251137994,0.012216746546486464,0.0004450817377378005,-0.01572464678023681,0.033434532174521615,0.05173825430165616
COL4A2,0.05393643283004557,-0.0019159255434786514,0.05247079832548905,-0.04636308448443223,-0.0177843530116188,-0.017475418582812124
SPP1,0.03980831510763556,-0.0016938048619832106,-0.06998337679035468,-0.08791372688758077,-0.05688245693385734,0.039969952681040505
PODXL2,0.028286648266265695,-0.0145691870632145,-0.0010673980881076054,0.03274071131953188,0.015157609549174784,0.01830756882129354
FGF9,-0.040058293918406485,,,0.04350780923915828,0.03535066872929689,-0.01686061465029826
ITIH2,-0.016803102083064295,,0.023288601252661616,0.005642086050424859,0.10182714381950847,0.0221192336490496
ADAM10,0.013182289609697027,0.017360087664351324,-0.028499401531332853,-0.022948489829865366,0.016115263468711078,0.02554748961660223
CFH,0.009929475805830191,-0.004138482752626351,0.12256060594908687,0.027494890067672802,0.019847420737976212,0.02326298309951016
COL4A5,0.03609072128727209,-0.006508723305166075,0.02382375218841279,0.032382486949827594,0.07066091281702684,0.008606367259850154
LTBP3,-0.02366424629999615,0.05707444730103572,-0.02763515952684847,-0.0020593584720733906,-0.0026745330722154213,0.0049611612759236446
GNB3,-0.034483983877565315,0.0276359807959969,-0.035087613377417934,0.024820506384271808,0.02070349149640927,0.002501797870934584
COL6A2,-0.002004717859583383,-0.005697795616187868,-0.09133008067926368,-0.09875497282163762,-0.023177159988331062,-0.005859330962252345
GDF9,-0.027973722596324344,-0.022533669579973804,-0.05791976061405963,0.008423445835877128,-0.02795424642553755,0.09662212693152364
NCAM1,-0.003153160299979325,-0.0053875298520404645,-0.1348008394943141,0.01582627732742102,-0.023394644353745428,-0.01712757759140723
APOC2,0.009375761946570103,-0.021654691150789336,0.03777801693201962,0.040564638837763886,-0.002498036739147721,0.04884043308365541
BST2,0.08694180884673937,0.04182171195688347,0.0874124395123379,0.047354669439038134,0.056210193499480324,0.049897939806771624
COL5A1,-0.005173540520272627,0.02747311524333796,-0.021062648992005956,-0.0834319306527577,-0.01462107036966467,-0.04112963081374488
CALM3,-0.07522274132362886,0.05816991098982705,-0.05719087137564805,0.08719771154524578,0.022894817121973606,-0.06098955744251456
THBS2,0.050701576257034676,0.02161281200634627,0.1978350069473123,0.029946659862456818,-0.011437146657191461,0.0746210275247932
SERPINE2,-0.015623460489138234,0.03824464488348093,0.05099076306002304,-0.012017046950237425,0.033521262621698064,-0.03599724594501827
EFNB2,0.006361456533134883,-0.004174741730003059,0.084161112396903,0.02925785238574616,0.017114861880904653,0.027229863558330538
PROK1,,,,-0.0211961109798227,,-0.030004679387714565
MMP9,0.006774659541131828,0.003892181715663434,0.011397773375930025,-0.005660346037057064,-0.018968388931454496,-0.07151661936835038
DMP1,,,,,,-0.025455991916694416
NPPA,-0.005518326441019225,,0.027975070964458733,0.0583784385822349,0.05999163278732846,0.03536819531505324
APOB,0.04588009545148323,,,,-0.015663897840621843,0.10738041748191449
C4B,,-0.0169930794211614,,,-0.017345075631012067,
NTNG2,-0.042588153261417454,-0.027589420797704853,-0.040445585431640785,-0.013144896913638283,0.02825758552436725,0.029412220513413575
LAMA1,0.08564802648346648,-0.01634498766428117,-0.004849990775577057,-0.007089525383703624,0.04026726357021312,-0.047620065338976815
UCN,-0.02216677885368991,-0.026640541362675678,-0.08418316727606322,-0.04429435134161056,0.04033441826178084,0.14814451732238296
ARTN,0.019801789509070016,0.04401351550940505,0.014324420991727416,-0.03339482844098556,0.026785352193671886,-0.008546158484995438
PDGFD,0.0008607391334351702,-0.04498945864792665,0.001430320537423669,0.058954763484190396,-0.01812614179184846,0.06317872468197941
EDN1,-0.00016945582745769397,-0.02650793665532761,-0.023301542404136878,0.002424511427722289,0.035287351053652015,-0.044348574665445194
ARPC5,0.08796041764968192,0.018434267368226384,0.09525811729281507,0.030671764587120145,0.01358054585287735,-0.011043962493138649
GSTO1,-0.10987300613641442,-0.0469278307733045,-0.05688685767184209,-0.017355099356391665,0.012958388987532068,-0.01741342971355036
PROK2,,,,0.056241795275105706,-0.014281830275957847,
SYK,0.15235498341180934,-0.013935144969810841,-0.0507893137250464,0.014626582396034935,0.07658326384695123,0.013760626176431402
CD40LG,,,,,-0.016939446087590536,
ST6GAL1,0.047146542799722614,0.013690341814694135,0.01922348607344148,0.10380736442448889,0.03708180595377496,0.032662258934788205
WNT3,-0.06961781461626983,0.009430737027221213,0.03544727214466997,0.04658792742827412,0.021989540764947114,0.06490188791447073
HSP90B1,0.03725687821863113,-0.05851027995652389,-0.028479431514038617,-0.10272402545629555,-0.05074997014724668,-0.033930835349114265
ZP3,0.026611638512430418,0.003847740593409769,0.07953816335587703,-0.030590512970924102,0.0423092206012239,0.07838901085532957
NRG2,-0.03228081024659614,,-0.011989782342382564,-0.0157601224593273,0.09062596435664155,0.07732892351634613
MELTF,0.02729453398908583,0.01222742404377157,0.043211585767679285,-0.005712728839638021,0.06058438080223722,-0.012495652362748485
NLGN1,-0.011246288294360399,-0.022691745228644263,-0.10718763792629764,0.049707386566552776,0.0677038550337323,-0.005450333294531205
SLIT3,-0.007941291686709104,-0.03333791911839503,-0.007304876295718832,0.0016947152528623928,0.0323170221581991,-0.0697006801830043
CCL8,-0.01725703595817916,-0.019493307199557806,-0.05761470389175528,0.0006509064416324652,0.06834882798170293,0.06394778158850509
S100A4,0.014428341670594688,-0.007274442522880373,0.08502471516328892,-0.028418837838212706,-0.05710628419346378,0.02954936277043164
TNFSF13B,0.06191131296376278,-0.004543063989729374,-0.049157955603842,0.09488631292592813,0.03993775796570873,-0.04305121643750198
HSPG2,0.05237807616968454,0.019557587548402044,-0.0033559290419298113,-0.03688796711729111,-0.011215713731750945,-0.012890610012232663
FAM3C,0.05860014618001516,0.025173838352061995,0.04634501604385393,-0.007407902304144825,0.03202803568232767,-0.016394812174853425
FLT3LG,0.01659569572728489,0.04372597263885668,0.02716322301985581,0.05425477617468964,0.05166870984096236,0.11586263235306758
A2M,0.09216840578572758,-0.01179758153458216,0.05578855570839924,-0.050965147301969105,0.04289157190605266,-0.0010090119774164034
VCL,-0.0017498019495023878,0.042286670664476944,0.017114458453002683,-0.05152724924732814,0.010541476081787684,0.009386685144061113
FGF2,-0.006181719680941884,-0.011618403857990251,0.025823661707275895,0.013624178792035715,-0.014728816816422678,0.03413743474735335
AGRP,,0.07810831857598216,-0.03920532841117313,-0.016459807974988874,,-0.022395252195254085
CNTN3,-0.04127238359968471,,-0.020326200668178696,0.12026589853747,,-0.023299863510958668
RNASE2,0.0317982094385954,-0.027854210755011658,0.013706365641184185,0.03573016016430639,0.027059915599936132,0.014815076706638659
ADM2,,-0.0226917477174553,0.01643685851741342,,-0.01609962104389956,-0.023970798102887093
GAL,-0.020432746923573025,-0.018568745032106367,0.20459723203878327,-0.03949427921522188,-0.015883167396432224,0.011125191257334216
IL36B,,,,,,-0.032179673935568885
CXCL6,,,,-0.021173503513715546,-0.00015235845909342043,0.018079770827530546
PDGFC,0.06460139564154732,-0.029768835089831722,0.02708781073327317,-0.0001224868706103838,-0.005540019623793905,0.045443328552990464
COL8A2,0.033917973373648755,0.002497162812456641,0.049332694111795326,0.10044894651558772,0.04844510487758078,-0.060685247763829754
SPON2,-0.02942700297034818,-0.007498418034214117,-0.006715757346349157,-0.04188478521296227,0.034565613611628083,0.038550135562665934
LCN2,,,,-0.021934472398675915,,
SEMA3D,0.045012787637278354,-0.01967340585555157,-0.04308457592138765,,,0.004800975785612052
BMP6,0.08853286717236787,,,0.0374572497771146,0.030594411643967593,-0.024574772337766344
TIMP2,0.09535843222985597,-0.0356213148305963,0.13645033644856513,-0.051398463474873625,0.030992935863412122,0.03852419112260881
EFNA1,0.0021416644637708548,0.004367798588002145,0.0549983166943556,0.022749085017312484,0.017707309307704592,0.0734261797828889
S100A12,,-0.01931166900368201,,,-0.017544601374917625,-0.021056115043680358
TFPI,-0.01572598520251752,0.009389359511225258,-0.13597923078705065,0.003025529108975593,0.004280381822586953,-0.007828606753546673
GPC3,0.06131634469570578,-0.018568745294138416,0.014127521809054156,0.06073170759911858,0.05157785714803095,0.0829940602557021
NMU,0.01729825344421306,-0.030025513005874045,0.03561916249528898,0.017382202620665015,0.04185306382521287,0.11866746208046339
SCGB3A2,,,,0.024431476264455288,0.0066974220679135235,-0.02457479433504127
LAMB3,-0.07069841675964308,0.03293040151681145,0.005632405024323933,0.04046740038983501,0.043980892450568125,-0.017827197225773625
LGALS9,0.10728124485055869,-0.00819043148092499,0.04824558583405233,-0.014778380237857507,0.018794857112808514,0.0026624889604245938
VIM,0.07245813788956235,-0.037272025515070584,-0.00711106013567418,-0.11610672837128334,0.03009478486751967,0.004932142805928353
PLAU,0.09187789814011764,-0.03535077644496531,0.027926674755591623,0.000543605272534111,-0.012709283904305447,0.07739039842067662
TGFB3,0.07895578976091801,0.019227083060972806,0.09243711301421866,0.01577798180620738,0.014364952658878416,-0.011276418567064583
APLN,0.030612714553292234,0.01766052187015561,-0.0011199323148654886,-0.08950351553977097,-0.05425511914468057,-0.03362699389393905
SHANK2,-0.05568012739420529,,,0.10035340712647495,0.04019835005857976,-0.05055094985123948
LTF,0.07218815850850449,,-0.03031832117315689,-0.024179748437686284,-0.03926755206555933,-0.05424978980149254
PYY,,-0.015266419293017404,,0.011159919643683734,0.00476025523445133,-0.022395257727585872
PENK,-0.04298955065628039,,,,0.04511809913213899,-0.028446770978423058
CTF1,0.04971578710202339,-0.0202648727642537,0.02405971581728781,0.048230807995708794,0.04755946882288032,0.06316994563701686
COL3A1,0.018721105706063317,0.03718148533264628,0.033111378169637794,-0.04143778067536678,-0.0009890542740096171,0.018577690466737178
S100A10,0.08236894895820712,-0.005692714980932574,-0.06641100375587916,-0.09130853866125527,-0.05985458137939907,0.03656311373589824
FGF13,-0.05051201283841853,-0.019128439039588156,,0.06927020646522138,-0.026309202436934704,-0.019645378698590718
SEMA4A,-0.06769966085271732,-0.02620963712467842,0.11354843366880114,0.05488637195839194,0.014036981485073194,0.054386380270851645
EFNA4,0.03862619508512311,-0.01680991119694874,-0.006467238342124832,0.02152006611413036,0.022867231450811022,-0.016941843537623565
HSPA8,-0.043345502657825934,-0.027927672112716816,0.010825812218318786,0.021852065364541564,-0.008549001222355353,-0.04516520932548397
NPB,,,-0.053723344164795246,0.06347307387017216,0.10224159959460719,0.038623499909305165
ULBP1,-0.017405931249476238,-0.02678179254873248,-0.03920532841117313,-0.020110268446684978,-0.03397830185762086,-0.013732622790669292
SEMA3E,-0.020589444804740453,-0.005007460318498564,0.045947289868148306,0.02143296489147138,0.01100924966571717,0.12716752677215035
FGF3,,,,0.042666097620183224,,
ADAM9,0.06308815719287887,-0.02716325076534937,-0.045774750671128815,-0.08077209515183288,0.04278260395829352,0.053295277117145455
ASIP,,0.030626799641328493,-0.0434176263838903,0.047125972202797496,0.019816865358442376,0.046209445696521745
IBSP,0.030337589184778187,-0.013297575934137594,-0.05333623295862491,-0.011431102873342645,-0.018372316216414632,0.010560581731439837
MMP12,,-0.017197395175729692,,,,
FAT4,0.06682869587809143,-0.013369953629863618,-0.016361016864586762,0.02351357306130153,0.032054210123500924,0.04991121115940415
MDK,0.11958463258754116,0.009530943162038683,-0.029869042989760695,-0.0024030567606007852,0.07688792116284786,0.07052782541430089
BMP5,,,,0.058950656040824924,0.08413814711996362,0.036806427207856346
CAMP,,,,0.044000651094261066,-0.020834745449634855,-0.014575809368902272
HSPA1A,0.13791891736783213,0.0040660801409982605,0.02798353879349914,-0.060910031383668704,0.013348780836555656,0.0030610068282439454
SOST,,,-0.04618581540412131,,,
SEMA3F,-0.018235223571193088,0.0649340818337672,-0.014973371393926646,0.020967928611961197,0.016879187839086134,0.009349610695706225
ARF6,0.009677516371877692,-0.0024917539988544854,-0.07622668993261149,-0.04755183740203533,0.008575914999069786,-0.061166965793494274
IL6,0.04251075825823602,-0.0018641461524040676,-0.010312600164639084,0.0323907216257883,-0.02045430184247084,0.02724216028745077
