,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.05112466036933138,,,,,,,,,,,-0.01586388446949767,,,-0.024102098365131115,,
BMP1,0.1607992508556427,0.11142291624320468,-0.09725831872309942,0.04482190916493523,-0.03518869713207408,0.018932172615540328,-0.10093001185623517,-0.16416871751367543,-0.042544182954742216,0.046938285347077426,-0.07082752897485205,0.18259138195265034,-0.08619451233147876,0.0017361655239049678,0.04571460939809852,0.028633473432977535,0.035613162130831585,0.015344609727014485,0.012607544691365718,0.037100933999101963,0.0072950933745980695,0.003436988829770844,0.02153648762447179,0.04439504316065483
NDP,0.0592051760813946,0.12623063835204978,-0.009562311547064472,0.049205004469554385,-0.04363320899929825,0.037433965750005245,-0.014245490178079655,-0.059047830687100705,-0.006658440456174434,-0.012996272979111646,-0.0072710610860387765,0.09722385587402266,-0.09426566936426975,-0.020181697969230875,0.03773852704726363,0.031244233110564623,0.05075580084204088,0.03653227410656089,0.038020462120694674,-0.0779509759055664,0.035070451972871564,0.013832748061864833,-0.015081089060669815,-0.11866895890868102
TNFSF18,-0.04854928477453093,0.07244913632767144,-0.04376206656201465,-0.013518379146385137,,,-0.02529709349240566,-0.049623441872317986,-0.0037086837104744115,,,,-0.05801875768408794,,-0.006329735658971087,,,,0.10648903024498278,,0.2522066346035181,-0.025395368559720372,0.06914893189103155,
IL36G,,,,,,,,,,,,0.03509980384786448,,,,,,,,,,,,
RTN4,-0.23304842400744538,-0.09718897510886475,0.07137308749986819,0.02546649272544531,0.022046286551376852,0.08205072433515492,0.09515321005005105,0.20221414840476057,-0.021599615749141703,0.015485772776755991,0.1448749593192991,-0.21658124246319452,-0.10008877686526803,0.0077305534903720574,-0.07611547517979679,0.0028780677013495897,-0.02829543144917404,-0.014505901531596843,-0.05959640686478683,0.06111119091239725,-0.14897373465118924,0.07197310050332502,-0.057926260339059905,0.045982668993384046
HEBP1,0.026253667639647222,0.034347588660764226,0.00854183535923788,0.060757971480315504,-0.004727616296055068,-0.03962015472779942,-0.012976035940713124,-0.09015304414827206,0.017286086026930037,0.008674119191768082,-0.07465450592395602,0.10438850715947058,0.038762955915483524,0.028360767612256234,-0.056983249308128585,0.07416412225447126,0.03199702481612108,0.06896747987789423,-0.013085102263548722,-0.041408005926569624,0.04909246897224811,0.02127461096560333,-0.009718764258264201,-0.03147533147212914
WNT7B,-0.019851001389360346,0.08938465826415518,0.020465547519747645,-0.024224626745143966,0.04171364821889094,-0.0014347201040221887,-0.008678489565532065,0.2163832065315291,0.03795891176774359,0.026767479031962516,,-0.06269193289343522,-0.02167288850181235,0.15010656278452658,,0.09052023849061758,0.033995099132136664,0.05154487385318208,-0.03421038468757561,0.006545895809333739,-0.03947943096990423,-0.0018276395844498085,0.0013915324592268421,0.09227547103532503
PTMA,-0.09597922517312844,-0.18408797336025529,-0.029871350735180567,-0.029961899177927926,-0.059797223392315337,-0.0666863871219461,-0.1564219749110112,0.07546109772845061,0.06517430630170884,-0.0027165329095681845,-0.16522033210381418,0.2629990414789983,-0.07986052784581654,-0.10796267179900357,-0.006189389454743602,-0.028305582418194968,-0.004956212037313651,-0.04990858266600264,-0.03162228192630143,-0.010505449478477737,-0.051527297870555475,0.010311642376846139,0.029528601289278623,-0.1511458470076412
FASLG,-0.02228344157603505,,,,,,,,,,,,,,,,,,,,,-0.005020781783986,,
