,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.042181862348447445,,,,,,,,,,,,0.04674289511391908,,,0.030187190291313254,
BMP1,0.10037866199051611,0.024586516074719258,0.10767955323248388,0.0015827506880934916,-0.020103912015121347,0.006698882030810812,-0.03260723119672374,0.16735836049776748,0.4327974200079112,0.09480922626527187,0.05401747878825637,-0.0024135511547175234,0.1670159406247637,0.15411987479239186,0.18284434790666604,0.058202555094265855,0.06667107708859668,0.20773359734208177,0.07524054367041476,0.07198057937363266,0.15105472377259974,0.17782996534948783,0.017122505280627847,0.3753502397273713,0.11084277568892988
NDP,0.04457747705751303,0.03559583008951082,0.012678026794855657,0.0017600426954494646,0.029414460317308787,-0.009499323142666589,-0.020551393343937817,0.016815587975947798,0.10816560874882226,-0.08703309712124448,-0.04372673678620752,0.011383534283709635,0.12417358310354998,0.06177986144003965,0.1044663629876183,-0.052480143199332877,-0.018844934530459743,0.10480439873047181,0.033331030447195854,0.08455030581480763,0.07443085055098524,-0.036108967577214414,0.0033784423095701136,-0.0037305530509816427,0.057767358986975645
TNFSF18,-0.016118535387332926,0.07480343399960064,0.0667128800611978,0.08181507603503055,,,,0.12063738471374191,0.09836096780623303,-0.020788887976339893,,,,,0.046312498781176596,,0.14144355153212515,,,,0.0261330980225681,,0.06927200122549419,0.15795063609271914,0.03529107162866372
IL36G,,,,,,,,,,,,,,-0.004605129656338914,,,,,,,,,,,
RTN4,-0.1485952123063606,-0.03897582218996227,-0.03285310877146346,0.013656103812147035,-0.08094506623768083,-0.03159931838488434,-0.047640187608637745,-0.2735987706911525,-0.5324976094274059,-0.08132381342806878,-0.05400441935887656,0.0682590702374264,-0.034046937220641345,-0.09364335971122684,-0.006673110133572836,-0.02205013678760015,-0.059170437395167044,-0.12991607448911138,-0.06003107447484425,0.0004689135099505754,-0.13313994967415238,0.005956896436199952,-0.07599865633814475,-0.0933226647790778,-0.026032793715467403
HEBP1,0.011869112763689325,0.01765540791225631,0.07103216036386026,-0.006019100232975127,0.08001644762293454,0.049439432206262714,-0.008824295782791555,0.08174157889604522,0.14870720866617848,0.014168467153466141,0.05918633129662866,0.016076498964308118,0.07111699106897673,0.0759336567992161,0.14562172723576058,0.14263040684613032,0.012496196380082517,0.042062947917574686,0.06173164770027948,0.09358497672784014,0.02388962587651758,-0.03167771377503447,-0.032676016981219975,0.10079247554415335,-0.013827307324955353
WNT7B,0.022884840276659664,-0.012277072680482287,0.048639063328629835,-0.04373501400678141,0.024512788744440524,0.03353994657202263,-0.04171521836946862,-0.03475165188672321,-0.21615307215465118,0.055920944629178106,-0.0286578495418935,,0.02826094948114204,-0.037109296618893665,0.13763536876294183,0.05510301441758769,,-0.016678844309221362,0.16907539272348598,0.06815406334707944,-0.009858662455304298,-0.029925031583610474,0.11424589193874334,0.1430907937242707,0.06128269368134884
PTMA,-0.08873353421005223,-0.011092988165695929,-0.053388465903190754,0.018779061139963197,-0.24205231317629797,-0.020012763768084533,0.026120588387537957,0.3340165565393417,-0.19300993360971813,-0.09120648735286205,0.004233556560809587,-0.011344160681805307,0.2058089061205274,0.22837801726072854,0.1718549221296232,-0.12282941270028089,0.1055351016210185,-0.19122315753574223,-0.1047231856851888,0.03305426074522238,-0.12668680246841052,-0.01817409774594362,0.019170480986588898,0.2622796349219734,0.03759632861850634
FASLG,-0.04954947744617049,,,,,,,,,,,,,,,,,,,,,,,0.017367791248304412,
CEACAM1,0.059812801225183156,,0.039837395275177094,-0.0008977409589981363,,-0.025990176245723584,-0.0011250790004703212,,0.08611080441389761,0.08383139069632883,,,,,,0.083295380146261,0.021403774558161726,-0.024777597223301383,-0.04099799094794306,0.06430984628353094,0.09717762602593392,-0.030171999004863375,,0.050741560755293,
PDAP1,0.1113955416965742,-0.013152518939812223,0.025445962460755943,-0.018838555783971957,0.0011965420138674286,-0.020113986321515544,-0.0010803203676745176,0.09658045930131963,0.3848255555338897,0.009205096423648695,-0.031711499645226286,0.00844613848207743,0.11439302644377831,0.09760369859631406,0.08405448828109605,-0.16999382160020207,0.11182413085669704,-0.0007148962565371309,-0.05087894896128416,0.017928038812644286,-0.012853069699201981,0.011775466719667007,-0.02475619608836878,0.013516124699088557,-0.11195885903736086
QDPR,-0.19977250615431072,0.0715192133417552,-0.025473625831703726,-0.050448191683865676,-0.07709105783203538,-0.043064720348081495,-0.049687972871193774,-0.04362963259339542,-0.37650236291076244,-0.12566395451601475,-0.05719017298583899,0.0017363943967259733,0.1781735857460825,-0.0413881190032357,-0.10134216127048548,-0.14723625443200813,-0.02805253521193663,-0.19493661756830552,-0.02538733821813674,0.017203035455987715,-0.15478116196618555,-0.030734974512055577,0.003903802551035746,-0.021340756174503945,-0.010123848420857161
