,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.0006643597521599231,-0.015300310721261461,0.027916884629867116,-0.014971183737056224,,-0.024099752320957867,0.04413118010738991,,,,-0.027323559322679228,-0.007107243122331077,0.028573388474543993,-0.032688793390952,0.011632647586738895,,0.05909598465702191,,
PDAP1,-0.031732682853272916,-0.0691873746386901,0.027454104504813615,0.04214438968084635,-0.06205830615690807,0.020845632169718024,-0.19476588652010793,-0.003921521977916119,-0.0036842898909258577,-0.005985418107026412,-0.2020649810915172,-0.017013458251010884,0.028436823843296388,-0.023213285209504254,0.008222548272511577,-0.01789256771675894,0.011795488962389605,0.06540932090942893,0.0115498924337175,0.016062894497969257
QDPR,0.15841179065305405,0.10323832356486198,-0.015978696044792098,0.03423418833285392,0.23082130783284635,0.1267338595800099,0.07910949866407271,0.030315936062150675,0.005515670862585626,-0.276524264778301,0.08964348575793893,-0.01632978560737182,0.04915585829844072,0.03578952181471022,-0.025036151192906014,0.029754608744036203,-0.05385078802357367,0.05521180146965787,0.17816659745981941,-0.06248803089718884
POMC,0.17103293814225184,0.042912325241541094,0.019686919446410277,0.049159430719149355,0.08616209809417692,-0.0037586524054075074,0.03181088168559368,0.01746693211512001,0.02143505213074192,-0.07277692235901774,0.09647259953001242,0.07749992116296094,-0.0005740757844506636,0.012608944269614909,0.06150215616364218,0.05568580788203503,,-0.01595731405278392,0.06774863056705507,-0.10413098338790207
CCL18,0.050572350117497174,-0.03215628462168879,,,,,,,,-0.16410659733292818,,-0.019372852802188947,0.015206673098902458,0.017971301008196296,,-0.02795333152191122,,,,
CCL17,,,,-0.005483760239306708,,,,0.002751226843496105,-0.02951891338389938,,0.059294211277810524,,-0.0311404734106544,-0.059823496027530426,0.007982977857882925,,,0.0872389915359101,,
VEGFD,-0.04093689873571618,0.011215313513297432,-0.021914625416565657,-0.01344057074488882,0.08664090352911537,,-0.055401928525604736,0.08280233578026065,0.06652608718380217,0.036003433579347384,0.004337931589878248,,,-0.03972736742509015,-0.030674859510156607,,,,,
TNFSF13,,0.0342062216458484,,-0.02271204857510662,,0.018505597414793063,,,,,,,0.055975383639274345,0.007579286260434787,-0.031189048658790654,0.03187035086625391,,0.10331944514432466,-0.0035931688335482945,
WNT5A,-0.058892318706369955,-0.017544558591649998,0.07706721188628379,0.006989419980715861,-0.006839019727346457,0.009268225679736515,-0.17368154185864526,-0.02925124295027933,0.01332666539929424,0.09714872347749719,-0.058975494195512936,0.03125973194043393,0.06598702336247159,0.06388352079557594,-0.019444543929668916,-0.015999370047200055,-0.05348082265043439,0.040301215690516784,-0.12283893519477954,-0.017898507830245592
CXCL8,-0.15475835029412602,-0.06628321323969155,-0.02051955631879868,0.01859534505365616,-0.11606690001101495,0.041233753970885356,-0.07398087943925051,-0.02273683100959487,-0.03143490821204706,-0.13176534731336784,-0.07449096116784462,-0.03410895748283559,-0.009751634448956043,-0.1684707364668719,0.006844719893173456,-0.06320421732011859,-0.03854455520741274,-0.042958240263456175,-0.14301633247608816,0.018745625192903174
GRN,-0.07708003073299059,-0.05947029741677612,-0.038021271845913154,-0.002708573694168796,-0.07370818930153394,0.0018691179626592613,-0.1756613459762538,-0.04526665604336654,-0.05636822417161195,-0.2733906819077732,0.04739572199819671,0.08434919753144514,-0.0017112427370877497,0.019426867195723386,0.006971798067824957,-0.04296907697727208,-0.04142781826983693,-0.02907701596579987,0.09549039835693333,-0.0523223989845806
MIA,-0.035808179481517585,0.00978919645299995,-0.01948933529386266,0.012942266831189451,-0.04815119817274608,-0.010560131426600188,-0.052613176904691965,-0.024759331515775553,0.05906614660893072,,0.02336001210663381,0.007732688110735911,0.0958799978582195,0.08977773137145854,-0.011631509449061866,0.024133111886563127,,0.04166023016795809,-0.014017795662091511,
COL4A4,-0.04121013292451896,-0.03279099533210423,-0.03277525713329976,0.02316251080453191,-0.01563609044881314,-0.03373470368010611,-0.03258850548130412,6.0355056454077416e-05,0.055197983594357715,,-0.047587506460186606,-0.024493339053202796,0.032565343285983456,0.06849630520498078,-0.02143821162066843,0.022095927635193403,,0.07849641499966624,-0.08446153561643707,
TAC1,0.27104023654195364,0.05044685669258423,0.07868341838558086,0.08330111010534651,0.2572870149555673,0.1017276096988424,0.3183284634470714,0.1367252314550436,0.03527161352728923,0.25461103803516855,0.37534881183055335,,,,,0.02946169987355485,0.04859632175516097,0.127178521460537,0.1560439732444823,0.1526467921726449
RARRES2,0.11600412327647404,0.03631929840006514,-0.019451541095057978,0.0665590041705922,-0.1701892142216917,-0.038024071559786383,-0.23235745160249782,0.07810617665608208,-0.006026958227858665,-0.11810322247928824,-0.12918827151849965,-0.013128765480432665,0.017176297229374103,-0.11020959996707524,-0.012202548927486657,0.019849256920225888,-0.04622597093101655,-0.005994453058725744,-0.02693292832230832,-0.031415449475568624
FGF7,-0.051197670575497824,,-0.024734706970663583,0.032964482032007365,0.10148555940849198,0.030917383540691627,-0.03325324805582533,0.006241553131095554,0.07005392879181455,0.012660936608661338,-0.021934455626782482,0.032108058592018235,0.019952198993490034,-0.01675244373195407,0.010424523499819469,0.05682434460664655,-0.012492903217241811,0.11545769437356641,0.08818205732271665,0.052880880627339776
EFNA2,,,,,,,,,,,,,,-0.03693096423721444,,,,,,
HBEGF,-0.044869452392520943,-0.01866916272749374,-0.03856747039138063,-0.021249248281141216,-0.11409602712813596,-0.02467837206602144,-0.015706769530452903,-0.12100560456532772,0.010630515329735883,-0.20629213464218227,-0.061570022585417744,-0.029245059951079868,0.007794793031750509,-0.008376108703506736,-0.054203206356513225,-0.0333459072891993,0.01925429359325297,0.011936857100722396,-0.07975686319997112,-0.022245310271469074
CSF3,-0.04121010029833362,,,0.01328849838892509,-0.006792730647133012,,-0.02276800409202824,,,,,,-0.02280979067185045,-0.11742075405301315,,-0.07144970301200007,0.09116378621042145,0.0994791004129888,-0.016466544706929608,
PI3,-0.04881950909405542,0.037047709653436046,,-0.030275092531554595,-0.09356521671019487,,-0.03882269606397175,,,,,,0.015302320658453326,-0.13694927938968263,0.05963749108836619,-0.04154001894966727,,0.008505767972415956,-0.06639078395164999,
PCSK1N,0.27189985015182877,0.0544058531776501,0.013670861223281932,-0.020454520402788525,0.07069272690748482,0.05591217114758046,0.19957315527576616,-0.005898301644189988,0.06968072609954179,0.4154517962708461,0.3323100867322746,-0.027110608842634748,0.04835496968390976,0.032299231989429744,-0.016179773115157087,0.080495046204258,0.1446575143713101,0.013879589925500731,0.15714232779350257,0.22016947594079483
NTS,,,,,-0.048816035400882675,0.05031710557357373,-0.007043802529646242,-0.008997613253049935,-0.018605153102290654,-0.07044708848517027,,,0.057997462681197605,0.05293237658989669,,0.06239537489642282,,-0.014552626558456459,,
SFRP1,-0.014110964171848879,-0.011575384500782005,0.04074420611288188,0.02474188360016771,0.10018667107393212,0.043933059913846495,0.018090503291210657,0.006736524459222716,0.017921274195951464,-0.15159994164273655,0.10584966479570866,-0.046513752353805476,0.08541550775444591,0.120413864310897,-0.0018370588165302411,0.02129475861395492,-0.048373390695734486,-0.035870662521444496,-0.02525783984875833,-0.008402044055026828
CXCL13,,,0.026431548526290573,,-0.00974443221067977,,,,,,,,-0.019853287383797845,-0.0881922264386748,,-0.00977482019412233,,,0.01570300223202945,
MICA,-0.02977702610522547,0.008940250017099919,0.044028890519803146,0.014913488152934862,-0.015075451995928269,0.07904550537314543,-0.08852032907240716,0.027324097763095318,0.023805853760836986,-0.07206656726893929,-0.1483425474983967,-0.020819849794030284,0.009321389071071,-0.04142324719053722,0.06188222313660944,-0.00233780846387045,-0.03401704080352256,0.0082645392556629,0.009939139400114969,-0.05600397632295937
TG,0.0898759059236132,0.03531343758198045,-0.020805339808440734,0.04672666968934133,-0.0006635125734870363,0.029649008367888648,-0.004253756287229929,-0.0327048146610435,-0.01024283214039708,,-0.043449812722903686,-0.03154353369341806,-0.029844563299577506,0.0348400022682438,,0.028185119181267558,,-0.03125435614060525,0.01907114725298525,
ADA,-0.009802695268967156,0.0017150955480225993,0.002856281926291618,0.05711654039911565,0.0016486115368536368,0.034937139595583026,-0.1330402358103314,-0.01117685007890243,0.03513767662795896,-0.20513836943131633,-0.07748847869993983,-0.022885152537038638,-0.021287461128195816,0.038911564761348244,0.007694909196568236,-0.02367011787124007,-0.048820442863859746,0.029087834431461478,-0.03389710074865185,0.16318299152611723
LAMC3,0.11334596146944886,-0.029543702139065604,0.006222492078889055,-0.009743614752253708,-0.0035793616687258703,-0.014724175886999112,-0.08863217604381111,-0.0406544304559058,0.021278719080371055,-0.08859968640971701,-0.01936458921158611,-0.03155806069781542,-0.006069507391993117,0.0842371095054529,-0.051696993601818966,0.008954446692113722,-0.02570477515984394,-0.02834548232457382,0.026224019985196002,-0.08141228652675386
CCL7,,-0.03041552897039365,,-0.022415809729999767,-0.028088942797548446,,,,,,,,0.049218183530487444,,,,,-0.025987017962217585,-0.051852395255774515,
NGF,-0.023742310240723135,-0.024233257791689004,,0.08834775640422027,0.06306260104909758,0.014943474312725514,,,,0.07926852659197356,,-0.028789282372195486,0.042501375739910426,0.002352672041954866,,0.09823607342381542,,-0.04136555383507532,0.010645493201921704,
TNFSF15,-0.029372200888966426,,,-0.02496110047756466,0.03832642034119963,-0.042300878551304384,,,,,,0.1904907389923709,-0.06264105241819445,,,-0.008574597957048163,,0.03732120585146476,-0.04968159586550646,
HMGB1,0.07667890689497014,0.013987187555922273,-0.027987999732627108,0.01642042650856646,0.006621811873853224,-0.010717862197039019,-0.22161851963369827,0.041503082999344264,-0.02730746664599566,-0.17456069364707053,-0.019100584374478414,-0.11681749340521426,-0.03946255055445426,-0.016607702460405976,-0.019719391632786454,-0.011165460023324874,-0.03704596306079625,0.01412770705768205,0.04031516863381259,-0.021978416869805964
ITGB3BP,-0.14821553781394747,-0.0020737517092333296,0.01841316055622195,0.03071593093553666,0.04428047187435313,-0.02670829559250822,-0.14591327496584075,-0.04207406174779308,-0.002831771026331267,0.010502170719129197,-0.1448724672189993,-0.009118209861621816,0.024531891787434167,-0.010161630555140572,-0.010429116536363761,0.011772429774901975,-0.07052113946966841,0.026316838067054375,-0.03941996594960094,0.016159451331605224
AANAT,0.014000203287419381,0.0831175898229655,,0.05766172405062958,-0.030151448786327355,,0.007941498064972498,-0.019889406758306118,0.036305497581156455,0.02582352058461051,-0.03718915668138836,-0.020177638267442174,0.06179605812157097,0.012530977914088807,0.00737378882176828,,,-0.027495348719280055,0.011270544066597315,
RELN,0.02038393619106334,-0.04736136714138587,0.1468631488417442,-0.00796344782153344,0.08708731694755698,-0.025233811199698395,0.14347893669008543,0.03641641794320823,0.03579398351152735,0.05583975865745027,0.081075905592076,,,,-0.04499049214341062,0.013367244253768631,-0.06599333588887898,,0.15132396725847544,0.011883516671239198
IL15,-0.041752076557935995,0.011522764495061054,-0.02650568461280961,0.02068127604224536,-0.0015690332447737864,0.05474526962520516,-0.047539950408622356,-0.005380622361476969,-0.010560603387124516,-0.09619014646361876,-0.03307742373777993,-0.03410904662962327,-0.018838205158167656,0.061003346655876464,-0.03318817400347116,0.09085915951174547,-0.04481627614139135,0.10023967827847297,-0.019252586330480232,
UTS2,,,,,,,-0.053958065711843424,,,,,,-0.038355954093551387,,,,,,,
BSG,-0.11449173490053605,0.0751933331243033,0.05850672237068403,0.0031407214990721087,-0.03857481604054517,0.016911076652746784,0.11652666574805952,-0.06947473670620771,0.028564624054228747,0.2710060136991499,-0.19832584503356276,-0.020293351198280966,0.14493151945303503,-0.01331528557439716,0.03340044294787958,-0.046054407294544596,-0.003830486922350483,0.08057896433352027,-0.05798277500000718,0.12047247737123475
ADAMTS3,-0.03692895119676283,-0.03471689854666482,0.043749468513627966,0.06888545256767557,-0.022323241323921026,0.03021027504286042,-0.20119519347417048,-0.00042040186930251234,0.03135901522177397,0.07781491054277508,0.031013731154743516,-0.024160667656537245,0.004791749279919019,0.0126541604139906,-0.05574279853008232,0.07222075345793177,0.10692560152503297,0.032718559978910815,-0.018278389524943144,
CD34,0.16981710214490192,-0.02266663246244121,-0.024959268629314774,-0.016259658644036456,0.06704200889494771,0.06122028776876372,-0.14347736671206854,0.08146507359400265,-0.023140123766628197,-0.046799128390329375,0.05744314142034021,-0.057356008267446544,-0.004955823122398854,0.08104872811073947,0.009418534439255078,-0.01955954615328673,-0.04762448487422904,0.03088905217402497,-0.014613545926036592,0.08821226589831431
CCL23,,,,,,,-0.035386976367179176,,,,,,,,,,,,,
PLAT,-0.011079742426017832,-0.027090032711161078,0.02337603407471665,0.0008759892686006157,-0.018831392421313188,-0.04092302633009175,-0.18358606163874133,-0.11761859512065204,0.023137009225081853,-0.02595635528695173,-0.08824239693630605,0.04211775027564898,0.12105762927513199,0.16075948189315403,0.05332077930152528,-0.023029358795204413,-0.0784573576565437,-0.07455425168106383,-0.0026267446627815704,-0.043003301479248295
NTF3,,,,,,,,,-0.04082248789785386,,,,0.08460503475898505,0.07514512119050563,,0.01624685220797136,,,,
LTA,,,0.02741585081557499,0.05578569130502836,,,,-0.028326465778290146,,,-0.03251071567659425,,,,,,,0.060025539151086924,,
CKLF,-0.016123083161991722,-0.010027378829569042,0.010072651087601137,-0.01836666569290283,-0.07014893854091074,-0.025803316124346345,-0.19432912054846915,0.0026019620920619668,0.02934665896196091,-0.19896768681909022,-0.23778757575809767,-0.07721216095017358,0.08513989913361683,0.13185912267129743,0.03835403629885655,-0.009521247539750555,0.10145921998961023,-0.028506931481019557,-0.048192419420057156,0.01906497384827934
CD24,-0.06685484268120961,-0.05514494097708449,0.0022795293004473135,-0.030852815592628823,0.07538640452380076,0.029323096419303998,-0.05130365138481179,0.05805628999531025,-0.08840608010868567,-0.026308888645710696,0.0032622156768035535,-0.04433723321064276,0.03224446280726853,0.113891957793171,-0.010989625560593604,0.0839862422568064,-0.008192718704124236,0.05661108342088326,-0.0007037882583911902,0.12131022037402042
HSP90AA1,0.08832046021083745,-0.005322519291842969,-0.05812177218880757,0.04346467068694115,0.2216697671165088,0.10124954578583546,0.287324744839533,0.01574176089279889,-0.04751687480972461,0.43060538164685064,0.3205274065364574,0.020818495359087412,-0.06747444676500555,-0.1541644896482992,0.04516233336926612,0.0476877132104124,0.05941968614904744,0.018993969005395316,0.0966956221908099,0.11386053784622191
BMP4,0.07070636741716743,0.026006566921956624,-0.016219227933221867,-0.015371359184259744,-0.021335632985651883,-0.0476609624733515,-0.026549688199890013,-0.021306123410207652,0.0020104277941752997,0.03534828514039077,0.002963532823779737,-0.008322426979492098,-0.005305466108534163,0.012030258335308745,0.066969460352025,-0.012303804327067975,,-0.03003098963158288,-0.012474726586836448,
SCGB3A1,,-0.018283101117332876,,,-0.015179984695089495,0.057044571197829345,,,-0.04000162748766502,-0.044069587028784024,0.10923776362201297,,0.010952894088947122,0.08173235582907812,,0.002252666205522077,,-0.02392477636368184,0.024181425704066725,
IGFBP4,0.030580869438286945,-0.042372283890600895,-0.02648703727015582,-0.07102333808254725,-0.04981608120653158,-0.015949971303452735,-0.13615964452797738,-0.07179576180414145,-0.00529151255438498,-0.14385062344450367,-0.015600141322807445,-0.04568826136355486,-0.08706602702134611,-0.0006393370537238427,-0.007968898836898665,-0.032493125525010165,0.039191217852294805,-0.00690259743090521,0.017210408407936632,-0.058829653767705554
RSPO4,-0.029003666110316195,,-0.024734702274781036,0.01761349807394196,-0.022971908174837317,,,-0.03294540417149421,-0.010440789208790276,,-0.01846010735078243,,,,,0.0269695328993409,,0.029578878047260487,-0.0037645761263826656,
LEFTY2,-0.04858132835000686,-0.05514164357000162,-0.015488223405302566,-0.005921521875611069,-0.04111472139883554,0.028193908612919327,-0.1158688952746874,0.011125712862226099,-0.014378261568930078,0.031442283522634916,-0.03703106829631399,-0.025785311654319045,0.007081369273937724,0.051714198632119804,-0.018101647815790545,0.02930356287458348,0.07329739859171375,-0.0074479291130548995,0.04033573015390235,
PF4,,-0.02065759462220168,-0.013917713558920254,-0.019557352371640448,,,,,,,,,,-0.04320041865642448,,,,-0.0016333462937536726,-0.07353142906781436,
ANGPTL2,-0.02137627328293765,-0.024152568315692874,0.06747787075275537,0.03801049857560997,-0.10249476531314311,-0.04544170660401803,-0.1975810483290315,0.011437428996284681,0.0036422665288770696,-0.18292749198986413,-0.240568222697612,-0.041707412856758656,0.031586517137400426,0.15652836199190656,0.03495746296037759,-0.04801177569938751,0.10020239139709518,-0.008725042738724237,0.029789331005654545,-0.11408921729525348
LRIG2,-0.07044756985839752,-0.0052830617644307465,0.004531755622671317,0.04194566411628373,-0.05546545479743973,0.006652950679009218,-0.1159810645674742,0.003641798033474575,-0.01786456564660748,0.07606110823003268,-0.09556107502594353,-0.005061358470330275,0.02354994675269356,0.0019667325115257013,0.015155995532205847,0.011295367293991672,-0.05666674992426547,0.025951681632062875,-0.01645498775731924,-0.03395633133735445
ICOSLG,-0.05674969651218661,-0.04131256019263029,-0.022962164754974097,-0.013576217074539662,-0.0017857418035634536,-0.020783025509712668,-0.028549038432156087,0.05704132572510227,-0.028878435052393934,-0.08343732442566469,-0.0664536269622305,-0.05596488750834039,0.10014170223173657,0.0636765553439957,-0.0330764815683912,-0.05345479696924624,-0.06424624526885143,0.005021898342464954,0.10619126791076239,0.10782842857682737
WIF1,0.39685382076726433,0.0017428798814015005,,,0.13434938744482336,0.025469095324776897,0.23553043021377199,0.02913643277583093,0.05362703476029479,0.22947665536415976,0.26050189220939707,,,,,-0.06263149834058412,-0.06417318624023652,,0.028602735734059973,0.09214014206578555
NPPC,0.057960694652886925,0.0646011654082742,,0.07859040905305302,0.06580764211871956,0.006778338977858127,-0.00997534298556998,0.09944415807491447,-5.351579235224607e-05,0.11613691822461064,-0.17335061771035545,-0.024160621254528232,0.09793896589774811,0.09096261845551534,-0.004138844614893218,0.07987941494968598,-0.07120997555730689,,0.10695989815060584,0.09331788826300592
LYZ,0.0015163966965930373,-0.09031183234776442,-0.07555438496614807,-0.007813546297463374,-0.10643817230093146,-0.009230474252621839,-0.14966032035981103,0.02750397254732231,-0.06330753984764236,-0.304629900113795,-0.056731366379163005,0.010412915986129891,0.028266398334098764,0.031017961195496508,0.03534878687509945,-0.05894253276636903,0.020498033756965173,0.007088335168277901,-0.055719584061137854,0.042692104027671075
EREG,,,,,-0.022453238988636142,,,,,-0.0007671616237497677,,,-0.01624449010300974,-0.0248434828422988,,-0.031149754441360682,,0.01191067658957054,0.005413727822810282,
SPTAN1,0.17393144429395885,0.08195304753408217,-0.04954410444450048,0.04548775687223104,0.11562559666316967,0.02249681843047306,0.16090458315782838,0.07085126972741507,0.04555774377333128,0.356528740985878,0.1836510862996303,0.09450350172993653,0.06504386571689563,0.06255384772935697,0.021841760649043793,0.09264756118390828,0.07721480335783486,0.03158040614787647,0.174456647515475,0.21988458776378977
PTH2,,,,,,,,,,,,,,,,0.051764124257926966,,,,
LIPC,0.031389381581612724,0.006378231859423879,-0.020946902732439245,0.01662420940751929,-0.038431364360114385,-0.04098369581386093,0.03803714450773371,0.03149300287001832,,0.0001346112191789576,-0.012980319782113605,-0.035163498163676435,,,-0.029224463050165718,,,0.00994310596269352,0.02561432106647239,
COL8A1,-0.14664198926202734,-0.07337575523536577,0.023322944907181814,-0.01576087102306233,-0.0631281182563492,-0.026605971052555695,-0.06230972693182832,-0.02940822562151911,-0.025240191617523482,-0.19327926457564423,-0.1557750912643033,-0.02334506081542347,0.0769773455626686,0.028647405994137076,0.05850247082949031,-0.05299433585299147,0.05108693686541199,0.051602693742115055,-0.07673817551891284,
GSTM2,-0.03244517611114499,-0.025615677740649215,-0.030497305080401556,0.0014408243091072394,0.04296759922095363,0.026534511668131727,-0.06021643622577986,0.011663867242571051,0.05044265351798212,0.00214402550182722,-0.06487101084222316,-0.01510903848109079,0.1381207043469328,0.05217213891556784,-0.010889143876777165,-0.04291032789055919,-0.07257158726718271,0.12291389412038206,-0.012656377725997366,
SPX,0.14215086307722954,-0.01455793493571751,-0.0019948926430567696,0.0011869122091883563,0.20361615448423434,0.02564299307590099,0.11506564210375952,0.04463078022837242,-0.02271033937240171,0.09643329192944633,0.2756720464785355,-0.05703717430176293,0.06554787798863894,0.033855075147548354,-0.01142639876908933,-0.000678861661906567,-0.0018932466992751026,0.05025362904969813,0.09823545026576279,-0.004246466315024757
MFGE8,-0.15257668094259147,-0.03289270133144553,-0.021882958012706323,0.01259979776145862,0.05025657561877504,0.05968518051039742,-0.010137810670299861,-0.02532661772130891,-0.014181616520848888,0.12721739724243508,-0.09588183828648514,-0.08429713205999373,-0.0581835123273258,0.00365969578661055,0.056447955356882275,-0.08524268921237264,-0.005449112258153864,-0.013246413836200503,-0.06751836416506736,0.05409683494691107
TGFA,-0.18255174403643942,0.03887612581216764,0.009482007023013378,-0.011990358503619236,-0.0775185759334032,-0.07433663615358495,-0.14791817029462537,-0.10408191814577411,-0.0009711287256593273,-0.1263983789029088,-0.10491550392233281,0.04936998743408224,0.08763275295271396,0.03867951388508176,0.05308310708452139,0.022852329412029207,0.00568373943434151,0.07067579135646018,0.006280854887628019,-0.058226305138480726
SLIT2,0.22999306232035202,-0.008213360651368453,0.041756512437302475,-0.02542356194955314,0.13463802921692097,0.07809794184275864,0.07586591070023715,0.05091626090620224,0.003439509749821812,0.2008361481869982,0.2651831560286701,-0.027323525938074616,0.05778732718957425,0.04999600941343203,0.025296894438447126,0.025881694739632612,0.10224291241956852,0.08249700722456182,-0.014131762963416904,0.21414416328208521
PLTP,-0.07995934031590825,-0.0019201391410464293,-0.05519281661166304,-0.05082914090579119,-0.11547485647413869,0.0020523597203914905,-0.2262594212770982,0.03960741023920446,-0.06288850938657707,-0.39940551572206373,-0.02918111609665772,0.0006609621763692728,-0.014592138780537738,0.01795757258401767,-0.00994879834559451,-0.058228118102900225,-0.03317847385956134,0.016506070952112647,0.02119193359331531,-0.17550997645082622
APOD,0.1355576190028511,-0.02966806706563234,0.060700581152829176,0.02314757508177802,0.012042750206190037,0.0066531112802113695,-0.19968986901874122,0.11774901288400927,-0.05805488131303621,-0.21953842918925004,0.1353366661288457,0.009328772336619757,0.022188732473444064,0.14996046681574035,0.036443208127513615,-0.06760400868477352,-0.10518231970648084,-0.06109460693999448,0.09035757166601475,-0.18722651249696604
B2M,0.07736139858826607,-0.08358219334469558,-0.02565554222810887,0.03200259920741393,-0.14697329366492165,-0.06317086857689813,-0.2825177753077321,0.013536444253001014,-0.06989911862662036,-0.4548637289440803,-0.29973190770799707,0.07301229280639529,0.10938463346129954,0.054072003216652315,0.048900569127196925,-0.08347484202788061,0.0539132901389409,-0.08091810837293598,0.00019984941548013968,-0.2266825204369016
OMG,0.21639445263825163,0.07830470484156525,0.011497057123171232,0.04055863001723474,0.17592155689193997,0.023871766583071725,0.012630954659511917,0.09791394953588746,0.0438332036384115,-0.009121406572624292,0.1896483829699478,-0.05687094133797703,-0.01707557427847241,0.11468083270446033,0.02544929534067189,-0.005138657898973289,-0.036133295771914674,0.04215564997376006,0.19932427628129254,-0.010541847193792636
CXCL3,-0.06752501295034347,-0.05084695558046952,0.017023889025080126,0.028434360291739486,-0.11700530175088855,,-0.04083294392308496,-0.07824662879550033,-0.04279327974078735,-0.06278384175116447,-0.02994580584780682,,-0.006261447860735235,-0.10947984767421715,0.014025484110331816,-0.03369213829939998,0.060683406858787675,-0.02885636786731948,-0.05010084751224744,
CXCL10,0.05346840074970608,-0.029884022779824947,-0.012950839307265545,0.013980653345160632,0.007931199609098046,0.0031606618035446557,-0.17915349885611745,-0.0589140095013654,-0.033575028670697865,-0.07694650070729975,-0.04758750946654524,0.012309703987209554,0.02734321162709819,-0.04285808475815726,0.03984484440220559,0.0012253824046659584,,0.04291204817145781,0.09450724251534465,
RSPO3,,-0.03288957168868151,,0.06756757482241164,0.20028259114519903,0.010377778557283108,0.012862532020781683,0.0659342652280399,0.05241650738423515,0.1467941553943476,0.09718655170618494,,0.05077368687602782,0.049856722109859745,,0.08921313412183209,0.01390436564621501,0.057274137117270606,0.04778611246149955,0.10726137638710942
CORT,0.041312227835446295,0.003594524962840297,-0.024856155082688933,0.02779921931742689,0.1358052882542151,-0.019822638643284752,0.12591206329705715,0.03537818062772307,0.05440853959638438,0.06589112730584151,0.055050225528159656,,-0.05913218939896566,0.07507158051605713,,0.07210387422610336,0.09222795033122583,,,0.06148935855691464
