,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.022166776330522393,,,,,,,,,,,,0.0011400628457524182,,0.0505717234413915,,
BMP1,-0.014607568318603105,0.06618811462357654,0.02655359926368878,-0.04675262426624781,-0.02018726327923535,-0.002682956463472059,0.1024891658107688,-0.02772177015938032,-0.018602832219188178,-0.03060012383676748,-0.016235852069759978,0.0021227586725353622,0.0722832591940561,0.09594169667888937,0.0210889076847829,0.10377322013079733,0.1025263238297628,0.00012918056504382665,0.03979943750097357,-6.943251134852314e-05,0.1774867644113903,0.010340512566751404,0.00012479268786072596
NDP,0.06562820488697253,0.038938415794066566,-0.0333358111558892,-0.02044820536132215,-0.021172492862160424,-0.0064228874455580015,-0.006980101815988586,0.019019145890175504,0.002036348336180629,0.052812484389491175,0.0051105869358820406,0.038779487117985866,0.09996826998380343,-0.05362101575315064,0.09445938526727946,-0.023769148493240348,0.09727596321438094,0.03642865432859776,-0.005409733671201076,-0.028420807332853838,0.011951021152588412,0.0034186668018885338,0.01630707733208939
TNFSF18,0.03351220350810477,-0.02709248272664793,0.007928504508029458,,,-0.02678587568229893,0.14642909445133162,-0.039442683370027244,,,,,-0.0017064656306760924,,0.024961392578783322,,,,-0.04663644741641412,,0.07185805198464303,-0.008298705724158754,
IL36G,,,,,,,,,,,,0.008167522454972324,,,,,,,,,,,
RTN4,0.009425445228156764,0.1157126630837394,-0.031733827854327906,-0.01851783259939592,0.053858795362379155,0.07407111499008864,-0.06923281980353896,0.005798338930523514,-0.02820729283857894,0.11853182444615525,-0.044576670306317005,-0.07124795354379368,0.028008113870592623,0.028042393652604768,0.10576151586520406,0.0006076100907197586,0.0038960775475135527,0.013411607640883599,0.011438743239442554,0.05717332028732013,-0.06318074970636602,-0.0725081010015973,-0.007107002474048613
HEBP1,-0.010414539824560662,0.07577110690301764,-0.0006045365243104113,0.018167878063980805,0.03255515728929055,-0.019513836911974242,0.01658820708927722,0.06643438662978399,-0.010000864235898785,0.020084198116790124,-0.07481040789039066,0.03605800547514859,0.06013193818621752,0.025984744861379416,0.040912969002258576,0.01057635148050127,0.0546208533610014,0.04084285391783478,0.03890765098619967,-0.03714670189473348,0.053307322310804976,0.0350028198865046,0.08893025537132222
WNT7B,0.06378239392471796,-0.05397948260128806,0.02790830191217064,0.10950431357206185,-0.06503931611052437,0.08282490830615705,-0.012820076913512944,-0.06124238713852959,-0.01775549792608382,,0.004930511666998284,0.0044956727590899186,0.05783276394912767,0.03448338731544369,,0.04878887161039504,0.03458069318263798,0.03813434485535333,-0.019189357177061765,0.0778002229542688,0.10959570593198627,-0.052963424916169975,-0.05292302754215908
PTMA,-0.014779164031492511,-0.0027782341103895123,-0.011263498922841158,0.014413825778233413,-0.048187370991680786,-0.05688745357776977,-0.07152773123522267,-0.00024219174891734876,0.025592234957982702,-0.13243978870691078,0.016525813365886686,0.03278772737923675,0.014886652895775836,-0.10781818409791047,-0.08743790756310459,-0.020877256595959487,-0.08957430761479253,-0.051952840239265406,0.04665992330165374,0.021188753877733214,0.10945546311513003,0.17707425146115768,-0.007953752280826266
FASLG,-0.026111444059955705,,,,,,,,,,,,,,,,,,,,0.04893084947784742,,
CEACAM1,0.013858940310486562,,-0.020813718469631745,0.011046363138534599,0.026876202953575856,,-0.034259079360195246,0.026853258843494925,,,,,,0.0030492201083177884,-0.03526149231589365,-0.030154043751337994,-0.004037468801655394,0.011802717581659438,-0.026794615891191347,0.020511479517055353,0.08316752856771646,,
