,UKF248,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
CD24,0.007214382601715396,-0.03881571315301532,-0.04452207713860209,0.01244870702387166,0.06107477000100785,0.0001852270215083306
HSP90AA1,-0.03475772689582856,-0.01557416936210983,-0.09457350128677862,-0.06355846959267214,-0.10009663963287807,-0.05260299692815839
BMP4,-0.00840538973689489,0.01215647537447479,-0.05427731855418946,0.04755123856214841,-0.0035032466784422765,0.0751813762795759
SCGB3A1,-0.01342204292609882,-0.007564665192990894,-0.003280278577330243,0.051328106718757385,0.05555694157542981,0.001885378217720571
IGFBP4,0.12443176048526605,0.01617826965374483,0.021588137888649765,-0.10154865308298035,0.007464942683791994,0.08456727589062485
RSPO4,,,0.038303908468511894,,0.07579799779969772,-0.04238989013110755
LEFTY2,0.01694795403022935,0.08968064065058386,,-0.018461211150843752,0.03707635096180942,0.033375399741422986
PF4,0.009967996932023816,,,-0.014716193187386893,0.08382767025703891,0.029413354637935357
ANGPTL2,0.05722615109364872,-0.08686428257416129,0.15833113783524438,0.01587375414553141,0.07440427800436127,0.016634994363304262
LRIG2,0.01691019933007384,-0.013397125166237915,-0.04606894367698811,-0.016714741267105784,-0.0011737118799146123,-0.02988220036691169
ICOSLG,0.041121027285512785,-0.02830539954649323,0.04763828523459122,0.05298420356704493,0.0042376728954006074,-0.003027329065467153
WIF1,-0.02505256543839896,,,,,-0.03333512381757261
NPPC,-0.041638772272916416,,0.040201841502349935,-0.012836661890173543,,-0.00831200925605595
LYZ,0.10459762639431489,0.042948880354240875,0.03478251806467346,0.03947709493034705,-0.010983954871175226,0.03772622567387529
EREG,,0.042332407115397104,,-0.0021302070655376936,-0.03841711429234491,0.07357739705047162
SPTAN1,0.019222153385155396,0.11852028768719064,0.018127077973904053,0.038055917021118345,0.011666183410719299,-0.02145363158836121
LIPC,0.023167755701497005,-0.035135164447230575,-0.014616321719221921,,0.1403556301296406,0.03626824047908447
COL8A1,0.016555282686418996,0.0772580910036817,-0.024602500228132086,0.03788906805558095,0.08453553645790304,0.034217275560938794
GSTM2,-0.018007218297313932,0.2161923192732462,0.014760113879792945,-0.036282111804974725,-0.039977656149668715,-0.03208534591664807
SPX,0.05780891948634109,,,-0.0182720348451614,0.05994321800979139,-0.043345847197607985
MFGE8,0.11440998137536645,0.08537983374060021,0.002596257645952586,0.0007074446205247925,0.034502616793094874,0.07930328666184498
TGFA,-0.027410268850686852,0.0037788606192255972,0.020314175400595318,0.0787750390936378,0.058126384165947224,0.038365693953631985
SLIT2,-0.016664247026697374,-0.021066948080638224,0.04544937095744929,-0.013208378193580514,0.04879699944716389,0.06039608214159022
PLTP,0.036884475150054385,0.00655060842449615,-0.092277570372251,-0.12887835535329614,-0.06979199849874877,0.02368106278931769
APOD,-0.016683926104811612,0.08165577252519385,0.02859964544041171,0.07575264646158213,-0.009804649017639956,0.02482212041978855
B2M,0.05044105687177274,0.07108539404087558,0.016399012349588956,0.017213239367594953,0.01711043590621147,0.002895011599333909
OMG,-0.046773222460637434,-0.017795744679037852,0.0418986110364499,0.06597359129091222,0.02678099226583365,-0.0622827182409602
CXCL3,0.03823240655284543,0.12849774318830035,,0.004537234389733422,0.10763729610850649,0.05148567279295852
CXCL10,0.00840987845578632,0.039958409071927825,0.04024928189553705,-0.01973868123701542,0.10194774079570981,0.00778812431515398
RSPO3,-0.018232139909603266,,,-0.03213097685183478,0.09426096042474418,0.03726431353397979
CORT,0.004160749835411798,,,0.011007859495763637,,
NCAN,-0.037182282039183036,,0.11775033652043436,0.04800591817647476,-0.024870705127754352,0.0009921446787855067
PRG4,0.10275080669372888,,,0.013324993140211037,0.008812243227998118,-0.023092105786160878
ZG16B,-0.01861232250733713,0.017914023937248016,,,0.0021025410590898783,0.06182275586935198
TGM2,0.05744642050750727,-0.019928681279229372,-0.025584541383548622,-0.007673446053576139,0.020793858640666435,0.06989945839014744
VEGFC,0.05600014954401547,0.04430973554492294,0.0728083988577818,-0.030855482834322233,0.026633873427176727,-0.014756788394367821
WNT6,0.05772134130217011,0.09981276069719226,,0.014222982152500641,0.062318969194375316,0.005851260956505199
NRG4,-0.012362173985984585,,0.05188912176728062,,0.05862843963485951,-0.04402030195213666
PMCH,0.08045609845862695,,,0.017710276341250816,0.06995464294350538,0.019678986678690644
COL9A1,0.12540590411023744,,-0.046009667217516044,0.024021144471916618,0.027584021101752995,0.005235351868842643
GDF11,-0.037969931177956134,0.046700251190768795,-0.06379368766553876,0.012089587534796392,0.04283206090821054,0.04770608530713026
RAET1E,,,,,-0.03133030904845582,
IL24,,0.22965302404534643,,-0.014481550969001727,,0.08794848809735312
SORBS1,-0.05452949949158872,0.04673784731751127,-0.005739553979096712,0.0008424550921150797,0.004848638062227874,-0.02475309943048085
DLL1,0.02901005001877332,-0.03293350033731704,0.06762160185480105,0.08890797864624216,0.0012022907897210082,0.08693789998408823
TLN1,0.10167713634495482,0.014724775497593821,-0.07867307325136663,-0.05276497379959643,0.07590820684715754,-0.000945499371690875
COL2A1,0.015116513052317015,,,-0.015781551803159325,-0.0415647030378349,-0.014131329068307079
SHH,,,,0.07469659000483858,0.0307336906871427,0.007715036998564353
PON2,-0.05631884429663263,-0.0013479353947144339,0.10449919487970813,0.051718846175025895,0.04935211287138719,0.006198774801691093
ICAM5,-0.036175199608396096,-0.01892316775603992,,0.00028660864148111865,0.008534668668542536,0.13351021042749386
HPX,-0.011522242595358438,0.004878850442276384,-0.035748948568949244,0.041535202303732366,0.0030970357310946615,0.0210397778132706
SFRP2,-0.017844641839187887,0.1530663607605404,,0.012682818083416,0.01698523821963154,-0.031931727962706054
CFC1,,,,,,-0.0389510409618511
CD70,0.05789898417751327,0.01658714422317012,-0.045153815433152146,-0.051670142030739136,-0.03353160597417724,-0.008837512641189958
HP,0.023281177382448986,,0.008191945100385407,-0.028329953464386434,-0.0019860283081703863,0.0486555036395334
CXCL2,-0.02049471652737562,0.13588948592008782,-0.04098788954380308,-0.02354906962456212,0.02797911902879145,0.05489145720029924
NPPB,-0.01731573442187645,,,0.02744065156317941,-0.028971116783565593,
CCK,-0.003913666832790506,,,0.054108394290997924,0.08917996164528232,-0.06325614400336409
SEMA6A,-0.050831432187270924,0.018858484929415685,0.024041067355522153,-0.00843769979639471,-0.006709520250588895,0.07021598842452212
IRAK4,-0.008223239765373024,0.004490484449998649,0.049426031860571346,0.018551792508341897,0.05959576770659726,-0.06598328598529654
GSTP1,0.0005076164463167355,0.026743117376392924,-0.0610126234379953,0.10840783733970882,0.03485165167408705,0.02802212917757417
VCAM1,-0.02306344221093787,0.012610297120186069,-0.021243283491439908,-0.007803317852711963,0.06296202308547438,0.1138982817589187
NXPH3,-0.011955996663775725,-0.037722172995705676,0.02545952113580596,-0.041392428145296235,-0.0015448444900914267,-0.09795370687303086
MTMR4,-0.04659998232977126,-0.024935657646244034,-0.020816042639460044,0.03146124880085063,0.029769589581715213,-0.00812438325561859
LAMC2,0.0866841683791711,-0.015791337770802705,0.006371911532168966,-0.019018339867527025,-0.021852956906248312,-0.042389913466628
IL10,-0.01699491888847602,0.09354082208173861,0.007670338232829556,-0.004676452888868006,0.05122258022515893,0.022608314354950886
SEMA4D,0.02399831888238856,-0.004795598370069689,0.04784807790569265,0.050070214506536655,0.07470099293985331,0.020642924079189825
TRH,-0.0209733907173269,,,0.08181368586463816,-0.03244959364339047,0.03260263770248389
SEMA6D,-0.05159347661596643,0.1187626584346308,0.040869387464408415,0.07294434579939303,0.034154902673322184,-0.012610062422123267
CEL,,,-0.07364162483786135,-0.023643052257709487,0.037788893015086734,0.036079079467372675
PDCD1LG2,-0.03790946423871697,-0.004936907362113292,-0.0460797831318774,0.02491888276252399,0.07607802895204137,0.004876248681984577
SPINT1,-0.013072545268583265,0.05993893758443874,0.08472239285729832,0.031172556743944504,0.07830187313544403,0.06663472754833145
CTHRC1,0.1214394176493136,-0.11332304752210504,0.09367695360094357,-0.0531770771949489,0.003591354118963894,0.03161859159862791
PODXL,0.11015856310726804,0.014433847610129915,0.02442281170389553,-0.027333138607589434,0.019210961517921007,0.0661470495018118
JAM3,0.026110574960622454,-0.03560737132502064,0.0629944935502214,-0.017251793039049015,-0.021393108800285946,0.04301242299870252
TGFB2,0.039685933213187245,-0.014001808705967601,-0.04564089089955591,0.0053105373268017226,0.022086075612797795,0.017106543093606316
COL18A1,0.12539574404056322,0.00616631564582187,0.03354035010067587,-0.04618160781164881,-0.005037738605559919,0.04733923666260702
NODAL,0.0848702272369069,,0.03392162814023556,-0.017888126758923522,0.0043603667655781955,0.012220254988364083
INHBB,-0.04024168333478157,-0.035662624020473405,-0.04134093297939049,-0.013811917083012071,0.006715432683465089,0.03712113107232923
LCN1,0.1387024324269678,,,0.031256817577961726,0.029560665822659482,-0.02973290767587949
ARF4,0.025245033478064265,0.02896213641627472,0.04264012652322911,0.08754303957854524,-0.028640553899490304,0.054290437657057856
CXCL14,0.0332610380505163,0.010780046190960537,-0.04306632758016286,-0.10679725961391241,-0.005406895862332197,0.006212986273574415
LIF,0.029252987211961512,0.03718267072991515,-0.03190871802107809,-0.03450120397155324,0.0379400715444462,0.0587068934223539
IL17B,,-0.04803315920795156,0.036334305175502915,-0.02704845312599747,0.061698479489714,0.0903498514267901
MMP1,0.053951538263470926,-0.005582737495907463,,0.0015117730519929665,0.024800629225869272,0.04098582796999934
MATN1,-0.01784464427094868,-0.01999018945008807,0.047666263330965665,0.05373871831543841,-0.017982301589493977,0.0023713470382588026
ADAM28,-0.017758073500089847,0.015351084265487784,0.03458017359203302,-0.04278458432951084,0.02867513345425352,-0.02400965678130148
TCN2,0.09466913065882065,0.07675521975028368,0.05823628865336605,-0.010185508696657358,0.07166943526501786,0.011605654177139527
THPO,-0.023252310348372295,,0.05139611052861019,,-0.0023775233358070903,-0.0459102874807716
CUBN,0.007938114388227108,0.024140447393005308,0.14374126122975506,0.050918843308153675,0.11370382942678772,0.01843782712547776
TIMP3,0.01037314233635639,0.027176878527874808,0.016255041124556332,-0.05320781557948315,0.006346864149694086,0.05599908893198621
PIGF,-0.002261304373840369,-0.011545869088655448,0.006523703816863522,0.01653597876777623,0.03581119845775583,0.013038122998221416
CRH,0.02684268030710082,,,-0.04738852779979219,0.013349188986334219,-0.0030983941852126577
BDNF,0.039194167853310286,-0.018334577113729426,,-0.047029105597677034,0.07900126275028811,0.03101455981423802
CCL5,0.050748713883240815,-0.01758833781104904,0.013015554692365223,-0.02824259235103613,0.05661524194373791,0.005432974130278292
GAD1,-0.027654087518427562,-0.004227542676021877,-0.045722062246167566,0.05464732925018914,-0.013333140227109618,-0.00012267340315529995
COL14A1,0.12290552667490207,-0.03102660289235435,-0.07923358133380308,0.034625781775144124,0.05209007747812788,0.012018313895529232
HLA-A,0.042907660896132245,0.1276679527748134,0.023861032752074254,-0.10094799322806489,0.01911661483195484,0.056228779621337134
CD5L,-0.015923524322904642,,,,,
FGF18,-0.014407911430373009,0.03721691862251559,,-0.026370148588964387,-0.03244959624679591,0.058217805689161926
ADM,-0.030392811954383595,0.03087260315601289,-0.10576953727640367,-0.017694465735936953,0.037074229702543274,0.037242824179251566
CCL15,0.1077401124193941,,,,-0.028143532305678554,
GNAI2,0.07651552771034838,0.02084868423109676,-0.043008092620407994,-0.05760180381405394,-0.020674125957253757,0.029377590973274817
HDC,,,-0.04954375331273368,,-0.02156675750612833,0.0016546939169354517
COL11A1,0.09539712755225185,0.07741875034103454,,0.0313582619657032,-0.027582461260669777,0.09243054649090414
NUCB2,0.0421057023388988,0.012922167497877451,0.15905204320134173,-0.04448311569969256,-0.03680082047252059,0.031078729090100846
FGF16,,,,,,-0.013878214534371783
CXCL1,0.029340255104793583,0.12670300725973527,0.09070827166144538,-0.01757222204064285,-0.026971693243944213,0.09343667284610525
VCAN,-0.016195883151778414,0.028656778629470588,-0.03265674192835073,0.02973149973479449,-0.04969827041585582,0.06412418550449493
MMP7,0.06258426247231275,0.12504187850241144,,-0.06932370387701318,0.0861457052861247,0.04718559360928781
PTPN6,0.039558152223099635,0.015582500169374243,0.0018718271076996786,0.05750984658993107,0.06388771943237916,-0.0028533796500877697
PTGS2,-0.026510340235328934,0.002500166619542281,-0.04029510031870996,-0.040547851132593404,0.022769948152596444,0.049631096543202274
XCL1,-0.01744933457412053,0.023321652700173817,,,,-0.03584538915217936
CD58,0.03446769547465981,0.01839894125855088,0.04111093050535791,0.038297347364183054,0.04349409636355591,0.03714339233849684
TNFSF14,0.05916028237931361,,,-0.02874893486377925,0.05076101781226858,0.010441406177284928
CNTN4,0.06339466044988144,,,0.025612293559309017,0.016633000808316485,0.0622444797428166
INSL3,-0.015631383346226418,,,-0.01668743113982496,0.07018141348731641,
BTLA,,,,,0.05434542684161231,
MFNG,0.010513616154222336,0.006561262968264747,-0.025437355296624845,-0.014551081497751202,-0.014057867935712492,0.1436940893988028
ICAM1,-0.004735320082415856,0.08045295539438646,0.17167336369457,-0.04383008813626522,0.026530888713734237,0.03851659904304275
PROS1,0.058632208029313355,-0.006050274864369538,0.02431200076006411,-0.02882865950846067,0.02324271975124183,0.0002420931864249567
CLCF1,0.09933062993965101,0.11830582434880547,0.012653683637770955,0.04664062983866511,0.03135661976273164,0.03493680180167799
PSAP,0.04784714864600305,-0.137340027587414,-0.01906205364788773,-0.024466451149995534,0.03678613794782891,-0.007202038951046792
EFEMP1,0.024094481339225707,0.03460517989134153,-0.0385875377042785,0.01745584907444212,0.0611182085186414,0.028982245795186847
C1QTNF1,-0.04070148864696631,0.07393196135307908,-0.09287257511714035,-0.01242683666917074,0.008897795364440733,0.03761997540323675
ALB,-0.024166526553037474,-0.018923173977243,-0.020001868220966054,0.015277911166974394,0.03568875436772796,0.028697264533645513
CCL13,,0.1073723648694382,,,,
EFNA3,-0.0026661729408281546,-0.03038064326012004,0.028595430986553722,0.04705801133112364,0.01833882217390944,0.07835693876148786
DRAXIN,-0.017249993325712774,0.03394780401334836,-0.01534419277730013,-0.058714775806783956,0.05010190937530364,0.07455850050984748
RAET1L,0.07253073439454263,,,-0.016893062099687883,,
NPTX2,-0.03308829825623827,0.04773112663404798,,0.02876957523985266,0.028763106877017185,-0.02987816962992916
FGF11,0.00641151053861733,0.07549182634027525,3.8262880173986416e-05,0.011434283583022273,0.05525657691302424,0.02104597758113159
CD59,0.09115411777778266,0.10930264310428993,0.06928256400843892,-0.05618018867006725,-0.07016488472309654,0.028801951678167008
COL9A2,0.04247113254698463,0.016569739206629894,0.09874291487020288,0.019908711921879225,0.04730530629583127,-0.0076480237858159205
DLL3,-0.06675329263267626,-0.024248526710557893,0.05915896861521423,0.07942153815703579,0.009207298637494346,0.010525444597171495
FGF5,,0.010724000793460064,,,0.03494474313055663,0.026868870294908455
LIN7C,-0.030529158802446315,0.1112688944801133,0.02398279186302832,0.036895404309617866,0.0716974050201816,0.005144083084869228
GDF7,-0.0035512410523616386,,,-0.014481555557050295,0.03996433931794246,0.013737577920208301
PSPN,-0.016779684664022146,-0.04743509983670515,0.07057406495395531,-0.020434812875928066,0.05149637659041731,-0.016084646269105763
ANGPT1,0.043423549883165054,0.03814996095945955,-0.01225086459049352,-0.010968389318299679,0.05497775063454085,-0.03521909845612541
PNOC,-0.014471013643701435,-0.018923173977243,,-0.015399749879281405,0.03871037308756268,-0.006023222265027278
L1CAM,-0.04851014432303679,-0.005105814357321368,-0.07538346131675006,0.02141437358332206,0.02978384438267698,-0.06750947120180152
APOA1,0.00489492799863224,-0.0077994080256614225,0.04669113757309297,0.036583857005432784,0.03840588729658945,0.01790876355743696
PSEN1,0.03917312879178958,-0.04002116499235088,-0.08875912703649827,-0.01489977333816966,0.013327655629142144,0.024097072566316234
CALM2,-0.038347661641036555,0.06351161343373055,-0.041518072238618475,0.0909492155924043,-0.02447666793016644,-0.05045139100171599
CLEC2B,0.029985980148672483,0.0025652410967185453,-0.017352639864047212,-0.005485822573354215,0.034141999584672345,-0.0001350724892470706
NTNG1,-0.0206953228841661,0.09532062927013171,-0.03843137977080382,0.04529418492686038,0.056355064992066856,0.0068373179771635696
LRIG1,-0.03845802693234804,-0.0805937131610027,0.11164616407741995,0.03817673492730206,0.02637933091132107,-0.02415348726230501
CPAMD8,0.031280683854813064,,-0.029427511503860224,0.08383762120982424,-0.017796529443482093,0.013193745239423215
GHRL,0.023001942696911477,,-0.014733097755156998,,0.008294201687255387,-0.029271813036522487
NPY,-0.03814116028347491,,,-0.008068936953016368,0.02000952575369898,-0.006752352091866313
MMP2,0.04789272246130648,-0.0579587480224829,-0.015176357150176163,0.004387962539859489,-0.010205223119601108,0.07205102199518323
PPY,0.04646302306358867,-0.017503092100725023,,-0.018617419416239595,-0.0016658478014351125,0.061909741317775734
ALKAL2,-0.022836049671359285,0.017733589754327966,,0.05004962850550472,-0.016069291732708203,0.009619479711627119
CSF1,0.008338808823900666,0.04061508218638169,0.09326064235576537,-0.02992497665217796,0.029859087092142855,0.10419654369274277
SEMA4C,0.03732597756691989,0.030990627021396613,0.11997057332576053,0.0005516177128140021,0.04942038415866585,-0.07564129169897113
BMP8A,,,,,0.012056735222396048,
ICAM2,0.05228402792681982,-0.017517298853560397,0.010969609068006555,0.018288630104524733,0.06713619015385527,0.010722471869543662
SYTL3,-0.032480237045882696,0.04188274109892727,0.06274885119588314,0.10009294709887591,-0.0025027695221015297,0.026017517125981278
IL1A,-0.020186592480552587,,0.1269485240195436,0.027312910984500335,-0.003930095820604675,0.05450534562572432
HLA-G,-0.018737494485506524,,0.04724152381910284,0.14045264841445715,,
PGF,0.08982647150730765,-0.008683748688930154,-0.016997290518119518,0.0061608993368589505,0.03884899512681559,0.1094982421066099
LGALS8,0.026236089246772322,-0.02547957059872148,0.10808180394294388,-0.02009320923610196,0.031123407416439697,-0.008224619240506244
DKK3,-0.07514156388729892,0.03237308250455913,-0.046063803777774144,-0.0061898089990669045,0.03184352415949533,-0.06232414984467315
COL16A1,0.05752374144304422,0.007207739140299513,0.014900462537813835,-0.006675834116535062,0.008615022241550413,0.12349792464238207
TPH1,-0.01375807964893413,,-0.041605251654972156,0.020387455815223887,0.05481251745847285,0.00951799522509843
TNC,-0.020640832725032972,-0.008551944363450968,-0.059587041759593534,-0.03648424592417483,0.06096408053497614,0.018727725154823134
TNFSF9,-0.00966637510507508,-0.011417706353218687,-0.04221462100108926,-0.024937045399271433,-0.03696238767451297,-0.03883862782229365
C4A,,-0.0016406760816634017,,,-0.0020813575669901565,
CNTN2,-0.008810004171591591,-0.021977765496820532,0.06630021133228914,0.06420132375984557,0.03234650090582203,-0.027545673935140996
F7,-0.013422043597192016,-0.01892317663263642,,,,0.09893834957554014
LUM,0.125078656068598,0.057050136676078535,0.0727983525304272,-0.03537535211011022,0.017945568153461867,0.07981996730191063
BTC,-0.012176994364827184,,-0.07471772051166053,0.057819989854235525,0.049534792001577455,0.03081625017261603
APOC1,-0.03854089370044511,-0.03212822051224708,0.15925045860662415,0.02372684695696491,0.03862564780975694,-0.010502610791797614
PKM,-0.0019924930643708634,0.08005194513710566,-0.05058811538400888,-0.040440961871867756,0.014802178002628282,0.012842465547396013
TNF,-0.020436349308040745,0.10219713149506221,0.18924028844572513,-0.016893066707274373,0.060749222870574014,0.09420472903413916
GNAS,-0.06515130039702594,-0.05443232369355827,-0.0008836844138564014,-0.053317596729499254,-0.08662539990480594,-0.011786665797065351
BMP8B,-0.05276333817785396,-0.025089175823444478,-0.008934471903796324,0.03723143963606021,0.015863390744498895,-0.02620626565873088
LIPH,-0.01375807626180249,,,-0.01883431604660299,-0.03849054690141524,0.04410847593303293
CCL28,-0.019352445668773876,,,,0.08824686405434094,-0.026164676783788896
PTPN11,-0.0963602481381805,0.06835594580262304,0.0008905725625777053,-0.037429703395491246,-0.06322268356196467,-0.053757458817505835
ADAM12,0.10107059595726707,-0.08170698683365667,0.08380044798256404,-0.033169184731007335,-0.010520556698482633,0.0851666975824426
EPO,0.05553357898533322,-0.017205682392372412,-0.042495504085500846,-0.019560873021978155,0.0763269712659289,
EDN3,-0.023965916734159622,,,-0.010779294565737186,-0.03484606283863504,0.022603899302744316
CCL22,,,,0.07154739969374832,0.030507000410713386,
CCL2,0.10626693637087228,0.11893987371366813,0.038346409792610045,-0.09181697173218224,0.011735978776404105,0.10241047177970938
DSCAM,-0.04895922038578487,0.06481727863059704,0.05815459427339431,0.09047250935942559,0.04748355988205617,0.018538251117822088
GPHA2,-0.015334075077789869,,,,,
ANG,-0.025501387207646654,0.023336300957136256,-0.0814566611805479,0.049831436763517464,0.04125976054481871,-0.01204041607330284
FBLN2,0.046749947452782416,-0.04676043451926249,,0.019293349795848635,-0.007752271935369507,0.06997297251446341
VTN,0.029789256201234453,,-0.03130549033618622,-0.013754811574661959,0.03686065726289038,-0.030924444778200205
VEGFA,-0.07120444180068987,0.016794688354653597,-0.07316905943222579,-0.03391701868476129,-0.11672299896030157,0.01657117436507211
F10,,-0.0017369385829772064,0.12651359685565391,0.11504352747606848,-0.041214138872767654,-0.04205721442044532
SERPINA1,0.020741745083295463,0.1330213892066774,-0.005297716960767397,-0.09065388402943741,0.03554351036831272,-0.013600457958581095
VWF,0.1034547084250081,0.007074639485902269,-0.039735529098730904,-0.0015212346938828154,0.03370665080427114,0.02948529822493243
GDNF,-0.021546144015839642,0.016284943134458593,0.012048655831310822,-0.005050476104639939,,
VASP,0.09181466789912437,0.024132672805924963,0.06402348945334388,-0.028022724967812822,0.062176379238212676,0.0237886039347523
ADAM15,0.03714540521214781,0.016063833980191268,0.04131635421925306,-0.038587557122626535,0.03872314778755164,-0.022539001663278994
WNT2,-0.0240663941468963,,,-0.00010413831013564737,0.011021428604565698,-0.054120392240479466
CALCB,,,,0.010530466971404308,,0.06352216124022408
OLFM2,-0.02057005081641968,0.0014918381959662828,0.02743455702668435,0.010849949430495073,0.011490631430305714,-0.0027573661620789547
MFAP2,0.09613735380964879,-0.0012386732469002754,0.06861344607408261,0.0057707054266352064,0.027803105991985703,0.06405349144539471
HLA-C,0.06546672105946894,0.07887049835646515,0.007536875386741314,-0.03984267755392992,0.10496928416821777,0.016927484024385528
THBS1,0.1331743855535122,0.06316833932322444,-0.027691945939559537,-0.0365629576526406,-0.055597067740490336,0.14668004897280146
HSPA4,-0.010192862770735093,0.028770680711532968,0.07373832341946658,0.0028783257822236723,0.022142072072445597,0.017106516081204302
