,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL11A1,-0.0035980586165698086,0.015631321590612434,0.043099498401816407,-0.03732020757291263,-0.020096482651563042,-0.013356697251676835,0.029678814130384944,2.7409695358664133e-06,0.05519368590993453,-0.0216751435599674,,-0.02402676844162506,-0.09455004524145817,-0.0042035620779969085,0.0034725985378634833,0.02000266235409682,0.04313450883968746
NUCB2,0.00819631071489079,-0.028419178484306834,-0.006659302899776543,-0.05313858439370229,-0.019491498465640224,0.01780074550133638,0.028176536993904988,0.01621064928627042,0.011032260561823222,0.011197226176553988,0.007469227220812715,0.04023867132032396,-0.017087859867424036,0.07044988984431888,0.02847234413947935,0.03749634499382528,0.049432179201608785
FGF16,,,,,,,,,,,,,,,,,-0.022647776697574246
CXCL1,-0.045922093294817806,0.03955961741374034,0.03213563745287446,-0.015394878907774122,-0.010021168705584983,-0.011614417023350612,0.08011703047473259,-0.016796123158260217,-0.02705033929086718,-0.04154021327209881,0.06310798875327765,,-0.06357231196165644,0.02721382518317177,0.055638560683416154,0.0702766322890041,0.03389940962663137
VCAN,0.019069355076710388,0.07084548413511409,-0.010695891352543271,-0.05255280397260907,0.06207774027216468,-0.02205715087804203,0.05607634664192883,0.001946243757396175,0.026590623019716517,0.05542386538338754,0.011673346266577093,-0.030999506814389174,0.0046193846165068116,-0.014992685117519045,-0.02324812713739222,-0.009169525911886103,0.11474507350061905
MMP7,-0.007207741597384647,,0.012684691250199743,,-0.009698023109759656,-0.00986666774956186,0.018767475280191733,-0.0015053948090839287,0.011037664865743913,-0.018360103961731315,,,-0.07480103770182905,,-0.029923708472083477,0.07842813072611818,0.14200118141614193
PTPN6,0.032896300567601656,0.01302009875421215,0.02712584469045627,0.03687750469226737,-0.007619368898618032,-0.03529033077878031,-0.016593822526068044,-0.024502860443165544,0.010593050335918602,0.06715192421068768,0.07130284804873699,0.0295014818412686,0.05073494818087863,-0.04511225821092745,0.04691054235672069,0.10897428493994546,-0.01829826791163624
PTGS2,0.02756339996976445,-0.019185697621983477,0.05275623287821727,0.07886841438411352,0.0009522134004457825,0.02073726122442009,-0.03598204888106548,0.01898950179850783,-0.012911076937166224,0.007210720579109938,-0.07427497767098899,-0.04080361318606981,-0.0684058456494273,-0.028379766057512003,-0.06356294723463055,0.07991936852290309,0.03185930903563755
XCL1,-0.016308794526158757,,0.07909934189867225,0.0677988192036493,-0.015928640091961634,,-0.04651819512923995,,,,,,,,,,-0.028050114435937773
CD58,-0.020051633104071088,0.009925004181091364,-0.018889798784820496,-0.01633651038117852,-0.02759792939562674,0.041297481467809566,0.033894198199048584,0.032651764062371774,0.1189125124975193,0.10149677340660827,0.017150121321003884,0.015056456499612975,-0.019672415699852248,-0.03077804438002954,-0.07394699777555423,0.0715001015350355,0.013377640881892857
TNFSF14,0.06718157882566686,-0.022421542024960144,-0.023550722794772636,-0.0019757398706965173,0.06445175094525327,-0.011344229243296084,,,-0.03219188520975534,0.03506981424004179,,0.05984945181694659,-0.02504429424511379,-0.023579654846977376,-0.026297569502617323,0.03662310796237572,0.014909953261738577
CNTN4,-0.02889082301102497,0.056743193744398464,0.004069930087641501,0.02174986655772676,-0.026866021541241247,0.04821365048803246,,0.008686685223513662,0.06891774695334073,,,0.031097548008453126,-0.03490885409161838,0.0079978973533241,-0.03207657446093703,-0.019031567993178303,-0.05414953872737115
NTF4,,,0.05466282233962941,,,,,,,,,,,,,,
INSL3,-0.014609669960212528,,-0.016554660230561572,,0.03790150318269515,,,,,,,,-0.01453705807331993,,0.08628230816020029,-0.007313950827587455,
BTLA,,,-0.026277276820948974,0.06413216365032,,-0.014486968745148064,,,,,,0.2429995121896349,,,,0.06144948255745895,
MFNG,-0.059186214557373246,0.020585026665104054,0.012859630602885775,-0.026035098707279877,-0.01546658650947206,0.07242204784254874,0.0063910630493504254,-0.03095462364962641,0.02078878042293961,0.001930802278978228,0.05031673259278157,0.06972225016969122,0.018902786180276417,-0.029552041481961628,-0.014339502747812186,0.02253232104170054,0.024739730972279026
ICAM1,0.0035847751420484395,0.02874983206554044,-0.001844323278080487,0.028074897131990725,0.00842000590431936,0.07125312839809682,0.017064543299286257,0.038812271804277855,0.0885343826367252,-0.04977420964548206,0.009710643977454074,0.05965114678588192,0.0011213613967824452,-0.0038407979753685285,0.019274981430482122,0.08682877501570989,6.441121693957818e-05
PROS1,0.05720548817973897,0.01641897939728321,0.01954498198525798,0.07590551245028025,0.01611442110078966,-0.03670759024923151,0.00599351061452185,0.06671171080860547,0.015956384197056438,0.05053378645219561,0.01111469522680266,0.03522596726819688,-0.02697304892104374,0.018361765067151963,0.01842127566300952,0.06640150071182692,0.08828542389494791
CLCF1,-0.026264014481036435,-0.04772388930123883,0.006239689105113302,0.02798634175822754,-0.0037325215994879,0.03342257668510405,0.00951422348533028,0.0023840242253509837,0.0010368566487615426,-0.0525622703495,-0.046784887887535,-0.0034171390311825713,-0.07399323139827006,0.016936060172636266,0.01026787443101012,0.12449245396545712,0.11938908506460919
PSAP,-0.0022574164275467714,-0.02864385570688312,0.03301171387183759,-0.0032091373057765425,0.01072841940368269,0.02140682261188073,-0.0274700109195999,-0.00401273939681486,0.005089216883961939,0.07314259998713095,0.07132486037914061,0.05765717866909809,-0.01711614528656332,0.003085927094769611,0.05392026797583835,0.07181368486532189,-0.05089437137986095
EFEMP1,0.0363813237437945,-0.005701606326655747,-0.05505534206197902,0.053684513785003087,0.010389711797112995,-0.0103080847501354,-0.02966409548687568,0.03924558838486786,-0.003134166498407035,-0.04499056274416639,0.06375747017977618,0.020945941819793625,0.024427645584895623,0.04602150435239642,0.006812018594742856,0.06313001772098277,0.09626042370953197
C1QTNF1,0.036590249703659455,0.046078584530390196,-0.07005785071497744,0.010150513170434403,0.014341582669642939,-0.01382703668173221,0.004197239609557546,-0.007759656384201569,0.05197020083628855,0.003065492106989211,0.04292122050362539,0.0069263964060395835,-0.04257974121152506,0.05495864967624421,-0.01355811362874351,0.05458802545439123,0.09987234925428609
ALB,-0.022586930996726123,-0.02957723272851134,-0.01909022344932689,-0.010069396381218875,0.010525135167773488,-0.012884648436135251,0.04163375931433879,0.02302248778875682,-0.034231380853907034,-0.020464977032279386,-0.04782912298029756,-0.04250618520741266,-0.009222449648291933,-0.0196872069047732,0.028650543608524624,0.08245126164572945,0.014602076363318279
CCL13,,,,,,,-0.02789594236864539,,,,,,,,-0.02949818587946823,,
EFNA3,-0.004925706154376868,-0.01523533147006771,-0.001820560826352861,0.023994502912415314,-0.04448299809137894,0.08494111947008369,0.007211802978222012,-0.02411354277933815,-0.041072812210691506,-0.07392256587586186,0.007910374999285907,-0.005501273941946727,-0.055403561661786685,0.006087516872682388,0.0601384059410363,0.049076539163512324,0.028198576786617142
DRAXIN,-0.021409788744077486,0.0034659938408699697,-0.027879089633947154,0.052167465828312,0.059846280475906705,-0.010345740420849093,-0.017049855682943076,0.023652255737615133,-0.0009020713516071103,0.0024332014861033857,-0.009317766525727997,0.01182628064658297,0.026315881293015393,-0.018711163489193557,0.0021056932733262168,0.0833025723358621,0.019386263251320403
RAET1L,-0.011381074786469055,,,,,-0.012391352476552351,,,,,,,0.013380801113626248,,-0.020193596173881674,,
NPTX2,0.059400231119193375,0.12087429761946428,0.08547842225946088,0.02704851156206415,-0.029571093749235354,-0.05182363876233986,-0.031404815907225145,0.04274880515017643,0.011329701351821802,-0.10497899078378058,,0.019676982981552776,-0.00867960300497612,-0.04482167413232427,0.03898321742678097,0.07791096763179087,-0.024768046393652102
FGF11,0.043108518582675316,0.03953791185156065,0.01040148704766479,0.01198462933062696,0.0010965472969200916,0.0011307408214459866,-0.033197095102724714,0.0181103947837597,-0.016479317632783454,-0.06490464666339624,0.02675314246314194,0.033104300913866014,-0.010623795863528967,0.010590692912695189,0.0019772722791769905,0.1068727774175001,0.06606339588468667
CD59,0.016742390576160254,0.022072439339340534,-0.03061895997111085,0.08442785509740111,-0.016187415207096607,0.008494635368379458,-0.051811461460766164,0.0070523279360779545,0.03382847684383012,0.18466164493492027,0.040455239882493874,0.08005683418767891,-0.05893374373712038,0.05687604914774562,0.010376712102492223,0.027877538414221498,-0.010321354648915844
COL9A2,-0.026919213002142103,0.05731186927863447,-0.052708311472348515,0.0016627866446871104,-0.01931020423557794,-0.007950566508725082,0.02536716776482509,0.037666824183455586,-0.03794681749434663,0.09208685585110687,0.10118764515946475,0.03888809854782349,0.04143330186888701,-0.06084515989993657,0.013285483751341615,0.024779189436903708,-0.028416094019803037
DLL3,0.002945584508564935,0.010390245969844267,-0.01873568120667247,0.027345445177270774,-0.02873206803593885,0.0011081823663331362,0.0075961866780023665,-0.03443809329267989,0.027015259646484248,-0.07033032515250308,-0.0068278259256644635,-0.005682656083160718,0.05555362381104171,-0.025395648563571384,-0.012455116305780289,-0.012168507668175146,-0.06197169421555076
FGF5,,,,,,,0.005977696644464914,,,,,,,,,0.12681041281165617,-0.038849898372572356
LIN7C,-0.006093157230760647,-0.013954506608027432,-0.03703965102436359,-0.03643128126718259,0.015022967213791335,0.03501198400713275,-0.019895770695687577,0.053242327762064,0.009145190034200662,-0.06501275912340393,0.0008647024446735839,0.03687350563752315,-0.08516728033463604,-0.01106884059514848,-0.07177080668134406,0.06973770554292433,-0.04425438774828485
GDF7,-0.02683939387512254,-0.0017322426032436381,0.011075502564397783,,-0.02279236513982009,0.037707585214149145,,,,,,0.007549511523989308,-0.012615435674963765,-0.008326715580825986,0.05121879484175632,0.07354896101907712,0.05196003347590049
PSPN,0.019140946704991217,0.024060249631627756,0.010061257575365506,-0.006775908330763855,0.010352562942081095,0.019803975130010358,0.04053713187398736,0.02734481660093582,-0.04226587253919228,0.12038130283509331,0.015500114952551465,0.05936622577357921,0.00967838432054604,0.04278151977852769,0.058197098906901674,-0.0020442973254410856,-0.009534119476357177
ANGPT1,0.045411708050656946,-0.005134525999654489,-0.021574791824064802,0.0007751839896495021,-0.013911692657299574,-0.029909164910748656,0.01243733587383122,-0.019621401850941002,-0.043867409618429,-0.03803653022214186,-0.06201033096676208,-0.01568682811536135,-0.03440900448690501,-0.05131826646585751,-0.0024539616494822824,0.05086038680769908,-0.022570675645856544
PNOC,0.03148729688877757,0.011365614546319512,-0.017042634747741897,-0.014285541007204973,-0.008111181189209142,0.01927096585792525,0.04246682322262378,-0.02449756770583787,,,,,-0.013415309788182506,,-0.025344950908521794,0.021479761804165613,0.010838315753233206
L1CAM,0.032354715276264996,0.029070734010372433,0.040640410146967336,0.04266075881415425,-0.030174566893113354,0.04975322594439359,0.030086135507920816,-0.01891915719966514,0.037398078847051854,-0.0009545088507412677,0.0399901064506681,0.06940907211328537,-0.03537598618627236,-0.022366825053158956,0.0066495345312228985,0.015203368522780548,-0.012492388234472115
APOA1,-0.005651007644632566,0.02321700648145927,0.07865530115661437,0.029552291549183648,-0.014562003858544888,-0.018359545154513657,0.05267315421335236,-0.019004690126656062,-0.04748465051393729,-0.049980766099954554,0.004122075218044012,-0.02569691854763672,-0.04728645768357289,0.0015404728668665648,0.007407210496638873,0.08563825429808694,0.02532423346086899
PSEN1,0.04900227495397773,0.024986012666052524,-0.009717627402251294,0.04391455611369661,-0.048087374054733345,-0.04170948720694587,-0.061532759367322935,-0.028392854497128205,-0.032673210429097675,0.04929774020051806,-0.03523494291439996,-0.03114897804564807,0.020570857661068028,-0.03340648466096311,0.013408784472433773,-0.020035862565394122,0.08865346590743821
CALM2,0.008136222082974395,-0.02111674868858359,-0.038361996141197674,-0.011784195490014946,-0.07704724208170113,0.04488844629724205,0.01303223388352321,0.012882536457960747,-0.02303173341219157,0.07991885171609392,0.11038571475294803,0.04257511120866993,0.004786622344082804,0.03319661551127945,0.03938331427311494,-0.039516053223212715,-0.07612263095812702
CLEC2B,0.05295353068824798,-0.03168077236954308,-0.0038961422373064622,0.08086625403447324,-0.05200909106281859,0.07054235477047367,0.007841034692483899,-0.02881901212521874,0.05178841308722201,-0.09954341615758473,0.006283445767417205,0.003478700472203894,-0.015117043799175918,-0.05774689182607253,0.011826324953301775,0.07096987182994782,0.014309060567825483
NTNG1,0.03462910921563015,0.06019936866032831,0.0002771650963520307,-0.009798486224860242,-0.01522457731153973,-0.02827333011151249,-0.01793657278592892,0.021176274333834937,0.05033468477435544,-0.03409335774546088,-0.03307002841147184,-0.02578536372779959,0.021484488532883043,0.06761655236280856,0.013500104787500659,0.12026504292964246,0.03999171771365338
LRIG1,-0.010287200282154883,0.05715277974245852,-0.04798139154388983,-0.06018462112025382,0.013472325775625047,0.03163637076045862,-0.01080976722713254,0.0037782866123479376,-0.005810129539559599,0.11294029847943152,0.0027648652297717923,0.05267654819161679,0.06021372444709576,0.003696901986575927,0.03381203192025922,0.02908063189446391,0.02330031296056027
CPAMD8,-0.022865756054930016,,0.009378929034100543,0.04270134617971929,-0.012404352231190954,0.005945181785423752,,-0.02286727486466212,-0.027050335740061108,,-0.0426321341475804,0.10775024909796278,-0.014172423151697826,-0.022686212989237706,,0.01153337455747933,0.03598991950069913
GHRL,-0.030322921806178755,-0.023888921449456865,0.01652756211046264,-0.0379555679340255,0.0048327088517626585,-0.010345740420849093,,-0.0158013242958553,0.04671272463767287,-0.04329668876987425,0.10871241036265238,-0.012728464171525367,,-0.022767135933691143,0.039575628166727946,-0.013828270756057,-0.021960849825272216
NPY,0.050813856026588576,0.02628120235153875,-0.012116315470107481,0.010125549679244072,-0.024176434469812123,-0.027617267942918706,,-0.022682295327488958,-0.031588934360718475,-0.06074653878387926,,0.11779127719608143,-0.02711178904891637,-0.026827124847626983,0.00599104290111221,0.09065297544855849,-0.06260570160443177
MMP2,-0.0473358632219113,-0.04624509778987992,-0.026007948589426337,-0.01550079630063398,0.058049994902467074,-0.025169877964865514,-0.04348956268502464,-0.004673715097014003,0.06847194005962688,0.13716907830439298,0.0653940621253729,0.04544418518822474,0.007477403629284806,0.007556109288190578,-0.017020893985850393,0.03728513322058801,-0.05554791328481393
LHB,,,-0.017053754353565546,,,,,,,,,,,,,,
PPY,-0.019190741176414557,,-0.019822771759132895,,-0.009065563433039018,,-0.021842587206179306,,,,,,-0.04779145979641719,,0.039047439558545734,0.06752302473634693,-0.01996739948765533
ALKAL2,-0.0051375021166862895,-0.015117387512212688,-0.01680598990209873,,-0.02186760045207402,-0.027508120072924747,-0.04818219456195589,-0.0036185442888354113,0.07772997705153187,-0.014733538224580412,,-0.0414480996728195,0.011235818167957587,0.027551932909026647,-0.016108424914010044,0.06380844765490745,0.03831043077779571
CSF1,0.03685098802135363,0.010422352707295721,-0.013501430899430364,-0.006187821304583732,0.0038819261320612013,-0.0030168949392988054,-0.024188813482498794,0.020997848648311244,0.04948960627052152,0.04190351143005423,0.05500000558297201,0.061071662750636,-0.07035656980509164,0.03781336553484842,-0.0521241540820477,0.0775347974382081,0.028439009803918978
SEMA4C,0.01155587062013857,-0.039496524290818076,-0.019785045596953415,0.005448254225051818,-0.013634927106769805,0.00533638985060962,0.0029978438320494363,0.03376976296690086,0.06163772014227021,0.10997283349887187,0.05700908985677466,0.035644163415376615,0.02880555940461953,-0.02315931497193672,-0.03131542852091406,0.10661010474954997,-0.005059391315633138
BMP8A,,,,,,,,,,,,,,,,0.05952272798567438,
ICAM2,-0.005726116334825015,0.022626271877376026,0.022762809515868055,-0.03325967130483803,0.009344723244826101,-0.007081810914388436,-0.01635397518300499,0.04075360879830981,0.03348497168742679,0.15867637443196453,0.10407474443458707,-0.022835327588146173,-0.030298743942583695,-0.09229218897631469,0.05941732574709523,-0.005239993340266778,-0.06963872310653738
SYTL3,0.007844110341517175,-0.02565069835742351,0.0324351093241025,0.010224329708773712,0.0712268763154636,0.025870875737698463,-0.027190390452009022,-0.02878806350713829,0.050135324957201056,-0.0957742230328695,0.007707317636195662,0.04305266950692958,-0.04575887595009728,0.02170693577957844,0.014627217275782235,0.018365905192627124,-0.034402359129596195
IL1A,0.023367912599984997,0.01215422740851032,0.01278290382797745,-0.01591919353893426,0.031011749361086135,-0.008503706266819247,,-0.009152833983596557,0.09407017246450064,-0.03918706879097061,-0.060187791770927895,0.021181823560929892,-0.03323877827843523,0.04075553824745607,-0.011829662546595935,-0.006602239305745113,0.09059632886514811
HLA-G,0.05881606843799583,,0.014526609700289645,,,,,,,-0.049466004201154164,-0.03735495089755851,,-0.010549866302688607,,-0.03877278054697175,,
PGF,-0.03963823094585683,0.023376167006360988,0.016281986096202086,-0.026318428975046597,0.011482207487744958,0.0721910135618665,0.042185822320841684,-0.006444103257378908,0.016658932763061168,0.10484502870313284,0.05889558567411771,0.0392631550758912,0.020738053880657727,0.02281963670660808,0.059808670028287325,0.08180362680548064,-0.023505513496900287
LGALS8,-0.028102738400982243,0.014941612268566311,0.029147584184792134,-0.007012215881718686,-0.02147893476562178,0.029517617316130097,-0.02008197315203463,0.041370007274660295,0.03076640108844201,-0.05925452237737524,-0.05761097389473061,-0.020881102627765272,0.04904648557672553,0.06363637182687464,-0.016066918798137785,0.038366459914340144,-0.043947006552435074
DKK3,-0.018370420387261638,-0.017776909056178097,-0.02192241370979913,-0.006186706769875245,-0.05791132655380064,0.0011622067810521262,-0.044787572146903556,-0.008285498619799533,0.06304953244591696,0.1365103890952585,0.04759059521534426,-0.013562401560098716,0.016111767009945085,-0.019354992887140224,0.026690201886503395,0.0680765531846405,-0.07109350722636369
COL16A1,-0.09345229176935188,0.02785605918683816,-0.08475374560064085,-0.004401619513764111,0.044619683435100456,-0.03596821558639121,-0.019581968227059477,0.010311106311256025,-0.010959271243837105,0.11616909114375656,0.0645102217588572,0.06492399553025038,-0.010890239496853665,-0.0131954309159506,0.021300233543323627,0.00913063922757767,0.015690833461821863
TPH1,-0.012858810925762888,,0.03922464090898823,-0.02199981789869299,0.0919015352729795,,,0.16613248597404148,,0.003920470593063063,-0.035801130807737,,0.006272180470392472,-0.03159563730739228,-0.01941620695390704,0.06439597673704611,-0.05186875627486471
TNC,-0.023008100835132453,0.0006702740674995923,-0.03352705651495227,0.06774555895878429,0.031913238426451725,0.01024583548585444,-0.012823034675977858,0.08168076837647748,0.10355293643536702,-0.04720686606490449,0.06712045724621767,0.046023264834612214,-0.11025841475804783,-0.028873675482198716,0.026076996079789822,0.08009320020910052,0.15910828348950373
TNFSF9,0.036340068938367207,-0.02527971830610708,-0.029538348984274945,0.03422963203784728,0.04599882017361422,-0.017280510903639315,-0.044216304054672695,-0.02527933990546117,,,-0.03632549037300251,-0.04375116079984808,0.0233928656672691,-0.003942147908285411,0.05911335005838447,-0.0011046235939657127,0.006839944389106111
C4A,,-0.014897507779387763,-0.02021821537654878,,-0.010746770732938442,,0.036697734214072616,-0.013097506420568962,,-0.01914130913033482,,,,0.10638930468497876,0.04729105293536882,0.06931268901295966,
CNTN2,0.012566992952979764,0.009952973653409079,0.021930275545773155,0.018287084289246632,-0.05327533298903112,-0.005173608235522386,-0.02742665448474536,-0.007154593027310661,-0.011325518635869057,-0.040389970717158635,-0.04188447776412403,-0.004041571820969602,-0.043439298018315545,0.0036278659473849267,0.04802303052519236,0.12837173383977435,0.00916503949708924
F7,-0.012544739182914204,,,,,,0.043508292826386456,,,,,,,,-0.021378389031855783,,0.0689982170101697
LUM,0.015259315846637582,-0.021964111317046602,0.06926434001537178,0.0018655796872023257,0.03208534323845319,0.009212646590824748,-0.027830692306568903,-0.001022873425522342,-0.0072927742489765305,0.10256196014838666,0.10571863283691886,0.066001210528338,-0.002696851136592565,-0.008362634837094606,0.02624690153841292,-0.0033851098237576895,0.005406312816002804
BTC,-0.011381070045885627,0.020747663132697963,-0.031979020921945385,-0.01815218475831516,,-0.023672230733590465,,,,,-0.015519682622950105,,-0.0214979650042094,0.0703304748846564,-0.020688279688448098,0.017551920547012493,0.040936026728931714
APOC1,0.012728888738559319,-0.020923170798152417,0.023439408407503238,-0.04122097394405122,0.020753878060640073,-0.06775489328503548,0.040199598186257145,-0.021526070606864296,0.09346263816727984,0.14323135647867577,-0.027489414434599044,-0.0076692458175220924,-0.00889581444736169,0.014034024275528446,0.07531249792266571,-0.058872477143167685,-0.13558319324518187
PKM,0.03760066951070221,-0.0030727958472691512,0.03325834944697698,0.0016622219180369266,-0.003857011728434634,0.05112020850537678,-0.06520457542157387,-0.013243791227093382,0.021849067759213376,-0.08678277324223234,-0.025888776503646953,0.08123042877264315,-0.006717003117674985,-0.01750598150498809,0.03720265824277553,0.1121649308839806,0.09369020263696859
TNF,-0.029272717229729864,-0.023444693103043618,0.05655535309475629,-0.031033166773813414,0.04569318057098726,-0.015125243848902719,-0.03361592919072666,0.026032781663953775,0.03641105139827366,0.14216134842890374,-0.049747052912421645,0.1183532939045669,-0.01471619506336377,,,0.03182335186178068,-0.023966379346742665
GNAS,-0.02961310460745811,-0.02640058201381094,-0.02957407007122566,-0.048773459870681185,-0.047989333190810626,-0.02240002749286321,-0.07618646985489604,0.07894547917822548,0.0548972383750367,-0.046662799775487616,0.03768891701001472,-0.03856724629542102,0.08456499626082271,-0.007524378018238409,-0.0028777103155929505,-0.028127084203540667,-0.06144356095501497
BMP8B,-0.02441745962083063,-0.03329411616916397,0.11977760180942569,-0.009504399773224077,-0.027912225782444688,-0.010043006447722236,0.009909338510056575,-0.010572958332522954,-0.031404699399222455,-0.08253260487201315,0.02325295310317552,0.007705478483946027,0.013935537396741315,0.09121559091958907,0.06989000171277325,0.0593335030245469,-0.0382338550464798
LIPH,-0.012858807760024174,,-0.014256184985064651,,-0.008664835017829503,,,,,-0.04946603273181828,,,-0.016407291442678034,,-0.012139770485087083,0.023093292909603144,-0.03821610968178427
CCL28,-0.018087512658435664,,,,-0.013342420473108796,0.011877060252232745,,-0.011816203272206383,,-0.019628905093126117,,,,0.0018627571632067019,,0.01040203699894997,0.005767594340700466
PTPN11,0.0054298456767587905,0.009337380197179293,0.005768979830728302,-0.045328122366461915,-0.03463864626824099,-0.03347570766433855,-0.009928142753454964,-0.03386471031135298,0.04611049324940249,0.08455478745442728,-0.02910868072294309,0.012318656937937641,-0.0021033208646203732,-0.09697625033363876,-0.04813463657294595,0.016141392149932158,-0.02830146330983482
ADAM12,-0.010655876815389626,-0.017740052618872782,0.02826227480949515,-0.022959623507937465,0.011248720943850968,-0.011480079198407916,0.07171368698434044,-0.01619802932188678,0.04213028098523328,0.04161103177876944,-0.036796493745482585,0.11662181876847753,0.01723393256703747,0.006398145270396412,-0.008303163001574174,0.034349954410966,0.050371285892473
EPO,-0.017278056769687255,,-0.026112854869619978,0.03817713427510755,-0.009065563828752654,,-0.021471441499279487,-0.014899820626802765,,,0.06200546144719796,-0.006585698973567567,-0.017040222949996617,,-0.02045339043485556,0.03076237277522482,
EDN3,-0.022399433628152478,0.04565091936244011,-0.004827275312034448,-0.02418428486188357,0.06594301246701781,0.018734958124249662,,-0.015053564601372227,,,,-0.02313683514089553,-0.023945760890246148,0.0025988527960077615,-0.04027659427262879,0.0410628748343401,-0.03821609892703883
CCL22,,0.06660654414867585,,,-0.0028480118361117576,,,,,,,,-0.015583022975375503,-0.026833032016310494,-0.01794695971553712,0.0314840341114794,
CCL2,0.018681871139846012,0.04238116258616859,0.045810974076887764,0.029769948879999075,-0.016423343305042304,-0.01826864704696388,-0.04479890325046195,0.008133074876731546,0.10026963050648185,-0.11035650055584648,0.02602789735919091,0.025280729418077942,-0.02202548511650705,0.002184489567252856,-0.03785161124847547,0.11199597182576125,0.10531378374712247
DSCAM,0.015256434572005541,0.028888623403354716,-0.030135953836524315,-0.005037739961357076,-0.04900423212687857,0.04875940986712767,-0.03158931592642349,0.029827603141477626,-0.05317236897000668,-0.0015380830817344165,-0.018260090319070315,-0.06275185786876736,0.04212322100029215,0.08296621329834185,0.016465953429002065,0.021757111327011813,0.04031744866048559
GPHA2,-0.01433179463836209,,,,,,,,,,,,,,,,
ANG,0.029071302938886424,-0.03351199114906319,0.003118697422380346,-0.006202870835024887,-0.0268599551431764,0.01696742512419843,-0.010591384178416222,0.05387547509511285,0.008303485475985873,-0.0812120948050888,0.012306247731269778,0.10537746339812638,-0.027239561386162035,0.013146375912694262,0.0321866742709738,0.07760600324851105,-0.029380680987468138
FBLN2,0.01744480063797336,-0.03425022261696244,-0.014676654357196619,-0.015829152731622904,0.00978398371258867,-0.01744717078833655,-0.016717337509627155,0.0031723957920498464,0.0016301474486146192,-0.029472599170879667,,-0.04166124625233221,0.02271579023702557,0.06375747984776027,-0.008928498941508774,0.08490537058842124,0.008205088672948451
VTN,0.004498182334620689,,0.03681288689394158,-0.023800799235779744,-0.014893703288965858,-0.015839933931196256,,-0.012380853875160877,-0.0229414823907648,-0.017161619941664208,-0.034059113187031385,,-0.011982341258699652,,-0.01178930714496623,-0.002073921340592232,-0.038849911859038015
VEGFA,0.013650893958024437,0.0055412429542114495,0.024185933429377235,0.06194798999158768,0.009812966857372544,0.010853415212874373,-0.05606885317487909,0.001902658176847337,-0.021880433617266843,-0.09530463362767569,-0.03364165361104638,-0.05941153476801657,-0.020175668267488983,0.05289386775349567,-0.020984615098292414,-0.009230672282653608,0.08194306323079312
F10,,-0.02149784305740054,,-0.022206548452536827,-0.00994019480002864,0.03103300718339654,-0.019524722599641636,,-0.024885320175154952,,-0.03363203422422239,,0.05814689402374357,0.02098230394835988,-0.03542395355400257,0.04516113553492493,-0.03155295399038933
SERPINA1,-0.019516644377967716,0.06749499864723282,0.021705147799479477,0.014034446107138181,0.04458278350890894,-0.023286136715024743,0.005551572332920637,-0.030918700020966996,0.08970709615332412,-0.12454648251829938,0.07880056581644214,0.015471943107858255,-0.08976869436455732,0.0016563866087640085,0.04508876945863114,0.008034846242218615,-0.03565831354588286
VWF,-0.013413795808430431,-0.03345052070335396,0.018921280020899,-0.0327951135646143,0.0260695558510116,0.009362739492009426,0.08092473190191539,-0.020906190233787394,0.02985299840377338,0.06405766425551332,0.09457546612466405,0.035064493323481,-0.004242746490209623,0.006222642845192912,0.02684600594392452,-0.04837772296430565,-0.05367824605508354
GDNF,-0.0027095227031789675,,0.11614561407955455,,,,-0.06576517726865916,-0.014899819466452524,,,-0.01068333051635656,-0.025785356527820057,0.01028728005871805,,0.026460338611287357,,
VASP,0.06542519778071094,-0.004264409220377699,0.002700476352498142,0.00881826260345946,0.020505798662061994,-0.0167645750417123,-0.042634214826042176,0.0019274685994322464,0.019227649319928732,-0.09191207610607746,0.04175340320735763,0.08011081131283744,-0.014023431241708125,-0.016567279763928827,0.052218116765338905,0.11920864039912973,0.03028805492817734
ADAM15,-0.07316164883772135,-0.008064206475755557,-0.017531105540721743,-0.0025356754857846216,0.026611349112770317,8.608207364847009e-05,-0.019585545159086015,0.035325398085222094,0.0022604713271518074,0.028997350898439564,-0.041579832177832635,0.00851130373735853,-0.056919624221756976,-0.039663504123435306,0.012909229601730889,0.05970625932667638,0.03104785970320275
WNT2,0.008007129786252256,,,-0.019125185379358197,,-0.013477339534011756,,0.01014698740723617,,-0.05477126476414924,,,-0.017501162535195444,,-0.02455886780407932,0.050328400691586006,0.014595516880040469
CALCB,,-0.027247932544651316,,0.021372025913491778,,,,,,,,,-0.020727257060837792,,-0.031949085568287676,,-0.007948956305704505
OLFM2,-0.03251285977327506,0.060719208872421486,0.019830731927823714,0.031465014444238354,0.04501621009530345,0.008895897019648286,0.06842066355650078,0.07312913220111472,0.015578933569625966,0.02452789424522663,0.0647969273565938,-0.030412779188037913,0.07026529464610488,-0.030097814742929368,-0.02470201533122827,0.03336421638915033,0.03501656313056722
