,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.02399555204296167,,,,,,,,,,,,-0.011792684433979315,,,0.05814353868073967,
BMP1,-0.06078068906351544,0.16103268784641228,0.035443409433653636,0.0807152702971598,0.05523593523314921,-0.01876203241627888,-0.028150993715477465,-0.003517101684783469,0.02299635535043872,0.004991448037429541,-0.0747226192136743,0.0043541292247593994,0.02079238617786747,0.052841605190491796,-0.02379737865270529,0.02121709554303618,0.04691894634438115,-0.04467389241545338,-0.009376451320829992,0.048262017577767526,0.03390727021132537,0.04600821521374553,0.06521470190607535,-0.03451106364077341
NDP,0.007784213847588665,0.0923234120809695,0.03081319483538736,0.03737846113870928,0.014750071280112525,0.08759959591443217,-0.028326549663351765,-0.016971600205936545,0.034894718586797796,0.002084086548387921,-0.07405964163076759,0.0293211482178405,0.031922284609793544,-0.1008017331935927,0.09210005257357316,0.004356921863123755,0.01915989003982212,0.028107867571742714,0.08761034633792461,-0.0060247268986251745,0.051622148240989756,0.06925353738033066,0.15090170556870613,0.021555629406573254
TNFSF18,-0.0325540750876489,0.05921497535901475,-0.002549216928813892,-0.04385376922853364,,,-0.031081077437525844,0.03776216795199836,0.004875453259938729,,,,,-0.030036623291446757,,0.018673285187294043,,,,-0.01725563951129293,,-0.033140078564238486,-0.009770344371042825,-0.015473755297029419
IL36G,,,,,,,,,,,,,-0.029018049450913252,,,,,,,,,,,
RTN4,-0.08687294290667193,-0.03178725810338812,-0.04924359080261969,-0.04605322119755335,-0.0007963619652573531,0.06675544373210511,0.06084325225779173,0.011253490864379233,-0.0011082000329703263,-0.008785686650273641,0.08921947068747355,-0.0304603906368896,0.018607671495821414,0.008908017002976908,-0.02771724892392688,-0.06255903733779314,0.005827881234199791,0.06345774637057927,-0.10208672556647255,0.017436123376575952,0.08924767708813842,-0.054685855016116315,-0.029629428512265105,-0.009223148730889174
HEBP1,0.008698705522201769,-0.046666400503591526,0.027227054650705792,0.01620986257121608,-0.02164082500332965,-0.023580546403941145,-0.014465365982540564,0.010963214940009704,-0.015580780082115664,0.006497819958649748,-0.0015519657607488077,-0.02625124770348425,0.0019671300024177315,0.025223249578383525,-0.04949477448125974,-0.11195162830616141,-0.06035420770988702,0.026824191209413137,0.036343408188409074,-0.004389271485556965,0.028314728442611736,0.04724702797798755,0.09948939365546935,0.03074638356202333
WNT7B,0.03817109828057148,0.06983147465368476,0.0010547114313936346,-0.02724060203245142,0.02911020262111066,0.018783731531292692,0.04546287573110735,0.08157644264232143,-0.031985998741495,-0.00956674470689992,,-0.03658542706678413,-0.03189418042718272,-0.03306739050695559,0.0045421166919049,,-0.03531265546909661,-0.0019447862163424771,-0.016439852629586697,-0.01070657695864774,0.019684247222005655,0.08572563686755377,0.08842802197801654,-0.010635459242210012
PTMA,0.05843497051188167,-0.14057462582783578,-0.012897727629315108,0.020845989284142157,0.03023041997597233,-0.012490917008268215,-0.12380245241988898,0.00770135066677195,0.03787951614989928,-0.022944557192480057,-0.09862852176015474,0.11187944516548794,-0.04637194321697195,-0.013659350337532067,0.04842785719930865,0.03328134448536913,-0.017671127445104157,0.00015098677741245953,-0.06169104834843526,0.054842763788559505,-0.06483819103604609,0.0321753343555949,-0.07430038724077534,-0.045742507889730014
FASLG,-0.011864350070862933,,,,,,,,,,,,,,,,,,,,,,0.01788424881481444,
