,UKF259,UKF260,UKF313,UKF334
BMP1,-0.04499390572471877,0.030933418460582326,0.0006041326379432556,0.02293599567269044
NDP,-0.0370396949529296,0.00800875951442257,-0.04375070277645278,0.018443876649166677
IL36G,,,,0.07618958804035367
RTN4,-0.027951088594852954,0.04200944485555773,0.03529058225443633,-0.06137430803946803
HEBP1,0.02380896522464285,0.005606410577320028,0.012780415489238379,-0.0012917531998616165
WNT7B,0.09510739094585967,-0.008678422432239007,-0.029215633399820716,0.08851918826059889
PTMA,0.040080871711155035,-0.058255314491596925,-0.019055355227088528,0.0664177081165195
CEACAM1,-0.023477278304131998,-0.016785832788072743,,
PDAP1,0.04588353013106994,-0.02513756248263219,0.038083216271621166,-0.010757571553386094
QDPR,-0.0009059073486917165,-0.006744181947502213,-0.00028059669624966684,-0.01764536130876039
POMC,-0.02186299411271217,-0.022258312356611073,-0.02691781639928087,-0.03112443551335754
CCL18,,,-0.0678978405953708,
CCL17,-0.013607720881947142,,,-0.013270904655565945
VEGFD,-0.015160503759302366,0.02906933812347555,-0.0181867648704403,0.032628564342238466
TNFSF13,-0.009386301314580929,,,
WNT5A,0.009145122062510593,0.02842607562889369,-0.011254925732372323,0.04412454489866981
CXCL8,0.0964163260605795,0.019512933740833394,0.00715840699118886,-0.0061682819531864545
GRN,0.012331265070688885,0.050495130886024954,0.004250475122888231,0.014666966329222913
MIA,-0.028653294985550155,0.014891408440042308,-0.02466452046971828,0.04966736444009448
COL4A4,0.01057394452008256,0.009998946824747786,,0.01709263442616535
TAC1,-0.032181984437202014,0.02899325582323209,,-0.03348622811290615
RARRES2,0.009093004897360578,-0.02218421739222221,0.02453169687771262,0.09522624267010144
FGF7,-0.024120947826439667,-0.030749720810921043,-0.0012124333280380407,-0.014505077343401764
HBEGF,0.046060917085967115,0.06069240665874902,-0.055031121397442075,0.03946830543657063
CSF3,-0.016219216792765844,0.028916240003948032,-0.027322454071866703,
PI3,0.06499967124226287,0.01903025832058289,,
PCSK1N,-0.026072077661454394,-0.0052853239412619275,0.0032335745930030927,-0.048632684697626376
NTS,,0.04522669559273451,,
SFRP1,-0.01187326245676934,-0.01832137580926502,0.02822471387264626,-0.027659311900420685
CXCL13,,-0.018156717401638843,0.00044260115904918993,
MICA,0.023404999862608307,0.01970674221732176,0.06876791361408005,0.00492774340812702
TG,0.00924966480173069,0.035631544645059784,0.022212689371871618,-0.01993477135630736
ADA,7.965892420273562e-05,-0.0057438414908173524,-0.032105988671224966,0.051494232266575235
LAMC3,0.024941145320911774,0.03750717005394839,-0.011424120993150853,-0.05209915007775173
CCL7,-0.009263873474042401,0.03672314903919678,,
NGF,-0.02122590023340844,0.0024472872835024045,0.03668000311051256,
TNFSF15,-0.010315776203593818,-0.0178231640327577,-0.01739947579343493,
HMGB1,-0.006335572412205577,-0.005907003811823678,-0.05583178523605151,-0.04938135996225315
ITGB3BP,0.0006918574389762046,0.037996870197834084,0.04082014736517032,0.006772020601266326
AANAT,-0.009386302316363001,-0.01605973672130357,,0.05691521803145414
RELN,-0.016292518805343076,0.009587493808833343,,-0.0025094793645721297
IL15,0.03080451726217173,-0.005461655714225258,-0.04091286520869891,-0.016510206872429583
BSG,0.013395145999739492,0.051836580921674175,0.02690963074332911,0.06442204388642275
ADAMTS3,-0.0007757955576789166,0.07345161702626209,0.09443943620865071,0.08602407596455877
CD34,-0.009089099516274325,0.059297043094698514,-0.047948440254561984,-0.038234993854414395
PLAT,-0.03593157147842254,0.05135033222590334,0.025989706030698237,0.05742399334998803
NTF3,,,0.07420516292294498,
LTA,-0.01187326190131946,,,-0.016510208910457225
CKLF,0.030262415984852273,-0.012377753010192189,0.02279670452677745,0.0065529512699931715
APELA,,,-0.018818735490569026,
CD24,-9.657520091924397e-05,0.013580514207487498,0.003408992926565762,0.00375879941233688
HSP90AA1,-0.06165283525554797,0.015120697619002576,0.002232334340232474,-0.057996665469464095
BMP4,0.01469780394879778,-0.031166513372559913,0.011452382061791496,-0.014068403239151267
SCGB3A1,,-0.019125163866960303,0.030336779288902424,-0.01152060543933571
IGFBP4,0.05230297654850858,0.0385874810588913,-0.0915774813300355,-0.015465128769541672
RSPO4,-0.018174107540230276,-0.0220735479966015,,0.08290112274855127
LEFTY2,-0.02652977110591148,0.010710742668507793,0.02024554949999669,-0.020381668519983506
PF4,-0.008082547096911948,,,
ANGPTL2,-0.04411412389440975,-0.0032373220335859304,0.02916822451678193,0.04633932756968422
LRIG2,0.010972150469286549,-0.021665133737215174,-0.03775720066797946,0.017982619819513067
ICOSLG,0.05200148694543379,-0.029768652356076897,-0.040196864297627005,1.3360984437387208e-05
WIF1,,0.008469858878251984,,-0.008053949654095649
NPPC,-0.012538023755358852,-0.03850560370491547,,0.004090611236933039
LYZ,-0.014768507354594385,0.05695072116708823,-0.009451466423061562,0.012015348985970727
EREG,,0.10278020195059662,-0.02300498337776989,
SPTAN1,-0.04423611448097702,0.03357288301963309,-0.04957987124228728,0.03327324146518244
LIPC,-0.014524939099861642,0.1005888431879436,-0.0004366757756802927,-0.02593599425227516
COL8A1,0.050423475375657924,0.050957548791003025,0.03361881393099168,0.022674724723014742
GSTM2,0.013815060212021035,0.024797604685362986,0.013347158460138883,0.003785655967364124
SPX,0.001195776262089605,0.0023647101782393403,,-0.04495659981336091
MFGE8,0.04861988908684906,0.04452036450095437,0.01946053862540907,0.024559905617643544
TGFA,0.010301514809677935,0.0006138049049824647,-0.018466285087149346,-0.021130492930463148
SLIT2,0.03645737676518258,0.01262462122296884,0.00719130175586861,0.008059915450781722
PLTP,0.007847043219113408,-0.008873133797153989,-0.005521060089654946,0.06455604418290545
APOD,-0.053395920101564666,0.01436381517936107,-0.029547661077523373,-0.07098529310612738
B2M,0.02586184186310196,0.03133616721857249,-0.07715670325312995,-0.0009916090148393822
OMG,-0.016646326960633385,-0.0305322604429794,-0.01456918237150684,-0.02250193487208731
CXCL3,0.07599554929905529,0.012444528612874102,-0.08115208840830075,-0.011890340189646548
CXCL10,-0.03792535168968485,0.0655828524696106,-0.019852003468159567,-0.0009216623730440138
RSPO3,-0.009386301622821532,-0.021370814382701848,,-0.012425176334321638
CORT,-0.02104950211764737,0.0331764662073918,,0.0327803257657204
NCAN,-0.0380205433186002,0.022963136562855473,,0.07764108455758313
PRG4,-0.009263874917679564,0.008873794517918764,,-0.014527085092238655
ZG16B,-0.010751859811470907,,0.08066621072345524,
TGM2,0.051297507436590985,0.056440275567022885,-0.02933470932159751,-0.04954283433720085
VEGFC,0.03860834913110703,0.03812869450744754,-0.017898896907465288,-0.014825469384255874
WNT6,-0.012813131854217988,0.014664921958580124,0.11918415719384617,-0.012938921037942223
NRG4,0.014071786033546533,-0.004491758483822613,,-0.017295639267699725
PMCH,-0.015622000676132432,,,
COL9A1,-0.011775454577310936,-0.02014935613574242,,-0.019707969768826293
GDF11,0.02746027470886973,-0.03944989234067919,0.013506734394963043,-0.009005886854244406
IL24,,,-0.016365748048938106,
SORBS1,0.008880860642560072,-0.001276608675690808,0.010033012556572306,0.019425633337934196
DLL1,-0.03106981235695133,0.02149701400841494,0.0009330905598509874,0.09025916050780183
