,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.021683673535897133,,,,,,,,,,-0.023153205579729528,,,0.007983017803142863,
BMP1,0.04190247979086499,0.019007889882999587,-0.04064238925815206,0.006933352453508196,-0.07712802203432662,-0.052237919162931766,0.007092913046554934,-0.011301709225291511,-0.06236144140157082,0.0689733136012023,-0.017564772054297524,-0.051277343702656165,-0.0646532845596181,-0.027552519522036998,-0.11251892383863972,0.08255441928062532,0.1635966778314696,0.16651206137388802,-0.021675523295080046,0.041655926574850656,0.03802069877193751,0.1779485861384913,0.0911567524594372
NDP,0.08325394130219715,0.058639373351994276,0.03809337242581409,0.043723134411175674,0.0010051909962761488,-0.048405081949282655,-0.05154431937277314,0.016201962401002048,-0.05088732751854987,-0.045883283089250285,0.009528829307088383,-0.04170810039155984,0.008328889755860897,-0.057422845128754556,0.03648820336946454,0.06251803701335802,0.11966835125604283,-0.02511162192988301,-0.08857292417287906,-0.046723811907022524,0.04083658392786969,-0.0058481067426585,-0.028037140846107204
TNFSF18,-0.02887193146975759,-0.01942002381944382,-0.024973928316435454,0.002618689005517454,,,,-0.014453490598766274,-0.020251682795948456,0.01318584205034921,,,,,0.03780397050536267,,,,0.019055751188668625,,-0.02954112940461935,0.14251636253327543,0.01884192253702246
IL36G,,,,,,,,,,,,,-0.015620001545630664,,,,,,,,,,
RTN4,-0.034576778713331695,0.0014553365607875074,0.0328888515784723,0.013914705691375762,-0.012374770985397791,-0.013532091464690508,-0.01921153449414278,0.05222770738763458,0.06848907424335929,-0.06936107955923249,0.027228289567199776,0.06275744198154867,0.06860305504244775,0.026709140896212423,0.08639762474061893,-0.11286967991925702,-0.06882363858742135,-0.10216551999193134,0.005528972271812908,0.042476570995850525,0.006374703894423526,-0.0357205039370495,-0.07424172804319878
HEBP1,0.026531452465798102,0.046220576464539025,0.004436960754565606,0.025462613469776785,0.035339272317013753,0.043338776919471016,-0.013616297181025807,-0.03509117323789159,-0.0076421423706030875,-0.03754454589619133,-0.07325993307153363,0.027372451564876214,-0.027940591215615224,0.1603788422718474,-0.04200911608474974,-0.05061730746505603,0.06545163793817428,0.07903194151897211,-0.007198160623876181,0.013920953040676717,-0.07410660422253315,0.050575746231781606,0.018115019831814256
WNT7B,-0.025435267330816257,0.021973798434395935,0.041278907628716555,-0.019199454727977284,-0.018313505475613577,0.031610372787751084,-0.02418409553904402,0.002966606239229336,0.19090692209936974,0.00693979743543072,,0.05103344688966826,-0.017168181769486177,-0.0004940942508701941,,0.061028329596433326,0.03353923478678752,0.09023711659893294,0.03243558907595975,-0.02131969572677052,-0.02954109877268728,0.04591838471324182,0.04031633649845149
PTMA,-0.022975940435404157,-0.09842887161230027,-0.09772899782661587,0.004902091808216209,-0.1379444886580192,0.060147829337911386,0.017310408483697658,-0.006883527804337013,0.05305560167343365,-0.01984930163906627,-0.0960435041533794,-0.16720808664169218,-0.08436923283442808,-0.05587498502434955,0.0069513883511719545,-0.24197985734373081,-0.15177938718905734,0.035259460879506925,0.0585300055188524,-0.026030129307067412,-0.08409620082357801,0.17540900414201452,0.03403247933989603
FASLG,-0.006377876028817777,,,,,,,,,,,,,,,,,,,,,0.05993946256149464,
CEACAM1,0.045451245656187446,,-0.03672121146455823,-0.014734426734279072,,0.03524711972943719,-0.0362922680449507,,-0.042372845226313724,0.06319733444043066,,,,-0.020486716133234325,-0.07066376935154571,0.10047872760858872,0.044900589108217544,-0.021007128178448558,-0.005507264407744941,-0.010474051599327242,,-0.0037534037236294465,
PDAP1,0.052110389477535705,0.01842874883417492,-0.012047857231432259,0.01610798022321186,-0.04067075681570857,0.02022913166940802,0.04337270992149732,-0.03493073434732628,-0.035270913186574084,-0.03309791314010197,-0.0835285256466681,-0.14166260179594337,-0.06804177063570795,-0.10198219094683228,-0.08640320604412323,0.0940159093931732,-0.03433535928411944,0.020204634498650637,-0.026372562788320193,-0.028250228750718344,-0.05207293310825324,-0.016624502131112082,0.04959413397555471
QDPR,-0.08813401745534208,-0.026387144341771484,0.00100099224168312,0.011588245659910455,-0.05040425969943935,-0.01058023867634027,-0.03461360872140243,0.011089256940780485,-0.050295010539244386,-0.0777409960897185,-0.023733150230179814,-0.140279353380917,0.033186782444189995,0.0210324281571774,0.024405528655611086,-0.24181737136231204,-0.016175008868976035,-0.03394961644959321,0.05743357274416823,-0.026879498175038888,0.026169365864269493,0.001843730241326902,-0.12832879835837752
POMC,-0.00029856179063124497,-0.024694663129805547,0.05166793738883711,-0.02618072553809895,,-0.023385719224446763,-0.020784606064419325,-0.03813122333002081,0.008482465006125168,-0.020519741856823082,0.016840024345501907,-0.024736527443634006,0.012428341114082598,-0.04019845879864899,-0.029134387569897183,0.005953908814942167,-0.04717529504436814,-0.02079778017483079,-0.04051751863564345,0.036715102870721626,,0.04915815598334968,0.020589381104497477
CCL18,,0.09186025465812689,-0.020959262270527176,,,,,,,,-0.021516443632679547,-0.14239861539004023,,-0.08921679521427707,,-0.06283138232461044,0.03604262744854708,0.13786320864517412,,-0.04051168551957789,,,
CCL17,,,,,,-0.014555478457766459,,,,-0.02205606456306971,,,-0.014269314863627137,,,,0.2298796381440804,0.15349992797870457,0.03622956925903542,,,0.005684361980853836,
VEGFD,,0.05290090721009185,0.022748717382557387,-0.02110411013815899,,-0.016216410359369257,0.06979084127609571,,-0.03632596968284857,-0.023498871264343482,-0.024001516904326337,-0.022604509541332776,-0.015292866707643812,-0.026136652514828308,0.07167269540443515,,,0.05333243827211903,0.04838588260546054,,,,
TNFSF13,,,-0.03458072640949364,,,-0.010040043278940204,,-0.014016870712578707,,,,,,,,,-0.002909690023569377,0.024641422968974272,-0.03273536327110537,0.014239366278437901,,-0.006986371406573245,-0.05387969441367189
WNT5A,-0.02258626144219951,0.028319366497756873,0.0007798011840784663,-0.02666242113580249,-0.03762578682885055,-0.003382874861326462,-0.07999918926494642,-0.0602709785307321,-0.028809864572452614,0.03749989387858517,0.03614630853486128,-0.030153488399277287,0.09769393949078592,-0.060652028585904724,0.061776171661121905,0.12068687242289447,0.0691642704360794,0.025337024848413194,-0.007415021426883258,0.05946401993774265,0.1298008260826877,0.1259394984967862,0.05973349733669168
CXCL8,,0.0013680836613277144,0.04003930046831188,0.1458734821432859,0.0675198764943427,0.11820975733946834,0.14372181128272862,-0.019938089466244726,0.06717531379232829,0.008850943317022136,-0.010559809707084115,0.07286048852808205,0.028894023447677417,0.07728123981643674,-0.07109099315642431,0.01526989769048203,0.2503427817554078,0.29430966655876273,0.018638511798487297,0.05918168754510906,-0.00693359101521748,0.06947413242179182,0.05958448948382438
GRN,-0.1035738880254675,0.009503252209732048,-0.009282558764291541,-0.022032524848632166,-0.009362321243743196,-0.035546413283827336,-0.01351755949129095,-0.07102743666447499,-0.04066480470014846,-0.02724365188102724,-0.0019479434708982077,-0.028401993122276,-0.02637799222352196,0.029377715929559834,-0.059384220045460394,0.07965535483185261,0.013410082028595793,0.02243985376671979,0.027472377709864895,0.03199906946774622,0.10334985971579162,0.14132848868395603,-0.08144748362286175
