,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.0404209828144096,0.08063319437001583,-0.030124358270845076,0.02651965720350785,0.034943231485001336,0.00667038331606037,0.06857779170846436,-0.008282660882798647,-0.028415911626489473,0.015956431516712756,-0.04981709901913747,0.14697551819024154,-0.05604456934483335,0.031830530885503215,-0.011859035772334428,-0.03862755371250025,0.04601694530146158,0.04555862396461413,0.03273088959934881
RBP4,,0.026263072824218463,0.0093817395499124,0.004886006541074741,-0.008908496489096581,-0.11443930672175501,-0.18814701201494793,0.0368181505771302,0.00795467793835493,-0.03490570464658973,0.031434880335006986,-0.07045028943990428,,0.04687592148252357,0.09953614921688635,-0.031403045616062365,0.04486111599928782,0.04207056081209959,0.010376565855155477
DKK3,-0.04326907553460909,0.03504064614329934,-0.09864846120382427,0.002487759170573845,0.0642609443146753,-0.2140551405341254,-0.2521920048416478,0.010094763564335692,0.0011657958317672671,0.001102171972270235,-0.08026822025559904,0.06509155017463229,-0.04031147996551129,0.05900608745116828,0.05170677450260258,0.049413101378160046,-0.061384794031134914,0.04543584726215396,-0.02834301369782236
COL11A1,-0.05005012813793346,0.037582323528773054,0.03361424067442838,0.04713363799770686,-0.05940381356042943,0.24166787610639204,-0.01004598396354415,-0.020488743332516046,-0.03176552303043362,-0.006959678755276435,0.10459243028814727,0.053277895822153275,,0.011612663163720893,0.04236245233144093,-0.0020902341747224993,-0.019228018373878546,-0.014599881799671274,0.03960398926125268
COL5A1,-0.004332183984874774,0.011709513866310904,0.0012693295862355248,-0.06572146855094803,-0.04371543369639615,0.16074936641940768,0.20432152485868432,-0.014136946899776546,-0.05015505277853333,0.04246155868587918,-0.025948992635751,0.012555134922189484,-0.06109794833981121,-0.01228322603521992,-0.08801894487330054,0.03264101570298205,-0.002527840526335505,-0.017811763301178236,0.003071067849486404
KISS1,,,-0.04042866563033927,-0.028315890593679557,,,,,,-0.01456125052020022,,0.0076442057394322475,,0.0034454707082624525,-0.030846809626152282,,-0.02538057446734483,,
MEGF10,-0.0767445500415481,0.015307715600245247,0.010750250578518685,-0.012362531781677684,0.008610879322447472,0.1014493970378886,-0.042896453592486124,0.006091954846284863,0.004422860716055933,-0.010733432891963776,-0.02897063016078867,0.051141885487453805,-0.006748300019517008,0.019227613337963294,0.09760471425640119,0.023701578508191413,-0.029052744284075796,0.07039631032052333,0.03745950329642727
CEACAM1,0.057106453714497504,-0.01733250514458667,-0.03135659543355105,-0.02390810823182621,-0.029201490432286575,,0.10312093486898778,,,,,0.005139526975710726,0.06280174926360259,0.011041730116600285,0.012416856363887336,-0.0193846470085471,-0.029274634760089836,0.014443720850176313,
EFEMP2,0.07034202405400665,-0.006493907256396112,-0.021901436231519064,-0.04903507932373062,-0.007357765061709485,0.15238397367074846,0.2571512794039012,0.011421470951701375,-0.030328937170648024,-0.037795071333883566,0.03141437515176158,0.10270268528770313,0.019037922368834427,0.01933633541411269,-0.014794160602307089,0.049744012259294444,-0.06738761508950133,0.019780697682510392,0.08520966732183402
IGF1,-0.0025005623890554966,0.017177361119171484,-0.02885997912395289,-0.016795229405147973,0.014795154117481247,0.00393631944477483,-0.053183584497181954,-0.008968581088187832,0.0022398563911297954,0.02544323024931447,-0.011893513171212119,-0.042136496249827106,0.017899266177878827,0.02302231509417571,0.08997366541048994,-0.003635446265338547,-0.01476577198469783,0.02839721726354733,-0.0072091117548969885
COL6A3,0.035340996554710055,0.0004499931621780872,-0.013803064151477173,-0.059258621147256454,0.02944611923847361,0.06389977894555617,0.0023849321874569087,0.00182845730917239,-0.05149237193812284,-0.003204118644509571,0.034613152833771824,0.009582556576399946,-0.0004558476854834449,0.04768415656237011,-0.030844355025261404,0.004039516579402307,-0.03326731567763709,0.012529408200945166,0.01307269810545705
RLN2,,,-0.030173312751693455,0.11760815775543632,-0.01888608236900399,-0.015126596173297107,-0.02547712759543146,0.01207866431490892,-0.022754297001906374,-0.012407472665486925,,0.08405117359201096,,0.028529419441702137,,-0.038856038758230634,0.04230504887296563,0.07313958715350807,-0.024129566063370106
WIF1,,-0.025679784695850447,,,0.06839601893221699,-0.15864125788991165,-0.2171389097066854,-0.04075658686979214,-0.040249195080474205,-0.007950298509113914,,,,,,,-0.03388328246686596,,0.020486066492478073
IL13,,,,,,,0.042620981620026366,,,-0.017257399735672828,,0.07443621508045015,,,,,,,
PLAU,0.008189041278160534,0.052314171487106466,0.04329817633307382,-0.0035470553146502697,-0.02743147989594332,0.21663409887511337,0.24996577870565426,0.002574663589739205,-0.03996383376486219,0.04954818400095068,0.0397373204973848,0.035737048262428836,0.04553769875719528,-0.01697096077485836,-0.02853958862130578,0.054425808459944734,0.019938914835516727,0.06022604575503427,0.05856866452246737
CXCL12,-0.01571024490259285,0.0036747902937014003,-0.009287777385523685,-0.004983785628615103,0.009469524292700983,0.009848417334274568,0.002152357628667572,0.017817728234502082,-0.01368407508545122,-0.005113205801816326,-0.02935626904216331,0.08472794862776485,0.0010424367918255447,0.046928670689214885,0.041431261295788974,0.00020629943181558902,0.016427093892129856,0.0023635227839651847,-0.057664420372687736
MMP9,0.043855859976057766,0.03097176410174977,0.016535394861278963,-0.038602329035004074,0.012925061163664238,0.06036601335198958,0.24864031552535393,,-0.00639374694249431,0.08473079941333518,-0.10181148278034807,0.095567851101394,0.03326088592154138,0.057259667192747214,-0.047099557659217126,0.0447981026406168,0.002465020222427349,-0.004708884229537456,0.0239117084994598
TNFSF14,-0.05558367049870243,-0.01802218874935618,-0.034786607920646424,-0.0025614052600975447,0.05736008533344413,,0.07540427201059019,-0.023748678543104848,-0.03064457726450484,,-0.04608922010937814,0.09406204134969275,,0.03915079391558105,-0.0176731403672289,0.023827458181870726,0.00029339949306774957,-0.006043668262476514,0.009412008801361324
HBEGF,0.011698064589953426,-0.06409075586210272,0.016943258773493477,-0.04139815850100512,0.05192550721360565,0.08400182040959371,0.12755153555809876,-0.015477575097926454,0.07089032099451724,0.051227380986045706,0.0684206903131416,-0.0087936695119491,0.07040362070496248,0.001836235766935255,0.029811434505053615,-0.028525876433058584,0.033341238199905324,-0.016232963750520565,0.06420129805759218
NUCB2,0.0023744044913357673,0.03898440344842796,0.019903142986992157,0.02456899493475678,-0.05420079985921096,0.027309563207453067,0.10660170089878865,0.008137088474817075,-0.017039944782993182,-0.000582724986844337,-0.04427631090205511,-0.02212608111919271,-0.027488869119009655,-0.09490978275763197,-0.06984882485682899,-0.016127201013687857,-0.010180262968184067,0.07091564068087428,0.01590628543098111
VCAN,0.06185710530369074,0.06049833454162969,0.014723691491087985,0.011712646572959423,0.004074788474361255,0.20255324041765466,0.24663775978646849,-0.01569167951629703,0.009158202719260333,0.03688057226378384,-0.10590744640919052,0.012372067751480845,0.020881370965612635,0.02718973012679497,0.08649471237282917,-0.028797198050285425,-0.008531438182867647,-0.07576575661688158,0.028019563983725508
VEGFC,-0.03131355120714198,-0.02627071828856923,0.0160423787406389,0.053230987572311275,-0.02163344606810928,0.030645679432607213,0.019062191417806483,0.00341351973382876,-0.0204246521409046,0.007213874550759986,-0.008803654382444492,0.08386731708810857,0.025130598755189613,0.006337950639811156,0.042772669745392566,0.036701127989314714,-0.011169288238227226,0.07050643385988552,-0.019003280865019578
LMAN1,-0.024625840198922024,0.0082817268154653,-0.019543723165727563,0.009520860501144462,-0.03951169584992554,0.07007416161964462,0.2321585958146569,-0.01919796324355953,0.03515465870744858,0.05900755073405271,-0.021481427740796054,0.04270740178418035,-0.04195104666769455,-0.03685935628093192,-0.13491166910354924,0.06358303750761538,0.00909962410398323,-0.017962221273074935,-0.02320453103093929
IRAK4,0.016171022235934307,0.06615112611436451,-0.003334719797235511,-0.013205387019787499,0.0435934263046323,0.19711768207366073,0.12735544922421474,0.0003257720115072695,0.02933075146563911,0.039042620593053246,0.016620360219123262,0.002893156068714598,0.07475141961669823,0.04318096238102979,0.06279520383488632,0.03238226097457535,0.019951058454903334,-0.017994306928189843,0.08066358233098521
MICB,-0.031888742708075776,-0.014630295395550549,0.028359823589474156,0.0015923547879108792,0.001409511315230647,0.0760872449820185,0.12062299328990488,-0.03470442736344966,-0.01490134871779588,0.02655513932971106,-0.07739037583643142,0.05612978464786415,-0.04879134362640338,0.00615173956660267,0.0561290503627539,0.05662677648786336,-0.03855159367176951,0.05771085839133801,0.03475607615038244
COL1A2,-0.021180289485797622,0.031030035630967307,-0.037786877603108254,-0.0208109404652508,0.00015065321647330163,0.06904739703167466,0.2553553587392649,0.026475672040327188,-0.014136602226874009,0.07795891808023318,-0.1128386363015415,0.08332763074226927,-0.06424438191559775,0.0102907922794869,-0.0635458144501496,0.012622017861636298,0.009030414061472826,-0.0439586141695452,0.0019141734348284926
ICOSLG,-0.08491088460314981,0.05152325164886002,-0.022347698670169974,-0.002059646759667176,0.023740260707881815,0.1043707319197972,0.20836047471047173,-0.04110356068747729,0.01972134498499733,0.014157816286900264,0.05424686858874049,-0.07313058108150793,-0.022774060658514204,0.07495980062848365,0.061376401041228254,-0.005941041826506771,-0.05630604041220469,0.059013235383349946,0.012767223028047914
GNAS,0.11780186331706302,0.04913438326728403,-0.042337572891761766,-0.061372338507317784,0.005842167973510581,-0.17057690309101606,-0.19105612107213976,0.017340680047082984,0.0014942982520468387,-0.03361756903865838,0.08030489030316844,-0.018108634921760694,-0.009208927929106036,-0.01747185217196117,-0.04196454735970219,0.01622208532258977,0.05713198351195799,0.035249645206523794,-0.009907450440183308
C4B,,,0.02475353373072308,0.04345274367822152,,,,,,0.009679212488899327,-0.03772019496933428,0.050656819807789404,,,,-0.02670361987051787,-0.03518791504310277,0.03997959465894806,
COL2A1,0.05696558416269404,0.05528191394702409,,,-0.023774931405778448,0.09002633284237786,0.04724596787299026,,,-0.012226926971397267,,,,0.006786914509551017,0.012602603896185515,,0.014903754271829309,-0.004294467552350265,-0.026589321190939028
GSTM2,0.039274488798321454,0.02327879653439927,0.025107412345332016,-0.0027858694130830568,0.05545835101780396,-0.019609350282501596,0.03264492715088992,-0.00475592970623503,-0.02874848321970888,0.06252004478977084,-0.05228690021459021,0.025331343545013357,-0.022192619472792375,-0.010012537652599966,0.03129150638399341,-0.025319502961614893,-0.0151115853419219,0.002234320427423186,-0.03425595953790911
NLGN1,0.026142998735443145,-0.028073682066403254,0.039100471682780316,0.04757911600039946,-0.049235737052892144,0.12599680901959265,0.1371666186972253,0.07722226389186569,-0.03606842856075776,0.031520244911644416,0.012279978089564639,0.08513145062297839,0.012378364686918103,0.057308818055067684,0.052436456086212266,-0.011906097426199469,0.08286381581736908,0.024959598822364353,0.07165708483790731
SCGB3A2,,-0.022085570177976785,,,,,,,,-0.02007747510658911,-0.00589075842174374,,,0.016063459463978056,0.04330031086294093,,-0.01546400231597679,-0.03208180867419031,0.06453073649582314
LEFTY2,-0.019693556595282224,-0.02101993556137725,0.013702726901242896,-0.026741380972317607,0.010358836723175963,0.10835323679645434,0.214067547055313,-0.023748678543104848,-0.017570571273834937,0.062391233616583795,0.0332173740049804,0.04002436295943837,,-0.009740651163809112,-0.020267577216337804,0.050595693861761215,0.00867531767552811,0.020787047147637256,0.07065741333943945
ACE,0.05408659721771902,0.005425307762639315,0.028349169002180572,0.02663297311534505,0.03557750727364827,0.09064000309618113,0.23132009804918108,-0.02261859799285351,0.00036206788372860217,0.08381125218857398,-0.09360720545227881,0.043957356467966696,0.011785900791551382,0.025459502909077798,0.028122075129046117,0.006192267032080873,-0.008768907108320536,0.03926787545950836,0.019639927078553318
RPH3A,0.1613495148782243,0.0010472628040772902,-0.02292466622131959,0.01269167408221758,0.07408810036794308,-0.04984290342375161,-0.09926211954731826,-0.023431227436195634,-0.024622132380247908,0.038933456052924365,0.07174384179488921,0.07371093425804247,,0.05043042961872168,0.09038037402515642,0.0013406870538279706,0.024727247461356117,0.08170525403202436,-0.022653509560811445
NCAM1,0.0012430438824061391,0.043468563201637646,-0.011561151568340703,0.003908787833796952,-0.00737427533502648,0.030868141049532664,-0.0632293223654173,0.001184320775114462,-0.060786124264400665,0.004253909495157582,0.02804235268029618,0.09208591032733117,0.02482243736339283,-0.006283246842734596,0.027661632602985032,-0.026639535768846055,-0.0011983015132620196,-0.003911235822070482,-0.005887015667081301
EFNB2,0.017699886735698125,0.009156328418215435,-0.028512866897377424,-0.038062534366304114,0.009465008244023555,-0.011793626895745608,0.0616985195142812,-0.001770417041823609,-0.007901465152618673,0.03140500850503049,0.13353712178347107,-0.013972288661386311,0.11299385586250921,-0.06064691190826051,-0.028188684353799343,-0.005925579662540556,-0.006500177687192748,-0.01900754319296141,0.08846949926521709
ICAM5,,-0.02721907194311007,-0.016004702357569782,-0.030645477406757687,0.07820746890610163,-0.0519856712767917,-0.09795535044765973,0.026894479221954214,0.07105065376604462,-0.022789492642366977,,,,-0.022838520641477913,0.05256198890248639,,0.057118045786016994,0.03988548359308915,-0.03657417933255616
CCL5,-0.07980609175511677,0.017501758563246154,0.038118633620183716,0.03729741564402315,0.03643387956170931,0.02104061836795522,0.09001220813435583,-0.03744710815155962,-0.005777186610960523,0.16457864088362315,0.07154255208772098,0.01409028410398219,-0.013365306162281845,0.007699598959123238,0.034947060239439436,0.022059189170500915,0.0015064437057751463,0.05509156054298835,0.003869866970717638
PSPN,-0.03823605573832144,-0.01989261065916679,-0.027951143242790567,0.040000991153717,0.0336923701404929,0.03195847788049903,0.08724309609903376,-0.017786640551710618,-0.04164520121638312,-0.030868168229156123,0.0751636805658075,-0.0345599670945653,0.07696805511417651,-0.04147196348512765,0.08478953127516911,0.024351347779028875,-0.0022279691042017134,0.03906495300753105,0.12944245712596028
PENK,-0.009170884725740363,-0.027395755294588188,0.010719214703062325,0.03982389118410929,0.061795638124183025,-0.08348656070376874,-0.15379263614465993,0.03286030736643281,-0.01911738264441631,0.025469170955668346,0.03138659777524913,,,,,0.03813428056926831,-0.03944158222141856,-0.03703067112309006,-0.005573569994760747
EGF,-0.00347745881333248,-0.03369661338717567,-0.04117027510912594,0.08265024281474155,0.03745897454024673,0.020999139649975258,0.07788646413917882,0.05116773953482847,-0.02526104111191187,-0.022582973428654715,-0.03508789989805737,0.04543095350823727,0.12662221603915222,-0.012914872150939302,-0.030125616265778973,-0.03997698142419721,0.0008816752838215327,0.07644342283055668,0.01429364816999316
SERPINC1,,,,,,,,,,,,,,,0.02741922081314142,,0.019466007086494222,,
UTS2B,-0.034854409593888296,0.07414071143053488,0.11429258048539541,-0.023028336163231113,0.06907615589897614,-0.02130755741943933,,-0.028844170808329263,,,,,-0.033991537082007965,,,,,0.06820353650344463,
F10,,,-0.0051081852610376476,,0.027434119927379975,-0.039263193760499776,0.05513870831983691,-0.02601257688008477,0.04229828937246401,,-0.035628388693977386,,-0.030603806193279886,,-0.031853521208843806,0.04682179107609472,-0.011537415027820356,0.037565226334882754,-0.02819653999863582
FN1,0.09537006346332547,0.021222283675747935,0.058302948401528394,-0.06951614594196423,-0.06256435102605268,0.09533290614067041,0.28198144436739697,-0.05630741795151772,0.03902521849385809,0.10296172225123368,-0.09616025773416878,0.08723765194357366,-0.0410225717932455,-0.07580429093695598,-0.12705084422854668,-0.03731680526241868,0.015439585731967617,-0.028494091301556595,-0.011985134703386729
FGF2,-0.020215191433178112,-0.016215075991451087,-0.035684483365753444,-0.014956635403195077,-0.01268566262800745,-0.015192109445640924,0.166116451743174,0.01105879842314431,0.01557112978912022,0.004552274747321317,-0.021560894100010282,-0.036523814601218375,-0.033527513073272806,0.0033998124015900692,-0.0002219407459728193,-0.03851465283246832,0.030992150074546,0.023417361108830994,0.07263232200155358
GDF9,0.05617771511946478,0.08014352289893449,0.045877260889455575,-0.018603949681102284,-0.020502251734883663,0.13457401643228256,0.12094793374710938,-0.021864525576269486,,0.008267156910279013,0.038569940864765284,0.0011370642269430472,-0.03451016709460176,0.10454987657825995,0.019573054225114173,0.020630464370479235,0.00838672427438736,0.05921103775229507,-0.024165585751261716
CSF1,-0.0009796048843102696,0.0419782449205696,0.06006871006409483,-0.05083535862182796,0.04904300577136772,0.08750748953905481,0.15590960170954585,0.005395164936824191,-0.042281366289984225,0.037205677100614544,0.09289463382719607,0.08478245546170213,-0.005989354149392983,0.01806566292053735,-0.06127821662815296,-0.01763793519163556,0.02626583637874426,0.009849051829665377,0.01459166383957038
GZMB,-0.020189086825475495,1.9677354183790134e-05,-0.028944080984846625,-0.022393511572071034,0.014698990553188547,-0.022627778175041212,,-0.027476107627917905,-0.03206987170055125,,,,,-0.03618267010715647,0.006342123548860294,,0.03479678349702521,0.018844879159043693,0.04530424212282786
WNT11,,-0.017049479837782024,,-0.011959764034314606,,,0.04625317840626579,0.006328735918682928,,,,,,0.077514471832111,0.08115323263218285,,-0.04048442393023204,0.06739971716988263,0.01903720713502356
GDNF,,-0.022085576054597798,,0.05397084849257575,,0.06694783726798688,,,,-0.014714572217612309,,,-0.04464142304905722,-0.016629727906615557,-0.0005401425896562201,,-0.017754698517931627,,
FASLG,0.01609863015772411,,,,,,,,,,,,,,,,,0.05657585156765849,
SHBG,0.017463225480065885,-0.015407615027745956,-0.013435166160622894,0.05459806381651827,-0.012199505933658907,-0.025216063760642383,0.09645891638231457,-0.042466809646779305,0.014924142714639476,-0.011857961089732099,0.14989652260608907,-0.10362676256834677,-0.042897677022900815,0.019440594868950407,0.0071724334074170695,-0.04300521368026042,-0.026424851020498106,0.10181316729138243,-0.038662978240781104
EFNA5,-0.01146680043355175,0.007006225939389649,-0.008564964612392607,-0.043830718777598976,0.05951281946881574,-0.04039125081843849,-0.10868457333080668,-0.012661698150240555,-0.008343963907315037,0.036763491168821744,0.05826714375417011,-0.07681651313144221,-0.03795885752185201,0.007886899481856663,0.0007329714491298353,-0.018273947104923347,-0.035292362069774076,0.04986428180646277,0.030655148718977766
THBS1,-0.04356447761800799,0.01409447184335681,-0.01799609966970163,-0.06252761765030304,0.0238619809344567,0.12183127631033457,0.04711870792774068,-0.022062351093149062,0.08109764235391127,0.010543999190918479,0.009679012990894924,0.11908100728098452,-0.04695215098672487,0.02584275646173444,-0.05561931641399702,-0.014474781346491541,-0.033774904084390524,-0.09414769704357401,0.03205218954844088
PODXL,0.0022655319833220556,0.01461482736578151,0.02560803586621307,-0.010376990519396358,0.015483284729466513,0.18568323319156566,0.23993808679777612,0.013471665770621111,-0.01127531427401518,0.04039009130761792,0.031226071647360534,0.12794978354755168,-0.12824515099466763,-0.009818698561579634,0.02609824954202362,-0.042631339462081475,0.0024716347837903893,0.021779982550865395,0.051303904596827425
LCN2,,,,0.0592779489175791,,,,,,,,,,0.0302233421620935,-0.02252081763503394,,,,
C5,0.015595928787927937,0.0372509937682657,-0.0017164264991478884,0.032728717866042235,-0.055782860366222715,0.07538745744461889,0.22189970984111598,0.00928413829726182,-0.005639377787478858,-0.028901005282678457,0.060003009664386105,0.022551958809041796,-0.027514313728646145,0.04135789529716913,0.05154297987647647,-0.01978744512878749,-0.005714067316487801,0.07844978690658201,0.11340820799787463
DLK1,,,,0.0090939614178047,-0.02222355833044515,-0.02952058460270198,,,,,0.16182405094517763,0.0036087311781322065,,,,,,,0.018719944069740126
CXCL5,0.02761678248063006,-0.003967324116608941,-0.05599277276428687,0.032226294549034216,0.0023163899771917597,-0.019960051802684124,0.028787119799991136,0.022768914700360895,0.0711537747521393,,0.021372455261651203,-0.020667588498058435,,-0.018703081062982813,-0.04999739812334963,0.011754061942244584,-0.03824267053686032,0.008588174743466697,0.0295638659184531
BCAN,0.12651171232513184,0.06849529722177333,0.0021832645292834685,0.007911533743418471,-0.014617203891912272,0.21891284739512226,0.32019540965237114,0.007885085295205953,-0.03849970091833638,0.05321152407286934,-0.05814766296354304,0.12850790034967072,0.08633665700885787,0.0745070309843598,0.1455918770856402,-0.03978035728224745,0.016669790497552118,0.038082994072567676,0.0020864425797762795
RELN,-0.022313712943959514,0.019343039447122703,0.00681988073679655,0.04920892321161425,0.0024066667098500668,-0.04979741065465723,-0.12918632520200493,0.0508960172891695,-0.03700716412106561,-0.019962313936580826,,,-0.062151423696391865,,,0.07054970030989595,-0.007765219251332283,,-0.011365012459105055
COL4A3,,-0.023083359600962146,0.02896720607954304,-0.015111531655325269,-0.05068174454358482,,,0.023521514268685574,,-0.01631218750087668,,,,,0.041246033264090175,-0.03206382548220182,0.03599348151040385,0.03466337110758359,-0.026352625131912104
GNB3,0.010269054010650605,0.040200825285515884,-0.032122103290588025,0.017574613182881595,0.06805620020555668,0.09696530345634798,0.18100665641115188,-0.02812573460825721,-0.0450693933999034,-0.014303427570043914,0.03957899479481623,0.061941010681030674,0.0493306419419679,0.060937816469930454,0.03983007443765979,-0.003166413733833495,0.020021219433362644,-0.024517501276393367,0.05182759041494857
PYY,,,,,,,,,,-0.012043797461889626,,,,0.001665437336494802,0.03294826690507156,,,0.11264992661032328,-0.020539143735992485
MSTN,0.05361920190515212,-0.03591388707842666,0.005038710963565521,-0.0038567623753499704,-0.028515472043084647,0.009205717690492934,0.1881615796374638,-0.03508002926179821,,0.014284604008686039,0.006965626915626042,0.09161350272569935,0.04793575547033692,0.05616078811484354,0.07584456279774503,0.061801730481732334,-0.04715408057785566,0.02576854203636901,-0.029727077819720223
COL18A1,-0.026519722197263697,-0.001565294476832444,-0.006042547605343394,-0.04494225859922498,0.02429468516750514,0.19286034837268407,0.2465167141749771,0.015930455509746075,0.011221322300225647,0.10006726443322718,-0.06537252122398847,0.06587713796262035,-0.024869418251937433,0.05926982192650705,-0.08355655686078159,-0.02722184738368272,-0.02294094843871743,0.003677251419928704,-0.024148907561387357
FABP5,0.04429322668217144,0.019193807138163165,0.06530439415367335,0.06150180416745037,0.07586769284888349,0.22021124647602106,0.11775056246304641,-0.03562831812965065,0.02573857256317721,0.018062305063082613,0.1961791068471571,0.0713783598510075,-0.05264475058162206,-0.04748822000593879,0.05635073452682037,0.029986456794827004,0.06589112024834994,0.04190501780614419,0.08836907117529738
TGFB3,0.07082053049651396,-0.026608062049200028,-0.0517258687747932,0.007520965606419793,0.0023647313466985346,0.039504756375289794,0.21239311548938708,0.014785528262798674,-0.028749705710094577,0.10656893720428919,-0.07677054937560635,0.03571696563713185,0.03719539142414638,0.037402568444818325,-0.040335981676710785,0.012917336508319038,-0.0076966941600190315,0.030031768369444704,0.015920329898742334
BSG,0.1107153317920705,0.028343749643765227,0.05447175243033844,-0.02952985161649059,-0.03396761557879315,0.07537773323166157,-0.02825815174314963,0.027038666769480944,-0.06293334555318017,-0.004847293006781535,0.07877166462934695,0.03668756826927105,0.021712874794645464,0.025529258159234684,0.03628928223053193,0.030849278935175244,-0.0013842047324958873,0.07791315986001714,0.0457597465612903
TDGF1,,,,,,-0.024077340021181875,,-0.014012381881593592,0.021832358889302,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,0.024505158777825244,
S100A10,-0.11852267903625412,-0.04331065214097405,0.014169097107753638,0.014478108338399097,0.01653705964861664,0.144889819850785,0.26393695203992995,0.0008589906891929918,-0.0046162067619579285,0.04611399985493617,0.02717897233947139,-0.11554082739049215,-0.0006860640485984492,-0.03264478825059169,-0.0676194695203944,0.009334696439613988,0.05448923741191135,0.00966925207357144,0.036352349276729236
PLAT,0.07620314633462895,0.05820336042813662,-0.018845739390380534,-0.024841903175830304,0.03623784607949508,0.17165453840244424,0.3069763107971643,0.034076640365204906,-0.03567365261116462,0.017544717980368676,-0.07719962594063867,0.09889416622780259,0.08654396324308354,0.021654392197125272,0.08667127276307736,0.022128767541945232,0.049684530563043144,-0.014489996162985226,0.046722461590664024
SFTPD,,-0.022754972568069423,0.025499225826245808,,-0.02793832709474558,0.008926416237492253,,-0.03304038281053644,,-0.020978558427607194,-0.01125796779967037,-0.016003323059638006,0.003629666336801431,0.10980343466382742,-0.001158816418154311,-0.011580100695034483,-0.004388675120064761,0.05111245758434605,0.05842341681732915
