,MGH258,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VCAN,0.06547457940333154,0.052091873574447826,-0.005242115378013062,-0.10078621737167877,-0.10361783223215858,-0.11576180168897551,-0.04945739657010001,-0.02000652393102785,-0.16710764382097426,-0.17638313540491965,-0.05721425394371985,-0.05711221161302193,0.005641328426412482,-0.05912451131052408,-0.03824407561454489,-0.012084208520998754,-0.021950232634678105,0.0003334603025939995
MMP7,,0.008860493949770521,,,-0.010236941848231838,-0.016058336515662578,0.010830057311350595,-0.011569066817011423,-0.015483142083675712,-0.03170302539319117,-0.06410446488556576,0.030071039667413528,-0.032963157700878994,-0.011180463420570514,,0.0633630319851015,0.04309342039507996,
PTPN6,0.028789770665274803,0.01751669211633798,0.04423600242333223,-0.03179291496245645,-0.027763450133733398,-0.07562512906157587,-0.03467010184792359,-0.019008154513305116,-0.11351623593366736,-0.02300222733671408,0.03067733341361953,-0.02182498832006031,0.042400676674367276,-0.008434801841544493,-0.06840239617581997,0.0743374870108279,0.04592572232427207,0.00873922625259963
PTGS2,-0.034723861990171474,-0.032677128195008745,0.016863795911221953,-0.03498971739547495,0.03227801500944906,0.12343484067083933,-0.019305372148778636,0.031280930511331496,-0.04641217237938926,0.04990773552198169,-0.011204858607579552,0.024455824950444554,-0.023002948437168696,-0.03976945178214591,0.09882219706630392,0.041681755181371447,-0.040401645900820196,0.09930376671546934
XCL1,-0.026941557142095625,-0.027723067516140353,,-0.018305382144676575,,,-0.030536755465410334,,-0.013905074347988915,,,,,,,,0.03170430690448081,
CD58,0.008636307562883914,-0.021784007501534555,0.029616510636548854,0.0540905830770942,-0.03993653377606473,-0.1424066790349991,-0.05865587368596463,-0.03665391649490184,-0.00784045169703486,-0.0751712546522525,-0.05743855483012783,-0.016411508705931416,-0.007634115282343863,0.02453164949128567,-0.09929059760351878,0.044476603341425974,0.02459716901503052,-0.024137623494647088
TNFSF14,-0.044072049029084334,-0.02793384850873075,0.07564823815004686,-0.02798977559024653,,-0.0334599040858134,0.0007168249124065731,-0.024344985344851886,-0.07471093179304528,,0.005442521378855423,-0.025594383929732303,0.033700114085421055,-0.02430256556311417,-0.04451372709750407,0.019878782604137328,0.016281788750885543,0.10682647934247558
CNTN4,,-0.0053987030401582295,-0.020215862222578953,0.1170617088704829,0.0814595365165243,0.15547368037438816,0.027548678146820986,0.03968792768368486,0.20026949379402345,0.029359568722265365,,-0.052265225383031605,0.04135973811844281,-0.039672029881292994,0.11825396004401148,0.14998845234609284,0.034182070401903346,-0.012485225890535944
INSL3,,0.029750534347370673,,,,,0.04340046762759698,,,,,-0.012510989447282593,-0.016070816338809107,0.007516024220615473,,0.10878615633390436,,
BTLA,,,,-0.01908397027017174,,,,-0.031089378945720572,,,,,,,,-0.018591262340207783,,
MFNG,-0.06902767351401551,0.008976214015588286,-0.0433599856827922,0.004021802618209041,-0.02554239730708172,-0.06769608228447367,0.065865447515546,-0.0038174607550528223,-0.09825164907073294,0.053020529681177556,-0.014286144631223876,0.008338526642248252,-0.012312005285203324,-0.02261661415764626,-0.07663240266972851,0.044956594502060236,0.019721433805927235,-0.04198346099291166
ICAM1,0.03404500001127572,-0.011758094327980162,0.05857970290948458,-0.07654776907125814,0.004530613084941296,-0.07730935627424732,-0.037581033614199996,-0.022703064780196618,-0.04632177530743675,-0.022594626372738333,0.03898381051065188,0.02985160158777014,0.05140387700563298,-0.07458171742803711,0.04759625989210934,0.02730318346194493,-0.011445243500931852,-0.05745845398528624
PROS1,0.057109901026387196,-0.016195564018444786,0.04153007952118293,-0.03438280711260843,-0.08643922846443565,-0.08433526576008266,-0.0611137868969445,0.005235263038025979,-0.03886216404283533,-0.048066433400522274,-0.07229113696872881,0.022277767216963534,-0.02649056318010623,0.02226191547027104,-0.004951561623567707,0.058295167658343486,-0.05207922786341342,0.023385115624949722
CLCF1,-0.04448977236691231,-0.035356621462904594,0.0007317375291938015,0.007311561153750208,-0.00603271834052818,-0.0023106040454180686,-0.09408687412187618,0.026976514036975673,-0.09436025645815065,-0.004739551517072007,-0.009520105754575079,-0.02631051963193454,0.0473008265500605,0.01979503542239724,-0.11640283736926717,0.04838231201005176,0.05333107536119831,
PSAP,-0.02473434295270781,0.005528541941476777,0.06279493798065526,-0.027797661064510037,0.1520126197375025,0.1021028725860754,0.06306977442453245,0.0877241267092339,-0.04046143047979072,0.17550734197472131,-0.027811898899664417,0.03077400887304928,-0.050725764078750867,0.05624399746927526,0.07332979806866892,0.028975735314227227,0.04184162307093232,-0.0500546529662812
EFEMP1,0.02714536492263603,0.019491899842556743,0.11569562365242798,-0.1249334283860923,-0.09124658543685756,-0.12397789211036248,0.06797346373345056,-0.0653912140140071,-0.2872112561088237,-0.12952442112706503,0.01860030255712984,-0.01106383280352722,0.0046665370481490205,-0.021123856996445936,-0.1027854266516214,0.07423998081295084,-0.015427245203397201,-0.0806616225099816
C1QTNF1,-0.03885784521735015,-0.0005182085865649468,0.06593640777808912,0.020702428400527894,0.0013798874294192573,-0.06712041375301832,-0.07536561561980937,-0.019356315886135157,0.003945374005087516,-0.044722195942570014,-0.03536563042141005,0.030388363907544118,-0.050737283391269164,0.04482918012920076,-0.049092714465178905,0.017860751209944948,-0.03391903706962835,-0.03601382540378931
ALB,0.004788072360778093,0.03337914962358052,,0.04065335792585345,-0.03347528434976398,-0.012123698757271277,-0.02340532316186158,-0.017325800223989156,-0.09704651599778012,-0.018639523087966063,-0.050019041990097456,-0.042193504416200754,0.00880749892989869,-0.040681887905040626,-0.04551544251094162,-0.0025818087465610874,-0.013846917214929548,-0.015405023577624095
CCL13,,,,,,,,,,,,-0.018999504447622596,,-0.02726037462349348,,,,
EFNA3,0.03249816762901757,-0.003660379622920981,-0.00025540903828944573,0.09158740647481481,0.09638035656615666,0.10780694127604225,0.038085098294385264,0.01564385126241007,0.14184636942163165,0.019583742492178948,0.08921335255109411,0.03289232482080353,0.035749935519561356,-0.06721165296817591,0.05331929800807792,0.09331213093812565,-0.06854433796058473,0.15243111446293528
DRAXIN,0.11683004062200346,0.02057653559608466,0.014334076770940236,-0.005446964790578922,-0.03674982456879214,-0.1102292545000266,-0.11020924165957009,-0.022202204621001875,-0.05060647386215755,-0.053861713554834476,-0.05490291239824653,0.028517084885698964,-0.016276203795541892,0.004504577756240057,-0.03963990018938839,0.04686183134805202,0.08108867846562394,0.043252415541011925
RAET1L,,0.07223855472522346,,,,,,-0.026592136669208493,,,,,0.11023841873997639,-0.029525348333580375,,,,
NPTX2,0.02811916756750946,0.08837879025543745,0.0176768097665894,0.17955536570257255,0.12916215047468224,0.19099245991033173,0.09776637645280294,0.06408821594764993,-0.0644423687797536,-0.05004686921308044,0.0665072226655561,-0.0011054362459016894,0.028895075767906647,0.05318025567895066,-0.009232195747987877,-0.02168037635165309,0.04029300944544026,0.0363173098106254
FGF11,0.08157419635977743,0.023150473560694426,0.01450998096161282,-0.05749916817331934,-0.10642409916461802,-0.0704725312583525,-0.027890340634197167,-0.02040538921226899,0.02590437884793468,-0.05401378945233588,-0.0446697510914009,-0.03598148545030616,0.024994066004014,0.005962539254561895,0.026127961750790726,0.034176618688550535,-0.02283375929456383,-0.09589536274649081
CD59,-0.04083095761987524,-0.004865085112335588,0.0185375673300323,0.12663415590099772,0.07487113633269994,0.07007359192495781,0.026941764202184176,0.046745132221136,-0.15235968804711003,0.0788993664322466,0.10922947625299426,0.02538216027770282,-0.012110163416145974,0.038502573232931124,0.011616609672597849,0.009061020097926389,0.14493225826875472,0.042468629569221025
COL9A2,-0.039721902920245904,-0.01047688277253476,0.01641390277438341,-0.03411860951493289,-0.1151675320055809,-0.12038554961669477,0.03151528569474142,0.008024255724944189,-0.12915587489545383,-0.06567792648701241,0.13542144488220983,-0.03528889018790124,0.05968321853771287,-0.018190089130346542,-0.03882702530554796,0.027897000179168,0.06901655733651933,0.006917113285516717
DLL3,-0.03958889879868953,0.0005272913462932604,-0.07609545104674106,0.06737435419848681,-0.059196112290333495,0.03291714067702335,0.06064038853493471,0.056833794032131055,0.14838272025515112,-0.007184824352552298,-0.019122416010813957,0.03973696855685175,0.060605759325736634,0.041895018026122256,-0.12114271189941776,-0.022091839873651396,0.07609220997177311,-0.009656236302078089
FGF5,,,,,,-0.0034015692477431148,,,0.08995051600743323,,,,,,,0.08624300992844151,0.055540998336920076,
LIN7C,0.04572698152670768,0.069111237609515,-0.025197437619382416,0.05910231808578629,-0.007248742134707235,-0.020696762580285362,0.007340564678146285,0.06141941686469353,0.0075972706599928335,-0.0194356522762909,-0.10433681441579387,-0.008707599600812134,0.02047791391468165,0.039302761192886955,-0.027002570082772813,0.03957273120117789,-0.010559349957413625,0.17936203307580187
GDF7,0.006523541341493096,0.02364271754787382,,,0.021127854781724936,-0.03836850018118061,0.02532923628320991,0.022304311956040622,0.09452047049192495,,,,-0.013946449738581926,-0.019756565365842842,,-0.02742597495074038,-0.03166093906565825,
PSPN,-0.01860155931672149,0.01072992902613248,-0.029062920259199623,0.02427748474541118,0.007148618068593567,0.009063273290091219,0.02807964731377602,-0.007360697351967807,0.007554730203232139,0.11076510759683846,0.02151454096804541,0.023409792778664503,0.09125182194195133,0.009323229569544308,-0.06088581209738256,0.052058105728852215,0.02049764646767308,0.0006721556932469937
ANGPT1,0.0029765276742634494,0.00480264037984086,0.004091572402106046,-0.0013692261901184488,-0.0018629041439308042,-0.08034311482533758,0.06592796392556884,-0.0028344890320613023,-0.08323195270662868,-0.032507414156987095,-0.0015914005987761794,-0.019936250847959927,0.0494664630478379,0.04134658792117171,0.08980560990782621,0.08367863231955476,-0.03298405124577322,0.017514449221375322
PNOC,-0.015339051303622505,0.0411710752164836,0.07475736589179506,0.20055932521597528,0.099939597928902,0.17225384928355444,0.09724744392497743,0.08149342991121492,0.13684060036572282,0.010809543302903563,,,-0.014830715998156035,0.0576797446954319,0.1155233805706008,-0.01984374440009198,0.05782902248126241,0.032534600563708854
L1CAM,0.02652957600488273,0.04403001649682137,0.029738512551151796,0.04802304067707896,0.06935714366403956,0.12623433536124146,0.0933703593461636,0.03555649159805437,0.16264185249620722,0.25749104514390353,-0.03852761798164378,0.03186220535459345,-0.051481684186130236,0.0024357922225408768,0.08103188258792264,-0.024150784403619174,0.05240753635627595,0.14966806318078968
APOA1,-0.03454624270716982,0.03382522152233999,-0.02911027342430296,0.04842412803080182,0.005966910786591474,-0.045903798194169315,-0.027916780613252246,0.018582139503479613,0.038838001924850436,0.028003764349669457,-0.04959683879934122,-0.009788941952946611,0.04121471387323986,-0.0222034575081521,,0.06588588140388237,0.0050302266002033484,0.05263584129987132
PSEN1,0.02391070211736245,0.015179344942842963,-0.03291799379634796,0.06166672903240676,-0.0028150389608592834,0.012777992697736551,0.02100447595862488,-0.01748872399950289,-0.14780653254657486,-0.05088218428823142,0.05583997477209941,-0.04048894682152966,-0.019830502062891095,0.06444620677280445,0.05475520386579381,0.003757824825130972,-0.010589627337279013,-0.10301052233966745
CALM2,0.03496753011113078,0.05925060649364855,0.007165894823371356,0.10236234901202816,0.1653360516402224,0.15505129327387288,0.09632752207630796,0.083183198138075,0.3297469817813048,0.172811119830358,0.08109079752483689,-0.06508574724316521,0.003907473553996245,-0.041861483640952456,0.11514873150775069,-0.027532961258376957,0.0238711854805647,0.06723262259096717
CLEC2B,0.0013747374522564656,-0.023096897564978902,0.019236363103476276,-0.023026283013064714,0.03516721867533363,-0.06229522756778232,-0.0028711265233652946,0.01093217902688886,-0.05620927360680137,-0.006262522735006121,0.062163554974313084,0.01603466434689076,-0.02324453466890391,-0.004099288331147792,-0.056376236932436374,0.02961579765079438,0.029813861312462463,0.009533290879686565
NTNG1,0.03405346619447276,0.02669604437192116,,0.10755859442239454,-0.03562613351426151,-0.013610670868662366,-0.014512167187221293,0.013356130305207325,0.11222838460771692,0.16514849576074264,-0.05678891202521002,-0.0037500855590841442,0.031081542767326404,-0.004642254646655838,0.028397632390102272,0.0504025855022437,0.030901940602740836,0.07826558167215261
LRIG1,0.004097176025238122,0.0824655867376208,-0.013137831990119475,-0.11708170352817508,-0.08291584853072573,-0.07334257303950627,-0.012618626629764127,-0.01205025164392096,-0.10238528260467031,-0.12493145351569343,0.057298925681762806,-0.02581470619853786,0.00992966367030805,-0.05357726060922088,0.040009466631027286,-0.015722223466009346,-0.0578112883679957,0.05263343857678269
CPAMD8,-0.024555051673349884,-0.02005782853330603,,0.21305274891480863,0.08149829214436226,-0.019403377722319353,-0.012193208790205953,-0.045060553118417834,0.008644536592070021,-0.028250937873237878,,,-0.01566770995878716,,0.053508779526040925,-0.02014589297485332,0.015813260049532867,-0.0033614115723622955
GHRL,-0.03917581966395037,-0.01725628021619675,,-0.01045408827481611,0.09352148917402346,0.019818329189440424,0.0223536354650578,-0.022202204621001875,-0.04734185815898875,-0.013033403624865738,0.11155023999048351,,,-0.02137056120580498,,0.07800504437770123,-0.021695612954037994,
NPY,0.0991228540673771,-0.03298405119497323,0.04623435950791842,0.0968428128409284,0.13062964522392603,0.1333946816928193,-0.0077426403060763755,0.0280631998836315,0.050160842047786286,0.013305809014890644,-0.04917836610056794,0.0006595937048738605,-0.05383649356450476,0.03421695524378426,0.1270824074984925,0.16345252085402245,3.79946294895887e-05,0.033089308888362416
MMP2,0.09471246252492758,0.03052722777140951,0.010132163603958855,0.1041504572456424,-0.07773141563342344,-0.1247897117823018,0.05046423487861616,0.015237189279287378,-0.07529326496516678,-0.18305184094411983,0.04695581701850626,-0.03265808030317565,-0.050724772352645234,-0.03509370994549449,-0.0832046333669336,0.02609027824774329,0.1394141081298315,-0.018603274210300676
PPY,,0.009661377361592512,,,,,0.0457482061287326,,,,,-0.01647905978680668,0.005836286870423822,-0.015466865725286341,,0.10761912708069538,0.005446301618964005,
ALKAL2,-0.02407168326505859,0.02980458467078726,,,0.040230154720626445,0.03112899904441027,-0.04192232128826037,0.03762993157533142,-0.08577649018043691,-0.01634391650871624,-0.04569983903424613,-0.041658522372122676,0.049881726095703356,-0.03061611612396513,,0.03113254617840859,-0.11056726659642258,0.024013739884613094
CSF1,0.06488529013622386,0.03705019835328151,0.025504581734622195,-0.0669768492676754,-0.035041584486571645,-0.11624663057611809,-0.037083976651459453,-0.04105827331374826,-0.1316586286954407,-0.07395830910460564,-0.07678923441971325,0.07795899371287024,0.004689205038405864,0.007690901571261964,-0.044232581608785716,0.004407214288988076,0.047771210740353294,0.07492039389535003
SEMA4C,0.0671325094594065,0.03457297103002622,-0.0344394862672262,-0.007032794328397643,-0.018344604333710948,-0.006578350934005141,0.025998273262818835,0.001963428493814352,-0.014125211637298173,-0.02356442205011979,0.006671604042241151,0.0017620231588492798,0.015668638085397996,0.00956280801339891,0.12113937121021236,0.07716385104764151,-0.02213744975359316,-0.045509240185354065
BMP8A,,,,,,,,,,,,,,,,-0.017257002652259094,,
ICAM2,0.06387985671188122,-0.014540830249540485,-0.03514352365586463,0.07844749369093129,-0.03791065575731875,-0.03836862076244977,0.02375819219858264,0.05201805531420706,0.007223876790917949,0.058057639270007746,0.11978546379449802,-0.03606980960038301,0.004262596089462852,0.0557990686135319,-0.06654998091738112,0.04643803726250933,0.10949670926673571,-0.02775514739694471
SYTL3,0.05975444384174163,0.01603503726341954,0.039834677222701224,-0.02267761191280082,0.017454245505364313,-0.04816959945235754,-0.03685404513601282,-0.004037616485164045,-0.02491739286190343,-0.005921214959536199,-0.017818148050223616,0.05424081135087439,-0.0009111127893744523,-0.027484328784958864,-0.05513352526784533,0.02727855866805431,-0.038183487982354714,
IL1A,-0.02853257540260178,-0.02023302247471525,0.0040495519084810415,-0.010439390900707037,-0.03518487980230515,0.03789156185516031,0.010100474193750188,-0.024480378724455347,-0.06980838133161134,0.04733414463490342,-0.06808849589306774,0.04908417748803076,-0.01482874906594596,-0.03151273393028094,0.18311131958605453,0.018687726962315018,0.037049339519304725,0.058049527597119864
HLA-G,,-0.029769663851561882,,,0.0024579645923493306,,,,,,0.09509925683048746,-0.009316342438986405,0.0481597576544449,-0.035831373740194364,,,,
PGF,-0.00033704865211898403,-0.03495263554285465,-0.08233309131779486,-0.03664389687053275,-0.04435091620688754,-0.08070048120293331,-0.06867245384413226,-0.04014548555229017,-0.04707928429228728,-0.036461018663332845,0.09816840327152934,0.07457263405489799,0.05850524373977119,-9.890687276079444e-05,0.1309889454094769,0.10024068261339601,0.06105806040791627,0.03605792768623278
LGALS8,0.0604832602673878,-0.007721390223393302,0.07592010040322893,0.0212623570017149,0.07488591637757791,-0.06898155261834314,0.04948231565271354,0.013381504088199691,0.11390426697429498,0.03592414650523143,0.04877920349415507,0.026155890804339374,0.06366271588584886,-0.06209694224088528,-0.020439483896441013,0.05226417754702015,0.011950189687963842,0.013239716861802833
DKK3,0.033070179621323505,0.04334201735845368,0.040333514712894945,0.14187272902734732,0.1909357000479505,0.16523960446357008,0.07189452907221337,0.05141780929534729,0.2906634972839537,0.17169052252955264,-0.0021620901742468823,0.013533829670033842,0.03491007288874249,0.04047469718965615,0.11957416695051963,0.0031504069408852093,0.08287394253719786,0.1465399555439719
COL16A1,0.1119275290468225,0.03315638563903436,0.034903074489515934,-0.043437750560850245,0.006490159459508616,-0.062380684657514715,0.0002568915472264142,0.0016873694631188666,0.0289937647748546,-0.20107066780585936,0.11760460283200125,-0.019520038915682443,-0.055616938758065636,-0.013241940251292482,0.012897839418353452,0.027875546688563548,0.08195126157828449,0.06029851379085939
TPH1,0.03270586091026963,-0.0218584937654599,-0.024146617801359155,-0.022814709182363422,0.05023416358349287,-0.023065720779249347,-0.04019529533691185,,,-0.02468501346288665,-0.05207592163791222,-0.0029389204783046856,0.0157031720152434,-0.05595409587538568,,0.04209230779511636,-0.02204992093823254,-0.037540414395481836
TNC,-0.0010710804108622204,0.02410388522707953,0.06957963796335478,-0.0610671835737426,-0.1230498965300222,-0.15677399413093304,-0.13115182279346765,-0.0160551782707167,-0.18052169606362065,-0.16883472876630456,-0.04922368389691295,0.016899680632050298,-0.040985576638425836,0.03330266254214764,-0.06766499884013259,0.09596153596556826,-0.03043958317609305,-0.0033069028062874114
TNFSF9,-0.02455504001912285,-0.002105413061026762,-0.02689033001691051,0.1343487786940615,0.03489515843735829,0.027237963821579753,-0.049220221278674654,-0.02163890866099761,0.0454814942475905,0.052910821577702126,,0.037955263351612555,0.011599863590554338,0.008586668461306996,0.05074969757112018,-0.027310476374633116,-0.04803186767238681,0.03641815830016626
C4A,,,,,,,-0.02060260687792055,,-0.03994484874970036,-0.021699064565909903,0.055591931109723026,0.02068125700983381,,-0.019964930870657406,-0.05427539932981773,-0.023239191393258356,,
CNTN2,-0.036322083694423773,-0.050207331309194386,-0.007108326161175786,-0.0051197117156292354,-0.08158121886634624,-0.002825863346470307,-0.05115017538845351,-0.015070976000891302,-0.23571371359381552,-0.057241898832213034,0.028701823720560814,0.03815272200278459,0.02729335268100926,0.056019413098525046,-0.09060487599637877,0.07206413800799419,0.03151083257772471,-0.12525426765668563
F7,,-0.021324608068516448,,,-0.016671054475331692,0.0005831601876038962,,,,,,0.006906541137928467,,0.09414159336355993,,,0.002771667864862093,
LUM,-0.00679370190052544,0.023721253951052186,0.003886519306974303,-0.03518263995526007,-0.004001854004666815,-0.09613357645949314,-0.04100855646454306,0.011371884617012142,-0.09472651177282494,0.0181885655419813,0.05052028495913585,0.00021323705371819956,-0.00403319109578501,0.014519774304013232,-0.038621587495327,0.028474702593146623,-0.0012573312049668102,
IZUMO1,-0.023463118610058443,,,,,,,,,,,,,,,,,
BTC,,0.07150862219961929,,-0.035034800702609864,,,,0.029206643290800145,-0.007774775952500404,,,-0.019280963766040174,-0.023766146182966512,-0.019118811472920078,,0.008454880797986158,0.03712101474857911,
APOC1,-0.0822036912090945,0.042550659856882715,-0.00401851797686862,0.13220226039289715,-0.16874566941109514,-0.14309757854741215,-0.04186227253570894,-0.07150023209005327,-0.2738249893897613,-0.1694200156097453,0.10691448883658501,0.015318574777245788,0.003410926268326346,0.02761059990452549,-0.10396995798912441,-0.07952362512410523,0.04956500280972684,-0.11243983465912086
PKM,0.045915321540786584,-0.010696254491988912,0.02952344398889186,-0.033354435263892424,0.07546193233100768,0.01775602838972451,-0.018367550633343194,0.02723738813498723,0.2074895220373231,-0.05193261112333429,-0.07967652596475829,0.033829308135965894,-0.014489107686720473,0.02369286950815527,0.00696631223987335,0.06709520175800378,-0.06248477557998482,0.10135590316568023
TNF,,-0.04294083677145271,,-0.003502770777244185,-0.008401459530908097,-0.0014700182309614785,-0.034841127586205015,0.021786183030187894,-0.06481561920543807,0.033232197991404255,0.001030656545451289,-0.018714078325108092,-0.01626885349680639,,,0.04999496349295482,0.08063028738776341,0.01224438114998029
GNAS,0.025083387958264716,0.037487880200972545,-0.08017693885047815,0.12345549822821031,0.16623586064531296,0.1572294400722214,0.03817954845898439,0.03387085201587219,0.31528685500385284,-0.1168526731220219,-0.11210396721844729,0.09023611399751384,-0.043164169666441425,0.03563498058180872,0.07988943352523217,-0.022119041940036766,0.06599677630355436,0.1519141969094057
BMP8B,0.050692158900820024,0.027180039464906196,0.01780748399430226,-0.044628662409638746,-0.045622781046431526,0.034787021233887334,-0.03237600955061879,-0.021552530325719316,-0.10764240155074864,-0.05661505601773747,-0.009424763403255397,0.02364492847834606,0.021981479311800976,-0.014883294353106386,-0.04396954110514301,0.10777119368020978,0.07985513502068813,-0.010054891020667254
LIPH,,-0.02185848838406964,0.012981955280340707,,,,-0.016611333206097856,,,,-0.04004604568307697,-0.018999511435178147,-0.018138372018787357,-0.03137430266749694,,0.044380113478106484,-0.06299794473430713,
CCL28,,-0.03074668295222925,,,-0.017496545531795298,,0.0726801942924874,0.019603830286823297,0.031420245339891205,-0.019576287996687543,-0.004519132543954595,,,,,0.01682351902675828,-0.010920596034429523,
PTPN11,0.02132079538101392,-0.009421138334173577,-0.03292361149978901,0.06313147799398156,0.03381457717213262,-0.010641723813329534,0.0001617650195819277,-0.015225157121375274,-0.12362064307592004,-0.0006482757843234212,-0.06850556536946888,-0.032245880757928704,-0.023982451121609398,-0.10327777176921682,-0.01563148273611201,-0.04335859132995379,0.004316912077895384,0.02124607915701173
ADAM12,0.005865914434367694,-0.017650552832505998,0.0030065402721006188,0.07634178227729181,-0.08226905856621637,-0.08385870906670569,-0.042705109501774675,-0.024636522574518743,-0.0531043225558521,-0.05369671955636206,0.051762644882453385,0.006025989697101456,-0.02978515288509492,0.031280304810346285,0.058572231076749165,0.07022644993195695,0.012219026187828571,
EPO,,-0.029370701409319036,,0.03603363871987564,,,-0.01737956939176447,,,-0.02468501708796448,,0.0009251196704050464,0.02464965979137494,-0.018901741546175115,,-0.014249892562215023,,
EDN3,0.047700739679453964,-0.001898831060078916,0.031984116011540525,0.09155919805417519,-0.04335799443521641,-0.023021665831741773,0.013612889999640755,0.0023959999162023946,0.07595333489069292,0.029685551689906612,,0.02247389769134887,0.11916205812489022,-0.021284434506639235,,-0.025891951035772992,-0.021882721041219102,0.05530020076196377
CCL22,,,,,,,-0.018675534088531398,,,,,-0.023353192463761763,-0.017227137635249846,-0.0165854553631658,-0.026021039969031667,0.01566358799172076,,
CCL2,-0.04358154152748676,-0.012231384785066652,0.030362387239116932,-0.12907173029332863,-0.06840564890238897,0.008499343222034396,-0.05758140225884844,-0.022291076930563175,-0.1970294708898363,-0.08570026056760842,0.0002815893300267969,0.07478238322641331,-0.040680684878882385,-0.050746888434471754,0.02421010161034449,0.028725576524781464,-0.011775931479610107,-0.0631615786962672
DSCAM,0.01794317678442896,0.026652902132756916,-0.01593531266215023,-0.09621435882116862,-0.01502196414943019,-0.04762070929675348,0.06445853793586533,-0.01235032125983239,0.08542486371233472,-0.029354891487848665,-0.03660915447539276,-0.03734605633763277,0.03011685988127954,-0.020851125026837426,0.03044696191474228,0.008892311804668965,0.059225971896408866,0.14268415670594067
GPHA2,,-0.02436239599128437,,,,,,,,,,,,,,,,
ANG,0.053663392789030116,-0.06071693127359035,-0.05621706064180395,-0.05963364505734632,-0.02908081358521319,-0.053487405126479905,0.04011789624843449,-0.018571652977354195,-0.02127409419084376,-0.014201288165981476,-0.06890185607758686,0.021643680468412755,0.045472284655326434,-0.028978073243627438,-0.06400433449918873,0.0016703323931557697,-0.04269094957711849,
FBLN2,-0.03233360852556837,0.05203374594700056,-0.023760176489086,0.09995361524709241,-0.0030563547806530655,0.05017466025120243,0.028293972543885652,0.02083425320567922,0.04479556410880486,-0.015354942697417188,-0.001787317931720118,0.1010357979537196,0.006954853157268286,-0.042658412110120184,0.04883963295702319,-0.02345104575643029,0.053277031622588775,0.024994827932806746
VTN,,0.023956453551172437,-0.020215865609329867,0.006351566338828805,-0.011210181346983235,-0.03270774542299017,-0.02855268074887604,0.010655201973859463,,0.030133766352277616,0.02659382988079436,-0.023586022206238427,-0.013246559565646649,0.050751994384573416,,0.011448793494398165,-0.04700428413569243,
VEGFA,0.07429967839698857,-0.013576705261710634,-0.010791975245360321,-0.12065203906065673,-0.04063850685834043,-0.08538972550888321,-0.05707324528203996,-0.004623605774950626,0.05282809343789713,-0.14635358913500884,-0.04628534182327267,0.05356880837011914,-0.025344969656508235,0.02201392867682123,-0.05488145029968613,-0.02547208509477876,-0.08420804906900858,0.010417528419929266
F10,,,,0.04053330163026394,0.08969317491686365,-0.031550287627121885,0.010565176463312283,0.02137008308476633,-0.0031303932842836383,,,,-0.02262391362461015,-0.032736597717335676,-0.03746545192935476,-0.025158110274525247,0.04849078565612996,
SERPINA1,0.01253970464317097,0.011358516736578674,0.021016903242724053,-0.028817288579091722,-0.046551990283618415,-0.0812130011498884,-0.013587216909692338,0.0011058862493818886,-0.19282225743949424,-0.02972485129484517,-0.045647425521412544,0.029984639381125822,-0.040818031335006714,0.00382590753383332,-0.05011819028517662,0.04863583879258922,0.022135326523468855,-0.07918289254749522
VWF,0.12316628153015521,0.02261354511431398,0.013551436502590244,0.0332289355874167,-0.046919385609016664,-0.06694010157915588,-0.029494425212763267,0.042344056242188434,-0.014206696899376965,0.007654559660011242,-0.017139648199899812,0.03973448162403683,-0.01704836955974056,0.031603295100362444,-0.03315482428175022,0.04333741106757184,0.08564503416542732,0.00215539203499218
GDNF,,-0.024519860322289273,-0.030847416530572717,,-0.05417753090672663,,,,,0.042420730690916675,,0.03147711774415039,0.02930019846714269,-0.02646817477936482,,,,-0.031662841912314305
VASP,-0.017395487096329165,-0.029594837995957576,0.045000068082462985,-0.0431521467506781,-0.02589536927200328,-0.07928573338635095,-0.02783733814059586,0.011579418165598829,-0.11943400419182107,-0.049188957814897336,0.018238868130251502,-0.0350032723856895,-0.01657827021497887,0.041255664402824084,-0.03227019297802209,0.09582185447180407,0.02824301659375301,-0.028856697102454146
ADAM15,0.09044775194485398,-0.018174846294435252,-0.0357547138006329,-0.005411374417148404,-0.06885861447366204,-0.08311982686573767,0.005452008517593622,-0.009974968839910961,-0.057165411173695876,-0.03921276711457506,0.08568618784916626,0.007469828270141545,0.04285022082026771,-0.041842763049209294,-0.027622864224349487,0.012858367417710782,-0.008911457877419359,-0.06172131041781729
WNT2,,-0.009871371295273417,0.07733491353379952,0.22133006150392348,-0.007401227499774242,-0.009849079671236891,,0.009530419224039863,-0.01440635992736373,0.036571176534151456,0.028552864916026394,-0.025594372330653106,0.14863337098544932,-0.022695766424539323,,0.039383382234353274,-0.04335534062428868,
CALCB,,,-0.014388793327123154,-0.02981379408189737,-0.012834845444931839,0.049017518304440684,,,-0.001361160188287467,,,-0.022399757127110977,-0.022914123322060526,0.009076230038020374,,,0.10411210253368683,
