,ZH1007nec
BMP1,-0.026767146881147303
NDP,-0.04396897274608936
RTN4,0.10841990529976298
HEBP1,0.04725821836711403
WNT7B,0.09097249611956423
PTMA,0.05807219540895958
CEACAM1,-0.043157223353692376
PDAP1,-0.07884814510347626
QDPR,-0.011936119736677664
POMC,-0.060744549520640796
CCL18,-0.037005062771708806
VEGFD,-0.04169033968879763
WNT5A,-0.037345330602975485
CXCL8,-0.000809062848802723
GRN,0.007005207127445356
MIA,-0.056882458403124975
RARRES2,-0.03897019633533962
FGF7,-0.018042495140422034
HBEGF,0.09797418200515265
PI3,-0.05923543150702736
PCSK1N,-0.06857537004393621
SFRP1,-0.012586349053615378
MICA,0.19862821106966141
TG,-0.0373143926392085
ADA,0.08642857707153781
LAMC3,-0.035120414875269894
HMGB1,0.0009302035201120458
ITGB3BP,-0.03081844778885765
AANAT,0.09135558125559519
IL15,-0.0580864079531212
UTS2,0.05516249805371954
BSG,0.12665437395892187
ADAMTS3,-0.10082415254189875
CD34,-0.047355748843015175
PLAT,-0.03123972242130842
CKLF,-0.004649810683985419
CD24,0.05026838461031897
HSP90AA1,0.06316138955798872
BMP4,-0.0380881449723236
SCGB3A1,0.07423023297463063
IGFBP4,-0.0592457637747186
LEFTY2,-0.018282520329857072
ANGPTL2,0.04489253262836602
LRIG2,0.0882274823580447
ICOSLG,0.051231946457168005
NPPC,0.26156066389407423
LYZ,-0.07483832313014514
SPTAN1,0.0105688587626641
LIPC,-0.03754992650701341
COL8A1,-0.0035368969018519667
GSTM2,-0.05068865247938282
IL4,-0.035894146046931134
MFGE8,0.0533920586096101
TGFA,0.11696789772925434
SLIT2,-0.05943150390088446
PLTP,-0.0684725027492187
APOD,0.025570413653528117
B2M,-0.05781790905861614
OMG,-0.005353498597308075
CXCL3,-0.07274568207390299
CXCL10,-0.016428546193105013
NCAN,-0.06644918471504002
TGM2,0.043998987977588715
VEGFC,0.016859871018999068
WNT6,-0.045516217759039225
COL9A1,0.010449234946726478
GDF11,0.15726085302622214
SORBS1,-0.08145112709399999
DLL1,-0.13297302748695025
TLN1,0.03837624028812688
SHH,0.11461627195217763
PON2,-0.041323135562453865
HPX,0.024004842215937804
SFRP2,0.02830601210201565
HP,-0.08339073620096969
CXCL2,-0.05082147877396387
SEMA6A,-0.0558597208030299
IRAK4,-0.056190178526812185
GSTP1,-0.07385067661413261
VCAM1,-0.032028030644346346
NXPH3,0.06017452540058225
MTMR4,0.11253286323764539
IL10,-0.07540400891043747
SEMA4D,-0.023620819749162216
TRH,-0.0700328854248978
SEMA6D,-0.05978619499124532
CEL,-0.04597644904995053
PDCD1LG2,-0.014834367756031362
SPINT1,-0.09042359255725767
CTHRC1,-0.10228362791724979
PODXL,-0.04006299520064029
JAM3,0.07236872928321492
TGFB2,-0.08822971414368218
COL18A1,-0.08987898112582667
NODAL,-0.0558044067974226
INHBB,0.13878346471455666
