,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.21908465173853062,,0.1569745219589157,-0.017760011081425484,,0.048100194985035025,0.11346588631643974,,0.023712701755876302,-0.01705840233682642,,,,,-0.006314121578224648,-0.028158562705595063,-0.02122802678453508,0.03270767757440965,0.09450861871801587,0.005879255462785259,0.0002732223713194516,,
PDAP1,-0.008841138789172961,-0.04707120419747494,-0.06905929435428278,-0.06053752742069512,0.06689813004335045,-0.00788565631454101,-0.0006901581752467651,0.04515868373573185,0.043475186614370664,0.04375576082467422,0.00787806903514397,-0.023870599265617916,0.02663532139128946,-0.02424260447115629,-0.08119382535871987,0.0423748944114434,0.022923169731738118,-0.02629709331590768,-0.020719102475728213,0.052466298113701515,0.02695406199955652,-0.03920244654463567,-0.02500467078349108
QDPR,0.03233312625666335,0.06115104843129844,0.03499609443831408,-0.00526583264736731,-0.029380056075441738,0.05409401537793951,-0.005265187157055041,-0.01896649977749746,-0.08276551122909663,-0.0045401190838176885,0.01637663199085156,-0.027275542754305125,-0.018413332980678338,-0.02121954160472565,0.008255790329171593,-0.07213442107135973,0.05815667088049878,0.10613418872446247,-0.04289972676403381,0.01193297809482602,0.0295000085410457,0.05520375277905183,0.07579124032395913
POMC,-0.022406470748381754,0.05543153917331425,0.008433699362876131,0.08576169754484346,,0.013537749150521966,-0.04384063704014819,0.10691624697824005,-0.025691280273047234,0.03535320667610944,-0.009586645924853749,-0.009350868883648271,0.07799134489425938,-0.036607309045896416,-0.03909583460034422,-0.05609005525220589,0.05864135886390681,0.002337087518222451,0.07342936904036594,-0.023279333970751496,0.013704451890660772,0.03840106290465924,-0.061808174945403464
CCL18,,0.022970300784383606,0.02178826271922154,,,,,,,,,0.05116557298187666,,,,-0.019964883929448833,0.043443834046590135,-0.017289350829360495,,0.021729237954855395,,,
CCL17,,,,,,0.011812693431388686,,,,-0.02145327643346145,-0.008560371327788285,,-0.004814778465920672,,,,0.050255517133172105,-0.029022922371339167,-0.028589350018458037,,-0.018782469746237603,,
VEGFD,,-0.05567279647879793,-0.035403423679736624,0.01385390939650206,,0.021664358723271597,-0.0035485231688533506,,0.049829853900929456,-0.022856651496767355,-0.0003057513549778491,-0.027830320316649594,-0.009770224756085258,,0.0024283511004358264,,,0.08003294424401985,-0.030152940186065007,,,,
TNFSF13,,,-0.0013513869808578912,,,-0.027878673164062725,,0.047264437045229715,,,,,,,,,0.02942555976939212,0.008348773276134853,0.002223704168877113,0.06239952608846117,-0.017196174965971544,-0.035723023741155054,
WNT5A,-0.03754945489500183,0.08497226962616702,0.005619972786779119,0.015881574196048714,0.0478333196799167,-0.03577889873159417,-0.002279832749444833,-0.010529023857733083,0.05349485541276467,-0.003734110785067518,0.010119995349429834,-0.03440757267215007,0.03636713553194099,-0.01313482986674602,-0.09636404830500123,0.005729484425506797,-0.04183268894127562,0.015115786346884725,0.01095373175210719,0.009964125188233806,0.003133392562369144,0.0535371119084395,0.0009028134193960615
CXCL8,,-0.049165807001454016,0.06934748597585205,-0.023818310245254486,-0.037128346302639656,0.05322634062452904,-0.036007618871765054,0.008795674253077014,-0.008814250121542426,-0.021902534259695364,-0.022952975353044216,-0.008298927183634558,-0.007835041682301716,,0.02026875638045266,0.11229078970468225,-0.03052911231523046,-0.1467859463352066,-0.02852691864332893,-0.02385505578588647,-0.008073285266660398,-0.06315861945840331,-0.07463244029857677
GRN,0.032207083168418256,0.00830558837028786,-0.04523067574287398,0.0023982183460130586,0.002906347636884215,-0.025486979910256672,0.06287759868201506,0.025191673045455488,0.03643224996966476,0.0430030941589689,-0.03502418215241355,-0.023163762590505798,-0.03513811900536258,-0.05246553948422979,-0.06457008236844593,-0.014603909821379886,-0.011131230189789895,-0.05549813946321628,0.01078803196491191,0.025505523050519115,-0.02031143459180859,0.07161062791633026,0.03509354067451448
MIA,-0.02090404991615927,0.1605510229590829,-0.01688156544303399,-0.022622469379502918,0.005882186649078501,0.039470518140904735,0.06361416117805778,0.10812220129152889,0.06112626330603553,-0.00647195293791985,-0.02803152573155917,,0.026522091788814556,-0.012446508203926366,0.03191694709451001,-0.004804382381528108,0.144865841337,0.23455670054192543,0.001705197897763266,-0.011773724271731657,0.1058631769580212,-0.057151005694678826,
COL4A4,0.08260705155460177,0.10383721177113767,0.008170388412791114,-0.0018945117584686809,0.017387824277361245,-0.009541251882418422,-0.019585063273698203,-0.020366318492480415,0.13870318250061128,0.0025052297929588556,0.008703990425600511,,-0.0097068177667121,,0.09737259673542549,-0.02524185138012182,0.0658318801021018,-0.052602798423150694,0.05812280901423114,0.0030092897742255115,-0.03226903995785705,0.013589447429490717,
TAC1,-0.015970524091076542,0.04509690653096632,-0.04038238349471176,-0.06004149079177468,0.04429037620654985,0.06864021929346328,-0.003280210753131986,0.03242693227614466,-0.0005251083576383212,0.006716139151903242,-0.04635185913270152,0.1292929314259337,-0.0642146395409633,,,,,,,-0.04328207752192253,-0.024691466363340225,0.038257076257719805,-0.04643713091227586
RARRES2,0.04427757272931761,0.07068378339572183,0.013538279445031871,-0.000384784605627269,-0.010717567787136473,-0.01919425263891256,-0.026469726262800433,0.02609843850142942,0.06153462124465659,-0.03268547652223522,0.011528445876351708,-0.03971154022994761,0.08709882119948117,0.028699871706661807,0.06787486678271824,0.05510217027655947,-0.022711477851708985,-0.0491799595962245,-0.02664730750991548,-0.015580048963319095,0.010557482102907561,-0.05747324184306247,-0.06493127961324105
FGF7,-0.03395979652905545,0.01369874419721466,,-0.028711094689361935,-0.008783724704311002,0.02204857089402373,-0.03991132299684972,0.0880157117779778,0.01357987018074665,-0.029345320304702296,0.013840111586678982,0.041916463572748065,0.09968625105508049,-0.028147056283160454,0.03436889403112152,0.10526656237342277,0.10285295087137569,0.048759771179033747,-0.018624272600183036,0.022089386433058925,0.05539859973539614,0.02303420290759324,0.04779974434403933
EFNA2,,,,,,,,,,,,,,,,,,0.02462791730472443,,,,,
HBEGF,-0.06633010441371469,-0.020379034349889826,0.006834031826383832,-0.009123579710655395,-0.01764095639758176,0.012167827664126768,-0.009234742798236023,-0.011462470957040845,-0.0009248532728514319,0.003963978380494704,-0.0002831441671942806,-0.06360483142159658,0.02188364441721904,0.017367540486439337,0.09124526623646671,0.07900327663664865,0.031791233101371795,0.06506595981431817,-0.047306744695056385,0.001318247977168771,-0.03963349464948559,0.04278480375861051,-0.0631380682163922
CSF3,,-0.05604434135549911,,,-0.0304460462154247,0.09328944040296613,-0.04546925945488652,,-0.018453666083958067,,,,,,,,-0.027999675633865257,-0.0852110333787024,,0.03781948179370333,-0.019775043104836937,-0.018084119771113735,
PI3,,0.057515766497202865,0.022615271446209784,,-0.025484880545776443,0.044720861745648356,-0.050299557283847364,,-0.020779071572565793,,,,,,,,-0.06284045634964411,-0.16552958198332535,0.01607553782448083,0.02413375241833077,-0.042964599052785685,-0.06901441960490316,
PCSK1N,-0.03498348753178473,0.02871754133703493,0.020516582931710606,0.04426400610039268,0.059202542199730084,-0.05097879501618967,0.019120967933742253,0.011626258952016697,0.004659129382300731,-0.0030024546439961614,0.02669822099133795,0.08121174667958973,-0.036732216360774235,-0.04285506308582279,0.00999466338747154,0.03545513600694313,-0.025041019688758815,0.04382042559916357,-0.006407363820328622,0.04596090367064673,0.08455711797038187,0.07811850099092857,0.08811595167434359
NTS,,,,,,,-0.00425615655903983,-0.024862647485206252,0.011093424563774214,-0.02558697926251556,0.004058468831657582,-0.02505622813798991,,,,,-0.05646796999976137,0.04306833663009059,,0.004710069315088828,0.1027960043519235,,
SFRP1,0.058931185789126816,0.04226924201375819,0.09456979933533075,-0.007257297080444326,,0.08471188770112291,0.08746060806941054,0.0077993982264224415,0.02219944563924079,-0.02941543252823839,0.028511016894342874,0.0021380835651063344,-0.016316713847668127,-0.021182424271149768,-0.010223344722452529,0.031105715942776557,0.05040221349229118,0.03884125184998912,-0.019155358404406103,-0.012388186250764502,-0.02860365301217876,0.01873817029375304,0.06159618977050665
CXCL13,,,,-0.025614056920201606,-0.022107432013599274,,-0.023566347715324967,,,,,,,,,,0.04298277047587204,0.02215885212434452,,-0.05866724971704452,,0.21864205090283076,
MICA,-0.009809705059099113,-0.019412505232323938,0.027363057048906285,0.028519094400871237,0.04428628724699621,0.041578315615533865,-0.019490391516190652,-0.0381173270700895,0.033484031228268936,-0.0031009285445369227,-0.032667717296560574,-0.030137110063024043,0.030764380126052482,0.026839188228027562,0.05689503757906647,0.09072825327677383,0.010792666025482492,0.01893153464138482,0.02170453160974194,0.018746214030584914,0.06911061524155311,0.02040370555082192,0.06799499156046265
TG,-0.018495818790172862,-0.04467628539751864,-0.02925579297145742,0.0825440491539135,,-0.005655593255525479,0.05326082638360644,-0.0015891092517442407,0.047508576614005336,-0.008922349149588693,-0.024317808420685035,,0.08180517559736894,0.052292050554056196,-0.060604319378895856,0.05641623982549219,-0.004160682316148847,0.02633894020999031,,0.048278269487698026,0.07047442412304562,-0.010119269146241379,
ADA,-0.003882179435839319,0.01043128867147568,-0.030169699736500095,0.00605851976381067,-0.012129162311726773,0.015000865399014051,-0.005911581497485126,0.02763151664060971,0.06878578938793072,-0.012871580341281974,0.036236647397999276,-0.058286509067321905,0.08727048647268583,-0.020590917080786048,0.028375039305828277,-0.020922505929938107,-0.013023381822420759,0.0990341712661537,0.06688650056897019,0.007576304184936879,0.07238541405504376,0.06953000700612959,-0.05787624412362795
LAMC3,-0.02874406635791415,0.04996488456588093,-0.0629230723423697,0.04657902929312597,0.04533733965022949,0.004443287151023257,0.09171370107926716,0.035584096597536786,0.061083110449118676,0.002668375109749413,0.01885611512690182,-0.01401468178491274,0.030596208711808993,-0.0187362408511653,-0.004508472800339566,0.0558275951049378,0.015666942074798653,0.043958816991934525,0.032089264272071774,-0.00464095656759806,0.046304084277646956,0.003516178002566728,0.04004456295849866
CCL7,,,-0.022519561111410832,,,-0.027515044761546658,0.029451551892709142,,,,,,,,,,0.013602557651142447,,,,-0.020722328286190663,-0.035905373884679445,
NGF,,-0.032288738199286904,0.006534273343833656,,,0.024402307433088244,-0.033350386362449434,-0.02738563635842498,,,,-0.025056244635853684,,,0.0012960567721402598,0.06972452374897906,0.009701071972071202,0.06636239429994342,,-0.006402743984738392,-0.06204202632779308,-0.035659977170635286,
TNFSF15,,-0.009558141254004891,,,,0.0748673940653732,-0.023133415126311844,-0.010575076573443337,,,,,,0.1688103284746307,-0.0722553796339548,-0.029963260309615627,-0.03536683990344788,,,-0.005357708718304953,-0.03889203656374144,0.08370898588211252,
HMGB1,-0.003355705248822044,-0.005459535596096452,-0.031747034114952374,-0.004646866723446258,0.03596886959578261,-0.006663501109810403,0.003459272086399081,0.023702146964640812,0.04319907247506329,-0.006095697111900045,0.001768444541106875,0.007332965467012236,0.024103977503855355,-0.08321872736475143,-0.07423874477630447,0.0007096353427187152,-0.035059228698399336,-0.06116030080442244,0.020053650838897062,0.048059039635000744,0.023731586960574126,-0.035210996679749286,-0.058324734369226056
ITGB3BP,0.014720109741897436,0.025346866454641705,-0.013509153189357059,0.02146148178395769,0.07407512443626169,0.019846690059579692,0.04780906235291911,0.006831556215248542,0.09277990816237465,0.043896052944719696,-0.0062630804431215775,-0.014357284370338548,0.09506880396787826,-0.00404204819499601,0.19264876262389663,0.09715646887766385,0.06905926914999559,0.01626554159329542,0.000716326514120724,0.06549133203728398,0.05171590966465628,-0.05147529523109657,-0.021447440975244363
AANAT,,-0.007848275098187297,0.051113794966288525,,,0.014801329020326524,-0.02084459054017396,,-0.016645706199375873,0.009867887748489002,-0.0055915897852935915,-0.023556554884300772,0.05136053150763055,,,-0.020794263503327214,0.0400357347673815,-0.012489258751262467,0.0375670803183068,,0.1288393539412887,0.015160079361179782,
RELN,-0.015333524141018332,-0.03450436275074768,0.020804720732074553,0.0019230260478132965,-0.03428689996846405,-0.04187603734918751,-0.02270037563545648,0.004415500995405103,0.022548988797633177,-0.04279405405255718,0.007457965976814366,0.000775166607137032,-0.012136893986806103,,0.09541345519432418,,,,0.003995133119360676,-0.026977017008438794,,-0.06115702787381717,0.12174128669912555
IL15,0.011419791599519655,-0.033587150666245125,-0.0016173804133812477,-0.030766777291007623,,0.04636289171626209,0.0474441081180221,-0.008302963451546467,0.02867696100324736,-0.008097000532122912,-0.00713068334042147,-0.024036455143502156,-0.03652157869066133,-0.01993496926196268,-0.07334789197666666,0.1091575465852304,-0.01908698437120284,-0.023031340254597542,0.01542790872668794,0.01537177471014582,0.06264236215107963,0.1166137792789171,
UTS2,,,,,,,,,0.047679960365326186,,,,,-0.04312683433497845,,,0.08779172906970481,,,,,,
BSG,-0.08448622434473636,0.052839433235460004,-0.046828290191474296,0.014762079334601759,0.0028510122699103037,0.06073618240345867,-0.05318808440425891,0.0008125075012174215,-0.009821955748874553,-0.020015657209831634,-0.024641186099911883,0.08680337285147424,0.04514948886397708,-0.07340537738692725,0.00463756337337198,0.08383622724766279,0.04511184639956092,-0.002882103610955423,0.08109823009017765,-0.0003975502026287587,0.06086335663198627,-0.05312245157445625,0.02043811595848005
ADAMTS3,-0.06891402061184647,0.11518468444606116,-0.0020238169345889786,0.06466673089407787,,-0.0071666215991563476,-0.0392875295286929,0.08385661066887064,0.07712338734112703,-0.0006190183215060051,-0.05657800749382159,-0.037826291961733004,0.0010646663953410979,-0.009838060643471803,,0.029842945758147398,0.02575574085671366,0.06297072895026433,0.011993898773833623,0.01157538419022991,0.04759852055316965,0.011172941709894588,
CD34,-0.08090791680586218,0.005198092681411569,-0.04706785515268465,-0.018848279333008477,0.004163928098021035,-0.010922498625496225,0.02007826520204508,0.016259612999448905,0.04421900798707282,-0.028428869149046007,0.003331624201421814,-0.0060919837968012374,-0.023962461261757897,-0.03775661610619732,0.039172700136350144,-0.025189934101932102,0.02916241375330702,0.04307200714067114,0.005587348011564606,-0.051358842863269104,-0.003684991185051256,0.038123921101445135,-0.04892188200747574
CCL23,,,,,,,,,0.12071203188085357,,,,,-0.029366983266274606,,,,,,,,,
PLAT,0.008150803406963081,0.014393695852408421,-0.0684594260673386,-0.00038668055075681215,-0.0006919335575879209,-0.05593590352571543,0.010643520085237883,0.0527793111158851,0.05934185130596096,-0.012480329452364767,-0.012598548025650459,0.006340013634775141,0.005581289001486121,0.02281652492967804,-0.029093029866705852,0.025541499477991225,0.025061027952332175,0.126087740844142,0.06349557643685351,0.13657480413559686,-0.016099861571262166,0.03308367341361966,-0.01705959068169832
NTF3,,,,,,,,,,,-0.000689883995716117,,,,,,0.05237040785014707,0.06199341800385847,,-0.01973818297206418,,,
LTA,,,,-0.017760012903920732,,0.06061891214912108,,,,-0.01871988042142022,,,0.012229877098991482,,,,,,,,-0.01537742450677631,,
CKLF,0.06408583995383779,0.06936744255303272,-0.08325603175540668,0.039349585232586984,-0.05168792872688708,0.017913924030792044,-0.01887452200335645,0.04189855068309414,0.08292992019001176,-0.0699281668453882,0.02426375055324039,-0.05865892234728353,0.03483040598427846,0.059027590366851096,-0.07318405244669385,-0.016712703126725032,0.014924288472682243,0.037039826691444414,0.057343129344859176,0.03957312950004332,0.09785311564999163,0.02303686599167272,-0.06161889245736754
CD24,0.04390117456647625,0.004226514163755871,0.01334534191391931,-0.003863006049893265,-0.07577846787750796,-0.013559571497641885,0.04177868002679139,0.06534177330713498,0.042639754436254416,0.0030270185965259678,0.027698865723591898,0.011310015934298452,0.06598447788069506,0.07106842069039024,-0.03975786753395525,0.0761180638963168,0.034484921986908945,0.07355057780109417,-0.001779576549250231,0.029104641404914432,0.0042131923888248015,0.01943290512618015,-0.018179539107088607
HSP90AA1,-0.0439911126755023,-0.004635282595331511,0.03856067242986436,-0.0014969565313043846,0.016834310965136753,0.007897418560715986,-0.027439237440377878,0.03856673619821371,-0.06230413337406639,-0.004097526652598391,0.04254133917096864,0.06298168929562284,-0.08997883437704376,-0.0979897790634697,-0.1371675364625167,0.012867274879514898,-0.12157920645939972,-0.21891401266643162,-0.007295792058395017,-0.0037783130882771306,-0.08816167526454091,-0.00352384023235793,-0.026713658647496065
BMP4,-0.019034882672705464,0.08027542956122904,-0.02718404781953311,-0.018826654770213516,0.03281088635736917,0.06584289306930265,0.005789580213458251,0.01839974670495638,0.025844669264675428,0.015719690288647246,0.04624510053945404,0.020250074744403265,0.09237139633416758,-0.007746927713605198,0.050666170346752304,0.1001128876356769,0.020893726886539638,0.04944363920564728,-0.02159998581343855,0.027432042268481602,-0.05496919079500541,-0.031978778636602645,
SCGB3A1,,,-0.02251955885948481,,0.00022929253996990633,,-0.009513150823880748,-0.030203548637287934,,,-0.023644867437406427,-0.041466128851131906,-0.025484277778455477,-0.03624121658279412,0.019147400338884225,,0.07971562284059157,0.06006289663043112,,-0.010211810531477506,0.034665172664556716,-0.040477243403687156,
IGFBP4,-0.02705533006345364,-0.01981367691336756,-0.059665266785155185,-0.004470383894544657,0.04747299262603171,-0.032626513455974705,0.003204134012840514,0.008514991858029583,0.07865701597914769,0.00028260406090730426,0.00643482088752734,0.029107234742528437,0.02661631909716946,-0.002556273433758822,0.14334619322522385,0.011582298830691529,-0.033093466369311944,-0.09079513015310746,0.0665010931918291,0.004683871534957838,-0.015850236211782002,0.08110099431741594,0.026652530613111527
RSPO4,,0.050941509206214514,,-0.01767917034769386,,0.01367485658059768,-0.003783382051783696,,,-0.021772360567424025,-0.02364486397880968,,-0.001923846902290647,,-0.03395113898487508,,,,,-0.031235367756745673,0.10472664729916296,-0.03233556523593577,
LEFTY2,-0.018312945481331836,-0.016850009317637388,-0.004620116556391094,0.019180494329964347,0.021846327775031968,0.02470319111449307,-0.044469481236665095,0.014832960877265045,0.09942274015741899,-0.001829120808944552,0.020180330378631987,-0.003235127163240192,-0.029756447462234378,0.019239620289708884,,-0.026573306446894412,0.029184097360882445,-0.03590266037149902,-0.0023266313350019047,0.00512736203125501,-0.009009577655822887,0.07930250192657597,
PF4,,,-0.02336042739875544,-0.016155145574334475,,0.04934827144664128,,,,,,,,,,,,0.0331395928080663,,,-0.029507856747275747,-0.025330277947209327,
ANGPTL2,-0.0066236457083309165,0.018514411914012353,-0.04850688373002194,0.0008653063071588043,0.046623378371259606,-0.03558419125581044,-0.019585001181565267,0.048158727303052824,0.07121669436414657,0.030581720416778035,-0.035066803866249954,0.030800854410496844,0.06016253930509785,-0.02254853152666621,0.06182288024027026,0.008591236680827202,0.11364287106940875,0.08953654628013469,-0.03981096539215366,0.03786981533744927,0.005139478040006285,0.048981225554112114,0.04341889067999136
LRIG2,-0.033068681280115635,0.0947836437534358,-0.00048653905330388363,4.417505286463136e-05,0.003542063621079721,0.002603813040030008,0.03881635772179341,0.03856071128100036,0.05515548968512971,0.0333320478170297,-0.04266390283334953,-0.007759834191871717,0.07725001994365684,0.04846302401976831,-0.026763602915040874,0.10800769711459886,0.07984226547971346,0.10908957369679369,0.026509751955102422,-0.010633125498262553,0.06355010206524524,0.041100840861434625,-0.023369590931180552
ICOSLG,-0.057292519642633224,-0.021082631775924555,0.027785746651065618,0.00243537879729272,-0.02258127122492364,0.035882692013013195,-0.004409803512384206,-0.03142457079559015,0.03403569055711853,-0.006374109777415426,0.06556249501680683,-0.018438414769465297,0.018027681332312636,0.013344989849156384,-0.0064224235780201665,0.016926761144678382,0.019339555805396303,0.07419029151452926,0.01891589720124654,0.043173967678991045,0.04618055888106736,-0.029758712933437657,-0.03426761149035034
WIF1,,-0.026632523571936254,-0.025569381452200703,,-0.052773507299494204,,0.006392855064682014,-0.03917546258395839,0.011069020928116556,0.015966133539817535,0.06401457738086634,0.05404836548906011,-0.005606282677173783,,,,,,,-0.02903629984715303,,0.001538841245526031,0.11279350758397291
NPPC,0.0672241810427623,0.019540690430302397,-0.047397111384134626,,0.10648985675564741,0.017417601807048332,0.05770039416624056,0.049515057492919866,-0.02726899087507482,-0.032773832016935595,-0.0328605745301491,0.046741304204793166,0.09363089204918937,-0.025946737605966125,0.08869687621898498,-0.024898965781411812,-0.0031860851325449463,0.0359418843053036,0.011858910822686992,0.0571631357472444,,0.06132672763199047,0.01606892283135349
LYZ,-0.036672966520098826,-0.035354672058196465,-0.010080849341951118,0.002871131943626627,-0.026150668228821512,-0.02240330361515066,-0.06342050251511193,0.04462380507081573,0.08296019506029498,-0.06594880518973807,0.009986047230805086,-0.059751620266760126,-0.042113863117661715,-0.024688029307913452,0.01602413721511838,0.016821767539329024,-0.012174649472202806,0.07258679471455146,-0.04280357647391807,-0.08720153167958616,-0.013262884438852452,0.06660037522121814,-0.08025073925520311
EREG,,,,,0.014777993275859906,,-0.04031757670865039,,,,,0.05854146649648028,,,,,-0.003605370076243602,-0.04633452674692956,,0.04053850261134041,-0.04456369878309589,-0.011633445059235465,
SPTAN1,0.03009026280671807,0.07054332326547214,-0.025090327894071528,0.03846141298854593,0.002645265536661895,-0.06598436713361225,0.049387419512803635,0.027961029994037812,-0.03237017263587971,-0.0067129037253536965,0.02375535087270598,0.11112253147043116,0.012745770620978853,-0.01913819083371133,-0.08210010519675097,0.05587519405092706,0.005286259122700244,0.054511778758991644,-0.01816835955159663,-0.06368645248841809,0.002134429846250664,0.08108555676731495,0.03938543736134865
PTH2,,,,,,,,,,,,,,,,,,,,0.011263304644337557,,,
LIPC,0.015952615527505595,0.0047240736065781355,-0.028599303302753794,-0.024314357494237285,,-0.015169912533761862,-0.02773807302695655,0.0041344563530037485,-0.008721692353149117,0.016816237161525662,,0.0325475109061038,0.02325563228316736,0.0007279627047229693,0.005173452787627161,-0.036850262526105924,,,0.009877944078228115,,-0.01448105249764145,0.023065530804744116,
COL8A1,0.02845509122965418,0.0028668246801618787,-0.009598218695827223,-0.011211760936796012,-0.03801244435298829,-0.0017775353998767981,-0.015031626470479608,0.005996928081610974,0.008604892131824915,-0.003155388764372722,0.0047941592774469735,-0.003841167824550009,0.013628593939308221,0.03624899924363456,0.050829496413069504,0.06153368530781357,0.10404520421227903,0.09202430245105697,0.026289796372840544,0.01445538275296013,-0.0073108085136616785,-0.0764757004842055,
GSTM2,0.026829609246013655,0.06994703813250533,-0.003427341981843532,-0.004702158010343505,-0.006213420437473812,-0.028345768348217473,0.004215954966970982,-0.02000847119735649,0.012783834215867231,-0.009430815382015834,0.0005933232207755507,-0.013961396797647593,0.05494484593666252,-0.03820895848934341,0.09536526213848853,0.03099716062432839,0.08295111762891211,0.0484658442794462,0.003123105700270238,0.010900826530366158,0.01306499465349297,-0.023919830245346305,
SPX,-0.03587448059887521,0.03404241950983286,-0.030685785404058807,0.03093902933711432,,-0.02811054407730323,-0.014719008621729986,-0.05556831279817619,-0.030237641390754598,0.03457127249113446,-0.0002553294866309522,0.06356358497431658,0.03854799763139472,-0.034397377990230994,,-0.01078849710473151,0.010823748062163059,0.05712790439983278,0.015149526394821033,-0.0768685391046988,0.06616694282555222,-0.026816286939226625,-0.015065718361619827
MFGE8,0.06303733266973295,-0.004610818117698483,-0.06739252859611529,0.04014242131701007,-0.026755247614089993,-0.036517539525519886,0.025803701508451144,-0.009030304109901454,0.03677518436025911,-0.040140303719486105,-0.03224529014231456,-0.008591793803763431,0.0631252990719818,0.06397973458335965,0.04466227093955239,0.09699465627700238,0.04466363804495262,0.08807490091343718,0.07079050482841515,0.008416798582164455,0.007728978488654713,0.011485445001611028,0.02633380052561922
TGFA,-0.04202036943026063,0.02132284375132667,-0.01743308102585979,0.011628421415047307,-0.05564643669563123,0.07346176959800005,-0.016765551605112783,0.017048587469141844,0.02609904071362262,0.01036287237397383,-0.031439964028490336,-0.03532712199983912,0.04427792796544383,-0.03468627719614182,0.13203387092168933,0.008307272689074434,0.03002401912445662,0.039213044191739745,0.04313861833739427,0.022881370709464544,0.02451507507036579,-0.030740925255741104,-0.05096961447434009
