,UKF259,UKF260,UKF269,UKF275,ZH1019T1,ZH916T1
SPTAN1,-0.06543588052662823,0.0173713004326904,-0.04509825385259774,-0.026674568359294763,0.026368380969214643,0.01796966702578929
LIPC,0.0018013317535995371,-0.02208352697545887,-0.014685333378817259,0.023015656939898953,0.046965075205060484,-0.009983759867180989
COL8A1,0.014628635561337816,0.04732902606536786,0.04480803484311944,0.013640665914229128,0.0597839594686058,-0.05115508964712824
GSTM2,0.050016824284435255,0.0436956894756649,0.042089560242224995,-0.03179041026801848,-0.032173621301116,0.030243702224476258
SPX,0.017509887638565435,-0.02568150278052664,-0.0578944314208218,-0.0401274359174683,,0.046750765333181794
MFGE8,0.013566922021303255,-0.015305289921301054,0.022880507711787942,-0.04320307434259057,-0.040372766169555235,-0.002528998424127192
TGFA,-0.011821428480407126,0.04962839019640054,0.025603440568080976,-0.007916929408651616,0.10997450362066567,0.050286327413009486
SLIT2,-0.010703724491262273,0.04415182421945791,-0.04031578920711796,0.0473955671170374,0.00536963289450075,0.05596051983008345
PLTP,-0.03398746785521825,-0.00805865460151584,0.13880192266999358,-0.017241251323365597,0.04573705024711548,-0.03233728381032771
APOD,-0.030454236583960848,0.02852302765689189,0.014395821258245449,-0.00822356719427306,0.06445656363599467,-0.02984613935743961
B2M,-0.051002683310410545,-0.002126378308690207,0.12859759087892558,0.006543651965446301,-0.13823669495008195,-0.05421112379554648
OMG,-0.047617493465066656,0.08507028938569025,-0.0661069894525568,0.01228574768721485,0.13598972152933336,0.01320517114655527
CXCL3,0.03007248006021809,0.03255449841102068,0.014824580059909873,-0.02060571524053602,,0.0016450889700238864
CXCL10,-0.05799073567109793,-0.008561435484326191,0.09171749813077684,-0.016987547652772654,-0.07666565305799097,-0.006611170224333131
RSPO3,-0.010351962337421307,-0.022083513359881186,-0.027106713719461956,0.09657088861525151,,-0.014657289284349041
CORT,0.025975326681298733,-0.026801677745953024,-0.01483471942105172,0.04998441115624832,,
NCAN,-0.06779931076639424,0.021915374523236646,0.006679738234439121,0.0031552461090549057,-0.01551520755218273,0.023830725109657794
PRG4,-0.010216940398893056,-0.015811716281789633,0.2399025363986063,0.004959780677694743,,-0.033202710420530766
ZG16B,-0.011858008862080743,,-0.010244680803046293,-0.011248581015263813,,0.07071779415657449
TGM2,0.035733502893968504,0.016227903604576016,0.03211145491188621,0.033427547585139654,0.016490536577643523,0.01312855533024667
VEGFC,0.07629639730278785,0.035377898217372535,-0.030959250788062474,0.0066352857266663385,-0.04465622250835346,-0.013130843600267405
WNT6,-0.014131344134177295,-0.021787022770481036,-0.02309125446651077,0.05612791261765636,,-0.02207210140984726
NRG4,0.010629575045283139,-0.022521722105156794,-0.029248044913917245,-0.021610345437755443,-0.03837813533386114,-0.014657290927081474
PMCH,-0.01722918878307689,,,-0.01646480709295349,,-0.031606687399375624
COL9A1,-0.01298691083972381,-0.013797160628646478,-0.013916122232250245,-0.020080659590322975,-0.008418872623107474,0.050928635895849936
GDF11,0.0476724794385961,0.00675469580017494,0.03892272655332747,0.009064647892764208,0.06499618268129233,-0.0013686475002065825
RAET1E,,,,,,-0.016078944004147135
SORBS1,-0.03753032455221617,0.04887743222840456,0.015259132042602194,0.02428137201726057,-0.033736142520781956,0.017343060411981345
DLL1,-0.04068561364012625,0.01773502153414122,0.03599602816379502,-0.05564209380014509,-0.023374834783412658,0.04242216565337903
TLN1,-0.013159214546231236,0.002869195735185461,0.1374334757094685,-0.01586137427823187,-0.07893096563652736,-0.020450230506739463
COL2A1,,-0.014122261305368892,0.04976332224417682,,,-0.021331309935715144
SHH,0.09909228456378297,0.040486909515674865,-0.017038385179074043,-0.0317301772321343,,0.033518194245356084
PON2,-0.10067677400329994,0.08137666375961469,0.06353441083911146,0.04035790625409873,0.06430601607340329,0.03115418888611297
ICAM5,-0.01654747048561831,-0.037452156685362455,0.01986142765768626,0.028358098402430386,,-0.018304993878905038
HPX,0.019982373966420885,0.03685087692619174,0.04206614972805073,-0.008929377304597589,-0.04992635312433544,0.12605632365384173
SFRP2,-0.012091701901344495,,0.07200666535222289,0.01155025323486428,,0.046920312837650885
CFC1,,,,-0.014156446311347081,,
CD70,-0.020552452805516066,,,0.016818924210609622,-0.04165141937986568,-0.022362345680160583
HP,-0.01704780742102329,0.008733236206296156,0.08561105442580287,0.01519817173696313,-0.052846618463014236,0.017445712100282475
CXCL2,0.021912611540523055,-0.05644735627014782,0.05601050314286889,0.031877680761338116,-0.03780862725569623,-0.05664108754124291
NPPB,0.1291599128151712,,,-0.012395960114312871,,-0.014868189259802964
CCK,-0.03739362426630996,-0.02081958552023731,-0.09512908952934099,0.03226831279001803,,0.0027992691665401654
SEMA6A,-0.06871394103164218,0.035607680815313784,0.06433510501960266,0.014898854154323165,-0.05177130211060369,0.009302833781977701
IRAK4,0.030033067682802454,-0.010555870507478329,0.013200455603625977,-0.031703540223709636,-0.011746688991089396,0.01841319972422127
GSTP1,-0.04395169837733431,0.005442233882504993,0.06880505642349004,0.01897591944609222,0.010110392656490734,0.053659483141314114
VCAM1,-0.056333298293050914,0.01597267209083238,0.12697461283555672,-0.01318756271931072,0.015260490662096855,-0.0048433402195794464
NXPH3,0.013677864733020266,0.053591517340971374,0.033728110077526983,-0.037252244443422095,0.08246374308240871,0.06749872949453926
MTMR4,-0.019107064703395488,0.06215936962454979,0.005077417714315443,0.06257852521956857,-0.09471662560626148,0.009162546587038254
LAMC2,0.08882604593440196,,,-0.015605130838729555,-0.0383781583417372,0.029365229641991362
IL10,0.10064790214527893,-0.009130941387379677,0.02731107081824136,0.021220841314972767,-0.06683969443405692,-0.03869266269806558
SEMA4D,-0.01884974162312179,-0.022098019282912468,-0.013601669397262806,0.030858185130820406,-0.037733020205779066,0.017995178393943514
TRH,-0.001203708404390535,-0.013897375823831652,-0.026860470191888867,-0.0265696923683377,,-0.016653369053667856
SEMA6D,-0.043275132712896874,-0.06483671653724853,0.011293848187588041,-0.00663078256898961,0.053422459283345616,0.07661036161760228
CEL,,-0.0274180748573425,,,0.05622616494940389,-0.003471111871962322
PDCD1LG2,0.007751997593338726,-0.03089961058071262,0.013593195565005812,0.013051098180939342,-0.065337741998578,0.045880428689086594
SPINT1,0.05027253959891322,-0.03706847299932267,0.07483794111779916,0.004766972508635699,-0.031012873474943924,-0.02979176977026999
CTHRC1,-0.013105911478276345,-0.04167802623271014,0.027208287009810362,-0.04737143150983838,-0.011424857131148521,0.0006266002166145777
PODXL,-0.04224912610502879,0.05940384796481113,0.1136810528667644,0.009401969144317698,-0.1510396581047525,0.0006422356240252586
JAM3,0.004573474610408643,0.1028718899199056,0.08522544740962315,0.014875844577002287,0.04869110691848406,-0.0021210419205269426
TGFB2,-0.029078201771566333,-0.040706564514483984,0.1542955228593197,0.024551687836226365,0.0564517566046818,-0.006510671368359019
COL18A1,-0.005522786147124556,-0.014957154243193747,0.07990925571448103,0.022307979057178594,-0.07295235278446625,-0.014140216212943355
NODAL,-0.020909361738661987,0.0008959798943723274,0.011028616394388721,,-0.037346169253512286,-0.02279164999878986
INHBB,0.009273328849182158,0.034547894638661335,0.07221407381404546,0.02271524412498582,-0.05672531872108811,0.01758542950429385
LCN1,,,-0.01902017841658374,,,-0.016840793211117065
ARF4,0.06565273519984306,-0.021152418094537988,-0.007631199309113389,0.006568011025761745,-0.13074525085895503,0.003988122102748253
CXCL14,0.012003280496654266,-0.007667935867064388,0.02823910381157632,-0.03279311992453039,-0.05445686980855856,-0.023502508628613188
LIF,0.07430447753259536,0.07662080146860706,0.011084836175128841,-0.0061414993427503645,8.697390057370644e-05,0.0035526403228823313
IL17B,,,-0.018599257868194143,,0.016735676433615225,0.0500352928522607
MMP1,,-0.0138973727921592,,,,0.01920232733804542
MATN1,,,-0.019941363983330348,-0.012551643653032438,0.060349180119822474,-0.020254055383035242
ADAM28,-0.025207131629669307,0.02347953692234619,0.07318760796841894,-0.04923532112492593,-0.0019837605684808173,-0.035624853374149536
TCN2,-0.03577350217007871,-0.026935876851410842,0.07356896887735541,0.024770488771837698,-0.0014175055013829982,0.0286460297998718
THPO,0.11475191477583604,,-0.017574533001472433,-0.025767980172352895,0.06373704181239911,-0.021925710770812623
CUBN,0.007767663555725507,-0.03490350537677259,-0.02250689868191901,-0.026807801859740247,0.049015792415283324,0.03326744155378094
TIMP3,0.018907090156022564,-0.014279434953333028,0.0024429372350236386,0.02001585052282313,-0.012666607920997592,0.011143469454141457
PIGF,0.010902819414023709,0.007701350517491714,0.11052001645140189,0.03778562382331836,0.015394304908845125,0.042967079222194116
CRH,-0.011975392649443415,-0.014122263896576764,-0.02924803278694549,-0.019759216997002556,,-0.02497274092398848
BDNF,-0.0232450398696853,0.04512387265287766,-0.09024366145652264,0.00581542361268733,,0.008208014410954463
CCL5,0.06473696490273569,-0.004260533984234701,0.01682235744669236,0.012477226700219678,0.044111767749083486,0.0010471597356797732
GAD1,-0.004769883062583633,-0.021751365477691062,-0.0527216806431585,0.0026572694938527407,-0.04217558962092132,-0.012342868005377802
COL14A1,-0.019099649851578946,0.03792421748430344,0.038450769370461886,-0.01652083408481262,-0.022005916511410078,-0.00329401862779395
HLA-A,0.08809685014251463,-0.0023783451638714243,0.1386295076729444,-0.017729790729635844,-0.031012946544848378,0.03986691257408541
FGF18,-0.009514359905242162,-0.019268560346792703,,-0.013449580670341549,,-0.016653370389754587
ADM,0.1241989538108998,-0.029539911874345383,0.06136169779600387,-0.03672651784448141,-0.04895491047775584,0.05094376323807157
CCL15,,,,,,0.09862814337153673
GNAI2,-0.0960647015640674,-0.028492922018481658,0.1466668690922508,-0.018146283441393723,-0.01273636577637187,0.005063416811887484
HDC,,,0.056235183474608985,,-0.04570084780401966,0.09116049729235039
COL11A1,0.014286337329633155,0.06048819116865369,-0.03458028537840172,-0.025687214106036218,,-0.02875106119384083
NUCB2,0.04584685527366104,-0.03357388307956338,0.02892475023079304,-0.010825009962119365,0.06837312342181144,-0.0012139431291216182
CXCL1,-0.022465083335796217,-0.04429059647286929,0.0074850305748705055,0.03303850665474421,0.016237587460340742,0.009314885594244806
VCAN,-0.052751846557671775,0.041225679624053095,0.13486037219772962,0.019790687400868274,0.03430088730663621,-0.0958554893231553
MMP7,0.026966454560935205,,0.12689052110639543,-0.012395960046585962,,-0.021914032446774694
PTPN6,-0.026926356099173265,0.03545817143329221,0.07849024733928098,0.03554380938202588,0.04644627671428937,0.022099350401148885
PTGS2,0.07667784755334917,-0.018551952578449972,-0.07163132696022402,-0.032060499291336086,0.03367740926224359,0.045099103639544225
XCL1,-0.01035196407967753,-0.014777323548001407,,-0.020359900563414635,,
CD58,0.015570456449266723,-0.0403209839234621,0.054074507299521644,0.02415051226326979,-0.05143450449465498,0.006038592937858949
TNFSF14,-0.018048047703982283,0.013392174156134319,0.05137772832925658,-0.032831260400191874,,0.02465676329578699
CNTN4,0.05842596264120427,0.010843485208147484,-0.04929623965267913,0.023574142213288875,,-0.007876842655868025
NTF4,-0.01309478122406785,,,,,
INSL3,-0.009514358039055999,,,-0.014293845687237084,,-0.01977638226200286
BTLA,0.07928542069548944,-0.015405851734418965,,,,0.0026449148469663386
MFNG,0.03408368221284543,0.010016454964914864,0.052684328721421814,0.028133322180839124,-0.076399032541093,-0.010115430335048749
ICAM1,0.06778431940629989,-0.0029998338027018797,0.14133110801208942,-0.011422346374609921,0.0011821824007999218,0.001722116572965681
PROS1,0.019800926274180657,0.030196669294359213,0.14071494730984024,-0.016183061513270064,-0.12882606992484116,-0.0015237918256536384
CLCF1,0.06795486361156947,0.033845183365366446,0.02155107825137552,0.01464402520538805,0.05619925894687701,0.04458226015525398
PSAP,0.07560943197647962,-0.03030271888378921,-0.06331409955798276,0.007161993099067688,-0.04021934266768863,-0.008084708966052609
EFEMP1,-0.012470228876733786,-0.004797580923984237,0.13695112224241973,0.018230588503663606,-0.07854961754533542,0.0012591028425751555
C1QTNF1,0.06402686317903442,-0.017708482377252206,0.09045554681212699,0.023314748668269446,0.008815929420370457,0.0010221242981426379
ALB,0.0007319653061193152,0.007082963717186206,0.04632860816195479,0.055389352364303666,-0.051271872496810526,0.051788910580298254
EFNA3,0.11721941373257817,0.030921120236200708,-0.0969885746249521,0.048835884418284924,-0.029174275235779232,-0.052672922654000545
DRAXIN,0.02766557803430549,-0.039115513860487866,0.0682522093968416,-0.00010236179481403312,0.05560180126169548,-0.05247751649879637
NPTX2,0.007128995927381526,-0.04226619844985596,-0.09119815588749709,0.010365159527903133,,-0.016055758208355513
FGF11,0.051245786997664876,0.009508272768790056,0.03753771578843946,0.04449144916770591,0.013975284840171957,0.0049361312484718775
CD59,-0.05622393963421448,0.010040046090401477,-0.03244330217266253,0.0234269683115838,-0.06906186480628167,-0.022694589198190444
COL9A2,-0.026172433619257477,0.020075732986798846,0.05322572127071934,0.03437808942750138,0.04024683609355877,-0.01391984488624587
DLL3,-0.09958248037573039,0.050064798335096146,0.02535401283107038,-0.001315025863928348,0.04311564727214191,-0.006206357547884342
FGF5,,,-0.01854351163210316,,,0.04243149196046069
LIN7C,0.0066177631211758944,0.05016602286255664,0.03407743839408923,-0.003498138412285727,-0.07037617037892537,0.04430013827797611
GDF7,-0.016976392465963663,,0.039076690543407906,0.027168839014859374,,0.046264907900015806
PSPN,0.032987932837463194,0.015388530985664985,0.03302436023296537,-0.028863000117047788,0.020709560255801323,0.023868128283766287
ANGPT1,0.01077228882556085,-0.014247704339123658,0.04191004198411163,0.03444778494777579,0.024569185608049705,0.02283620588793023
PNOC,-0.040440052737747874,-0.030478872040071627,-0.027672103679002982,0.02322785219579857,,0.06050947774056786
L1CAM,0.0032981174849666087,0.03697430764963605,-0.021771304829358334,-0.018137286743156154,-0.014510229041252489,-0.02484123751299477
APOA1,-0.01481704065922648,-0.02607108471350314,0.0319325941094399,-0.01861307361157924,-0.02194871803439509,0.05488848222684145
PSEN1,-0.00833576602307901,0.03112571893215944,-0.009283710607817509,-0.006555303720934306,-0.0608668014458287,-0.012328379422059459
CALM2,-0.08463704726618342,0.0374946714027727,-0.12041995730188795,0.039788380681035726,0.0545127265306929,0.011032858828935531
CLEC2B,0.05669965892919417,-0.06512913931737005,0.11118425739716206,-0.01899436317899495,-0.11105481249163758,0.043789108413595255
NTNG1,-0.006941832014742607,0.035310094734544176,0.0695982036869612,0.023612452866137102,-0.03545041544828964,0.053386678819199
LRIG1,-0.055443775021602235,0.07317535682081835,0.03318669319691754,0.0450214601899957,-0.13815105338692976,-0.012712945373969517
CPAMD8,-0.011253787856745414,0.0007469063765540141,-0.01677510179358684,-0.01585517511366636,0.03897500773132394,-0.020721849192803364
GHRL,-0.020486953107997155,0.02851677416626026,-0.035674619833825576,0.012623410017025811,0.09511531082553884,0.029919038727431384
NPY,-0.020078158544784272,-6.867047112010604e-05,-0.0843916964774426,-0.006133696826132529,,0.14516112354248564
MMP2,-0.06179253941394916,-0.018167304771776808,0.1085503006001785,0.01051133878754511,-0.049093033759659205,-0.010352259959478577
LHB,-0.009801199334214819,,,,,
PPY,-0.017061029489863447,,,-0.011587553550233536,,0.07315201445200362
ALKAL2,-0.009658803195135275,,-0.01902017533396031,0.0030037184021249885,,0.057115891594270905
CSF1,0.012216861355558314,0.04333095105494058,0.05089592914948958,0.041493214283968155,0.03751865832168563,0.03088987896863451
SEMA4C,-0.019024187227669617,-0.030978322812382445,0.03932978327639477,0.00019976993790550148,0.013253498319269068,0.05048207789233474
BMP8A,,,,,,-0.01775036762710313
ICAM2,-0.01892896924036215,0.002889150929997283,0.03644993669978924,0.015612641441464825,-0.021001967546296713,0.016173552192027825
SYTL3,0.031645467518442105,0.020138192527795553,0.10891648094979448,-0.026409815037192072,0.0668586289974337,-0.015296963709970144
IL1A,0.023743962721650698,0.004672949298981347,0.008628366925548994,0.04005766815259598,-0.04512040897583928,0.008440016704326956
HLA-G,-0.010351963144808228,,,,-0.0400437674831127,
PGF,0.001000417172136111,-0.013852767705549822,0.07487803049616316,0.04339098373900311,-0.11977985625953293,0.004698175527411166
LGALS8,-0.013327148781001733,-0.02189027273724443,0.05080045246209938,0.0019320833685033362,0.08521873835537162,0.07417667841013185
DKK3,-0.054068285462924866,0.03288702063578316,-0.08669171900286972,0.008866114374109935,0.035764489876038814,-3.19429368176362e-05
COL16A1,-0.029968978515172016,0.0493225786513715,0.057002312664055,-0.030708252418944208,-0.053493920589362365,-0.013678573855006992
TPH1,-0.01883789955067201,-0.018417552639805847,0.07843822115409083,-0.02679957984087726,-0.0383781031229042,0.03914754631208409
TNC,0.10233733246225306,-0.005582479814018048,0.09741494329120337,-0.039225032923926255,0.02267927957800235,0.022024312015910003
TNFSF9,0.05148414012573188,-0.03500406242687849,-0.04501572961865535,-0.02155564973748924,0.03467492354945787,-0.013065472212161255
C4A,-0.01161989055191301,,,-0.013736463517112175,,-0.02390358273097595
CNTN2,-0.04786054052849958,0.03904468558453194,-0.020925090292697776,0.0009301576490534574,0.0029112527965009954,0.006760298431135519
F7,,,-0.016775092043336527,,,
LUM,-0.01606760342277593,-0.052473316809253295,0.10491638634378092,-0.016583318606671824,-0.013276859608721837,-0.017979254640308855
BTC,-0.026602505334902122,0.003906660258283058,,,-0.03344520229603152,0.046546967839810216
APOC1,-0.0014503628335348774,-0.055130696176396356,0.11099054416942897,0.03123598416121336,-0.04818329098540859,0.006579362230085717
PKM,0.10551378916015411,0.013673736480937072,0.054584430327915094,-0.0426729842176685,-0.001523667048932814,0.02176791087882824
TNF,-0.025652706860019553,-0.010445625614189567,-0.009144640764374986,-0.013116707661544243,-0.11416542094670877,0.02818636377409256
GNAS,-0.12492868669925973,-0.02512656838134887,-0.07564860678992982,-0.003409676336106487,0.014394809446790235,0.016244838621062695
BMP8B,-0.015007680026922831,0.06455385625395738,0.029083396383068852,-0.027341039814984258,0.04935130802662471,0.01952836661879489
LIPH,-0.014720876412882267,,,-0.011075344683720328,,0.005336219001008548
CCL28,,,,-0.017054208804984594,,0.015671679199253517
PTPN11,-0.021548020788011473,0.05221760956183989,0.020206031810045415,0.04502329636539138,0.010506990731493818,-0.004007561363516724
ADAM12,0.03600422524526769,0.04206151026505189,0.03362780602049779,0.0269339176226788,-0.015236926079132409,0.0006366911276698958
EPO,-0.015007680447153676,-0.019762968761903258,,-0.011587554056032534,0.08237448491961374,-0.01465728647801575
EDN3,0.04177658432019833,-0.020246319380955537,-0.02972309597135639,-0.017960137290569927,,-0.026632182814653484
CCL22,,,,-0.023331791035952343,,-0.022649348562862496
CCL2,0.0159728010073697,-0.016276555175261366,0.08046622761918731,0.0024060960392110705,-0.06469759748384511,0.005846846611987032
DSCAM,0.03539338801765258,0.020219379370509428,-0.024725351081736822,0.04141555101291264,-0.016915271335423858,0.0028645858528569836
ANG,0.1036049296553288,0.0041819039857935265,0.11699122944561068,0.00805419279147193,-0.008480474819137392,0.02822598197250563
FBLN2,0.002318294896048276,-0.015436225527593219,0.02233530745780145,-0.025674316919164976,,0.010130520532163383
VTN,-0.003609677701898783,0.016475641012021966,-0.000318469137152118,-0.019037050007638327,-0.00818356353183948,-0.023903587693646186
VEGFA,0.12882628156611514,0.013128271387205522,0.08192915847718657,-0.026982628333786132,0.03743710444386799,0.00205517001348806
F10,,0.0012664016230478237,0.10308816490313556,-0.012705502575306843,-0.036052874548066195,-0.02587736208741696
SERPINA1,-0.002042037790510449,-0.029248825032981506,0.11932514573329248,-0.0014019051415061676,0.014781567076169433,-0.007490393147875448
VWF,-0.08266769143189917,-0.02022586822265706,0.13016970927178262,-0.022492134823135702,-0.05623666784042709,-0.015039934057012837
GDNF,0.10454690090756576,,,,0.07801255696262188,
VASP,-0.031348681255104545,0.03729337330332397,0.0811996080819973,-0.06061947969443088,-0.12175583620584299,0.050939429195099584
ADAM15,0.00875183581971863,0.06960300351055532,0.08937449880539626,0.04980670037002579,0.02389801933570161,4.051823254188853e-05
WNT2,,-0.016011001095209122,-0.0430590985480299,,,-0.03564452868275173
CALCB,,0.0072041909463307595,-0.018543511430584785,,,
OLFM2,-0.04982857167568528,-0.027573669350773076,-0.08879375290881511,0.0380522282842871,-0.05842409677010434,0.033498732217125814
MFAP2,0.022079494466952017,0.11946355112750574,0.03398516763339881,-0.021279284172961002,0.06396914764225603,0.007831107423813134
HLA-C,0.013332443409676131,-0.010123976996079916,0.12586953910284135,-0.011759747359172243,-0.03911147279186005,0.008757563801183324
THBS1,0.024600572794743564,-0.0006016529543515374,0.041768434532599846,0.03540411098589748,-0.0639485064084981,-0.030246915951611653
HSPA4,-0.01720071234133951,0.0956104399455716,-0.009525551371916473,-0.004993931766139738,0.07342064246998306,-0.00982831132429493
LMAN1,0.09673090846248845,-0.002004958919520069,0.11193760478107895,-0.018942947430032914,0.053815868237673675,0.00028853459746104934
