,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,-0.0007667483482323809,-0.029671542644087664,,0.0025057319436853154,0.143200408405201,,0.0550813248742723,0.054930627057845835,-0.017859175454470185,0.0063407285981985735,-0.009352646391976298,0.02989065061505736,-0.06381482520627678,-0.03908432065085806,,0.019117677623497305,0.041672992977162426,,,,
TNFSF13,,,-0.029873967985575022,,-0.014376156268521997,,-0.012024541543332722,,,,,,,,,-0.05738607534685129,0.03797923530920645,-0.005899553427509174,-0.01927394121925446,0.020418365902732855,-0.03362221025286585,
WNT5A,0.03477569003831863,0.11561251721976543,-0.05245473164822794,-0.013194426160832613,-0.03518372142178882,-0.07240297728517547,-0.006266248215209067,0.13318469527045623,0.03258988288408735,0.0176346105203033,0.0306070890455449,-0.011157384172920585,0.037931258384444555,0.10925522368754967,0.06089654669165133,-0.02024388324089872,0.02774147659336273,0.03601675844068274,0.022973147084641248,-0.012590632688737854,0.015517565807294445,0.15738394658193783
CXCL8,,0.03355016739897036,0.00021830623481135206,0.01903373699761425,0.04636296880915599,0.0861358922111373,-0.017104130443779897,0.07187775598704145,-0.02808019340555039,0.017054325180091024,-0.06740340804570828,0.010233831892849503,-0.02015003246477007,-0.008248907250548197,0.04317157730065418,-0.06018071862929589,-0.0682506080248009,0.017545390792093746,-0.03665225823707965,0.06921005116812243,0.008928416403127692,0.005275689652556026
GRN,-0.12605585961955704,0.04252693815365141,-0.014831094333803535,-0.08379778932388134,-0.006753961382101331,-0.02858027966108636,0.012129752158859725,0.13773684395503455,-0.0018162600568483581,0.01888711146596327,-0.010424018036750065,0.013998959676009627,0.02135196620113618,-0.04448752161376944,-0.02110392646645703,-0.012574947883310284,0.05599542610540403,0.021970623557152687,-0.0496521513858074,-0.04883315332213134,-0.05028085252113521,0.04770021274826973
MIA,-0.026389151808234167,0.04396054470626129,-0.019258326445221043,0.029055312924844177,0.023514111314368022,0.10108492965228268,-0.005103356445087222,0.07714617575541702,0.026013382408952703,0.03678444821614179,,0.029122260958822296,-0.04928498104938981,0.034695701159967125,-0.03994739763465402,0.20456600799527974,0.11706062749998583,0.02035467838974202,-0.01268821265656084,0.07657029809152145,0.032116645198828786,
COL4A4,0.057469638981244006,0.05857408308477653,-0.030838600862384963,-0.013223962670548112,-0.0037976666713013373,-0.053004361664005996,-0.011440820029235224,-0.030028854893281297,0.04200488944886356,0.015757098823766708,,,0.011933486364757382,,-0.03060379280527782,0.12500412240755254,0.0037125081526146815,-0.007225530564435616,-0.00227477319994115,-0.02743404313986862,-0.024252076079332142,
TAC1,-0.020161097317830803,-0.005960714537177693,-0.002238217555499581,-0.0744797110286209,0.032058351254010076,0.008187962492397543,0.05751005482135426,-0.0936890767220448,0.03941958508987811,-0.015827986073826638,-0.02358323497251838,,-0.0847262422224377,,,,,,-0.029612666186633788,0.007613250911207137,-0.030588212998829523,-0.056878903197379815
RARRES2,0.10194452796684597,-0.034005104789970715,0.04413606226790367,-0.009163471995727658,0.032407676702394854,0.03599264539465889,0.015641724571111446,0.1670102050021088,0.027762574777046526,-0.015080139174141376,-0.021333934099137683,0.025614468633978184,0.07849701120694698,0.07293982715752938,-0.01957866203298726,-0.036538919496367075,0.004969638719336718,0.05681946734999165,-0.021788139939014618,0.049334556799056205,0.032680387639522766,-0.08248293829892613
FGF7,0.050454868155756394,0.030321122187198225,,0.042685471371151015,-0.03694389341189021,0.0314173167930918,0.1064700978668598,0.04356459945227127,-0.002908906223622658,0.0593186634728186,0.02085963373268746,0.012794072212532046,0.08758915899748965,-0.0668629700057958,0.009317172710294893,0.0008027073858551311,-0.007593955766438827,0.009371481366885816,0.01828778502617769,-0.017332536326442268,0.0669250492751261,0.005649924481638299
EFNA2,,,,,,,,,,,,,,,,,-0.03165830894194648,,,,,
HBEGF,0.07460615163560616,0.07533497973788957,-0.00614121516901239,0.02486451645856662,0.015070621107571918,0.033366098920634704,-0.01467868187811803,0.04628303314205177,-0.017479174538868703,-0.0020513771546143535,-0.005200965647049064,-0.021951884400316188,0.0025290107902338974,0.10383937843574563,0.07568587150373218,0.057335549013294046,0.008347033746133952,-0.004747098083469333,-0.0011120578835577114,0.014674701703404253,0.036259719028480464,0.17548420038852247
CSF3,,0.058215266842048224,,-0.028839869942604034,-0.02484152035516114,0.06649540130442916,,0.04427181411848013,,,,0.006517606228777365,,,,-0.058034746183002806,-0.05031645980155353,,-0.024606835926078797,-0.020311990818801386,-0.014810538894040944,
PI3,,0.12377653727665741,0.014136785925835487,0.014069259503991972,0.013697365693366662,0.08607298879932081,,-0.024544228909102343,,,,,,-0.040577966065889925,,-0.12168617376792994,-0.05685362695610208,-0.027873979782156576,-0.016972179107955412,0.030933534915550835,0.003389359701342189,
PCSK1N,0.06582353523699282,-0.07331881897614821,0.07324878048191966,0.023608711298946077,-0.04349911531885269,-0.07182992531644126,-0.009023264645576682,-0.05436298492912066,0.04011443557854182,-0.05998030469841386,0.03923772155199831,-0.018843296545834644,-0.08401248060182406,-0.011702757218961786,-0.00494542525070369,-0.015773698472961416,-0.03902423508916758,-0.011790650286156239,-0.012118153851338392,-0.0003119534927591533,-0.05662412132874708,0.0033210012809067133
NTS,,,,,,0.019969236107589952,-0.013966641807825298,0.10656926642952544,0.020707398760990738,-0.06245536786945304,-0.026631691043413553,,,,,-0.028919215677931577,0.009567383014543154,,-0.028364995831275226,0.028442723351604287,,
SFRP1,-0.012956902649663789,0.033819751046768605,0.08056270296535176,,-0.001807713613808037,0.030438908743696338,-0.023181077544508263,0.006546803014857655,0.022716469866290327,-0.024347486284681946,-0.09906006550933891,0.01932967910374473,0.041375338291301106,-0.026423127753068265,-0.0047880976279861005,0.03208559450503719,0.08517728385738796,-0.05828695394248684,-0.054005664868001964,-0.02938032217110287,-0.006896771552442956,-0.09031675531596452
CXCL13,,,,0.055962543877842184,,-0.01551522186008272,,,,,,-0.04230488128430145,,,,-0.00898194152604333,0.019400566769614415,,0.04720662589945297,,-0.032062303942355354,
MICA,0.015420104215757496,-0.033190734361157465,-0.01211816168386008,-0.028803153970620294,0.014512725361099361,0.1468057276645042,-0.029644655351025173,0.0772742544502426,0.06810488373973915,0.0186775384489252,-0.006128128071019165,0.06324823666292878,0.012925249486219852,0.08914445093543205,0.08735612544610126,-0.006457789680720115,0.12705049869971047,-0.023798602643449684,0.0616380236118107,0.02734729693025178,-0.005813777478024968,-0.00459180157676421
TG,-0.023349014752120287,-0.0066411078782168485,0.019229260726154412,,0.011307205548631407,0.09921944243322962,-0.01612118643841637,0.07281343859322183,-0.024071204187507942,-0.01762016991486637,,-0.03466061560264988,0.04322806552014783,-0.06387189547185895,0.0050737745818253315,-0.016476944817724645,0.1336343468350736,,-0.020251804090095804,-0.03961225645412379,-0.020289451625050983,
ADA,0.011070139317057295,0.028968625822547476,-0.013566889712120651,0.012295794751132374,0.020657634348186172,-0.029420244786248537,-0.007867250061892168,0.1300837231556397,0.06775575592938995,-0.028616572956750682,-0.02798387396865571,0.05826854626090733,0.0627094216608186,-0.0005218431957252943,0.035791619223188624,-0.03745539060890355,0.08696948776003685,0.04068556112863445,-0.02713721444339212,0.02451603728065599,0.0062038538064501094,-0.026603578518661557
LAMC3,-0.013606665226010416,-0.02648137072414079,-0.021137120834068285,-0.05383382323607341,-0.0027353265458408054,-0.031661371415032065,0.017938475980206196,0.09943034829982231,-0.012247304559783566,-0.04397259181322258,-0.00450640025825382,-0.019327082677465593,0.023425714854838384,0.028085202247700565,-0.05111328910344393,0.009385838021699356,0.08349760192196033,0.09664094419446081,0.06394474221465003,-0.007669430498124813,-0.04404846252087547,-0.024940486456354986
CCL7,,,-0.04362612762227158,,0.005769430476543146,0.05067294901998082,,,,,,,,,,-0.044822945246765014,,,,-0.021284997441565055,0.007875008820206763,
NGF,,0.020612753094127526,-0.05139946728688221,,0.020599734143886078,0.09847340169645873,-0.015383935838895068,,,,-0.026631708578615118,-0.02125549161297032,,,0.07662341589628019,-0.03288746756573517,0.02429712161610344,,0.05929259566566246,-0.03184611505759621,0.017026364975681996,
TNFSF15,,0.04689941441910683,,,-0.015799749631262138,-0.015230194869471417,0.039954464648642794,,,,,0.07020985050856839,,,-0.04397954776480081,-0.04369733843294251,,,-0.015280422662845954,-0.000641998964234299,-0.004914495661254531,
HMGB1,-0.03280522019992368,-0.018681966331806563,0.008279281287950255,-0.029353158176352385,0.01556550573362591,-0.010207351619663083,0.07168985706184502,0.1515655687971555,-0.002414838850737345,-0.005521306854109281,-0.029157745841737207,0.0002996157478643795,0.024629207197197432,0.0010601989137684505,-0.005364966046593384,-0.0009242303568787407,-0.0004972604837264878,0.019722950431055295,0.00040791482321945376,-0.0446340075236657,-0.08169884426668902,-0.02943335940709283
ITGB3BP,0.03994617629926192,-0.0029512084359037795,0.05332114185127788,0.10106843057148927,0.02139312604766192,0.023811716768238046,0.06307648174165009,0.07766505060001848,-0.014434531479628391,0.015229078422211618,-0.06551376953484686,-0.078144191468365,0.10584148396601058,-0.0401942459314331,0.010656566534453987,0.033571077058531656,0.08647635681228984,0.0017127955519714644,0.029157111885869672,-0.01255360212855944,0.0383214670767001,-0.06015562258023823
AANAT,,0.009682380732877997,-0.005073307573665515,,-0.014376157802861791,-0.013723316430703054,,-0.02865735510093001,-0.02164737459838103,-0.020311052101882332,0.0616043780057689,,0.027296625328396457,0.01708139152486799,,0.004453596060567705,0.047053100878316885,0.048777286420441386,,0.05177653412004279,-0.024135542233851167,
RELN,-0.01935695226214332,0.020061755146153167,0.04655441933356133,0.000924153846664096,-0.024953790476510272,-0.031432139035031295,0.009525021468257747,-0.039813680113360124,-0.04105408321401512,0.06010958010823819,0.030309916060513236,,-0.029753772897850785,,-0.03942169332389485,,,-0.02089338385012779,-0.018457094601741653,,0.04623630557819844,0.008235139477719991
IL15,0.01758308197540555,-0.0387178590082464,-0.027655225675508103,,0.0717142451756162,0.03265503424408528,-0.01329155393862381,-0.0320426143296364,0.05430615754985009,0.020452484646688616,-0.006252846776970489,-0.030316904338657448,-0.0097132778292757,0.01658258759136749,-0.044644525223965,0.09800469827741322,0.0435683700734061,0.13734215572264322,0.0026260556416441237,0.017065935097902708,0.05368710816545565,
UTS2,,,,,,,,0.12893601217807701,,,,,,-0.01569525029211447,,-0.006982970251938467,,,,,,
BSG,0.11054588692268902,0.04589250011067038,0.0752278087755985,-0.05369528641470595,0.03311930813237819,-0.01204869592811492,0.015938323465185054,0.03198862233250564,-0.03819709211979331,-0.015431938583055083,0.012781899886445923,0.0650548278467921,0.0652028244057816,0.04609918753341957,0.015300750765637179,0.11646852616499906,0.09695571408453613,0.02127317099249041,-0.025310647932480525,0.0854179789083078,-0.014186071389933927,-0.11447365899341229
ADAMTS3,0.031778426754334246,-0.04257113469262866,0.0021727086479311083,,-0.007988467613210254,0.06580652175986104,-0.021408848315929055,0.1518563696732016,0.036319614002986444,-0.003096153523138028,-0.040204699418243964,-0.036691852693594575,0.02302393166424727,0.015284110708027918,,-0.043822340045205126,-0.038347887591362866,0.0871843453750707,-0.016207591470518333,0.10507888418430403,-0.02688046032983636,
CD34,0.021140095545565177,0.03716409484598955,-0.07783988568305074,0.01324425706334494,-0.027176012446082625,-0.0267196102527992,0.10239014507877503,0.09081343772241274,0.0012453847370141652,-0.007188453775127606,-0.03745681553041089,0.029396678852958935,0.010126377613290417,0.008486166956572077,0.013184755878359829,0.09700457131908612,0.08834154901053068,0.0939193543540703,0.05830885856065151,0.007762520951097784,-0.031871481783214015,0.022174319991722074
CCL23,,,,,,,,0.09138317226339925,,,,,,,,,,,,,,
PLAT,0.07017188186945642,-0.004555066521018809,0.027244556744303698,0.0758946129331022,0.03483375702806484,0.00859981865805683,0.023203928630176094,0.1575573650226696,-0.02100095230919996,0.02129792691449058,-0.028397206801079836,0.03837287618194265,0.04776709448779254,0.11904300919951734,0.04877086981687915,0.10315702752992129,0.02109663185517268,-0.0002502497475961231,0.05775463491445227,0.02009782262000799,-0.04477178052737291,-0.08903497419211423
NTF3,,,,,,,,,,0.028750391891126142,,-0.002192702084206837,,,,0.0258412909794483,0.09209646304751813,,-0.0049460517608543916,,,
LTA,,,,,-0.018185210850337814,,,,0.006066298379456429,,,,-0.017383758651856315,,,,,,,-0.030309084579629424,,
CKLF,-0.020907237252234666,0.07851816769597124,0.00910773831109184,0.01396072265124382,0.033989170751354394,-0.037626406413722585,0.05959592084768794,0.15934208859443016,0.004017502454111307,-0.018741289906858895,-0.0782463364721863,0.011946945079741665,0.10254816671600218,0.02512699436368434,-0.00590211586501895,0.08001846984583152,0.0632416764589276,0.04973703645633373,0.05956637889590805,0.04610512096746033,0.010483329111421929,-0.08593889144874892
APELA,,,,,,,,,,,,-0.021486254457206914,,,,,,,,,,
CD24,-0.05395245434443954,0.01465326061519997,0.07595729014406505,0.006375316017597708,0.045014268411567984,-0.011307819852624534,-0.019269590616236985,0.0044723101956378845,0.057902098906504856,-0.017161801054988098,-0.03615744632147016,-0.007566228010746805,0.049956978822168936,0.025115982587911395,-0.05540315158896782,0.004170713765366949,-0.004148450666884015,-0.061060033718807874,-0.03098332890016428,0.0368124244785332,-0.04727173530915219,0.10755537172799284
HSP90AA1,-0.06309652271806213,-0.011362247755342907,0.04908770565957475,-0.0037183735044701524,-0.014235900338140244,0.005209957224162282,-0.010922238632321503,-0.1436109021327131,0.06113348618339558,-0.016627745906552267,0.0433666256248878,-0.01908778021713709,-0.06104762732048817,0.040396216417156613,-0.0683386207953051,-0.12416409480012382,-0.1428340064794588,-0.10796551047752866,-0.04766002575657331,-0.02178389783585567,-0.02171949027695924,0.02013496527150771
BMP4,-0.024029525882142626,-0.04817228433055335,-0.05672156701369063,0.011955541249797362,0.011732248114437781,0.002720199228091806,-0.007296769594458854,-0.0017210819047527577,0.012942323215819148,0.00944490499813495,-0.012663269572990101,-0.02004728968217446,0.010890353901011424,0.0746263641774214,-0.0862186476139999,0.024200757573075264,0.03790882370316757,0.11594567545757352,0.05085229232187385,0.044751383303916696,-0.014334378212960784,
SCGB3A1,,,-0.027291231563130503,0.01984830333228794,,0.07245207290771578,-0.016966903681244504,,,-0.017132571104031085,0.006629488446591557,-0.00047285413028815763,-0.005838939487513415,0.012071663365139755,-0.04193659395971887,-0.03509035659326944,0.11889057399920129,,0.015475757324744845,-0.007244760889302681,0.07376258942039521,
IGFBP4,0.0754216746185024,0.005650737591245648,-0.04291459099405533,-0.0027154791757185793,-0.01151231330770272,0.03934495271983329,0.05132567501793242,0.11442675292390453,0.02337057062801836,-0.0028704897804834937,-0.0011619015152836236,0.04872960204389059,0.06009701409221448,-0.007483019330163281,0.02437415198732262,-0.03628886428854849,0.016539175591867242,0.0803515492814045,0.0230925257814173,-0.007665080779959482,-0.010879635978632476,-0.008776123831355882
RSPO4,,0.01893338240594779,,,0.013510691909866854,-0.018862219796159,,,0.08138537501758351,0.09655915610151322,,,-0.046162318962496604,,0.10720558506438028,,,,-0.021370566561384606,-0.039974509898311035,0.035948689271673794,
LEFTY2,-0.023118156543876656,-0.015735195889642326,-0.017779806547302147,0.02096038164852688,0.016425291918251136,-0.02927708084952741,0.05027282857729057,0.21043757890397702,-0.04484951368901709,-0.018786071003630285,0.05584173753401094,-0.03557738784702421,0.026502714077610047,0.05143082499790608,,-0.014700236471360094,0.04346171955447557,0.041552573123407405,-0.015678375223620415,-0.021017394376655656,0.0041017020002120826,
PF4,,,0.14484479048706642,,-0.012379312811148851,,,,,,,,,,,,-0.01431682541675592,,,-0.01691847693628235,-0.023840645099799884,
ANGPTL2,0.014720101272156816,0.08443937402109405,0.02794209476480162,0.08736271476374075,-0.012799518763091555,-0.04610831827334243,0.05113640787740866,0.12223184668271483,0.014781733068055624,-0.02614816395799111,0.003718099612098429,0.06675320045168716,0.07722497025087868,-0.13877200893200212,0.05257797079019221,0.09607924173425865,0.08403503205587316,0.021852135895409103,-0.04309115852821124,0.04809840974557678,-0.05123377389263895,-0.09374723759052675
LRIG2,0.04053975158241635,0.050953701749905565,-0.0015288497126706184,0.006681439511280581,-0.0064886273539436976,0.011488216532168602,0.022482390897690562,0.06902095907558775,-0.023860111873747442,0.0585420370232598,-0.004448136611820467,0.052134274358056065,0.050272371059942166,0.030844205511374963,-0.05504826275206569,0.01984873195897379,0.04350283265136252,0.01641775674386602,-0.05010118401078584,0.026675987683176083,-0.05516872023800684,-0.0492820243905884
ICOSLG,-0.000918407339044959,0.0450037437679601,0.003929215043164793,-0.055229079090965284,0.01049405991965963,0.03717660742733027,-0.0038235264841708903,0.0682739293040352,0.029960660076944867,-0.014573196448032726,0.05456804240266029,-0.014844680901431194,0.00293634267792575,-0.026631484630915,0.01665542495246644,0.08797099043445253,0.06964214668198289,-0.011870642235884646,0.06957436226677721,0.019714066957369825,0.05206518222315127,0.056287832000607885
WIF1,,-0.03291406559422301,-0.041812978388062645,-0.0007939459121235962,,0.07617732625870792,0.020977754347629392,-0.10759696206675688,-0.01871182446213704,-0.03223994688428002,0.02381467819998599,,-0.06428227950720673,,,,,,-0.019866011612618067,,-0.01974470889036569,-0.06532598593642003
NPPC,0.012623917650384892,-0.009157545512054992,0.04254940569189226,0.028975770265496466,-0.019203366988174243,0.015449203872662106,-0.007262181253042061,-0.0041054788662358115,-0.036500824091258675,0.0005500290521042562,0.04801597461677621,,0.013354888590700992,-0.03460199920180551,0.05910121519368662,0.02695518228944103,-0.020506530149049875,0.003799099974110873,-0.0006115316200385692,,0.01727019575464986,0.01453222497003045
LYZ,-0.092353895774123,-0.029105099304525383,-0.048328793370075805,-0.017804930317897042,-0.00735359144913926,-0.024257178134475116,0.02335851902009273,0.11929048977369293,-0.02653412353570451,-0.01601696343532196,-0.08089648760887119,-0.013859150114152128,-0.007991137208319295,-0.05792706233236395,-0.05904146736374602,0.06588509187662994,0.09310343061380577,0.010781416515175377,0.03192760960639326,-0.012421342023893573,0.019098413023272028,0.0411409916850224
EREG,,,,-0.011434357814555,,0.08511238246880573,,,,,-0.027396245320485582,0.06260967768960331,,,,-0.006576270974944905,0.03111676155405722,,-0.026617400961462954,-0.005314022088255081,0.010309229416106768,
SPTAN1,0.030437808530801174,-0.04778117953400711,0.06588199174700367,0.020602063402726686,-0.017834112180489105,0.004244283855211013,-0.0018880724455350034,-0.08048367529142367,0.027474075274063554,-0.026015282611698498,0.054735692142717327,0.0036565842314787303,-0.013760091043622445,-0.05995088674464309,0.06145570241263087,-0.01736904977049245,-0.025286593640458696,0.040788171679781215,-0.013141434075476187,-0.03203965539413811,-0.040848064138134806,0.047089946567764246
PTH2,,,,,,,,,,,,,,,,,,,0.031451448934757445,,,
LIPC,-0.029893728387457946,0.07010291265019437,0.06997245298859059,,0.02955833939724476,-0.0182617333064532,0.06772345339753111,0.00520263769176574,0.04072406081554213,,0.10635722620159192,0.018226084168546576,0.029527807370372715,-0.05747715212782208,0.011778052680650518,,,-0.03593364198106574,,0.01575438982055244,0.016430364924591313,
COL8A1,-0.016122451920407434,0.07450256710472258,-0.07087009450168544,-0.021195192907050714,0.002827574259294245,-0.03908843617292154,-0.024663032146141402,0.030327406890730997,-0.054191430532702055,0.02138606630645835,-0.033304715473057286,0.08882581681973706,-0.022070493860468388,0.10274847577802225,0.03542020222854669,0.12313572507404925,0.08368970978120438,0.03929313064480226,-0.009485949552615194,-0.03443673055852586,-0.0553522108787571,
GSTM2,0.14011525066589384,-0.005112085431779881,0.0504036564310331,-0.005580377934518912,-0.017837907565122445,0.004925998632774478,-0.011239798597552659,-0.01042484343431871,-0.04161337134824161,-0.010329422573191176,-0.04357406570636734,0.039743269044243607,-0.019514994140636482,-0.09758694489589556,0.014822066332594563,0.06807732996724533,-0.03667750222433253,0.024756932671631097,0.00928852135763055,0.09942377856669064,0.017674810119615393,
IL4,,,,,,,,,,,,,,0.11892272876522192,,,,,,,,
SPX,-0.008444055630789062,0.04054786546794333,-0.006269849842667267,,-0.02810498878213831,0.016970061055019844,-0.0021680658999286002,-0.06496728267912381,0.06483207144861315,0.0132377344138728,0.05479614385304743,,-0.07052632193167031,,,-0.015010273759700765,0.057428088922996515,-0.04521521820631022,-0.011236061299208976,0.04712725704831315,0.03408226180779305,0.06475927724700763
MFGE8,0.01848760203236608,0.10867939149978893,-0.01781471993052259,-0.030784969563977544,0.014550273464134655,0.04390060574858082,-0.020380081774596052,0.046630403968151254,-0.03659345878088168,0.0015166576968188563,-0.024092824085150816,0.0530097555931221,0.02545418131129221,0.061023379145306034,-0.0658109430082233,0.019326273105451076,0.042161277564255924,0.05963889048816787,0.02210924652596056,0.0893052581703396,-0.0823406688545732,-0.049948655752273655
TGFA,-0.02567167889210442,0.07182537723028405,0.018534326787952273,0.06640960828625629,-0.04742038513552015,-0.0070657508958979634,0.011437395934583964,0.057592105393334765,0.006146720332751137,-0.009624885157214484,0.010709781558866257,-0.014247446716343438,0.03408184871893234,0.04886637657594643,0.08280706033018441,0.07982279391404273,0.04088981006707274,0.01691670230199425,-0.05533147631849465,0.09038791143881635,-0.003750831560787689,-0.02004496999220883
SLIT2,-0.02402952203705813,-0.05665940689918081,-0.03256580632697908,0.13787797622997328,-0.003402789072441824,-0.046031668974537567,0.05093530622993531,-0.05301095243300929,-0.05255969812155942,0.0607989188566685,0.08607094274337083,-0.010213663523911109,-0.04408437352780108,0.1445031334445666,0.11922964200940546,0.048452418895188754,-0.0058454791744508424,-0.01990586833869584,-0.06156234312020143,0.04634368978798789,0.012878088143822483,-0.042039925284822824
PLTP,0.020451725790275224,-0.007286166210778181,0.02152217961598752,-0.01516697886114504,-0.0809973083445493,-0.050143177182937725,-0.048605943672566536,0.11879858178130893,0.06259004794941773,0.005253522274120269,-0.08254118585501011,0.016793726359170397,0.033074730965865475,0.019661590248542724,-0.058321541708270225,-0.053329285197563074,0.041837404165983555,-0.026561458480319062,-0.008589491422857427,-0.08156496741057287,0.017384768462618164,0.003967509536090069
APOD,-0.06518505975386436,-0.043636621026050364,0.017463387513076706,-0.048216383343664355,-0.005573381229596131,-0.07525949152556087,-0.026249693180982758,0.0740179319941094,0.05235006361108533,-0.005869089635514062,0.023956239370230257,0.055792348452809434,-0.06849781839141013,0.02666750718976821,-0.059559885693006416,0.12171498848437066,0.06410185690118836,-0.059531640617467255,0.02693070075395989,-0.06901195953352265,-0.06953400644275938,0.0684452518168369
