,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.05070602334943935,,,,,,,,,,-0.006327091813344499,,,0.001141008735176297,,
BMP1,-0.021442218293515558,-0.020019708318161945,0.03668550981378321,0.026931896263102405,0.10365305028083524,-0.15252884598104405,0.1252300034357013,0.18020682448570108,0.033645238617457225,-0.017669121787444512,-0.004807253886793386,0.04455004440052777,0.12211250101720676,0.04669995641635412,0.0947846970370046,0.04986266245560041,0.17940670646926982,0.19538608540586624,0.22295791029960693,0.21364073113851162,0.11857900303300303,0.08375677181633737,0.07771847008051862,0.19014870954209317
NDP,0.044583008938914516,0.005605137368972309,0.04293378126475095,-0.007229979561304817,0.1565402472598311,-0.06788738778832565,-0.06225377034218016,-0.04799039883872319,-0.0021393111770266985,-0.017262720060147247,-0.002822796512957129,0.01814766520487929,0.0631248596887513,0.20017478443776443,0.04498940817862319,0.04333876105985859,0.12031388066880916,0.13813963881826752,0.13450460965531083,-0.0626268319484835,-0.019525530842714064,0.18337035609719352,-0.09196017271567648,-0.1295106513831641
TNFSF18,-0.013095299980904612,-0.01778340594802498,-0.06780245868682001,0.019708345216544416,,,,0.011878527894328323,0.025550152607490176,-0.05244097325573285,,,,0.010551292865016658,,,,,0.05380936590091469,,0.04509271124871622,0.014452305576235842,0.07737145048816818,
IL36G,,,,,,,,,,,,,0.02720253532402179,,,,,,,,,,,
RTN4,-0.07825924153656377,-0.0580043032893866,0.11440339275365008,0.037572506597087975,-0.019036865673837826,0.019604225962210044,-0.1439619529040606,-0.33284642492408145,-0.03847386990755266,-0.09055680777332682,0.03972524121555497,-0.0575798060568441,-0.11847167161106656,0.1042720321774723,0.06505328711836185,-0.06940196892651324,-0.21954012133315068,-0.08361496411037175,-0.31585518391472217,-0.271746837261558,-0.1797407925297041,0.12961064398038363,-0.020386692678387833,0.08890142406293988
HEBP1,-0.07628403503830851,0.10158438765836858,0.0082613637246109,0.01714317547158646,0.09449097016639409,0.004828348141489728,0.06706456213013268,0.1461928081438549,0.019826631740806504,0.08775765124610863,-0.016909138770702874,0.08116730425316224,0.1253387852476975,0.07786975895896815,0.05916417653092958,0.07139715909769954,-0.014156212465143227,0.07436580173400022,-0.007847991912029732,-0.07466150421341902,0.13291916249506536,0.09241581502537376,-0.009317744000804847,0.022278376239733312
WNT7B,-0.011628512753251836,-0.02614212203601431,-0.0011011180204295989,0.02694809947709763,0.054792912956575554,0.0775978637141592,0.09300144554956659,-0.08727960876728677,0.01849439831276158,-0.051047117705055926,-0.021700879913821275,,-0.07673219514883833,0.07608343654073094,0.02359778612687739,0.016343469534291447,0.025139108144186666,0.013140147254140071,0.019821999485239317,-0.028050983296538948,-0.0063287257646930705,0.04881004010066609,0.10774112329971873,0.08405244177838543
PTMA,0.005347185718316896,0.04120666119009486,-0.06502571197846511,0.07035652499459281,-0.07148380807226463,0.06238903553267281,0.030232226348772737,0.4612546814372895,-0.030124428197268807,-0.021749522182563607,0.12292501895939686,0.12099162603752354,0.23279277164562145,-0.08285597805790756,-0.11232391037048978,-0.0369429710090661,-0.1763160019506248,-0.032270105726487655,-0.3128046470493113,0.04538084107555348,-0.01058528272587558,-0.07402574504486659,0.12566910895354008,0.0796694441546946
FASLG,-0.03731223297075098,,,,,,,,,,,,,,,,,,,,,0.03863707344728201,,
CEACAM1,0.07385940909023479,,-0.01952399792912972,-0.029907469896108842,,0.0040321661559333906,0.002415064059870685,,0.022362173688400478,0.027966427124617933,,,,,0.04663124351736773,0.07196156546043404,0.04037649307730428,-0.02274610463879354,0.09182560835615566,-0.02083390879173173,,0.009372628310867975,,
PDAP1,0.07468619385675936,-0.04762733929660025,-0.03948002398387598,-0.005918267273363885,0.028892729149964973,0.061314340716905814,0.008728253477659565,0.16505677483307768,0.026691454434765633,0.05928287726644887,0.04043433549648707,-0.039708121351481,0.07822141787180587,0.046880349435006845,0.008151081004667153,-0.0371639654641857,-0.11690492982511867,-0.017112410786120212,0.07297276994091272,0.010896128449314294,0.03319122226520438,0.06617359702652692,0.11048344677070829,0.01997397813660221
