,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,0.10354532098542855,,,,,,,,,,,-0.03485516606145643,,,0.11277198612970551,
BMP1,0.015544922173270687,0.06607558134300826,0.05095510973029818,-0.05886366642044344,-0.0028136486605211714,0.06424128546587728,0.03463182621051198,-0.019138021183145018,-0.013255564465848867,-0.03945428806047386,0.06620681452291481,0.08886798987634117,0.04425019005807216,0.03498375580679699,-0.014477810364354885,-0.033048005996941625,0.15222298399042541,0.04692676940350001,-0.044969144589885164,0.03450086736406847,0.0887196321975823
NDP,-0.0025659387310528344,0.014570552818651255,-0.008016017865023664,-0.03221191602312663,-0.021852574516003802,0.00859754152771395,0.06087633449020002,0.04565175147429394,-0.007577645776364999,-0.0029181404855539404,0.06297600373519317,0.049055786545383014,0.05397597697715272,0.06325556580918172,0.03571314676525231,0.008460091722735756,0.04871500419607418,0.04084441319621757,0.026227215953371047,0.13791308083116857,0.0208344997776215
TNFSF18,0.2713158109822221,-0.03492906576280675,-0.0034604084403237465,0.007803508674213186,,-0.008912064846139281,-0.0006320362995498968,,,,-0.024507766031691948,,0.04835710664038724,,,,0.05075440906678008,,-0.033140151486892235,0.033789930344107405,0.019448257195282904
IL36G,,,,,,,,,,0.07733335423213829,,,,,,,,,,,
RTN4,0.038117967485525046,-0.036717961045015374,0.09246399527558725,0.011750005389242778,0.010403111306656268,-0.11625410453754895,0.03462601844554362,-0.045846025696485715,-0.07849194388694165,0.04203734159209879,0.012739500588158124,-0.07848033622724604,-0.000982258918152586,-0.12170411930037846,-0.01840787853853294,-0.010033358919971001,-0.15212797487183552,0.019083919733300238,0.02812246275159281,-0.05184457633672166,-0.07052145648135032
HEBP1,0.03313883604792355,-0.014225601776622746,-0.021053400587862967,-5.8550705920173756e-05,-0.0014625386547186482,0.04663412765899818,-0.02015957507238161,-0.04606586347167682,0.015245778750556408,-0.0434230312252489,-0.011775920661097911,0.07651285451383734,0.05328901178222846,0.052362534469138314,0.03042984957757672,0.024118826621503154,-0.057045172359718226,-0.025314317442305126,0.025622089854885226,0.12736656537124386,0.003971225052220462
WNT7B,0.07352015243939897,-0.003349857646547526,0.0019464023849741234,-0.008933075959032404,-0.015094989375906871,-0.0735451580007607,-0.0042646964481399775,,0.03700576548970715,-0.01596694099390782,0.24803842502927062,0.0021064013425393623,,0.010304036419431216,-0.010314476010784803,-0.05271114600290409,-0.0542508174307278,-0.012852588351644274,0.17774446039517525,-0.032832416270722524,0.01743194228375019
PTMA,0.09557817317529019,-0.06832056777710933,-0.013606598986975334,-0.018448539063302866,-0.06326622171324896,-0.06745101973688122,-0.04028264536858046,0.03248339104299535,0.0749124469882679,-0.060869020817207985,-0.010398356739408282,-0.1335076601256471,-0.060423558774203,-0.0726463612307135,-0.040706623975189093,0.014877565620731116,-0.2202178386066529,-0.08346870431062675,-0.031019871498533094,-0.1317153634990051,-0.03373530711210155
FASLG,0.07418494503693243,,,,,,,,,,,,,,,,,,,-0.04445944539934314,
CEACAM1,-0.02143822024641645,,0.014006056461507911,0.005135981200615557,-0.036573051571544564,0.019716917468354883,-0.013222716944667316,,,,,-0.07831255941076416,0.05908707611397496,0.17117256742806586,0.05238696835313001,-0.02553609620527258,0.016756375520521945,-0.023477987502651787,,0.1284721856558254,
PDAP1,0.0027038879060214665,0.011930647741595368,-0.035423639782422765,-0.0023547202903482995,0.0002901004494103248,0.09012778727271858,-0.005343853621529467,-0.023368114436762448,0.04443940854895704,-0.03546597580614579,0.004100726441740902,0.050049322799309466,0.03949435066015826,0.0641155457532381,-0.01907037719874891,-0.061191130750780615,0.016049908032070237,0.013711822489051667,0.05527428329965626,-0.020780750897136775,0.007557686088393951
QDPR,0.10965737331326854,-0.003556051684361319,-0.07089447645455184,-0.008237631273257313,-0.037628036025926986,-0.11410546675976324,-0.036316386841196285,0.004691417400564356,0.08663960710765159,0.07230648588222775,-0.11881548225340145,0.08244867882286352,-0.005580617950058389,-0.1281059255701413,0.06191477844495402,0.06801681051159092,-0.15280582340196855,-0.03238912772052027,0.015844536398473295,0.08657462937267103,-0.0003194198216841916
POMC,0.0342819997767983,0.04861621189672939,0.015042445025292865,0.024616736638091188,-0.009488424101943773,-0.004031671028116451,0.047429243762729945,0.09354134231325704,0.04112872638636152,0.10974353660808428,0.05980225463253831,0.05021475276093652,0.00827946246530727,-0.002102034329079708,0.02844699672376417,0.04678366281790459,0.059449301393377736,-0.028818569032584312,,0.03692782448215458,0.03961459549113629
CCL18,,0.04340239058517401,-0.0007339877271318777,,,,,0.0017402453200263312,0.08361293930782529,,,0.005792016836783956,,-0.030652144555627685,-0.004897287734705701,-0.029038908527872477,,0.04444992719263726,,,
CCL17,,,,,0.011511540723583572,,-0.010440574044170049,,,-0.013270904951389339,,,,,0.0038813158673887673,0.034984070832003236,0.009060225777622787,,,0.07416926888853612,
VEGFD,,0.04179806265796014,0.00017228132011175447,0.035914737135828705,-0.023131660297345834,-0.037732448994396706,0.023974611248957313,-0.01920353231084244,0.13899715965327014,0.12510061868569397,,0.011924198871238469,-0.05412451471906503,,,-0.008520616129850977,0.14880798200443324,,,,
TNFSF13,,,0.020928204755566338,,-0.010745872250126425,,,,,,,,,,-0.013476203921088439,-0.008228395330652222,0.13392382677758136,0.001934378522001241,,0.10773284248706053,0.13774421712959903
WNT5A,-0.01319879817907341,0.12689932271724078,0.054314635065363014,0.005689421809937619,-0.012403050190735334,0.09253544703445266,0.029837112221862756,-0.037346630659355645,0.02103674367807112,0.022147209392102147,-0.058432577131322015,-0.0005343821588653622,0.04779737430331319,0.17225477247286747,-0.004878849173932832,0.06138520301104283,0.052542584197583495,-0.01030022177261341,0.07552450465773387,0.051257837394551885,0.08550301239670743
CXCL8,,-0.0031205201886267465,0.0640548837608508,-0.020269848271487506,-0.056446025313699785,0.052300753216162656,0.01605485654883326,0.04290584247635418,0.03009524880299243,-0.04276263734992947,,-0.07241973177812841,0.027290093369227764,0.010953669086758029,-0.06223941448018585,-0.14738492596601357,0.14699788632778066,-0.04907650448544654,-0.058125930641817765,-0.010201872946643775,-0.03178936507766625
GRN,-0.008772545695319312,0.0022843901649670637,0.0476748906988157,0.035847405045724895,-0.011255750384660791,0.09810513932403679,0.03630509537433585,0.049142087942195045,0.003698680298925015,-0.004092388030865623,0.021544503202127783,0.03762291167352228,0.0746016117609381,0.005929189708860721,0.0025677174098759263,-0.0009207088972096482,0.17049936961004827,0.006250212739075824,0.010478429053602219,-0.0253062771890889,0.0006040449677008857
MIA,0.1613503533404127,-0.03682819579599878,0.038469012559583404,-0.029803823437917865,0.007700408462577977,0.024382536529415265,0.021927875931480635,,0.06530530788546625,-0.019478831014549888,0.017723715698663097,-0.08174340544572403,-0.0009835947557524881,0.03508418155445627,0.19361285233783895,0.07521654719284732,0.045827917412801025,-0.12438927381072205,,0.10198160552855848,0.08543899336146786
COL4A4,-0.017881105357387024,-0.02000999903139821,0.0865572017031943,0.05537109785222941,-0.0005358144409084315,-0.004845033672810033,-0.011407020447501715,,,0.017591639562894067,,,-0.04238056096574653,0.03533422483422233,0.17230089884359426,-0.0003733944332258331,0.0692330836250878,-0.03921241103358543,,0.006811755975574025,0.02008680237204782
TAC1,-0.015439736016581006,0.0006993169425574139,0.03595029792607051,-0.011037537844268008,-0.018565632583152532,-0.0829387709660523,-0.02256950421640874,-0.012291139345437414,,0.09828952832234325,,,,,,,,0.006329975004960203,0.10281860031157361,-0.0034224411130427106,-0.04458588214107859
RARRES2,-0.009897117898336655,0.036287242087600376,-0.0947876166796951,0.020815460727574432,-0.02272742582995101,0.12207024734394288,0.016213608513206655,-0.06893981966101878,0.01788422664959405,-0.05018572688611031,-0.04224413511378888,0.08169282534063146,-0.19143886684267217,0.11727342828115046,-0.029037091098404456,-0.04002908281465019,0.015994297407292624,0.00385095189521937,0.04785137194857092,0.018117407069175088,-0.04391849888620172
FGF7,0.13493776877259278,0.015226529925265587,,0.05107799035550318,0.03141144451946498,-0.030343424343182546,-0.012960553549229148,0.05383013127212582,0.07690050664516707,0.026291107502191043,0.04740957197060391,0.026154858440508733,0.033577508681693555,0.024854742723873655,-0.0350350764439272,0.016735075555522984,0.014991077295194746,-0.012843365895891556,-0.048880079638967976,0.15624392004093623,0.10049954754871473
EFNA2,,,,,,,,,,,,,,,,0.045428124082330566,,,,,
HBEGF,0.016461302026232593,-0.002179102889182541,0.0889435117526852,0.005054141286163293,-0.057137565224173514,0.026891378872963716,0.025756958755888622,0.035261165460453596,0.05483306342351474,-0.010535734333079852,0.09573274961048307,-0.04378078268191738,-0.016619263021791838,0.06860370581409198,0.04021395951532373,0.008866452059311466,-0.04565767039472542,0.05698245369503475,0.0901296441121955,-0.08109147717895088,0.11509528913095414
CSF3,,-0.006651039605710933,,,0.009868805608904426,-0.023481850664750833,,,0.0771921065062713,,,,,,-0.046686569032203966,-0.050703674570353366,,-0.0001970270059991326,-0.02978543210733679,0.014539438576408898,0.07177480559525111
