,UKF248,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.017332501428056306,,-0.03192868180827101,,0.000785076305190621,0.0011411367165238048,,-0.03363199907213383,0.08632858399575437,0.07510764047412619,0.09460815600862868,0.19437467220088442,0.09715718175631959,-0.019559911927311,
EFEMP2,-0.07680605961103631,-0.00011641217711353693,0.0341279873134001,-0.001749162509020582,0.16158920770005974,-0.037729707435179935,0.0590418965017813,-0.061076691439900195,0.011650401741055683,-0.033329728262223614,-0.03409484383069103,0.11135621977709122,-0.013836009094210016,-0.012938237326720947,-0.045815615481334775
IGF1,-0.03444572960373349,-0.02897186445454145,0.011792942157235949,0.03056042973134085,-0.06293996839476412,0.025362973801450726,-0.037009524765844556,0.06511203279012433,0.0014132152350110395,0.1009576506709997,0.040186524721737005,0.03593566881433727,0.0241945103593138,0.025237072356094098,0.04599198620883694
COL6A3,-0.010477229265447694,-0.030384113248348995,-0.025902698586503254,-0.03653989833209587,0.007263009586942162,-0.019089769314247208,0.030708100377227807,0.010929127139956219,0.017658754272884603,0.01709602170405084,0.009362479434030995,0.017423422369772002,-0.013375257937260698,-0.04833348161581846,-0.0457946566237807
RLN2,,0.03573430140342094,-0.0216355827215512,-0.01513944421725609,0.019494938287775865,0.08163000623081446,-0.05282523792206733,,,-0.01968320257834096,,-0.0031884011879149943,-0.01403557175231474,0.0721823705414992,-0.02230140193847808
WIF1,0.02778731051221883,0.01714466776297228,,0.021520842856144574,-0.1193652600285137,-0.010095674223366219,0.03260418886377192,,,,,,0.10458290434613864,,0.01825119551642272
IL13,,,,,-0.030164699062293094,,,,,,,,,,
PLAU,-0.045728895940221045,0.025813474868517608,-0.04397431372318498,-0.006190271335091538,0.12545583651830763,0.043228660288938986,0.0697848090341169,0.014611187105073352,0.033869213607408986,-0.0011282833642661015,0.04208737972271208,0.07068973437922821,-0.03796633721186932,-0.02370370450783112,-0.005390730570481683
CXCL12,-0.03893738468072779,-0.05961866142938301,0.019554548349347504,-0.029132917841081442,0.012247307657144069,0.022376845257796662,-0.053285438568283494,-0.007139777266418474,0.07241667435226139,0.009003865400269559,0.06147945916286458,-0.017848757701387063,0.03952221560870043,0.006208253357123554,0.04884887018553366
MMP9,-0.0023850071546306717,-0.03647927786211659,0.023369369386319103,-0.05320460634296436,0.06869667617788902,-0.015374945044843153,,-0.05185461267571921,0.0896049191084556,-0.06418061326706026,-0.058907361663061056,0.0715291410780397,-0.04141930988325136,-0.024758722531279843,-0.007235605699625067
TNFSF14,-0.01802218488494009,0.04736997065235257,-0.024332354504359145,,0.07209461049457064,-0.02608741491580042,0.03336142329421147,,-0.021052570332056413,0.0052973225771465625,0.09055661285084371,0.019533259250973996,-0.018477347097953862,-0.033075622667761144,0.006107112237962478
HBEGF,-0.034472113212662275,0.05910384122899578,-0.021450248889391448,-0.055333036925096266,0.027085359370400405,-0.035614723450032366,-0.03041344550527008,0.05061538236202332,0.043363936891611866,0.04753634934270122,0.0435321090195342,-0.023571639488485105,0.0035464583458810826,-0.02714440396702324,-0.030673259494565393
NUCB2,-0.0727664593613972,0.033275237003746905,0.01202235689207945,-0.016119540245430667,0.0967446619327622,-0.039479146255352024,0.008942173655878273,-0.09427239213517433,0.021884435550726947,0.015307159589588174,-0.03190971822735397,-0.04974499268444791,0.043771767856992036,-0.024283495888630196,0.0187461891433084
VCAN,0.02641413199381796,-0.01577188844190716,0.06121258378577701,-0.0756015780533084,0.07191088410258126,-0.01982099564997297,-0.022181533855013827,-0.0030060429677064727,0.021821037031211268,0.07344855836944572,0.06469267023950948,-0.03864737886653741,-0.037547593708007976,-0.04292137425060822,-0.08940330367602614
VEGFC,-0.02627071265545841,-0.03334556491423995,0.0071155322325520565,0.005949639238299594,0.18773455226403118,0.07546334015705533,0.05712312288730921,-0.05780840141391933,0.001205908402737516,0.014112750449117467,-0.011751182875705313,-0.011866696659261041,-0.02872514489272567,0.009576175971377212,0.020072933532634618
LMAN1,0.04286479083806821,0.009609054227414917,-0.03000618248271683,-0.045145681351555444,0.1849098922961466,0.007596868641785141,0.03686166369964513,0.009670218081575728,0.040678450541754035,-0.05823245406501381,-0.03079582880755549,0.01698315047331479,-0.026244708560028994,-0.0438336773685737,0.03990767446738662
IRAK4,-0.06002143716201398,-0.006941651764775756,0.05227946023907063,-0.04835434653707535,0.11275697224824364,-0.0404750390341874,0.029096397431514945,0.05440005706722077,-0.08896883071573099,0.07536871043380644,0.005036378453373191,0.07002642713585083,-0.06453049292754509,0.07213922381796409,0.0003234101090245709
MICB,-0.004347127611749592,0.04452726918058353,-0.02119406395269346,-0.019960039283947788,0.15523032152396335,-0.019145152141464263,0.060795742209170604,-0.05513040568301428,-0.02484577201060572,-0.011251512525057749,0.1623775223744745,-0.026510949217742795,-0.026957701693259627,0.07449062162649861,0.018815206318970146
COL1A2,-0.027400878147773627,-0.005681541647873639,-0.07453224349599395,-0.06363125656803703,0.204330616597062,-0.043630758397334005,0.0009698987669672821,-0.06643639289190931,0.10202942656715329,0.05642431093631582,0.018225030260458797,0.059318953570814785,-0.039398827448829936,-0.07839801252230895,-0.0377247405439233
ICOSLG,-0.05099105232217334,0.03897081559400568,-0.013279478881593662,-0.04101527172155338,0.09015431571445115,-0.03906151532532456,0.018493924619783726,-0.03084597515030206,0.014089678412207792,0.04181029145771125,0.05663947440025359,0.08259886341981078,-0.013551684453004023,0.01879202756646905,0.05134125727332917
GNAS,-0.004815948830020601,-0.036361211137526085,0.046606117640613606,0.056691173993898884,-0.11865518886322042,0.01140370129886288,-0.0060909767212441,-0.01334183719225611,-0.07432253298730854,-0.06550767539342232,0.009820910660441084,0.1042546658104364,-0.049233536647667574,0.013362025583058702,-0.010953719196202676
C4B,,,0.11162579584951932,,,-0.012095960215908072,,,,,,-0.022672195373408182,0.14489237914457173,0.03389461374108146,
COL2A1,-0.012105589057318025,,,-0.013628197266181509,0.049491183018496615,,,,,0.003452286499339984,0.10137372530404293,,0.001783395644600572,-0.0351475563922303,-0.02457479498773897
GSTM2,0.006595757675751149,0.01765557024627854,0.007093775769140444,-0.01037110991497966,0.1006196270571107,0.017479568792661163,-0.05897737956549252,-0.03734042102722351,0.04218916919024578,0.03340542388316034,0.032258991185427285,-0.02369750473141801,-0.013920633029417791,0.0073201164457561765,0.09931221235789672
NLGN1,-0.014580194183131915,0.01289697594705009,0.018495520255399057,-0.007089506100945971,0.06347017102965737,0.020538457805287322,-0.016333834357781088,-0.04065300052008567,0.01929490201635589,0.027251448085610384,0.019236002463609993,0.09444486912569898,0.0016076275213892373,0.030430558212611387,0.05080182011966649
SCGB3A2,0.04144765582037955,,,,,,,,,-0.006169701765409558,0.10333707530530907,,-0.02266931618671066,0.024688469547674948,0.0036362205846784926
LEFTY2,-0.00834520500314627,0.04259682721098997,-0.038009851566288694,-0.03515478410088345,0.14853418874108687,-0.03221832582366985,0.004785691092838976,,-0.032901386166601286,0.08867996776269631,-0.016082266644978742,0.056215938027903124,-0.022888566634103626,0.04582545811981645,0.0010838669122114676
ACE,-0.010577632710602605,0.07955966745194658,-0.0009813449685170512,-0.06271463635744987,0.12087295239795899,-0.03914087181929133,0.057066392698541135,0.034633483209232055,0.041135265176777125,0.08351521855284029,0.051777126354053946,0.07469120044005258,0.020198231511185806,0.002431206874181125,-0.03844921208137096
RPH3A,0.025906003450517294,-0.033345557367748496,0.0879327418108677,-0.0033498047302689894,-0.049331784338009,0.056127051041480816,0.008114244731747957,,-0.019031635367508768,0.049220568667654195,0.03353044427605971,0.05589804706693025,0.026353104516264245,-0.003229679698233209,0.01519244145601097
NCAM1,-0.005425437571196056,0.027813901637409762,0.023633355353576888,0.04237047496037928,-0.05018990783205561,0.07029429611707497,0.005107447628471203,0.007696060621189226,-0.06602896726920485,0.07475915795336398,-0.0009583313305960061,-0.08482283626942834,-0.0021703540579801487,0.025048606264349904,0.04777146409584837
EFNB2,-0.03935183726509108,-0.00771292258265477,-0.024922021956204164,-0.04777910888034472,0.09589545110380403,0.007784490419431915,-0.00818930262266589,0.052492341291694625,0.07053650362687568,-0.014343165128646331,-0.006865263605089053,0.0420917186203126,0.06789211094049442,-0.013079324265573926,-0.015382730321145314
ICAM5,-0.02767660903884938,-0.023971181495344288,-0.028792039206236106,0.001736355494564752,-0.0680162584543186,0.034399006479945995,-0.007689966865109933,,,-0.00991774503523117,0.03984695820791868,,-0.002899472807232325,0.0727453492187891,0.016724554478742593
CCL5,0.0024062111981234973,,-0.02805164358326357,-0.018146622780418564,0.09918601822489992,0.023256168407629438,-0.001766754142421938,0.06447816824974911,-0.0011320622792018807,-0.003955458644339074,0.023531326238119137,-0.01850357553772958,-0.008726344850879569,0.046846199048508,0.03367266198786432
PSPN,-0.018733856776666873,-0.04968459078335157,-0.045681740789198136,0.025075887629347083,-0.05762923354938319,0.026413317389602013,0.019074083302446334,-0.035163384913442765,-0.011142529368406382,-0.02645778511724277,0.00033672060298963434,0.014690771134317729,0.0028764553106831914,-0.012909728335103413,0.027262014827188992
PENK,-0.008280420377374656,,-0.005443112099521774,0.0914770682830991,-0.07470368084055645,0.07004182147817105,-0.04129897474338547,,,,,-0.024987484027648107,-0.01821227867011336,0.04253997739207995,-0.034590058769931396
EGF,-0.05030066797684125,,-0.034746712537729325,0.002966479351427084,0.12394174442192572,-0.025719192424788467,0.040904207215012235,0.057288680948612426,-0.040248700673800056,-0.024065961461790256,-0.014716199372792354,0.019025028551939042,0.0034472700116381636,0.04627465901347607,-0.002616215865707693
SERPINC1,,,,,,-0.01080145940800015,,,,,0.012614644159550466,,-0.013692343643888123,,
UTS2B,-0.01509129081310273,,-0.02163558259725229,-0.011269267815259531,,-0.010095674223366219,0.0054266616812297325,0.16844213027474575,,,,,,0.019033957750213576,
F10,,,,-0.020765751656068598,0.03659403582358204,-0.010095674468649498,0.0024843170691086886,-0.033632033547832174,,,0.018619456579089807,0.020573623308744193,0.038015157688007326,0.04000603681867859,0.05316897532180955
FN1,-0.02086024129726532,-0.0182924238096247,-0.06566971696704044,-0.09154196518176248,0.21735384053580417,-0.07391347930661643,0.027657343273974875,-0.023170986450069035,0.10442065087524287,-0.0481965491225467,0.016466364856267245,0.038605611956495395,-0.018061463617522196,-0.09739039618312248,-0.05756236950531371
FGF2,-0.037378426102784856,0.09152914676702766,-0.03247284701998769,0.011124614807823716,0.11964013333013816,-0.006690855692171542,-0.05658225081216997,-0.005593509079733759,0.044415193457714136,-0.01699172406919382,-0.012854011534011271,0.04009322981349889,-0.025176763008039605,0.019430013565407127,0.04132206094507206
GDF9,-0.04352764122384877,-0.007854618059200317,-0.03489827702801673,0.04674761138140662,0.10748823617841981,0.04799607151095451,0.03204495213766704,-0.01658714687114661,0.10462660057798853,0.006708605680819989,-0.011990128552122253,-0.029970355752514742,0.05750692747815426,0.08545125452501039,0.03761449789229071
CSF1,-0.054813757423635937,0.013278192535489753,0.009686696597897837,-0.06477203127640756,0.10747909080544012,0.046052683627344396,-0.013782726982184747,-0.061298724915389846,0.013249478091581019,-0.02991915145747025,0.050999766853126696,0.03934570822741838,-0.04421797153057645,-0.02230283057122733,0.019930315003461548
GZMB,0.07950104976098875,-0.024343997819143464,-0.021039152191709536,-0.02480138635612981,,0.026856947077697105,0.022619743293945737,,,-0.03075224964172082,-0.01867975019629045,,-0.00147494046364367,-0.02251558840014779,0.019221603375899253
WNT11,-0.01704947618193949,,-0.029241857040402438,,0.09216501382001159,,-0.009266078578847045,,,-0.01431098356575307,0.013908083226600535,,-0.0034643113084464046,-0.03205112002440068,0.023605448931838552
GDNF,0.009700829519238296,0.09422771635124125,0.020675824193052354,-0.01858718797892803,,,,0.030438110777794476,-0.03290141042018401,-0.007977547411800397,-0.01613444642022439,,-0.020123869275345877,,
FASLG,,,,,,,,,,,,,,0.012445068465734092,
SHBG,-0.015407611723961037,,0.035833143020969446,-0.013336421916952732,0.07100124139747466,-0.018539224762436267,0.061384076760188644,-0.050712270845610495,-0.044776266206131614,0.04740623201402386,-0.028419131455603652,0.03158668521848836,-0.020366674515151284,0.0033849634486033675,0.20760957312364747
EFNA5,-0.030312063315302885,-0.025075165004375045,0.026769079545278577,-0.01768598266921909,-0.08872911207936182,0.03840302440951499,0.028114524531504356,0.12671366409527252,-0.029074756529064563,0.05346268526306479,-0.04166965016895454,0.11725028816534076,-0.04293437651216341,0.05305081546424211,0.07905672900854066
THBS1,-0.019212027905632832,0.0819364459449077,-0.030998860638443308,-0.05765473065891339,0.07709841484323225,-0.06364475021212065,-0.04076237704630434,0.06015503992104022,0.08470686537871444,-0.011660184492011842,0.029361735562464138,0.06108240145764361,-0.022165421808966822,-0.0923384531984539,-0.08993522494480394
PODXL,-0.029002567675596724,-0.03795791936526665,0.038229299309588106,-0.09010153577093748,0.1761012694769718,-0.003283253592049271,-0.0023318093937598782,-0.035470215841738796,0.08326182569485785,-0.028290455382204635,0.050270476813679986,0.12032185175344406,0.022817950875208222,-0.008160159001165953,-0.0005106596992714979
LCN2,,,-0.025613823180460463,,,,,,,-0.04286834526513731,0.020148441218948564,,,,
C5,0.05401460178911193,-0.018266633462136663,0.025765542066429892,-0.0285015504929272,0.13812740085720354,-0.007377828521983553,-0.028682337142180506,-0.07016122928258348,0.09853086622646183,-0.0019330381967361738,0.011343581948567457,0.019386881556099213,-0.010259452287443481,0.05239540312687747,0.01154369359500748
DLK1,,,0.0721786009315497,0.04127503171820221,,-0.03115177879828331,,,,,,,,,0.0220792806130863
CXCL5,-0.020928685053409828,,-0.016554661125034533,-0.010556591022755529,-0.019986679054892095,-0.012299228039275424,0.04307539200026804,,,-0.03994594388679985,0.000747978840213438,0.03528055860445115,-0.031442551461251765,0.00467609185260527,0.03331747012354547
BCAN,0.01989948765724421,-0.06510751951118969,0.04224349508216206,-0.1039118582121463,0.17601177924347688,0.049491892906471956,-0.006309072666790606,-0.017263360803444407,-0.027755847444256514,0.12023876371169218,0.05551853904800795,0.12509882448957887,-0.010864751101955316,0.06585936520618854,0.011535287616328334
RELN,0.05376445365998075,-0.025255106229594055,0.007646543978409953,-0.04911444013519248,-0.07779003148533181,-0.003622291371222451,0.08913227121836126,-0.0371813032507981,,,,-0.03978198263687118,-0.014536106219093087,,0.0013320400327431873
COL4A3,-0.023083354651302176,-0.03571305001006877,0.029957208649241996,,,0.042436799093050315,-0.011339818642919532,,,,-0.012196853729146376,-0.022403973418728164,-0.019630341286187066,0.005624439570056895,0.08132546924052496
GNB3,-0.012197798028955117,-0.0470127742561209,-0.05015702200951146,0.03278172383096345,0.1046087569560694,-0.018001579397211045,-0.03350693603261521,0.021248430257043677,-0.010374050695573015,-0.04562313959327027,0.05207702559154017,0.14200717330344892,-0.03862096639469358,0.042718584132497024,-0.019874696703110078
PYY,,,,,,-0.012399692184918718,,,,-0.028679221421716902,-0.018099120329613992,,,0.11755662922799454,-0.01898300610651628
MSTN,-0.015258718669681402,,0.06862243399114513,-0.026954493721635935,0.10864315790460484,-0.023614094747678012,0.07258125162943628,0.011142865296686118,0.01110841062603272,-0.027811960190631136,0.026702270726217406,0.092875381952069,0.06643917528559777,0.08347682786448556,0.11828832041345518
COL18A1,-0.016515943381638438,0.016313999823576023,-0.010490327306596416,-0.06195049128269403,0.16632050818249225,-0.04607604072197579,-0.042907812612956585,0.02430464944554868,0.08338586451824369,0.039104249801528074,0.00905711132776569,0.03220871452926964,-0.05013393480793497,-0.05217479368199175,-0.04232195843035571
FABP5,-0.055392648951985986,-0.003362493474466266,-0.007388741556119886,-0.07349919932514042,0.05504927038367373,0.01479175333214095,-0.011355886344862324,0.0030284736523258737,0.010858685463889992,-0.0038632620840585276,0.038194454641939,0.11680255330038494,0.01518397471917484,0.04011274823075327,-0.02752298051135778
TGFB3,-0.033288130932707306,0.019561663874078008,0.007071479477845029,0.00385217192818117,0.07282863122264642,0.009780567452389869,-0.027465476805648138,0.07530744709193453,-0.029081432907738045,0.011427231320948958,0.010793078377529259,0.021854000130662167,-0.0242075141729107,-0.03647892003083436,-0.020694205964684045
BSG,0.0033159922217655493,-0.05217484854318091,0.020157966941798104,-0.01763825008910363,0.01690768776921248,-0.030507448029787148,0.05716441610048525,-0.04392384987529788,0.039622677632853195,-0.03313027400053915,-0.01615652860479331,0.11628329427264913,-0.02874500678940843,0.018694274172210586,-0.01157472818387819
TDGF1,,,,-0.012734166926623955,,0.017131779167786534,-0.020375392462502525,,,,,,,,
BMP8A,,,,,,,,,,,,,,0.08406728549643819,
S100A10,-0.007333536569841716,0.03722966690154138,-0.04451709452539629,-0.05118826836032725,0.18783129724771006,0.004509085317485618,-0.0010038317074887826,0.031266704363181706,0.06729722184547307,-0.10469000952754354,-0.03870828918934453,-0.036845911241124386,-0.02094499152125056,-0.039833589025899035,-0.016325020875407152
PLAT,-0.019087570633053445,0.018454536085924057,0.004884549366650903,-0.07292306473400695,0.18018162567845256,-0.06737013022190685,0.05401793339301112,-0.04304388031622709,0.05276219928996372,0.0967067992003111,0.0034405990128551843,0.09279401511415374,-0.01720745798242135,0.04880600764684453,-0.049608187866154244
SFTPD,-0.022754967688823992,,,0.05184268732838172,,0.04405906632386277,-0.0033272811571731504,0.041548933305732276,0.0021336422763615394,0.03705256870023222,0.0063163060355050146,-0.0430140213697546,0.010117608896937146,0.0837733795336601,-0.006827413984831418
EPO,-0.01894920461223513,,-0.026112856596702108,,,-0.009207362947211745,,-0.03216523100604876,-0.03852571929030661,-0.021702508347431843,-0.017040224131429537,,-0.014371076930025106,-0.024150781391094254,
FGF7,,0.034914274854638605,-0.011730267100658814,0.02555867801788512,0.03630693974914628,-0.02031488693897787,-0.0027528710837615056,0.030432283827949873,0.04197988202556141,-0.03166471953156983,-0.03935073494757487,-0.032077008553139774,4.990258675043732e-05,0.07293550313697629,0.03257824957800797
CGN,0.036982402263028215,0.024141050904774673,-0.010581517764563144,-0.019650626043534423,0.05344771957248265,0.00287441723420457,-0.02414051476734362,0.176918140711547,0.04718414720429705,0.027083272632655968,0.03741644744799951,-0.005337780575329934,-0.03180221361595702,0.0706097272507162,0.09139511148022919
FGF13,0.011805461460638366,-0.052812298224340075,0.04579904675435281,0.0076142960929663035,-0.1535940963046677,0.0013482241163946952,-0.007333662210047028,,,0.06650832889478656,0.0015737751027878008,0.005009473321145446,-0.01976423642952774,0.05020765337365683,-0.02351701698382242
CXCL13,,0.17703256135645473,,,,,,,,-0.008753987373110193,-0.011946556624855722,,-0.03161184845612294,,-0.027671740814754753
ACTR2,-0.06438514792270399,0.024857178208192554,-0.03884865204903132,-0.00892291650842433,0.056660175481423006,-0.025171124978872497,-0.04315180546955331,0.01606317841859993,0.012098106718771214,-0.01270255141245842,-0.018382809108792465,0.07463099903292661,-0.023903186966017356,-0.046262730747602544,-0.002993195591696456
SLIT2,0.03330893047816122,-0.017817063218266385,-0.0467103642635879,0.034586101591339666,-0.03684636542410917,0.019033012918821094,0.04016352182221088,0.0920319535678754,0.08719952103378777,0.02025937024468182,0.11023078733405214,0.03852575108931957,-0.010576725530128638,0.02239387260672489,-0.007476781081812998
LAMA5,-0.06343871114941683,-0.004096069612020903,0.016308537556437987,-0.05974187582452814,0.0698126604640567,-0.010328607281386078,0.02711199472006322,-0.04878202098851205,0.11868827786408369,-0.06632438585682895,-0.028549659348385825,0.04263197497310579,-0.04878469580959831,-0.008349297852602569,-0.00969209878532435
TIMP1,-0.03687916431746947,0.027928709653726683,0.006005743864112724,-0.052020911047832755,0.20549849726222738,-0.006973050076090266,-0.0037308509059450555,0.01427417142303746,0.1339723202290232,-0.08263820857189709,-0.044896542591002855,0.08681412184305623,-0.03876468450910058,-0.04927085632552119,-0.01871786979170068
PLTP,0.034438328405768666,0.03667572595185497,-0.013556515049765678,-0.08374099479828351,0.17910454290793798,0.01517760860258599,0.019134082621129797,-0.056375375085832985,0.07665268455503566,0.07290194349299724,0.026574664473138384,0.12499521156596256,-0.05539119137808771,0.0689467935432116,0.042368637351388884
TNFSF15,,,-0.019795701616795048,-0.017235793229491134,,,,-0.05144854361947327,0.07633609876187092,0.005591855408227827,,,-0.012034280134144542,0.029090417721688286,0.01781496583998296
PRND,-0.014102524896438498,,,,0.052514513245712574,,,-0.04614951052474247,-0.040920754673993975,,,,,-0.030957373378526894,
NPW,,-0.0027015268823800827,-0.024237288833662315,-0.015269973794471292,,-0.012399692689873135,,-0.08486876968832549,0.12935309088284647,0.0018706650598390433,-0.012128538181737853,-0.022127785784426156,0.009745720303705682,0.08397005007860285,-0.04265650430756855
SHANK1,-0.017049475087384195,,-0.017436271188435187,0.023988275703261914,-0.025631416892216503,-0.01308278215089641,-0.0035815544737176496,,0.022790855201723022,-0.01588945207428504,-0.020464743516661676,,-0.04205300217818489,-0.032683647474085836,-0.01780283727063966
PTHLH,-0.01589044079461709,-0.023625472165555494,-0.016805993399680173,0.04436875966027992,0.039403990363694325,0.04204317323899168,0.01648496913324975,0.07972707946465098,0.049559170983473545,-0.010781743186479224,-0.015796188492213602,0.05013306580006356,0.015105645850675193,0.029950932827292484,-0.007519959465212958
SYK,0.014638584423983116,0.00772468428053171,0.022818121963249283,0.01424320955472385,0.10055503029591151,0.004387581829305985,0.008668752647399205,-0.07227861977967945,0.057096141341369276,0.03323300648300356,0.011626450201662815,0.019896064285199033,0.0009715355312989662,0.11011778885573087,-0.04963621180191451
FARP2,0.06959088227682585,-0.028709707704327167,0.05337094247967114,-0.061721766666459385,0.0980524977765425,0.01994002468360477,0.007642656545467244,0.03609992519931068,0.0003594747853955924,0.10563570662195862,0.005030068386497924,0.013481916031624816,-0.00085326437815425,0.10006492194211801,0.09780545933157855
P4HB,0.005161368668906383,0.05966984536576084,-0.06132676433168699,-0.07896301654548725,0.15246744299914097,-0.012123951558447294,0.012564417611047173,0.07123190486272984,0.08717530522381237,-0.09488307177069322,-0.04299358396626362,0.10213258690835064,-0.02818525880904678,-0.05823286071056643,-0.009496136312580538
TAC3,-0.002624874773618887,-0.022624227489754397,-0.00029730109730628833,0.05069276267703068,-0.0997347735681541,0.031570596205671556,-0.002834312699638681,,,0.039952828534638246,-0.03874739222221447,,-0.0088515094723501,-0.02040927921470497,0.006444340364403985
C1QA,-0.04124966973510767,0.02154485237288737,0.027430601723369093,0.017997931229468772,0.1931089855547765,-0.01894228783242723,-0.06979084157354397,-0.052321352414999724,0.13495869943642713,0.0834318989863145,0.04791696077651317,0.11255667532036305,-0.04608217824055301,-0.051137276133295835,0.06663437668039947
EDN3,0.003249313498060454,-0.020131667727763817,-0.03250687688374625,0.010132566878688538,0.03410816711016058,-0.01427095846253588,-0.04562957090057846,,-0.005379561737042,-0.030780504562333316,0.019340959264270475,0.0028359467168338017,0.0759469753381828,0.06728582045425427,-0.03156347425614149
