,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
BMP1,0.014418490406635622,-0.01941334560807319,0.032294055145890205,0.07526398417245123
NDP,-0.0016980691393982397,0.0025980739994624484,-0.0315653788661877,0.013772629055928654
TNFSF18,,,,0.04336857063704951
RTN4,0.010899898967308497,-0.009569048165263955,-0.025460790524175825,0.033818067219551294
HEBP1,0.029625315617429964,0.044214698894814705,0.03876628815070483,0.04141029003727277
WNT7B,0.0497086407071944,-0.015785964367383543,-0.0019998802928499824,0.05035158980935339
PTMA,-0.07569624354173296,0.0088312493625685,0.05650977672226121,-0.020225376808511993
CEACAM1,0.059259910763584236,0.013270308281892816,-0.01351765766452986,
PDAP1,0.04678107092791263,-0.05843748354448703,-0.04151026009574977,-0.002570200946723265
QDPR,-0.01675440165324793,0.05693743340002774,-0.05357566255502894,-0.03146478166929134
POMC,0.018553153408390304,-0.03392511826114435,-0.02211311218353496,0.11577684119837336
CCL18,0.022486392157301444,-0.02412569405682933,0.08528026409923174,
CCL17,0.061098850141658334,0.05554419727137807,,
VEGFD,,-0.014481557259069423,,
TNFSF13,0.055873455580804435,-0.005041168339818497,0.008721968875296028,-0.037440569258542694
WNT5A,0.052440101287150105,-0.04299043219947505,0.004958055602211766,0.055924790025517264
CXCL8,0.002922180866654811,-0.09324502588487582,0.04793045711555835,-0.0019431183060741968
GRN,0.06875368554208498,-0.04060658998905493,-0.032970899089680566,0.05027948032667741
MIA,0.05249750478053951,0.01698603474296039,-0.01848131429543152,-0.008685044255741162
COL4A4,0.0810618400738849,0.09888542538768692,-0.027242752328947763,-0.00411460719222742
TAC1,,,-0.02332181041532054,0.06239033351002317
RARRES2,-0.021311190221651944,-0.026849272536989505,-0.01604198330343304,0.04186815484900911
FGF7,0.043904872796238205,0.0060507036810433555,-0.030466707014904736,0.036194348180254875
EFNA2,,0.10599034008667287,,
HBEGF,0.03133914653951396,-0.014152027184863927,0.018167625477927787,0.09792642164574479
CSF3,0.02267828098941976,-0.06504287777297317,-0.019379408756106446,0.0512214064920289
PI3,-0.023833466354285165,-0.09525900006733203,0.06038731324192401,0.07415594850212408
PCSK1N,0.0536875353025867,0.017816019303338763,0.009441107644358338,0.010819864327264032
NTS,0.08330091586578808,0.03264961364914469,-0.02836000569554697,
SFRP1,0.05417947174598377,0.031350546880294275,-0.0049444545466003935,0.09746337979526934
CXCL13,-0.019182817802117627,-0.023838452014295127,-0.018294620305488764,0.03483097316760622
MICA,0.13176578617178672,-0.001131387371108896,0.0043423647626477,0.026254137883207924
TG,-0.02853058278083947,-0.020652263935705625,-0.01594955120152648,0.03768729929068366
ADA,-0.04559688969930392,0.020758309135689934,-0.011461658187606921,0.0020325311865338866
LAMC3,-0.03163102180467427,0.016297327697844505,-0.02092503203059375,0.052140396622885686
CCL7,0.05220352809144131,,,0.01606386028869724
NGF,0.06370781608483204,-0.013578743054668933,-0.03327020987398998,0.031017067677419498
TNFSF15,0.03702731056225684,,-0.012034280134144542,0.035267315304284425
HMGB1,-0.05862249123556997,0.013873403849059078,0.005598176428121156,-0.02834189331834016
ITGB3BP,-0.050987741187512724,0.01829772089550578,-0.028662627796662846,-0.0051610691391322195
AANAT,-0.028231991639012567,0.17814300349111203,,0.010974934421469237
RELN,,,-0.014536106219093087,0.07408943786413281
IL15,0.0543353800817564,0.028920133008562672,-0.029355313048465385,0.05544136565146363
UTS2,0.04860104650887836,,,
BSG,0.06596069320120329,-0.02441484068308995,-0.0015960697223432391,0.06259170310927599
ADAMTS3,0.009900497009270832,0.05663615496891215,-0.044038554833987206,-0.012403449771863556
CD34,0.017257459022789343,0.0014240716019978754,0.0009702943703710282,0.02197070884064146
PLAT,0.06273354911408385,0.01707997790800035,0.02471625208295527,0.07520351636611698
NTF3,0.03144542864985142,0.07946573090246624,0.01770624252021794,
CKLF,-0.0003319144705094849,0.045730281343145156,-0.020431715633577825,-0.08590075192567292
CD24,-0.012797357009269632,0.07553768443214909,-0.06767450696439908,0.039488068440873075
HSP90AA1,-0.017544129962871188,-0.09754320792625665,0.05079664216201491,0.0022848879320922495
BMP4,-0.01614791908075348,-0.03677225866509233,0.07675318745734487,0.018197351339625762
SCGB3A1,-0.029762170605587536,0.007510512199400101,0.09384627876989388,0.0028798369336425133
IGFBP4,0.052097624458141985,-0.03080326321060252,-0.02916436112890732,0.06768102257569532
RSPO4,,,0.026724704876180165,-0.03389024340443566
LEFTY2,0.004412528630546225,-0.015825840784044046,-0.007043372636613195,0.07895308825544649
PF4,,-0.01261543072271151,,-0.026548145327575868
ANGPTL2,0.017106955720608722,0.0651700447507059,0.0607216859868251,0.087602684036641
LRIG2,0.06150969231989056,0.02598963965230177,-0.020472610754920986,0.03637855983760123
ICOSLG,-0.02082764345907342,0.07393861361412254,0.027251091813448595,0.09968192206939021
WIF1,,,-0.015645715708879966,0.03750069874680619
NPPC,0.03653456846871136,0.01006978514278032,-0.011242011015070023,0.022175238651123464
LYZ,-0.0058506938242930615,0.03237186540646533,0.020955347164369243,-0.02791701959738105
EREG,-0.007875500201324876,0.022672760282024338,0.05356964412519121,-0.030564779703199582
SPTAN1,0.03174632521777351,0.043883962866295714,-0.013872462706088221,0.02570700397035406
PTH2,,,-0.012748551601622317,
LIPC,,,,-0.04140024349383509
COL8A1,0.030193786202079603,-0.010484645360434216,-0.04492001434295271,0.024989187331531843
GSTM2,0.001016729444155046,0.00336236897002069,-0.0134172001219919,0.09494650452165969
SPX,0.021422644657954484,-0.01566366972877686,0.0030841655820662357,-0.006792692161186532
MFGE8,0.027407287577634193,-0.039713076620774335,-0.025341409002739314,0.07169730068472509
TGFA,0.0022345813869558864,-0.00488858634176569,-0.034915743059534994,0.13450258361101905
SLIT2,0.015384803669658276,0.07063188556673783,-0.018631197784163143,0.07131135533514478
PLTP,0.027168542718684015,-0.06343971944160062,-0.015784357521199978,0.05065173039520038
APOD,0.030139019765793147,0.06990883216893545,0.060933088697588754,-0.03679535229406916
B2M,0.04156175703371568,0.015155310318318462,0.006752392101367414,0.04757985498451844
OMG,-0.02901100170557283,0.09094513426279732,-0.016771715399197147,0.033895476231085506
CXCL3,0.017254796158743917,-0.025283174461157243,-0.019763880687795464,0.02541935527149976
CXCL10,0.021852237231936668,-0.016920949768223982,-0.022997528964617913,0.047061650757245346
RSPO3,0.09570389811583277,0.08639084662299494,-0.05895809539324917,-0.02512844780747808
CORT,-0.011980420209128134,-0.013201407058124339,0.013575611651776133,
NCAN,0.02639134442411563,0.109287769163609,-0.009879210164724284,-0.002365006331623624
PRG4,0.028708586215144775,0.0010519239501608926,-0.040134692985295546,0.07274903866152439
ZG16B,,,,-0.02264829073720767
TGM2,0.058804700617175076,-0.026432599476513812,0.02966341995427753,0.03052140226209997
VEGFC,-0.018312987858835523,-0.010825498261040527,0.050799077333049995,0.06954675698464742
WNT6,-0.0480407327427409,-0.02453540507070583,-0.022337013991709707,-0.0017485999734802398
NRG4,,,-0.02222530473057149,-0.0351937394336362
PMCH,0.061650453924495995,0.06896221629217278,-0.012796412833528368,0.04828705698856367
COL9A1,-0.011979837269908231,0.08849468564835448,0.0005088813888906891,0.03283887476694531
GDF11,0.0336237315342491,0.018446856071800084,-0.03928560963418197,0.01886916071961934
IL24,-0.02438776783703941,-0.012414284093758684,,0.0926623649917819
SORBS1,0.07881882563547381,0.008895651746730064,0.07921662827517378,0.048591353255
DLL1,0.033169072013311256,0.07152103570034611,-0.021827247971884574,0.1110611054009523
TLN1,0.018840323660431656,-0.009700112068713514,0.023552730478875922,0.07198115251331734
COL2A1,-0.00034994227237480154,0.01746330204085686,-0.02695770517852749,-0.015568346904506128
SHH,0.019116860092233148,0.04579227673739391,0.004681215660529834,0.02227769270022609
PON2,0.12022620437455031,0.013602549601315484,-0.06130596817337249,-0.009390722358970401
ICAM5,-0.04733781648990718,-0.029370252750910913,-0.02549545357751071,0.052759291560237384
HPX,-0.02241446184310094,0.016873837103660784,-0.023926792508019348,0.045142924685889506
SFRP2,0.004598878461522999,0.010827651542052851,-0.00476049108622103,0.04534584670212742
CFC1,,,,-0.031140921926677976
CD70,0.04762220972315694,-0.05307490115483923,-0.03236565986719652,0.032377190897755294
HP,0.01122945108618677,0.056630895205754726,-0.0011649348920277417,0.10238489658913287
CXCL2,0.087159701517432,-0.003901620925437328,-0.025662079172212048,-0.020423117933089496
NPPB,0.0021446397046267626,0.032917718325306926,0.07716174584298202,
CCK,0.012829325689955198,0.10665787842824917,0.0006251582177294793,-0.0795200630632325
SEMA6A,-0.01725276755496538,0.013641090894351941,-0.023307849511483753,0.14895565302752697
IRAK4,0.024491331697958193,0.011165183223590289,-0.0019695983203568764,0.02153854672693166
GSTP1,0.043897744968265484,0.049914002236149065,0.03829906772958716,0.020196372397149373
VCAM1,0.06438908682741974,0.009613801391809666,0.021257687643918655,0.08483098675010103
NXPH3,0.002238675021244184,0.13490765804198487,-0.03844521327840693,-0.04137611209984486
MTMR4,0.02814938505587458,0.06252910997897554,0.05744548060760165,0.1003424814087951
LAMC2,0.055707544044107375,-0.01630343839637866,-0.012420914611446841,-0.033890262060923465
IL10,0.0022129059646048823,0.027599492307406836,-0.03093061845991235,-0.013775802503087532
SEMA4D,0.030494751071826542,0.06658260858325059,0.0349218552480032,0.07098061721227804
TRH,-0.008500715780495697,0.024492691585508868,-0.0476210095352838,0.06488064220699932
SEMA6D,-0.01247837838128513,0.028088737434685825,-0.012429777217900033,0.08076575293598887
CEL,0.03467504582153311,-0.02026796495755601,-0.031442561182989444,0.02178078914009918
PDCD1LG2,-0.029017615637375625,0.008134395464619,-0.025469570802835084,0.0083094029997472
SPINT1,0.06098413310392292,0.03895724250392018,-0.03583210739138221,0.04091117986854479
