,UKF275
BMP1,0.024452786263251217
NDP,-0.027390090765894357
TNFSF18,-0.011674764661574738
RTN4,0.007883066577644385
HEBP1,0.006770366066416941
WNT7B,-0.03346462612583523
PTMA,-0.06568205361245415
CEACAM1,-0.01836162348633581
PDAP1,-0.06325978012157596
QDPR,-0.042439443055282584
POMC,-0.013546473694648937
CCL17,-0.01456070453984554
VEGFD,0.05798804510945779
WNT5A,0.022598008390911896
CXCL8,0.03174178040787292
GRN,0.033150400606991974
MIA,-0.0096744175450231
COL4A4,-0.015201826028453276
TAC1,-0.027562435454631336
RARRES2,-0.01619926844478643
FGF7,0.06445412836548967
HBEGF,0.06244475392488291
PCSK1N,0.0019235929371730202
NTS,0.013898420424792054
SFRP1,0.024698915882464357
MICA,0.02703861478271335
TG,-0.014669358795969116
ADA,-0.005978693409625784
LAMC3,0.008734150373131402
HMGB1,0.012102346680276507
ITGB3BP,-0.0013719176337174347
AANAT,-0.013192240093214668
RELN,-0.029045054216034576
IL15,0.01183181267789855
BSG,0.04516465537503969
ADAMTS3,-0.03349911904569599
CD34,-0.02454006662015337
PLAT,0.04033505773979871
LTA,-0.012705502056198489
CKLF,0.049319446987001594
CD24,0.0046021116476461415
HSP90AA1,-0.02486405005779883
BMP4,-0.03644306954567041
IGFBP4,0.03541330382292908
RSPO4,-0.01477727238263597
LEFTY2,-0.028903083308991957
ANGPTL2,-0.026532407506481056
LRIG2,-0.005335842005653904
ICOSLG,-0.015787117836592215
WIF1,-0.011403271087897229
NPPC,0.00272901490065608
LYZ,-0.0033200469762140177
SPTAN1,-0.03233331490523954
LIPC,0.016989640676241938
COL8A1,-0.03292808524063547
GSTM2,0.014343417425279805
SPX,-0.03379346970557873
MFGE8,0.09321155556688242
TGFA,0.04971697842826798
SLIT2,-0.007090788918518301
PLTP,-0.0014815486855730036
APOD,-0.01104274829568301
B2M,-0.01057943509371181
OMG,0.006298314773983786
CXCL3,0.016786835854255135
CXCL10,-0.02239371808585448
RSPO3,-0.022318836142825735
CORT,0.013511578730147909
NCAN,-0.04388926744394508
PRG4,-0.004344689177198566
ZG16B,-0.010095674769840985
TGM2,0.030703421271047752
VEGFC,0.014594536506199372
WNT6,-0.010128583061781939
NRG4,0.008913416836792979
PMCH,-0.01477727166947297
COL9A1,-0.02705772694231715
GDF11,0.021209046361659836
SORBS1,0.00013404924968256322
DLL1,-0.03289130103229373
TLN1,-0.02589260173693952
SHH,0.008308820804554664
PON2,-0.018806939319324166
ICAM5,0.004627146176509858
HPX,-0.019812136027392117
SFRP2,-0.01651211980932301
CFC1,-0.012705502824057613
CD70,0.012186789571340994
HP,0.04961517348954773
CXCL2,-0.013541145861296006
NPPB,0.03911537883317525
CCK,-0.05159161317470775
SEMA6A,-0.0012750825672457112
IRAK4,-0.013311876636272715
GSTP1,0.044553904113688675
VCAM1,-0.009770945844089428
NXPH3,-0.02727237238425295
MTMR4,0.01029357848522038
LAMC2,-0.014005706628671559
IL10,0.02401758271501825
SEMA4D,-0.02957807456156543
TRH,0.0033821223334438927
SEMA6D,-0.08054341139698973
PDCD1LG2,-0.015140595195743276
SPINT1,-0.012464818963421886
CTHRC1,-0.038362870335210464
PODXL,-0.004429399932442842
JAM3,0.044178571828170615
TGFB2,-0.005866003294596352
COL18A1,-0.010560864507608025
INHBB,0.059377776107276486
ARF4,0.035998163232693364
CXCL14,0.030554812799156755
LIF,-0.010226133871152421
MATN1,-0.011265181979487428
ADAM28,-0.0325781342221039
TCN2,0.03250269243321052
THPO,-0.023126930138368626
CUBN,0.019899282526274674
TIMP3,-0.013168102185510358
PIGF,0.05904502865480167
CRH,-0.017734026028506437
BDNF,-0.024096817430406908
CCL5,-0.002774966621880452
GAD1,-0.03659454510310573
COL14A1,-0.024470413095930274
HLA-A,0.07139597221362641
FGF18,-0.012071086304508753
ADM,0.0067805713330421945
GNAI2,0.015593508840756136
COL11A1,-0.023054442067485182
NUCB2,0.016049744764091746
CXCL1,0.021729601040314184
VCAN,-0.01220856002007572
MMP7,-0.011125454928088967
PTPN6,-0.008774893547439948
PTGS2,0.005434827688882403
XCL1,-0.018273143444103617
CD58,0.01937911260558798
TNFSF14,0.020554855861563207
CNTN4,-0.030820375283840115
INSL3,-0.012828819659370643
MFNG,-0.006526368844196005
ICAM1,-0.002659984738263779
PROS1,0.042281655011733976
CLCF1,0.0457872269568661
PSAP,0.015838728380720733
EFEMP1,0.003275488855197031
C1QTNF1,-0.035110003682646204
ALB,0.2043429269450691
EFNA3,0.07628635715093152
