,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
PROS1,-0.004195670592787247,-0.0942867841159302,-0.08804765427249756,-0.009647066402067812,-0.03490136341753734,-0.06916632372596417,-0.09758684686505999,-0.32572931453259796,-0.05443210583164716,0.014623041134578406,-0.01716499674190749,0.015224194156084633,0.008461528846143228,0.05212653463438454,0.0430666504065221,0.01119673536342706,0.09729677815512029,-0.11801974026950088,-0.12839463210960558,-0.08661804638443589,0.013515105821907214
CLCF1,0.03071685040188637,-0.02246234695976087,-0.07493374943083092,-0.00844284243015777,-0.026123041784085782,-0.05808940031972907,-0.05896505934238733,-0.013983382552066687,-0.07464753840753652,0.04593492716024521,-0.09715062988019821,-0.04478115545885904,-0.08047781833104024,0.030454154974631168,0.03773069186783317,-0.06850954123520679,0.10092352233528135,-0.0015693840622403048,-0.06315565865718885,-0.09055498560401949,
PSAP,0.010727583566538024,0.15474922740267763,-0.1356096637346888,-0.08175384485124908,0.0015845542499229297,-0.01185861788772605,0.15286877639385138,0.15915321561899484,0.1005802644607408,-0.03886301075355946,-0.09906512842190865,0.023468001080957743,0.2516190252518975,0.15211437911216902,0.1322974421597417,0.12319376614282843,0.09878972940884122,-0.02612476650530307,0.0006718881025237054,0.12731511189285555,-0.16889647412878203
EFEMP1,0.008911858846891326,-0.060107408435293865,-0.08986489132378435,0.010603674440985474,0.10546490451709044,-0.08421680843637334,-0.11283920491229034,-0.32869800912717567,0.0698547712654993,-0.05202853788275617,-0.2880894930901159,0.008066692659458597,-0.11012882152921824,0.020936789009970425,0.09811146548551104,-0.061544718943303024,0.14684899009937002,0.047630537665653144,-0.060337221557863745,-0.1058358411420351,-0.12394267439315945
C1QTNF1,0.0706198992981276,-0.17842596068042973,-0.07395605753205077,-0.025309619566137705,-0.01589481863547025,-0.004317389133233915,-0.01876035915782614,-0.21020164014239726,-0.09026368096982912,-0.00673059895978539,0.044547411792069974,0.0015262983004436495,-0.10690442282265247,0.031107055442793394,-0.012840140351441336,0.05894172576638021,0.0468240550621326,-0.10214035165502897,-0.057956599871502,-0.14625859853481166,-0.03780017144845717
ALB,0.06082621789171155,0.015758718371576063,0.027341765350222386,-0.019067359324400613,0.010008964109248873,0.01008140076737989,-0.03850246699829756,0.029866222629853372,-0.0061270705491244795,0.02887723249152598,-0.13430285491827895,-0.013196858910430301,-0.03312285206442791,-0.052586415922504584,-0.05670843400793931,-0.07117981252322418,-0.05502092477710031,0.0288502021889874,0.017449175920766818,-0.06863760667784506,-0.07270922821092891
CCL13,,,,,,,,,,,,-0.02515187297570447,,,,,,,-0.022177314967647927,,
EFNA3,-0.02171041427796365,0.04645859087614329,0.03900411177048333,-0.009320333205221173,-0.01876125722315704,0.05598720876560652,0.18052424199396747,0.4149682131777425,0.04849169834911558,0.014106803855035653,0.3060923391392229,-0.052900458389389636,0.04808861699655594,-0.0060147154979494225,-0.011859074435517904,0.06417251940789458,-0.00041195301541685665,0.041898144236000336,-0.060224304675598014,0.15491395922508486,0.27129654353811866
DRAXIN,0.004444956817796942,0.09597156633547597,0.004264091189586662,0.057514563777008046,-0.02435870512978008,-0.0029107876376250922,-0.08693284101109838,-0.24180500434477012,-0.10625800635895784,0.018538460532139745,-0.03068400096988212,-0.02010240926272357,-0.07739474894274834,0.112976201654328,0.06796769457871916,0.12330244636273606,0.09159753474924998,-0.023520687886813132,-0.08816303118231832,0.06772861306832674,0.08732718147595986
RAET1L,,,-0.007008472405234923,,,,,,,-0.012033813952998842,,,,,,,,,0.041470407543152926,,
NPTX2,-0.023590752516098108,0.2528844524308277,0.1897924182284809,-0.023789438441102834,0.036865715681687325,0.16497597865565353,0.2386337942406201,0.4413752356569221,0.17364948016116516,0.03369589668405479,-0.043887788330591586,-0.0033350520554371347,-0.0738830654575896,0.05245726854599663,-0.004652694073090354,,-0.014915510512035258,-0.0605321673491942,-0.061758622000018186,0.11253593910030923,0.1807348852183311
FGF11,-0.01716932939074365,-0.10714621366117318,0.007524325647719565,0.030529689336332346,0.00011670863119806472,-0.06686551987849054,-0.15101340566696225,-0.2255686018027702,0.008057031693235428,-0.01190866145229728,0.028680627086797385,-0.04698157002340913,-0.1165468979962935,-0.013879509314952732,-0.04093898624784326,-0.03425386766890538,0.10383133168028413,0.02960103917826992,-0.07597964114127843,-0.09186372520046612,-0.0016309067949709934
CD59,0.05590859899036502,0.12730559374778264,-0.07547814736118522,0.0017296805174937524,-0.006741951396850818,0.11056224242048987,0.10522189026382951,0.26577738184917604,0.06892359654590825,0.03655034259216809,-0.04866299869339339,0.052218489942270796,0.14834814251471043,0.03677662205293876,0.2588959640686141,0.0653068967094217,0.040885234318055956,-0.07056239366088259,0.05178517946376641,0.20164188132453847,0.10897471804338672
COL9A2,0.027271241199417536,-0.021251188238791404,0.06254092073920776,-0.014002388315889798,0.05183839767136752,0.022327368903952666,-0.10186672069861823,-0.18700924277745037,0.08824715132341715,0.02438371604096362,-0.10084819253815337,0.04217739607219959,-0.07735345473153715,0.030532924860911772,0.1036869949147541,0.047171029271584695,0.10311456865891405,0.02684555951804775,0.09601886378275008,0.07579753351897657,-0.12698247402688526
DLL3,0.034740423814427504,0.25996037425846236,0.04319465770814475,0.0015523802764088196,-0.05208763711271122,0.059786962844106006,-0.09788408651421465,-0.08754921555658277,0.11003724045252354,0.021154635918248125,0.16888763421710462,-0.016910714141817343,-0.01873734909035284,-0.1145236148975535,0.1114597510638322,-0.0706527869859685,-0.03849806110606105,0.05826901658289585,0.02863070243240738,0.07279311954469635,-0.033199723442814966
FGF5,,,,,,,,0.05678858740210469,,,0.07396878981930291,-0.0051300857864371805,,,,,,,,0.011670037302724295,
LIN7C,0.026406939627779975,0.0348920467609514,0.03997067058950774,0.022483204566381275,-0.010256059650740624,0.029936940924898323,-0.010356553794344265,-0.08622164051447308,-0.045820695967747696,-0.030161593084030085,0.12781833038795773,0.012093615105134478,0.026444508263376756,0.011724502233814958,-0.033139262960585544,-0.1002341523032274,0.011057861864922042,-0.039895015720567445,0.010402760243533309,0.017883897215500103,0.19020357198227505
GDF7,-0.004902076617762075,0.06179009520602279,0.008999425899086989,-0.0036597254834187577,-0.0010301532778212081,,-0.02319366204635341,-0.04943513540956694,0.0404360800698091,0.028871023467131888,0.143057303111823,,,,,,0.07092589855947679,-0.012675041827231536,0.0066155967836981425,0.019673285862761947,
PSPN,0.025972896645795926,0.014970291390607113,0.03397047048330815,0.006306090943012377,-0.014903970193035663,0.0924814153357763,0.03574380284852507,-0.07483111982180529,-0.0622267640095606,-0.03205755375925186,0.04159402497346936,-0.03855833204612973,0.00883450369642085,0.12130941421377324,0.09974625054800859,0.06739588682631077,0.10167110641702741,-0.047737970362016595,-0.04740499939855558,0.017457304615044272,0.08317024376838024
ANGPT1,0.015932359580929097,0.038853473883384476,-0.0280939372422005,-0.016389323308479434,-0.024045369553113975,0.08673167295974281,0.04739150595557509,-0.18622732230589867,0.08882955225732024,0.031485330613454994,-0.13163812855479853,0.026121350231822313,0.026392449216919453,-0.012794183480387659,0.0929667523422672,0.1363883222844648,0.05437657586400355,-0.07854307822000445,-0.035022666266471617,0.06983569109191545,-0.07960991072764816
PNOC,0.023752869132007085,0.1561259739998133,0.05995975866307439,0.019379086531787527,0.008243636315211664,0.18169186836405687,0.15640298549817028,0.3818008644802945,0.17775978873706805,0.07562969080506221,0.20067414093164646,0.0440936681799112,0.2034721131595648,,,,,,0.10239164332155772,0.15684064088320163,0.151538554852642
L1CAM,0.027646098446262844,0.3385235555312912,0.15342824641569058,0.053855566585826554,0.04151605055408605,0.04314711956743956,0.09909243847668549,0.32010992050672543,0.04833352855159275,0.04003424851844983,0.23931920909846488,-0.04271530276958524,0.3606183980283758,-0.006373348676712605,-0.01237487220450239,0.1029350473993766,0.017034049394116207,-0.03295591874944562,-0.10772377786906227,0.2626547320616558,0.18002504345409437
APOA1,-0.051530356878450374,0.0028635525963002667,0.040089607473598576,0.035663040176407326,0.017623864933492238,0.013678172293122078,0.006999073018903662,-0.04613288573524322,0.04062364238033272,-0.042509529272664645,0.05551901739104512,0.12241426809032264,-0.017426207237425523,0.060398352022304404,0.011581245125705407,0.03712016331551991,-0.0449679389872787,0.022250029881977173,-0.025078864410960345,-0.022183852070351433,0.012513026187070477
PSEN1,0.002422390382554196,0.010081818715019378,0.08080075147030294,-0.028893713899175118,0.047472188496138566,0.0015566118972492394,-0.00687782048951126,-0.10716895297352956,-0.009324363105590533,0.021259315651114972,-0.1409344192522148,-0.02776569630822275,-0.10832867446810174,0.03833363507566968,0.14719276672668422,0.022209561044650834,-0.04480709741437297,0.032657972130692936,-0.007178799592814393,-0.026712543092852276,-0.057875208180122824
CALM2,0.008730502833999077,0.23904459571640088,0.09014044283408305,-0.0487790156620339,0.02180614056976934,0.17180483448243228,0.2153689022747904,0.40725653125162126,0.1552498103547714,0.07744608980063611,0.34839207510146464,0.05592203142450722,0.27966562790539157,-0.023872153151639135,0.02567983592012956,-0.03800756172937052,-0.06410927645746085,0.08091248072510893,-0.024924750158428363,0.18377921863988955,-0.008907737710405563
CLEC2B,0.05726583370006641,-0.10328022101785954,-0.03919125010684631,-0.004354464020985639,-0.004323691562283409,-0.029147433752155793,-0.019303514414415985,-0.25268101168216117,-0.023804990502724287,-0.014673822887837475,-0.08253543924893451,0.012060810305647587,-0.04588062543699544,0.062282038337472014,0.003630037741341965,-0.07254047482256984,0.06303696813677159,0.027030672100153193,-0.06569401939557801,-0.0630676351737935,0.005401473583355863
NTNG1,0.03407603300227118,0.15955773074142865,0.07438278364897438,-0.01757481229642201,0.026316325407534303,0.05026365956535365,0.03471895597862256,-0.04330060044306598,-0.0007771668965590223,0.04199653218251753,0.19012619107985185,-0.003975233737723753,0.2795382971108241,0.0639125488905218,-0.04743159383717928,-0.06714856704238405,0.07718253165719315,0.058317753720575564,-0.011972665400428982,0.061956301475854125,-0.012989426699878811
LRIG1,-0.082779937664328,0.012876084464454412,0.0066510432166087905,0.13694007956745802,0.0973887182292511,-0.07040103668065577,-0.07894087432734159,-0.2825273976309945,-0.05287685560098386,0.01831053559542114,-0.09967957764200439,0.04711387317186275,-0.15155578886622514,0.03286392035522444,0.16149012191372358,0.030029083400995152,0.03833661328039014,-0.07984722031735829,0.11465249824858155,0.06361167652247647,-0.029003928437095997
CPAMD8,0.06459134433386073,,-0.02572626874304073,,-0.023182093895692167,-0.02452116350503341,0.07206739799174766,-0.018467252265764778,0.06807689266034142,0.03536280458130362,-0.038236775597077825,,0.16325415182795175,-0.05171677353946723,,-0.0031640980978077165,0.14289985620586457,0.09807797959361723,,-0.0047672499253623496,-0.07609829523357624
GHRL,-0.005394566402169505,,0.10704846666450973,-0.03454332024758546,-0.023144276458370198,0.008611061362396812,0.03644692327631914,0.014318870899980532,-0.04084105799784914,-0.008088937962081311,0.019549255957399182,,0.025356484915795088,-0.03670320642236575,-0.0068094355512777725,-0.034653850940779225,0.03154257876406361,0.0316129965844416,-0.01738573564899154,-0.0653621166132545,
NPY,-0.016854248554227,0.14715871450850798,0.030081622668883715,-0.009797067965479132,0.02087776586647459,0.053354433230222424,0.12832552110712228,0.2877873152991379,0.06468016741572759,-0.005525249919667208,0.030772586725976433,,0.04349251675039383,-0.03389904702142441,0.12695875799483528,,-0.046217464516540734,-0.05880444302583062,0.02326416187611798,0.140566401594576,0.01760607454870501
MMP2,-0.047113496320554456,0.10196841648960252,-0.004015758497276505,-0.004907308388943742,-0.037734816986185866,0.0477249608246648,-0.09369618171350699,-0.31892811047112474,-0.013261954800581795,-0.026286536170721138,-0.07743095885204485,-0.022598176971660316,-0.2337567287112719,0.1445968089981496,0.21196198515200587,0.046273111572397954,0.11297273588383246,-0.029187355309971713,-0.046748929882838866,0.07355889618645689,0.15427291303344873
LHB,,,,,-0.02018985306533698,,,,,,,,,,,,,,,,
PPY,,,-0.01721248968094896,,-0.00046598598482660067,,,,-0.03076895175562348,,,0.0508501490344233,,,,,,,-0.035249842487650014,-0.002653385715610411,
ALKAL2,-0.002566029910457972,-0.0026819897496284197,0.01197420793449752,0.03753058881678133,0.026500115251017208,,0.06367297124081432,0.02325673191953281,-0.006575844036817964,-0.045485193713606084,-0.15209760334571928,-0.031120748922024124,-0.07736685220320595,0.03164373754654278,0.04414646426546147,,-0.008404984555568512,0.12534063072260113,-0.023271088077083172,0.005484330738908518,-0.018410711860368297
CSF1,0.045803674145875994,-0.06891098159115372,-0.021534008787748082,-0.008348616522037774,-0.0109927747806819,-0.10547900199249707,-0.10473018748460755,-0.2233212769256503,-0.0777690698152632,-0.03726878106674961,-0.14689040444272727,0.024160428841530024,-0.10852191590947062,0.10188499398365562,0.014628675735173968,-0.0991098246248909,0.04883336259930111,-0.0003845365377485462,-0.06066801278904784,-0.03723553144699572,-0.02707711578000145
SEMA4C,-0.021497066886135695,0.11379575840424212,-0.013410691722204266,-0.0067559431056143,0.007053813372547934,0.07265444035140821,0.0025908962259547945,-0.001399756986603439,0.017493383645590558,0.003317704990423436,0.03126369092015606,0.03609490699649152,-0.06277730186001146,0.02881585270502098,0.05409447707707527,-0.014551001735803329,0.10222453678596123,0.05083132061808746,0.018723843734561835,0.022458893003994004,0.0727195119959539
ICAM2,0.025351455256141166,0.17173708318157554,-0.022359285056848647,-0.04388662556265038,0.022584785592317677,0.12701397441146414,0.0066682949680321665,-0.10587094017639842,-0.0054440451534004414,-0.04092830662518849,0.046477112596833486,0.059168222125699256,0.0794054086062615,0.007645202259903677,0.13293597331789364,-0.03760009613258236,0.1719909544917747,-0.053525254721031056,-0.053861676021670093,0.1510330863464807,0.09736344562359132
SYTL3,0.11322524109888198,0.06563316227099487,-0.043119266365370626,0.0018356760661012038,0.003784233514061487,-0.042021154769116345,0.015577521914805034,-0.16551817778478078,-0.0700096280483293,0.06431291793723713,-0.04323447618228544,-0.004468252035344781,0.02195693727683789,0.008669159442557785,-0.020418791722017247,0.08821625300226037,0.015861147333396497,-0.08032967412921425,-0.04106971054957428,-0.07352543840389746,
IL1A,-0.025015310807355647,-0.016960801400048693,-0.03709025916860687,-0.012701200684266346,-0.011593783480077455,-0.05185492508452634,-0.05888866499844251,-0.06057934974906085,-0.08562567823583003,-0.040476415497412405,-0.013475369589204473,,-0.05496208579293625,0.04036305322149877,0.02878260764332555,-0.004431031619800441,0.04313783613372692,-0.05387026135372769,-0.02563676528719562,-0.06490234332054023,0.044667607302461436
HLA-G,,-0.015012918306799692,-0.0003157592698210995,,-0.02132439181211749,,-0.04055125835039436,,,,,,,,-0.011778692882403742,-0.025354690783199622,,,-0.029150137227936745,,
PGF,-0.033363564343362885,-0.10056335488977898,0.010356691591977524,0.0035655050638013627,-0.03633142702791972,-0.0015856274808201515,-0.025775205722155158,-0.24815323657285807,0.031454104575233365,0.008486186128724408,-0.07526502827263358,0.017149182855682236,-0.09633613680246705,-0.06406579496824034,0.12404349866310148,-0.003669021743782285,0.08752081742559119,-0.07108512898257056,0.010818114051696165,0.11440868256400809,0.032415504312589966
LGALS8,-0.04140957401842407,0.0435831878657063,0.012699058018414738,-0.016248152571733773,-0.020260309573235664,0.06502143385122759,0.06365793196526366,-0.037851926128382486,-0.024604400018974994,-0.016763467100629,0.1390771606959002,-0.027559240611188574,0.05730918587745596,0.07909667591405095,-0.06504351710720856,-0.0184482066156408,0.01671606298128609,-0.004462418285611125,-0.08188704438998663,0.04907954785689919,0.02852426463720347
DKK3,0.02758414343456574,0.24113530312311898,0.08609441760447181,0.010838073339946172,-0.04530573308776604,0.16055740664732418,0.24940212424778405,0.4098070874507857,0.11172929025734808,0.014290102168835063,0.3264334584232004,0.06419673016002998,0.2609802666996695,-0.010757322608291,0.15453003182865527,-0.042784170182867426,0.04950444112626285,-0.03826417981772036,0.09585403580992362,0.31267643646158894,0.12244690988465773
COL16A1,-0.02798027583898672,-0.04847681682006488,0.02992996283731284,-0.0068818352151131384,0.09210572210349763,-0.06266272305053663,-0.09416003007815674,-0.0834173827449682,-0.001625817411587483,-0.01121977239656391,0.02981813100454329,0.10538941470193366,-0.20226282675104063,0.07939288065790605,0.20010229759429016,-0.04976188855199432,0.08994918418964169,0.03299152344549932,0.018282096714451943,0.04168560989371753,0.06548648617987946
TPH1,0.03391193416880695,-0.01622591318108561,-0.013882688372474403,,-0.006717622117774021,-0.040715919399846735,0.038987521606675804,-0.05473294510340134,-0.07116212888425558,,,,0.01786564620056208,,0.003968939069338868,0.035886005212072004,,0.07421836658527464,-0.04552071000847355,-0.11144879653385151,-0.053806935783802565
TNC,0.03504424132132813,-0.10604835974026353,-0.08932203144879372,0.027341034923960505,0.09160831545235859,-0.08479340163375938,-0.22797578882247052,-0.41165761779464505,-0.19125589686923133,-0.0033424894046859338,-0.27806593928132595,-0.0472645053985446,-0.26386779612237665,0.08499960885062373,-0.04706621608228236,0.042305768519570276,0.15026811485570127,-0.029887450608791846,-0.10052826993143302,-0.07710921000087766,-0.021965274985589974
TNFSF9,-0.021528093741913067,0.1921073804535025,0.0015456397650056796,0.0023399378117751023,0.04310868053997502,-0.014848790121252162,0.057764083163096315,0.19280424093147766,0.05151844506705496,0.02850632621701075,0.08621980443993724,-0.0017951946167745966,0.096843800466586,,,0.02776340796743528,0.056653802639646235,-0.002166046532789623,0.020724081618348187,-0.008400511273103577,-0.029769067855841793
C4A,,,,-0.021541758727076706,-0.0003449348597817869,,,,-0.02141210562625516,,0.0012059571772663267,-0.014475367469526315,-0.030251596909993194,,0.1730276137916797,,,0.012583179765287071,0.07679990783666141,,
CNTN2,0.08193582800259865,0.1496199995437312,0.03235548772235206,-0.004701671293711031,0.021248547195071917,0.059112716913190894,-0.08362457614575201,-0.19772430141963826,-0.002802804141751285,-0.04171703206993835,-0.24667829865120341,-0.015327104785743801,-0.03046543012714827,0.00258544930481736,0.11412630028008575,-0.034978407836193263,-0.027608855783064074,0.044630799055180845,-0.01775463769150905,0.2534723335576922,-0.1672462590679274
F7,,,0.06148898996081426,,,,-0.018470535286994452,0.0007485945064390331,,,,0.10380049302973855,,,,,,,-0.016072692368189877,0.08293757779451495,
LUM,0.008275069448669846,0.011075407657536876,-0.007876424238717133,-0.03176004964408332,0.004359433210285138,0.009028277987251766,0.03111563732002623,-0.24455672902309947,-0.031754168108972906,-0.06321050124074973,-0.06351500341737161,-0.023885414525291863,-0.06110467908173149,-0.01721505235336361,0.14981746988825786,0.05715264920525139,0.08306269659084446,-0.06372727140112851,-0.07020513312892643,0.010992122645453016,
IZUMO1,-0.0205707755524565,,,,,,,,,,,,,,,,,,,,
BTC,,,0.018952466393678976,0.055432790248934875,0.01474236286881716,-0.014052338541788601,,,,0.027660158052419184,-0.026535155669461748,,,,,0.0239126326350386,,0.00983434032303297,-0.015553854622255081,-0.07407031515575466,
APOC1,0.021191884858185926,0.03744044594494498,-0.0502348688886818,-0.10788465138868104,0.07334057665140649,0.1564548719728091,-0.22730211680511608,-0.410829895149486,0.02747610787385565,-0.05858126249141445,-0.36165398330783716,0.02568702281816268,-0.23595271958110675,0.12340011091596871,-0.10617734334321248,0.005879258358248647,0.10561720069481186,-0.00669693849869083,0.07552341875352549,-0.12077458023658066,-0.16861314178326473
PKM,0.07753412560672777,-0.16920843229705873,-0.012722578593681807,-0.0064997886042186355,0.021967484695061556,-0.061147333090049334,0.125326675483331,-0.00659399723816968,-0.10271278507229276,0.059450987058758155,0.3147303821558855,-0.009734486076962989,-0.07091892073571286,0.17718595474967117,-0.12983663667532258,-0.010251802788056189,0.07968064805189898,-0.12316101487102574,-0.03437997910448776,-0.10289068973600271,0.1455173493501506
TNF,,0.06399334465090384,-0.043062864153099976,0.038332638911666175,0.002836786594522922,0.03301771326885843,-0.05936993519557663,-0.060374600909285224,-0.027096144990419083,-0.010281361854432429,-0.09839722360026751,0.10439299398122988,-0.05758528153884624,0.1561377463211865,-0.037587384243712794,0.010045434906446566,-0.005761060909974961,,,-0.046437654788891024,-0.048438428021189604
GNAS,-0.03897465475463844,0.11137084015772548,0.09168468773270176,0.020638155622866257,-0.02517444189639741,0.12505400304977987,0.2662037924603521,0.43842012053334395,0.08467897949519869,0.06640513605684102,0.3844068546943705,0.025093014078705785,-0.20488789047068176,0.10904068973012258,-0.10940177940715591,-0.0439411910058447,-0.006523184211789885,-0.1122282073045035,-0.157035664334453,0.22822186017651624,0.1529001276499424
BMP8B,-0.04986426023602837,-0.01416232851756246,0.018048661519248617,0.05172468520707295,-0.03091487523750462,-0.04688377515292319,-0.1113941308904666,-0.019943000160645707,0.011647162808702323,-0.03469045823611323,-0.15102185874596924,0.024207169256706407,0.027123089161648243,-0.014563286314231873,0.06103522371978941,-0.057721356153559285,-0.05525023210576465,0.013520486134219318,-0.05882580482787868,0.03310476629529752,0.009486236484771624
LIPH,,0.01235332668133824,-0.03461649509214119,,-0.010403182225217902,,,,-0.008642202768630088,,,,,,0.08949937765493303,,,,-0.0113164851317618,-0.027405077584792156,
CCL28,,0.011546149447692408,0.05006953514165247,,,,0.0764249279945127,,-0.03919383697754205,-0.041031486942940586,-0.03888807524916125,,-0.027292143017082934,,-0.09827371191037129,,,0.019753261038126482,,-0.010069225769037963,
PTPN11,0.06321554188431885,-0.047770286411386906,0.022089527899727544,0.008746147322514239,0.037346732213393435,0.011566413354595951,-0.007632545512806178,-0.17970591053139018,0.035993478245505015,0.003398655065636941,-0.05653691852121661,0.006557582778403827,-0.04390778325463872,0.03780359798905648,-0.09726799219410502,0.025233923301614735,-0.12991729381661177,0.010623357430112015,0.06397358288216679,0.11902392563173257,0.0026215179828919955
ADAM12,0.05657732711729023,0.03910889423129046,-0.03125007437091748,0.0794454959549788,0.03659442734337862,0.02417493312469621,-0.02624507374218386,-0.174148556566968,-0.072987388351916,0.05256734149305446,0.04162376137845968,0.03706613241165748,-0.10456775708165525,0.11627814525924714,0.041141274080274126,-0.03469716980729912,0.09422018705124273,-0.09508180206988133,-0.06865219064243909,0.04377800781616542,
EPO,,0.0011227439160894806,-0.03902896892633427,,-0.021226023241494793,-0.05583249046806584,,,-0.021289792754929187,,,-0.011999095038859604,-0.034414441433322764,,,-0.0756331714227314,-0.01874614719285387,,-0.015377260272327166,,
EDN3,0.03096077056002337,-0.03861465002989417,0.04413119690843029,0.012488918755972678,-0.03848472370841281,0.018221339680103792,-0.0017379709848778268,0.020793336244918293,0.09032795276319115,-0.04300358191252702,0.06682791011232782,,0.06802003680752676,,,,0.008619767747024734,0.038711467834665496,-0.04013316555732057,0.024554879618373403,0.07438133270490203
CCL22,,,,-0.02723394606981998,,,,,0.018455639456041572,,,,,,,,,0.02061671744210697,-0.013492876475505174,,
CCL2,0.07035324573072213,-0.07035439482945179,0.0026262526970316593,-0.024493856214649473,0.03750386637991009,-0.1041979951097285,-0.05730864234969609,-0.07708249040477096,-0.037205183076986385,-0.04592358214846812,-0.22420089139748453,-0.002880527143579848,-0.13648383937757821,0.02956729724402696,0.09042349031726572,-0.03324679346053963,0.13089119488148235,0.11890780613887947,-0.0626619389051183,-0.05100644620431417,-0.12876500120258216
DSCAM,-0.014608023264850141,0.01974256229694796,0.026172039347441924,0.015320608101894503,-0.010627958015441369,-0.0010976348327738361,-0.10115657185772887,-0.054333374018191966,0.06365828763784484,0.06773382420063127,0.11608915317003969,0.004096660799169309,-0.09488079032218755,0.04046119538390103,-0.050638103362795325,-0.05740055175762363,0.03258975014238474,0.0553239537857219,0.030523115275354302,0.02727206347597238,0.07900332418787498
GPHA2,,,0.07601426034949915,,,,,,,,,,,,,,,,,,
ANG,-0.03720097218666617,-0.12251381610032645,-0.015526926636783596,0.002712589430812176,0.00840247828900138,0.011136427152659186,0.0141237343112931,-0.18324114226661875,-0.04182949054478576,0.026659510072850674,0.009970370051482135,0.00017569268190832817,-0.10890912641354476,-0.02891224237854626,-0.12607739567932977,0.06571560378816377,0.026067149669135405,0.009608182434287817,0.049911708866845796,-0.02237898654190199,
FBLN2,-0.02834778338013969,-0.012341572049185272,0.012841165759983996,0.06653981541041956,-0.009084869698767954,0.06138909576630665,0.1164924688596198,-0.040543722583153044,0.04725233350202808,-0.009097336938735713,-6.627599383406494e-05,0.042772388217493136,0.11771374147409794,0.054372587752769166,-0.093265126543035,,0.03474458154934138,0.025808487350154483,-0.07702839978055263,-0.03563882637806202,0.07291581423573393
VTN,,-0.022783648590867553,-0.04758762729957559,,-0.03975201694945967,-0.03618740762268129,-0.0064280672698079815,-0.03856656248146668,0.0409129338574829,-0.006434020196801655,,,-0.028596328858804552,-0.04386117277301411,0.04004578165337269,0.025015741213822187,,,-0.019911476584076482,0.0385465976156451,
VEGFA,0.01125682894048229,-0.2094222151820538,-0.03896742153165647,-0.025343108809546253,-0.015054508171415276,-0.09221116319569607,-0.07439099396457736,-0.0897565324104975,-0.12585532848169298,0.00757915705771894,0.08842773088793744,-0.047968821393070314,-0.23392411653302614,0.04394301477093773,-0.23453427776380953,-0.005647202098787269,0.08667225193583135,0.019388755873999856,-0.09829884780521721,-0.26639447606048966,0.05383378779648308
F10,,,,-0.031085826915011366,,0.03798345454477752,0.04792152442298808,-0.06254510524653144,-0.016702308989998804,-0.028584269152355034,0.11024309111264265,0.026478679645966025,,0.0225226504027748,,0.11503579055086312,,0.10028287104099308,-0.01294777935023759,0.06873434052976034,
SERPINA1,0.058543501761354505,0.03216011093813267,0.004421451779855227,-0.06507678369473624,-0.03286520720553386,-0.029899234229808374,-0.1017442108922721,-0.29865314843827734,-0.03746439747141415,-0.035883400588108065,-0.24069236848143372,0.012353501639089654,-0.09141016638621974,0.016682750694486277,-0.05836906632800694,0.003449402368533289,0.033751782559329424,0.0469341991941902,-0.04762451541475254,-0.13719282194973506,-0.05469600495736643
VWF,0.009083853357158304,0.149862739633919,-0.013753568628040808,-0.07603753115302975,-0.041599697278706466,0.06863102962679764,-0.030476184023850304,-0.2963332566281968,-0.04473904404317064,-0.06326969189231728,0.024465361208545033,-0.012644065913942267,0.05682905969112298,-0.030139355636249286,0.18592265550339743,-0.05011762918961648,0.0949471630011013,-0.11267088398656053,0.00647964421125002,0.18719789373626938,0.016341582743768415
GDNF,,,0.04768136924934447,,-0.02514558254596719,,-0.07993434211427197,,,,,0.03856779093325433,-0.024778812788685853,,,-0.0650265316862312,0.054894545914517784,,-0.021532831327814826,,0.12706044436081734
VASP,0.008606858341981206,-0.035620713183264374,-0.03724226785905186,-0.062428440808149965,-0.01699752270721523,-0.08544765500722513,-0.08759637006400356,-0.14226863918237095,-0.016890079421136052,0.06020143637831937,-0.07898102043828055,-0.02878160223980551,-0.11277601220505978,-0.050201527373970566,0.01339927140842585,-0.009585390409450695,0.06767014776155834,-0.06535649040968146,-0.08496381661989981,-0.07018102367617703,0.0736059556682348
ADAM15,0.04767702406911271,0.03764444741527229,0.02642948291301371,0.009313876502488196,0.059552888254990166,-0.061578128828031105,-0.0426355467007877,-0.16360249995435408,-0.06190282693621999,-0.012179823776940709,-0.11301169610999134,-0.002824404203129564,-0.029164291719337345,-0.021458278200428664,0.12132541191014529,-0.07920461785048985,-0.019663739753662254,-0.02103658741392419,-0.05372757582749571,0.013710515861682402,-0.0402460702688208
WNT2,,0.1912172991826889,0.025203489291233633,,,0.09473272165818161,0.07819903380586549,0.18218521006530347,,0.07748891007003282,-0.03693643709564543,,0.28088432601539465,,0.07957253544781924,,,,0.0014742186509168207,-0.02520571280186254,
CALCB,,-0.04140867637647131,,-0.03940044183099345,,-0.02344883162354406,-0.07072454428368345,0.10457300387499309,,,0.013717096461283882,,,,,,,,-0.02401994944609196,-0.05207543592522446,
